seed,arm,analysis,context,view,timing_label,target,variant,model,population,clinical_contract,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier,delta_auroc_vs_C+F+R0,delta_auprc_vs_C+F+R0,brier_improvement_vs_C+F+R0,delta_auroc_vs_C+F,delta_auprc_vs_C+F,brier_improvement_vs_C+F,timing,delta_auroc_vs_cf_r0,delta_auroc
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,R3,C+F+R3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6673413379073756,0.4502873271644366,0.6472555746140651,0.21242694007505208,0.0521097770154374,0.07386591245628632,0.026456543638311292,-0.020686106346483712,-0.08861015850006843,0.02319477224860511,T0,0.0521097770154374,0.0521097770154374
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,R4,C+F+R4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6155746140651801,0.4209639481498617,0.5837907375643225,0.245999243691955,0.0003430531732419029,0.04454253344171144,-0.007115759978591624,-0.07245283018867921,-0.1179335375146433,-0.010377531368297804,T0,0.0003430531732419029,0.0003430531732419029
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,R5,C+F+R5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6285420240137221,0.404498654016931,0.5993138936535163,0.22425908150582918,0.013310463121783855,0.028077239308780755,0.014624402207534193,-0.059485420240137254,-0.134398831647574,0.011362630817828012,T0,0.013310463121783855,0.013310463121783855
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,R5_RP192,C+F+R5_RP192,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6307718696397941,0.41846621607726026,0.6125214408233276,0.22329423770806273,0.015540308747855947,0.042044801369109985,0.01558924600530065,-0.05725557461406516,-0.12043126958724476,0.01232747461559447,T0,0.015540308747855947,0.015540308747855947
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,S1,C+F+S1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6343053173241853,0.4149920314539889,0.5891080617495712,0.2140147130043534,0.01907375643224707,0.038570616745838615,0.024868770709009974,-0.05372212692967404,-0.12390545421051613,0.021606999319303793,T0,0.01907375643224707,0.01907375643224707
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,S2,C+F+S2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.5837392795883362,0.3861461178630633,0.5754716981132075,0.2806350727111636,-0.03149228130360204,0.009724703154913028,-0.04175158899780024,-0.10428816466552315,-0.15275136780144172,-0.04501336038750642,T0,-0.03149228130360204,-0.03149228130360204
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,S3,C+F+S3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6579759862778731,0.4420243865106478,0.6250428816466552,0.20939338085444734,0.042744425385934925,0.06560297180249752,0.02949010285891604,-0.030051457975986184,-0.09687309915385722,0.02622833146920986,T0,0.042744425385934925,0.042744425385934925
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,S4,C+F+S4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6186277873070325,0.39276992827478296,0.5754716981132075,0.22357713857295766,0.0033962264150942945,0.016348513566632694,0.015306345140405714,-0.06939965694682682,-0.14612755738972205,0.012044573750699533,T0,0.0033962264150942945,0.0033962264150942945
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,S5,C+F+S5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.5989708404802745,0.38028843622523234,0.5954545454545455,0.25761161382235587,-0.01626072041166371,0.00386702151708207,-0.01872813010899249,-0.08905660377358482,-0.15860904943927268,-0.021989901498698672,T0,-0.01626072041166371,-0.01626072041166371
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,NONE,C+F,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6971526586620925,0.5259975356624463,0.7015437392795884,0.19795462758831528,0.001097770154373845,0.03490149443587787,0.0017694577963033864,0.0,0.0,0.0,T0-T1,0.001097770154373845,0.001097770154373845
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,R0,C+F+R0,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6960548885077187,0.49109604122656847,0.63147512864494,0.19972408538461867,0.0,0.0,0.0,-0.001097770154373845,-0.03490149443587787,-0.0017694577963033864,T0-T1,0.0,0.0
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,R1,C+F+R1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6686792452830189,0.4907720278914547,0.6127787307032591,0.2121883171143636,-0.027375643224699764,-0.00032401333511378194,-0.012464231729744923,-0.02847341337907361,-0.03522550777099165,-0.01423368952604831,T0-T1,-0.027375643224699764,-0.027375643224699764
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,R2,C+F+R2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6851801029159519,0.47273726565996965,0.6350771869639794,0.2129171048322028,-0.0108747855917668,-0.018358775566598817,-0.013193019447584137,-0.011972555746140645,-0.053260270002476684,-0.014962477243887523,T0-T1,-0.0108747855917668,-0.0108747855917668
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,R3,C+F+R3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6889879931389365,0.4689882929502377,0.63704974271012,0.2031466387180567,-0.007066895368782133,-0.022107748276330774,-0.003422553333438022,-0.008164665523155978,-0.05700924271220864,-0.0051920111297414084,T0-T1,-0.007066895368782133,-0.007066895368782133
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,R4,C+F+R4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6686449399656947,0.4531180653473408,0.6310463121783876,0.220800746869861,-0.027409948542023943,-0.03797797587922769,-0.021076661485242343,-0.028507718696397788,-0.07287947031510555,-0.02284611928154573,T0-T1,-0.027409948542023943,-0.027409948542023943
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,R5,C+F+R5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6488164665523155,0.4245805639778108,0.6287307032590052,0.2293339250734673,-0.047238421955403176,-0.06651547724875767,-0.029609839688848644,-0.04833619210977702,-0.10141697168463554,-0.03137929748515203,T0-T1,-0.047238421955403176,-0.047238421955403176
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,R5_RP192,C+F+R5_RP192,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6538593481989708,0.45059109090086213,0.6264150943396226,0.22083907044914922,-0.042195540308747836,-0.040504950325706335,-0.02111498506453055,-0.04329331046312168,-0.0754064447615842,-0.022884442860833937,T0-T1,-0.042195540308747836,-0.042195540308747836
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,S1,C+F+S1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6658319039451115,0.4844957551192944,0.5954545454545455,0.2049788877738181,-0.03022298456260719,-0.006600286107274089,-0.0052548023891994255,-0.031320754716981036,-0.041501780543151956,-0.007024260185502812,T0-T1,-0.03022298456260719,-0.03022298456260719
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,S2,C+F+S2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6645283018867923,0.45921558931752593,0.622041166380789,0.2277582260240892,-0.03152658662092633,-0.03188045190904254,-0.028034140639470545,-0.03262435677530018,-0.0667819463449204,-0.02980359843577393,T0-T1,-0.03152658662092633,-0.03152658662092633
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,S3,C+F+S3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6872041166380789,0.46113759249104014,0.6457975986277873,0.2047543389528754,-0.008850771869639784,-0.02995844873552833,-0.005030253568256732,-0.009948542024013629,-0.0648599431714062,-0.006799711364560118,T0-T1,-0.008850771869639784,-0.008850771869639784
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,S4,C+F+S4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6817838765008576,0.4721853324867364,0.6036020583190395,0.21017902368214833,-0.014271012006861095,-0.018910708739832083,-0.010454938297529665,-0.01536878216123494,-0.05381220317570995,-0.012224396093833051,T0-T1,-0.014271012006861095,-0.014271012006861095
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,S5,C+F+S5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6681989708404802,0.4391145524006494,0.6228130360205832,0.2229645082501423,-0.027855917667238494,-0.051981488825919075,-0.023240422865523636,-0.02895368782161234,-0.08688298326179694,-0.025009880661827022,T0-T1,-0.027855917667238494,-0.027855917667238494
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T2,,pCR,NONE,C+F,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.726106346483705,0.5400010651611841,0.6954545454545455,0.1887354938947084,0.025214408233276142,0.052935088769714644,0.01606611871452185,0.0,0.0,0.0,T0-T2,0.025214408233276142,0.025214408233276142
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T2,,pCR,R0,C+F+R0,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.7008919382504288,0.4870659763914694,0.6319897084048027,0.20480161260923024,0.0,0.0,0.0,-0.025214408233276142,-0.052935088769714644,-0.01606611871452185,T0-T2,0.0,0.0
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T2,,pCR,R1,C+F+R1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.7048713550600344,0.5115820333281565,0.6388507718696398,0.2083523225238331,0.003979416809605563,0.024516056936687125,-0.003550709914602851,-0.02123499142367058,-0.02841903183302752,-0.0196168286291247,T0-T2,0.003979416809605563,0.003979416809605563
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T2,,pCR,R2,C+F+R2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.7002401372212693,0.48297504609604697,0.619639794168096,0.21694584878078793,-0.0006518010291595155,-0.004090930295422457,-0.012144236171557687,-0.025866209262435658,-0.0570260190651371,-0.028210354886079536,T0-T2,-0.0006518010291595155,-0.0006518010291595155
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T2,,pCR,R3,C+F+R3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6861063464837049,0.47357070823896275,0.6294168096054888,0.2090142090724233,-0.014785591766723893,-0.013495268152506679,-0.004212596463193052,-0.040000000000000036,-0.06643035692222132,-0.0202787151777149,T0-T2,-0.014785591766723893,-0.014785591766723893
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T2,,pCR,R4,C+F+R4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.691492281303602,0.4724871194066828,0.6417667238421956,0.21784620271091443,-0.009399656946826873,-0.014578856984786615,-0.013044590101684184,-0.034614065180103015,-0.06751394575450126,-0.029110708816206032,T0-T2,-0.009399656946826873,-0.009399656946826873
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T2,,pCR,R5,C+F+R5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6721440823327616,0.4437408054741488,0.6340480274442539,0.2352327673592439,-0.028747855917667264,-0.04332517091732063,-0.03043115475001365,-0.053962264150943406,-0.09626025968703528,-0.0464972734645355,T0-T2,-0.028747855917667264,-0.028747855917667264
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T2,,pCR,R5_RP192,C+F+R5_RP192,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6977701543739279,0.4748166937868131,0.6419382504288165,0.2107168645397174,-0.003121783876500972,-0.012249282604656297,-0.00591525193048717,-0.028336192109777114,-0.06518437137437094,-0.02198137064500902,T0-T2,-0.003121783876500972,-0.003121783876500972
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T2,,pCR,S1,C+F+S1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.7057975986277873,0.4738255536547222,0.633704974271012,0.2056821593886454,0.004905660377358512,-0.013240422736747248,-0.0008805467794151534,-0.02030874785591763,-0.06617551150646189,-0.016946665493937002,T0-T2,0.004905660377358512,0.004905660377358512
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T2,,pCR,S2,C+F+S2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.691835334476844,0.46100806397050464,0.63704974271012,0.21643289904385685,-0.00905660377358486,-0.02605791242096478,-0.011631286434626603,-0.034271012006861,-0.07899300119067942,-0.027697405149148452,T0-T2,-0.00905660377358486,-0.00905660377358486
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T2,,pCR,S3,C+F+S3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6685420240137221,0.43873302521536606,0.6294168096054888,0.22866400634466427,-0.032349914236706745,-0.04833295117610337,-0.02386239373543403,-0.05756432246998289,-0.10126803994581801,-0.03992851244995588,T0-T2,-0.032349914236706745,-0.032349914236706745
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T2,,pCR,S4,C+F+S4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6891252144082333,0.4547117823514828,0.6326758147512864,0.22106421072084376,-0.01176672384219557,-0.03235419403998663,-0.016262598111613513,-0.03698113207547171,-0.08528928280970127,-0.03232871682613536,T0-T2,-0.01176672384219557,-0.01176672384219557
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T2,,pCR,S5,C+F+S5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.666861063464837,0.42850558829693164,0.6297598627787306,0.24439597973228172,-0.03403087478559186,-0.058560388094537785,-0.03959436712305148,-0.059245283018868,-0.11149547686425243,-0.055660485837573326,T0-T2,-0.03403087478559186,-0.03403087478559186
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T3,late/pre-surgery,pCR,NONE,C+F,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.7154030874785592,0.5393749537451002,0.68147512864494,0.19299362818294807,0.040960548885077275,0.07820084738969646,0.021727312231961227,0.0,0.0,0.0,T0-T3,0.040960548885077275,0.040960548885077275
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T3,late/pre-surgery,pCR,R0,C+F+R0,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6744425385934819,0.4611741063554038,0.6283876500857632,0.2147209404149093,0.0,0.0,0.0,-0.040960548885077275,-0.07820084738969646,-0.021727312231961227,T0-T3,0.0,0.0
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T3,late/pre-surgery,pCR,R1,C+F+R1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.7080960548885078,0.516102007976021,0.6430531732418525,0.2019274960524843,0.03365351629502589,0.054927901620617225,0.012793444362424994,-0.007307032590051388,-0.023272945769079234,-0.008933867869536233,T0-T3,0.03365351629502589,0.03365351629502589
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T3,late/pre-surgery,pCR,R2,C+F+R2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6644939965694683,0.4536574821059185,0.6142367066895369,0.21710635486971827,-0.009948542024013629,-0.007516624249485293,-0.0023854144548089706,-0.050909090909090904,-0.08571747163918175,-0.024112726686770197,T0-T3,-0.009948542024013629,-0.009948542024013629
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T3,late/pre-surgery,pCR,R3,C+F+R3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6663807890222984,0.45472258880408367,0.6448542024013721,0.21835698953765556,-0.008061749571183552,-0.006451517551320118,-0.00363604912274626,-0.04902229845626083,-0.08465236494101658,-0.025363361354707487,T0-T3,-0.008061749571183552,-0.008061749571183552
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T3,late/pre-surgery,pCR,R4,C+F+R4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6344425385934821,0.4313417179673048,0.594253859348199,0.23869351831871102,-0.039999999999999813,-0.029832388388098985,-0.023972577903801723,-0.08096054888507709,-0.10803323577779544,-0.04569989013576295,T0-T3,-0.039999999999999813,-0.039999999999999813
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T3,late/pre-surgery,pCR,R5,C+F+R5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.623533447684391,0.4186498932290936,0.5869639794168096,0.26449735438888206,-0.050909090909090904,-0.04252421312631022,-0.049776413973972755,-0.09186963979416818,-0.12072506051600668,-0.07150372620593398,T0-T3,-0.050909090909090904,-0.050909090909090904
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T3,late/pre-surgery,pCR,R5_RP192,C+F+R5_RP192,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6853173241852486,0.46507478195560364,0.6591766723842196,0.21745029692758286,0.010874785591766689,0.0039006756001998544,-0.0027293565126735586,-0.030085763293310586,-0.0743001717894966,-0.024456668744634785,T0-T3,0.010874785591766689,0.010874785591766689
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T3,late/pre-surgery,pCR,S1,C+F+S1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.7193138936535163,0.5016219937740142,0.6544596912521441,0.19856608072362528,0.04487135506003437,0.040447887418610384,0.016154859691284024,0.003910806174957093,-0.037752959971086075,-0.005572452540677203,T0-T3,0.04487135506003437,0.04487135506003437
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T3,late/pre-surgery,pCR,S2,C+F+S2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6857632933104632,0.4955498457474044,0.6676672384219554,0.21181596730087549,0.01132075471698124,0.034375739392000615,0.0029049731140338153,-0.029639794168096034,-0.043825107997695845,-0.01882233911792741,T0-T3,0.01132075471698124,0.01132075471698124
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T3,late/pre-surgery,pCR,S3,C+F+S3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6672041166380789,0.45329421447223467,0.6163807890222985,0.21827291946197694,-0.007238421955403029,-0.007879891883169121,-0.0035519790470676382,-0.048198970840480304,-0.08608073927286558,-0.025279291279028865,T0-T3,-0.007238421955403029,-0.007238421955403029
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T3,late/pre-surgery,pCR,S4,C+F+S4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6732075471698112,0.4609077808183631,0.6612349914236706,0.22214217687559315,-0.0012349914236706727,-0.0002663255370407014,-0.00742123646068385,-0.04219554030874795,-0.07846717292673716,-0.029148548692645077,T0-T3,-0.0012349914236706727,-0.0012349914236706727
2026,LOCAL3,clinical_ftv_pcr,C_PLUS_F,T0-T3,late/pre-surgery,pCR,S5,C+F+S5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6123156089193825,0.4125025694969986,0.5981132075471698,0.2730312543378061,-0.062126929674099385,-0.048671536858405196,-0.05831031392289682,-0.10308747855917666,-0.12687238424810166,-0.08003762615485804,T0-T3,-0.062126929674099385,-0.062126929674099385
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,NONE,C+F,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6880274442538593,0.538897485664505,0.646483704974271,0.2356217123236572,0.0734819897084048,0.1423994495982699,0.012696604769373565,0.0,0.0,0.0,T0,0.0734819897084048,0.0734819897084048
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,R0,C+F+R0,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6145454545454545,0.3964980360662351,0.5813893653516296,0.24831831709303076,0.0,0.0,0.0,-0.0734819897084048,-0.1423994495982699,-0.012696604769373565,T0,0.0,0.0
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,R1,C+F+R1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6298799313893654,0.4016107403687418,0.6096912521440823,0.21864401623647908,0.015334476843910871,0.005112704302506654,0.029674300856551677,-0.05814751286449393,-0.13728674529576324,0.016977696087178112,T0,0.015334476843910871,0.015334476843910871
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,R2,C+F+R2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6243567753001715,0.4007001182520863,0.6098627787307033,0.2542734234253908,0.009811320754717023,0.004202082185851164,-0.005955106332360016,-0.06367066895368778,-0.13819736741241873,-0.01865171110173358,T0,0.009811320754717023,0.009811320754717023
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,R3,C+F+R3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6419554030874786,0.4034467544299362,0.620754716981132,0.23689342247396333,0.027409948542024054,0.00694871836370109,0.011424894619067427,-0.04607204116638075,-0.1354507312345688,-0.0012717101503061379,T0,0.027409948542024054,0.027409948542024054
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,R4,C+F+R4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6272041166380788,0.390792991044682,0.5868782161234991,0.2322567225557187,0.01265866209262434,-0.005705045021553112,0.01606159453731207,-0.060823327615780465,-0.148104494619823,0.0033649897679385032,T0,0.01265866209262434,0.01265866209262434
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,R5,C+F+R5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6256946826758147,0.3860369657466842,0.6157804459691252,0.23793733808576978,0.011149228130360234,-0.010461070319550902,0.010380979007260982,-0.06233276157804457,-0.1528605199178208,-0.002315625762112583,T0,0.011149228130360234,0.011149228130360234
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,R5_RP192,C+F+R5_RP192,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6373584905660378,0.4164143132278858,0.6248713550600342,0.23095035555495352,0.022813036020583266,0.019916277161650675,0.017367961538077237,-0.05066895368782154,-0.12248317243661921,0.004671356768703672,T0,0.022813036020583266,0.022813036020583266
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,S1,C+F+S1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6316981132075472,0.4119001843225347,0.6145797598627787,0.24589581768337257,0.0171526586620927,0.015402148256299597,0.002422499409658191,-0.0563293310463121,-0.1269973013419703,-0.010274105359715374,T0,0.0171526586620927,0.0171526586620927
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,S2,C+F+S2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6341680960548886,0.4064496594918561,0.5903945111492281,0.22074706921413614,0.019622641509434047,0.009951623425620948,0.027571247878894617,-0.05385934819897076,-0.13244782617264894,0.014874643109521052,T0,0.019622641509434047,0.019622641509434047
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,S3,C+F+S3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6411663807890222,0.405494733733206,0.6187821612349914,0.2400030945603691,0.02662092624356771,0.008996697666970865,0.008315222532661648,-0.046861063464837094,-0.13340275193129902,-0.004381382236711917,T0,0.02662092624356771,0.02662092624356771
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,S4,C+F+S4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6538250428816466,0.42222504990157805,0.6391938250428817,0.2329441517374806,0.03927958833619205,0.025727013835342927,0.015374165355550168,-0.034202401372212754,-0.11667243576292696,0.0026775605861766028,T0,0.03927958833619205,0.03927958833619205
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0,,pCR,S5,C+F+S5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.628885077186964,0.4106712655973248,0.5979416809605489,0.23067102571010498,0.014339622641509453,0.014173229531089682,0.017647291382925784,-0.05914236706689535,-0.1282262200671802,0.004950686613552219,T0,0.014339622641509453,0.014339622641509453
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,NONE,C+F,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6971526586620925,0.5259975356624463,0.7015437392795884,0.19795462758831528,0.023327615780445954,0.049752732465376925,0.019967860255999476,0.0,0.0,0.0,T0-T1,0.023327615780445954,0.023327615780445954
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,R0,C+F+R0,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6738250428816466,0.4762448031970694,0.6645797598627787,0.21792248784431476,0.0,0.0,0.0,-0.023327615780445954,-0.049752732465376925,-0.019967860255999476,T0-T1,0.0,0.0
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,R1,C+F+R1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6666552315608919,0.4683948630867961,0.5959691252144081,0.20466215378826022,-0.007169811320754671,-0.00784994011027329,0.013260334056054535,-0.030497427101200625,-0.057602672575650216,-0.006707526199944941,T0-T1,-0.007169811320754671,-0.007169811320754671
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,R2,C+F+R2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6791766723842196,0.4854339815583459,0.6271869639794168,0.21222366137029205,0.005351629502573063,0.009189178361276473,0.0056988264740227,-0.01797598627787289,-0.04056355410410045,-0.014269033781976775,T0-T1,0.005351629502573063,0.005351629502573063
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,R3,C+F+R3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6821612349914238,0.4778596453779548,0.6563464837049743,0.20976803343137018,0.008336192109777207,0.0016148421808853675,0.008154454412944573,-0.014991423670668746,-0.04813789028449156,-0.011813405843054903,T0-T1,0.008336192109777207,0.008336192109777207
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,R4,C+F+R4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6667581475128646,0.45830630419815793,0.6222984562607203,0.2218187089687191,-0.007066895368782022,-0.01793849899891148,-0.003896221124404353,-0.030394511149227976,-0.0676912314642884,-0.02386408138040383,T0-T1,-0.007066895368782022,-0.007066895368782022
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,R5,C+F+R5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6313550600343052,0.4390970125498302,0.5987993138936535,0.24645031692169345,-0.04246998284734138,-0.03714779064723922,-0.02852782907737869,-0.06579759862778733,-0.08690052311261615,-0.04849568933337817,T0-T1,-0.04246998284734138,-0.04246998284734138
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,R5_RP192,C+F+R5_RP192,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6600343053173241,0.43958095478756687,0.6064322469982848,0.21204054176677042,-0.013790737564322475,-0.03666384840950254,0.005881946077544331,-0.03711835334476843,-0.08641658087487947,-0.014085914178455144,T0-T1,-0.013790737564322475,-0.013790737564322475
3026,LOCAL0,clinical_ftv_pcr,C_PLUS_F,T0-T1,,pCR,S1,C+F+S1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6507718696397942,0.44460977672553376,0.633704974271012,0.21843693571825012,-0.02305317324185241,-0.031635026471535654,-0.0005144478739353697,-0.04638078902229836,-0.08138775893691258,-0.020482308129934845,T0-T1,-0.02305317324185241,-0.02305317324185241
