seed,arm,context,view,timing,target,population,candidate,reference_model,comparison_model,metric,reference,comparison,estimate,improvement,delta_auroc,ci_lower,ci_upper,confidence_level,n_patients,n_folds,n_bootstrap,n_valid_bootstrap,bootstrap_unit,ci_method,orientation,bootstrap_seed
3026,LOCAL3,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,auprc,0.43609305824916295,0.42692420416590265,-0.009168854083260292,-0.009168854083260292,,-0.067698061918279,0.05452755464494672,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,brier,0.22293452606381425,0.22758573962576537,-0.004651213561951112,-0.004651213561951112,,-0.02432799223612766,0.016028095226897274,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,MRI_ONLY,T0,T0,pCR,full_808,R5,R0,R5,auroc,0.5464438001023366,0.5353436807095344,-0.011100119392802199,-0.011100119392802199,-0.011100119392802199,-0.04661221738888359,0.024805414402807795,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0,T0,pCR,full_808,R5,R0,R5,auprc,0.37910516812789713,0.36721390963646616,-0.011891258491430967,-0.011891258491430967,,-0.05228866159869084,0.025439946254958084,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0,T0,pCR,full_808,R5,R0,R5,brier,0.24853171075867397,0.24291887655799801,0.005612834200675959,0.005612834200675959,,-0.004563406818978289,0.01656165870950031,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,auroc,0.6521783876500856,0.6509433962264151,-0.0012349914236705617,-0.0012349914236705617,-0.0012349914236705617,-0.03647114339289141,0.03605423576871356,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,auprc,0.43609305824916295,0.4162125977103276,-0.019880460538835354,-0.019880460538835354,,-0.07040586690573994,0.04178586654247811,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0,T0,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,brier,0.22293452606381425,0.2328173003527221,-0.009882774288907853,-0.009882774288907853,,-0.025016646351550882,0.005198225046793794,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R2,R0,R2,auroc,0.5555312979703224,0.5555244755244755,-6.822445846932368e-06,-6.822445846932368e-06,-6.822445846932368e-06,-0.04242747069769158,0.04184752637770024,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R2,R0,R2,auprc,0.37724762081719476,0.3733530150492102,-0.0038946057679845603,-0.0038946057679845603,,-0.04147858404906878,0.03522012551520346,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R2,R0,R2,brier,0.236795493024807,0.2849057075141783,-0.048110214489371306,-0.048110214489371306,,-0.06603580975174289,-0.029960021999940942,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,auroc,0.6951286449399657,0.6928987993138936,-0.002229845626072091,-0.002229845626072091,-0.002229845626072091,-0.03660884075237037,0.030624312889344685,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,auprc,0.5054725598361477,0.507531171491192,0.0020586116550442846,0.0020586116550442846,,-0.03625248553888801,0.04039444415677845,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,brier,0.20019923155274788,0.20189692131896927,-0.0016976897662213941,-0.0016976897662213941,,-0.01454416684695545,0.009896513716543274,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R3,R0,R3,auroc,0.5555312979703224,0.5421524816646768,-0.013378816305645636,-0.013378816305645636,-0.013378816305645636,-0.05382076540744583,0.031853949415892105,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R3,R0,R3,auprc,0.37724762081719476,0.3662345839422164,-0.011013036874978344,-0.011013036874978344,,-0.04844468335102273,0.031021949798314394,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R3,R0,R3,brier,0.236795493024807,0.278589697146346,-0.041794204121539,-0.041794204121539,,-0.05768855919034748,-0.02583679693284443,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,auroc,0.6951286449399657,0.6793138936535162,-0.01581475128644949,-0.01581475128644949,-0.01581475128644949,-0.058220703259005045,0.028403856126781885,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,auprc,0.5054725598361477,0.4760685392939471,-0.029404020542200593,-0.029404020542200593,,-0.09097746143979431,0.033426001135846685,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,brier,0.20019923155274788,0.2119376643119859,-0.011738432759238027,-0.011738432759238027,,-0.028127496946378977,0.004472376484154138,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R5,R0,R5,auroc,0.5555312979703224,0.5440218318267098,-0.01150946614361259,-0.01150946614361259,-0.01150946614361259,-0.04349043923638023,0.019930069930070033,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R5,R0,R5,auprc,0.37724762081719476,0.3817789054378575,0.004531284620662712,0.004531284620662712,,-0.024904589344822457,0.03682316106724069,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0-T1,T0-T1,pCR,full_808,R5,R0,R5,brier,0.236795493024807,0.24506066910559784,-0.008265176080790831,-0.008265176080790831,,-0.015941478806032913,-0.0003166865922073658,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,auroc,0.6951286449399657,0.6657632933104631,-0.0293653516295026,-0.0293653516295026,-0.0293653516295026,-0.06569378162268803,0.005998513881881828,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,auprc,0.5054725598361477,0.46540316925919845,-0.04006939057694925,-0.04006939057694925,,-0.08741261995577389,0.003907243751198534,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0-T1,T0-T1,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,brier,0.20019923155274788,0.22986839905102474,-0.02966916749827686,-0.02966916749827686,,-0.04586778964768625,-0.01455132975890303,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R2,R0,R2,auroc,0.581313320825516,0.5639843083745523,-0.017329012450963743,-0.017329012450963743,-0.017329012450963743,-0.04957459074308076,0.01670872860821777,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R2,R0,R2,auprc,0.39703613015509975,0.37788306989046544,-0.019153060264634314,-0.019153060264634314,,-0.052890904537338794,0.01620303213092002,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R2,R0,R2,brier,0.23497951351116012,0.2651274344607397,-0.030147920949579604,-0.030147920949579604,,-0.044016236066379645,-0.016845732290585322,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,auroc,0.7197255574614065,0.7069982847341337,-0.01272727272727281,-0.01272727272727281,-0.01272727272727281,-0.04629911680027939,0.017596196678442498,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,auprc,0.5039451984113233,0.4849730600601848,-0.018972138351138534,-0.018972138351138534,,-0.08060147939431524,0.04239841551256036,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R2,C+F+R0,C+F+R2,brier,0.20181025441564332,0.21099006506802748,-0.009179810652384157,-0.009179810652384157,,-0.02527687301148793,0.005759778077200872,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R3,R0,R3,auroc,0.581313320825516,0.5660037523452157,-0.015309568480300295,-0.015309568480300295,-0.015309568480300295,-0.044348090230170986,0.01316230586501018,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R3,R0,R3,auprc,0.39703613015509975,0.41113347542284495,0.014097345267745198,0.014097345267745198,,-0.017379664174896257,0.04675727232835681,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R3,R0,R3,brier,0.23497951351116012,0.2404572548385179,-0.005477741327357788,-0.005477741327357788,,-0.013230874176628903,0.002543134195898519,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,auroc,0.7197255574614065,0.7152658662092624,-0.004459691252144182,-0.004459691252144182,-0.004459691252144182,-0.04430603773734038,0.037588244502425594,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,auprc,0.5039451984113233,0.49225865421808696,-0.011686544193236392,-0.011686544193236392,,-0.0644025377124837,0.04895204440344696,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R3,C+F+R0,C+F+R3,brier,0.20181025441564332,0.2054198511406999,-0.003609596725056591,-0.003609596725056591,,-0.019487396967594398,0.013326815321406662,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R5,R0,R5,auroc,0.581313320825516,0.5523042810847689,-0.02900903974074709,-0.02900903974074709,-0.02900903974074709,-0.05875715246374004,0.00011788826238043233,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R5,R0,R5,auprc,0.39703613015509975,0.381975644856157,-0.015060485298942772,-0.015060485298942772,,-0.04644465184249556,0.01770480755073482,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,MRI_ONLY,T0-T2,T0-T2,pCR,full_808,R5,R0,R5,brier,0.23497951351116012,0.27168515484328765,-0.03670564133212753,-0.03670564133212753,,-0.049004309739768825,-0.024422327305984076,0.95,808,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,auroc,0.7197255574614065,0.6485763293310464,-0.07114922813036018,-0.07114922813036018,-0.07114922813036018,-0.11160595495562683,-0.03284057806529718,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,auprc,0.5039451984113233,0.4421149284339444,-0.06183026997737895,-0.06183026997737895,,-0.1284392417226663,0.0017225629814227711,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL3,C_PLUS_F,T0-T2,T0-T2,pCR,ftv_complete_375,R5,C+F+R0,C+F+R5,brier,0.20181025441564332,0.2670560500052458,-0.06524579558960247,-0.06524579558960247,,-0.08783371990252686,-0.04381634165007187,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
2026,LOCAL0,GOAL5_ORACLE,T0-T1,T0-T1,pCR,oracle_pair_PERI20,PERI20,FIXED_P3,PERI20,auroc,0.5206861063464837,0.5563636363636363,0.03567753001715257,0.03567753001715257,0.03567753001715257,-0.02767504767456334,0.0953045079200865,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL0,GOAL5_ORACLE,T0-T1,T0-T1,pCR,oracle_pair_PERI20,PERI20,FIXED_P3,PERI20,auprc,0.3375063621111499,0.35057276313260693,0.013066401021457008,0.013066401021457008,,-0.04325521596043759,0.06638007405187779,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
2026,LOCAL0,GOAL5_ORACLE,T0-T1,T0-T1,pCR,oracle_pair_PERI20,PERI20,FIXED_P3,PERI20,brier,0.2792097207203341,0.2813156469948597,-0.0021059262745256047,-0.0021059262745256047,,-0.030505413829135776,0.023642076680675268,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
3026,LOCAL0,GOAL5_ORACLE,T0-T1,T0-T1,pCR,oracle_pair_PERI20,PERI20,FIXED_P3,PERI20,auroc,0.5007204116638079,0.5339965694682676,0.033276157804459694,0.033276157804459694,0.033276157804459694,0.005724725594063848,0.06066818390650649,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,GOAL5_ORACLE,T0-T1,T0-T1,pCR,oracle_pair_PERI20,PERI20,FIXED_P3,PERI20,auprc,0.31858494003729665,0.34204894456836354,0.023464004531066895,0.023464004531066895,,-0.0035188353908902517,0.049553806151416975,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,260811
3026,LOCAL0,GOAL5_ORACLE,T0-T1,T0-T1,pCR,oracle_pair_PERI20,PERI20,FIXED_P3,PERI20,brier,0.29345877254011177,0.2604016030967139,0.03305716944339787,0.03305716944339787,,0.01857710111689233,0.04744778199442365,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),260811
