seed,arm,analysis,context,view,timing_label,target,variant,model,population,clinical_contract,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier,timing,c_auroc,c_auprc,c_brier,delta_auroc_vs_C,delta_auprc_vs_C,brier_improvement_vs_C
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0,,pCR,R5,C+R5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6239794168096054,0.3847600525349778,0.6070325900514579,0.23790804435844004,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.07269296740994868,-0.15145253486500487,0.005187050184500663
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0,,pCR,R5_RP192,C+R5_RP192,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6335162950257289,0.4098508615386906,0.6066037735849057,0.23085438856061585,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.0631560891938252,-0.12636172586129207,0.012240705982324851
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0,,pCR,S1,C+S1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6445969125214409,0.42495788966512527,0.620754716981132,0.23459224346801505,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.05207547169811322,-0.11125469773485741,0.008502851074925655
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0,,pCR,S2,C+S2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.639451114922813,0.41684079235702914,0.5853344768439108,0.2184245719903329,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.057221269296741095,-0.11937179504295353,0.024670522552607793
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0,,pCR,S3,C+S3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6415437392795884,0.4085531151796616,0.6214408233276157,0.23911748115988266,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.05512864493996572,-0.1276594722203211,0.0039776133830580485
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0,,pCR,S4,C+S4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6497084048027444,0.4192173605446914,0.5884219554030874,0.23373339327831769,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.04696397941680974,-0.11699522685529129,0.009361701264623018
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0,,pCR,S5,C+S5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6265523156089194,0.3994740224771174,0.5933962264150943,0.23492002977539342,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.07012006861063469,-0.1367385649228653,0.008175064767547285
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T1,,pCR,NONE,C,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6966723842195541,0.5362125873999827,0.679073756432247,0.2430950945429407,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,0.0,0.0,0.0
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T1,,pCR,R0,C+R0,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6427444253859348,0.4404042602186508,0.6023156089193825,0.22405399565536982,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.05392795883361934,-0.09580832718133186,0.019041098887570884
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T1,,pCR,R1,C+R1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6240137221269297,0.4164891643628641,0.5873070325900515,0.22064934378826626,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.0726586620926244,-0.11972342303711858,0.02244575075467445
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T1,,pCR,R2,C+R2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6573927958833619,0.4707882646557343,0.6084905660377358,0.21622035870957923,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.03927958833619227,-0.06542432274424836,0.026874735833361474
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T1,,pCR,R3,C+R3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6680617495711836,0.46576287358149576,0.6298456260720411,0.2125347837635834,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.028610634648370548,-0.07044971381848691,0.030560310779357308
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T1,,pCR,R4,C+R4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6333104631217839,0.42534658788204294,0.5979416809605489,0.2380965744993177,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.06336192109777028,-0.11086599951793974,0.004998520043623
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T1,,pCR,R5,C+R5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6111492281303602,0.4119453361245302,0.594253859348199,0.2525510357071297,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.08552315608919392,-0.12426725127545246,-0.009455941164189019
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T1,,pCR,R5_RP192,C+R5_RP192,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6298799313893654,0.4383954131304994,0.5935677530017153,0.22251099544604566,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.06679245283018875,-0.09781717426948328,0.020584099096895042
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T1,,pCR,S1,C+S1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6215780445969126,0.4118710914998871,0.6006861063464837,0.22602168788425592,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.07509433962264156,-0.12434149590009558,0.017073406658684787
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T1,,pCR,S2,C+S2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.633138936535163,0.4354123460260913,0.599828473413379,0.23595712407729563,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.06353344768439118,-0.10080024137389137,0.0071379704656450715
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T1,,pCR,S3,C+S3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6715608919382504,0.4684334266178727,0.6095197255574614,0.21266032868508034,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.025111492281303716,-0.06777916078210999,0.03043476585786037
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T1,,pCR,S4,C+S4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6010291595197256,0.3799394367370467,0.5862778730703259,0.23845738480521209,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.09564322469982856,-0.15627315066293596,0.004637709737728618
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T1,,pCR,S5,C+S5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6032246998284735,0.3953077452839682,0.5841337907375643,0.26863166770675645,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.09344768439108064,-0.14090484211601445,-0.025536573163815746
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,NONE,C,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6966723842195541,0.5362125873999827,0.679073756432247,0.2430950945429407,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,0.0,0.0,0.0
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R0,C+R0,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6426415094339623,0.42899767217758644,0.6098627787307033,0.25577686260994087,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.054030874785591876,-0.10721491522239623,-0.012681768067000165
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R1,C+R1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6542367066895369,0.4293045939507384,0.6256432246998285,0.21519701168012098,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.0424356775300172,-0.10690799344924429,0.027898082862819723
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R2,C+R2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6660377358490567,0.4472994426386387,0.6506861063464837,0.23219534617055793,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.030634648370497453,-0.08891314476134399,0.010899748372382778
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R3,C+R3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6669982847341338,0.43805498732447296,0.6064322469982848,0.21408132270249486,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.029674099485420324,-0.09815760007550972,0.029013771840445846
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R4,C+R4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6585934819897084,0.4155644668915646,0.6117495711835335,0.22473167001538702,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.03807890222984578,-0.12064812050841806,0.018363424527553684
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R5,C+R5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6401029159519726,0.4398727200008292,0.5957118353344768,0.26139816621130507,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.05656946826758158,-0.09633986739915346,-0.018303071668364368
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R5_RP192,C+R5_RP192,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.661852487135506,0.4273690875977208,0.5921097770154373,0.2180913441631563,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.03481989708404809,-0.10884349980226188,0.025003750379784417
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,S1,C+S1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6431217838765008,0.42030100478477217,0.5745283018867924,0.2222066619677098,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.05355060034305337,-0.1159115826152105,0.020888432575230903
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,S2,C+S2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6793138936535164,0.4645101076663485,0.6379073756432247,0.20712516349972657,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.017358490566037776,-0.0717024797336342,0.03596993104321414
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,S3,C+S3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6537564322469982,0.4306695796013422,0.6012864493996569,0.23426667576822258,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.04291595197255593,-0.10554300779864045,0.008828418774718128
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,S4,C+S4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6268267581475129,0.40754514152588006,0.5725557461406517,0.22937463718626658,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.06984562607204126,-0.12866744587410262,0.013720457356674126
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T2,,pCR,S5,C+S5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6261749571183534,0.38099538248622866,0.5958833619210977,0.2523532565301353,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.07049742710120077,-0.15521720491375401,-0.00925816198719459
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,NONE,C,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6966723842195541,0.5362125873999827,0.679073756432247,0.2430950945429407,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,0.0,0.0,0.0
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,R0,C+R0,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6838078902229847,0.45398047056468904,0.6276157804459691,0.2210634638893339,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.012864493996569415,-0.08223211683529363,0.022031630653606804
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,R1,C+R1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6443224699828474,0.42885731983103803,0.6120068610634648,0.22136376187493936,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.05234991423670676,-0.10735526756894465,0.02173133266800134
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,R2,C+R2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6693310463121783,0.45364060174890447,0.6218696397941681,0.23667821742015954,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.027341337907375807,-0.0825719856510782,0.006416877122781162
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,R3,C+R3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6453516295025727,0.4326601218540414,0.616295025728988,0.2292614175330655,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.05132075471698139,-0.10355246554594127,0.0138336770098752
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,R4,C+R4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6279931389365352,0.39185507426702443,0.5775300171526586,0.2409279712249817,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.06867924528301894,-0.14435751313295825,0.0021671233179590133
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,R5,C+R5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6300171526586621,0.4084489189718873,0.5818181818181818,0.23350003992941598,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.06665523156089204,-0.1277636684280954,0.009595054613524723
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,R5_RP192,C+R5_RP192,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6069296740994854,0.39394551355111446,0.5584905660377358,0.23801015789265262,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.08974271012006874,-0.14226707384886822,0.0050849366502880855
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,S1,C+S1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.643670668953688,0.4160134361678445,0.5915951972555746,0.22055478836967785,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.05300171526586617,-0.1201991512321382,0.02254030617326286
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,S2,C+S2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6954716981132076,0.46167975778026815,0.6228987993138937,0.20788812999798328,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.0012006861063464935,-0.07453282961971452,0.03520696454495742
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,S3,C+S3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6486106346483704,0.42499277200066404,0.6018010291595197,0.23202677389979187,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.0480617495711837,-0.11121981539931863,0.011068320643148832
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,S4,C+S4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6110120068610636,0.3774118954249323,0.572384219554031,0.24115576944142383,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.08566037735849052,-0.15880069197505037,0.00193932510151687
3026,LOCAL0,clinical_pcr,C_PLUS_R,T0-T3,late/pre-surgery,pCR,S5,C+S5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6030188679245283,0.37114396573431097,0.585934819897084,0.2458212935769072,T0-T3,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.09365351629502583,-0.1650686216656717,-0.0027261990339665088
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,NONE,C,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6966723842195541,0.5362125873999827,0.679073756432247,0.2430950945429407,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,0.0,0.0,0.0
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,R0,C+R0,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6511835334476843,0.4433284849330956,0.6100343053173242,0.21881696505368226,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.045488850771869815,-0.09288410246688705,0.02427812948925845
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,R1,C+R1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6356775300171527,0.41260246176633775,0.6471698113207547,0.22553084561664058,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.06099485420240147,-0.12361012563364493,0.017564248926300124
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,R2,C+R2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.656123499142367,0.44928034647900467,0.6410806174957118,0.23672680862862133,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.040548885077187125,-0.08693224092097801,0.0063682859143193715
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,R3,C+R3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6599999999999999,0.4273566162637752,0.6302744425385935,0.2261489026440901,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.03667238421955421,-0.10885597113620749,0.016946191898850604
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,R4,C+R4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6285077186963979,0.3984219203223345,0.5877358490566038,0.24641709016583338,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.06816466552315625,-0.1377906670776482,-0.003321995622892676
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,R5,C+R5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6496054888507719,0.41445650144304585,0.5750428816466553,0.22870568886770198,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.04706689536878228,-0.12175608595693682,0.01438940567523872
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,R5_RP192,C+R5_RP192,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6407204116638079,0.42484325386323846,0.6460548885077186,0.22802525893774836,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.05595197255574624,-0.11136933353674422,0.015069835605192344
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,S1,C+S1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6508061749571183,0.4351731257765188,0.6097770154373927,0.2129616857095767,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.045866209262435786,-0.10103946162346389,0.030133408833364017
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,S2,C+S2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6268953687821611,0.4008256778586748,0.6312178387650085,0.23970144606310415,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.06977701543739301,-0.1353869095413079,0.0033936484798365585
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,S3,C+S3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6467581475128645,0.41145404353511783,0.6296740994854202,0.23294970585931052,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.049914236706689596,-0.12475854386486485,0.010145388683630185
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,S4,C+S4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.656843910806175,0.42243669169898196,0.6115780445969126,0.2302106094636559,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.03982847341337914,-0.11377589570100072,0.012884485079284802
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0,,pCR,S5,C+S5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6502915951972557,0.4162696953617007,0.6199828473413379,0.23575795214554232,T0,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.046380789022298474,-0.11994289203828196,0.007337142397398383
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T1,,pCR,NONE,C,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6966723842195541,0.5362125873999827,0.679073756432247,0.2430950945429407,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,0.0,0.0,0.0
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T1,,pCR,R0,C+R0,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6650428816466553,0.4649857426136048,0.6184391080617495,0.21263583709827696,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.03162950257289887,-0.07122684478637786,0.03045925744466374
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T1,,pCR,R1,C+R1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6196569468267581,0.4101986646285123,0.6051457975986277,0.2381881774621476,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.07701543739279604,-0.1260139227714704,0.004906917080793105
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T1,,pCR,R2,C+R2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6731732418524872,0.4875649307921587,0.6182675814751286,0.20891391505307264,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.02349914236706696,-0.048647656607824,0.03418117948986807
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T1,,pCR,R3,C+R3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.670566037735849,0.4451979687018183,0.6212692967409948,0.23369568760802228,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.026106346483705134,-0.09101461869816435,0.00939940693491842
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T1,,pCR,R4,C+R4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6545454545454545,0.4333214156891415,0.617238421955403,0.23574419005668942,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.04212692967409959,-0.10289117171084117,0.007350904486251281
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T1,,pCR,R5,C+R5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6367753001715265,0.44406795276125766,0.6184391080617495,0.23725394982574993,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.05989708404802763,-0.09214463463872502,0.0058411447171907716
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T1,,pCR,R5_RP192,C+R5_RP192,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.652418524871355,0.4741088440274943,0.6146655231560891,0.22845377663487526,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.04425385934819914,-0.06210374337248836,0.014641317908065443
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T1,,pCR,S1,C+S1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6317667238421956,0.40732108852025406,0.5843910806174957,0.23955066233720101,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.06490566037735856,-0.12889149887972862,0.0035444322057396893
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T1,,pCR,S2,C+S2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6551286449399656,0.4566204225199957,0.608147512864494,0.2264006293559749,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.04154373927958854,-0.07959216487998699,0.016694465186965796
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T1,,pCR,S3,C+S3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6808576329331045,0.4799807384884047,0.5951972555746141,0.21004680540607767,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.015814751286449602,-0.05623184891157795,0.03304828913686303
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T1,,pCR,S4,C+S4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6459691252144082,0.43879034265305833,0.5765008576329331,0.22222841915873423,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.05070325900514594,-0.09742224474692435,0.020866675384206473
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T1,,pCR,S5,C+S5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6180789022298456,0.4006600178110248,0.6079759862778731,0.2641846991946906,T0-T1,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.0785934819897085,-0.1355525695889579,-0.021089604651749916
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T2,,pCR,NONE,C,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6966723842195541,0.5362125873999827,0.679073756432247,0.2430950945429407,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,0.0,0.0,0.0
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R0,C+R0,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6591080617495712,0.430195014071761,0.5973413379073756,0.24128188763949918,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.03756432246998298,-0.1060175733282217,0.0018132069034415277
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R1,C+R1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6799313893653516,0.45298944179992273,0.63704974271012,0.20798111685196882,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.01674099485420255,-0.08322314560005994,0.03511397769097188
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R2,C+R2,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6653173241852487,0.4381130897269424,0.6560034305317324,0.2350722462480655,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.03135506003430544,-0.09809949767304027,0.008022848294875207
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R3,C+R3,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6666895368782161,0.452079174881728,0.5807890222984562,0.21516031332211102,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.029982847341338048,-0.08413341251825468,0.02793478122082968
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R4,C+R4,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.680720411663808,0.46204569139962187,0.632590051457976,0.21474133072844073,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.015951972555746097,-0.0741668960003608,0.02835376381449997
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R5,C+R5,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.635368782161235,0.4239706863221744,0.6076329331046313,0.2731391767680153,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.061303602058319084,-0.11224190107780829,-0.030044082225074598
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T2,,pCR,R5_RP192,C+R5_RP192,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6639794168096055,0.4454832878740885,0.6084905660377358,0.21536060007157073,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.03269296740994865,-0.0907292995258942,0.02773449447136997
3026,LOCAL3,clinical_pcr,C_PLUS_R,T0-T2,,pCR,S1,C+S1,ftv_complete_375,C2_full_with_treatment,375,110,265,2,0.6366037735849057,0.42010581182407974,0.6247855917667238,0.22456046654697084,T0-T2,0.6966723842195541,0.5362125873999827,0.2430950945429407,-0.06006861063464841,-0.11610677557590293,0.01853462799596986
