seed,arm,variant,feature_dim,task,endpoint,view,target,analysis_scope,target_semantics,aggregation,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias,timing
3026,LOCAL0,S4,256,delta,T2_to_T3,T2_to_T3,delta_FTV,primary_measurement_valid,literal_ftv_end_minus_ftv_start,pooled_outer_test_folds,375,0.20579610877232907,0.09599839254108214,-0.0006345194613930349,27.39833952088964,8.946937333834223,27.537956917151757,0.005069998354713028,0.03756755050036983,0.018606744770539998,-5.770388543521674,-0.4586916219769889,T2_to_T3
3026,LOCAL0,S4,256,static,T0,T0,FTV,observable_only,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,374,0.7923096729795989,0.6521872189482802,0.41043945652209013,32.684271161949724,13.208324459477154,42.67940335287805,0.2341910009445882,0.5044678574936893,0.46322184672365296,10.673613345614475,-4.572033095314584,T0
3026,LOCAL0,S4,256,static,T0,T0,FTV,primary_measurement_valid,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,375,0.7941522357492321,0.654693386994542,0.4138565010219454,32.66579948391796,13.213372626089084,42.77656700591202,0.23636229435140702,0.4993291435597122,0.4626274642712699,10.676599816404668,-4.687400567375763,T0
3026,LOCAL0,S4,256,static,T1,T1,FTV,observable_only,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,367,0.4594346777341664,0.26960927505608506,0.029681500884648826,33.658122043946165,11.71962452948908,34.34636987087729,0.020038444514472512,0.08566315709831389,0.07890996790583904,8.076120877408872,-7.042078132936434,T1
3026,LOCAL0,S4,256,static,T1,T1,FTV,primary_measurement_valid,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,375,0.47249311639549435,0.2922114244707902,0.04599037991112764,36.802598072059716,12.643393300991118,37.95576601319648,0.030381890876232897,0.08951166543140271,0.08742527561943496,8.553307665238485,-7.474225987297607,T1
3026,LOCAL0,S4,256,static,T2,T2,FTV,observable_only,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,372,0.35195913725184874,0.1336806627998097,-0.08656231066614173,26.41959603052756,7.121852286229393,25.507316453551763,-0.03576540788353956,0.1567296751683922,0.052922969805484686,2.8456001485289715,-4.7874318552793875,T2
3026,LOCAL0,S4,256,static,T2,T2,FTV,primary_measurement_valid,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,375,0.3639301399476618,0.11315658732774174,-0.06293944561667342,32.06680625088633,8.01547176932019,31.345565059981617,-0.02300935362066612,0.10238240399022931,0.03620699671056572,3.004345001326196,-5.647649503127641,T2
3026,LOCAL0,S4,256,static,T3,T3,FTV,observable_only,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,373,0.22867230419359869,0.22809944808480173,-0.012561211841019215,12.224223664727445,3.044992263410589,12.201692990259323,-0.001846520354684249,0.005327750585435209,0.016649307604169664,0.9264784414383633,-2.445738784992434,T3
3026,LOCAL0,S4,256,static,T3,T3,FTV,primary_measurement_valid,static_ftv_log_winsor_median_iqr_inverse_natural,pooled_outer_test_folds,375,0.2259943239273143,0.2237431994563313,-0.01735354165491132,12.515820063345128,3.1715758421457454,12.477635535818399,-0.0030602374478014187,0.004618833574420953,0.015206035536135877,0.9329244016646783,-2.5774933354684895,T3
3026,LOCAL0,S5,384,delta,T0_to_T1,T0_to_T1,delta_FTV,observable_only,literal_ftv_end_minus_ftv_start,pooled_outer_test_folds,366,0.5055476790284968,0.37452427018616763,0.13831521467581187,22.36156457088157,11.681753790171683,24.222567386068665,0.07682929664414641,0.17498632014579454,0.15666861911715593,-9.039115693574121,0.14394044440998618,T0_to_T1
