comparison_id,family,estimand,analysis_population,timing,reference_model,reference_spatial,candidate_model,candidate_spatial,metric,higher_is_better,reference_value,candidate_value,delta_candidate_minus_reference,ci_level,ci_low,ci_high,bootstrap_seed,bootstrap_replicates,valid_bootstrap_replicates,n_paired,positive,inference_scope
dinov3_vs_dinov1:16d8ed9db22ce309,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_clinical_ftv,radiomics_complete_case_375,T0,dino_vitb16_imagenet1k_mri_clinical_ftv,LOCAL,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_ftv,LOCAL,auprc,True,0.38791435318345635,0.38106964422790646,-0.006844708955549894,0.95,-0.08070797702468807,0.055802836694204966,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:16d8ed9db22ce309,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_clinical_ftv,radiomics_complete_case_375,T0,dino_vitb16_imagenet1k_mri_clinical_ftv,LOCAL,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_ftv,LOCAL,brier,False,0.26092390576233804,0.26815922555786215,0.007235319795524109,0.95,-0.01750456953183418,0.032832226037589805,2026,5000,5000,375,110,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:9f6917eaeace21ea,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_only,full_808,T0-T1,dino_vitb16_imagenet1k_mri_only,GLOBAL,dinov3_vitb16_lvd1689m_posthoc_mri_only,GLOBAL,auroc,True,0.5502302575473307,0.5011905168002729,-0.04903974074705775,0.95,-0.0961765857824055,-0.00215822693505846,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:9f6917eaeace21ea,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_only,full_808,T0-T1,dino_vitb16_imagenet1k_mri_only,GLOBAL,dinov3_vitb16_lvd1689m_posthoc_mri_only,GLOBAL,auprc,True,0.3902472094926654,0.35056238606461576,-0.03968482342804963,0.95,-0.0849863901706584,0.004547371645424717,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:9f6917eaeace21ea,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_only,full_808,T0-T1,dino_vitb16_imagenet1k_mri_only,GLOBAL,dinov3_vitb16_lvd1689m_posthoc_mri_only,GLOBAL,brier,False,0.2884938020763877,0.3327504129493712,0.04425661087298349,0.95,0.0199829465547072,0.06850162718166401,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:2248dd61ce2d0708,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_only,full_808,T0-T1,dino_vitb16_imagenet1k_mri_only,LOCAL,dinov3_vitb16_lvd1689m_posthoc_mri_only,LOCAL,auroc,True,0.5570254136107795,0.6050281425891182,0.04800272897833868,0.95,-0.0003148539310745374,0.09723340767877017,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:2248dd61ce2d0708,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_only,full_808,T0-T1,dino_vitb16_imagenet1k_mri_only,LOCAL,dinov3_vitb16_lvd1689m_posthoc_mri_only,LOCAL,auprc,True,0.38655805212917227,0.4355209403091017,0.04896288817992944,0.95,-0.005229254813870585,0.0999056329526065,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:2248dd61ce2d0708,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_only,full_808,T0-T1,dino_vitb16_imagenet1k_mri_only,LOCAL,dinov3_vitb16_lvd1689m_posthoc_mri_only,LOCAL,brier,False,0.2638205624711415,0.28766810937616055,0.023847546905019057,0.95,0.0019043699737808983,0.046223791703665945,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:5406ad118a9b870e,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_clinical,full_808,T0-T1,dino_vitb16_imagenet1k_mri_clinical,GLOBAL,dinov3_vitb16_lvd1689m_posthoc_mri_clinical,GLOBAL,auroc,True,0.7110830632781853,0.6334777417704247,-0.07760532150776056,0.95,-0.11654916131949189,-0.04011707786609328,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
dinov3_vs_dinov1:5406ad118a9b870e,dinov3_vs_dinov1,dinov3_minus_dinov1_mri_clinical,full_808,T0-T1,dino_vitb16_imagenet1k_mri_clinical,GLOBAL,dinov3_vitb16_lvd1689m_posthoc_mri_clinical,GLOBAL,auprc,True,0.5441393846430364,0.4564978688408505,-0.08764151580218588,0.95,-0.14208473767789562,-0.0316702861845817,2026,5000,5000,808,275,descriptive paired outer-fold OOF patient bootstrap; not confirmatory and not used for model or checkpoint selection
