target,model,spatial,timing,analysis_population,split_seed,fold_manifest_sha256,aggregation,n,positive,n_folds,ece_bin_contract,auroc,auprc,brier,calibration_slope,calibration_intercept,ece_10bin
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_paired,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5394168096054889,0.3237740461538177,0.3236682415451155,1.0,-4.402951594924176,0.2853144881196032
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_paired,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5535849998331807,0.34214799008185637,0.32725203903033745,5.421129061808989,-0.7307584145710071,0.29879110594620234
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_paired,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.61073756432247,0.3810703570274274,0.26816150537457756,2.6431735048041305,2.7517484995067347,0.2360259645076894
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_paired,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6422650193586871,0.44823110998087,0.27095404774734644,0.9074948425300896,-0.9438744416020253,0.2578692333757777
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_paired,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6208919382504288,0.3928284293690504,0.26195142396026727,3.3675124021094534,0.6005465284846814,0.21933549588087065
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_paired,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6257575190993746,0.4580255942926145,0.2643233290428565,0.6669343033161184,-0.8884212864644423,0.2367166013216852
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_paired,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6373241852487135,0.428975054274219,0.2603667562579374,1.6668624047830605,1.7036970988831812,0.22297264815888926
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_clinical_paired,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6461892178112473,0.4667363743486789,0.2606537624580696,0.6726999083969311,-1.182829356301952,0.2500617644696085
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5406174957118353,0.3285074212846331,0.25454367514747644,0.274760207612771,-0.877078009320512,0.20205999861825974
pCR,dinov3_vitb16_lvd1689m_posthoc_mri_ftv,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5425816396026264,0.3497717049166772,0.25410593123284403,0.29304142806741396,-0.8818792312655951,0.21842363302211934
