seed,arm,view,target,variant,population,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier
2026,LOCAL3,T0-T3,pCR,P1,full_808,808,275,533,2,0.542725567115811,0.37053217946847583,0.5393655125362442,0.2713681663282276
2026,LOCAL3,T0-T3,pCR,P2,ftv_complete_375,375,110,265,2,0.5652144082332762,0.3484673151234681,0.5692967409948542,0.24722670219228576
2026,LOCAL3,T0-T3,pCR,P2,full_808,808,275,533,2,0.5608596281767013,0.3802900228237299,0.5547330718062425,0.24234527559636154
2026,LOCAL3,T0-T3,pCR,P3,ftv_complete_375,375,110,265,2,0.5878216123499143,0.3646625706770784,0.5626929674099486,0.2717799571060142
2026,LOCAL3,T0-T3,pCR,P3,full_808,808,275,533,2,0.5494729660583318,0.36879261807981895,0.5281562340098925,0.26278611444978384
2026,LOCAL3,T0-T3,pCR,P4,ftv_complete_375,375,110,265,2,0.5577358490566037,0.36022824520305774,0.5516295025728988,0.26882176637360633
2026,LOCAL3,T0-T3,pCR,P4,full_808,808,275,533,2,0.5186491557223265,0.35813087426280665,0.5041344021831826,0.29820658485994817
2026,LOCAL3,T0-T3,pCR,P5,ftv_complete_375,375,110,265,2,0.6077530017152659,0.3855970316195703,0.5932246998284734,0.25064435785116107
2026,LOCAL3,T0-T3,pCR,P5,full_808,808,275,533,2,0.5492887600204673,0.37361639497328325,0.5397032236056627,0.2642511388944247
3026,LOCAL0,T0,pCR,P1,ftv_complete_375,375,110,265,2,0.5074442538593482,0.30796455818395596,0.5088336192109777,0.23406634729683454
3026,LOCAL0,T0,pCR,P1,full_808,808,275,533,2,0.5430666894081528,0.3740815933529673,0.5387583148558759,0.24752123830571685
3026,LOCAL0,T0,pCR,P2,ftv_complete_375,375,110,265,2,0.479245283018868,0.29516688982510075,0.48550600343053174,0.2364833411444737
3026,LOCAL0,T0,pCR,P2,full_808,808,275,533,2,0.5523042810847689,0.38500560691767727,0.5264165103189493,0.24208050526787256
3026,LOCAL0,T0,pCR,P3,ftv_complete_375,375,110,265,2,0.4706346483704974,0.28583827981651155,0.48379073756432245,0.2528389454099454
3026,LOCAL0,T0,pCR,P3,full_808,808,275,533,2,0.5368514412416852,0.38380751881637776,0.5286713286713287,0.2484012266586302
