seed,arm,view,target,variant,population,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier
2026,LOCAL0,T2,HER2,FIXED_P3,oracle_pair_PERI20,375,88.0,287.0,2,0.503405131453912,0.2380474456906655,0.48519163763066203,
2026,LOCAL0,T2,HER2,LOCAL_REST,oracle_pair_LOCAL_REST,371,88.0,283.0,2,0.4565130099582396,0.21553549189787222,0.47801557982653387,
2026,LOCAL0,T2,HER2,PERI10,oracle_pair_PERI10,374,88.0,286.0,2,0.5085823267641449,0.24581715799198622,0.5052447552447552,
2026,LOCAL0,T2,HER2,PERI20,oracle_pair_PERI20,375,88.0,287.0,2,0.47810421286031046,0.23651635349684688,0.45935619258789995,
2026,LOCAL0,T2,HR,CORE,oracle_pair_CORE,374,216.0,158.0,2,0.5157934833567744,0.5863584355054654,0.5193096577590248,
2026,LOCAL0,T2,HR,CORE_PERI,oracle_pair_CORE_PERI,374,216.0,158.0,2,0.5283638068448195,0.5988665531486956,0.5262248007501171,
2026,LOCAL0,T2,HR,FIXED_P3,oracle_pair_CORE,374,216.0,158.0,2,0.5039263947491796,0.5879090477591765,0.5165553211439288,
2026,LOCAL0,T2,HR,FIXED_P3,oracle_pair_CORE_PERI,374,216.0,158.0,2,0.5039263947491796,0.5879090477591765,0.5165553211439288,
2026,LOCAL0,T2,HR,FIXED_P3,oracle_pair_LOCAL_REST,371,216.0,155.0,2,0.5026583034647552,0.5907017196796599,0.5091547192353644,
2026,LOCAL0,T2,HR,FIXED_P3,oracle_pair_PERI10,374,216.0,158.0,2,0.5039263947491796,0.5879090477591765,0.5165553211439288,
2026,LOCAL0,T2,HR,FIXED_P3,oracle_pair_PERI20,375,217.0,158.0,2,0.5125415621536488,0.5905705712409054,0.5309164090299248,
2026,LOCAL0,T2,HR,LOCAL_REST,oracle_pair_LOCAL_REST,371,216.0,155.0,2,0.544026284348865,0.6149216264345698,0.5366786140979689,
2026,LOCAL0,T2,HR,PERI10,oracle_pair_PERI10,374,216.0,158.0,2,0.5106071261134553,0.5810733914939751,0.4945206282231599,
2026,LOCAL0,T2,HR,PERI20,oracle_pair_PERI20,375,217.0,158.0,2,0.507699935833868,0.5901591036181981,0.506620778160182,
2026,LOCAL0,T2,subtype_4class,CORE,oracle_pair_CORE,374,,,4,0.4892746173279412,0.24857903949489368,0.261694835030032,
2026,LOCAL0,T2,subtype_4class,CORE_PERI,oracle_pair_CORE_PERI,374,,,4,0.5232070955971696,0.2782821002020156,0.2846467348762872,
2026,LOCAL0,T2,subtype_4class,FIXED_P3,oracle_pair_CORE,374,,,4,0.5009369435171095,0.2677366690969773,0.27880772575257307,
2026,LOCAL0,T2,subtype_4class,FIXED_P3,oracle_pair_CORE_PERI,374,,,4,0.5009369435171095,0.2677366690969773,0.27880772575257307,
2026,LOCAL0,T2,subtype_4class,FIXED_P3,oracle_pair_LOCAL_REST,371,,,4,0.4962013295493268,0.2661249412909413,0.27343950580911125,
2026,LOCAL0,T2,subtype_4class,FIXED_P3,oracle_pair_PERI10,374,,,4,0.5009369435171095,0.2677366690969773,0.27880772575257307,
2026,LOCAL0,T2,subtype_4class,FIXED_P3,oracle_pair_PERI20,375,,,4,0.5005053991249186,0.26557182282704406,0.2780794266677701,
2026,LOCAL0,T2,subtype_4class,LOCAL_REST,oracle_pair_LOCAL_REST,371,,,4,0.48205638929109346,0.2504022967691485,0.2530331785367579,
2026,LOCAL0,T2,subtype_4class,PERI10,oracle_pair_PERI10,374,,,4,0.5086699948676314,0.2607561928336579,0.24989976302981776,
2026,LOCAL0,T2,subtype_4class,PERI20,oracle_pair_PERI20,375,,,4,0.47548921498984376,0.24830462571459588,0.23635004780980184,
2026,LOCAL0,T3,HER2,CORE,oracle_pair_CORE,374,88.0,286.0,2,0.54303083280356,0.28532489709789505,0.5249125874125874,
2026,LOCAL0,T3,HER2,CORE_PERI,oracle_pair_CORE_PERI,374,88.0,286.0,2,0.5311109345200254,0.26020948294267743,0.5712412587412588,
2026,LOCAL0,T3,HER2,FIXED_P3,oracle_pair_CORE,374,88.0,286.0,2,0.5876112523839796,0.2995582009055664,0.5297202797202797,
2026,LOCAL0,T3,HER2,FIXED_P3,oracle_pair_CORE_PERI,374,88.0,286.0,2,0.5876112523839796,0.2995582009055664,0.5297202797202797,
2026,LOCAL0,T3,HER2,FIXED_P3,oracle_pair_LOCAL_REST,371,88.0,283.0,2,0.573562479922904,0.2831861025976091,0.529914873112753,
2026,LOCAL0,T3,HER2,FIXED_P3,oracle_pair_PERI10,375,88.0,287.0,2,0.5875831485587584,0.29960836393426926,0.5270826734241368,
