seed,arm,view,target,variant,population,n,n_positive,n_negative,n_classes,auroc,auprc,balanced_accuracy,brier
3026,LOCAL0,T0-T2,pCR,C+F+P1_res,ftv_complete_375,375,110,265,2,0.7120411663807891,0.48412745194859097,0.6361921097770153,0.21020949032771905
3026,LOCAL0,T0-T2,pCR,C+F+P3_res,ftv_complete_375,375,110,265,2,0.6646655231560892,0.4381884601384226,0.6206689536878216,0.23649659537534634
3026,LOCAL0,T0-T2,pCR,P1_res,ftv_complete_375,375,110,265,2,0.5839108061749572,0.37683053162333424,0.5748713550600343,0.2394486281981604
3026,LOCAL0,T0-T2,pCR,P3_res,ftv_complete_375,375,110,265,2,0.5445969125214409,0.32292409349734247,0.5573756432246999,0.23695209894694017
3026,LOCAL0,T0-T3,pCR,C+F+P1_res,ftv_complete_375,375,110,265,2,0.6627787307032591,0.43243486184141644,0.6252144082332761,0.23251600006852213
3026,LOCAL0,T0-T3,pCR,C+F+P3_res,ftv_complete_375,375,110,265,2,0.6686792452830189,0.44043536129988414,0.6212692967409948,0.23059106164492824
3026,LOCAL0,T0-T3,pCR,P1_res,ftv_complete_375,375,110,265,2,0.5384219554030875,0.32006706496305426,0.5271012006861063,0.23840919711429864
3026,LOCAL0,T0-T3,pCR,P3_res,ftv_complete_375,375,110,265,2,0.5432933104631218,0.32017796696651857,0.539451114922813,0.23956710526422628
3026,LOCAL3,T0,pCR,C+F+P1_res,ftv_complete_375,375,110,265,2,0.6576329331046311,0.43821897761443346,0.6061749571183533,0.2232281699271017
3026,LOCAL3,T0,pCR,C+F+P3_res,ftv_complete_375,375,110,265,2,0.6545797598627787,0.4288246405974516,0.6021440823327615,0.22238453238333145
3026,LOCAL3,T0,pCR,P1_res,ftv_complete_375,375,110,265,2,0.5358490566037736,0.3243818349289155,0.5399656946826759,0.2575468271084514
3026,LOCAL3,T0,pCR,P3_res,ftv_complete_375,375,110,265,2,0.5196569468267581,0.30863009117435314,0.5102915951972555,0.27019010774745894
3026,LOCAL3,T0-T1,pCR,C+F+P1_res,ftv_complete_375,375,110,265,2,0.7025385934819897,0.4879735367938526,0.6694682675814752,0.19614429211394516
3026,LOCAL3,T0-T1,pCR,C+F+P3_res,ftv_complete_375,375,110,265,2,0.684253859348199,0.48499114178235886,0.6227272727272728,0.2181930166885377
3026,LOCAL3,T0-T1,pCR,P1_res,ftv_complete_375,375,110,265,2,0.5389708404802744,0.33402067235134525,0.5212692967409949,0.2908311304912733
3026,LOCAL3,T0-T1,pCR,P3_res,ftv_complete_375,375,110,265,2,0.5421269296740995,0.32984110426480184,0.524271012006861,0.2870789427945812
3026,LOCAL3,T0-T2,pCR,C+F+P1_res,ftv_complete_375,375,110,265,2,0.7175986277873071,0.4868413406048209,0.6589193825042882,0.2052064384174025
3026,LOCAL3,T0-T2,pCR,C+F+P3_res,ftv_complete_375,375,110,265,2,0.70926243567753,0.4671337196686414,0.6501715265866209,0.21400809184875227
3026,LOCAL3,T0-T2,pCR,P1_res,ftv_complete_375,375,110,265,2,0.578147512864494,0.34583920216655617,0.5632075471698113,0.2704848206144993
3026,LOCAL3,T0-T2,pCR,P3_res,ftv_complete_375,375,110,265,2,0.5564322469982848,0.35336341825878126,0.5778730703259005,0.27649625259839317
3026,LOCAL3,T0-T3,pCR,C+F+P1_res,ftv_complete_375,375,110,265,2,0.7064493996569469,0.4787132142186493,0.632418524871355,0.20471263288731767
3026,LOCAL3,T0-T3,pCR,C+F+P3_res,ftv_complete_375,375,110,265,2,0.6868610634648369,0.4536216130916361,0.6376500857632933,0.22855423663917707
3026,LOCAL3,T0-T3,pCR,P1_res,ftv_complete_375,375,110,265,2,0.5738250428816466,0.3499536593618522,0.5575471698113208,0.24410194631195092
3026,LOCAL3,T0-T3,pCR,P3_res,ftv_complete_375,375,110,265,2,0.557975986277873,0.32604006065868424,0.5421097770154374,0.23716102432452074
