seed_base,arm,analysis_scope,task,endpoint,target_semantics,scale,aggregation,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
2026,LG0,primary_measurement_valid,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,375,0.4096636704972125,0.3803867125253057,0.14137325052828165,15.9316890000461,9.190446918684982,17.219808801872187,0.0748045356744053,0.1885761831564045,0.1651842966974411,-6.815685930520017,0.3520054427154928
2026,LG0,primary_measurement_valid,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,375,0.20486312435999549,0.04967156908162722,-0.036469104800222585,27.884616968028734,10.004078597204712,27.537956917151757,-0.012588444811643356,0.06026371906061898,0.012193709495088906,-6.013278629435336,-0.6668717691898741
2026,LG0,observable_only,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,374,0.7820393112643546,0.586954533163892,0.2713802462469539,36.33499211748591,15.1854154540752,42.67940335287805,0.148652763088927,0.6980513408549204,0.4903973830270873,9.9362207662283,-4.537582380043612
2026,LG0,observable_only,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,367,0.5585617429369918,0.34727725346035176,0.08940503034323988,32.605836660783396,11.314262291356115,34.34636987087729,0.05067590015006835,0.11466059057282976,0.11759352939580718,8.455419481833744,-6.027851605445644
2026,LG0,observable_only,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,372,0.4063719368848448,0.14849370945129148,-0.04228461463541411,25.87569467430939,7.14565312130741,25.507316453551763,-0.014442061023096468,0.1043169743591292,0.04796070378205017,3.0071997366094214,-4.6658259891040155
2026,LG0,observable_only,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,373,0.2566151356261711,0.4809111885712344,0.01776216851145951,12.03979168437158,3.066377927443711,12.201692990259323,0.01326875754184184,0.004220121218228518,0.03124117388433893,0.8774045658742156,-2.4447725851122115
2026,LG0,observable_only,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,366,0.41421972512178357,0.23946178597733847,0.0386318547076806,23.61961629152302,12.462493190779496,24.222567386068665,0.024892121670489216,0.14155627887169586,0.09009502002094197,-9.94123921639384,-0.033261521277364293
2026,LG0,observable_only,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,365,0.3993129708826992,0.38621935834273424,0.14422718873138163,15.716507476067582,9.161674134775245,17.02259769956717,0.07672684548803026,0.20182755933196245,0.1735099050696434,-6.489838973956244,0.5277818194938542
2026,LG0,observable_only,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,371,0.24587756176313696,0.10233158552438364,-0.006304978528123728,22.15633169937316,7.620140795946425,22.209881182479446,0.0024110657173857784,0.05139849686794824,0.02319983586413604,-4.997624264554388,-0.7982338458886244
2026,LG3,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.7733774035726477,0.5652615298944481,0.26371860292179794,36.611138084537714,15.45921046537942,42.77656700591202,0.14413098929893559,0.5629144235003071,0.4241022904409644,10.198871457335184,-6.266600896372673
2026,LG3,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.589357833655706,0.38314259615524177,0.11860660381931398,35.3742302062573,12.09252581321794,37.95576601319648,0.06801432504462246,0.14568485906993867,0.14624049444533088,8.668318283182375,-6.326244727247472
2026,LG3,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.43868380930708845,0.1931534351796235,-0.006840509472452183,31.209138903848263,7.73717329270243,31.345565059981617,0.004352327223079051,0.012601245991624474,0.02168249131764405,2.750956956259175,-6.031424405549477
2026,LG3,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.32210514973860277,0.49440582665115385,0.032574288423146136,12.204842319502959,3.1516746919431573,12.477635535818399,0.02186257288348886,0.006635263266480308,0.04027287738374523,0.8982300737884232,-2.5228338600000364
2026,LG3,primary_measurement_valid,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,375,0.44216975765161,0.2772618546023288,0.07299615698603723,24.389203600549276,12.857327725014104,25.477864188497076,0.042729664460622874,0.11528376827700965,0.09414000256606879,-9.982651284300148,0.00715889878130929
2026,LG3,primary_measurement_valid,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,375,0.45117351234497666,0.42044301403195944,0.17442041930368812,15.622088160209554,9.033130549459498,17.219808801872187,0.09278387815136044,0.21560077792726937,0.1952235934594568,-6.554913553576091,0.3548617222412951
2026,LG3,primary_measurement_valid,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,375,0.22833997041756743,0.04220675936150459,-0.036675220852458335,27.887389448862336,9.88894832457227,27.537956917151757,-0.0126891233348157,0.056294165980944354,0.010014141020702956,-5.912353080945388,-0.5541495152569214
2026,LG3,observable_only,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,374,0.7715771816891515,0.5620926948026799,0.26376122741148766,36.52447163755015,15.32858872791533,42.67940335287805,0.14421316212971017,0.5362805280526285,0.4116270960707991,10.225674500528044,-6.485373097024358
2026,LG3,observable_only,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,367,0.5658558635543532,0.32358686424889715,0.06458107900866816,33.04728610422028,11.482713473854869,34.34636987087729,0.0378230296692438,0.08050392462870393,0.09181199196365672,8.198591049284628,-6.707842161251862
2026,LG3,observable_only,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,372,0.433187882251992,0.22787745034781035,0.001536998041715587,25.32589737814528,6.828048255350016,25.507316453551763,0.007112432847918009,0.018044646895667982,0.030610861025048085,2.640904404268369,-5.171953564022043
2026,LG3,observable_only,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,373,0.3166920902447519,0.4914163879951417,0.03521339079318919,11.932358077570926,3.0253556520896816,12.201692990259323,0.022073569045165133,0.006811653230680832,0.04055794115711593,0.8883645716883611,-2.4018624689916828
2026,LG3,observable_only,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,366,0.4430395330949774,0.2717124040544178,0.06738505047604781,23.263719919211617,12.111475676191226,24.222567386068665,0.03958488179946268,0.123879116035342,0.09563316165135224,-9.88305063371165,-0.035377898952424
