seed_base,fold,task,comparison,left_arm,right_arm,effect_spearman,effect_pearson,effect_r2,effect_rmse,effect_mae,effect_b0_rmse,effect_rmse_gain_over_b0,effect_prediction_target_variance_ratio,effect_calibration_slope,effect_calibration_intercept,effect_calibration_mean_bias
3026,2,delta,LOCAL0-GAP0,LOCAL0,GAP0,0.07581545694975023,0.07405486690699978,-0.008938150624761464,0.041021082067587145,0.2790012133855573,0.0,-0.0068528781690019025,-0.015899626458197973,-0.013971904510694931,-0.4799208933666108,-0.3572214372834178
3026,2,delta,LG0-LOCAL0,LG0,LOCAL0,0.03518604032856165,0.06563291558317091,0.035016527959827445,-0.48221031466827924,-0.47612555936690626,0.0,0.01820032216298683,0.028384939074390936,0.0306316652604382,0.1741873541592458,-0.07272272245933209
3026,2,delta,LOCAL3-GAP3,LOCAL3,GAP3,0.1412619117585323,0.1032339619774015,-0.0006790753333309682,-0.02612874367876472,0.004805985113184974,0.0,-0.003195142589561842,-0.015342275282818695,-0.009369213022985136,-0.49245612567564034,-0.3980279915175169
3026,2,delta,LG3-LOCAL3,LG3,LOCAL3,0.07994346724878615,0.07502142503737663,0.0358987428248282,-0.52738797765765,-0.7899384864400005,0.0,0.018271317475964333,0.029919110942343063,0.03378862300544581,-0.02545674661817543,-0.2796714891307184
3026,2,delta,GAP3-GAP0,GAP3,GAP0,-0.0001819123182625615,0.013137539260036635,0.011863033263816904,-0.1416802408832929,0.01574416686420399,0.0,0.006721847673886637,0.00518256767231829,0.008702102574557703,0.06806702649387208,-0.0027404783582767323
3026,2,delta,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.06526454249051952,0.04231663433043836,0.0201221085552474,-0.20883006662964476,-0.2584510614081683,0.0,0.010379583253326698,0.0057399188476975685,0.013304794062267498,0.05553179418484255,-0.0435470325923758
3026,2,delta,LG3-LG0,LG3,LG0,0.11002196941074402,0.05170514378464408,0.02100432342024816,-0.2540077296190155,-0.5722639884812626,0.0,0.0104505785663042,0.007274090715649696,0.016461751807275105,-0.14411230659257868,-0.2504957992637621
3026,3,static,LOCAL0-GAP0,LOCAL0,GAP0,0.24008778699594838,0.25717448059833603,0.2481573453856929,-6.2148056945005195,-2.19298518606311,0.0,0.14972440430163358,0.08648440835376243,0.16274600131940492,-2.066498335242379,1.8702385522175193
3026,3,static,LG0-LOCAL0,LG0,LOCAL0,-0.040099041739018626,-0.07797371844329248,-0.062097224879322704,1.299471058936124,0.1840754344275446,0.0,-0.03855610560990863,-0.017861162720982204,-0.038898450846497734,0.5733923439295285,-0.05275021907902078
3026,3,static,LOCAL3-GAP3,LOCAL3,GAP3,0.2810148562608528,0.3082859393491055,0.21149870039380472,-5.148967205873223,-1.9215430953281594,0.0,0.12430874120261659,0.1344741945858212,0.16484612501493737,-1.571147190346485,2.01053728470465
3026,3,static,LG3-LOCAL3,LG3,LOCAL3,-0.032606598495080075,-0.13842872256057076,-0.05521912189609696,0.7925931460343918,-0.013046436974916809,0.0,-0.031169766988100395,-0.016153484722807948,-0.0350945952225403,0.12490172457321869,-0.3986777757576676
3026,3,static,GAP3-GAP0,GAP3,GAP0,-0.011946105858897632,0.03096071370545797,0.020260139149315674,-0.028832357137073217,-0.03673205314506234,0.0,0.008948356341627946,-0.05699821346537443,-0.01635507896488765,0.01399071831001475,-0.32176769605019917
3026,3,static,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.02898096340600681,0.08207217245622744,-0.01639850584257252,1.037006131490223,0.2347100375898883,0.0,-0.016467306757389055,-0.009008427233315686,-0.014254955269355218,0.5093418632059086,-0.18146896356306863
3026,3,static,LG3-LG0,LG3,LG0,0.03647340664994536,0.021617168338949166,-0.009520402859346772,0.5301282185884908,0.037588166187426886,0.0,-0.00908096813558082,-0.007300749235141429,-0.010451099645397782,0.060851243849598724,-0.5273965202417155
3026,3,delta,LOCAL0-GAP0,LOCAL0,GAP0,0.20896306300512363,0.04396643753365781,0.0712015375591689,-0.4727934356157384,-0.5624820905518053,0.0,0.029004759970712564,0.03609053189921792,0.0483216509140592,0.47411954584565574,0.17348485906681668
3026,3,delta,LG0-LOCAL0,LG0,LOCAL0,0.000932535854395844,0.013220964051518319,0.0005122626416497605,-0.14503248327898532,-0.34951401234816615,0.0,0.0007036437152686007,-0.005223163159357502,-0.007674835264159498,0.22075849721687035,0.14760950685530272
3026,3,delta,LOCAL3-GAP3,LOCAL3,GAP3,0.2576049906746415,0.09082481902683888,0.061328949448412426,-0.4116142014738777,-0.477774999693958,0.0,0.02507308411952397,0.03905147094389845,0.044391332459465874,0.3270760845738643,0.1302441891068744
3026,3,delta,LG3-LOCAL3,LG3,LOCAL3,-0.004866336527536597,0.0030389456723252106,-0.04294692708000834,0.1663796359070986,-0.2093557848101959,0.0,-0.013357405067905703,0.029996089006039117,-0.00957175824160214,0.4988530359029273,0.36965282345496886
3026,3,delta,GAP3-GAP0,GAP3,GAP0,-0.04499753467532744,-0.06130520483759837,0.0021399780833229187,0.00912681330430587,-0.0582209133639342,0.0,-2.668068130566928e-05,-0.01472551999763616,-0.006600248863741201,-0.0843296866781742,-0.09044480587923984
3026,3,delta,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.0036443929941904485,-0.014446823344417298,-0.007732610027433556,0.07030604744616653,0.026486177493913132,0.0,-0.0039583565324942645,-0.011764580952955628,-0.01053056731833453,-0.23137314794996566,-0.1336854758391821
3026,3,delta,LG3-LG0,LG3,LG0,-0.002154479387741992,-0.024628841723610406,-0.05119179974909166,0.38171816663225044,0.16664440503188338,0.0,-0.01801940531566857,0.02345467121244099,-0.012427490295777173,0.04672139073609127,0.08835784076048403
3026,4,static,LOCAL0-GAP0,LOCAL0,GAP0,0.16305558367925482,0.23378118474226584,0.22565900552930324,-3.520104762384225,-1.7014626392600096,0.0,0.122881417354344,0.11698717870124216,0.1468727423356832,-1.0192598713055085,2.5686198035157
3026,4,static,LG0-LOCAL0,LG0,LOCAL0,0.029128277817150938,-0.025311147468612294,-0.07527951549110547,1.7963606619998593,0.4824698774138447,0.0,-0.048992601829385626,0.1624167619136883,0.040790699166953714,-0.42257338535156475,0.2700912640272315
3026,4,static,LOCAL3-GAP3,LOCAL3,GAP3,0.2619064493267187,0.2688905788684427,0.24829030963669996,-3.3504644910085073,-1.3499262509915049,0.0,0.13135362331673905,0.1947248572130918,0.1813973372809186,0.0765519266724306,3.225912053026551
3026,4,static,LG3-LOCAL3,LG3,LOCAL3,-0.014710944618811395,0.019342936018606594,0.03745840922728677,-0.3557666127200605,-0.2259745742378172,0.0,0.019073903641714712,0.10235983049267322,0.07065666745443758,-1.329750631005484,0.4333334945875502
3026,4,static,GAP3-GAP0,GAP3,GAP0,-0.019312544294826373,0.005187817859736182,0.008356495201442132,-0.1262776489545132,-0.06071835433466788,0.0,0.003967024680218676,-0.004581541494624124,0.004129702008295325,-0.07174218496867546,0.040028915139906474
3026,4,static,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.0795383213526375,0.04029721198591307,0.030987799308838854,0.04336262242120448,0.2908180339338369,0.0,0.012439230642613722,0.07315613701722551,0.03865429695353073,1.0240696130092637,0.6973211646507571
3026,4,static,LG3-LG0,LG3,LG0,0.035699098916675165,0.08495129547313196,0.1437257240272311,-2.1087646522987153,-0.41762641771782505,0.0,0.08050573611371406,0.013099205596210417,0.0685202652410146,0.11689236735534436,0.8605633952110758
3026,4,delta,LOCAL0-GAP0,LOCAL0,GAP0,0.1705241132597617,0.14005272162862914,-0.0913007358055296,0.21575744568112398,0.129700700152112,0.0,-0.0357381811402528,0.15548906620908026,0.03847472417406374,0.2148660626831287,-0.13392002229298772
3026,4,delta,LG0-LOCAL0,LG0,LOCAL0,0.14643447740542007,0.09832830057917907,0.10835771777835904,-0.6920142321240554,-0.2083394941717316,0.0,0.047875510796495435,-0.01404041311620327,0.04293975538015323,0.3238400733203628,-0.039074872851780754
3026,4,delta,LOCAL3-GAP3,LOCAL3,GAP3,0.25154736593432553,0.2019653559686306,-0.057576069994661846,-0.11393900446093141,0.13682409037132004,0.0,-0.017868115348815026,0.1950647096402614,0.07554333080651635,0.20262345304587726,-0.4286755347847499
3026,4,delta,LG3-LOCAL3,LG3,LOCAL3,0.07936957915696408,0.0719955201876738,0.1351970629641414,-0.8206612619819502,-0.5267070422449507,0.0,0.05946996699695166,-0.07014817273976151,0.02669325441846429,0.5441137889897556,0.26696988518372544
3026,4,delta,GAP3-GAP0,GAP3,GAP0,0.0254058249805946,0.02814909167268593,-0.0014065631982769777,-0.020970134518471184,-0.023186024396975924,0.0,-0.00032212155787136876,0.0025012840287020333,0.0004258363488465339,0.020496024294288873,0.002077306844220729
3026,4,delta,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.10642907765515844,0.09006172601268742,0.03231810261259077,-0.3506665846605266,-0.016062634177767876,0.0,0.017547944233566405,0.04207692745988317,0.037494442981299135,0.008253414657037439,-0.29267820564754143
3026,4,delta,LG3-LG0,LG3,LG0,0.03936417940670245,0.06372894562118214,0.05915744779837316,-0.47931361451842136,-0.334430182250987,0.0,0.029142400434022633,-0.014030832163675067,0.021247942019610194,0.22852713032643024,0.013366552387964761
