seed_base,arm,analysis_scope,task,endpoint,target_semantics,scale,aggregation,n_folds,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
2026,GAP3,observable_only,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,365,0.22039634249295825,0.2678131924085089,-0.0023579281390835993,0.9191787298735896,0.5290530228541345,0.9210851354082482,0.008133658826845778,0.19007749513480743,0.09736387416586693,0.02309230105605724,0.00967563760845984
2026,GAP3,observable_only,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,371,0.07817539624311025,0.12277035724777807,-0.06234804714246813,1.082155454360462,0.3708143038764622,1.081971060328575,-0.0019013511841243793,0.06331417643408299,0.030695435074855504,-0.005096703242984774,0.03921031017694128
2026,LOCAL0,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.7633460876999045,0.7547194392470107,0.5517292043557596,0.2685632192222947,0.21414768192833283,0.4038965057517139,0.33547900249781304,0.5289357863129295,0.5456346376234984,0.21024572751851317,-0.013769594655612599
2026,LOCAL0,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.5713039577113284,0.5637510809715292,0.2943805350866798,0.4102723960644049,0.30808419845474383,0.49414975063675054,0.17018109400677603,0.35870031370887867,0.33390676117563767,0.13356702073616913,-0.0023960463897659975
2026,LOCAL0,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.37998663050039416,0.3996802127936018,0.13863580479622073,0.5840560306036593,0.46207586458494526,0.6425687462285612,0.0879883765757076,0.20152083931150844,0.1808555946981669,-0.25137467689474585,0.010295465671795961
2026,LOCAL0,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.3219670730431276,0.361184817759679,0.10202454734873694,0.576195876985756,0.4650940651330696,0.6147106558945465,0.06135906027841951,0.13547597216333127,0.12532016136215574,-0.566288582800086,-0.0019802272112961995
2026,LOCAL0,primary_measurement_valid,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.41146556970503845,0.23256190983778774,-0.005882014548564613,0.9219654967186278,0.4964292939587069,0.9399665324822373,0.01000658532545056,0.15157820817726098,0.08196354337846787,0.00651167507223398,0.023323711680691722
2026,LOCAL0,primary_measurement_valid,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.3613058893647522,0.3884750976755276,0.1381339197161754,0.8467954190855191,0.4934967422099278,0.9195192108402048,0.0783841148032968,0.15247411399352034,0.14860734139492132,0.00872610759850534,-0.0092578238601486
2026,LOCAL0,primary_measurement_valid,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,standardized_outer_train,mean_of_5_fold_specific_transform_metrics,5,375,0.16478590902203866,0.17249640967247765,-0.3917827799834221,0.8800710188169841,0.34310565976812646,0.8647480762588101,-0.08241079586184152,0.4292987242562152,0.09015186505172593,-0.00755643566956406,0.00021365767932195884
2026,LOCAL0,observable_only,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,mean_of_5_fold_specific_transform_metrics,5,374,0.7610283124411317,0.752904739237801,0.5485007675975491,0.2689097461979998,0.21447605595434624,0.4027899113489097,0.33294185364194007,0.5276123826264509,0.5435756566240826,0.21050746946378754,-0.01371878032442084
