gate_id,gate_name,is_primary_gate,target,target_kind,arm,representation,endpoint_type,registered_endpoints,qualifying_endpoint_count,required_endpoint_count,candidate_pass,minimum_seed_spearman_macro,minimum_seed_natural_r2_macro,qualifying_endpoints,endpoint_evidence_json,spearman_threshold,spearman_operator,spearman_metric,natural_r2_metric,n_min,n_max,maximum_exclusions_from_375,patient_set_sha256,selected_candidate
RAW_SUPPORT_BPE,BPE_GATE_A_STYLE_RAW_SUPPORT,False,BPE,raw,LOCAL0,Z4,timing,T0|T1|T2,0,2,False,0.3326049228201919,0.03459260451935647,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":-0.033467520237857,""minimum_seed_natural_r2"":-0.0553602227659153,""minimum_seed_spearman"":0.270941404027762,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.0115748177097987,""3026"":-0.0553602227659153},""seed_spearman"":{""2026"":0.270941404027762,""3026"":0.2948376379565365}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.06257733448232995,""minimum_seed_natural_r2"":0.0576364568741025,""minimum_seed_spearman"":0.3271355102969621,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0675182120905574,""3026"":0.0576364568741025},""seed_spearman"":{""2026"":0.3271355102969621,""3026"":0.3445368073728524}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.11685527814155425,""minimum_seed_natural_r2"":0.1015015794498822,""minimum_seed_spearman"":0.3997378541358516,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.1322089768332263,""3026"":0.1015015794498822},""seed_spearman"":{""2026"":0.4472845602457617,""3026"":0.3997378541358516}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
RAW_SUPPORT_BPE,BPE_GATE_A_STYLE_RAW_SUPPORT,False,BPE,raw,LOCAL3,Z1,timing,T0|T1|T2,0,2,False,0.3041785565289946,0.03440542430835904,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.003520042459172,""minimum_seed_natural_r2"":-0.034222355603712,""minimum_seed_spearman"":0.2525374900443736,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.034222355603712,""3026"":0.041262440522056},""seed_spearman"":{""2026"":0.2525374900443736,""3026"":0.2845900557515075}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.04389220032191745,""minimum_seed_natural_r2"":0.0361437378258101,""minimum_seed_spearman"":0.2882978723404256,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0361437378258101,""3026"":0.0516406628180248},""seed_spearman"":{""2026"":0.2882978723404256,""3026"":0.3104512458755262}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.1071499112896572,""minimum_seed_natural_r2"":0.101294890702979,""minimum_seed_spearman"":0.3717003072021846,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.1130049318763354,""3026"":0.101294890702979},""seed_spearman"":{""2026"":0.3807347821140062,""3026"":0.3717003072021846}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
RAW_SUPPORT_BPE,BPE_GATE_A_STYLE_RAW_SUPPORT,False,BPE,raw,LOCAL3,Z2,timing,T0|T1|T2,0,2,False,0.32898122653316647,0.05923400797103764,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.0243933251310659,""minimum_seed_natural_r2"":0.0229110780646085,""minimum_seed_spearman"":0.2775665035840254,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0258755721975233,""3026"":0.0229110780646085},""seed_spearman"":{""2026"":0.2775665035840254,""3026"":0.3143859369666629}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.0577400587934629,""minimum_seed_natural_r2"":0.0506275432643861,""minimum_seed_spearman"":0.3101344862896803,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0506275432643861,""3026"":0.0648525743225397},""seed_spearman"":{""2026"":0.3101344862896803,""3026"":0.3384667197633405}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.11865824780305355,""minimum_seed_natural_r2"":0.1041634025841183,""minimum_seed_spearman"":0.3992426897257936,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.1331530930219888,""3026"":0.1041634025841183},""seed_spearman"":{""2026"":0.4213894641028558,""3026"":0.3992426897257936}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
RAW_SUPPORT_BPE,BPE_GATE_A_STYLE_RAW_SUPPORT,False,BPE,raw,LOCAL3,Z3,timing,T0|T1|T2,1,2,False,0.324535138620245,0.0395427166224587,T2,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.014650329969597552,""minimum_seed_natural_r2"":-0.0073259799035778,""minimum_seed_spearman"":0.2668342245989304,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.0073259799035778,""3026"":0.0366266398427729},""seed_spearman"":{""2026"":0.2668342245989304,""3026"":0.3256768688132894}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.045416290158556194,""minimum_seed_natural_r2"":0.0359232203660684,""minimum_seed_spearman"":0.3057863238138583,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.054909359951044,""3026"":0.0359232203660684},""seed_spearman"":{""2026"":0.3124412333598816,""3026"":0.3057863238138583}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.1011071489357413,""minimum_seed_natural_r2"":0.0900309094048855,""minimum_seed_spearman"":0.4009848674479463,""n_max"":375,""n_min"":375,""qualifies"":true,""r2_guard_pass"":true,""rank_threshold_pass"":true,""seed_natural_r2"":{""2026"":0.1121833884665971,""3026"":0.0900309094048855},""seed_spearman"":{""2026"":0.435943110706565,""3026"":0.4009848674479463}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
RAW_SUPPORT_BPE,BPE_GATE_A_STYLE_RAW_SUPPORT,False,BPE,raw,LOCAL3,Z4,timing,T0|T1|T2,1,2,False,0.3388258808358933,0.04873143873685207,T2,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.0108446061260992,""minimum_seed_natural_r2"":-0.0107138796754839,""minimum_seed_spearman"":0.276568665377176,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":false,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":-0.0107138796754839,""3026"":0.0324030919276823},""seed_spearman"":{""2026"":0.276568665377176,""3026"":0.3241818181818182}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.06729052791661999,""minimum_seed_natural_r2"":0.0532822362402601,""minimum_seed_spearman"":0.3300889748549323,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.0812988195929799,""3026"":0.0532822362402601},""seed_spearman"":{""2026"":0.3458791671407442,""3026"":0.3300889748549323}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.1122829927960325,""minimum_seed_natural_r2"":0.10362595964578,""minimum_seed_spearman"":0.4098200022755717,""n_max"":375,""n_min"":375,""qualifies"":true,""r2_guard_pass"":true,""rank_threshold_pass"":true,""seed_natural_r2"":{""2026"":0.120940025946285,""3026"":0.10362595964578},""seed_spearman"":{""2026"":0.4588501536010923,""3026"":0.4098200022755717}}]",0.4,>=,spearman,natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,True
B,LD_BEYOND_FTV_DECODABLE,True,LD,residual_ftv,LOCAL0,Z1,timing,T0|T1|T2,0,1,False,0.018883005559023166,0.3069812926032452,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.33112630555163347,""minimum_seed_natural_r2"":0.3286073721152686,""minimum_seed_spearman"":0.0714878731606258,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.3336452389879984,""3026"":0.3286073721152686},""seed_spearman"":{""2026"":0.0774137114428069,""3026"":0.0714878731606258}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.27324412626878913,""minimum_seed_natural_r2"":0.2721543327098857,""minimum_seed_spearman"":-0.0532579742682302,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2721543327098857,""3026"":0.2743339198276926},""seed_spearman"":{""2026"":-0.0487441849282512,""3026"":-0.0532579742682302}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.32024318856669676,""minimum_seed_natural_r2"":0.3201821729845812,""minimum_seed_spearman"":0.0384191177846739,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.3203042041488124,""3026"":0.3201821729845812},""seed_spearman"":{""2026"":0.0423981790463925,""3026"":0.0384191177846739}}]",0.2,>,residual_spearman,reconstructed_natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
B,LD_BEYOND_FTV_DECODABLE,True,LD,residual_ftv,LOCAL0,Z2,timing,T0|T1|T2,0,1,False,0.030849936096192937,0.30629470090613914,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.3368394568702671,""minimum_seed_natural_r2"":0.3268065510596979,""minimum_seed_spearman"":0.0909937455072895,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.3268065510596979,""3026"":0.3468723626808363},""seed_spearman"":{""2026"":0.0909937455072895,""3026"":0.135176619018096}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.2785701688270682,""minimum_seed_natural_r2"":0.2754394463113097,""minimum_seed_spearman"":-0.0313399063564477,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2754394463113097,""3026"":0.2817008913428268},""seed_spearman"":{""2026"":-0.0313399063564477,""3026"":-0.0148429265925073}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.32812677005634955,""minimum_seed_natural_r2"":0.3166381053474099,""minimum_seed_spearman"":0.032895969137737,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.3166381053474099,""3026"":0.3396154347652892},""seed_spearman"":{""2026"":0.032895969137737,""3026"":0.0807029524138636}}]",0.2,>,residual_spearman,reconstructed_natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
B,LD_BEYOND_FTV_DECODABLE,True,LD,residual_ftv,LOCAL0,Z3,timing,T0|T1|T2,0,1,False,-0.015195905715288635,0.2788216367308736,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.3212767545970324,""minimum_seed_natural_r2"":0.3012573031013253,""minimum_seed_spearman"":0.038218157531424,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.3012573031013253,""3026"":0.3412962060927396},""seed_spearman"":{""2026"":0.038218157531424,""3026"":0.1087999063509873}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.25273597731945885,""minimum_seed_natural_r2"":0.2377838575747741,""minimum_seed_spearman"":-0.1109959909512171,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2377838575747741,""3026"":0.2676880970641436},""seed_spearman"":{""2026"":-0.1109959909512171,""3026"":-0.101503833151925}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.31669884385506575,""minimum_seed_natural_r2"":0.2974237495165215,""minimum_seed_spearman"":0.0271901162739272,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2974237495165215,""3026"":0.33597393819361},""seed_spearman"":{""2026"":0.0271901162739272,""3026"":0.0471040489215718}}]",0.2,>,residual_spearman,reconstructed_natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
B,LD_BEYOND_FTV_DECODABLE,True,LD,residual_ftv,LOCAL0,Z4,timing,T0|T1|T2,0,1,False,0.025414101839777534,0.2898236422957255,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.33373088720294863,""minimum_seed_natural_r2"":0.3308782082774623,""minimum_seed_spearman"":0.0773359633141132,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.3308782082774623,""3026"":0.336583566128435},""seed_spearman"":{""2026"":0.0773359633141132,""3026"":0.0878341386602452}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.2532078830565362,""minimum_seed_natural_r2"":0.2409950040621116,""minimum_seed_spearman"":-0.0784471151420849,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2409950040621116,""3026"":0.2654207620509607},""seed_spearman"":{""2026"":-0.0784471151420849,""3026"":-0.0482164211748719}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.31364038764740865,""minimum_seed_natural_r2"":0.2975977145476027,""minimum_seed_spearman"":0.0773534573473043,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2975977145476027,""3026"":0.3296830607472146},""seed_spearman"":{""2026"":0.0773534573473043,""3026"":0.0905550643397652}}]",0.2,>,residual_spearman,reconstructed_natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
B,LD_BEYOND_FTV_DECODABLE,True,LD,residual_ftv,LOCAL3,Z1,timing,T0|T1|T2,0,1,False,0.010967343664267234,0.3046229173080266,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.33604264695537245,""minimum_seed_natural_r2"":0.3351615156731721,""minimum_seed_spearman"":0.0656683181298118,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.3369237782375728,""3026"":0.3351615156731721},""seed_spearman"":{""2026"":0.0656683181298118,""3026"":0.0771905159664184}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.27718695804884336,""minimum_seed_natural_r2"":0.2725837348743268,""minimum_seed_spearman"":-0.0527369524272679,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2817901812233599,""3026"":0.2725837348743268},""seed_spearman"":{""2026"":-0.0053658561005887,""3026"":-0.0527369524272679}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.31185860900709117,""minimum_seed_natural_r2"":0.3061235013765809,""minimum_seed_spearman"":0.0199706652902578,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.3175937166376014,""3026"":0.3061235013765809},""seed_spearman"":{""2026"":0.045747084008928,""3026"":0.0199706652902578}}]",0.2,>,residual_spearman,reconstructed_natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
B,LD_BEYOND_FTV_DECODABLE,True,LD,residual_ftv,LOCAL3,Z2,timing,T0|T1|T2,0,1,False,0.03878816851461806,0.3086665713069801,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.3422405112885383,""minimum_seed_natural_r2"":0.3362733098232666,""minimum_seed_spearman"":0.1202217682996104,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.3362733098232666,""3026"":0.3482077127538099},""seed_spearman"":{""2026"":0.1202217682996104,""3026"":0.1296613919496717}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.2812277744402525,""minimum_seed_natural_r2"":0.2776061364085882,""minimum_seed_spearman"":-0.0167428581027632,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2776061364085882,""3026"":0.2848494124719167},""seed_spearman"":{""2026"":0.0010169655991784,""3026"":-0.0167428581027632}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.32456661775773143,""minimum_seed_natural_r2"":0.3121202676890855,""minimum_seed_spearman"":0.012885595347007,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.3121202676890855,""3026"":0.3370129678263774},""seed_spearman"":{""2026"":0.012885595347007,""3026"":0.0811285070348941}}]",0.2,>,residual_spearman,reconstructed_natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,True
B,LD_BEYOND_FTV_DECODABLE,True,LD,residual_ftv,LOCAL3,Z3,timing,T0|T1|T2,0,1,False,0.004379718404967234,0.288445328165272,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.33287216725442054,""minimum_seed_natural_r2"":0.3244096346612157,""minimum_seed_spearman"":0.08622941807932,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.3244096346612157,""3026"":0.3413346998476254},""seed_spearman"":{""2026"":0.08622941807932,""3026"":0.1161784419413642}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.2542356370027151,""minimum_seed_natural_r2"":0.2443494377541253,""minimum_seed_spearman"":-0.0873316577901212,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2443494377541253,""3026"":0.264121836251305},""seed_spearman"":{""2026"":-0.0872784483230487,""3026"":-0.0873316577901212}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.31112867354152296,""minimum_seed_natural_r2"":0.2965769120804751,""minimum_seed_spearman"":0.0142413949257029,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2965769120804751,""3026"":0.3256804350025709},""seed_spearman"":{""2026"":0.0142413949257029,""3026"":0.0354941367577254}}]",0.2,>,residual_spearman,reconstructed_natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
B,LD_BEYOND_FTV_DECODABLE,True,LD,residual_ftv,LOCAL3,Z4,timing,T0|T1|T2,0,1,False,0.017872497624141868,0.2993962535596895,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.33384398446352725,""minimum_seed_natural_r2"":0.3315420421240999,""minimum_seed_spearman"":0.0752566061498435,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.3315420421240999,""3026"":0.3361459268029546},""seed_spearman"":{""2026"":0.0752566061498435,""3026"":0.0887211925793211}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.2563890238370074,""minimum_seed_natural_r2"":0.2467541246589006,""minimum_seed_spearman"":-0.0713935325041207,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2467541246589006,""3026"":0.2660239230151142},""seed_spearman"":{""2026"":-0.0713935325041207,""3026"":-0.0437575535459517}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.32832394105604024,""minimum_seed_natural_r2"":0.3198925938960681,""minimum_seed_spearman"":0.0497544192267028,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.3198925938960681,""3026"":0.3367552882160124},""seed_spearman"":{""2026"":0.0497544192267028,""3026"":0.0788100684809814}}]",0.2,>,residual_spearman,reconstructed_natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
C,SPH_BEYOND_FTV_DECODABLE,True,SPH,residual_ftv,LOCAL0,Z1,timing,T0|T1|T2,0,1,False,0.08643106956038547,0.2431013623691507,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.3000999192720888,""minimum_seed_natural_r2"":0.2822473207644467,""minimum_seed_spearman"":0.1666654537536203,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2822473207644467,""3026"":0.3179525177797309},""seed_spearman"":{""2026"":0.1666654537536203,""3026"":0.1698887766617356}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.19135503163019552,""minimum_seed_natural_r2"":0.1475924543759769,""minimum_seed_spearman"":-0.0064297228611615,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2351176088844141,""3026"":0.1475924543759769},""seed_spearman"":{""2026"":-0.0049967123501136,""3026"":-0.0064297228611615}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.3028128185186028,""minimum_seed_natural_r2"":0.2994643119670285,""minimum_seed_spearman"":0.0990574777886976,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2994643119670285,""3026"":0.3061613250701771},""seed_spearman"":{""2026"":0.1433343875828905,""3026"":0.0990574777886976}}]",0.2,>,residual_spearman,reconstructed_natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
C,SPH_BEYOND_FTV_DECODABLE,True,SPH,residual_ftv,LOCAL0,Z2,timing,T0|T1|T2,0,1,False,0.03441622154982324,0.24894359675526964,,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.3033374618169479,""minimum_seed_natural_r2"":0.2705246938234904,""minimum_seed_spearman"":0.071577339499911,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.3361502298104053,""3026"":0.2705246938234904},""seed_spearman"":{""2026"":0.2097805529440305,""3026"":0.071577339499911}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.19841614317526046,""minimum_seed_natural_r2"":0.1863507034661929,""minimum_seed_spearman"":-0.0400328828660329,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.210481582884328,""3026"":0.1863507034661929},""seed_spearman"":{""2026"":0.0021691789725203,""3026"":-0.0400328828660329}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.2978562624206428,""minimum_seed_natural_r2"":0.2899553929761256,""minimum_seed_spearman"":0.0717042080155916,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2899553929761256,""3026"":0.30575713186516},""seed_spearman"":{""2026"":0.1176027725810177,""3026"":0.0717042080155916}}]",0.2,>,residual_spearman,reconstructed_natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
C,SPH_BEYOND_FTV_DECODABLE,True,SPH,residual_ftv,LOCAL0,Z3,timing,T0|T1|T2,1,1,True,0.10088447059339734,0.27751550941862463,T0,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.36197031090260434,""minimum_seed_natural_r2"":0.3461356356282059,""minimum_seed_spearman"":0.2312996267098807,""n_max"":375,""n_min"":375,""qualifies"":true,""r2_guard_pass"":true,""rank_threshold_pass"":true,""seed_natural_r2"":{""2026"":0.3778049861770028,""3026"":0.3461356356282059},""seed_spearman"":{""2026"":0.280576521950723,""3026"":0.2312996267098807}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.1973911763303006,""minimum_seed_natural_r2"":0.1941422078085513,""minimum_seed_spearman"":-0.0256069208097879,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.1941422078085513,""3026"":0.2006401448520499},""seed_spearman"":{""2026"":0.0599877538784103,""3026"":-0.0256069208097879}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.30165141218772673,""minimum_seed_natural_r2"":0.2922686848191167,""minimum_seed_spearman"":0.0969607058800992,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2922686848191167,""3026"":0.3110341395563368},""seed_spearman"":{""2026"":0.1161496628859013,""3026"":0.0969607058800992}}]",0.2,>,residual_spearman,reconstructed_natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
C,SPH_BEYOND_FTV_DECODABLE,True,SPH,residual_ftv,LOCAL0,Z4,timing,T0|T1|T2,1,1,True,0.1361557847747279,0.2884972386588303,T0,"[{""endpoint"":""T0"",""mean_seed_natural_r2"":0.35896857530031645,""minimum_seed_natural_r2"":0.3558057234861771,""minimum_seed_spearman"":0.2912017764146197,""n_max"":375,""n_min"":375,""qualifies"":true,""r2_guard_pass"":true,""rank_threshold_pass"":true,""seed_natural_r2"":{""2026"":0.3621314271144558,""3026"":0.3558057234861771},""seed_spearman"":{""2026"":0.3070317300270843,""3026"":0.2912017764146197}},{""endpoint"":""T1"",""mean_seed_natural_r2"":0.22512222125278705,""minimum_seed_natural_r2"":0.2129251161031223,""minimum_seed_spearman"":0.0073835029394995,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2129251161031223,""3026"":0.2373193264024518},""seed_spearman"":{""2026"":0.0341497421734378,""3026"":0.0073835029394995}},{""endpoint"":""T2"",""mean_seed_natural_r2"":0.31170670618431506,""minimum_seed_natural_r2"":0.2967608763871917,""minimum_seed_spearman"":0.1098820749700645,""n_max"":375,""n_min"":375,""qualifies"":false,""r2_guard_pass"":true,""rank_threshold_pass"":false,""seed_natural_r2"":{""2026"":0.2967608763871917,""3026"":0.3266525359814385},""seed_spearman"":{""2026"":0.1098820749700645,""3026"":0.1518190052656798}}]",0.2,>,residual_spearman,reconstructed_natural_r2,375,375,0,64a7599a7903e2e013ae6ae5d50018019eee35ac408d7312f36e0c47536d29b6,False
