fold,task_type,context,family,timing,interval,fit_scope,winsor_lower,winsor_upper,log1p,train_mean_after_family_transform,train_population_scale,n_train
1,static,residual_ftv_response_SPH,SPH,T2,,outer_train_only,0.07002241734,0.5994902494,False,0.24254163168711296,0.1169119606124365,239
1,static,residual_ftv_predictor_for_SPH,FTV,T2,,outer_train_only,0.025368212759999998,158.37901020000044,True,1.415991454261504,1.1419217039617917,239
1,static,residual_ftv_response_BPE,BPE,T2,,outer_train_only,6.14831,63.521806000000076,True,2.9702359165524235,0.4527345979026768,239
1,static,residual_ftv_predictor_for_BPE,FTV,T2,,outer_train_only,0.025368212759999998,158.37901020000044,True,1.415991454261504,1.1419217039617917,239
1,static,residual_ftv_ld_response_SPH,SPH,T2,,outer_train_only,0.07002241734,0.5994902494,False,0.24254163168711296,0.1169119606124365,239
1,static,residual_ftv_ld_predictor_for_SPH,FTV,T2,,outer_train_only,0.025368212759999998,158.37901020000044,True,1.415991454261504,1.1419217039617917,239
1,static,residual_ftv_ld_predictor_for_SPH,LD,T2,,outer_train_only,0.0,9.772000000000002,True,1.0827969660239505,0.6287419692024572,239
1,static,residual_ftv_ld_response_BPE,BPE,T2,,outer_train_only,6.14831,63.521806000000076,True,2.9702359165524235,0.4527345979026768,239
1,static,residual_ftv_ld_predictor_for_BPE,FTV,T2,,outer_train_only,0.025368212759999998,158.37901020000044,True,1.415991454261504,1.1419217039617917,239
1,static,residual_ftv_ld_predictor_for_BPE,LD,T2,,outer_train_only,0.0,9.772000000000002,True,1.0827969660239505,0.6287419692024572,239
1,static,raw_FTV,FTV,T3,,outer_train_only,0.01832115134,66.10741546000001,True,0.8911878617709845,0.8807150705772829,239
1,static,raw_LD,LD,T3,,outer_train_only,0.0,7.562,True,0.7446163658336025,0.6404406929816446,239
1,static,raw_SPH,SPH,T3,,outer_train_only,0.07898052192,0.7005199270000001,False,0.2819753442123849,0.14367636226948988,239
1,static,raw_BPE,BPE,T3,,outer_train_only,5.3296516,55.66498800000002,True,2.8801466863115253,0.4302433186898652,239
1,static,residual_ftv_response_LD,LD,T3,,outer_train_only,0.0,7.562,True,0.7446163658336025,0.6404406929816446,239
1,static,residual_ftv_predictor_for_LD,FTV,T3,,outer_train_only,0.01832115134,66.10741546000001,True,0.8911878617709845,0.8807150705772829,239
1,static,residual_ftv_response_SPH,SPH,T3,,outer_train_only,0.07898052192,0.7005199270000001,False,0.2819753442123849,0.14367636226948988,239
1,static,residual_ftv_predictor_for_SPH,FTV,T3,,outer_train_only,0.01832115134,66.10741546000001,True,0.8911878617709845,0.8807150705772829,239
1,static,residual_ftv_response_BPE,BPE,T3,,outer_train_only,5.3296516,55.66498800000002,True,2.8801466863115253,0.4302433186898652,239
1,static,residual_ftv_predictor_for_BPE,FTV,T3,,outer_train_only,0.01832115134,66.10741546000001,True,0.8911878617709845,0.8807150705772829,239
1,static,residual_ftv_ld_response_SPH,SPH,T3,,outer_train_only,0.07898052192,0.7005199270000001,False,0.2819753442123849,0.14367636226948988,239
1,static,residual_ftv_ld_predictor_for_SPH,FTV,T3,,outer_train_only,0.01832115134,66.10741546000001,True,0.8911878617709845,0.8807150705772829,239
1,static,residual_ftv_ld_predictor_for_SPH,LD,T3,,outer_train_only,0.0,7.562,True,0.7446163658336025,0.6404406929816446,239
1,static,residual_ftv_ld_response_BPE,BPE,T3,,outer_train_only,5.3296516,55.66498800000002,True,2.8801466863115253,0.4302433186898652,239
1,static,residual_ftv_ld_predictor_for_BPE,FTV,T3,,outer_train_only,0.01832115134,66.10741546000001,True,0.8911878617709845,0.8807150705772829,239
1,static,residual_ftv_ld_predictor_for_BPE,LD,T3,,outer_train_only,0.0,7.562,True,0.7446163658336025,0.6404406929816446,239
1,dynamic,raw_FTV,FTV,,T0->T1,outer_train_only,-97.36619013088293,138.79633569870356,False,-38.89378855418201,42.59836650596948,239
1,dynamic,raw_LD,LD,,T0->T1,outer_train_only,-100.0,45.698039215686286,False,-17.368918683814513,24.922343138384672,239
1,dynamic,raw_SPH,SPH,,T0->T1,outer_train_only,-54.690543008546925,116.80108522053573,False,2.4619430277434113,31.50659970997786,239
1,dynamic,raw_BPE,BPE,,T0->T1,outer_train_only,-64.97040928106986,89.47700408528007,False,-9.732529436311593,31.29670452185534,239
1,dynamic,residual_ftv_response_LD,LD,,T0->T1,outer_train_only,-100.0,45.698039215686286,False,-17.368918683814513,24.922343138384672,239
1,dynamic,residual_ftv_predictor_for_LD,delta_FTV,,T0->T1,outer_train_only,-97.36619013088293,138.79633569870356,False,-38.89378855418201,42.59836650596948,239
1,dynamic,residual_ftv_response_SPH,SPH,,T0->T1,outer_train_only,-54.690543008546925,116.80108522053573,False,2.4619430277434113,31.50659970997786,239
1,dynamic,residual_ftv_predictor_for_SPH,delta_FTV,,T0->T1,outer_train_only,-97.36619013088293,138.79633569870356,False,-38.89378855418201,42.59836650596948,239
1,dynamic,residual_ftv_response_BPE,BPE,,T0->T1,outer_train_only,-64.97040928106986,89.47700408528007,False,-9.732529436311593,31.29670452185534,239
1,dynamic,residual_ftv_predictor_for_BPE,delta_FTV,,T0->T1,outer_train_only,-97.36619013088293,138.79633569870356,False,-38.89378855418201,42.59836650596948,239
1,dynamic,residual_ftv_ld_response_SPH,SPH,,T0->T1,outer_train_only,-54.690543008546925,116.80108522053573,False,2.4619430277434113,31.50659970997786,239
1,dynamic,residual_ftv_ld_predictor_for_SPH,delta_FTV,,T0->T1,outer_train_only,-97.36619013088293,138.79633569870356,False,-38.89378855418201,42.59836650596948,239
1,dynamic,residual_ftv_ld_predictor_for_SPH,delta_LD,,T0->T1,outer_train_only,-100.0,45.698039215686286,False,-17.368918683814513,24.922343138384672,239
1,dynamic,residual_ftv_ld_response_BPE,BPE,,T0->T1,outer_train_only,-64.97040928106986,89.47700408528007,False,-9.732529436311593,31.29670452185534,239
1,dynamic,residual_ftv_ld_predictor_for_BPE,delta_FTV,,T0->T1,outer_train_only,-97.36619013088293,138.79633569870356,False,-38.89378855418201,42.59836650596948,239
1,dynamic,residual_ftv_ld_predictor_for_BPE,delta_LD,,T0->T1,outer_train_only,-100.0,45.698039215686286,False,-17.368918683814513,24.922343138384672,239
