oracle_representation,matched_reference,seed,arm,task_type,target_definition,target_kind,target,timing,interval,input_variant,metric_space,n_oracle,spearman_oracle,pearson_oracle,natural_r2_oracle,transformed_r2_oracle,residual_spearman_oracle,residual_transformed_r2_oracle,reconstructed_natural_r2_oracle,rmse_oracle,mae_oracle,reconstructed_natural_rmse_oracle,reconstructed_natural_mae_oracle,prediction_target_variance_ratio_oracle,calibration_slope_oracle,n_full_local_matched,spearman_full_local_matched,pearson_full_local_matched,natural_r2_full_local_matched,transformed_r2_full_local_matched,residual_spearman_full_local_matched,residual_transformed_r2_full_local_matched,reconstructed_natural_r2_full_local_matched,rmse_full_local_matched,mae_full_local_matched,reconstructed_natural_rmse_full_local_matched,reconstructed_natural_mae_full_local_matched,prediction_target_variance_ratio_full_local_matched,calibration_slope_full_local_matched,delta_spearman,delta_pearson,delta_natural_r2,delta_transformed_r2,delta_residual_spearman,delta_residual_transformed_r2,delta_reconstructed_natural_r2,delta_rmse,delta_mae,delta_reconstructed_natural_rmse,delta_reconstructed_natural_mae,delta_prediction_target_variance_ratio,delta_calibration_slope
Z6,Z4_MATCHED_Z6,3026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,SPH,,T2->T3,difference,goal6_transformed_standardized_residual,374,0.025683203470670473,0.05649519737012693,,-0.05293712923958982,0.025683203470670473,-0.05293712923958982,0.08948302109666362,,,61.55989065728312,38.037609086672724,0.04894264792690377,0.23447255833624397,374,0.039914212527748,0.07785058467935412,,-0.04273778313738051,0.039914212527748,-0.04273778313738051,0.09830925901767162,,,61.26079387049272,38.14213019779751,0.041986505238322216,0.40868900271855085,-0.01423100905707753,-0.021355387309227182,,-0.010199346102209308,-0.01423100905707753,-0.010199346102209308,-0.008826237921008007,,,0.2990967867904004,-0.10452111112478946,0.006956142688581551,-0.17421644438230688
Z6,Z4_MATCHED_Z6,3026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,SPH,,T2->T3,difference,goal6_transformed_standardized_residual,374,-0.028776428510349904,0.013983595853556161,,-0.09831238031540619,-0.028776428510349904,-0.09831238031540619,0.06443048432815457,,,62.40104269516375,38.81527320524348,0.06413364253037777,0.14280191359323624,374,-0.0036202412686506106,0.04217770442457095,,-0.09214674892959811,-0.0036202412686506106,-0.09214674892959811,0.07078909833144076,,,62.188626286966425,38.9236131409871,0.06236430078051478,0.34748064712630805,-0.025156187241699293,-0.02819410857101479,,-0.006165631385808085,-0.025156187241699293,-0.006165631385808085,-0.006358614003286189,,,0.21241640819732766,-0.1083399357436221,0.0017693417498629918,-0.2046787335330718
Z6,Z4_MATCHED_Z6,2026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,BPE,,T0->T1,difference,goal6_transformed_standardized_residual,375,0.09315433919383659,0.06721118336818978,,-0.01861017931127145,0.09315433919383659,-0.01861017931127145,0.09659208660745011,,,34.27983403123367,24.243704257893317,0.03986927234332767,0.29924913998997815,375,0.1078839614312411,0.1099974138437609,,-0.0034416783528591136,0.1078839614312411,-0.0034416783528591136,0.10611356727995902,,,34.09870912350024,24.161726567177634,0.024438801157643165,0.7722392374183532,-0.01472962223740451,-0.04278623047557112,,-0.015168500958412337,-0.01472962223740451,-0.015168500958412337,-0.009521480672508909,,,0.1811249077334267,0.08197769071568217,0.015430471185684504,-0.47299009742837506
Z6,Z4_MATCHED_Z6,2026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,BPE,,T0->T1,difference,goal6_transformed_standardized_residual,375,0.0677654548528886,0.05682891185635433,,-0.02721031475718662,0.0677654548528886,-0.02721031475718662,0.08986258658443835,,,34.40727266494325,24.379796751780628,0.03951594098834074,0.288736324567667,375,0.10760424921789372,0.11585579247219943,,-0.005707491855676135,0.10760424921789372,-0.005707491855676135,0.10459680322507281,,,34.127626541456955,24.191281047024113,0.03557862616480367,0.6982555595240416,-0.03983879436500512,-0.0590268806158451,,-0.021502822901510482,-0.03983879436500512,-0.021502822901510482,-0.014734216640634457,,,0.2796461234862946,0.18851570475651513,0.003937314823537069,-0.4095192349563746
Z6,Z4_MATCHED_Z6,3026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,BPE,,T0->T1,difference,goal6_transformed_standardized_residual,375,0.040881500241744785,0.019837597967706767,,-0.059295024014168654,0.040881500241744785,-0.059295024014168654,0.07999081735567704,,,34.59336796382172,24.53887883182037,0.056718531970557595,0.08372986167061908,375,0.06905406098696136,0.05624322063491621,,-0.06510746877501582,0.06905406098696136,-0.06510746877501582,0.07394416561222839,,,34.7068622009102,24.81839779318048,0.07897749490202563,0.26416368833803167,-0.028172560745216575,-0.036405622667209446,,0.005812444760847163,-0.028172560745216575,0.005812444760847163,0.00604665174344865,,,-0.1134942370884815,-0.279518961360111,-0.022258962931468035,-0.1804338266674126
Z6,Z4_MATCHED_Z6,3026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,BPE,,T0->T1,difference,goal6_transformed_standardized_residual,375,0.019264505508360036,0.017042079504866324,,-0.043287578295889195,0.019264505508360036,-0.043287578295889195,0.09139847074684182,,,34.37822875473981,24.396775110055906,0.031789007004496085,0.11719448186009254,375,0.04875694507133211,0.05874262784906389,,-0.07547001464521505,0.04875694507133211,-0.07547001464521505,0.06702303715761737,,,34.83631632896635,24.939921779194254,0.07606920119886293,0.4125327798073089,-0.029492439562972074,-0.04170054834419756,,0.032182436349325855,-0.029492439562972074,0.032182436349325855,0.02437543358922445,,,-0.4580875742265391,-0.5431466691383484,-0.044280194194366844,-0.29533829794721633
Z6,Z4_MATCHED_Z6,2026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,BPE,,T1->T2,difference,goal6_transformed_standardized_residual,369,0.19092520788398765,0.18211616915267242,,-0.013507784029258089,0.19092520788398765,-0.013507784029258089,0.03684152119433215,,,35.7421326127364,25.143284275219912,0.053495760750764856,0.9319757042981968,369,0.19257296528172554,0.18408488800929548,,-0.007572397765846234,0.19257296528172554,-0.007572397765846234,0.0390385765001362,,,35.70134375134934,25.240086474296866,0.060573171099914704,0.8160980830969109,-0.0016477573977378979,-0.0019687188566230585,,-0.005935386263411855,-0.0016477573977378979,-0.005935386263411855,-0.002197055305804052,,,0.04078886138705684,-0.09680219907695431,-0.007077410349149847,0.11587762120128586
Z6,Z4_MATCHED_Z6,2026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,BPE,,T1->T2,difference,goal6_transformed_standardized_residual,369,0.19364367338134844,0.1854462147418108,,-0.011034438256590307,0.19364367338134844,-0.011034438256590307,0.0383952981416561,,,35.71329119227681,25.092281856963425,0.05969623414231932,0.8659102987086099,369,0.19723582730943023,0.19068827127823687,,-0.004006128228548146,0.19723582730943023,-0.004006128228548146,0.040881383360579115,,,35.66709562698929,25.17206167103856,0.06427215587801514,0.8035126854123256,-0.0035921539280817927,-0.005242056536426065,,-0.007028310028042161,-0.0035921539280817927,-0.007028310028042161,-0.0024860852189230176,,,0.04619556528752611,-0.07977981407513468,-0.004575921735695827,0.06239761329628435
Z6,Z4_MATCHED_Z6,3026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,BPE,,T1->T2,difference,goal6_transformed_standardized_residual,369,0.15262467746581282,0.16481996115203684,,-0.02112319018795134,0.15262467746581282,-0.02112319018795134,0.02975148061923627,,,35.873444606495184,25.313050103349568,0.060559360907832746,0.8956908484790188,369,0.13642650472717177,0.15585511680406935,,-0.06640149104471281,0.13642650472717177,-0.06640149104471281,-0.012502705672360115,,,36.64626197856099,25.993626539369792,0.11825899282534552,0.609542700345854,0.016198172738641048,0.008964844347967488,,0.045278300856761475,0.016198172738641048,0.045278300856761475,0.042254186291596385,,,-0.7728173720658091,-0.6805764360202247,-0.057699631917512775,0.2861481481331648
Z6,Z4_MATCHED_Z6,3026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,BPE,,T1->T2,difference,goal6_transformed_standardized_residual,369,0.1571620881901271,0.1725968332188856,,-0.020188571028180717,0.1571620881901271,-0.020188571028180717,0.030300380742990907,,,35.86329580259364,25.3166285489069,0.060575020631553345,1.0072444940038676,369,0.14051691798964625,0.16582444584301673,,-0.018630160481894194,0.14051691798964625,-0.018630160481894194,0.02849749956971459,,,35.89661912998297,25.524897876846946,0.07219265562601974,0.6814071397461378,0.01664517020048087,0.006772387375868882,,-0.0015584105462865226,0.01664517020048087,-0.0015584105462865226,0.0018028811732763161,,,-0.033323327389332746,-0.20826932794004804,-0.0116176349944664,0.32583735425772986
Z6,Z4_MATCHED_Z6,2026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,BPE,,T2->T3,difference,goal6_transformed_standardized_residual,312,0.061703665594561447,0.01551226979096311,,-0.0794267393990294,0.061703665594561447,-0.0794267393990294,-0.043113692365430945,,,45.761063594793285,29.698580693212033,0.05791281996593243,0.22562486843916593,312,0.09622819755529316,0.05751347942894864,,-0.062334531515954784,0.09622819755529316,-0.062334531515954784,-0.026421052436577996,,,45.39343652271372,29.538058149903765,0.06050073560605155,0.33544164057742687,-0.034524531960731714,-0.04200120963798553,,-0.01709220788307462,-0.034524531960731714,-0.01709220788307462,-0.016692639928852948,,,0.36762707207956424,0.16052254330826798,-0.0025879156401191206,-0.10981677213826094
Z6,Z4_MATCHED_Z6,2026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,BPE,,T2->T3,difference,goal6_transformed_standardized_residual,312,0.07927590501705353,0.06223879093485142,,-0.0645479406812731,0.07927590501705353,-0.0645479406812731,-0.030511897880843408,,,45.4838053211579,29.782996076128992,0.06556640896502255,0.38712073202957115,312,0.09247229288192113,0.07572052640250912,,-0.2246696932013064,0.09247229288192113,-0.2246696932013064,-0.09413534762965248,,,46.86685500597763,31.06363310688649,0.22610207527327028,0.408995398440561,-0.013196387864867598,-0.013481735467657699,,0.1601217525200333,-0.013196387864867598,0.1601217525200333,0.06362344974880907,,,-1.3830496848197242,-1.2806370307574966,-0.16053566630824773,-0.02187466641098984
Z6,Z4_MATCHED_Z6,3026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,BPE,,T2->T3,difference,goal6_transformed_standardized_residual,312,0.10128511939278412,0.0875137995159757,,-0.02165134120634075,0.10128511939278412,-0.02165134120634075,-0.016197470177503615,,,45.16680197593709,29.03688681530081,0.051044676673558755,0.37720291393174554,312,0.1494992105809456,0.13170477485308335,,-0.04612797427098659,0.1494992105809456,-0.04612797427098659,-0.013450443856796168,,,45.10571229516313,29.254666978062385,0.1006161226365925,0.5974630509569839,-0.04821409118816147,-0.044190975337107655,,0.02447663306464584,-0.04821409118816147,0.02447663306464584,-0.0027470263207074463,,,0.06108968077396071,-0.2177801627615743,-0.04957144596303375,-0.2202601370252384
Z6,Z4_MATCHED_Z6,3026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,BPE,,T2->T3,difference,goal6_transformed_standardized_residual,312,0.10048967317397331,0.08735828122912145,,-0.030199744517545504,0.10048967317397331,-0.030199744517545504,-0.019203250458239562,,,45.23355142360322,29.229596818449515,0.05452745402759499,0.38862642471198683,312,0.15615136398788484,0.13843079338775569,,-0.031138201440024327,0.15615136398788484,-0.031138201440024327,-0.0029490797061475504,,,44.87141127102037,29.25340899721231,0.0979174880742564,0.4969530925100328,-0.055661690813911535,-0.05107251215863423,,0.0009384569224788232,-0.055661690813911535,0.0009384569224788232,-0.016254170752092012,,,0.36214015258284604,-0.023812178762796066,-0.04339003404666141,-0.10832666779804595
Z6,Z4_MATCHED_Z6,2026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,SPH,,T0->T1,difference,goal6_transformed_standardized_residual,375,0.08729504508186861,0.058218973501246524,,-0.08454895737675687,0.08729504508186861,-0.08454895737675687,-0.058626709759629136,,,37.87792596718136,27.249365032945782,0.04630826029104055,0.4000290684826581,375,0.05749661490180382,0.01181352989349163,,-0.10413458132129265,0.05749661490180382,-0.10413458132129265,-0.06790290066395666,,,38.043516217657384,27.209693758584244,0.06291658148137595,0.0019737073755671493,0.02979843018006479,0.04640544360775489,,0.01958562394453578,0.02979843018006479,0.01958562394453578,0.00927619090432752,,,-0.16559025047602205,0.03967127436153817,-0.016608321190335402,0.398055361107091
Z6,Z4_MATCHED_Z6,2026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,SPH,,T0->T1,difference,goal6_transformed_standardized_residual,375,0.12124912514689616,0.08023942373507875,,-0.07280205000843014,0.12124912514689616,-0.07280205000843014,-0.04689676181498159,,,37.66749119915889,26.979460144792192,0.04472984092132297,0.5189212414978344,375,0.05137040086204441,0.014460368221192017,,-0.11819331176412845,0.05137040086204441,-0.11819331176412845,-0.07397834470591658,,,38.15158009282332,27.2754395604187,0.06360832246416669,0.08564713157192372,0.06987872428485176,0.06577905551388674,,0.04539126175569831,0.06987872428485176,0.04539126175569831,0.027081582890934985,,,-0.48408889366443475,-0.2959794156265083,-0.018878481542843717,0.43327410992591064
Z6,Z4_MATCHED_Z6,3026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,SPH,,T0->T1,difference,goal6_transformed_standardized_residual,375,0.10637212035965016,0.08884699653067071,,-0.07566528900405724,0.10637212035965016,-0.07566528900405724,-0.03855597917296838,,,37.51713987226046,26.785263185158293,0.04538176332374623,0.5590919631140113,375,0.034215170108682164,0.010840304730949636,,-0.13009255230417544,0.034215170108682164,-0.13009255230417544,-0.08019230946263756,,,38.261792110768575,27.383007960086058,0.08233280569191513,-0.02956471597963041,0.072156950250968,0.07800669179972108,,0.0544272633001182,0.072156950250968,0.0544272633001182,0.04163633028966918,,,-0.7446522385081167,-0.5977447749277651,-0.0369510423681689,0.5886566790936417
Z6,Z4_MATCHED_Z6,3026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,SPH,,T0->T1,difference,goal6_transformed_standardized_residual,375,0.09613924642819681,0.08421870967676273,,-0.06974119004792925,0.09613924642819681,-0.06974119004792925,-0.03814304334443497,,,37.50968061546623,26.768968531373964,0.04448950753164813,0.45922894351321536,375,0.027816712768398484,0.006180003753186108,,-0.08862364862268454,0.027816712768398484,-0.08862364862268454,-0.05792616931877115,,,37.865391137852384,26.923382834427034,0.033057338644970825,-0.03629541206574938,0.06832253365979832,0.07803870592357662,,0.01888245857475529,0.06832253365979832,0.01888245857475529,0.01978312597433618,,,-0.3557105223861541,-0.1544143030530698,0.011432168886677307,0.49552435557896474
Z6,Z4_MATCHED_Z6,2026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,SPH,,T1->T2,difference,goal6_transformed_standardized_residual,369,0.0524774699410867,0.07231002817377043,,-0.03812463068539318,0.0524774699410867,-0.03812463068539318,0.11264297312978311,,,55.48076764848914,37.947457246795715,0.021212475348570056,0.4606653019431286,369,-0.008017895836966547,0.03838948600322326,,-0.0878635575292687,-0.008017895836966547,-0.0878635575292687,0.08363988159202596,,,56.38016660888486,39.10947833622283,0.06476534549335575,0.10416961923740185,0.06049536577805325,0.033920542170547165,,0.049738926843875514,0.06049536577805325,0.049738926843875514,0.029003091537757153,,,-0.8993989603957218,-1.162021089427114,-0.04355287014478569,0.35649568270572674
Z6,Z4_MATCHED_Z6,2026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,SPH,,T1->T2,difference,goal6_transformed_standardized_residual,369,0.04761563127579838,0.07402406017986086,,-0.038603728928336474,0.04761563127579838,-0.038603728928336474,0.11449157812461364,,,55.42294678669661,37.988149114327605,0.023128763983492603,0.4748172051024671,369,-0.009300108813167512,0.041999704182864535,,-0.08030490267574761,-0.009300108813167512,-0.08030490267574761,0.08759106540387673,,,56.25848461356774,38.99925033108567,0.05656777504595781,0.13345638506272628,0.0569157400889659,0.03202435599699633,,0.041701173747411134,0.0569157400889659,0.041701173747411134,0.026900512720736902,,,-0.8355378268711249,-1.011101216758064,-0.033439011062465204,0.34136082003974083
Z6,Z4_MATCHED_Z6,3026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,SPH,,T1->T2,difference,goal6_transformed_standardized_residual,369,0.07413246512166566,0.1085554647553179,,-0.02633445383471891,0.07413246512166566,-0.02633445383471891,0.1291873715583597,,,54.9611263435549,37.76183221766374,0.019048164558785396,0.835195055538145,369,0.03610278414973943,0.099047507331029,,-0.03165237938866112,0.03610278414973943,-0.03165237938866112,0.12581128454945456,,,55.06756373401625,38.098792572524985,0.019555933954570105,0.7281420617606345,0.03802968097192623,0.009507957424288893,,0.005317925553942209,0.03802968097192623,0.005317925553942209,0.0033760870089051265,,,-0.1064373904613447,-0.3369603548612474,-0.0005077693957847088,0.10705299377751054
Z6,Z4_MATCHED_Z6,3026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,SPH,,T1->T2,difference,goal6_transformed_standardized_residual,369,0.05949268423473188,0.08096054866878498,,-0.03210076747730377,0.05949268423473188,-0.03210076747730377,0.12515216260615536,,,55.088319778956134,37.84765665279842,0.01893378764971,0.590386328142919,369,0.023517269969492834,0.07565648025892227,,-0.03763268830900122,0.023517269969492834,-0.03763268830900122,0.12268696921855038,,,55.16588059690517,38.228512044050284,0.018985240079070025,0.5753215879514386,0.03597541426523904,0.005304068409862708,,0.00553192083169745,0.03597541426523904,0.00553192083169745,0.0024651933876049803,,,-0.0775608179490348,-0.3808553912518633,-5.145242936002367e-05,0.015064740191480408
Z6,Z4_MATCHED_Z6,2026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,SPH,,T2->T3,difference,goal6_transformed_standardized_residual,312,0.05181999293719711,0.04490452062267308,,-0.06462994069933928,0.05181999293719711,-0.06462994069933928,0.09288902812313293,,,64.42232259399383,39.213482877550845,0.04014250709348234,0.45269477587810286,312,0.06192301093541296,0.03312141723294563,,-0.06682927727887522,0.06192301093541296,-0.06682927727887522,0.09649197980793978,,,64.29425587361463,39.52904584198357,0.053637068481467993,0.08780639530867654,-0.010103017998215856,0.011783103389727455,,0.002199336579535943,-0.010103017998215856,0.002199336579535943,-0.0036029516848068432,,,0.12806672037919498,-0.315562964432722,-0.013494561387985653,0.3648883805694263
Z6,Z4_MATCHED_Z6,2026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,SPH,,T2->T3,difference,goal6_transformed_standardized_residual,312,0.057931417362330255,0.048828099686746125,,-0.06577435929380136,0.057931417362330255,-0.06577435929380136,0.0897617909731322,,,64.53327403779284,39.13551252748193,0.04257249780072896,0.4476783071390004,312,0.06953985724004078,0.03303005783013398,,-0.0711429336034934,0.06953985724004078,-0.0711429336034934,0.09257775968620197,,,64.43337466829648,39.47207878621824,0.05406131354535559,0.08715254920245129,-0.01160843987771052,0.015798041856612148,,0.005368574309692037,-0.01160843987771052,0.005368574309692037,-0.002815968713069772,,,0.09989936949635592,-0.33656625873631185,-0.011488815744626624,0.3605257579365491
Z6,Z4_MATCHED_Z6,3026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,SPH,,T2->T3,difference,goal6_transformed_standardized_residual,312,0.07989730961671834,0.06713962897595503,,-0.046411292170919646,0.07989730961671834,-0.046411292170919646,0.09792836535627647,,,64.24312845035733,38.9874088041316,0.05437915839700485,0.1749481610844296,312,0.08142636009065517,0.060829205229546636,,-0.04654947765028533,0.08142636009065517,-0.04654947765028533,0.10048898222641645,,,64.15188351100652,39.02617956213161,0.05217463064284178,0.16930196637553657,-0.0015290504739368244,0.006310423746408396,,0.00013818547936568504,-0.0015290504739368244,0.00013818547936568504,-0.0025606168701399756,,,0.09124493935081546,-0.038770758000012506,0.00220452775416307,0.005646194708893021
Z6,Z4_MATCHED_Z6,3026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv_ld,SPH,,T2->T3,difference,goal6_transformed_standardized_residual,312,0.04403681557153559,0.04465779706410881,,-0.06532667622149253,0.04403681557153559,-0.06532667622149253,0.08909630074296426,,,64.55686040021652,39.14523530948618,0.04570241847505279,0.2438576805463245,312,0.05969212761378262,0.059563825070494895,,-0.04815003354212805,0.05969212761378262,-0.04815003354212805,0.09969260000857016,,,64.18027566811018,39.0692712624368,0.048937821822226585,0.19044244663452473,-0.01565531204224703,-0.014906028006386088,,-0.01717664267936448,-0.01565531204224703,-0.01717664267936448,-0.010596299265605902,,,0.3765847321063376,0.07596404704938209,-0.0032354033471737945,0.05341523391179978
Z6,Z4_MATCHED_Z6,2026,LOCAL0,static,goal6_workbook_endpoint,raw,BPE,T0,,current,natural_target,375,0.28677915576288543,0.22497101976160958,-0.0005646847333753424,0.011851730997454714,,,,17.251589820598497,12.048627899248018,,,0.14010665451818283,0.601031446660233,375,0.270941404027762,0.20701122312611506,-0.011574817709798735,0.011229528166310824,,,,17.34624768167786,12.06290515990419,,,0.12835130223331534,0.5778215723604673,0.015837751735123418,0.017959796635494518,0.011010132976423392,0.0006222028311438903,,,,-0.09465786107936225,-0.014277260656172075,,,0.011755352284867487,0.02320987429976573
Z6,Z4_MATCHED_Z6,2026,LOCAL3,static,goal6_workbook_endpoint,raw,BPE,T0,,current,natural_target,375,0.28156126976902945,0.21514151312252053,-0.011327028959239982,-0.007640551091264792,,,,17.344123039875807,12.0052253032974,,,0.14240658053024585,0.5701106968197143,375,0.276568665377176,0.21553274170308728,-0.010713879675483984,0.0048912965457023365,,,,17.338864528689356,12.013529754745514,,,0.13831166056973956,0.5795405861341532,0.00499260439185345,-0.0003912285805667548,-0.0006131492837559982,-0.012531847636967129,,,,0.0052585111864509315,-0.008304451448113426,,,0.004094919960506288,-0.009429889314438888
Z6,Z4_MATCHED_Z6,3026,LOCAL0,static,goal6_workbook_endpoint,raw,BPE,T0,,current,natural_target,375,0.2805090453976562,0.1970197531927842,-0.05388585570144455,-0.07091215283927445,,,,17.70530149177564,12.430915923666502,,,0.21733607993882667,0.42261397669815515,375,0.29483763795653656,0.1971040728693575,-0.055360222765915346,-0.05066682256319075,,,,17.717681860024722,12.433093576368956,,,0.21900812626835522,0.4211778115421454,-0.01432859255888036,-8.431967657329675e-05,0.001474367064470794,-0.020245330276083696,,,,-0.012380368249083062,-0.002177652702453514,,,-0.0016720463295285537,0.00143616515600975
Z6,Z4_MATCHED_Z6,3026,LOCAL3,static,goal6_workbook_endpoint,raw,BPE,T0,,current,natural_target,375,0.3145884628512914,0.2524451392238222,0.02079150533385965,0.04285750344326551,,,,17.066486624694516,11.982889159653991,,,0.14919793322716507,0.6535602185387939,375,0.32418181818181824,0.2642160267114527,0.032403091927682315,0.06843826500554008,,,,16.964996504733218,11.880837685157044,,,0.11981195000767991,0.7633243016018926,-0.009593355330526854,-0.0117708874876305,-0.011611586593822665,-0.025580761562274568,,,,0.10149011996129786,0.10205147449694785,,,0.029385983219485157,-0.1097640830630987
Z6,Z4_MATCHED_Z6,2026,LOCAL0,static,goal6_workbook_endpoint,raw,BPE,T1,,current,natural_target,375,0.34900694049379904,0.33499897129627576,0.08334812375091816,0.1067331131582826,,,,12.10040251513815,8.721482939816699,,,0.16124305255993232,0.8342629710186042,375,0.32713551029696214,0.3166694320988533,0.06751821209055742,0.09702221416533093,,,,12.204437862305607,8.71470938532316,,,0.11659973316884994,0.9273792298342498,0.021871430196836905,0.018329539197422473,0.01582991166036074,0.009710898992951675,,,,-0.1040353471674571,0.006773554493539891,,,0.044643319391082376,-0.09311625881564556
Z6,Z4_MATCHED_Z6,2026,LOCAL3,static,goal6_workbook_endpoint,raw,BPE,T1,,current,natural_target,375,0.3800054613721698,0.3564376515885674,0.10115271544607096,0.12497199840770243,,,,11.982310150937744,8.538617171962509,,,0.1840677054676299,0.830796722069606,375,0.3458791671407442,0.3336498120298141,0.08129881959297991,0.10858672758552015,,,,12.113921039333919,8.62956253189497,,,0.12562880072035734,0.9413394888235357,0.0341262942314256,0.022787839558753298,0.019853895853091053,0.016385270822182274,,,,-0.13161088839617463,-0.09094535993246211,,,0.05843890474727256,-0.11054276675392971
Z6,Z4_MATCHED_Z6,3026,LOCAL0,static,goal6_workbook_endpoint,raw,BPE,T1,,current,natural_target,375,0.3759597223802481,0.36119020478987357,0.09052918238381502,0.13745214299296804,,,,12.052911993611247,8.582263802680306,,,0.09177512013510992,1.1922668892541128,375,0.3445368073728524,0.305095218201315,0.05763645687410257,0.10266462383163844,,,,12.268934263230848,8.740960852411266,,,0.09753267015256517,0.9769230212709044,0.03142291500739569,0.05609498658855855,0.03289272550971245,0.034787519161329605,,,,-0.21602226961960191,-0.15869704973096077,,,-0.005757550017455246,0.21534386798320848
Z6,Z4_MATCHED_Z6,3026,LOCAL3,static,goal6_workbook_endpoint,raw,BPE,T1,,current,natural_target,375,0.3683859369666629,0.3629313998457656,0.09569733044881423,0.1340803036236214,,,,12.018617336334145,8.607770906677242,,,0.10480907924850125,1.1210502786399321,375,0.3300889748549323,0.29404177342430676,0.05328223624026018,0.08745548578221081,,,,12.297246096898615,8.831887872244957,,,0.11437934305575191,0.8694312269618706,0.03829696211173056,0.06888962642145885,0.04241509420855405,0.04662481784141058,,,,-0.2786287605644695,-0.2241169655677151,,,-0.009570263807250665,0.25161905167806153
Z6,Z4_MATCHED_Z6,2026,LOCAL0,static,goal6_workbook_endpoint,raw,BPE,T2,,current,natural_target,374,0.44164654270189674,0.3785277675392027,0.10932579290253652,0.17143916325169445,,,,10.447147861558973,7.026494547289158,,,0.11889236219157234,1.097793779253071,374,0.44581634671904347,0.4005432846231971,0.13507743697422392,0.1850188406899017,,,,10.295013414116296,6.950226526306848,,,0.16021327015965897,1.0006915035394248,-0.004169804017146728,-0.022015517083994407,-0.025751644071687396,-0.01357967743820726,,,,0.1521344474426769,0.07626802098230989,,,-0.04132090796808663,0.09710227571364616
Z6,Z4_MATCHED_Z6,2026,LOCAL3,static,goal6_workbook_endpoint,raw,BPE,T2,,current,natural_target,374,0.4535873034078365,0.3901530303834913,0.1184910692456207,0.18251127113108553,,,,10.393256888950864,6.937185886429154,,,0.125058444759799,1.1032615246604058,374,0.4589379937205201,0.3922915471542811,0.1207235360449117,0.18185219936713887,,,,10.380087816461405,6.91365278677526,,,0.12486802274232796,1.1101542680183853,-0.0053506903126835925,-0.0021385167707898,-0.0022324667992910108,0.000659071763946667,,,,0.01316907248945931,0.023533099653893608,,,0.00019042201747103416,-0.006892743357979514
Z6,Z4_MATCHED_Z6,3026,LOCAL0,static,goal6_workbook_endpoint,raw,BPE,T2,,current,natural_target,374,0.4098330346518329,0.3816554097885696,0.10519010672246443,0.15192722026638725,,,,10.471374501231615,7.048874909029511,,,0.09455298458057994,1.2411772358739492,374,0.3994553196369944,0.3627565451798749,0.10133944044996368,0.13972253293813983,,,,10.493881227238363,7.031106294746028,,,0.1254414178422288,1.0242236035184749,0.010377715014838529,0.01889886460869472,0.0038506662725007468,0.012204687328247421,,,,-0.022506726006747968,0.017768614283482975,,,-0.03088843326164885,0.21695363235547438
Z6,Z4_MATCHED_Z6,3026,LOCAL3,static,goal6_workbook_endpoint,raw,BPE,T2,,current,natural_target,374,0.40528520021218334,0.383310437225009,0.10976223703291532,0.1466529985036385,,,,10.444587915940186,7.023446813391911,,,0.10718845465927904,1.1707836261475197,374,0.40984060443577874,0.3657987449990388,0.10347959284494435,0.14312090975333092,,,,10.481378234906117,7.0270008675357385,,,0.12346884691955813,1.0410306471746171,-0.004555404223595405,0.01751169222597021,0.006282644187970976,0.0035320887503075826,,,,-0.03679031896593088,-0.0035540541438274786,,,-0.016280392260279095,0.1297529789729026
