comparison,candidate,reference,seed,arm,task_type,target_definition,target_kind,target,timing,interval,input_variant,metric_space,n_candidate,spearman_candidate,pearson_candidate,natural_r2_candidate,transformed_r2_candidate,residual_spearman_candidate,residual_transformed_r2_candidate,reconstructed_natural_r2_candidate,rmse_candidate,mae_candidate,reconstructed_natural_rmse_candidate,reconstructed_natural_mae_candidate,prediction_target_variance_ratio_candidate,calibration_slope_candidate,n_reference,spearman_reference,pearson_reference,natural_r2_reference,transformed_r2_reference,residual_spearman_reference,residual_transformed_r2_reference,reconstructed_natural_r2_reference,rmse_reference,mae_reference,reconstructed_natural_rmse_reference,reconstructed_natural_mae_reference,prediction_target_variance_ratio_reference,calibration_slope_reference,delta_spearman,delta_pearson,delta_natural_r2,delta_transformed_r2,delta_residual_spearman,delta_residual_transformed_r2,delta_reconstructed_natural_r2,delta_rmse,delta_mae,delta_reconstructed_natural_rmse,delta_reconstructed_natural_mae,delta_prediction_target_variance_ratio,delta_calibration_slope
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,BPE,,T2->T3,difference,goal6_transformed_standardized_residual,375,0.14597180256238945,0.11123715930772529,,-0.0335968893048326,0.14597180256238945,-0.0335968893048326,0.03757045174373952,,,45.012336037774894,29.160577719451616,0.0484193440719001,0.8263901361252309,375,0.15159299931241446,0.1483134118741255,,-0.021175243858869305,0.15159299931241446,-0.021175243858869305,0.034874555004702934,,,45.07533480504004,28.657585445815876,0.05639016578365066,0.9294698177092751,-0.005621196750025009,-0.03707625256640021,,-0.012421645445963296,-0.005621196750025009,-0.012421645445963296,0.002695896739036585,,,-0.06299876726514952,0.5029922736357406,-0.007970821711750557,-0.10307968158404412
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,BPE,,T2->T3,difference,goal6_transformed_standardized_residual,375,0.12350111347721021,0.11776173423935897,,-0.041545753512969553,0.12350111347721021,-0.041545753512969553,0.037887250247968685,,,45.00492717631113,29.3489840777665,0.05139902206467847,0.9103159001076151,375,0.16340823383668993,0.14983067248891244,,-0.021734104494390692,0.16340823383668993,-0.021734104494390692,0.035155660032753944,,,45.068769945469086,28.77803610115689,0.05207728151046958,0.9963426808622773,-0.039907120359479714,-0.032068938249553466,,-0.01981164901857886,-0.039907120359479714,-0.01981164901857886,0.002731590215214741,,,-0.06384276915795795,0.5709479766096095,-0.0006782594457911059,-0.08602678075466219
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,3026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,BPE,,T2->T3,difference,goal6_transformed_standardized_residual,375,0.1747074868350039,0.14232660382367704,,-0.039526213624248255,0.1747074868350039,-0.039526213624248255,0.03044843383375684,,,45.17857562097515,29.181912051166524,0.06030376203971586,0.935308033769278,375,0.12269723009339407,0.1139235980679069,,-0.04885523849972304,0.12269723009339407,-0.04885523849972304,0.015381632204313211,,,45.52825918064088,29.025885609261906,0.09068159420442762,0.5104948289834095,0.05201025674160982,0.028403005755770136,,0.009329024875474788,0.05201025674160982,0.009329024875474788,0.015066801629443627,,,-0.34968355966572773,0.15602644190461845,-0.03037783216471176,0.4248132047858685
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,3026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,BPE,,T2->T3,difference,goal6_transformed_standardized_residual,375,0.14316279705947058,0.1090234437493556,,-0.1443899532871579,0.14316279705947058,-0.1443899532871579,-0.017743010648726854,,,46.287757667269574,30.409099213854333,0.150244889718186,0.5822559460607251,375,0.12610315282835335,0.1143256743448937,,-0.06911345632308141,0.12610315282835335,-0.06911345632308141,0.010301169408647892,,,45.64556707813433,29.568426334162854,0.11797474162874433,0.3874508906887698,0.01705964423111722,-0.005302230595538096,,-0.07527649696407648,0.01705964423111722,-0.07527649696407648,-0.028044180057374746,,,0.6421905891352466,0.8406728796914784,0.032270148089441675,0.19480505537195525
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,BPE,,T2->T3,prefix,goal6_transformed_standardized_residual,375,0.091084684092636,0.09892469285213841,,-0.04306681194743791,0.091084684092636,-0.04306681194743791,0.04294316120681585,,,44.886520770736354,29.607647939361478,0.08277205172374962,0.3453333976220612,375,0.1256857220408041,0.14286856563459382,,-0.03332559440201871,0.1256857220408041,-0.03332559440201871,0.03735544390258816,,,45.017363660189055,29.399224375520667,0.09068950723977938,0.5372615968358403,-0.034601037948168115,-0.043943872782455415,,-0.0097412175454192,-0.034601037948168115,-0.0097412175454192,0.005587717304227691,,,-0.13084288945270117,0.2084235638408103,-0.007917455516029764,-0.19192819921377907
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,BPE,,T2->T3,prefix,goal6_transformed_standardized_residual,375,0.10653606413208544,0.10145472797610151,,-0.045178266596156334,0.10653606413208544,-0.045178266596156334,0.040814339183924186,,,44.936414534672004,29.60782950012895,0.08052708014383889,0.3965933684634619,375,0.13261216491568814,0.14990741191844273,,-0.030738552648401432,0.13261216491568814,-0.030738552648401432,0.03781715522771989,,,45.00656657035663,29.36660722413415,0.0930491535301444,0.56265296465292,-0.0260761007836027,-0.048452683942341215,,-0.014439713947754902,-0.0260761007836027,-0.014439713947754902,0.002997183956204297,,,-0.0701520356846288,0.24122227599480084,-0.01252207338630551,-0.16605959618945815
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,3026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,BPE,,T2->T3,prefix,goal6_transformed_standardized_residual,375,0.1595528920827325,0.1461769821409854,,-0.027963447448356705,0.1595528920827325,-0.027963447448356705,0.04042956219150495,,,44.94542674443982,29.274634802773004,0.06859361445445833,0.6677228710109702,375,0.12193484074551086,0.11598663742130887,,-0.08485594557995978,0.12193484074551086,-0.08485594557995978,0.003870208342585446,,,45.793627044763696,30.191402447938792,0.15866616219309196,0.28741788858950734,0.037618051337221625,0.030190344719676535,,0.056892498131603075,0.037618051337221625,0.056892498131603075,0.03655935384891951,,,-0.8482003003238745,-0.9167676451657876,-0.09007254773863363,0.3803049824214628
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,3026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,BPE,,T2->T3,prefix,goal6_transformed_standardized_residual,375,0.15779963455839213,0.1375030852790313,,-0.03704726836275549,0.15779963455839213,-0.03704726836275549,0.034437873536026675,,,45.08553106372276,29.27620480998209,0.07343299192532587,0.6243760430716188,375,0.12963509829939523,0.11592348069885774,,-0.08453852769085572,0.12963509829939523,-0.08453852769085572,0.005037214273499457,,,45.76679464994062,30.194994681855526,0.1524209440119935,0.2946339884399829,0.028164536258996897,0.02157960458017355,,0.047491259328100235,0.028164536258996897,0.047491259328100235,0.029400659262527218,,,-0.6812635862178595,-0.918789871873436,-0.07898795208666762,0.32974205463163586
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T0->T1,difference,goal6_transformed_standardized_residual,375,0.09645868932544852,0.09502519896282421,,-0.012011308608077205,0.09645868932544852,-0.012011308608077205,0.061198518743834085,,,34.82463890637437,17.72062806995254,0.011284024509442707,1.2325431463896297,375,0.09477151654634539,0.08596723568390295,,-0.021660206354034216,0.09477151654634539,-0.021660206354034216,0.057507269205924416,,,34.89303479492424,17.954069012408237,0.04263065839481744,0.4485369089726104,0.00168717277910313,0.009057963278921263,,0.009648897745957011,0.00168717277910313,0.009648897745957011,0.003691249537909669,,,-0.06839588854987255,-0.23344094245569735,-0.03134663388537473,0.7840062374170194
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T0->T1,difference,goal6_transformed_standardized_residual,375,0.11700606275423575,0.10742393499665942,,-0.01093851638153738,0.11700606275423575,-0.01093851638153738,0.06007187002066239,,,34.84552903669005,17.713897916544965,0.011735094251476653,1.3832692761785954,375,0.06953280511834967,0.0662593400192641,,-0.02091793766761679,0.06953280511834967,-0.02091793766761679,0.04677365847660386,,,35.091162556335895,17.888340480281688,0.028050462596108272,0.379220326089721,0.047473257635886085,0.041164594977395316,,0.009979421286079409,0.047473257635886085,0.009979421286079409,0.013298211544058525,,,-0.24563351964584257,-0.17444256373672218,-0.01631536834463162,1.0040489500888743
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,3026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T0->T1,difference,goal6_transformed_standardized_residual,375,0.08245520039048262,0.08781639172128675,,-0.010203191956078645,0.08245520039048262,-0.010203191956078645,0.06029697236535603,,,34.841356228301485,17.740829844426663,0.01572721452614923,0.6833246264864836,375,0.08069292980584539,0.0918320802310698,,-0.02435612248434448,0.08069292980584539,-0.02435612248434448,0.06123971602343914,,,34.82387479588103,18.047272510760507,0.03520440489677167,0.5662638249662391,0.0017622705846372377,-0.0040156885097830525,,0.014152930528265833,0.0017622705846372377,0.014152930528265833,-0.0009427436580831117,,,0.017481432420453302,-0.30644266633384376,-0.01947719037062244,0.11706080152024456
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,3026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T0->T1,difference,goal6_transformed_standardized_residual,375,0.09927684987141237,0.1153726072066404,,-0.0055478927713201315,0.09927684987141237,-0.0055478927713201315,0.06210475482355815,,,34.80782653192671,17.69206834043078,0.01671002098628829,0.9277908517652929,375,0.07314602962079031,0.10439140936546312,,-0.019008946671418853,0.07314602962079031,-0.019008946671418853,0.06094292413727265,,,34.829379197214585,18.08178504460468,0.033799791476031,0.6041099573429045,0.026130820250622064,0.010981197841177279,,0.013461053900098722,0.026130820250622064,0.013461053900098722,0.0011618306862855032,,,-0.021552665287877915,-0.3897167041738996,-0.017089770489742712,0.32368089442238834
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T0->T1,prefix,goal6_transformed_standardized_residual,375,0.025916807150439987,0.06956468527164178,,-0.021469766230134343,0.025916807150439987,-0.021469766230134343,0.054468184297569056,,,34.949246129625145,17.853101054908187,0.02552796345390335,0.4928364017022662,375,0.05224443424443615,0.06854782375315294,,-0.026043988044823416,0.05224443424443615,-0.026043988044823416,0.05507123534345726,,,34.9380992064337,18.054527149200105,0.04146771615245286,0.3509690245897591,-0.026327627093996164,0.001016861518488843,,0.004574221814689073,-0.026327627093996164,0.004574221814689073,-0.0006030510458882032,,,0.011146923191446945,-0.20142609429191793,-0.015939752698549508,0.14186737711250713
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T0->T1,prefix,goal6_transformed_standardized_residual,375,0.03619087449372927,0.07833384093866821,,-0.019674049146040675,0.03619087449372927,-0.019674049146040675,0.05292478069469697,,,34.97775854844881,17.83243350237602,0.024251848443078653,0.6001812219643023,375,0.03455485238645356,0.049460652392426294,,-0.0363282034834023,0.03455485238645356,-0.0363282034834023,0.04248757326689678,,,35.16996599292231,18.134497187333263,0.04182327641031322,0.2783398093099003,0.00163602210727571,0.02887318854624192,,0.016654154337361626,0.00163602210727571,0.016654154337361626,0.010437207427800188,,,-0.19220744447349603,-0.30206368495724334,-0.017571427967234567,0.321841412654402
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,3026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T0->T1,prefix,goal6_transformed_standardized_residual,375,0.01460672295985916,0.02885221534764199,,-0.037818675888719365,0.01460672295985916,-0.037818675888719365,0.04416212165869893,,,35.13919898664579,18.00328384104969,0.030933658383262834,0.14690982376207104,375,0.02808546372381729,0.036713652797771036,,-0.045267280376533554,0.02808546372381729,-0.045267280376533554,0.047425951711173364,,,35.07915405209367,18.145767031928568,0.04214249745489784,0.18857922434651395,-0.013478740763958129,-0.007861437450129048,,0.007448604487814189,-0.013478740763958129,0.007448604487814189,-0.003263830052474437,,,0.06004493455211701,-0.1424831908788775,-0.011208839071635009,-0.041669400584442906
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,3026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T0->T1,prefix,goal6_transformed_standardized_residual,375,0.02894848127999475,0.04772865234750086,,-0.032525350378851146,0.02894848127999475,-0.032525350378851146,0.04627485780390017,,,35.100342540949654,17.944364900745406,0.03076902676367728,0.25836741478230446,375,0.03916013150384788,0.048136294193322944,,-0.04146467446187285,0.03916013150384788,-0.04146467446187285,0.047988070865484844,,,35.06880232441082,18.158764602687537,0.04145201069887136,0.2196187735039858,-0.01021165022385313,-0.00040764184582208624,,0.008939324083021706,-0.01021165022385313,0.008939324083021706,-0.001713213061584673,,,0.03154021653883632,-0.21439970194213132,-0.010682983935194082,0.038748641278318674
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T1->T2,difference,goal6_transformed_standardized_residual,370,-0.018520382650849963,-0.037613979680272476,,-0.05582733375811209,-0.018520382650849963,-0.05582733375811209,0.02915214049539827,,,51.73881585546414,31.856516897967158,0.026558003272014807,-0.3003921528827973,370,-0.0033368573601642074,-0.020374600569707715,,-0.04978806213903392,-0.0033368573601642074,-0.04978806213903392,0.02894852606539433,,,51.74424112220085,31.776942290421793,0.02594027350539555,-0.17276136291045102,-0.015183525290685755,-0.01723937911056476,,-0.0060392716190781695,-0.015183525290685755,-0.0060392716190781695,0.00020361443000393997,,,-0.005425266736708068,0.07957460754536427,0.0006177297666192551,-0.12763078997234628
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T1->T2,difference,goal6_transformed_standardized_residual,370,-0.022842750755442613,-0.0456216308661647,,-0.059259263359465686,-0.022842750755442613,-0.059259263359465686,0.027785975973475097,,,51.77520615344335,31.82907368497675,0.02660828967259618,-0.362885325988866,370,-0.04135187554125858,-0.0402715403709253,,-0.057049413573496195,-0.04135187554125858,-0.057049413573496195,0.02605937186247187,,,51.8211608642306,31.89217940692755,0.02598363961791936,-0.2645043673705124,0.01850912478581597,-0.0053500904952394,,-0.0022098497859694907,0.01850912478581597,-0.0022098497859694907,0.001726604111003227,,,-0.04595471078724955,-0.06310572195080155,0.0006246500546768195,-0.09838095861835361
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,3026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T1->T2,difference,goal6_transformed_standardized_residual,370,0.025126960270484017,-0.00820316313785927,,-0.033948566511991525,0.025126960270484017,-0.033948566511991525,0.03635508631842299,,,51.54652738570226,31.490901670899415,0.01782101808055691,-0.17391597059231825,370,0.01255347701316229,-0.003635536436146141,,-0.03928250242680819,0.01255347701316229,-0.03928250242680819,0.03306661298288971,,,51.634404678694516,31.355992211710003,0.01935286031662686,-0.05625598468139284,0.012573483257321728,-0.004567626701713129,,0.005333935914816665,0.012573483257321728,0.005333935914816665,0.003288473335533282,,,-0.08787729299225333,0.13490945918941222,-0.0015318422360699503,-0.11765998591092541
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,3026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T1->T2,difference,goal6_transformed_standardized_residual,370,0.008663308967215939,-0.017061247565391333,,-0.03662229780136465,0.008663308967215939,-0.03662229780136465,0.0348065061098104,,,51.58792846996984,31.589430601528285,0.018874494760454694,-0.26709632542539824,370,-0.0002612293716677753,0.001175928834330029,,-0.03937267994074489,-0.0002612293716677753,-0.03937267994074489,0.034075576834471155,,,51.60745822816145,31.54971296924183,0.024276347661265477,-0.06434520771988755,0.008924538338883714,-0.01823717639972136,,0.002750382139380239,0.008924538338883714,0.002750382139380239,0.0007309292753392427,,,-0.019529758191609403,0.03971763228645386,-0.005401852900810782,-0.2027511177055107
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T1->T2,prefix,goal6_transformed_standardized_residual,370,0.10234676554644787,0.05358205716388394,,-0.057350197610192846,0.10234676554644787,-0.057350197610192846,0.02406413212262737,,,51.87421478557291,31.788562276393606,0.06535537830087856,0.24321115415466252,370,0.09809430989976313,0.08743944498961823,,-0.05922715965284956,0.09809430989976313,-0.05922715965284956,0.019263445203495655,,,52.001644452220674,31.612336226885084,0.09129893190868714,0.3120821289007799,0.004252455646684736,-0.03385738782573429,,0.0018769620426567143,0.004252455646684736,0.0018769620426567143,0.004800686919131714,,,-0.1274296666477639,0.1762260495085215,-0.025943553607808575,-0.06887097474611739
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T1->T2,prefix,goal6_transformed_standardized_residual,370,0.11273773426274919,0.05632206635565545,,-0.060944579037436906,0.11273773426274919,-0.060944579037436906,0.022765940807432994,,,51.90870489777747,31.70761657502296,0.07208707798138667,0.22570940599971479,370,0.08812957541045748,0.08503133217081438,,-0.06042105497282976,0.08812957541045748,-0.06042105497282976,0.019738832603342527,,,51.989039679378656,31.65226749178448,0.0927602242828897,0.2949787249623601,0.024608158852291714,-0.02870926581515893,,-0.0005235240646071435,0.024608158852291714,-0.0005235240646071435,0.0030271082040904673,,,-0.0803347816011879,0.05534908323847887,-0.020673146301503034,-0.06926931896264532
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,3026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T1->T2,prefix,goal6_transformed_standardized_residual,370,0.08734749249971831,0.06855825681795485,,-0.032269981927923276,0.08734749249971831,-0.032269981927923276,0.037064418925223386,,,51.527552365359185,31.262639303984066,0.04134545662129469,0.37582282763448144,370,0.10143756519102443,0.10999468363048394,,-0.01807036577011404,0.10143756519102443,-0.01807036577011404,0.04191438907123035,,,51.39762541893617,30.890007596435897,0.057062602949347764,0.464149125631491,-0.014090072691306119,-0.041436426812529084,,-0.014199616157809236,-0.014090072691306119,-0.014199616157809236,-0.0048499701460069655,,,0.12992694642301217,0.37263170754816954,-0.015717146328053072,-0.08832629799700958
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,3026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T1->T2,prefix,goal6_transformed_standardized_residual,370,0.09274142004555545,0.07096869651997849,,-0.031640404565255784,0.09274142004555545,-0.031640404565255784,0.0386532082879113,,,51.48502603996101,31.312758304405847,0.04514366141553216,0.3550223780963658,370,0.1358714829387486,0.14983528579374333,,-0.00020170059570672193,0.1358714829387486,-0.00020170059570672193,0.05688501672929591,,,50.99448596553016,30.7062322915345,0.06106630388276969,0.6082349258000684,-0.04313006289319314,-0.07886658927376484,,-0.031438703969549064,-0.04313006289319314,-0.031438703969549064,-0.01823180844138461,,,0.4905400744308466,0.6065260128713454,-0.015922642467237534,-0.25321254770370266
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T2->T3,difference,goal6_transformed_standardized_residual,313,-0.011993043013080873,0.021393818354949426,,-0.023551812392713596,-0.011993043013080873,-0.023551812392713596,-0.016019852119347755,,,73.07152441160908,41.17847011015977,0.027279072199378997,0.08342490071253211,313,0.013940550789646237,0.08029651433014383,,-0.018549015906459448,0.013940550789646237,-0.018549015906459448,0.006318069329202203,,,72.26379530950337,41.21408343992005,0.03989480914724816,0.4972787391586935,-0.025933593802727112,-0.0589026959751944,,-0.005002796486254148,-0.025933593802727112,-0.005002796486254148,-0.022337921448549958,,,0.8077291021057107,-0.035613329760280976,-0.012615736947869164,-0.41385383844616136
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T2->T3,difference,goal6_transformed_standardized_residual,313,-0.02032843558443194,0.02399698517224908,,-0.025171283339784495,-0.02032843558443194,-0.025171283339784495,-0.018909800123235954,,,73.1753722620147,41.32402855358198,0.0264981340874265,0.13793684114330335,313,0.020508414396131446,0.10454114344734232,,-0.005288330527081956,0.020508414396131446,-0.005288330527081956,0.011618009740526847,,,72.07082316654723,41.06277826056755,0.04264558605716403,0.5853309818295344,-0.04083684998056339,-0.08054415827509323,,-0.01988295281270254,-0.04083684998056339,-0.01988295281270254,-0.0305278098637628,,,1.1045490954674761,0.2612502930144345,-0.01614745196973753,-0.447394140686231
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,3026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T2->T3,difference,goal6_transformed_standardized_residual,313,0.061759483717527805,0.08079225042220976,,-0.060027201209573666,0.061759483717527805,-0.060027201209573666,-0.00919675633906425,,,72.82575466779353,41.535687270758004,0.07336940660444795,0.6543103965849262,313,0.05731526835516619,0.08505236755824307,,-0.055430928622815956,0.05731526835516619,-0.055430928622815956,-0.015953242238666343,,,73.0691291014736,41.48007966324678,0.0822445015981439,0.3806541754723197,0.004444215362361614,-0.0042601171360333034,,-0.00459627258675771,0.004444215362361614,-0.00459627258675771,0.006756485899602094,,,-0.24337443368007428,0.055607607511227286,-0.008875094993695945,0.27365622111260646
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,3026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T2->T3,difference,goal6_transformed_standardized_residual,313,0.09104492316815747,0.10889026314844377,,-0.001053867685452505,0.09104492316815747,-0.001053867685452505,0.004149895010070126,,,72.34259070963277,40.62025513086504,0.030995188906239875,0.7779404339460148,313,0.04688965558289483,0.06887871304064158,,-0.07823684298191289,0.04688965558289483,-0.07823684298191289,-0.03492028742565467,,,73.74804652632837,41.905617990801574,0.10424191856864168,0.26454392244328123,0.04415526758526264,0.04001155010780219,,0.07718297529646038,0.04415526758526264,0.07718297529646038,0.0390701824357248,,,-1.4054558166955928,-1.2853628599365337,-0.07324672966240181,0.5133965115027335
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T2->T3,prefix,goal6_transformed_standardized_residual,313,-0.019575741751545837,0.008646615596127501,,-0.0453326628084313,-0.019575741751545837,-0.0453326628084313,-0.024971843886964162,,,73.39272931954523,41.66316009221451,0.04624696641677738,-0.02295946678472063,313,-0.014154506295177132,0.03857368205426478,,-0.07154602804845576,-0.014154506295177132,-0.07154602804845576,-0.023796679042215718,,,73.35064363115588,42.07069231078951,0.07852456013004165,0.19659724282639932,-0.005421235456368705,-0.029927066458137277,,0.026213365240024468,-0.005421235456368705,0.026213365240024468,-0.0011751648447484442,,,0.04208568838934923,-0.40753221857499966,-0.032277593713264274,-0.21955670961111995
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T2->T3,prefix,goal6_transformed_standardized_residual,313,-0.006528484988360687,0.024843458180567626,,-0.03175566131642117,-0.006528484988360687,-0.03175566131642117,-0.01906212340545621,,,73.18084178263723,41.48097055214801,0.04758301211185167,-0.006146982744753698,313,0.00886456716174571,0.07560164264178341,,-0.027320507257584246,0.00886456716174571,-0.027320507257584246,-0.004796179999428052,,,72.66680379388883,41.46696017855925,0.0471794911486984,0.395043499890257,-0.015393052150106397,-0.050758184461215786,,-0.004435154058836925,-0.015393052150106397,-0.004435154058836925,-0.014265943406028159,,,0.5140379887483988,0.014010373588760672,0.0004035209631532699,-0.40119048263501067
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,3026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T2->T3,prefix,goal6_transformed_standardized_residual,313,0.11159686977654487,0.12961743206034912,,0.0012638410131376122,0.11159686977654487,0.0012638410131376122,0.0034393145239056677,,,72.36839583148104,40.94079135719007,0.06233468204181437,0.5184988597103422,313,0.06376446413949223,0.10375595193594656,,-0.016679842517071768,0.06376446413949223,-0.016679842517071768,-0.011608321435912838,,,72.91271454695806,41.145536370718716,0.05060730904318242,0.47362732371596694,0.04783240563705264,0.025861480124402564,,0.01794368353020938,0.04783240563705264,0.01794368353020938,0.015047635959818506,,,-0.5443187154770186,-0.20474501352864394,0.011727372998631948,0.04487153599437521
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,3026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,LD,,T2->T3,prefix,goal6_transformed_standardized_residual,313,0.09927674298360253,0.12972171127983578,,0.001540091439502536,0.09927674298360253,0.001540091439502536,0.0005349776265303197,,,72.47377290051149,40.85168117236743,0.06337675826158477,0.519636323499693,313,0.06944106655559659,0.10643186846799442,,-0.0321640058132395,0.06944106655559659,-0.0321640058132395,-0.015831378828587983,,,73.06474665555412,41.19595571875722,0.07668149439649855,0.4230960075113329,0.02983567642800594,0.023289842811841363,,0.03370409725274204,0.02983567642800594,0.03370409725274204,0.016366356455118303,,,-0.5909737550426257,-0.3442745463897907,-0.013304736134913772,0.0965403159883601
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL0,dynamic,adjacent_percent_change_new_extension,residual_ftv,SPH,,T0->T1,difference,goal6_transformed_standardized_residual,375,-0.0035265814069545816,-0.017639687736789006,,-0.16521908344655542,-0.0035265814069545816,-0.16521908344655542,-0.06427680841847283,,,37.978872418623226,26.79359804564012,0.12094697424647234,-0.1849878848249767,375,-0.12475433349011181,-0.10824463430280387,,-0.14298514432180137,-0.12475433349011181,-0.14298514432180137,-0.05880355284361283,,,37.88108957974723,27.05938618985694,0.03507954084380775,-0.6607177073451242,0.12122775208315723,0.09060494656601487,,-0.02223393912475405,0.12122775208315723,-0.02223393912475405,-0.005473255574860003,,,0.09778283887599315,-0.2657881442168204,0.08586743340266459,0.47572982252014756
SPATIAL_MEAN_MINUS_PREPROJECTOR,Z3,Z2,2026,LOCAL3,dynamic,adjacent_percent_change_new_extension,residual_ftv,SPH,,T0->T1,difference,goal6_transformed_standardized_residual,375,0.025892202210713464,-0.004140337634162923,,-0.11578928484919494,0.025892202210713464,-0.11578928484919494,-0.05135908928869726,,,37.74768341832143,26.61124136862484,0.05234416834881137,0.10169594360674258,375,-0.04229899493430624,-0.029369953268540867,,-0.1678825016248947,-0.04229899493430624,-0.1678825016248947,-0.06768032796360779,,,38.039551489509726,27.226708206776024,0.10395203994931893,-0.20015243971804117,0.0681911971450197,0.025229615634377943,,0.052093216775699766,0.0681911971450197,0.052093216775699766,0.016321238674910532,,,-0.29186807118829705,-0.6154668381511854,-0.05160787160050755,0.30184838332478375
