n,n_positive,n_negative,auroc,auprc,brier,calibration_slope,ece10,seed,fold,timing,population,arm,model,selected_c,validation_auroc
162.0,55.0,107.0,0.6895497026338148,0.4726420383024168,0.20587636322743014,0.8815128533034268,0.09739104843978118,3026,2,T0_T1,full_808,C3,C,0.1,0.7558770343580469
162.0,55.0,107.0,0.690569243840272,0.473482638844554,0.21101247181434912,1.3965070546763845,0.0831996820718884,3026,2,T0_T1,full_808,C3,C_PLUS_M,0.01,0.7751657625075348
162.0,55.0,107.0,0.6895497026338148,0.4726420383024168,0.20587636322743014,0.8815128533034268,0.09739104843978118,3026,2,T0_T2,full_808,C3,C,0.1,0.7558770343580469
162.0,55.0,107.0,0.6377230246389125,0.5279776625788253,0.23819591360908451,3.5097184006312334,0.1439901948471902,3026,2,T0_T2,full_808,C3,C_PLUS_M,0.001,0.7209162145871008
162.0,55.0,107.0,0.6895497026338148,0.4726420383024168,0.20587636322743014,0.8815128533034268,0.09739104843978118,3026,2,T0_T3,full_808,C3,C,0.1,0.7558770343580469
162.0,55.0,107.0,0.6715378079864062,0.46515719828868957,0.23646902130020767,3.9250902905477396,0.14058899241804612,3026,2,T0_T3,full_808,C3,C_PLUS_M,0.001,0.754671488848704
161.0,55.0,106.0,0.7213550600343053,0.5493315305123938,0.20432842949092142,1.879026922326683,0.09093800214690882,3026,3,T0,full_808,C3,C,0.01,0.7047256097560977
161.0,55.0,106.0,0.7305317324185249,0.5730769815947687,0.1925214412587067,0.9840142289413742,0.1276658808434869,3026,3,T0,full_808,C3,C_PLUS_M,0.1,0.7201219512195122
161.0,55.0,106.0,0.7213550600343053,0.5493315305123938,0.20432842949092142,1.879026922326683,0.09093800214690882,3026,3,T0_T1,full_808,C3,C,0.01,0.7047256097560977
161.0,55.0,106.0,0.6411663807890222,0.41954886984482065,0.23807109432303855,2.8868373344830784,0.14210461581280967,3026,3,T0_T1,full_808,C3,C_PLUS_M,0.001,0.7240853658536586
161.0,55.0,106.0,0.7213550600343053,0.5493315305123938,0.20432842949092142,1.879026922326683,0.09093800214690882,3026,3,T0_T2,full_808,C3,C,0.01,0.7047256097560977
161.0,55.0,106.0,0.7385934819897084,0.5863738390933095,0.19517872361320768,1.4124410310464481,0.10174915923684685,3026,3,T0_T2,full_808,C3,C_PLUS_M,0.01,0.7445121951219513
161.0,55.0,106.0,0.7213550600343053,0.5493315305123938,0.20432842949092142,1.879026922326683,0.09093800214690882,3026,3,T0_T3,full_808,C3,C,0.01,0.7047256097560977
161.0,55.0,106.0,0.6214408233276157,0.47593974662289484,0.23918305347100594,2.5255109028372114,0.14513225476683553,3026,3,T0_T3,full_808,C3,C_PLUS_M,0.001,0.6984756097560976
161.0,55.0,106.0,0.7260720411663807,0.5469449832832807,0.23658397401319584,8.6193422736369,0.16428172835802263,3026,4,T0,full_808,C3,C,0.001,0.6853658536585366
161.0,55.0,106.0,0.7171526586620927,0.5368589010745686,0.23661204271056463,8.004704135809865,0.1881121575113398,3026,4,T0,full_808,C3,C_PLUS_M,0.001,0.6942073170731708
161.0,55.0,106.0,0.7260720411663807,0.5469449832832807,0.23658397401319584,8.6193422736369,0.16428172835802263,3026,4,T0_T1,full_808,C3,C,0.001,0.6853658536585366
161.0,55.0,106.0,0.6562607204116638,0.5671217353491731,0.23535005239810058,3.6506662889775794,0.14332630880047675,3026,4,T0_T1,full_808,C3,C_PLUS_M,0.001,0.6978658536585367
161.0,55.0,106.0,0.7260720411663807,0.5469449832832807,0.23658397401319584,8.6193422736369,0.16428172835802263,3026,4,T0_T2,full_808,C3,C,0.001,0.6853658536585366
161.0,55.0,106.0,0.6667238421955403,0.5270652700670904,0.23463277658091417,3.153116099545993,0.1421811061274497,3026,4,T0_T2,full_808,C3,C_PLUS_M,0.001,0.7192073170731708
161.0,55.0,106.0,0.7260720411663807,0.5469449832832807,0.23658397401319584,8.6193422736369,0.16428172835802263,3026,4,T0_T3,full_808,C3,C,0.001,0.6853658536585366
161.0,55.0,106.0,0.7228130360205832,0.5438711807184601,0.23665559664048222,8.246898093844388,0.16982461389164347,3026,4,T0_T3,full_808,C3,C_PLUS_M,0.001,0.6908536585365854
