seed,fold,arm,timing,train_auroc,validation_auroc,oof_auroc,train_minus_oof_auroc,validation_minus_oof_auroc
3026,2,C1,T0_T3,0.578959297995661,0.5780590717299577,0.5381478334749363,0.040811464520724705,0.03991123825502141
3026,2,C2,T0,0.6353819253310884,0.5792646172393008,0.4898895497026338,0.14549237562845457,0.08937506753666696
3026,2,C2,T0_T1,0.7463005537026843,0.5753465943339361,0.5284621920135939,0.21783836168909043,0.04688440232034219
3026,2,C2,T0_T2,0.9587313408671437,0.6338155515370705,0.497196261682243,0.4615350791849007,0.13661928985482746
3026,2,C2,T0_T3,0.8290321536120195,0.6148282097649185,0.524553950722175,0.3044782028898445,0.09027425904274344
3026,2,C3,T0,0.6577243143476993,0.581374321880651,0.4849617672047579,0.17276254714294137,0.09641255467589305
3026,2,C3,T0_T1,0.6955930447171583,0.6699819168173597,0.5619371282922685,0.13365591642488983,0.10804478852509125
3026,2,C3,T0_T2,0.9257844121361266,0.6075949367088607,0.5422259983007647,0.38355841383536193,0.06536893840809599
3026,2,C3,T0_T3,0.9067124307871643,0.6690777576853526,0.5683942225998302,0.33831820818733416,0.10068353508552241
3026,2,C4,T0,0.5563983421299745,0.5623869801084991,0.5065420560747664,0.04985628605520809,0.055844924033732646
3026,2,C4,T0_T1,0.5458990383058641,0.6199517781796262,0.5651656754460492,-0.019266637140185172,0.05478610273357698
3026,2,C4,T0_T2,0.836576757439368,0.6030741410488246,0.5636363636363637,0.2729403938030043,0.039437777412460906
3026,2,C4,T0_T3,0.5922190201729106,0.5985533453887883,0.519966015293118,0.07225300487979258,0.07858733009567032
3026,2,C5,T0,0.5621134604798756,0.5473176612417119,0.5303313508920985,0.03178210958777716,0.016986310349613398
3026,2,C5,T0_T1,0.5812178221027751,0.5970464135021097,0.4340696686491079,0.14714815345366716,0.16297674485300184
3026,2,C5,T0_T2,0.5554188388433765,0.5774562989752863,0.4737468139337298,0.0816720249096467,0.10370948504155647
3026,2,C5,T0_T3,0.6185279927468186,0.5771549125979506,0.46423109600679696,0.15429689674002162,0.11292381659115364
3026,3,C0,T0,0.7157277864537214,0.6030487804878049,0.6060034305317323,0.10972435592198904,-0.002954650043927476
3026,3,C0,T0_T1,0.6165215011350281,0.6283536585365854,0.5941680960548885,0.02235340508013961,0.03418556248169691
3026,3,C0,T0_T2,0.6148954325181524,0.6237804878048782,0.592795883361921,0.022099549156231357,0.030984604442957142
3026,3,C0,T0_T3,0.638159483521968,0.623170731707317,0.625557461406518,0.012602022115450029,-0.0023867296992010623
3026,3,C1,T0,0.5514626567707244,0.6125,0.5300171526586621,0.021445504112062252,0.08248284734133793
3026,3,C1,T0_T1,0.5363128491620112,0.6301829268292682,0.48267581475128646,0.053637034410724704,0.14750711207798178
3026,3,C1,T0_T2,0.5732455363611482,0.5972560975609758,0.5624356775300172,0.010809858831130947,0.03482042003095853
3026,3,C1,T0_T3,0.6038188462962665,0.6435975609756097,0.5504288164665523,0.05339002982971419,0.09316874450905743
3026,3,C2,T0,0.6691513853782622,0.6448170731707317,0.5679245283018868,0.10122685707637546,0.07689254486884489
3026,3,C2,T0_T1,0.7159209827250334,0.6673780487804879,0.5567753001715265,0.1591456825535068,0.11060274860896135
3026,3,C2,T0_T2,0.6857984640896431,0.6698170731707318,0.6492281303602059,0.03657033372943719,0.020588942810525923
3026,3,C2,T0_T3,0.6509909358749376,0.6417682926829269,0.6073756432246998,0.04361529265023778,0.034392649458227065
3026,3,C3,T0,0.606362597201874,0.6179878048780487,0.5516295025728988,0.05473309462897524,0.06635830230514994
3026,3,C3,T0_T1,0.9227858902323186,0.6652439024390244,0.5154373927958834,0.4073484974364352,0.14980650964314102
3026,3,C3,T0_T2,0.7756025308711542,0.6853658536585365,0.6272727272727272,0.14832980359842696,0.058093126385809324
3026,3,C3,T0_T3,0.936309629224156,0.5945121951219512,0.509090909090909,0.4272187201332469,0.08542128603104215
3026,3,C4,T0,0.5592629562249448,0.5865853658536586,0.5312178387650086,0.02804511745993621,0.055367527088650004
3026,3,C4,T0_T1,0.6833030122518635,0.6847560975609757,0.4794168096054889,0.20388620264637464,0.20533928795548678
3026,3,C4,T0_T2,0.7422117753127365,0.625,0.47753001715265864,0.2646817581600779,0.14746998284734136
3026,3,C4,T0_T3,0.6968428509329769,0.5871951219512196,0.6058319039451114,0.0910109469878655,-0.01863678199389185
3026,3,C5,T0,0.537649123371919,0.5765243902439025,0.5389365351629503,-0.001287411791031312,0.03758785508095219
3026,3,C5,T0_T1,0.5920821728140646,0.6170731707317073,0.48250428816466556,0.10957788464939905,0.13456888256704175
3026,3,C5,T0_T2,0.5868497737993656,0.6304878048780489,0.5126929674099485,0.07415680638941713,0.11779483746810038
3026,3,C5,T0_T3,0.5859803905784617,0.5557926829268293,0.5121783876500858,0.07380200292837591,0.04361429527674343
3026,4,C0,T0,0.7219100671357042,0.5807926829268292,0.5773584905660377,0.14455157656966644,0.003434192360791455
3026,4,C0,T0_T1,0.7584402621029414,0.5195121951219512,0.6219554030874785,0.1364848590154628,-0.1024432079655273
3026,4,C0,T0_T2,0.6051068214383462,0.5179878048780487,0.5941680960548885,0.010938725383457637,-0.07618029117683978
3026,4,C0,T0_T3,0.5950606153301241,0.5420731707317074,0.5387650085763293,0.05629560675379486,0.0033081621553781027
3026,4,C1,T0,0.5435416096469338,0.5472560975609756,0.4588336192109777,0.08470799043595606,0.08842247834999789
