n,n_positive,n_negative,auroc,auprc,brier,calibration_slope,ece10,seed,fold,arm,timing,split,population
162.0,55.0,107.0,0.5503823279524214,0.42101294855439403,0.2412130053274845,1.807189972645427,0.13318506692662652,2026,2,C1,T0,test,full_808
525.0,178.0,347.0,0.548214227892368,0.4070693666236872,0.24123933656192745,2.3371895681353947,0.1345184274514516,2026,2,C1,T0,train,full_808
121.0,42.0,79.0,0.5732368896925859,0.4521815417758607,0.24019881435365464,3.2121533392532213,0.12404418779798773,2026,2,C1,T0,validation,full_808
162.0,55.0,107.0,0.49634664401019546,0.3711250430754922,0.25158497822132625,-0.0969774762365428,0.16200940715677947,2026,2,C1,T0_T1,test,full_808
525.0,178.0,347.0,0.5743774892335589,0.4088253318268063,0.24889539235755753,2.0579855426042744,0.16549860483124146,2026,2,C1,T0_T1,train,full_808
121.0,42.0,79.0,0.5506329113924051,0.4356675084973103,0.24799888449168828,1.04522492366198,0.150490172884681,2026,2,C1,T0_T1,validation,full_808
162.0,55.0,107.0,0.5092608326253186,0.3962104033444482,0.2653559390894362,0.2557310502272209,0.20052613869861316,2026,2,C1,T0_T2,test,full_808
525.0,178.0,347.0,0.5964446459217045,0.4392053270142962,0.26215648204919534,2.1093987320386045,0.20620990242276868,2026,2,C1,T0_T2,train,full_808
121.0,42.0,79.0,0.5090415913200723,0.37091329468845946,0.26457765780234793,-0.02316697004515774,0.18889217780641285,2026,2,C1,T0_T2,validation,full_808
162.0,55.0,107.0,0.5182667799490229,0.39118414272368435,0.2678316681579417,0.37565875312626307,0.20640255492410542,2026,2,C1,T0_T3,test,full_808
525.0,178.0,347.0,0.6320953275264709,0.4865961558850226,0.26096235025108655,2.266114958010798,0.21307931179092043,2026,2,C1,T0_T3,train,full_808
121.0,42.0,79.0,0.5334538878842676,0.385292459026228,0.2687483791369952,0.2533203767846504,0.20030638661758962,2026,2,C1,T0_T3,validation,full_808
162.0,55.0,107.0,0.5310110450297365,0.3692914126382872,0.23678280731685925,0.21023877051349246,0.08075250050535908,2026,2,C2,T0,test,full_808
525.0,178.0,347.0,0.6155651976815724,0.45051001661716217,0.21970478634609653,0.9401201298622336,0.060247869974090956,2026,2,C2,T0,train,full_808
121.0,42.0,79.0,0.537673297166968,0.3769857360959483,0.23628486105263025,0.2158856690294061,0.07389306726534504,2026,2,C2,T0,validation,full_808
162.0,55.0,107.0,0.4912489379779099,0.33450196611774574,0.3538576575239259,-0.01590744489462729,0.3156279384732185,2026,2,C2,T0_T1,test,full_808
525.0,178.0,347.0,0.9838584334423469,0.9703836591031441,0.048667823389832006,1.6222932295429682,0.056381307840097816,2026,2,C2,T0_T1,train,full_808
121.0,42.0,79.0,0.6196503918022905,0.43453794095316356,0.27245745945903177,0.13236166522190534,0.24929925524158222,2026,2,C2,T0_T1,validation,full_808
162.0,55.0,107.0,0.5231945624468989,0.4025882232603055,0.32686377188768384,0.024174907495872384,0.29699027943489553,2026,2,C2,T0_T2,test,full_808
525.0,178.0,347.0,0.9919858822005634,0.9853363890065603,0.03505043458991516,1.8187668815008364,0.05584873369180488,2026,2,C2,T0_T2,train,full_808
121.0,42.0,79.0,0.6422543701024713,0.5232630202791867,0.2654431816432601,0.1964445774926344,0.23095388121013957,2026,2,C2,T0_T2,validation,full_808
162.0,55.0,107.0,0.5446049277824978,0.39893197394947555,0.2943438430777044,0.11212620561556084,0.24698653217853495,2026,2,C2,T0_T3,test,full_808
525.0,178.0,347.0,0.9594275167567918,0.9273879871807225,0.08399816922460512,1.4913681176166604,0.06829087443605421,2026,2,C2,T0_T3,train,full_808
121.0,42.0,79.0,0.5867992766726944,0.38873561057960687,0.2890481150339722,0.10553554664872608,0.21701750145024384,2026,2,C2,T0_T3,validation,full_808
