aggregation_level,task_type,model,run_name,encoder_stream,representation,representation_role,input_variant,target_name,timepoint,transition,probe_type,feature_dim,fold,n,n_patients,n_folds,mae,rmse,r2,spearman,pearson,target_variance_ddof1,predicted_variance_ddof1,predicted_to_target_variance_ratio,standardized_target_variance_ddof1,standardized_predicted_variance_ddof1,standardized_variance_ratio,fold_centered_target_variance,fold_centered_predicted_variance,fold_centered_variance_ratio,near_constant_prediction,near_constant_definition,b0_mae,b0_rmse,rmse_gain_over_b0,sign_accuracy,shrinkage_accuracy,shrinkage_balanced_accuracy,zero_change_mae,zero_change_rmse,rmse_gain_over_zero_change
fold_test,change,m1,m1_final,online,online_projected,projected,observed_combined,sphericity,,T0→T1,single_output_ridge,576,1,67,67,1,0.07070280151798711,0.09408617828903032,-0.08083616408917971,-0.11812594780110147,-0.17033826320620882,0.008314241900448494,0.00013252052920388363,0.0159389792587987,1.1369535267474107,0.01822287045185865,0.016027805906887436,1.1369535267474107,0.01822287045185865,0.016027805906887436,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.06824869386247526,0.09152515857762865,-0.027981592724906322,0.44776119402985076,0.44776119402985076,0.43621013133208253,0.06873928050746263,0.09187785394950228,-0.024035436665094258
fold_test,change,m1,m1_final,online,online_projected,projected,observed_combined,sphericity,,T0→T1,single_output_ridge,576,2,83,83,1,0.048696032679506666,0.06384818962674399,-0.0873717462035517,-0.01502875613954074,-0.009160371704094799,0.003794751759271841,0.00031160000716943484,0.08211341002954735,0.5012838129204986,0.0411621234010702,0.08211341028799254,0.5012838129204986,0.0411621234010702,0.08211341028799254,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.045472120161981426,0.06154377410720474,-0.03744351972183452,0.4457831325301205,0.4457831325301205,0.44069767441860463,0.045395463774698754,0.06140577937194928,-0.03977492476726755
fold_test,change,m1,m1_final,online,online_projected,projected,observed_combined,sphericity,,T0→T1,single_output_ridge,576,3,72,72,1,0.049980756420390765,0.06661034682005913,-0.21539797797694904,-0.011930027654511545,-0.014125548906916245,0.0037020222789571114,0.00018743141703846184,0.05062946760311306,0.44510926030029235,0.02253564466790041,0.05062946713958898,0.44510926030029235,0.02253564466790041,0.05062946713958898,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.047362300151161246,0.06430358628521972,-0.03587296864917822,0.4166666666666667,0.4166666666666667,0.4366640440597954,0.046846679652777744,0.06312944392355874,-0.05513913445388971
fold_test,change,m1,m1_final,online,online_projected,projected,observed_combined,sphericity,,T0→T1,single_output_ridge,576,4,84,84,1,0.055785223671221074,0.07956729768044948,-0.1791249558040544,-0.10974992406601196,-0.1265442463491977,0.005433886708284002,0.00038014170504361737,0.06995760593684966,0.6527956358740239,0.04566802061508976,0.06995760710615834,0.6527956358740239,0.04566802061508976,0.06995760710615834,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.053449004622263686,0.07532892812773827,-0.05626483288762643,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.05285372192857139,0.07401664315728491,-0.07499197864687625
fold_test,change,m1,m1_final,online,online_projected,projected,observed_combined,sphericity,,T1→T2,single_output_ridge,576,0,69,69,1,0.0723476981289884,0.10071619552606248,0.008077914577420242,0.030727073438070882,0.11202289329505638,0.010376747344016429,0.0003249899876867297,0.03131906144695038,1.2830918580598851,0.040185233216802174,0.03131906181492317,1.2830918580598851,0.040185233216802174,0.03131906181492317,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.06933401111652894,0.10112569482158877,0.004049408968202905,0.6811594202898551,0.6811594202898551,0.5,0.0720821579565217,0.10829719490299336,0.07000180737572677
fold_test,change,m1,m1_final,online,online_projected,projected,observed_combined,sphericity,,T1→T2,single_output_ridge,576,1,67,67,1,0.10126382644186464,0.14561177274593406,-0.05471170715438123,-0.026817782744033843,-0.05231030133048104,0.020407512863785303,0.0004600947575721133,0.022545361634370778,2.3290405086433874,0.06326753457131676,0.027164634679612613,2.3290405086433874,0.06326753457131676,0.027164634679612613,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.0985317832274342,0.14340521034736325,-0.015386905351806708,0.6119402985074627,0.6119402985074627,0.48594961240310075,0.10438908244776117,0.15207363630592033,0.0424916751973182
fold_test,change,m1,m1_final,online,online_projected,projected,observed_combined,sphericity,,T1→T2,single_output_ridge,576,2,83,83,1,0.07294549960354392,0.11061583688849179,-0.10473288148393323,-0.14392762688384197,-0.1764465470065005,0.011210928382875112,0.00033953042875764803,0.03028566566139934,1.2612662370462988,0.044851710800318086,0.035560858986722926,1.2612662370462988,0.044851710800318086,0.035560858986722926,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.06935157465105987,0.10568482437843496,-0.04665771589305876,0.6626506024096386,0.6626506024096386,0.4661016949152542,0.07147793684096382,0.11402494671895647,0.029897929607170057
fold_test,change,m1,m1_final,online,online_projected,projected,observed_combined,sphericity,,T1→T2,single_output_ridge,576,3,72,72,1,0.0637617006402729,0.08203831202948303,-0.2539579944260788,-0.14820888803138468,-0.10138123973009698,0.00544282776010223,0.0004727044789197615,0.086849060774042,0.6544133963795621,0.056835189842665154,0.08684906231610905,0.6544133963795621,0.056835189842665154,0.08684906231610905,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.060957033708228754,0.07937809115457192,-0.033513288568893566,0.5972222222222222,0.5972222222222222,0.5,0.057183487138888864,0.07471854947567536,-0.09796446270936543
fold_test,change,m1,m1_final,online,online_projected,projected,observed_combined,sphericity,,T1→T2,single_output_ridge,576,4,84,84,1,0.07812205296749693,0.09960440107447126,0.010570125168362865,0.06516148628125949,0.11748736177353146,0.010147831121356376,0.0002812060060234567,0.02771094657179023,1.2191016113917645,0.03378245930341352,0.027710946313036534,1.2191016113917645,0.03378245930341352,0.027710946313036534,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.07865649764623826,0.10017593716931725,0.005705323164384078,0.6190476190476191,0.6190476190476191,0.5,0.07700182935714281,0.10773734817058607,0.07548865118934893
fold_test,change,m1,m1_final,online,online_projected,projected,observed_combined,sphericity,,T2→T3,single_output_ridge,576,0,69,69,1,0.08434425744619183,0.11509569639291398,-0.033482417731940384,0.0885641213006942,0.09860017768774916,0.013006344573753076,0.0006325013767713407,0.04863021836648357,1.501926352192824,0.0782092258177672,0.05207261042033194,1.501926352192824,0.0782092258177672,0.05207261042033194,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.08303668691468014,0.1144717146388881,-0.005450968879030849,0.5362318840579711,0.5362318840579711,0.4782051282051282,0.07608312997101448,0.11590387700713442,0.006972852290098084
fold_test,change,m1,m1_final,online,online_projected,projected,observed_combined,sphericity,,T2→T3,single_output_ridge,576,1,67,67,1,0.09135024421814705,0.12380053871352137,-0.08738653942261965,-0.06943890174794477,-0.003886252090003209,0.014308430011368943,0.000916103036957228,0.06402540573838826,1.4918600480835005,0.12597313837572968,0.0844403190081801,1.4918600480835005,0.12597313837572968,0.0844403190081801,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.08179966962036371,0.11997174628783415,-0.03191411764984437,0.582089552238806,0.582089552238806,0.48047619047619045,0.08689449968656711,0.12077665931367576,-0.02503695181692452
fold_test,change,m1,m1_final,online,online_projected,projected,observed_combined,sphericity,,T2→T3,single_output_ridge,576,2,83,83,1,0.09644475307025384,0.13577815843179952,0.023946909118792048,0.12627513538474455,0.1564753235695766,0.01911835963896818,0.0005804556621765689,0.030361164510863663,2.0465522490672177,0.07667775046734795,0.03746679348269575,2.0465522490672177,0.07667775046734795,0.03746679348269575,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.09432528735125842,0.13743371011029967,0.012046183408506253,0.5903614457831325,0.5903614457831325,0.48621323529411764,0.09648742705421685,0.14241852998863017,0.046625755492356015
fold_test,change,m1,m1_final,online,online_projected,projected,observed_combined,sphericity,,T2→T3,single_output_ridge,576,3,72,72,1,0.08972095515247917,0.13027817347513582,-0.04482932924081506,0.06325165605505177,0.04864647180635063,0.01647297785833953,0.0005176168219280592,0.03142217675391416,1.837531141889264,0.06223518424717929,0.03386891401644054,1.837531141889264,0.06223518424717929,0.03386891401644054,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.08883149407409804,0.13024272281541147,-0.00027218917846637703,0.6944444444444444,0.6944444444444444,0.5042016806722689,0.09710395247222219,0.14104843857819238,0.07635862694847133
fold_test,change,m1,m1_final,online,online_projected,projected,observed_combined,sphericity,,T2→T3,single_output_ridge,576,4,84,84,1,0.09070704274840717,0.13133155572641178,0.000270147119289299,0.11635111876075732,0.09178959387572033,0.017460501391858944,0.0005249726781090319,0.03006630029271687,1.9277625836755437,0.06306717407786468,0.03271521846721315,1.9277625836755437,0.06306717407786468,0.03271521846721315,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.09025522342818013,0.13142491868863362,0.0007103901083099399,0.6428571428571429,0.6428571428571429,0.5235109717868338,0.09503973630952377,0.13684513031850115,0.04029061596314581
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,bpe,,T0→T1,single_output_ridge,192,0,69,69,1,8.47942669167952,12.537147882014475,-0.016468008603606643,0.07139203507489952,0.010074137850649456,156.90759314247475,0.7735704476236709,0.0049301020564457695,1.7043744393485725,0.009995193183060714,0.005864435039803207,1.7043744393485725,0.009995193183060714,0.005864435039803207,True,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",8.45569653581074,12.52769636258005,-0.0007544499132862255,0.7536231884057971,0.7536231884057971,0.5,9.067991739130434,14.113249885271856,0.11167534168739911
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,bpe,,T0→T1,single_output_ridge,192,1,67,67,1,9.959225144204519,14.944670489548939,-0.11747910698485597,0.0014765743475137684,0.05252999527241505,202.89163541385406,31.081868134782056,0.15319442850062262,1.5791283118981179,0.3882170249649485,0.24584260952063497,1.5791283118981179,0.3882170249649485,0.24584260952063497,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",8.954346085155096,14.181634638106406,-0.05380450638547946,0.5522388059701493,0.5522388059701493,0.4515810276679842,9.311818656716417,15.160838776039544,0.014258332911780667
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,bpe,,T0→T1,single_output_ridge,192,2,83,83,1,7.5032490601536885,10.251719193486382,-0.03460272824907307,0.0721212375634944,0.1507749292519406,102.8215211036084,2.156385163646236,0.020972118876488397,1.2391856118082571,0.0262723367116463,0.02120129257578202,1.2391856118082571,0.0262723367116463,0.02120129257578202,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",7.539495810576052,10.425967147791637,0.016712881580694675,0.6385542168674698,0.6385542168674698,0.5,7.139688433734939,10.687440061791257,0.04076943269722969
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,bpe,,T0→T1,single_output_ridge,192,3,72,72,1,7.985635279310811,9.8277574153061,-0.203498045624243,-0.04064570068814716,-0.023226413798846168,81.38373443041972,13.830262081413728,0.16993889722814481,1.0527199746030198,0.1788980702954063,0.1699388960135089,1.0527199746030198,0.1788980702954063,0.1699388960135089,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",6.968995868997627,9.063086612106346,-0.08437200657205655,0.6388888888888888,0.6388888888888888,0.48092280390417036,7.776178333333332,9.908793944072974,0.008178243409264326
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,bpe,,T0→T1,single_output_ridge,192,4,84,84,1,9.033838056774275,12.900838828941245,-0.05885518748542973,0.09018932874354561,0.04051995141630081,159.07448439880963,8.67277115837629,0.05452019028163633,1.5282419908645286,0.10507130407413838,0.06875305396804297,1.5282419908645286,0.10507130407413838,0.06875305396804297,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",8.74257103557388,12.749630739186266,-0.011859801499210301,0.7619047619047619,0.7619047619047619,0.48484848484848486,10.015562857142857,14.72256689554573,0.12373712271299947
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,bpe,,T1→T2,single_output_ridge,192,0,69,69,1,6.61718726102634,8.370319781642108,-0.08351017320330234,-0.04351479722323713,-0.08189315118676645,65.6132099714411,2.140224461452637,0.03261880438991164,0.847778906756192,0.027653534352359344,0.032618804421743024,0.847778906756192,0.027653534352359344,0.032618804421743024,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",6.54182612880911,8.123763249789818,-0.030350039048549236,0.5652173913043478,0.5652173913043478,0.5038461538461538,6.496284492753623,8.27628900854751,-0.011361465627588154
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,bpe,,T1→T2,single_output_ridge,192,1,67,67,1,6.6471643482802945,9.606803563200414,-0.1554653942414801,0.054992417591188454,0.043971642822011325,81.08336149652774,8.761655411179017,0.10805737761074719,0.9070989989249894,0.10943434232286725,0.12064211563738778,0.9070989989249894,0.10943434232286725,0.12064211563738778,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",6.263055578057449,9.292383557996388,-0.03383631371236904,0.6716417910447762,0.6716417910447762,0.4888235294117647,6.941061641791044,10.120696514494444,0.05077644118248721
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,bpe,,T1→T2,single_output_ridge,192,2,83,83,1,5.589470092288241,7.49878018475761,0.006456092211775122,0.1250787120607867,0.1357649339990386,57.28730889909764,1.9832526186019739,0.0346194062300108,0.6890947799821016,0.02416297489826046,0.03506480617787885,0.6890947799821016,0.02416297489826046,0.03506480617787885,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",5.69053650780422,7.5994626534542,0.013248629973966187,0.5662650602409639,0.5662650602409639,0.5065011820330969,5.601973614457831,7.761081248257502,0.033796974301587505
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,bpe,,T1→T2,single_output_ridge,192,3,72,72,1,7.915237004977176,12.310848342801213,-0.10424421866755051,-0.036722618817930416,-0.14242960988443548,139.1826099433646,5.135685633104445,0.03689890306838066,1.3023948738138356,0.06643144171800909,0.051007143112807435,1.3023948738138356,0.06643144171800909,0.051007143112807435,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",7.638349697487905,11.78697800810805,-0.04444483856106303,0.6388888888888888,0.6388888888888888,0.5080851063829788,7.530574583333333,11.873603739202759,-0.036824928067526436
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,bpe,,T1→T2,single_output_ridge,192,4,84,84,1,5.856943995907213,8.792260717844226,-0.031976906054300036,-0.044487192467348384,0.019660720642713563,75.8110183867553,2.9956965708780587,0.03951531894210021,0.9184564577477073,0.03629309935251555,0.03951531838702033,0.9184564577477073,0.03629309935251555,0.03951531838702033,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",5.705286163024023,8.661154350889177,-0.015137285590758325,0.6904761904761905,0.6904761904761905,0.5446428571428571,6.007469166666666,9.19967806163715,0.044286043605358594
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,bpe,,T2→T3,single_output_ridge,192,0,69,69,1,7.405109157805795,11.52933702591034,-0.029193784210319373,-0.17088052612349292,-0.06804810858979267,131.05442603898229,1.7131469369421863,0.013072026552026628,1.0823585166401848,0.022135326702702646,0.020451011714135412,1.0823585166401848,0.022135326702702646,0.020451011714135412,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",7.1020453123455,11.367072040342224,-0.014275002832060098,0.5362318840579711,0.5362318840579711,0.42045454545454547,7.423974782608696,11.439571903082102,-0.00784689528495845
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,bpe,,T2→T3,single_output_ridge,192,1,67,67,1,6.647533531221774,8.89892581968056,-0.38336621035066276,-0.03938861840529971,-0.10803452018406651,58.11240868262691,10.592623194021035,0.18227816458049811,0.6148511603736508,0.13230339454261345,0.21517954761964087,0.6148511603736508,0.13230339454261345,0.21517954761964087,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",5.831038950105996,8.059253607824584,-0.1041873419941462,0.417910447761194,0.417910447761194,0.4404121863799283,5.440845373134329,7.5902859944424925,-0.17240981778502634
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,bpe,,T2→T3,single_output_ridge,192,2,83,83,1,4.949715027848999,7.386825321891358,0.017430735043206913,0.08870324503589269,0.1783736377029328,56.210406158607526,0.6141476008478938,0.010925870187007162,0.610091155101142,0.00748247244144582,0.012264515521791761,0.610091155101142,0.00748247244144582,0.012264515521791761,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",4.937795311992014,7.4744485114959796,0.011723030731946825,0.5903614457831325,0.5903614457831325,0.504501800720288,4.964351927710843,7.551462211808058,0.021801988184389106
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,bpe,,T2→T3,single_output_ridge,192,3,72,72,1,6.579688967759607,10.112130103681581,0.030312519563057916,0.21946748987073128,0.23110261176100239,106.93691633797839,6.092531749237998,0.05697313853695116,1.0290659457871596,0.07880849739043848,0.07658255305509676,1.0290659457871596,0.07880849739043848,0.07658255305509676,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",6.564975314896746,10.381301630027764,0.02592849489775039,0.6805555555555556,0.6805555555555556,0.6185185185185185,6.793369305555555,10.65922664389069,0.05132610070944277
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,bpe,,T2→T3,single_output_ridge,192,4,84,84,1,5.155756529124456,7.83312608282521,-0.005827356671109563,0.06890756302521009,0.06461383776741941,61.737350047041645,0.7003456756307016,0.011343954269126605,0.7479528353682865,0.008484742892141302,0.011343954445955776,0.7479528353682865,0.008484742892141302,0.011343954445955776,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",5.174631428571429,7.843688781122647,0.0013466493370897276,0.6309523809523809,0.6309523809523809,0.5055555555555555,5.35992261904762,8.042164555203792,0.025992812127093434
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,ftv,,T0→T1,single_output_ridge,192,0,69,69,1,0.5379882698893098,0.6788920611802074,0.005940849239949864,0.29415418341249544,0.273204490884511,0.47046726510331355,0.116145666342322,0.24687300256016043,0.2686716922163272,0.06632778705482634,0.24687300142294483,0.2686716922163272,0.06632778705482634,0.24687300142294483,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.5507075116101875,0.6885005846871477,0.01395572308962727,0.8695652173913043,0.8695652173913043,0.4918032786885246,0.6879115603843899,0.9447739666000355,0.28142382709449454
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,ftv,,T0→T1,single_output_ridge,192,1,67,67,1,0.5873800558049478,0.7533098896782346,0.011236689023411905,0.17096336499321574,0.16009671561701716,0.5826206348075811,0.027797508368120685,0.047711163504020444,0.29897790277877073,0.014264583527207976,0.04771116324862002,0.29897790277877073,0.014264583527207976,0.04771116324862002,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.5908035798409411,0.7578399042318954,0.005977535002266906,0.8805970149253731,0.8805970149253731,0.5,0.8538496377524442,1.064714449928666,0.29247706769763004
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,ftv,,T0→T1,single_output_ridge,192,2,83,83,1,0.6091440520210165,0.7823475048580789,-0.12774745925075615,0.020591075101800933,-0.07371837471066207,0.5493533614498459,0.019576425406940868,0.035635397506761465,0.3481553701491673,0.0124066551002427,0.03563539776774681,0.3481553701491673,0.0124066551002427,0.03563539776774681,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.5904444350137809,0.7601236909198543,-0.029237102071283577,0.8192771084337349,0.8192771084337349,0.5,0.721124399715497,0.9481620342120571,0.17487995023105268
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,ftv,,T0→T1,single_output_ridge,192,3,72,72,1,0.6404470051376633,0.8421784960441667,-0.05878469266950748,0.15200334426651235,0.0911585068661967,0.6793206085268344,0.026274914360667628,0.0386782235528627,0.3797694885556297,0.014688809266356672,0.03867822378838898,0.3797694885556297,0.014688809266356672,0.03867822378838898,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.6374592722940177,0.836179606035169,-0.007174164456655454,0.8888888888888888,0.8888888888888888,0.5,0.9309195847150353,1.1879135049334142,0.291043924876186
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,ftv,,T0→T1,single_output_ridge,192,4,84,84,1,0.6675999269156099,0.9962120318329956,0.01052880680892887,0.12337754378859979,0.1577420741634666,1.0150831156946283,0.018827096869227202,0.018547345116999302,0.48965375997414534,0.010323710106141061,0.021083694132535965,0.48965375997414534,0.010323710106141061,0.021083694132535965,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.6767904450732862,1.0105297815424754,0.014168557890124923,0.9047619047619048,0.9047619047619048,0.5,0.9562067465981181,1.3023447424099064,0.2350627300191128
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,ftv,,T1→T2,single_output_ridge,192,0,69,69,1,0.9850828241656275,1.2086121701820078,-0.0029052028787099893,0.04749725977347461,0.07066765842137464,1.4779312081749496,0.03380437161296632,0.022872763918904096,0.7798263979462279,0.019304802602437093,0.024755256622857023,0.7798263979462279,0.019304802602437093,0.024755256622857023,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9673283698731511,1.208023708107802,-0.0004871279183150821,0.9130434782608695,0.9130434782608695,0.5,1.4514577840123244,1.7934783912060401,0.32610720256893305
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,ftv,,T1→T2,single_output_ridge,192,1,67,67,1,0.8892903036407233,1.1437908958810556,-0.054068302284929315,0.1345278952829436,0.12947252388883912,1.2599560158241296,0.0683985621930285,0.05428646820523288,0.6181369332979524,0.03509944095069799,0.05678263028780949,0.6181369332979524,0.03509944095069799,0.05678263028780949,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.8787678982147196,1.1444860967848947,0.0006074349926940817,0.9253731343283582,0.9253731343283582,0.5,1.563106414708003,1.8816819088542995,0.3921443945977691
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,ftv,,T1→T2,single_output_ridge,192,2,83,83,1,0.9463535415566916,1.2400812961929661,-0.037314893971332586,-0.07331766088745224,-0.1438780182583952,1.5005619879951004,0.013149727090122862,0.008763201517380966,0.8028739420442128,0.008333703690952151,0.010379840787625449,0.8028739420442128,0.008333703690952151,0.010379840787625449,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9425385698951279,1.2184404171301688,-0.017761130342153923,0.891566265060241,0.891566265060241,0.5,1.3994232562672932,1.755578911008923,0.2936339754273437
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,ftv,,T1→T2,single_output_ridge,192,3,72,72,1,0.8145952382269693,0.9682135192173059,-0.0017071813863189789,0.08061611679207667,0.1588786838068259,0.9490206123971355,0.07643395017833038,0.08053982092682424,0.5305434121959167,0.042729871550956276,0.08053982118842554,0.5305434121959167,0.042729871550956276,0.08053982118842554,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.811003563440721,0.9799155505763443,0.01194187739153208,0.9027777777777778,0.9027777777777778,0.5,1.2779316672905034,1.5451802016793001,0.3733976670390596
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,ftv,,T1→T2,single_output_ridge,192,4,84,84,1,0.8205414369235955,1.0234506458576405,0.0358982691488231,0.14253315784144985,0.20800139721037206,1.0995428022327869,0.016458185835226843,0.014968208424270546,0.6029267978326373,0.009024733904333145,0.014968208307832197,0.6029267978326373,0.009024733904333145,0.014968208307832197,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.8323085317232455,1.0423342566432816,0.018116655636411367,0.9285714285714286,0.9285714285714286,0.5,1.4399000028207336,1.7073277956784914,0.40055410071331876
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,ftv,,T2→T3,single_output_ridge,192,0,69,69,1,0.9164299455508078,1.234666979181899,0.010647469254742581,0.12619656558275485,0.12558908150155446,1.5634672030081922,0.012040900459964154,0.007701409045739389,0.7692416775808797,0.0068762469303243045,0.008938994246839051,0.7692416775808797,0.0068762469303243045,0.008938994246839051,True,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9184284809726238,1.2431813954660202,0.006848892941266696,0.8115942028985508,0.8115942028985508,0.5,1.133201606075632,1.4878675729971602,0.1701768345587464
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,ftv,,T2→T3,single_output_ridge,192,1,67,67,1,0.8802702316471402,1.177710476550877,-0.10574239318084144,0.016521669726235137,-0.02430182216634877,1.2733681520874813,0.09774892782832675,0.07676407460645468,0.6110670417809152,0.050160889502646445,0.08208737515356056,0.6110670417809152,0.050160889502646445,0.08208737515356056,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.8291295984028485,1.1293918529032076,-0.04278286896037174,0.8059701492537313,0.8059701492537313,0.5,1.0710164577230912,1.3644075233619604,0.13683378581133412
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,ftv,,T2→T3,single_output_ridge,192,2,83,83,1,0.9553806627576505,1.3388260814256656,-0.017657985884260707,0.2001175433441081,0.10627844809279287,1.7828332427576514,0.013351948773495255,0.007489174227446378,0.9205966582222611,0.00846186266927626,0.009191715604982458,0.9205966582222611,0.00846186266927626,0.009191715604982458,True,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9629291446573571,1.3446595874775817,0.0043382772162128234,0.8313253012048193,0.8313253012048193,0.5,1.3336135252485868,1.694809135747727,0.2100431528326678
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,ftv,,T2→T3,single_output_ridge,192,3,72,72,1,0.9175876401437881,1.186953140234205,0.007011623887835272,0.13933371921023863,0.1061048321314835,1.4387890719397851,0.026371202608211942,0.018328748197022453,0.7207875199357606,0.014742638545621132,0.020453515270263078,0.7207875199357606,0.014742638545621132,0.020453515270263078,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9116580341880263,1.1921362012757457,0.0043477087903161385,0.8194444444444444,0.8194444444444444,0.5,1.15627791324129,1.4665541176459467,0.19065166027459374
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,ftv,,T2→T3,single_output_ridge,192,4,84,84,1,0.8586172885493255,1.2324536263620278,0.04313383135757343,0.25483446390604436,0.22941192550801354,1.60653861200753,0.02831432524790548,0.0176244287166705,0.6394324004704341,0.015525967053802348,0.024280857589292947,0.6394324004704341,0.015525967053802348,0.024280857589292947,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.8937251508178105,1.2608595989352926,0.022529052875714058,0.7976190476190477,0.7976190476190477,0.5,1.0546900108857507,1.499425098253241,0.17804922179989008
fold_test,change,m1,m1_final,online,online_projected,projected,observed_difference,ld,,T0→T1,single_output_ridge,192,0,69,69,1,0.34612306432179873,0.8038945071398031,-0.0207109338477669,0.06971006479337945,-0.0036491423421237826,0.6424443787943146,0.01239482891143785,0.01929323272265129,1.499819950127085,0.035875757390223376,0.023920042793925695,1.499819950127085,0.035875757390223376,0.023920042793925695,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.3215578838578935,0.7964613784026763,-0.009332692003263487,0.7101449275362319,0.7101449275362319,0.5,0.34098390203821266,0.8424847764964911,0.04580530169004032
