aggregation_level,task_type,model,run_name,encoder_stream,representation,representation_role,input_variant,target_name,timepoint,transition,probe_type,feature_dim,n,n_patients,n_folds,mae,rmse,r2,spearman,pearson,target_variance_ddof1,predicted_variance_ddof1,predicted_to_target_variance_ratio,standardized_target_variance_ddof1,standardized_predicted_variance_ddof1,standardized_variance_ratio,fold_centered_target_variance,fold_centered_predicted_variance,fold_centered_variance_ratio,near_constant_prediction,near_constant_definition,b0_mae,b0_rmse,rmse_gain_over_b0,sign_accuracy,shrinkage_accuracy,shrinkage_balanced_accuracy,zero_change_mae,zero_change_rmse,rmse_gain_over_zero_change
pooled_oof_test,change,m0,m0_final,ema_target,ema_preprojector,preprojector,observed_pair,ld,,T1→T2,single_output_ridge,384,375,375,5,0.96047922666271,1.3618665472749074,-0.02458261130975159,0.17753828280131195,0.08800256291143571,1.8150215617650212,0.1258397265809899,0.06933235903744131,5.151909619001897,0.38323247482945183,0.07438649028623628,5.167570890914212,0.35099947721640934,0.06792349531838021,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9671460506258062,1.3514186558697598,-0.007731054591978685,0.824,0.824,0.5153989147909968,0.9232607722211814,1.5773156355249531,0.13659224786568555
pooled_oof_test,change,m0,m0_final,ema_target,ema_preprojector,preprojector,observed_pair,ld,,T2→T3,single_output_ridge,384,375,375,5,1.0099036147204214,1.3335698980807509,-0.008347421102884223,0.06582015421972753,0.09357339575481663,1.7684021788052815,0.08523013815876315,0.048196128222565277,5.157852608783887,0.26542299810672965,0.051459981166330916,5.1567919557786555,0.26090773456979194,0.050594970052538386,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",1.003731415205971,1.3284753427510603,-0.0038348888878438634,0.6506666666666666,0.6533333333333333,0.4978333755060729,0.8538891949371882,1.5197576342435881,0.12251146628094181
pooled_oof_test,change,m0,m0_final,ema_target,ema_preprojector,preprojector,observed_pair,sphericity,,T0→T1,single_output_ridge,384,375,375,5,0.054320173845731366,0.07378225366628959,-0.10489015026436532,-0.018949368528842873,-0.03662609112615664,0.004940198467491306,0.00040736710718046487,0.08245966429509277,0.6294974910105975,0.05083436439582098,0.08075387927950485,0.6221939357870948,0.05013697314885435,0.08058094151211793,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.0513780770074995,0.07090939854993504,-0.040514447662836316,0.496,0.496,0.49396507447354904,0.051011270472799956,0.07033422084780792,-0.04902354468307335
pooled_oof_test,change,m0,m0_final,ema_target,ema_preprojector,preprojector,observed_pair,sphericity,,T1→T2,single_output_ridge,384,375,375,5,0.07968544270477539,0.10968742624009171,-0.058572444692714276,0.04051518944134714,0.06045848710178203,0.011396008720189683,0.0010922336993084308,0.09584352961869715,1.3383481350920432,0.13404953018935722,0.10016043410120502,1.329836584445399,0.12999011077062259,0.09774893568959396,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.07503442444958144,0.10717154949726225,-0.023475229710042907,0.6186666666666667,0.6186666666666667,0.49485358528344386,0.07596205578879996,0.11331186576273335,0.03198640758621819
pooled_oof_test,change,m0,m0_final,ema_target,ema_preprojector,preprojector,observed_pair,sphericity,,T2→T3,single_output_ridge,384,375,375,5,0.09127664677642096,0.12944167321250322,-0.033433453682368386,0.02425691204915235,0.029190251693662527,0.016256437762729836,0.000736298834321166,0.045292753865747534,1.7757236958554368,0.0950358506532892,0.053519503555144406,1.7807568785549803,0.09368284681137484,0.05260844303877971,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.08804377187502382,0.12762916009687544,-0.014201402831860726,0.6293333333333333,0.6293333333333333,0.512835061031712,0.09081319018799995,0.13259659447143576,0.023793380753924166
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,current_only,bpe,,T0→T1,single_output_ridge,192,375,375,5,8.102251720129322,11.886045594636238,-0.010847078578528624,0.11576834679713278,0.07394532530107896,140.13576509876154,5.526919854272773,0.039439752231542335,1.429636697101559,0.06736443270982088,0.04711996610495193,1.4143793353184488,0.06439861159631934,0.04553135781061163,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",8.120816188027145,11.876554792335497,-0.000799120828109665,0.7066666666666667,0.7066666666666667,0.5071150696150696,8.648985439999999,13.05380386350108,0.08945731689212352
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,current_only,bpe,,T1→T2,single_output_ridge,192,375,375,5,6.295060900960069,8.995956901155354,0.02461931447662924,0.0984842416657185,0.16901327582848197,83.19174735357215,4.470564385337576,0.05373807532058785,0.9325671984963494,0.056051860009652336,0.06010490193095909,0.9262843069752559,0.054090826516914846,0.058395490574104904,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",6.3267479271428675,9.155968705803753,0.017476228872098567,0.648,0.648,0.5353033472803348,6.4668996,9.500660083426302,0.05312295965112905
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,current_only,bpe,,T2→T3,single_output_ridge,192,375,375,5,6.080315813441604,9.182801032923107,-0.03604479649543246,-0.04427534418022529,0.01412290768889672,81.6077643507419,3.1473598187150844,0.03856691631923711,0.8125841133231128,0.039193339670774395,0.04823296324424904,0.8090589132998466,0.03524852179851021,0.04356731162474283,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",5.861080026071585,9.0674175436547,-0.012725066284076776,0.5466666666666666,0.5466666666666666,0.4701144677838093,5.941835200000002,9.126674608137037,-0.0061497124852057045
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,current_only,ftv,,T0→T1,single_output_ridge,192,375,375,5,0.6352040864085079,0.8499141067040266,-0.07514424995661662,-0.02471066105358971,-0.03092815106095263,0.6736634796504759,0.04041379949143111,0.05999107968922323,0.3647980681755265,0.024041103670202922,0.06590249721014226,0.36258338586930977,0.023129666072867792,0.06379130146135457,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.6115653633277737,0.825048957436942,-0.030137786422189422,0.8746666666666667,0.8746666666666667,0.5,0.831665934362793,1.103006847382375,0.2294570893000176
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,current_only,ftv,,T1→T2,single_output_ridge,192,375,375,5,0.8944094243016111,1.1271894461274115,-0.0154777580187353,-0.013963135737854137,-4.878667627410974e-05,1.2545358537735372,0.019324817537830843,0.015403957949630086,0.6660046373370572,0.010931903399489611,0.01641415507735737,0.6685740605179805,0.009970257721833138,0.014912719937277615,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.8857599499611033,1.121991265544408,-0.004632995587965862,0.912,0.912,0.5,1.4239827398248797,1.7372358447279361,0.3511592282946835
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,current_only,ftv,,T2→T3,single_output_ridge,192,375,375,5,0.8785629089271784,1.2180738784998555,0.03382748754149856,0.20934486289680282,0.1954861730995832,1.5397572143942888,0.10311178767614679,0.06696626371496431,0.7353196724585435,0.06101233525859996,0.08297389223193913,0.736152940437164,0.06062196433983194,0.08234968715037887,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9054897557783907,1.2415461635706626,0.01890568853541562,0.808,0.808,0.4967213114754098,1.153293084666865,1.5140191371465808,0.19546995898908057
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,current_only,ld,,T0→T1,single_output_ridge,192,375,375,5,0.30176447218611974,0.5888911622407801,-0.030352459025131395,-0.04536015199377904,-0.012165944437641142,0.33747680359088883,0.008844251495427795,0.026206990825210517,0.9405642191502867,0.028283232268280133,0.030070495658267155,0.9373922729012865,0.027327289058776193,0.029152458206420415,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.2901965225428247,0.5822633677612599,-0.011382812051191507,0.728,0.7306666666666667,0.5031256775312567,0.30340110730794384,0.6306656093388642,0.06623866353181497
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,current_only,ld,,T1→T2,single_output_ridge,192,375,375,5,0.9694563900907559,1.369699968573573,-0.036403255412859936,0.10287396635396638,0.0376135366606417,1.8150215617650212,0.09518260449125153,0.05244158333782604,5.151909619001897,0.2924631156373692,0.05676790496453419,5.167570890914212,0.2656631744048491,0.051409681649834074,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9671460506258062,1.3514186558697598,-0.013527497659152399,0.824,0.824,0.4967845659163987,0.9232607722211814,1.5773156355249531,0.1316259487165248
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,current_only,ld,,T2→T3,single_output_ridge,192,375,375,5,1.02408754739006,1.3411396536825937,-0.019827294825021102,-0.006154863944853348,0.01142648486219902,1.7684021788052815,0.03854791054612238,0.021798158251628622,5.157852608783887,0.11933051809401424,0.0231356975751484,5.1567919557786555,0.11818869960887782,0.022919035831266494,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",1.003731415205971,1.3284753427510603,-0.009532966494739491,0.6586666666666666,0.6586666666666666,0.5,0.8538891949371882,1.5197576342435881,0.1175305697015932
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,current_only,sphericity,,T0→T1,single_output_ridge,192,375,375,5,0.05435990346969772,0.07392295838142661,-0.10910827813097068,-0.07004573899192172,-0.08227391081304443,0.004940198467491306,0.00032560451923380597,0.06590919805680438,0.6294974910105975,0.04072137210654293,0.06468869644129749,0.6221939357870948,0.03941245582741883,0.06334432652025263,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.0513780770074995,0.07090939854993504,-0.04249873631870383,0.4746666666666667,0.4746666666666667,0.47376305427152887,0.051011270472799956,0.07033422084780792,-0.051024060412699294
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,current_only,sphericity,,T1→T2,single_output_ridge,192,375,375,5,0.07693563046602285,0.10830733690110075,-0.03210206600570009,0.022517920127432017,0.013556743237369532,0.011396008720189683,0.0004252329610231375,0.03731420109127993,1.3383481350920432,0.051840986013143485,0.0387350530507357,1.329836584445399,0.05130617578349492,0.03858081239725547,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.07503442444958144,0.10717154949726225,-0.010597844382827718,0.6426666666666667,0.6426666666666667,0.4991552997121762,0.07596205578879996,0.11331186576273335,0.04416597350988559
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,current_only,sphericity,,T2→T3,single_output_ridge,192,375,375,5,0.09089108068856626,0.1295453902911153,-0.035090225226910965,-0.04870997838206849,-0.046129923489525035,0.016256437762729836,0.00034883944890972985,0.021458541779029425,1.7757236958554368,0.04614095391067876,0.025984309393613642,1.7807568785549803,0.04500441598698282,0.025272633523955427,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.08804377187502382,0.12762916009687544,-0.015014046890110166,0.632,0.632,0.5009967490645894,0.09081319018799995,0.13259659447143576,0.023011180584866012
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_combined,bpe,,T0→T1,single_output_ridge,576,375,375,5,8.203495490352681,12.024729209597563,-0.0345733491818343,0.11654773011719195,0.07790130836310061,140.13576509876154,10.545633878650689,0.07525297964597823,1.429636697101559,0.13025956562976593,0.09111375351084214,1.4143793353184488,0.124034999946806,0.08769570994819392,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",8.120816188027145,11.876554792335497,-0.0124762121552026,0.6986666666666667,0.6986666666666667,0.514486076986077,8.648985439999999,13.05380386350108,0.07883331668410068
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_combined,bpe,,T1→T2,single_output_ridge,576,375,375,5,6.4764724155243485,9.150781004512632,-0.009242993828922463,0.10210194561383548,0.12360805811850424,83.19174735357215,6.5217507192780255,0.07839420287159035,0.9325671984963494,0.08129860546875396,0.08717720889158231,0.9262843069752559,0.07837260968401336,0.08460967015617048,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",6.3267479271428675,9.155968705803753,0.0005665922916307261,0.6,0.6,0.5008152842727049,6.4668996,9.500660083426302,0.03682681790963414
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_combined,bpe,,T2→T3,single_output_ridge,576,375,375,5,6.221699620147041,9.218477364345478,-0.04411076219212884,-0.03572329047673228,0.05033086710192382,81.6077643507419,5.4146834829285355,0.06635010192972295,0.8125841133231128,0.06678902134931425,0.08219336343677264,0.8090589132998466,0.06537847969483684,0.08080805812790895,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",5.861080026071585,9.0674175436547,-0.016659629929194994,0.5786666666666667,0.5786666666666667,0.5190140429549209,5.941835200000002,9.126674608137037,-0.01005873005777952
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_combined,ftv,,T0→T1,single_output_ridge,576,375,375,5,0.5579918715800554,0.7603237874774523,0.13957342122869987,0.40970872681761294,0.37714219530229276,0.6736634796504759,0.11879542559467016,0.17634238634444913,0.3647980681755265,0.06781309192518337,0.18589213551578998,0.36258338586930977,0.06776303857289948,0.1868895300054485,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.6115653633277737,0.825048957436942,0.07845009605316244,0.856,0.856,0.4984431759211209,0.831665934362793,1.103006847382375,0.3106808092063695
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_combined,ftv,,T1→T2,single_output_ridge,576,375,375,5,0.8444166360021447,1.070475517272247,0.08413794548111841,0.2860989873705769,0.2965224057026242,1.2545358537735372,0.16002972653461864,0.12756090314458757,0.6660046373370572,0.09016495639374125,0.1353818747482832,0.6685740605179805,0.08920554770871572,0.13342657601702848,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.8857599499611033,1.121991265544408,0.04591457157838445,0.912,0.912,0.5,1.4239827398248797,1.7372358447279361,0.38380530166881777
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_combined,ftv,,T2→T3,single_output_ridge,576,375,375,5,0.8836759656937778,1.2117328952542858,0.04386060189125929,0.24707748321765843,0.23270954184551396,1.5397572143942888,0.16865201648571468,0.109531564398001,0.7353196724585435,0.09473058503954668,0.12882911825657362,0.736152940437164,0.09427017500042598,0.12805786654121587,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9054897557783907,1.2415461635706626,0.024013016342972204,0.808,0.808,0.5022248243559719,1.153293084666865,1.5140191371465808,0.19965813804837584
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_combined,ld,,T0→T1,single_output_ridge,576,375,375,5,0.3187433331243484,0.5991650179666329,-0.06661733353875232,0.027313900757282142,0.03283207697951424,0.33747680359088883,0.02897208429522732,0.08584911314482269,0.9405642191502867,0.091696405284435,0.09749085008493548,0.9373922729012865,0.08983511512723856,0.09583513511285235,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.2901965225428247,0.5822633677612599,-0.029027500511251587,0.7013333333333334,0.712,0.512231697622317,0.30340110730794384,0.6306656093388642,0.04994816731049247
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_combined,ld,,T1→T2,single_output_ridge,576,375,375,5,0.9617921100381625,1.3664982897591855,-0.0315637252469525,0.17151187231404041,0.089409168559638,1.8150215617650212,0.14575370129855855,0.08030411559233494,5.151909619001897,0.4471785529347176,0.08679860207278861,5.167570890914212,0.4126420409565789,0.07985222644591085,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9671460506258062,1.3514186558697598,-0.01115837333155696,0.824,0.8266666666666667,0.5294161977491961,0.9232607722211814,1.5773156355249531,0.1336557763187357
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_combined,ld,,T2→T3,single_output_ridge,576,375,375,5,1.0273068824553238,1.3555942627776496,-0.04192886215537195,0.054661705738477784,0.06812346581245572,1.7684021788052815,0.14034190761767296,0.07936085427834455,5.157852608783887,0.4356004140670866,0.084453831295073,5.1567919557786555,0.4347354298739919,0.0843034649452614,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",1.003731415205971,1.3284753427510603,-0.02041356670604844,0.648,0.6506666666666666,0.4976910425101215,0.8538891949371882,1.5197576342435881,0.10801944189452663
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_combined,sphericity,,T0→T1,single_output_ridge,576,375,375,5,0.054710095084675364,0.07356726932051878,-0.09846074441821195,-0.0170749800887473,-0.00327809512314108,0.004940198467491306,0.00047047110427632697,0.0952332395899143,0.6294974910105975,0.05927569931354469,0.09416351956920953,0.6221939357870948,0.05849920072742894,0.094020846817521,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.0513780770074995,0.07090939854993504,-0.037482630299170365,0.48,0.48,0.4776151343947954,0.051011270472799956,0.07033422084780792,-0.045966933787560706
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_combined,sphericity,,T1→T2,single_output_ridge,576,375,375,5,0.0819120238107519,0.11176387597999152,-0.09903064447793142,0.017156900671293666,0.04145169415345259,0.011396008720189683,0.0014664449006005023,0.12868057024232374,1.3383481350920432,0.1816059010707547,0.1356940666699289,1.329836584445399,0.18000354899136561,0.13535764551584742,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.07503442444958144,0.10717154949726225,-0.042850238745933036,0.6,0.6,0.49288261794518834,0.07596205578879996,0.11331186576273335,0.013661321101032837
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_combined,sphericity,,T2→T3,single_output_ridge,576,375,375,5,0.09240625006861361,0.12997738751321686,-0.042005201830171535,0.01192991239048811,0.04042261076548453,0.016256437762729836,0.0010011393615947711,0.061584178293354254,1.7757236958554368,0.12965807926786763,0.07301703500972102,1.7807568785549803,0.1281107079271139,0.07194171729442994,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.08804377187502382,0.12762916009687544,-0.018398831540997522,0.6133333333333333,0.6133333333333333,0.5048764031159909,0.09081319018799995,0.13259659447143576,0.01975319930847199
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_difference,bpe,,T0→T1,single_output_ridge,192,375,375,5,8.170412403584642,11.940578873629182,-0.020143906839180215,0.10628672203891228,0.08555102200399672,140.13576509876154,8.49807618606893,0.060641736819147196,1.429636697101559,0.10555459184338616,0.07383315779273658,1.4143793353184488,0.10174036495326218,0.07193287006724772,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",8.120816188027145,11.876554792335497,-0.005390795766378504,0.7146666666666667,0.7146666666666667,0.5362919737919738,8.648985439999999,13.05380386350108,0.08527973926316736
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_difference,bpe,,T1→T2,single_output_ridge,192,375,375,5,6.423350776601978,9.190007877910439,-0.0179142321954473,0.12105654795767436,0.08067511382703588,83.19174735357215,4.63299591372095,0.05569057101337606,0.9325671984963494,0.05843031260721797,0.06265533754718126,0.9262843069752559,0.05708173155890245,0.06162441825804061,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",6.3267479271428675,9.155968705803753,-0.003717702976104488,0.6293333333333333,0.6293333333333333,0.5111524735417179,6.4668996,9.500660083426302,0.03269796022465737
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_difference,bpe,,T2→T3,single_output_ridge,192,375,375,5,6.035311239423355,9.064293057525882,-0.009476147262519774,0.031627488906587786,0.08515641295851743,81.6077643507419,3.521828089328711,0.04315555164815263,0.8125841133231128,0.04458649119070122,0.05487000109854722,0.8090589132998466,0.043330563831140506,0.05355674737506006,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",5.861080026071585,9.0674175436547,0.0003445839031649257,0.5626666666666666,0.5626666666666666,0.49613523719612934,5.941835200000002,9.126674608137037,0.006835079948565037
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_difference,ftv,,T0→T1,single_output_ridge,192,375,375,5,0.5673557191412155,0.7716877984096566,0.11366085925172675,0.36859255888041875,0.33864411555060664,0.6736634796504759,0.06981967906445774,0.1036417754168343,0.3647980681755265,0.039755840014895384,0.10898040171574164,0.36258338586930977,0.039166857253083186,0.10802165454762608,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.6115653633277737,0.825048957436942,0.06467635471360945,0.8613333333333333,0.8613333333333333,0.4923780487804878,0.831665934362793,1.103006847382375,0.30037805273738377
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_difference,ftv,,T1→T2,single_output_ridge,192,375,375,5,0.8672883958496711,1.0952536379023736,0.04124863207673901,0.22211309591534872,0.21881933263755268,1.2545358537735372,0.11268788971797473,0.0898243676169311,0.6660046373370572,0.06367069383470303,0.09560097672785428,0.6685740605179805,0.06273822603680794,0.09383885756531032,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.8857599499611033,1.121991265544408,0.02383051318056459,0.912,0.912,0.5,1.4239827398248797,1.7372358447279361,0.36954234439371797
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_difference,ftv,,T2→T3,single_output_ridge,192,375,375,5,0.8718818803146455,1.198372356282572,0.06482910387964314,0.26494026624189326,0.25509738817766836,1.5397572143942888,0.1072003375696542,0.06962158486253613,0.7353196724585435,0.060174174556862525,0.08183403329285344,0.736152940437164,0.058447594582592306,0.07939599419093978,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9054897557783907,1.2415461635706626,0.034774226327536205,0.808,0.808,0.4967213114754098,1.153293084666865,1.5140191371465808,0.20848268896976901
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_difference,ld,,T0→T1,single_output_ridge,192,375,375,5,0.3032082411161872,0.5827545199034336,-0.008990412980031115,0.023295144155086968,0.07700261496577109,0.33747680359088883,0.013368179473350672,0.03961214320838609,0.9405642191502867,0.04180127091761445,0.04444276112839808,0.9373922729012865,0.04129580368796441,0.04405391945482052,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.2901965225428247,0.5822633677612599,-0.0008435223120118216,0.712,0.7146666666666667,0.4921767724217677,0.30340110730794384,0.6306656093388642,0.0759690852425843
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_difference,ld,,T1→T2,single_output_ridge,192,375,375,5,0.9669883304999299,1.3588525517208743,-0.020052548855342245,0.015214686703831477,0.031495031378258175,1.8150215617650212,0.05455385737157852,0.030056864623981393,5.151909619001897,0.16553109455479306,0.032130046292788456,5.167570890914212,0.13549259415153694,0.02621978430712278,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.9671460506258062,1.3514186558697598,-0.0055008089601442135,0.832,0.832,0.5078125,0.9232607722211814,1.5773156355249531,0.138503086436071
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_difference,ld,,T2→T3,single_output_ridge,192,375,375,5,1.0108564383637846,1.3376788780788587,-0.014570810671675316,0.10911884908952815,0.054276364547622004,1.7684021788052815,0.06035117077304626,0.03412751437222218,5.157852608783887,0.18762791379349758,0.0363771375463434,5.1567919557786555,0.18530922357788024,0.03593498150923548,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",1.003731415205971,1.3284753427510603,-0.00692789322588354,0.656,0.656,0.4979757085020243,0.8538891949371882,1.5197576342435881,0.11980775885712426
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_difference,sphericity,,T0→T1,single_output_ridge,192,375,375,5,0.05221439828589629,0.07129875155419457,-0.03176102837388828,-0.013032199340084196,0.025551844638561087,0.004940198467491306,0.0002005434760290487,0.0405942144528633,0.6294974910105975,0.025877513587951814,0.041108207669593666,0.6221939357870948,0.023628149830600357,0.03797553860872978,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.0513780770074995,0.07090939854993504,-0.00549085187889933,0.48,0.48,0.47641670946755693,0.051011270472799956,0.07033422084780792,-0.013713533679057026
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_difference,sphericity,,T1→T2,single_output_ridge,192,375,375,5,0.07835596017600342,0.110140427298794,-0.06733415377337115,-0.08953987939469792,-0.09532232913751153,0.011396008720189683,0.0003735985089825785,0.03278327686084467,1.3383481350920432,0.044894109963282934,0.03354441851573649,1.329836584445399,0.04408929607940636,0.03315392025990438,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.07503442444958144,0.10717154949726225,-0.02770210765318452,0.6346666666666667,0.6346666666666667,0.49300775872856967,0.07596205578879996,0.11331186576273335,0.02798858215414175
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_difference,sphericity,,T2→T3,single_output_ridge,192,375,375,5,0.08858607454878265,0.12764232988354793,-0.004902034682647161,0.04924542041187849,0.0710221327971969,0.016256437762729836,0.0004739309240347215,0.02915343022573338,1.7757236958554368,0.0620165510222879,0.03492466264151082,1.7807568785549803,0.05891725024870593,0.0330855104131425,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.08804377187502382,0.12762916009687544,-0.00010318791303247706,0.6266666666666667,0.6266666666666667,0.5029902471937681,0.09081319018799995,0.13259659447143576,0.0373634376330464
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_pair,bpe,,T0→T1,single_output_ridge,384,375,375,5,8.254001446361936,12.100476786788768,-0.04764861278560395,0.08978222778473091,0.053073363113688994,140.13576509876154,10.426182189834218,0.07440057991253199,1.429636697101559,0.1275332078201694,0.08920672509227681,1.4143793353184488,0.11416256607024448,0.08071566320257406,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",8.120816188027145,11.876554792335497,-0.018854120438847984,0.6853333333333333,0.6853333333333333,0.5076269451269452,8.648985439999999,13.05380386350108,0.0730305960378224
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_pair,bpe,,T1→T2,single_output_ridge,384,375,375,5,6.453237520085522,9.104102391615044,0.0010271476063583584,0.10174263283650017,0.15023536856460634,83.19174735357215,7.330271436697923,0.08811296396436574,0.9325671984963494,0.09243170350552193,0.09911532772604136,0.9262843069752559,0.09037834421227495,0.09757084680339861,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",6.3267479271428675,9.155968705803753,0.005664754419249206,0.6106666666666667,0.6106666666666667,0.5107679054885552,6.4668996,9.500660083426302,0.04174001472834976
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_pair,bpe,,T2→T3,single_output_ridge,384,375,375,5,6.142742462458414,9.183881780301265,-0.03628868037874655,-0.05501604278074867,0.023112973645515428,81.6077643507419,3.4961368129921073,0.04284073753039068,0.8125841133231128,0.04304768421433299,0.05297628086560398,0.8090589132998466,0.041750930707645975,0.05160431461951226,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",5.861080026071585,9.0674175436547,-0.012844256491537098,0.5733333333333334,0.5733333333333334,0.5040565258437574,5.941835200000002,9.126674608137037,-0.006268128822432628
pooled_oof_test,change,m0,m0_final,ema_target,ema_projected,projected,observed_pair,ftv,,T0→T1,single_output_ridge,384,375,375,5,0.5655378031016107,0.7724749227688509,0.11185179880771823,0.37289566503584026,0.3349363556286137,0.6736634796504759,0.07601133502635488,0.11283279756502855,0.3647980681755265,0.04365697980603328,0.11967437224757248,0.36258338586930977,0.04304438709607652,0.11871582861656964,False,"fold-centered standardized Var(pred) <= max(1e-10, 0.01*Var(target))",0.6115653633277737,0.825048957436942,0.06372232119584162,0.8666666666666667,0.8666666666666667,0.4954268292682927,0.831665934362793,1.103006847382375,0.29966443580829377
