task_type,model,run_name,encoder_stream,representation,representation_role,input_variant,target_name,timepoint,transition,probe_type,feature_dim,rows,patients,folds,fold_count
static,m0,m0_final,ema_target,ema_projected,projected,current,sphericity,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_projected,projected,current,sphericity,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_projected,projected,current,sphericity,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_roi_mean,roi_mean,current,bpe,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_roi_mean,roi_mean,current,bpe,T1,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_roi_mean,roi_mean,current,bpe,T2,,single_output_ridge,128,369,369,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_roi_mean,roi_mean,current,bpe,T3,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_roi_mean,roi_mean,current,ftv,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_roi_mean,roi_mean,current,ftv,T1,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_roi_mean,roi_mean,current,ftv,T2,,single_output_ridge,128,369,369,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_roi_mean,roi_mean,current,ftv,T3,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_roi_mean,roi_mean,current,ld,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_roi_mean,roi_mean,current,ld,T1,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_roi_mean,roi_mean,current,ld,T2,,single_output_ridge,128,369,369,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_roi_mean,roi_mean,current,ld,T3,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_roi_mean,roi_mean,current,sphericity,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_roi_mean,roi_mean,current,sphericity,T1,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_roi_mean,roi_mean,current,sphericity,T2,,single_output_ridge,128,369,369,"0,1,2,3,4",5
static,m0,m0_final,ema_target,ema_roi_mean,roi_mean,current,sphericity,T3,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,mask_geometry,mask_geometry,current,bpe,T0,,single_output_ridge,9,375,375,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,mask_geometry,mask_geometry,current,bpe,T1,,single_output_ridge,9,372,372,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,mask_geometry,mask_geometry,current,bpe,T2,,single_output_ridge,9,369,369,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,mask_geometry,mask_geometry,current,bpe,T3,,single_output_ridge,9,372,372,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,mask_geometry,mask_geometry,current,ftv,T0,,single_output_ridge,9,375,375,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,mask_geometry,mask_geometry,current,ftv,T1,,single_output_ridge,9,372,372,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,mask_geometry,mask_geometry,current,ftv,T2,,single_output_ridge,9,369,369,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,mask_geometry,mask_geometry,current,ftv,T3,,single_output_ridge,9,372,372,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,mask_geometry,mask_geometry,current,ld,T0,,single_output_ridge,9,375,375,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,mask_geometry,mask_geometry,current,ld,T1,,single_output_ridge,9,372,372,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,mask_geometry,mask_geometry,current,ld,T2,,single_output_ridge,9,369,369,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,mask_geometry,mask_geometry,current,ld,T3,,single_output_ridge,9,372,372,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,mask_geometry,mask_geometry,current,sphericity,T0,,single_output_ridge,9,375,375,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,mask_geometry,mask_geometry,current,sphericity,T1,,single_output_ridge,9,372,372,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,mask_geometry,mask_geometry,current,sphericity,T2,,single_output_ridge,9,369,369,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,mask_geometry,mask_geometry,current,sphericity,T3,,single_output_ridge,9,372,372,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,bpe,T0,,single_output_ridge,14,375,375,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,bpe,T1,,single_output_ridge,14,372,372,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,bpe,T2,,single_output_ridge,14,369,369,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,bpe,T3,,single_output_ridge,14,372,372,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,ftv,T0,,single_output_ridge,14,375,375,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,ftv,T1,,single_output_ridge,14,372,372,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,ftv,T2,,single_output_ridge,14,369,369,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,ftv,T3,,single_output_ridge,14,372,372,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,ld,T0,,single_output_ridge,14,375,375,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,ld,T1,,single_output_ridge,14,372,372,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,ld,T2,,single_output_ridge,14,369,369,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,ld,T3,,single_output_ridge,14,372,372,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,sphericity,T0,,single_output_ridge,14,375,375,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,sphericity,T1,,single_output_ridge,14,372,372,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,sphericity,T2,,single_output_ridge,14,369,369,"0,1,2,3,4",5
static,m0,m0_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,sphericity,T3,,single_output_ridge,14,372,372,"0,1,2,3,4",5
static,m0,m0_final,online,online_global_pool,global_pool,current,bpe,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_global_pool,global_pool,current,bpe,T1,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_global_pool,global_pool,current,bpe,T2,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_global_pool,global_pool,current,bpe,T3,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_global_pool,global_pool,current,ftv,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_global_pool,global_pool,current,ftv,T1,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_global_pool,global_pool,current,ftv,T2,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_global_pool,global_pool,current,ftv,T3,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_global_pool,global_pool,current,ld,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_global_pool,global_pool,current,ld,T1,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_global_pool,global_pool,current,ld,T2,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_global_pool,global_pool,current,ld,T3,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T1,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T2,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T3,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_preprojector,preprojector,current,bpe,T0,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_preprojector,preprojector,current,bpe,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_preprojector,preprojector,current,bpe,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_preprojector,preprojector,current,bpe,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_projected,projected,current,bpe,T0,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_projected,projected,current,bpe,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_projected,projected,current,bpe,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_projected,projected,current,bpe,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_projected,projected,current,ftv,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_projected,projected,current,ftv,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_projected,projected,current,ld,T0,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_projected,projected,current,ld,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_projected,projected,current,ld,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_projected,projected,current,ld,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_projected,projected,current,sphericity,T0,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_projected,projected,current,sphericity,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_projected,projected,current,sphericity,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_projected,projected,current,sphericity,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_roi_mean,roi_mean,current,bpe,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_roi_mean,roi_mean,current,bpe,T1,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m0,m0_final,online,online_roi_mean,roi_mean,current,bpe,T2,,single_output_ridge,128,369,369,"0,1,2,3,4",5
static,m0,m0_final,online,online_roi_mean,roi_mean,current,bpe,T3,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m0,m0_final,online,online_roi_mean,roi_mean,current,ftv,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_roi_mean,roi_mean,current,ftv,T1,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m0,m0_final,online,online_roi_mean,roi_mean,current,ftv,T2,,single_output_ridge,128,369,369,"0,1,2,3,4",5
static,m0,m0_final,online,online_roi_mean,roi_mean,current,ftv,T3,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m0,m0_final,online,online_roi_mean,roi_mean,current,ld,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_roi_mean,roi_mean,current,ld,T1,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m0,m0_final,online,online_roi_mean,roi_mean,current,ld,T2,,single_output_ridge,128,369,369,"0,1,2,3,4",5
static,m0,m0_final,online,online_roi_mean,roi_mean,current,ld,T3,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m0,m0_final,online,online_roi_mean,roi_mean,current,sphericity,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m0,m0_final,online,online_roi_mean,roi_mean,current,sphericity,T1,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m0,m0_final,online,online_roi_mean,roi_mean,current,sphericity,T2,,single_output_ridge,128,369,369,"0,1,2,3,4",5
static,m0,m0_final,online,online_roi_mean,roi_mean,current,sphericity,T3,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_global_pool,global_pool,current,bpe,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_global_pool,global_pool,current,bpe,T1,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_global_pool,global_pool,current,bpe,T2,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_global_pool,global_pool,current,bpe,T3,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_global_pool,global_pool,current,ftv,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_global_pool,global_pool,current,ftv,T1,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_global_pool,global_pool,current,ftv,T2,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_global_pool,global_pool,current,ftv,T3,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_global_pool,global_pool,current,ld,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_global_pool,global_pool,current,ld,T1,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_global_pool,global_pool,current,ld,T2,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_global_pool,global_pool,current,ld,T3,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_global_pool,global_pool,current,sphericity,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_global_pool,global_pool,current,sphericity,T1,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_global_pool,global_pool,current,sphericity,T2,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_global_pool,global_pool,current,sphericity,T3,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_preprojector,preprojector,current,bpe,T0,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_preprojector,preprojector,current,bpe,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_preprojector,preprojector,current,bpe,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_preprojector,preprojector,current,bpe,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_projected,projected,current,bpe,T0,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_projected,projected,current,bpe,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_projected,projected,current,bpe,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_projected,projected,current,bpe,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_projected,projected,current,ftv,T0,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_projected,projected,current,ftv,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_projected,projected,current,ftv,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_projected,projected,current,ftv,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_projected,projected,current,ld,T0,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_projected,projected,current,ld,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_projected,projected,current,ld,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_projected,projected,current,ld,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_projected,projected,current,sphericity,T0,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_projected,projected,current,sphericity,T1,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_projected,projected,current,sphericity,T2,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_projected,projected,current,sphericity,T3,,single_output_ridge,192,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_roi_mean,roi_mean,current,bpe,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_roi_mean,roi_mean,current,bpe,T1,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_roi_mean,roi_mean,current,bpe,T2,,single_output_ridge,128,369,369,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_roi_mean,roi_mean,current,bpe,T3,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_roi_mean,roi_mean,current,ftv,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_roi_mean,roi_mean,current,ftv,T1,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_roi_mean,roi_mean,current,ftv,T2,,single_output_ridge,128,369,369,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_roi_mean,roi_mean,current,ftv,T3,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_roi_mean,roi_mean,current,ld,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_roi_mean,roi_mean,current,ld,T1,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_roi_mean,roi_mean,current,ld,T2,,single_output_ridge,128,369,369,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_roi_mean,roi_mean,current,ld,T3,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_roi_mean,roi_mean,current,sphericity,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_roi_mean,roi_mean,current,sphericity,T1,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_roi_mean,roi_mean,current,sphericity,T2,,single_output_ridge,128,369,369,"0,1,2,3,4",5
static,m1,m1_final,ema_target,ema_roi_mean,roi_mean,current,sphericity,T3,,single_output_ridge,128,372,372,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,mask_geometry,mask_geometry,current,bpe,T0,,single_output_ridge,9,375,375,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,mask_geometry,mask_geometry,current,bpe,T1,,single_output_ridge,9,372,372,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,mask_geometry,mask_geometry,current,bpe,T2,,single_output_ridge,9,369,369,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,mask_geometry,mask_geometry,current,bpe,T3,,single_output_ridge,9,372,372,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,mask_geometry,mask_geometry,current,ftv,T0,,single_output_ridge,9,375,375,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,mask_geometry,mask_geometry,current,ftv,T1,,single_output_ridge,9,372,372,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,mask_geometry,mask_geometry,current,ftv,T2,,single_output_ridge,9,369,369,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,mask_geometry,mask_geometry,current,ftv,T3,,single_output_ridge,9,372,372,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,mask_geometry,mask_geometry,current,ld,T0,,single_output_ridge,9,375,375,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,mask_geometry,mask_geometry,current,ld,T1,,single_output_ridge,9,372,372,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,mask_geometry,mask_geometry,current,ld,T2,,single_output_ridge,9,369,369,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,mask_geometry,mask_geometry,current,ld,T3,,single_output_ridge,9,372,372,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,mask_geometry,mask_geometry,current,sphericity,T0,,single_output_ridge,9,375,375,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,mask_geometry,mask_geometry,current,sphericity,T1,,single_output_ridge,9,372,372,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,mask_geometry,mask_geometry,current,sphericity,T2,,single_output_ridge,9,369,369,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,mask_geometry,mask_geometry,current,sphericity,T3,,single_output_ridge,9,372,372,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,bpe,T0,,single_output_ridge,14,375,375,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,bpe,T1,,single_output_ridge,14,372,372,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,bpe,T2,,single_output_ridge,14,369,369,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,bpe,T3,,single_output_ridge,14,372,372,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,ftv,T0,,single_output_ridge,14,375,375,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,ftv,T1,,single_output_ridge,14,372,372,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,ftv,T2,,single_output_ridge,14,369,369,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,ftv,T3,,single_output_ridge,14,372,372,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,ld,T0,,single_output_ridge,14,375,375,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,ld,T1,,single_output_ridge,14,372,372,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,ld,T2,,single_output_ridge,14,369,369,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,ld,T3,,single_output_ridge,14,372,372,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,sphericity,T0,,single_output_ridge,14,375,375,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,sphericity,T1,,single_output_ridge,14,372,372,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,sphericity,T2,,single_output_ridge,14,369,369,"0,1,2,3,4",5
static,m1,m1_final,input_baseline,raw_roi_intensity,raw_roi_intensity,current,sphericity,T3,,single_output_ridge,14,372,372,"0,1,2,3,4",5
static,m1,m1_final,online,online_global_pool,global_pool,current,bpe,T0,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,online,online_global_pool,global_pool,current,bpe,T1,,single_output_ridge,128,375,375,"0,1,2,3,4",5
static,m1,m1_final,online,online_global_pool,global_pool,current,bpe,T2,,single_output_ridge,128,375,375,"0,1,2,3,4",5
