task_type,model,run_name,encoder_stream,representation,representation_role,input_variant,target_name,timepoint,transition,probe_type,feature_dim,metric,estimate,ci_low,ci_high,bootstrap_replicates,valid_replicates,bootstrap_unit,ci_method,seed
static,m0,m0_final,online,online_global_pool,global_pool,current,ld,T3,,single_output_ridge,128,pearson,0.1551002939600898,-0.01816040879135289,0.29709351913820226,2000,2000,patient within fold,percentile,1891355218
static,m0,m0_final,online,online_global_pool,global_pool,current,ld,T3,,single_output_ridge,128,predicted_to_target_variance_ratio,0.2708640260395452,0.10375612741408255,0.4873602506750736,2000,2000,patient within fold,percentile,1891355218
static,m0,m0_final,online,online_global_pool,global_pool,current,ld,T3,,single_output_ridge,128,fold_centered_variance_ratio,0.136189084587169,0.1070757828732891,0.16860924682343162,2000,2000,patient within fold,percentile,1891355218
static,m0,m0_final,online,online_global_pool,global_pool,current,ld,T3,,single_output_ridge,128,sign_accuracy,,,,2000,0,patient within fold,percentile,1891355218
static,m0,m0_final,online,online_global_pool,global_pool,current,ld,T3,,single_output_ridge,128,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,1891355218
static,m0,m0_final,online,online_global_pool,global_pool,current,ld,T3,,single_output_ridge,128,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,1891355218
static,m0,m0_final,online,online_global_pool,global_pool,current,ld,T3,,single_output_ridge,128,rmse_gain_over_b0,0.0012135883392844196,-0.05842036060529329,0.050453785978286814,2000,2000,patient within fold,percentile,1891355218
static,m0,m0_final,online,online_global_pool,global_pool,current,ld,T3,,single_output_ridge,128,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,1891355218
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T0,,single_output_ridge,128,mae,0.0668643409258078,0.06144435210947633,0.07227527707398924,2000,2000,patient within fold,percentile,437383439
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T0,,single_output_ridge,128,rmse,0.08581095001519815,0.07845569140614049,0.09362335169079408,2000,2000,patient within fold,percentile,437383439
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T0,,single_output_ridge,128,r2,0.17164332339406363,0.09958490613186229,0.23818728009837284,2000,2000,patient within fold,percentile,437383439
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T0,,single_output_ridge,128,spearman,0.4523882125384002,0.3693044876997273,0.5319600714802074,2000,2000,patient within fold,percentile,437383439
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T0,,single_output_ridge,128,pearson,0.4197748623861726,0.3477341966919048,0.49017842033137266,2000,2000,patient within fold,percentile,437383439
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T0,,single_output_ridge,128,predicted_to_target_variance_ratio,0.23732017538441808,0.19163204196157066,0.29550071740171374,2000,2000,patient within fold,percentile,437383439
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T0,,single_output_ridge,128,fold_centered_variance_ratio,0.2570063543617357,0.2098208201504761,0.31181437947781004,2000,2000,patient within fold,percentile,437383439
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T0,,single_output_ridge,128,sign_accuracy,,,,2000,0,patient within fold,percentile,437383439
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T0,,single_output_ridge,128,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,437383439
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T0,,single_output_ridge,128,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,437383439
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T0,,single_output_ridge,128,rmse_gain_over_b0,0.09313496400003636,0.05694764915617041,0.1313187097571128,2000,2000,patient within fold,percentile,437383439
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T0,,single_output_ridge,128,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,437383439
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T1,,single_output_ridge,128,mae,0.07252047779136878,0.06740189646268001,0.07826568303047335,2000,2000,patient within fold,percentile,2120899864
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T1,,single_output_ridge,128,rmse,0.09050491117786644,0.08385867395453256,0.09754558203157097,2000,2000,patient within fold,percentile,2120899864
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T1,,single_output_ridge,128,r2,0.01865933718466828,-0.058667658269705776,0.083961533776699,2000,2000,patient within fold,percentile,2120899864
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T1,,single_output_ridge,128,spearman,0.2531678234156332,0.15503095697559854,0.34634009999306564,2000,2000,patient within fold,percentile,2120899864
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T1,,single_output_ridge,128,pearson,0.20227777865488844,0.10790792056282787,0.29675109983744224,2000,2000,patient within fold,percentile,2120899864
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T1,,single_output_ridge,128,predicted_to_target_variance_ratio,0.12314803066531918,0.09244016590166627,0.16229744811242716,2000,2000,patient within fold,percentile,2120899864
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T1,,single_output_ridge,128,fold_centered_variance_ratio,0.13168855130583568,0.10021465443875201,0.17182309457288208,2000,2000,patient within fold,percentile,2120899864
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T1,,single_output_ridge,128,sign_accuracy,,,,2000,0,patient within fold,percentile,2120899864
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T1,,single_output_ridge,128,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,2120899864
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T1,,single_output_ridge,128,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,2120899864
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T1,,single_output_ridge,128,rmse_gain_over_b0,0.010561765586940637,-0.02713901580866044,0.0454666847458397,2000,2000,patient within fold,percentile,2120899864
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T1,,single_output_ridge,128,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,2120899864
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T2,,single_output_ridge,128,mae,0.09017450587339755,0.08250692680510757,0.09845333262786113,2000,2000,patient within fold,percentile,2472792025
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T2,,single_output_ridge,128,rmse,0.11982571852842232,0.106788678662565,0.1327794372111137,2000,2000,patient within fold,percentile,2472792025
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T2,,single_output_ridge,128,r2,0.026269596911523196,-0.01562906841876221,0.06424781825693311,2000,2000,patient within fold,percentile,2472792025
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T2,,single_output_ridge,128,spearman,0.18622073045852772,0.08437273789397715,0.2824067940301094,2000,2000,patient within fold,percentile,2472792025
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T2,,single_output_ridge,128,pearson,0.165829823703049,0.06987318270388404,0.2631392428666369,2000,2000,patient within fold,percentile,2472792025
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T2,,single_output_ridge,128,predicted_to_target_variance_ratio,0.04019394113663332,0.03082713984463808,0.05273905685910076,2000,2000,patient within fold,percentile,2472792025
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T2,,single_output_ridge,128,fold_centered_variance_ratio,0.04297293480365248,0.03379705924528646,0.05478972320077104,2000,2000,patient within fold,percentile,2472792025
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T2,,single_output_ridge,128,sign_accuracy,,,,2000,0,patient within fold,percentile,2472792025
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T2,,single_output_ridge,128,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,2472792025
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T2,,single_output_ridge,128,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,2472792025
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T2,,single_output_ridge,128,rmse_gain_over_b0,0.01847093646457314,0.00018602054529023493,0.03934647539602989,2000,2000,patient within fold,percentile,2472792025
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T2,,single_output_ridge,128,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,2472792025
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T3,,single_output_ridge,128,mae,0.1133281083372413,0.10511166287384308,0.12166677081641313,2000,2000,patient within fold,percentile,580687794
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T3,,single_output_ridge,128,rmse,0.1418374980168553,0.131198752411955,0.1529069020584009,2000,2000,patient within fold,percentile,580687794
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T3,,single_output_ridge,128,r2,-0.006935017015625489,-0.043040027620958106,0.02299535760588462,2000,2000,patient within fold,percentile,580687794
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T3,,single_output_ridge,128,spearman,0.05423711457503698,-0.046373996808352726,0.15426240063593402,2000,2000,patient within fold,percentile,580687794
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T3,,single_output_ridge,128,pearson,0.05610761747079277,-0.05138348988495897,0.15839907564491637,2000,2000,patient within fold,percentile,580687794
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T3,,single_output_ridge,128,predicted_to_target_variance_ratio,0.024417250212620183,0.01933775337144764,0.030811560712173,2000,2000,patient within fold,percentile,580687794
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T3,,single_output_ridge,128,fold_centered_variance_ratio,0.024071695806466665,0.019098089952467662,0.030331871176823667,2000,2000,patient within fold,percentile,580687794
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T3,,single_output_ridge,128,sign_accuracy,,,,2000,0,patient within fold,percentile,580687794
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T3,,single_output_ridge,128,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,580687794
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T3,,single_output_ridge,128,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,580687794
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T3,,single_output_ridge,128,rmse_gain_over_b0,-0.0015912757443451008,-0.01709314523248952,0.014144765861166015,2000,2000,patient within fold,percentile,580687794
static,m0,m0_final,online,online_global_pool,global_pool,current,sphericity,T3,,single_output_ridge,128,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,580687794
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192,mae,14.035034877045431,11.201892488092652,17.498226276680366,2000,2000,patient within fold,percentile,1676300969
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192,rmse,35.17440519790726,21.271225397177478,48.61284413065112,2000,2000,patient within fold,percentile,1676300969
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192,r2,0.32037257877847036,0.18028821547679774,0.5446316944220915,2000,2000,patient within fold,percentile,1676300969
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192,spearman,0.7583172147001934,0.7068085822722822,0.801999965422538,2000,2000,patient within fold,percentile,1676300969
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192,pearson,0.591061950116462,0.4645118026458954,0.7762782791434919,2000,2000,patient within fold,percentile,1676300969
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192,predicted_to_target_variance_ratio,0.49364024698386566,0.20252776089063704,1.0685732641919174,2000,2000,patient within fold,percentile,1676300969
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192,fold_centered_variance_ratio,0.6045353185686998,0.51619591864174,0.7022710674194683,2000,2000,patient within fold,percentile,1676300969
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,1676300969
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,1676300969
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,1676300969
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192,rmse_gain_over_b0,0.21134241840747778,0.12852104140753445,0.3627352637018607,2000,2000,patient within fold,percentile,1676300969
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T0,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,1676300969
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192,mae,11.475070000888486,8.634617903446598,15.013492787128005,2000,2000,patient within fold,percentile,101561014
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192,rmse,34.24775568748157,18.596709247403275,50.21880024259501,2000,2000,patient within fold,percentile,101561014
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192,r2,0.17384786382634776,0.02465744958012525,0.3989745531753212,2000,2000,patient within fold,percentile,101561014
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192,spearman,0.6738577767664126,0.6111863597269743,0.7287876469851071,2000,2000,patient within fold,percentile,101561014
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192,pearson,0.45682120951113614,0.2868850391369374,0.6929056400745608,2000,2000,patient within fold,percentile,101561014
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192,predicted_to_target_variance_ratio,0.3407174466887853,0.09272041932695166,1.1651841298395207,2000,2000,patient within fold,percentile,101561014
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192,fold_centered_variance_ratio,0.498406134541981,0.41000871836490604,0.598779977265284,2000,2000,patient within fold,percentile,101561014
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,101561014
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,101561014
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,101561014
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192,rmse_gain_over_b0,0.12277317577748956,0.04153578466032311,0.2597379441508303,2000,2000,patient within fold,percentile,101561014
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T1,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,101561014
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192,mae,7.5066038934577035,4.919976001858676,10.691794121024873,2000,2000,patient within fold,percentile,2715014745
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192,rmse,30.680077009166613,12.38391568472802,45.168256492262934,2000,2000,patient within fold,percentile,2715014745
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192,r2,0.027006365090904372,-0.022860977551321143,0.16340448758781778,2000,2000,patient within fold,percentile,2715014745
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192,spearman,0.4966225964273524,0.41153489943848126,0.5753791514932123,2000,2000,patient within fold,percentile,2715014745
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192,pearson,0.33058224746117976,0.15075098172244214,0.5775855033211628,2000,2000,patient within fold,percentile,2715014745
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192,predicted_to_target_variance_ratio,0.014705675543631216,0.0059578969351179204,0.07772937995508586,2000,2000,patient within fold,percentile,2715014745
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192,fold_centered_variance_ratio,0.2655812868041615,0.22346007445020444,0.31857498661714967,2000,2000,patient within fold,percentile,2715014745
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,2715014745
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,2715014745
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,2715014745
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192,rmse_gain_over_b0,0.03811851560012634,0.014277563379236483,0.13219757965761625,2000,2000,patient within fold,percentile,2715014745
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T2,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,2715014745
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,mae,3.1439291360955517,2.099048258300325,4.290356213738037,2000,2000,patient within fold,percentile,738502025
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,rmse,12.240578650381178,6.401255764333381,17.54645645406226,2000,2000,patient within fold,percentile,738502025
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,r2,0.026900661681822036,-0.03934532240960399,0.09277915404153059,2000,2000,patient within fold,percentile,738502025
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,spearman,0.3349729397526994,0.24211094959166513,0.4236464500292864,2000,2000,patient within fold,percentile,738502025
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,pearson,0.4726171396344915,0.1868252608784879,0.7039698930430804,2000,2000,patient within fold,percentile,738502025
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,predicted_to_target_variance_ratio,0.006580867499812105,0.0028139451130530105,0.01731751680852414,2000,2000,patient within fold,percentile,738502025
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,fold_centered_variance_ratio,0.21149203570253472,0.17236976275375296,0.2553209165198644,2000,2000,patient within fold,percentile,738502025
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,738502025
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,738502025
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,738502025
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,rmse_gain_over_b0,0.036951998116242966,0.015471109241862128,0.07172476752592889,2000,2000,patient within fold,percentile,738502025
static,m0,m0_final,online,online_preprojector,preprojector,current,ftv,T3,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,738502025
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,mae,1.4062765316777004,1.2615391292035585,1.5591374551148984,2000,2000,patient within fold,percentile,731807696
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,rmse,2.006704524850525,1.785757617767148,2.235632268738431,2000,2000,patient within fold,percentile,731807696
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,r2,0.1300887802086581,0.06148130743364901,0.1926161702695909,2000,2000,patient within fold,percentile,731807696
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,spearman,0.40348495256781647,0.3142218837025999,0.4824523017569959,2000,2000,patient within fold,percentile,731807696
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,pearson,0.41547119081267603,0.31782545301038256,0.5055893508155417,2000,2000,patient within fold,percentile,731807696
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,predicted_to_target_variance_ratio,0.09114980481332426,0.07117333161797001,0.11572292731096438,2000,2000,patient within fold,percentile,731807696
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,fold_centered_variance_ratio,0.13049210207054054,0.10684936587638373,0.15755085314641046,2000,2000,patient within fold,percentile,731807696
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,731807696
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,731807696
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,731807696
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,rmse_gain_over_b0,0.08659392101949102,0.053703003263975334,0.11952459346369694,2000,2000,patient within fold,percentile,731807696
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T0,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,731807696
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,mae,1.4326267417945897,1.2834994213318338,1.5871379779205337,2000,2000,patient within fold,percentile,3010868776
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,rmse,2.1158188247300043,1.8748718464808434,2.3735330819076457,2000,2000,patient within fold,percentile,3010868776
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,r2,-0.060039746004771466,-0.1269196930785983,-0.0006641017666838221,2000,2000,patient within fold,percentile,3010868776
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,spearman,0.1984283265299763,0.09884364640549567,0.29843263684178367,2000,2000,patient within fold,percentile,3010868776
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,pearson,0.1515450359500495,0.05771558704801656,0.2441261237613932,2000,2000,patient within fold,percentile,3010868776
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,predicted_to_target_variance_ratio,0.05879446707034525,0.045226103175961374,0.07736731300032051,2000,2000,patient within fold,percentile,3010868776
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,fold_centered_variance_ratio,0.058486695632572416,0.04208584375065598,0.08694195973087045,2000,2000,patient within fold,percentile,3010868776
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,3010868776
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,3010868776
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,3010868776
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,rmse_gain_over_b0,0.011524584455185326,-0.009553124019121714,0.03323397912262565,2000,2000,patient within fold,percentile,3010868776
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T1,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,3010868776
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,mae,1.6006470862764663,1.4498945028701544,1.7613815669582882,2000,2000,patient within fold,percentile,2936959177
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,rmse,2.251622164652028,1.9917250564612627,2.5249252047161206,2000,2000,patient within fold,percentile,2936959177
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,r2,-0.11142206961314627,-0.21709086031788888,-0.025041263350772995,2000,2000,patient within fold,percentile,2936959177
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,spearman,0.26646619340665667,0.17119202384490737,0.3593506654921985,2000,2000,patient within fold,percentile,2936959177
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,pearson,0.32904230465405293,0.22635269496544547,0.4237457391112814,2000,2000,patient within fold,percentile,2936959177
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,predicted_to_target_variance_ratio,0.10294981794236575,0.07116216826836215,0.14683961603811685,2000,2000,patient within fold,percentile,2936959177
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,fold_centered_variance_ratio,0.06331184628923658,0.050553691798305704,0.07956960688635126,2000,2000,patient within fold,percentile,2936959177
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,2936959177
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,2936959177
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,2936959177
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,rmse_gain_over_b0,0.06646477482605055,0.037984382044545906,0.094032878414135,2000,2000,patient within fold,percentile,2936959177
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T2,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,2936959177
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,mae,1.369027553200933,1.220750918522754,1.5179967775101157,2000,2000,patient within fold,percentile,2802554025
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,rmse,1.9719443161432506,1.735359734375392,2.1879377712546084,2000,2000,patient within fold,percentile,2802554025
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,r2,-0.22635220437113368,-0.3521068669158015,-0.11257208610505631,2000,2000,patient within fold,percentile,2802554025
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,spearman,0.17251115153666552,0.07241789405964699,0.2755661258674943,2000,2000,patient within fold,percentile,2802554025
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,pearson,0.21507233811493137,0.053642433712661884,0.33551335000837595,2000,2000,patient within fold,percentile,2802554025
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,predicted_to_target_variance_ratio,0.13405724024822105,0.06395837951715694,0.2577434015178237,2000,2000,patient within fold,percentile,2802554025
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,fold_centered_variance_ratio,0.11666963614468781,0.09607832897811348,0.1396244893769848,2000,2000,patient within fold,percentile,2802554025
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,2802554025
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,2802554025
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,2802554025
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,rmse_gain_over_b0,0.03844434373306522,0.003108065241157413,0.07480139937080174,2000,2000,patient within fold,percentile,2802554025
