task_type,model,run_name,encoder_stream,representation,representation_role,input_variant,target_name,timepoint,transition,probe_type,feature_dim,comparison_type,comparison_dimension,left_method,right_method,pair_scope,fold,n,mae_reduction,rmse_reduction,r2_gain,spearman_gain,pearson_gain,sign_accuracy_gain,rmse_gain_over_b0_difference
change,m2,m2_final,online,,,observed_difference,sphericity,,T2→T3,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,68,-0.01187023335823878,-0.009411598099584431,-0.1773702592311197,0.00038172309806466364,0.031814692102722614,0.0,-0.08381135035800473
static,m0,m0_final,online,,,current,ftv,T0,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,8.61550490063518,10.92868059172146,0.3857006088292875,0.19378881987577656,0.3192526185805415,,0.18810508327470374
static,m0,m0_final,online,,,current,ftv,T1,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,-0.5784691834489308,-0.8940689158216202,-0.03180628307923694,-0.17427840701497982,-0.058164783732205225,,-0.014933832312328955
static,m0,m0_final,online,,,current,ftv,T2,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,68,-0.8006518445701118,-0.6343724699809457,-0.028010187780776574,-0.15643012558689928,-0.1914348014288395,,-0.01354302421839789
static,m0,m0_final,online,,,current,ftv,T3,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.08453502338850338,0.003200474163121747,0.0009343373873378358,0.08688344903178663,0.06010468882589081,,0.0005349289749574278
static,m0,m0_final,online,,,current,ld,T0,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.09759045051570192,0.10895510458748503,0.10316261320570985,0.07502925386695602,0.07966322785676488,,0.05552837328477095
static,m0,m0_final,online,,,current,ld,T1,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,-0.026538616209051735,-0.02961155258557513,-0.03389443480581289,-0.09975145341483396,-0.11254605070294489,,-0.017560727170073804
static,m0,m0_final,online,,,current,ld,T2,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,68,0.7784423386562764,1.8913900201294158,3.858421596665378,0.09166131296371341,0.07512093725163894,,0.8961655619978315
static,m0,m0_final,online,,,current,ld,T3,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.1092114076127082,0.08037174463497787,0.11626076014620512,0.29525337171736865,0.2377100969519062,,0.04118932491935946
static,m0,m0_final,online,,,current,sphericity,T0,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.015207424048070836,0.01894244477081844,0.33585836003984315,0.3171720862257946,0.34670369240628746,,0.19338315006250523
static,m0,m0_final,online,,,current,sphericity,T1,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.01246375384973894,0.015710873979513262,0.26648875416927276,0.36309828279137757,0.41087926244789175,,0.14478033280245403
static,m0,m0_final,online,,,current,sphericity,T2,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,68,-0.006008487919764688,-0.0030284808461575885,-0.04926545909185265,-0.23369088063518723,-0.16221536070428244,,-0.025299049022958407
static,m0,m0_final,online,,,current,sphericity,T3,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.009083667990193667,0.0048164548711534805,0.0641105279671168,0.006211180124223614,0.17035161567776635,,0.03101452555339395
static,m1,m1_final,online,,,current,ftv,T0,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,2.0911769894005197,5.3489044897532025,0.18127409314864362,-0.00716112531969304,0.2219184932320905,,0.09206565385721238
static,m1,m1_final,online,,,current,ftv,T1,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.7341787625382246,0.5111088600056561,0.018306202674151173,0.1703690171720862,0.08301561382505279,,0.008819252794525743
static,m1,m1_final,online,,,current,ftv,T2,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,68,-0.16106800893246564,-0.35084119417303583,-0.015499480892105844,0.053593922968278807,-0.06763615780146923,,-0.007576505810570585
static,m1,m1_final,online,,,current,ftv,T3,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,-0.033171568592877954,-0.26279785139357603,-0.07545443680254782,0.17705516989404457,-0.20068311732237176,,-0.034511034197132036
static,m1,m1_final,online,,,current,ld,T0,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.07831391595412107,0.06871704620090746,0.06329060127747699,0.14930912907165989,0.08352289983809957,,0.035021266850393445
static,m1,m1_final,online,,,current,ld,T1,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.007151699221048746,-0.012003358380861195,-0.013727782592263593,0.007091162316774563,-0.04800648249756742,,-0.007594150573036527
static,m1,m1_final,online,,,current,ld,T2,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,68,0.017852267532529442,-0.11452747796282603,-0.15072409964844335,0.08204996411636134,-0.22552307439730707,,-0.057195431638336805
static,m1,m1_final,online,,,current,ld,T3,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.05764357701847267,0.03902047105878159,0.05610324570963088,0.3005871708700526,0.1750460791835392,,0.019163446708882113
static,m1,m1_final,online,,,current,sphericity,T0,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.01007156117727178,0.014133972294303604,0.24067241916497684,0.13215199123127508,0.2017244843869006,,0.1442935227336291
static,m1,m1_final,online,,,current,sphericity,T1,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.011649736006646524,0.015102135274683626,0.26361349185509897,0.2065034709535989,0.28180260993517503,,0.1391603108148707
static,m1,m1_final,online,,,current,sphericity,T2,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,68,-0.0007088912220489518,-0.0006515626840900846,-0.010600604915849132,-0.09573615299461768,-0.10429349047852933,,-0.005866921416124698
static,m1,m1_final,online,,,current,sphericity,T3,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.005368534370493838,0.003044021979170114,0.040231155253615536,-0.009462915601023053,0.10543775782837209,,0.019234725426203317
static,m2,m2_final,online,,,current,ftv,T0,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,2.0476210230808185,5.394736048389774,0.18329124841740607,-0.00781877968578748,0.2180017616272334,,0.09285450929878071
static,m2,m2_final,online,,,current,ftv,T1,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.7294758837340609,0.5047483302307896,0.018079418053657648,0.17128242601388383,0.07943758197385929,,0.008711750313638422
static,m2,m2_final,online,,,current,ftv,T2,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,68,-0.15799644236019006,-0.35682445441709376,-0.01576271271075025,0.053517578348665884,-0.06924832142653198,,-0.0077024038860008985
static,m2,m2_final,online,,,current,ftv,T3,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,-0.030436094363663457,-0.2545239817339713,-0.07311912330153314,0.18016075995615638,-0.18912440605502126,,-0.033420927341828485
static,m2,m2_final,online,,,current,ld,T0,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.07794616434589163,0.0686978781380212,0.06326846675652187,0.15153898753006878,0.08398231169367315,,0.03501149795195474
static,m2,m2_final,online,,,current,ld,T1,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.007615407463821722,-0.011164571797906753,-0.012770613131620534,0.013871629377401773,-0.0442213285302106,,-0.007119546526186736
static,m2,m2_final,online,,,current,ld,T2,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,68,0.019508021185072222,-0.11054133046140535,-0.14537548869574013,0.08099902139945406,-0.2215225109778997,,-0.055296099177967226
static,m2,m2_final,online,,,current,ld,T3,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.057473303891540706,0.03914163768675172,0.05627133628991321,0.3031988932137807,0.1763309106128525,,0.019228192869938418
static,m2,m2_final,online,,,current,sphericity,T0,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.009925644650744386,0.013948730769312717,0.23799453748356636,0.1340153452685422,0.20088247305981155,,0.1424023946317114
static,m2,m2_final,online,,,current,sphericity,T1,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.011802662705510392,0.015062144334862568,0.26255219168780664,0.21026671538180491,0.28307313452033966,,0.138791611638825
static,m2,m2_final,online,,,current,sphericity,T2,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,68,-0.0007556968841771761,-0.0002904381859847177,-0.004728675701484053,-0.08344466923693551,-0.09257198479454701,,-0.002914980496406131
static,m2,m2_final,online,,,current,sphericity,T3,,single_output_ridge,,roi_minus_projected_global,representation_role,roi_mean,projected,available-patient intersection,0,69,0.005046175648589085,0.0029476199398373315,0.03897478935022658,-0.00036536353671901,0.10384685456208473,,0.018593175741578764
change,m0,m0_final,,,,,ftv,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.0958073779852825,0.09434920503012645,0.18968004544493466,0.4556039283183153,0.42226464897357463,0.023809523809523725,0.09336608059795284
change,m0,m0_final,,,,,ftv,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.036712213439797026,0.042915495995513586,0.08281555393514917,0.35895514832439,0.31473511997737286,0.0,0.041172489268191226
change,m0,m0_final,,,,,ftv,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.006717736566502541,0.016671432880546844,0.02683797849561853,-0.10045560392831832,0.014151010645783132,0.0,0.013222275417996341
change,m0,m0_final,,,,,ld,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,-0.0046639631637511725,-0.0006305775850637962,-0.0018064950684320014,-0.06432493068752544,-0.05165448476460446,0.011904761904761862,-0.0008752671224830579
change,m0,m0_final,,,,,ld,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.001546168582519325,0.011419447567206475,0.015700123520733467,-0.11686017007500388,0.03597364436838102,0.0,0.007476064113889222
change,m0,m0_final,,,,,ld,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.04254817716653991,-0.002578376379448022,-0.003177517787555151,0.05222164133259566,0.02154001079326262,-0.011904761904761973,-0.0016012429582816373
change,m0,m0_final,,,,,sphericity,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.008432242047137321,0.007687745135990118,0.22351794733862107,0.33925280955755793,0.25502635864271095,0.1071428571428571,0.10205568202103847
change,m0,m0_final,,,,,sphericity,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,-0.002261234226355796,-0.0019228824081569534,-0.03848458386947695,-0.36944416320745166,-0.29582198255618225,0.0,-0.019195052848938163
change,m0,m0_final,,,,,sphericity,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.004087699334688999,0.0011684740347148448,0.017984459492843996,0.05922851068138099,-0.01972372438377604,0.0357142857142857,0.008890810406230071
change,m1,m1_final,,,,,ftv,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.0046494308032100085,0.016481003988064624,0.03300978292934187,-0.015713273261111674,0.09897096381399173,0.0,0.01630927092807495
change,m1,m1_final,,,,,ftv,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.02140415742979651,0.023849590196098003,0.04545669220394044,0.15292092740710744,0.17615735679762384,0.0,0.022880942503897824
change,m1,m1_final,,,,,ftv,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.025725736843467684,0.046814732186002184,0.07407371664765938,0.30181229118153285,0.2845383065116669,0.0,0.03712921900704404
change,m1,m1_final,,,,,ld,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.02471366578546369,0.014364380576836533,0.04147143863367453,0.3124237969372691,0.18384599215083963,0.0,0.019938339629479936
change,m1,m1_final,,,,,ld,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.021580633156465856,0.03475005140724319,0.04601166514934052,-0.050501011106069714,0.16805621833387885,0.0,0.0227501033436637
change,m1,m1_final,,,,,ld,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.06395717442941629,0.046195948740289206,0.05897863296100203,0.20117755938483353,0.16047408674078564,0.0,0.028688960312831937
change,m1,m1_final,,,,,sphericity,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.0027131025711889453,0.004188896857122731,0.12026025703132137,0.16839121190644935,0.1788810448109662,0.02380952380952378,0.055608077284990065
change,m1,m1_final,,,,,sphericity,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.0026285842720727842,0.0038503774279679964,0.07798992264086013,0.2395869191049914,0.24537341264480422,0.0,0.03843615080396097
change,m1,m1_final,,,,,sphericity,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.005013193018988393,0.002255218179345403,0.03447684062758771,0.15326516148628128,0.09694663308208146,0.059523809523809534,0.017159745669604487
change,m2,m2_final,,,,,ftv,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.0042645116132692396,0.016056595108483007,0.03216672987639713,-0.015308291991495387,0.09616118786886578,0.0,0.015889284414729643
change,m2,m2_final,,,,,ftv,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.023182189382639717,0.02544196968126,0.048528049120774686,0.15933988053052545,0.1858853120797008,0.0,0.024408647724188746
change,m2,m2_final,,,,,ftv,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.025542014800270407,0.047261419828072304,0.07480480888143493,0.29490736053457534,0.2842357541248622,0.0,0.03748349131654409
change,m2,m2_final,,,,,ld,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.024481835992306022,0.014025960119071423,0.04048985884017564,0.3038207934473969,0.1814769242061876,0.0,0.01946859838387651
change,m2,m2_final,,,,,ld,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.018827038006862473,0.03338892929933346,0.04419876314078819,-0.076151514641597,0.16269531277503746,0.0,0.02185900628439899
change,m2,m2_final,,,,,ld,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.06295574709837659,0.04534756878654078,0.05789860446622597,0.21050576208776992,0.16090787936074372,0.0,0.028162092925387988
change,m2,m2_final,,,,,sphericity,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.0028237394691973533,0.004244002188657892,0.12193956747310675,0.16150653032297255,0.17829812449970947,0.02380952380952378,0.056339606763834045
change,m2,m2_final,,,,,sphericity,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.002506281373705857,0.003677030961546937,0.07441981723048441,0.2454793965779083,0.24254661958811513,0.0,0.03670573059208844
change,m2,m2_final,,,,,sphericity,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,4,84,0.00502603201149758,0.002189566112139163,0.033460887883337787,0.14439607168168472,0.09207790714701676,0.059523809523809534,0.0166602051877741
change,m0,m0_final,,,,,ftv,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,0.06627906081171675,0.11048735346569527,0.2826288526785513,0.49265703567722885,0.5483369372716883,0.0,0.14579247259047295
change,m0,m0_final,,,,,ftv,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.012639831895465026,0.026926777493729404,0.04852551720230447,0.05359565807326999,0.09619252352837152,0.0,0.02352739589355647
change,m0,m0_final,,,,,ftv,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.011426680717607218,0.040923591197986386,0.07000802045937782,0.09218612818261634,0.10373187410069679,-0.014925373134328401,0.03623506853957593
change,m0,m0_final,,,,,ld,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.00475701089708791,-0.0016491857040080715,-0.006684092249847673,0.15448186173257156,0.03897527737230926,-0.014925373134328401,-0.0032590372408340257
change,m0,m0_final,,,,,ld,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.05985213554705482,-0.06135924448021601,-0.10507918474668465,-0.33177995160246315,-0.1843080686890334,0.0,-0.05131727703143171
change,m0,m0_final,,,,,ld,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,0.05507091153990318,0.03567039802211447,0.05694207377465932,0.39433977089068406,0.19131282092547355,0.0,0.02752756804865214
change,m0,m0_final,,,,,sphericity,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.00014435307951393694,0.0014652851886886586,0.03295469861448641,0.1180860403863038,0.15143082295762764,0.04477611940298509,0.016009643812262303
change,m0,m0_final,,,,,sphericity,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.0022128391139287773,-0.0007966864227794135,-0.01126191173330926,-0.05982121478170646,-0.05150075808079377,0.01492537313432829,-0.0055554914695891446
change,m0,m0_final,,,,,sphericity,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,0.005874780154498979,0.00958133333927827,0.16360635043041238,0.36255886343682664,0.40546174248728184,0.0,0.0798632481041903
change,m1,m1_final,,,,,ftv,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.009307384755148584,0.0019449946121096184,0.005112429946748653,0.041144544656397136,0.053509294974871946,0.0,0.0025664980179170654
change,m1,m1_final,,,,,ftv,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.007724392962551008,0.014542431173227843,0.026973745417157247,0.19015883151089474,0.2560146160779514,0.0,0.012706516238231842
change,m1,m1_final,,,,,ftv,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.05634228849864498,-0.055281449733286525,-0.10137024216801604,-0.16258280788570517,-0.14436419111533882,0.0,-0.048947979916076405
change,m1,m1_final,,,,,ld,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.012068070560316557,0.003344137771023825,0.013729011561450788,0.04375555509985746,0.16124357534304443,0.0,0.006608515649728787
change,m1,m1_final,,,,,ld,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.03038303500384154,-0.05018154510182704,-0.08633564235112079,0.02700302421307342,-0.1371756754448964,-0.014925373134328401,-0.04196890417524707
change,m1,m1_final,,,,,ld,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,0.021071724472311537,0.04776120475608847,0.07518459308827641,0.15055951921004618,0.2108872303906738,0.014925373134328401,0.03685828829814942
change,m1,m1_final,,,,,sphericity,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,0.00012186628965113466,0.0006101708843691961,0.013817030620931092,-0.04597334184691517,-0.019063022049508903,0.08955223880597013,0.006666701198355957
change,m1,m1_final,,,,,sphericity,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.001524044270470079,-0.0007167624256606275,-0.0102985758477383,-0.03807167371697662,-0.05945332262610416,-0.01492537313432829,-0.0049981616701683974
change,m1,m1_final,,,,,sphericity,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-8.398510669666015e-05,0.0009816286712031747,0.016827191161975286,0.11190039109266503,0.05652435508795263,0.0,0.008182165397910172
change,m2,m2_final,,,,,ftv,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.009864511972707102,0.0010397899279314116,0.0027321122217258687,0.03647537712506982,0.04848236885409794,0.0,0.0013720443092598636
change,m2,m2_final,,,,,ftv,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.007145703497377975,0.014766953588347453,0.027409925602219554,0.19446883230904305,0.257195403143565,0.0,0.012902693732873623
change,m2,m2_final,,,,,ftv,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.056895618064372044,-0.056186472723227965,-0.10308358712641841,-0.1610264187085961,-0.14830197565585992,0.0,-0.049749316482844606
change,m2,m2_final,,,,,ld,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.012088020054135173,0.0033056358348841908,0.013570606055666401,0.03563123442210108,0.1596427456287538,0.0,0.006532430074030236
change,m2,m2_final,,,,,ld,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.028835373452273383,-0.048107204183440944,-0.08276026210619425,0.023650098811893578,-0.1310762715491684,-0.014925373134328401,-0.04023404696720605
change,m2,m2_final,,,,,ld,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,0.023593617505272113,0.049410871461803785,0.07785280777611436,0.13729967364310852,0.21043697814543882,0.014925373134328401,0.03813136948078776
change,m2,m2_final,,,,,sphericity,,T0→T1,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,0.00010112424364258632,0.0006211841723619965,0.014070682293797487,-0.041862878122755215,-0.016267384955480527,0.07462686567164173,0.006787031915766946
change,m2,m2_final,,,,,sphericity,,T1→T2,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.0014910561006166306,-0.0006802017547187511,-0.00977458161128042,-0.03428046931119802,-0.06007830545225186,-0.01492537313432829,-0.004743215069181464
change,m2,m2_final,,,,,sphericity,,T2→T3,single_output_ridge,,observed_delta_vs_transition_predicted_delta,information_availability,online_projected/observed_difference,transition_predicted_delta/predicted_next_delta,exact patient set; NOT information-matched,1,67,-0.0015365184971521395,0.00012700091048967188,0.0021861097292883436,0.09202649852342568,0.051462682203640524,0.0,0.001058590163262053
