model,task,target,timepoint,transition,representation,metric,estimate,ci_low,ci_high,bootstrap_replicates,finite_replicates,bootstrap_unit
G2,static,ld,T2,,response_state,spearman,0.3385731888473706,0.24416858802175542,0.4343521538871502,2000,2000,patient_within_outer_fold
G2,static,ld,T2,,response_state,pearson,0.2719694817176986,0.1795227526974122,0.37462702565332073,2000,2000,patient_within_outer_fold
G2,static,ld,T2,,response_state,r2,-0.1310540827533233,-0.24181857787281869,-0.024349245934376706,2000,2000,patient_within_outer_fold
G2,static,ld,T2,,response_state,mae,1.519488010222864,1.3537885007158128,1.6977405887208468,2000,2000,patient_within_outer_fold
G2,static,ld,T2,,response_state,rmse,2.2714212938411373,1.9612884263052597,2.590648404840496,2000,2000,patient_within_outer_fold
G2,static,ld,T2,,response_state,prediction_target_variance_ratio,0.19110818371344335,0.13582154635510157,0.27097121724445744,2000,2000,patient_within_outer_fold
G2,static,ld,T2,,response_state,rmse_gain_over_b0,0.05825594440326959,0.022232342764778503,0.10137157121705416,2000,2000,patient_within_outer_fold
G2,static,ld,T3,,response_state,spearman,0.3203938008704203,0.22343128188876965,0.41121144643528873,2000,2000,patient_within_outer_fold
G2,static,ld,T3,,response_state,pearson,0.29237917153502435,0.18125874423956517,0.39738293921001094,2000,2000,patient_within_outer_fold
G2,static,ld,T3,,response_state,r2,-0.1698120930580591,-0.2722940628422429,-0.07502478373496341,2000,2000,patient_within_outer_fold
G2,static,ld,T3,,response_state,mae,1.3146067600706843,1.1731264841509135,1.4522814652833387,2000,2000,patient_within_outer_fold
G2,static,ld,T3,,response_state,rmse,1.9259503738630164,1.7030230825457833,2.1366746327324178,2000,2000,patient_within_outer_fold
G2,static,ld,T3,,response_state,prediction_target_variance_ratio,0.07287696326205749,0.05117580697422007,0.10636008000794159,2000,2000,patient_within_outer_fold
G2,static,ld,T3,,response_state,rmse_gain_over_b0,0.06087182050891623,0.03535220436583159,0.08733634558923477,2000,2000,patient_within_outer_fold
G2,static,sphericity,T0,,response_state,spearman,0.6547684605757197,0.5834782534242428,0.7128431215292432,2000,2000,patient_within_outer_fold
G2,static,sphericity,T0,,response_state,pearson,0.5776354974786839,0.5039935575726241,0.6455741861084728,2000,2000,patient_within_outer_fold
G2,static,sphericity,T0,,response_state,r2,0.3308549566052439,0.24578719880630975,0.4078137787328234,2000,2000,patient_within_outer_fold
G2,static,sphericity,T0,,response_state,mae,0.05839878323235631,0.05342654568257884,0.06358311969786538,2000,2000,patient_within_outer_fold
G2,static,sphericity,T0,,response_state,rmse,0.07712481836238219,0.06843330946835224,0.08610937834349712,2000,2000,patient_within_outer_fold
G2,static,sphericity,T0,,response_state,prediction_target_variance_ratio,0.29793068541570833,0.24318112226270266,0.36568448462165126,2000,2000,patient_within_outer_fold
G2,static,sphericity,T0,,response_state,rmse_gain_over_b0,0.18493151318911114,0.1364688415228104,0.2343773408689242,2000,2000,patient_within_outer_fold
G2,static,sphericity,T1,,response_state,spearman,0.4703995903970873,0.3842666234097955,0.5519260702512419,2000,2000,patient_within_outer_fold
G2,static,sphericity,T1,,response_state,pearson,0.41511779602937465,0.3114971899877296,0.5020792831926563,2000,2000,patient_within_outer_fold
G2,static,sphericity,T1,,response_state,r2,0.15108706537838001,0.019479180940066777,0.2473918119683352,2000,2000,patient_within_outer_fold
G2,static,sphericity,T1,,response_state,mae,0.06457756210851126,0.059392177504282,0.07024968055087347,2000,2000,patient_within_outer_fold
G2,static,sphericity,T1,,response_state,rmse,0.08417707381067788,0.07698238419171739,0.09199798261929427,2000,2000,patient_within_outer_fold
G2,static,sphericity,T1,,response_state,prediction_target_variance_ratio,0.3089797667076122,0.24842715723044131,0.380464262093632,2000,2000,patient_within_outer_fold
G2,static,sphericity,T1,,response_state,rmse_gain_over_b0,0.0797403786672792,0.01177842074585455,0.13459467097015174,2000,2000,patient_within_outer_fold
G2,static,sphericity,T2,,response_state,spearman,0.30912094663784273,0.21718252358658174,0.3972375010571621,2000,2000,patient_within_outer_fold
G2,static,sphericity,T2,,response_state,pearson,0.2717997336921578,0.18588905609996356,0.3553190781053873,2000,2000,patient_within_outer_fold
G2,static,sphericity,T2,,response_state,r2,0.07221762993791148,0.01882469012210853,0.11982280258709259,2000,2000,patient_within_outer_fold
G2,static,sphericity,T2,,response_state,mae,0.08822287659094585,0.08026360875619898,0.09652337108962332,2000,2000,patient_within_outer_fold
G2,static,sphericity,T2,,response_state,rmse,0.11696441003043105,0.10395653356403556,0.13022243145611265,2000,2000,patient_within_outer_fold
G2,static,sphericity,T2,,response_state,prediction_target_variance_ratio,0.09699891987959085,0.0700169874711372,0.13460356311716828,2000,2000,patient_within_outer_fold
G2,static,sphericity,T2,,response_state,rmse_gain_over_b0,0.04190878841330279,0.0159590080256246,0.06950295295725599,2000,2000,patient_within_outer_fold
G2,static,sphericity,T3,,response_state,spearman,0.3173969734895893,0.21898996829239178,0.40559289902203055,2000,2000,patient_within_outer_fold
G2,static,sphericity,T3,,response_state,pearson,0.29546819100706573,0.20603567156914737,0.37377491054111384,2000,2000,patient_within_outer_fold
G2,static,sphericity,T3,,response_state,r2,0.08146009268204468,0.0186480694223817,0.13657353483711773,2000,2000,patient_within_outer_fold
G2,static,sphericity,T3,,response_state,mae,0.10590374177057901,0.09752753004475287,0.11435460139501334,2000,2000,patient_within_outer_fold
G2,static,sphericity,T3,,response_state,rmse,0.13546882207891178,0.1236531584195964,0.14672999180714705,2000,2000,patient_within_outer_fold
G2,static,sphericity,T3,,response_state,prediction_target_variance_ratio,0.12710210477679648,0.09641791905290509,0.16382373480413495,2000,2000,patient_within_outer_fold
G2,static,sphericity,T3,,response_state,rmse_gain_over_b0,0.043381389077542375,0.012556446656746063,0.07382364349973365,2000,2000,patient_within_outer_fold
G3,change,ftv,,T0→T1,response_state,spearman,0.5034336101945613,0.42285976635203903,0.5764976179352053,2000,2000,patient_within_outer_fold
G3,change,ftv,,T0→T1,response_state,pearson,0.4147361292992196,0.33790420988102804,0.4853851408417219,2000,2000,patient_within_outer_fold
G3,change,ftv,,T0→T1,response_state,r2,0.16750721860214013,0.08387659305272586,0.23231118047140425,2000,2000,patient_within_outer_fold
G3,change,ftv,,T0→T1,response_state,mae,0.5477809745168558,0.4973941898487967,0.6003560171640819,2000,2000,patient_within_outer_fold
G3,change,ftv,,T0→T1,response_state,rmse,0.7478799796379881,0.6638259678578317,0.8291132470185579,2000,2000,patient_within_outer_fold
G3,change,ftv,,T0→T1,response_state,prediction_target_variance_ratio,0.23180395064062628,0.17238617676410722,0.3087014186844195,2000,2000,patient_within_outer_fold
G3,change,ftv,,T0→T1,response_state,rmse_gain_over_b0,0.09353260435707976,0.05049816567805568,0.13051691135848084,2000,2000,patient_within_outer_fold
G3,change,ftv,,T1→T2,response_state,spearman,0.3271204915234953,0.23663039071340325,0.4100884450157844,2000,2000,patient_within_outer_fold
G3,change,ftv,,T1→T2,response_state,pearson,0.336336997431419,0.24800061695487238,0.4247838037866331,2000,2000,patient_within_outer_fold
G3,change,ftv,,T1→T2,response_state,r2,0.11034279727291929,0.03551824017546143,0.17617967028123394,2000,2000,patient_within_outer_fold
G3,change,ftv,,T1→T2,response_state,mae,0.8438176014737434,0.7837654442084604,0.9105694267367502,2000,2000,patient_within_outer_fold
G3,change,ftv,,T1→T2,response_state,rmse,1.05505003361608,0.9780859205965977,1.139707134155681,2000,2000,patient_within_outer_fold
G3,change,ftv,,T1→T2,response_state,prediction_target_variance_ratio,0.14963799260647578,0.11800782963920646,0.18801565652023522,2000,2000,patient_within_outer_fold
G3,change,ftv,,T1→T2,response_state,rmse_gain_over_b0,0.05966288153224614,0.022268887719150938,0.09590088329325397,2000,2000,patient_within_outer_fold
G3,change,ftv,,T2→T3,response_state,spearman,0.2662302878598248,0.16791921444023766,0.36608665299294485,2000,2000,patient_within_outer_fold
G3,change,ftv,,T2→T3,response_state,pearson,0.3386380705630653,0.23853429018977645,0.4297076612842299,2000,2000,patient_within_outer_fold
G3,change,ftv,,T2→T3,response_state,r2,0.11406567753308527,0.038400176189958876,0.18048840372439853,2000,2000,patient_within_outer_fold
G3,change,ftv,,T2→T3,response_state,mae,0.8586371447871513,0.7745485104256571,0.9377175088372252,2000,2000,patient_within_outer_fold
G3,change,ftv,,T2→T3,response_state,rmse,1.166398774487505,1.0442548379207754,1.2816576944806766,2000,2000,patient_within_outer_fold
G3,change,ftv,,T2→T3,response_state,prediction_target_variance_ratio,0.1319807362579394,0.09981426690483385,0.17643845827647042,2000,2000,patient_within_outer_fold
G3,change,ftv,,T2→T3,response_state,rmse_gain_over_b0,0.0605272614342111,0.022435999003849228,0.09682631330732999,2000,2000,patient_within_outer_fold
G3,change,ld,,T0→T1,response_state,spearman,0.13633500228882187,0.04038353418942955,0.236367294945209,2000,2000,patient_within_outer_fold
G3,change,ld,,T0→T1,response_state,pearson,0.08919934283508914,0.027844123710720745,0.1646505820469824,2000,2000,patient_within_outer_fold
G3,change,ld,,T0→T1,response_state,r2,-0.0028575370487817775,-0.04189663028268282,0.018960802686219844,2000,2000,patient_within_outer_fold
G3,change,ld,,T0→T1,response_state,mae,0.28865918225739035,0.24179183346806735,0.344873076905381,2000,2000,patient_within_outer_fold
G3,change,ld,,T0→T1,response_state,rmse,0.580980762427432,0.3962593340945014,0.7520502499079391,2000,2000,patient_within_outer_fold
G3,change,ld,,T0→T1,response_state,prediction_target_variance_ratio,0.03729377123247711,0.021042259501629672,0.08177199339583399,2000,2000,patient_within_outer_fold
G3,change,ld,,T0→T1,response_state,rmse_gain_over_b0,0.0022027923360244768,-0.012328953728219596,0.015180153008560342,2000,2000,patient_within_outer_fold
G3,change,ld,,T1→T2,response_state,spearman,0.05686499680696642,-0.05157019000992929,0.1544088678116657,2000,2000,patient_within_outer_fold
G3,change,ld,,T1→T2,response_state,pearson,0.07953097736755074,-0.01970276530933237,0.1732587140023606,2000,2000,patient_within_outer_fold
G3,change,ld,,T1→T2,response_state,r2,-0.0030108822366754495,-0.04085915811649588,0.027891244592714196,2000,2000,patient_within_outer_fold
G3,change,ld,,T1→T2,response_state,mae,0.962191918171657,0.8668022364127587,1.0606667697417755,2000,2000,patient_within_outer_fold
G3,change,ld,,T1→T2,response_state,rmse,1.3474538016582747,1.2132996271954781,1.4802193494391187,2000,2000,patient_within_outer_fold
G3,change,ld,,T1→T2,response_state,prediction_target_variance_ratio,0.030148530785861393,0.023504234835314955,0.03924009501721848,2000,2000,patient_within_outer_fold
G3,change,ld,,T1→T2,response_state,rmse_gain_over_b0,0.0029338459875193506,-0.012012642920784022,0.01752961585434337,2000,2000,patient_within_outer_fold
G3,change,ld,,T2→T3,response_state,spearman,0.22149958010249945,0.11525681021675457,0.3220188337022304,2000,2000,patient_within_outer_fold
G3,change,ld,,T2→T3,response_state,pearson,0.12453199485228961,0.004214346199909999,0.24454555567175387,2000,2000,patient_within_outer_fold
G3,change,ld,,T2→T3,response_state,r2,0.008895906642902962,-0.04502406383719386,0.05344951870583381,2000,2000,patient_within_outer_fold
G3,change,ld,,T2→T3,response_state,mae,0.9863783483372371,0.8966252176785453,1.0804101776923927,2000,2000,patient_within_outer_fold
G3,change,ld,,T2→T3,response_state,rmse,1.322118319117928,1.2022367704883625,1.4416396399316365,2000,2000,patient_within_outer_fold
G3,change,ld,,T2→T3,response_state,prediction_target_variance_ratio,0.041674015116647936,0.03131178043102798,0.054832039965034406,2000,2000,patient_within_outer_fold
G3,change,ld,,T2→T3,response_state,rmse_gain_over_b0,0.004785202525902065,-0.019617614128997134,0.029128246165651378,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T0→T1,response_state,spearman,0.040043918534531805,-0.059455988449563374,0.1392841537043406,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T0→T1,response_state,pearson,0.012014652051773265,-0.07045965581391125,0.0927166324692047,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T0→T1,response_state,r2,-0.03832799628233707,-0.08009498587034143,-0.006777012273456732,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T0→T1,response_state,mae,0.051999642262469926,0.04728143241367846,0.05696459293589818,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T0→T1,response_state,rmse,0.07152529332796442,0.06490024770497485,0.07790271713677879,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T0→T1,response_state,prediction_target_variance_ratio,0.04076588344487671,0.030603955278458935,0.052637852319453116,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T0→T1,response_state,rmse_gain_over_b0,-0.008685658073938311,-0.024617391895676514,0.0065958770066014225,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T1→T2,response_state,spearman,0.021667994083513484,-0.07765071680796563,0.11981993015951689,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T1→T2,response_state,pearson,0.01294075644624005,-0.07479427019633568,0.1062319579024944,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T1→T2,response_state,r2,-0.021817931146147718,-0.05730989389974061,0.005572373000301596,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T1→T2,response_state,mae,0.07651642958896479,0.06905534376053708,0.08388083825840412,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T1→T2,response_state,rmse,0.10776638466753402,0.09455634012440342,0.12147123355041102,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T1→T2,response_state,prediction_target_variance_ratio,0.025990085686585722,0.019344034568693783,0.03556066747925773,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T1→T2,response_state,rmse_gain_over_b0,-0.00555030845387578,-0.02018937940266357,0.008625355841417123,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T2→T3,response_state,spearman,0.04034361133234725,-0.060080473065324,0.1431383719169489,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T2→T3,response_state,pearson,0.029056041538926086,-0.0719579312780656,0.13882789528401884,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T2→T3,response_state,r2,-0.023340454222545937,-0.06745734628468206,0.014782746951376602,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T2→T3,response_state,mae,0.09009426157404926,0.0806835925454404,0.0993610865120507,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T2→T3,response_state,rmse,0.12880802802261496,0.11461752561068543,0.14133806812659025,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T2→T3,response_state,prediction_target_variance_ratio,0.03402319155804871,0.024870538516144007,0.04700067314455551,2000,2000,patient_within_outer_fold
G3,change,sphericity,,T2→T3,response_state,rmse_gain_over_b0,-0.009236665960527786,-0.028862994818617604,0.010654532273856104,2000,2000,patient_within_outer_fold
G3,static,ftv,T0,,response_state,spearman,0.7073394015246331,0.6438404569169027,0.7629837668490742,2000,2000,patient_within_outer_fold
G3,static,ftv,T0,,response_state,pearson,0.416372666160251,0.28137395150351235,0.6427025287312312,2000,2000,patient_within_outer_fold
G3,static,ftv,T0,,response_state,r2,0.11639611386125204,-0.26495949600354407,0.3693667748677454,2000,2000,patient_within_outer_fold
G3,static,ftv,T0,,response_state,mae,16.000256085508894,12.593154858500341,19.88926978560894,2000,2000,patient_within_outer_fold
G3,static,ftv,T0,,response_state,rmse,40.1069950337581,26.53069499478935,52.365598101853415,2000,2000,patient_within_outer_fold
G3,static,ftv,T0,,response_state,prediction_target_variance_ratio,0.3400303961612339,0.11953421950015379,0.9118654324160589,2000,2000,patient_within_outer_fold
G3,static,ftv,T0,,response_state,rmse_gain_over_b0,0.10074710488213556,-0.0711403752411006,0.24627338171801091,2000,2000,patient_within_outer_fold
G3,static,ftv,T1,,response_state,spearman,0.6865791330071681,0.6195787345042867,0.7410324820282543,2000,2000,patient_within_outer_fold
G3,static,ftv,T1,,response_state,pearson,0.2863037785061101,0.2001264997215653,0.47957001001306987,2000,2000,patient_within_outer_fold
G3,static,ftv,T1,,response_state,r2,0.04433377584300813,-0.003091637528261748,0.1809770875455208,2000,2000,patient_within_outer_fold
G3,static,ftv,T1,,response_state,mae,11.48037102648209,8.365377425294561,15.404421688769753,2000,2000,patient_within_outer_fold
G3,static,ftv,T1,,response_state,rmse,36.834537419655625,19.658019268848776,52.76261544639463,2000,2000,patient_within_outer_fold
G3,static,ftv,T1,,response_state,prediction_target_variance_ratio,0.08329679527366567,0.03586011321508734,0.2611324453886032,2000,2000,patient_within_outer_fold
G3,static,ftv,T1,,response_state,rmse_gain_over_b0,0.05651498518016257,0.03041815608983876,0.14458603102062303,2000,2000,patient_within_outer_fold
G3,static,ftv,T2,,response_state,spearman,0.5973473660257139,0.5251988109205439,0.663339564571263,2000,2000,patient_within_outer_fold
G3,static,ftv,T2,,response_state,pearson,0.0950169664189053,0.0580863065595056,0.5010416250534453,2000,2000,patient_within_outer_fold
G3,static,ftv,T2,,response_state,r2,-0.572412319774825,-4.122797650221382,0.19111620504450433,2000,2000,patient_within_outer_fold
G3,static,ftv,T2,,response_state,mae,8.081216820263496,4.8081959368930836,12.453877509397156,2000,2000,patient_within_outer_fold
G3,static,ftv,T2,,response_state,rmse,39.00180123650368,14.492201223716009,56.73107718071301,2000,2000,patient_within_outer_fold
G3,static,ftv,T2,,response_state,prediction_target_variance_ratio,0.7162333668789902,0.017114679113981877,4.909631173765084,2000,2000,patient_within_outer_fold
G3,static,ftv,T2,,response_state,rmse_gain_over_b0,-0.22278410371747762,-1.174948408550727,0.13977431471471935,2000,2000,patient_within_outer_fold
G3,static,ftv,T3,,response_state,spearman,0.4010830811857488,0.3093632973232405,0.4870321973025711,2000,2000,patient_within_outer_fold
G3,static,ftv,T3,,response_state,pearson,0.34806594163599064,0.15396080209328222,0.623186062010364,2000,2000,patient_within_outer_fold
G3,static,ftv,T3,,response_state,r2,0.07642004020216409,-0.06183378147304805,0.1905358697502435,2000,2000,patient_within_outer_fold
G3,static,ftv,T3,,response_state,mae,3.1494451719179573,2.138991798623964,4.372493095131333,2000,2000,patient_within_outer_fold
G3,static,ftv,T3,,response_state,rmse,11.925061035688978,6.409774014844151,17.220589511831164,2000,2000,patient_within_outer_fold
G3,static,ftv,T3,,response_state,prediction_target_variance_ratio,0.05256715255731373,0.01637359185986659,0.20475783679073287,2000,2000,patient_within_outer_fold
G3,static,ftv,T3,,response_state,rmse_gain_over_b0,0.06177587426355151,0.00431220204624995,0.12619772354752645,2000,2000,patient_within_outer_fold
G3,static,ld,T0,,response_state,spearman,0.3561203960799349,0.25791925433029,0.44209786066856127,2000,2000,patient_within_outer_fold
G3,static,ld,T0,,response_state,pearson,0.33334190824670856,0.22200904601165108,0.43498689694682674,2000,2000,patient_within_outer_fold
G3,static,ld,T0,,response_state,r2,0.08110217533110087,-0.0027158977439062475,0.16534164205438795,2000,2000,patient_within_outer_fold
G3,static,ld,T0,,response_state,mae,1.4395983252607505,1.2876176198261213,1.5949814790264478,2000,2000,patient_within_outer_fold
G3,static,ld,T0,,response_state,rmse,2.0624317013026814,1.810560736289781,2.3114517098138743,2000,2000,patient_within_outer_fold
G3,static,ld,T0,,response_state,prediction_target_variance_ratio,0.14321210022814734,0.10892400520466469,0.18531520733499846,2000,2000,patient_within_outer_fold
G3,static,ld,T0,,response_state,rmse_gain_over_b0,0.06122818276282825,0.020304316645846344,0.10356364890064626,2000,2000,patient_within_outer_fold
G3,static,ld,T1,,response_state,spearman,0.306776101915943,0.207946847464747,0.3997653955587222,2000,2000,patient_within_outer_fold
G3,static,ld,T1,,response_state,pearson,0.2544333952309575,0.15867552169912005,0.3515567895377844,2000,2000,patient_within_outer_fold
G3,static,ld,T1,,response_state,r2,-0.013025952161461074,-0.08801487225120751,0.05962701328921556,2000,2000,patient_within_outer_fold
G3,static,ld,T1,,response_state,mae,1.3784254508363374,1.2264931027438848,1.523313719407019,2000,2000,patient_within_outer_fold
G3,static,ld,T1,,response_state,rmse,2.068367417593138,1.8117490416509074,2.3085300739612595,2000,2000,patient_within_outer_fold
G3,static,ld,T1,,response_state,prediction_target_variance_ratio,0.0920683495341235,0.07223014729478443,0.12084505884444093,2000,2000,patient_within_outer_fold
G3,static,ld,T1,,response_state,rmse_gain_over_b0,0.033693093799923246,0.006969889310863773,0.06382884661825701,2000,2000,patient_within_outer_fold
G3,static,ld,T2,,response_state,spearman,0.36315369859798197,0.2654165273253373,0.45557577006574873,2000,2000,patient_within_outer_fold
G3,static,ld,T2,,response_state,pearson,0.3661692775859148,0.2867774366930961,0.46457924843871024,2000,2000,patient_within_outer_fold
G3,static,ld,T2,,response_state,r2,-0.06814182435954974,-0.19734909312026852,0.045362876666203436,2000,2000,patient_within_outer_fold
G3,static,ld,T2,,response_state,mae,1.5299295326084796,1.3762264146610712,1.6844324909465387,2000,2000,patient_within_outer_fold
G3,static,ld,T2,,response_state,rmse,2.2073462716860996,1.9189066719311878,2.482184260409014,2000,2000,patient_within_outer_fold
G3,static,ld,T2,,response_state,prediction_target_variance_ratio,0.23621799813733219,0.12225218619478412,0.4498970021181874,2000,2000,patient_within_outer_fold
G3,static,ld,T2,,response_state,rmse_gain_over_b0,0.08482180930484072,0.04027540235122553,0.13032793976130028,2000,2000,patient_within_outer_fold
G3,static,ld,T3,,response_state,spearman,0.26875943356904325,0.16913147898649195,0.3612884021868215,2000,2000,patient_within_outer_fold
G3,static,ld,T3,,response_state,pearson,0.2204938345314115,0.12802320344881737,0.34020689737166054,2000,2000,patient_within_outer_fold
G3,static,ld,T3,,response_state,r2,-0.2758596464101877,-0.46750161759389913,-0.1185772834386441,2000,2000,patient_within_outer_fold
G3,static,ld,T3,,response_state,mae,1.3922127063620686,1.2473072292331104,1.5396455466844647,2000,2000,patient_within_outer_fold
G3,static,ld,T3,,response_state,rmse,2.011353890579181,1.7918279568482056,2.224767267390947,2000,2000,patient_within_outer_fold
G3,static,ld,T3,,response_state,prediction_target_variance_ratio,0.2769282926022725,0.10430099794744095,0.5449925813677156,2000,2000,patient_within_outer_fold
G3,static,ld,T3,,response_state,rmse_gain_over_b0,0.0192275236130854,-0.04526669444491261,0.07373631924805137,2000,2000,patient_within_outer_fold
G3,static,sphericity,T0,,response_state,spearman,0.4896415974513597,0.4109108432129023,0.5657143334988756,2000,2000,patient_within_outer_fold
G3,static,sphericity,T0,,response_state,pearson,0.4277827104022633,0.35314372971621166,0.5007022466686976,2000,2000,patient_within_outer_fold
G3,static,sphericity,T0,,response_state,r2,0.17930768741964642,0.09807725928531763,0.24800638481730514,2000,2000,patient_within_outer_fold
G3,static,sphericity,T0,,response_state,mae,0.06685845098038462,0.061891968862725175,0.07245949222052923,2000,2000,patient_within_outer_fold
G3,static,sphericity,T0,,response_state,rmse,0.0854130448824372,0.07852258000217084,0.09299209044454858,2000,2000,patient_within_outer_fold
G3,static,sphericity,T0,,response_state,prediction_target_variance_ratio,0.23661484633763358,0.18815966285128194,0.2984610474522278,2000,2000,patient_within_outer_fold
G3,static,sphericity,T0,,response_state,rmse_gain_over_b0,0.09734009460961388,0.05416557261602382,0.13595521578871508,2000,2000,patient_within_outer_fold
G3,static,sphericity,T1,,response_state,spearman,0.2901813630674707,0.19193983946861046,0.3797063304094862,2000,2000,patient_within_outer_fold
G3,static,sphericity,T1,,response_state,pearson,0.27754796142696386,0.18831711003438822,0.3641565136924159,2000,2000,patient_within_outer_fold
G3,static,sphericity,T1,,response_state,r2,0.06302733761580803,-0.01917219839160007,0.1307001256427508,2000,2000,patient_within_outer_fold
G3,static,sphericity,T1,,response_state,mae,0.07147145041719993,0.06642386313791553,0.07691678645331469,2000,2000,patient_within_outer_fold
G3,static,sphericity,T1,,response_state,rmse,0.0884353113397493,0.08195106479056821,0.09487175674221816,2000,2000,patient_within_outer_fold
G3,static,sphericity,T1,,response_state,prediction_target_variance_ratio,0.15325006344418587,0.12115044437292932,0.19391428098284122,2000,2000,patient_within_outer_fold
G3,static,sphericity,T1,,response_state,rmse_gain_over_b0,0.033187512445515106,-0.00652128775587899,0.06968729461037673,2000,2000,patient_within_outer_fold
G3,static,sphericity,T2,,response_state,spearman,0.29006371600864717,0.19668195493920884,0.37608873403140447,2000,2000,patient_within_outer_fold
G3,static,sphericity,T2,,response_state,pearson,0.26622396248382857,0.1813496872587238,0.34823580311431296,2000,2000,patient_within_outer_fold
G3,static,sphericity,T2,,response_state,r2,0.07040043090130876,0.025272891615684294,0.10968053797236345,2000,2000,patient_within_outer_fold
G3,static,sphericity,T2,,response_state,mae,0.08819753083949905,0.08079591110756991,0.09604510016334633,2000,2000,patient_within_outer_fold
G3,static,sphericity,T2,,response_state,rmse,0.11707890004737499,0.10516441078134409,0.1301268001162731,2000,2000,patient_within_outer_fold
G3,static,sphericity,T2,,response_state,prediction_target_variance_ratio,0.059973729772882546,0.04597701918212923,0.07911180544945143,2000,2000,patient_within_outer_fold
G3,static,sphericity,T2,,response_state,rmse_gain_over_b0,0.040970965711338465,0.02001862686160255,0.06283295384311158,2000,2000,patient_within_outer_fold
G3,static,sphericity,T3,,response_state,spearman,0.20129297986119013,0.10744145190541834,0.29892707253800915,2000,2000,patient_within_outer_fold
G3,static,sphericity,T3,,response_state,pearson,0.13730423604620964,0.051159250763227034,0.22469354853085563,2000,2000,patient_within_outer_fold
G3,static,sphericity,T3,,response_state,r2,0.006971480944123032,-0.0420685286224154,0.04648811358560495,2000,2000,patient_within_outer_fold
G3,static,sphericity,T3,,response_state,mae,0.11354215514653758,0.10505539251843055,0.12194602983143231,2000,2000,patient_within_outer_fold
G3,static,sphericity,T3,,response_state,rmse,0.1408546537597763,0.12981515423813578,0.1512159062173291,2000,2000,patient_within_outer_fold
G3,static,sphericity,T3,,response_state,prediction_target_variance_ratio,0.05962499141197742,0.04646354381779403,0.07671631436107516,2000,2000,patient_within_outer_fold
G3,static,sphericity,T3,,response_state,rmse_gain_over_b0,0.00534911905300802,-0.016575218920419625,0.026676094526597166,2000,2000,patient_within_outer_fold
G4,change,ftv,,T0→T1,response_state,spearman,0.38344430538172714,0.2897406450150989,0.46608218059408535,2000,2000,patient_within_outer_fold
G4,change,ftv,,T0→T1,response_state,pearson,0.36258318107639065,0.2663036032803751,0.44781690718345196,2000,2000,patient_within_outer_fold
G4,change,ftv,,T0→T1,response_state,r2,0.13094040569591547,0.06389337348325227,0.18956826506687569,2000,2000,patient_within_outer_fold
G4,change,ftv,,T0→T1,response_state,mae,0.5578994801095095,0.5048153211384799,0.6176786862740911,2000,2000,patient_within_outer_fold
G4,change,ftv,,T0→T1,response_state,rmse,0.7641285889353486,0.6740924891498602,0.8594205892182859,2000,2000,patient_within_outer_fold
G4,change,ftv,,T0→T1,response_state,prediction_target_variance_ratio,0.11541514348355528,0.0878708699315094,0.1507919811109368,2000,2000,patient_within_outer_fold
G4,change,ftv,,T0→T1,response_state,rmse_gain_over_b0,0.07383848905300756,0.04015918284634973,0.10615571575249858,2000,2000,patient_within_outer_fold
G4,change,ftv,,T1→T2,response_state,spearman,0.25714643304130164,0.15686549097517605,0.34902259902084787,2000,2000,patient_within_outer_fold
G4,change,ftv,,T1→T2,response_state,pearson,0.25069977496035556,0.14725405194869035,0.3483178365965589,2000,2000,patient_within_outer_fold
G4,change,ftv,,T1→T2,response_state,r2,0.054590738662632865,-0.01856622919557862,0.11853121346118367,2000,2000,patient_within_outer_fold
G4,change,ftv,,T1→T2,response_state,mae,0.8474830394313028,0.7759300619532741,0.9202512377825598,2000,2000,patient_within_outer_fold
G4,change,ftv,,T1→T2,response_state,rmse,1.0876060938276553,0.9952475222193621,1.1787169104368018,2000,2000,patient_within_outer_fold
G4,change,ftv,,T1→T2,response_state,prediction_target_variance_ratio,0.11411809476075509,0.08974196473652961,0.14501675696826183,2000,2000,patient_within_outer_fold
G4,change,ftv,,T1→T2,response_state,rmse_gain_over_b0,0.030646559203825294,-0.005782095902711396,0.06489654785192532,2000,2000,patient_within_outer_fold
