epoch,fold,model_name,model,lambda_ftv,learning_rate,total_loss,base_loss,ftv_loss,weighted_ftv_loss,val_base_loss,val_base_objective,val_ftv_metric,val_representation_std,representation_std,encoder_grad_norm,ftv_head_grad_norm,grounded_patients,grounded_visits,ungrounded_patients,val_ftv_loss,noncollapse,base_gate_pass,checkpoint_eligible,validation_selection_metric,is_selected_checkpoint,train_loss,train_base_loss,train_state_loss,train_sigreg_loss,train_gradient_norm,train_encoder_gradient_norm,train_response_projection_gradient_norm,train_ftv_head_gradient_norm,train_ftv_loss,train_weighted_ftv_loss,train_grounded_patients,train_ungrounded_patients,train_valid_ftv_visits,train_roi_valid_visits,train_roi_empty_visits,train_representation_std,train_samples,train_batches,train_seconds,train_peak_gpu_memory_mb,train_first_valid_base_shared_gradient_norm,train_first_valid_ftv_encoder_gradient_norm_raw,train_first_valid_ftv_response_projection_gradient_norm_raw,train_first_valid_ftv_head_gradient_norm_raw,train_first_valid_ftv_encoder_gradient_norm_weighted,train_first_valid_ftv_response_projection_gradient_norm_weighted,train_first_valid_ftv_head_gradient_norm_weighted,train_objective_reconstructed,val_loss,val_state_loss,val_sigreg_loss,val_gradient_norm,val_encoder_gradient_norm,val_response_projection_gradient_norm,val_ftv_head_gradient_norm,val_weighted_ftv_loss,val_grounded_patients,val_ungrounded_patients,val_valid_ftv_visits,val_roi_valid_visits,val_roi_empty_visits,val_samples,val_batches,val_seconds,val_peak_gpu_memory_mb,val_first_valid_base_shared_gradient_norm,val_first_valid_ftv_encoder_gradient_norm_raw,val_first_valid_ftv_response_projection_gradient_norm_raw,val_first_valid_ftv_head_gradient_norm_raw,val_first_valid_ftv_encoder_gradient_norm_weighted,val_first_valid_ftv_response_projection_gradient_norm_weighted,val_first_valid_ftv_head_gradient_norm_weighted,val_objective_reconstructed,source_history_file,source_history_sha256,run_name
1,2,G2,G2,0.0,5e-05,2.0962892997832525,2.0962892997832525,0.0,0.0,0.5271257620212461,1.4850505935259102,0.0,0.6422983407974243,0.6422983407974243,4.773448796499343,0.0,0.0,0.0,672.0,0.0,True,True,True,0.5271257620212461,False,2.0962892997832525,2.0962892997832525,0.9638704600788298,12.58243111201695,6.371810890379406,4.773448796499343,1.0676978088560558,0.0,0.0,0.0,0.0,672.0,0.0,2657.0,31.0,0.5997692942619324,672.0,21.0,14.305558465013746,28749.81640625,13.373011589050291,0.0,0.0,0.0,0.0,0.0,0.0,2.0962892997832525,1.4850505935259102,0.5271257620212461,10.64360857403968,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,479.0,5.0,121.0,4.0,2.182308914983878,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4850505935259102,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_2.csv,63ceae7d5bbd8ee0978d707b8801efc6788c8b5d5d47f7d6222716ee1954df6d,g2
2,2,G2,G2,0.0,5e-05,1.3178598086039226,1.3178598086039226,0.0,0.0,0.3547055689263935,1.1106050901176516,0.0,0.7502800822257996,0.7502800822257996,3.299106314068749,0.0,0.0,0.0,672.0,0.0,True,True,True,0.3547055689263935,True,1.3178598086039226,1.3178598086039226,0.4695229998656681,9.425964128403436,3.9409265972319103,3.299106314068749,0.5926589511689686,0.0,0.0,0.0,0.0,672.0,0.0,2657.0,31.0,0.7568123936653137,672.0,21.0,12.419218509021448,28758.0400390625,5.109140396118164,0.0,0.0,0.0,0.0,0.0,0.0,1.3178598086039226,1.1106050901176516,0.3547055689263935,8.398882936840215,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,479.0,5.0,121.0,4.0,2.162928081001155,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1106050901176516,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_2.csv,63ceae7d5bbd8ee0978d707b8801efc6788c8b5d5d47f7d6222716ee1954df6d,g2
3,2,G2,G2,0.0,5e-05,1.080982037952968,1.080982037952968,0.0,0.0,0.372086189748827,1.0008511996466267,0.0,0.7890253663063049,0.7890253663063049,4.101482834134783,0.0,0.0,0.0,672.0,0.0,True,True,True,0.372086189748827,False,1.080982037952968,1.080982037952968,0.3912902446020217,7.66324165889195,4.386667160760789,4.101482834134783,0.4859120959327334,0.0,0.0,0.0,0.0,672.0,0.0,2657.0,31.0,0.8059406876564026,672.0,21.0,11.580094196018765,28758.0400390625,4.817606449127197,0.0,0.0,0.0,0.0,0.0,0.0,1.080982037952968,1.0008511996466267,0.372086189748827,6.9862775960244425,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,479.0,5.0,121.0,4.0,2.2328563749906607,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0008511996466267,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_2.csv,63ceae7d5bbd8ee0978d707b8801efc6788c8b5d5d47f7d6222716ee1954df6d,g2
4,2,G2,G2,0.0,5e-05,1.0194946442331587,1.0194946442331587,0.0,0.0,0.4264992542010694,1.095826537155908,0.0,0.7750241756439209,0.7750241756439209,5.367921511332194,0.0,0.0,0.0,672.0,0.0,True,True,True,0.4264992542010694,False,1.0194946442331587,1.0194946442331587,0.4328776172229222,6.517966701870873,5.540917907442365,5.367921511332194,0.4661647237482525,0.0,0.0,0.0,0.0,672.0,0.0,2657.0,31.0,0.8364948630332947,672.0,21.0,12.488416195992611,28758.0400390625,2.353144645690918,0.0,0.0,0.0,0.0,0.0,0.0,1.0194946442331587,1.095826537155908,0.4264992542010694,7.43696959944796,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,479.0,5.0,121.0,4.0,2.3994818280043546,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.095826537155908,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_2.csv,63ceae7d5bbd8ee0978d707b8801efc6788c8b5d5d47f7d6222716ee1954df6d,g2
5,2,G2,G2,0.0,5e-05,1.0223034364836556,1.0223034364836556,0.0,0.0,0.5041402647317934,1.0363746191844467,0.0,0.8190677165985107,0.8190677165985107,5.236757057053702,0.0,0.0,0.0,672.0,0.0,True,True,True,0.5041402647317934,False,1.0223034364836556,1.0223034364836556,0.4922965112186613,5.888965447743733,5.4135860204696655,5.236757057053702,0.4942812593210311,0.0,0.0,0.0,0.0,672.0,0.0,2657.0,31.0,0.8532769083976746,672.0,21.0,11.793008968001232,28758.0400390625,5.234432220458984,0.0,0.0,0.0,0.0,0.0,0.0,1.0223034364836556,1.0363746191844467,0.5041402647317934,5.913714542861812,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,479.0,5.0,121.0,4.0,2.2451787629979663,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0363746191844467,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_2.csv,63ceae7d5bbd8ee0978d707b8801efc6788c8b5d5d47f7d6222716ee1954df6d,g2
6,2,G2,G2,0.0,5e-05,1.007112273148128,1.007112273148128,0.0,0.0,0.6196642439227459,1.069623066374093,0.0,0.844073474407196,0.844073474407196,5.012977463858468,0.0,0.0,0.0,672.0,0.0,True,True,True,0.6196642439227459,False,1.007112273148128,1.007112273148128,0.5416826591605232,5.171439920152936,5.176715010688419,5.012977463858468,0.457824129433859,0.0,0.0,0.0,0.0,672.0,0.0,2658.0,30.0,0.8650690913200378,672.0,21.0,12.467500176018802,28758.0400390625,6.831830978393555,0.0,0.0,0.0,0.0,0.0,0.0,1.007112273148128,1.069623066374093,0.6196642439227459,4.999542228446519,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,479.0,5.0,121.0,4.0,2.0500490209960844,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.069623066374093,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_2.csv,63ceae7d5bbd8ee0978d707b8801efc6788c8b5d5d47f7d6222716ee1954df6d,g2
1,3,G2,G2,0.0,5e-05,2.081010659535726,2.081010659535726,0.0,0.0,0.5462456345558167,1.4075147504648886,0.0,0.7425512671470642,0.7425512671470642,4.498430672146025,0.0,0.0,0.0,672.0,0.0,True,True,True,0.5462456345558167,False,2.081010659535726,2.081010659535726,1.0128789827937172,11.868129321507045,6.282002744220552,4.498430672146025,1.0048181471370516,0.0,0.0,0.0,0.0,672.0,0.0,2656.0,32.0,0.673792839050293,672.0,21.0,14.159255131991811,28749.81640625,13.494434356689451,0.0,0.0,0.0,0.0,0.0,0.0,2.081010659535726,1.4075147504648886,0.5462456345558167,9.5696563563071,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,479.0,5.0,121.0,4.0,2.273121150006773,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4075147504648886,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_3.csv,2c135c2a6c705a4f24e693fe96fc06e8606a14d9d6be114d8b52ac5279af1fcf,g2
2,3,G2,G2,0.0,5e-05,1.2141931056976318,1.2141931056976318,0.0,0.0,0.3312065066877475,1.1323773604779204,0.0,0.7783176302909851,0.7783176302909851,3.0974452098210654,0.0,0.0,0.0,672.0,0.0,True,True,True,0.3312065066877475,True,1.2141931056976318,1.2141931056976318,0.4379235733123052,8.625216733841668,3.77287457102821,3.0974452098210654,0.5119837110950833,0.0,0.0,0.0,0.0,672.0,0.0,2656.0,32.0,0.8156926035881042,672.0,21.0,12.06314343601116,28758.0400390625,4.375369071960449,0.0,0.0,0.0,0.0,0.0,0.0,1.2141931056976318,1.1323773604779204,0.3312065066877475,8.90189826587015,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,479.0,5.0,121.0,4.0,2.109190116985701,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1323773604779204,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_3.csv,2c135c2a6c705a4f24e693fe96fc06e8606a14d9d6be114d8b52ac5279af1fcf,g2
3,3,G2,G2,0.0,5e-05,0.997584459327516,0.997584459327516,0.0,0.0,0.3573983513619289,1.1257898236109205,0.0,0.7973124980926514,0.7973124980926514,2.685063753809248,0.0,0.0,0.0,672.0,0.0,True,True,True,0.3573983513619289,False,0.997584459327516,0.997584459327516,0.3565134150641305,7.123011407398042,3.028719323022025,2.685063753809248,0.4362438832010542,0.0,0.0,0.0,0.0,672.0,0.0,2656.0,32.0,0.8493499755859375,672.0,21.0,11.77423315899796,28758.0400390625,3.952183485031128,0.0,0.0,0.0,0.0,0.0,0.0,0.997584459327516,1.1257898236109205,0.3573983513619289,8.537682407158465,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,479.0,5.0,121.0,4.0,1.9978268790000584,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1257898236109205,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_3.csv,2c135c2a6c705a4f24e693fe96fc06e8606a14d9d6be114d8b52ac5279af1fcf,g2
4,3,G2,G2,0.0,5e-05,0.9754261374473572,0.9754261374473572,0.0,0.0,0.4112292417317382,1.1051060552439411,0.0,0.8214152455329895,0.8214152455329895,4.12174201579321,0.0,0.0,0.0,672.0,0.0,True,True,True,0.4112292417317382,False,0.9754261374473572,0.9754261374473572,0.3994276097842625,6.399983269827707,4.321114120029268,4.12174201579321,0.4363168194180443,0.0,0.0,0.0,0.0,672.0,0.0,2656.0,32.0,0.8717862963676453,672.0,21.0,11.692376240011072,28758.0400390625,4.873701572418213,0.0,0.0,0.0,0.0,0.0,0.0,0.9754261374473572,1.1051060552439411,0.4112292417317382,7.709742104711611,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,479.0,5.0,121.0,4.0,1.9833994829969013,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1051060552439411,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_3.csv,2c135c2a6c705a4f24e693fe96fc06e8606a14d9d6be114d8b52ac5279af1fcf,g2
5,3,G2,G2,0.0,5e-05,0.9679531795637948,0.9679531795637948,0.0,0.0,0.4674690075157102,1.1048814915428478,0.0,0.8304860591888428,0.8304860591888428,4.036195437113444,0.0,0.0,0.0,672.0,0.0,True,True,True,0.4674690075157102,False,0.9679531795637948,0.9679531795637948,0.4491508461180187,5.764470032283238,4.223358653840565,4.036195437113444,0.4300088087717692,0.0,0.0,0.0,0.0,672.0,0.0,2656.0,32.0,0.8863205909729004,672.0,21.0,11.625683574995492,28758.0400390625,7.627501964569092,0.0,0.0,0.0,0.0,0.0,0.0,0.9679531795637948,1.1048814915428478,0.4674690075157102,7.082360630193032,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,479.0,5.0,121.0,4.0,1.8832009930047209,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1048814915428478,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_3.csv,2c135c2a6c705a4f24e693fe96fc06e8606a14d9d6be114d8b52ac5279af1fcf,g2
6,3,G2,G2,0.0,5e-05,0.9710958060764132,0.9710958060764132,0.0,0.0,0.5226928032626791,1.1071866760569171,0.0,0.8496270179748535,0.8496270179748535,5.16852467400687,0.0,0.0,0.0,672.0,0.0,True,True,True,0.5226928032626791,False,0.9710958060764132,0.9710958060764132,0.494664497318722,5.293680963062105,5.3218258165177845,5.16852467400687,0.4521579032852536,0.0,0.0,0.0,0.0,672.0,0.0,2656.0,32.0,0.891977846622467,672.0,21.0,11.9889258829935,28758.0400390625,1.742675542831421,0.0,0.0,0.0,0.0,0.0,0.0,0.9710958060764132,1.1071866760569171,0.5226928032626791,6.494375883055128,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,479.0,5.0,121.0,4.0,2.2357837070012465,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1071866760569171,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_3.csv,2c135c2a6c705a4f24e693fe96fc06e8606a14d9d6be114d8b52ac5279af1fcf,g2
1,4,G2,G2,0.0,5e-05,2.100107187316531,2.100107187316531,0.0,0.0,0.6078724072984427,1.5047215666652711,0.0,0.7167072296142578,0.7167072296142578,4.682181528636387,0.0,0.0,0.0,672.0,0.0,True,True,True,0.6078724072984427,False,2.100107187316531,2.100107187316531,1.070563520703997,11.43937383379255,6.253873370942616,4.682181528636387,1.0429468609037853,0.0,0.0,0.0,0.0,672.0,0.0,2662.0,26.0,0.6887075901031494,672.0,21.0,14.13263037300203,28749.81640625,11.987228393554688,0.0,0.0,0.0,0.0,0.0,0.0,2.100107187316531,1.5047215666652711,0.6078724072984427,9.964989890736982,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,483.0,1.0,121.0,4.0,1.9927504460210912,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5047215666652711,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_4.csv,647c1f2a5e50dab4def197fded599d386de5fd2e3c5bbaf28d432b3533bb452b,g2
2,4,G2,G2,0.0,5e-05,1.2801308575130643,1.2801308575130643,0.0,0.0,0.423505349592729,1.2915811026391903,0.0,0.7401182651519775,0.7401182651519775,3.2699694292885915,0.0,0.0,0.0,672.0,0.0,True,True,True,0.423505349592729,True,1.2801308575130643,1.2801308575130643,0.5118710100650787,8.536220096406483,3.9087371144975935,3.2699694292885915,0.5937381911845434,0.0,0.0,0.0,0.0,672.0,0.0,2661.0,27.0,0.7951051592826843,672.0,21.0,11.402627648989435,28758.0400390625,3.5986015796661377,0.0,0.0,0.0,0.0,0.0,0.0,1.2801308575130643,1.2915811026391903,0.423505349592729,9.645285913766909,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,483.0,1.0,121.0,4.0,1.9442331759782971,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2915811026391903,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_4.csv,647c1f2a5e50dab4def197fded599d386de5fd2e3c5bbaf28d432b3533bb452b,g2
3,4,G2,G2,0.0,5e-05,1.1230284997395106,1.1230284997395106,0.0,0.0,0.4735487258631335,1.1666981464575146,0.0,0.7971493601799011,0.7971493601799011,3.815568606058757,0.0,0.0,0.0,672.0,0.0,True,True,True,0.4735487258631335,False,1.1230284997395106,1.1230284997395106,0.4522046943505605,7.453597568330311,4.133214768909273,3.815568606058757,0.546233669632957,0.0,0.0,0.0,0.0,672.0,0.0,2662.0,26.0,0.8296248912811279,672.0,21.0,12.210664079000708,28758.0400390625,3.725032329559326,0.0,0.0,0.0,0.0,0.0,0.0,1.1230284997395106,1.1666981464575146,0.4735487258631335,7.701659801577733,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,483.0,1.0,121.0,4.0,1.9670386929938104,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666981464575146,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_4.csv,647c1f2a5e50dab4def197fded599d386de5fd2e3c5bbaf28d432b3533bb452b,g2
4,4,G2,G2,0.0,5e-05,1.0718228703453427,1.0718228703453427,0.0,0.0,0.5431511535132227,1.1167477950576907,0.0,0.8348712921142578,0.8348712921142578,3.427797873814901,0.0,0.0,0.0,672.0,0.0,True,True,True,0.5431511535132227,False,1.0718228703453427,1.0718228703453427,0.4962490172613235,6.395264557429722,3.70071352095831,3.427797873814901,0.4986600010167984,0.0,0.0,0.0,0.0,672.0,0.0,2661.0,27.0,0.8503618836402893,672.0,21.0,11.68855644200812,28758.0400390625,2.9049885272979736,0.0,0.0,0.0,0.0,0.0,0.0,1.0718228703453427,1.1167477950576907,0.5431511535132227,6.373295795818991,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,483.0,1.0,121.0,4.0,1.971017634001328,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1167477950576907,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_4.csv,647c1f2a5e50dab4def197fded599d386de5fd2e3c5bbaf28d432b3533bb452b,g2
5,4,G2,G2,0.0,5e-05,1.0482105726287478,1.0482105726287478,0.0,0.0,0.6087510945383182,1.148840096371233,0.0,0.847825825214386,0.847825825214386,3.287532573654538,0.0,0.0,0.0,672.0,0.0,True,True,True,0.6087510945383182,False,1.0482105726287478,1.0482105726287478,0.5442825910590944,5.5991995221092585,3.532772626195635,3.287532573654538,0.4478291117009662,0.0,0.0,0.0,0.0,672.0,0.0,2661.0,27.0,0.8679264187812805,672.0,21.0,12.11259513098048,28758.0400390625,2.3523759841918945,0.0,0.0,0.0,0.0,0.0,0.0,1.0482105726287478,1.148840096371233,0.6087510945383182,6.000988719877133,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,483.0,1.0,121.0,4.0,2.1657242480141576,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.148840096371233,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_4.csv,647c1f2a5e50dab4def197fded599d386de5fd2e3c5bbaf28d432b3533bb452b,g2
6,4,G2,G2,0.0,5e-05,1.036052093619392,1.036052093619392,0.0,0.0,0.6593497449701483,1.2267116199840198,0.0,0.8411526679992676,0.8411526679992676,3.9670865819567727,0.0,0.0,0.0,672.0,0.0,True,True,True,0.6593497449701483,False,1.036052093619392,1.036052093619392,0.5798228155998957,5.069214048839751,4.165970711481004,3.9670865819567727,0.4668711750280289,0.0,0.0,0.0,0.0,672.0,0.0,2664.0,24.0,0.8773036003112793,672.0,21.0,12.083834038989153,28758.0400390625,6.876731395721436,0.0,0.0,0.0,0.0,0.0,0.0,1.036052093619392,1.2267116199840198,0.6593497449701483,6.304020448164507,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,483.0,1.0,121.0,4.0,2.214808318996802,10424.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2267116199840198,additional_experiments/direct_grounded_response_state/metrics/training/formal/g2/fold_4.csv,647c1f2a5e50dab4def197fded599d386de5fd2e3c5bbaf28d432b3533bb452b,g2
1,0,G3,G3,0.25,5e-05,2.37322990099589,2.319167330151513,0.222495413423816,0.055623853355954,0.3777307225160362,1.5525265084810491,0.1771106068360603,0.1873065084218979,0.1873065084218979,4.360229934964861,0.3658934384584427,242.0,968.0,430.0,0.1771106068360603,True,False,False,0.1771106068360603,False,2.37322990099589,2.319167330151513,0.993072102467219,14.734390849158878,6.844478891009376,4.360229934964861,1.302516874812898,0.3658934384584427,0.222495413423816,0.055623853355954,242.0,430.0,968.0,2662.0,26.0,0.3421026468276977,672.0,21.0,14.400460695993388,28605.53857421875,12.751191139221191,4.119538307189941,1.0039342641830444,1.2101203203201294,1.0298845767974854,0.2509835660457611,0.3025300800800323,2.3747911835074667,1.595967833660851,0.3777307225160362,13.053285535702036,0.0,0.0,0.0,0.0,0.044277651709015,59.0,62.0,236.0,478.0,6.0,121.0,4.0,2.3205989730195142,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5968041601900644,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_0.csv,3743cdebc2053f67ce84eef89219ff97f750f284c51548437a2ddba9cebe5737,g3
2,0,G3,G3,0.25,5e-05,1.4170883950733004,1.3788289399374098,0.1517688186197984,0.0379422046549496,0.11357488440088,1.041195239902528,0.1641596392807314,0.5161725878715515,0.5161725878715515,3.0897216229211715,0.416641761859258,244.0,976.0,428.0,0.1641596392807314,True,False,False,0.1641596392807314,False,1.4170883950733004,1.3788289399374098,0.2793896993001302,12.215990883963448,4.044285354160127,3.0897216229211715,0.7967698318617684,0.416641761859258,0.1517688186197984,0.0379422046549496,244.0,428.0,976.0,2664.0,24.0,0.3994850814342499,672.0,21.0,12.264330172009068,28617.48681640625,3.987627267837525,8.1820650100708,2.788601875305176,3.549514055252075,2.0455162525177,0.697150468826294,0.8873785138130188,1.4167711445923594,1.0801516495460322,0.11357488440088,10.306892662994132,0.0,0.0,0.0,0.0,0.0410399098201828,59.0,62.0,236.0,478.0,6.0,121.0,4.0,1.9757275589799972,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822351497227107,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_0.csv,3743cdebc2053f67ce84eef89219ff97f750f284c51548437a2ddba9cebe5737,g3
3,0,G3,G3,0.25,5e-05,1.0202571096874418,0.9819882114728292,0.1522588793066192,0.0380647198266548,0.0997326945470384,0.8422496121776991,0.1548234845622111,0.6447930932044983,0.6447930932044983,4.972607675052824,0.3604022974059695,244.0,976.0,428.0,0.1548234845622111,True,True,True,0.1548234845622111,True,1.0202571096874418,0.9819882114728292,0.1591003146909532,9.14319860367548,5.380959385917301,4.972607675052824,0.7359948669161115,0.3604022974059695,0.1522588793066192,0.0380647198266548,244.0,428.0,976.0,2663.0,25.0,0.6674070358276367,672.0,21.0,11.965967822994571,28617.48681640625,2.8049724102020264,4.373184680938721,1.0759320259094238,1.175763726234436,1.0932961702346802,0.2689830064773559,0.293940931558609,1.020052931299484,0.8796826640436471,0.0997326945470384,8.250187637392154,0.0,0.0,0.0,0.0,0.0387058711405527,59.0,62.0,236.0,478.0,6.0,121.0,4.0,1.8434948190115392,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809554833182519,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_0.csv,3743cdebc2053f67ce84eef89219ff97f750f284c51548437a2ddba9cebe5737,g3
4,0,G3,G3,0.25,5e-05,0.9062119807515826,0.8668502654348101,0.1592912620731762,0.039822815518294,0.1377464710188306,0.90282464322965,0.135380238862866,0.6498700976371765,0.6498700976371765,5.909472527958098,0.50533840911729,245.0,980.0,427.0,0.135380238862866,True,False,False,0.135380238862866,False,0.9062119807515826,0.8668502654348101,0.1744659912018548,7.693158149719238,6.185138560476757,5.909472527958098,0.7776662480263483,0.50533840911729,0.1592912620731762,0.039822815518294,245.0,427.0,980.0,2662.0,26.0,0.7115688323974609,672.0,21.0,11.837510365003254,28617.48681640625,2.160792112350464,4.088812828063965,1.3642547130584717,1.4946385622024536,1.0222032070159912,0.3410636782646179,0.3736596405506134,0.9066730809531042,0.9354279445222586,0.1377464710188306,8.500868151010561,0.0,0.0,0.0,0.0,0.0338450597157165,59.0,62.0,236.0,478.0,6.0,121.0,4.0,1.8448761770268904,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9366697029453666,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_0.csv,3743cdebc2053f67ce84eef89219ff97f750f284c51548437a2ddba9cebe5737,g3
5,0,G3,G3,0.25,5e-05,0.9148908711615062,0.8822817376681736,0.1313148640767961,0.032828716019199,0.2016897566062359,0.93432725017721,0.1325779264256105,0.6669263243675232,0.6669263243675232,5.764447649319966,0.3412231682311921,244.0,976.0,428.0,0.1325779264256105,True,False,False,0.1325779264256105,False,0.9148908711615062,0.8822817376681736,0.2440543054115204,7.091415586925688,5.9826448531377885,5.764447649319966,0.6453599660169511,0.3412231682311921,0.1313148640767961,0.032828716019199,244.0,428.0,976.0,2663.0,25.0,0.7415473461151123,672.0,21.0,11.779989525995916,28617.48681640625,2.428660154342652,3.6562132835388175,1.3206554651260376,1.535414457321167,0.9140533208847046,0.3301638662815094,0.3838536143302917,0.9151104536873726,0.966325135270426,0.2016897566062359,8.140416712800333,0.0,0.0,0.0,0.0,0.0331444816064026,59.0,62.0,236.0,478.0,6.0,121.0,4.0,1.9918536199838852,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9674717317836128,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_0.csv,3743cdebc2053f67ce84eef89219ff97f750f284c51548437a2ddba9cebe5737,g3
6,0,G3,G3,0.25,5e-05,0.9705872478939238,0.9374819114094688,0.1314577894603333,0.0328644473650833,0.2695266567478495,0.9749125133861196,0.1279492928820141,0.692676842212677,0.692676842212677,7.779178744270688,0.4230732541708719,246.0,984.0,426.0,0.1279492928820141,True,False,False,0.1279492928820141,False,0.9705872478939238,0.9374819114094688,0.3408156576610747,6.629624707358224,7.948847623098464,7.779178744270688,0.7479501820745922,0.4230732541708719,0.1314577894603333,0.0328644473650833,246.0,426.0,984.0,2663.0,25.0,0.7771430015563965,672.0,21.0,12.06514256898663,28617.48681640625,8.415294647216797,2.754533052444458,1.0563863515853882,1.4277061223983765,0.6886332631111145,0.264096587896347,0.3569265305995941,0.9703463587745522,1.0059422481158549,0.2695266567478495,7.837619939126259,0.0,0.0,0.0,0.0,0.0319873232205035,59.0,62.0,236.0,478.0,6.0,121.0,4.0,2.178980495024007,10280.7568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006899836606623,additional_experiments/direct_grounded_response_state/metrics/training/formal/g3/fold_0.csv,3743cdebc2053f67ce84eef89219ff97f750f284c51548437a2ddba9cebe5737,g3
