model,task,target,timepoint,transition,representation,fold,n,n_patients,n_folds,spearman,pearson,r2,mae,rmse,b0_rmse,rmse_gain_over_b0,target_variance,prediction_variance,prediction_target_variance_ratio
G2,change,ld,,T1→T2,response_state,1,67,67,1,0.25374460446786073,0.21540435032709698,0.036590561721471904,0.849216599027974,1.1704204574616777,1.19568394945279,0.021128904509150833,1.4434567598043486,0.04967240659193284,0.03441211955574313
G2,change,ld,,T2→T3,response_state,1,67,67,1,0.21880754252957202,0.12538695730181565,0.007290767117258068,0.9828606259348268,1.2881395416048858,1.2958063699665117,0.005916646606563641,1.696815527294162,0.046902850370529645,0.027641690929905375
G2,change,sphericity,,T0→T1,response_state,1,67,67,1,-0.11433474339532287,-0.03785345449111239,-0.03173870890205421,0.06786663443709502,0.09192439004098626,0.09152515857095245,-0.0043619861059767924,0.008314241900448494,0.00011194194436057511,0.013463878691638337
G2,change,sphericity,,T1→T2,response_state,1,67,67,1,0.03384148774842367,-0.0778389397139871,-0.06386370745239489,0.10082169526434032,0.1462421632792493,0.14340521037013212,-0.019782774292474686,0.020407512863785303,0.0004083104742888795,0.02000785088385061
G2,change,sphericity,,T2→T3,response_state,1,67,67,1,-0.07793918109984838,-0.09598771097987106,-0.10529189591348431,0.08659437148115152,0.12481565239204977,0.11997174629563961,-0.04037539042295498,0.014308430011368943,0.0006531536949288223,0.04564817344808975
G2,static,ftv,T0,,response_state,1,67,67,1,0.7165376326921543,0.7654686030729491,0.5827580085606636,11.28976989778154,17.70876373276167,28.118717433721507,0.37021438568444975,762.9908766796142,419.6603135057188,0.5500200937290335
G2,static,ftv,T1,,response_state,1,67,67,1,0.5090190757442733,0.32730874697078555,0.04356525342495898,7.841920519924473,13.842535368530275,14.697400535509962,0.05816437845007165,203.3793268194977,19.380508736022716,0.09529242248511924
G2,static,ftv,T2,,response_state,1,67,67,1,0.4772527735653284,0.49425216549732026,0.17263447018074063,3.4592062574223985,7.205221800739536,8.25213733479715,0.12686598533001128,63.698345602987196,6.7991048320429694,0.10673911178823645
G2,static,ftv,T3,,response_state,1,67,67,1,0.32516561577141034,0.2823042038782246,0.013222090533765996,1.5810696427031838,2.6705350401738994,2.8105271318345517,0.049809905791328705,7.336822461933564,1.8871467335946541,0.25721581016658684
G2,static,ld,T0,,response_state,1,67,67,1,0.27255761636929915,0.22061051877960197,0.037818981319433176,1.315547000518589,1.8489513862510993,1.88736829694617,0.020354750451849087,3.6068249660786975,0.19881174162325288,0.0551209841045874
G2,static,ld,T1,,response_state,1,67,67,1,0.24443228314315946,0.18060694887398931,-0.044658725968473645,1.2280002117178421,1.7768711190553117,1.789213385009538,0.00689815203576765,3.0680913613749436,0.21045935519130712,0.06859618257814566
G2,static,ld,T2,,response_state,1,67,67,1,0.3582582076134215,0.38120882397100375,0.006595366859090901,1.3460897676727248,1.8133633456618077,2.0047910509207147,0.09548511560393913,3.360271370420624,0.781283510747481,0.2325060760344732
G2,static,ld,T3,,response_state,1,67,67,1,0.3999360205685797,0.4394370921583338,-0.06377760261869025,1.1017044777455596,1.4911647961899526,1.654550621658592,0.09874936634145073,2.121931252826776,0.1859000680347497,0.08760890240298735
G2,static,sphericity,T0,,response_state,1,67,67,1,0.616010854816825,0.534404890545923,0.2613818019951589,0.06494208553300483,0.08817996051489531,0.10486235447337436,0.1590884931228097,0.010686873375803587,0.0018952176412330094,0.17734070336456106
G2,static,sphericity,T1,,response_state,1,67,67,1,0.3001835741080693,0.23643925909273295,0.0352427032840219,0.06283986754190223,0.08309982042064669,0.08492563120782774,0.021498936907668995,0.007266293999681451,0.0008658425437969889,0.11915875463268438
G2,static,sphericity,T2,,response_state,1,67,67,1,0.19239364673956422,0.18037838105425885,-0.022885047019039817,0.096645317098449,0.13268264105852937,0.13445940170110218,0.013214104927541503,0.017471582867665193,0.000789340862941498,0.0451785547377243
G2,static,sphericity,T3,,response_state,1,67,67,1,0.12291483757682181,0.2219304996047594,0.036615802165321676,0.09918558503522872,0.12390445365687518,0.12682731234660283,0.023045972004357006,0.016177268096886493,0.0014739477806418031,0.09111228001008909
G3,change,ftv,,T0→T1,response_state,1,67,67,1,0.6201612259557827,0.5480644134908261,0.2947380728958158,0.49057609797887425,0.6362132610928158,0.7578399042023658,0.1604912098651802,0.5826206348075811,0.21263122240961987,0.36495655956271517
G3,change,ftv,,T1→T2,response_state,1,67,67,1,0.43914119243355415,0.4631810608639675,0.12654509083163445,0.8329902135698093,1.0411960304453465,1.1444860965527222,0.09025017116284163,1.2599560158241296,0.18006667532146406,0.1429150486683327
G3,change,ftv,,T2→T3,response_state,1,67,67,1,0.42425572671402356,0.41517103978943565,0.14967077026411924,0.7797598386248363,1.032773562875488,1.1293918526804367,0.08554895236373473,1.2733681520874813,0.2458774777296521,0.193092215575343
G3,change,ld,,T0→T1,response_state,1,67,67,1,0.26037749120553866,0.12744819387694553,-0.03173571388719387,0.2914351544860588,0.5113952985878274,0.5060346300080394,-0.01059348167476768,0.2573213761416508,0.02431848104746865,0.09450626066169397
G3,change,ld,,T1→T2,response_state,1,67,67,1,0.22290966551058172,0.2627972897716861,0.058054170255421034,0.8503675077859515,1.157309237501006,1.19568394945279,0.03209436069568924,1.4434567598043486,0.06487705688169239,0.044945618523748544
G3,change,ld,,T2→T3,response_state,1,67,67,1,0.3644046649895673,0.06348180497797408,-0.023275583871118943,0.9703327639330288,1.3078206399533308,1.2958063699665117,-0.009271655291468882,1.696815527294162,0.07780512171510175,0.04585361252508939
G3,change,sphericity,,T0→T1,response_state,1,67,67,1,0.1793040146859287,0.17912667329455684,0.002214532417087356,0.06804645340716271,0.0903991780265435,0.09152515857095245,0.012302415663514647,0.008314241900448494,0.0001004325751235881,0.012079583000606523
G3,change,sphericity,,T1→T2,response_state,1,67,67,1,0.10898714981243518,0.11773317305501546,-0.013182684032017056,0.10082211236842147,0.1427162695811331,0.14340521037013212,0.004804154515870517,0.020407512863785303,0.00031996806327237124,0.015678934782894543
G3,change,sphericity,,T2→T3,response_state,1,67,67,1,0.10108548168249663,0.06541390267539135,-0.06577570610802219,0.08855607995400841,0.1225641524685162,0.11997174629563961,-0.021608472435570448,0.014308430011368943,0.001135500508245471,0.07935884701139433
G3,static,ftv,T0,,response_state,1,67,67,1,0.7226434671561978,0.8351052642421255,0.5510749589530359,10.434693242384567,18.368815601245863,28.118717433721507,0.3467406312345892,762.9908766796142,203.8633565158286,0.26718976955923995
G3,static,ftv,T1,,response_state,1,67,67,1,0.7046452230824489,0.5740064285192314,0.28865158124224166,5.938119872478603,11.937933474327497,14.697400535509962,0.18775204870517043,203.3793268194977,65.04775367381012,0.31983463949382135
G3,static,ftv,T2,,response_state,1,67,67,1,0.6997366110623355,0.7202331580155685,0.5032290246124005,2.7813761775898174,5.58311726467028,8.25213733479715,0.32343379197923616,63.698345602987196,25.24290383497437,0.39628821747280324
G3,static,ftv,T3,,response_state,1,67,67,1,0.36068321494133615,0.3621800545181207,0.06470405470371343,1.369621328442395,2.599938632457008,2.8105271318345517,0.07492847053217508,7.336822461933564,0.7963855861223312,0.10854638915611022
G3,static,ld,T0,,response_state,1,67,67,1,0.2673856314151158,0.281293599607569,0.061266215177692485,1.3450738114830947,1.8262840414574752,1.88736829694617,0.03236477776358293,3.6068249660786975,0.3082660097085234,0.08546741597046972
G3,static,ld,T1,,response_state,1,67,67,1,0.42874975745318544,0.3687402598106727,0.042289869279969694,1.1593869735769002,1.7013189957644668,1.789213385009538,0.04912459854228212,3.0680913613749436,0.5151128539804408,0.16789358376524896
G3,static,ld,T2,,response_state,1,67,67,1,0.5290585188434482,0.5766681894223507,0.20194520337504185,1.2200902411974288,1.6253170768416476,2.0047910509207147,0.18928355346797412,3.360271370420624,0.8536119865905661,0.25403066969669025
G3,static,ld,T3,,response_state,1,67,67,1,0.28863441688207175,0.3685825040792046,-0.1783668758688024,1.1994690077037466,1.569424702464668,1.654550621658592,0.051449570704938684,2.121931252826776,0.11816155851849844,0.05568585615631373
G3,static,sphericity,T0,,response_state,1,67,67,1,0.609984835182377,0.5575987079762447,0.28909209084883447,0.06647687326301022,0.0865100516340017,0.10486235447337436,0.17501326316330706,0.010686873375803587,0.001924268690931921,0.18005908962004782
G3,static,sphericity,T1,,response_state,1,67,67,1,0.3063692234017081,0.27707341477851305,0.05513606490829648,0.06692562488679576,0.08223859566872302,0.08492563120782774,0.03163986538444538,0.007266293999681451,0.0013059480635399811,0.17972684061465624
G3,static,sphericity,T2,,response_state,1,67,67,1,0.33039348710990507,0.32779740060326634,0.05876170796601132,0.09288620538416284,0.12727716294872066,0.13445940170110218,0.05341566793780142,0.017471582867665193,0.0009263456550010486,0.05302013343710514
G3,static,sphericity,T3,,response_state,1,67,67,1,0.09817224040226676,0.06976106439702941,-0.07522257282061995,0.10314376416238537,0.13089900472847482,0.12682731234660283,-0.032104223503093554,0.016177268096886493,0.0020029393871378335,0.12381196720868605
G4,change,ftv,,T0→T1,response_state,1,67,67,1,0.4637241599489186,0.43263759732448875,0.18444564298957955,0.5277931038804945,0.6841541309202254,0.7578399042023658,0.0972313187436276,0.5826206348075811,0.10203222806827433,0.17512635490840786
G4,change,ftv,,T1→T2,response_state,1,67,67,1,0.20424614893447207,0.20444129220979546,-0.04217071612736123,0.8753390886713914,1.1373174209898358,1.1444860965527222,0.006263663302227043,1.2599560158241296,0.10139383536050801,0.08047410710141886
G4,change,ftv,,T2→T3,response_state,1,67,67,1,0.38793997924814433,0.4226775025106213,0.16316488890607805,0.774148098861928,1.024546101284441,1.1293918526804367,0.09283381241608975,1.2733681520874813,0.1746047632231192,0.1371204101004748
G4,change,ld,,T0→T1,response_state,1,67,67,1,0.02497180630927084,-0.09661152426316956,-0.15042393147159427,0.32026377720114424,0.5400095655137983,0.5060346300080394,-0.06713954636902845,0.2573213761416508,0.020027469924459706,0.07783057212252333
G4,change,ld,,T1→T2,response_state,1,67,67,1,0.24404507027159042,0.17232233190392757,0.01999590877630364,0.8602051627666241,1.1804576205194417,1.19568394945279,0.012734409406697058,1.4434567598043486,0.04841152267867815,0.033538602628623265
G4,change,ld,,T2→T3,response_state,1,67,67,1,0.1931919317752607,0.07985424605601184,-0.009136145519922367,0.9898018847807597,1.2987535938642822,1.2958063699665117,-0.002274432327298056,1.696815527294162,0.04777363301420537,0.02815487732504894
G4,change,sphericity,,T0→T1,response_state,1,67,67,1,-0.15332428765264586,-0.05276096589441445,-0.03892875099943205,0.06831846901446927,0.09224413801763025,0.09152515857095245,-0.007855538934908599,0.008314241900448494,0.00012537565155310606,0.015079625184629636
G4,change,sphericity,,T1→T2,response_state,1,67,67,1,0.08077260755048289,-0.03641088215067673,-0.054079563636559635,0.10003792721860694,0.14556812985565987,0.14340521037013212,-0.015082572522610563,0.020407512863785303,0.00039213146520643657,0.01921505417263776
G4,change,sphericity,,T2→T3,response_state,1,67,67,1,-0.055710751057546505,-0.06269033298917179,-0.09374930344575128,0.08569159049104545,0.12416221537216174,0.11997174629563961,-0.03492879953748266,0.014308430011368943,0.0006074092044840363,0.04245114271806283
G4,static,ftv,T0,,response_state,1,67,67,1,0.6870460531566767,0.8262441456959402,0.628020558582797,10.631507277316125,16.72067123889385,28.118717433721507,0.40535441282817886,762.9908766796142,307.187305530488,0.402609408473279
G4,static,ftv,T1,,response_state,1,67,67,1,0.48894564610104563,0.3477752036297127,0.05930555655781089,7.882871764393923,13.728157671673271,14.697400535509962,0.06594655030969124,203.3793268194977,22.11557266812336,0.10874051465295326
G4,static,ftv,T2,,response_state,1,67,67,1,0.4794476813792003,0.5598046600504796,0.27187424336087995,3.2414864886835852,6.759301829467129,8.25213733479715,0.1809028915496977,63.698345602987196,13.004771536879986,0.2041618414697118
G4,static,ftv,T3,,response_state,1,67,67,1,0.392688961609067,0.2554090572609462,-0.07351780408013142,1.4879764501213826,2.78543608291736,2.8105271318345517,0.00892752417615475,7.336822461933564,2.5901170617731,0.35302981300306596
G4,static,ld,T0,,response_state,1,67,67,1,0.2738755739251914,0.27359240128121076,0.06393161127388569,1.305004319321584,1.8236894663625318,1.88736829694617,0.03373948300746222,3.6068249660786975,0.26530464408892906,0.0735562847058158
G4,static,ld,T1,,response_state,1,67,67,1,0.25687051824878615,0.1833344354189245,-0.054814306125715584,1.2278921673851608,1.7854870968475738,1.789213385009538,0.0020826404458986997,3.0680913613749436,0.25542014260426077,0.08325050088788621
G4,static,ld,T2,,response_state,1,67,67,1,0.34708641372450405,0.4066768294990345,0.03998868884361362,1.353886635040789,1.7826246898862983,2.0047910509207147,0.11081771386219275,3.360271370420624,0.9469330043447364,0.2818025391283215
G4,static,ld,T3,,response_state,1,67,67,1,0.3959223987625679,0.4277085977485318,-0.08145426178039106,1.1181014284949213,1.5035030010736885,1.654550621658592,0.09129223283207065,2.121931252826776,0.16253964870915058,0.07659986556709597
G4,static,sphericity,T0,,response_state,1,67,67,1,0.596456221565967,0.5013773929191423,0.2302801906093035,0.06614934873851819,0.09001735132036665,0.10486235447337436,0.14156656340171167,0.010686873375803587,0.0019911965622718257,0.18632171377459592
G4,static,sphericity,T1,,response_state,1,67,67,1,0.2712107909649613,0.24920847248874933,0.044136887183270024,0.06327838674685542,0.08271588113660065,0.08492563120782774,0.026019825108151963,0.007266293999681451,0.0008885416878775789,0.1222826502638803
G4,static,sphericity,T2,,response_state,1,67,67,1,0.21294596536036398,0.1918942101157921,-0.02619577270190554,0.0960268398869919,0.13289719153843302,0.13445940170110218,0.011618452431774865,0.017471582867665193,0.0009635067886952663,0.055147080604725084
G4,static,sphericity,T3,,response_state,1,67,67,1,0.17659031047968715,0.2842835033063708,0.020524390797809988,0.09870213255081466,0.12493495672597081,0.12682731234660283,0.014920726345287917,0.016177268096886493,0.004326664890675612,0.26745337128389
G0,change,ftv,,T0→T1,response_state,2,83,83,1,0.5500818605432182,0.37433409681985863,0.08322487161510239,0.5196941952640692,0.7053833177757276,0.7601236907867567,0.07201508606365199,0.5493533614498459,0.18289661480242142,0.3329307284472114
G0,change,ftv,,T1→T2,response_state,2,83,83,1,0.34570337097518994,0.3595843628584826,0.09322123835811891,0.9000300494715004,1.1594326343152845,1.2184404171729222,0.04842894410425914,1.5005619879951004,0.04619532360436695,0.03078534840542541
G0,change,ftv,,T2→T3,response_state,2,83,83,1,0.3731791276604676,0.44716215432247386,0.08943944260705328,0.920856451207858,1.266419703187828,1.3446595880675725,0.0581856445854702,1.7828332427576514,0.03789428443112947,0.02125509190781934
G0,change,ld,,T0→T1,response_state,2,83,83,1,0.022060564886624962,-0.03052227373990652,-0.10004049734494891,0.25743956619788805,0.36570663237208545,0.3595757852842013,-0.01705022234197012,0.1230612266099327,0.005859805339469733,0.047616991158747055
G0,change,ld,,T1→T2,response_state,2,83,83,1,-0.06100901546878578,-0.02149278304763531,-0.04180374833638356,0.8373848009996885,1.1909269738413844,1.1824065273057922,-0.007206021227746991,1.377998002829351,0.019508381229821053,0.0141570460840769
G0,change,ld,,T2→T3,response_state,2,83,83,1,0.2659587972503539,0.21623473758921796,0.016337282238985562,0.8304186412347881,1.033501449986971,1.0515416062858507,0.017155912986267178,1.099107595776249,0.027327873990745818,0.02486369314138476
G0,change,sphericity,,T0→T1,response_state,2,83,83,1,-0.13567860291339573,-0.0774701885503141,-0.06347081470992588,0.04741132073017379,0.06314258440223879,0.06154377411795904,-0.025978424417315626,0.003794751759271841,0.00010781494781798169,0.028411594396011253
G0,change,sphericity,,T1→T2,response_state,2,83,83,1,-0.11120439947945089,-0.09299248299336067,-0.048269091488626126,0.07150502179648853,0.10775193042042117,0.10568482436889971,-0.019559156802930244,0.011210928382875112,0.00017680992405681164,0.015771211626584992
G0,change,sphericity,,T2→T3,response_state,2,83,83,1,0.05392300910960917,0.0897062530742978,0.0066399845644230515,0.09494574767814593,0.13697664694715955,0.13743371011027342,0.003325699078829547,0.01911835963896818,0.00030492085258008013,0.015949111656973557
G0,static,ftv,T0,,response_state,2,83,83,1,0.8096427521934427,0.7707658074788452,0.498902402020031,14.46355764523648,29.49832522762063,44.382000757426226,0.33535386588706645,1757.6671584101086,2001.4344710919609,1.1386879828273921
G0,static,ftv,T1,,response_state,2,83,83,1,0.6433399101633013,0.5829029731088796,0.3082338760214933,17.724246590730395,41.839206160128505,53.08702422778185,0.21187509059449344,2561.3670653618387,1397.2639041567718,0.5455149021990658
G0,static,ftv,T2,,response_state,2,83,83,1,0.6132194282355904,0.4896403996016933,0.029300853388543158,13.15819026460335,46.27966582484796,48.971605967989944,0.054969407066240754,2233.366620034884,26.541344538085564,0.011884006996429008
G0,static,ftv,T3,,response_state,2,83,83,1,0.4576634062381932,0.5816052828567515,-0.031952607126232824,6.039699396389737,21.51213449635175,21.92283072852445,0.018733722723057438,453.9118245194413,0.45644748662372586,0.0010055862437753612
G0,static,ld,T0,,response_state,2,83,83,1,0.42090072142607926,0.45619046624785103,0.12301814749235207,1.3972665594567275,1.989014790179149,2.219742300442864,0.10394337676841234,4.566144578313253,0.6247321447380153,0.13681830130941522
G0,static,ld,T1,,response_state,2,83,83,1,0.2116808552782109,0.24304225313966804,-0.11813322172095098,1.4566235983045874,2.2142536502456087,2.3004341817351612,0.03746272428648606,4.438389656185719,0.1492014565011076,0.03361612387798528
G0,static,ld,T2,,response_state,2,83,83,1,0.3948577501081673,0.43709375716577303,0.07907817037032394,1.6596995861446189,2.547556843343141,2.9173502943926564,0.12675661601566443,7.133279459300618,1.1178864355690215,0.1567142352892795
G0,static,ld,T3,,response_state,2,83,83,1,0.13231268758314388,0.36636021581735956,-0.05892584676220958,1.3679512941524232,1.99930062127749,2.224568865785433,0.10126377653334949,3.820805171907141,1.2024320605428325,0.3147064575246696
G0,static,sphericity,T0,,response_state,2,83,83,1,0.3683934343646362,0.32204653715566406,0.009838511913565218,0.0599857267012046,0.07507637664943455,0.07547010818517934,0.005217052753902244,0.005761888080833325,0.0022709139291801714,0.3941266989781127
G0,static,sphericity,T1,,response_state,2,83,83,1,0.3034297468620125,0.35066774867142253,0.10377353973892778,0.0603581648998439,0.07437936179086914,0.07906346411906039,0.05924484058954885,0.00624814893707224,0.0003823192968127654,0.06118920990252718
G0,static,sphericity,T2,,response_state,2,83,83,1,0.3387767096259603,0.2833058601567578,0.07088594311165186,0.08848113057949573,0.12239285403519991,0.12698440374655587,0.036158375169600264,0.016319518216320772,0.0006521984688383855,0.03996432126201722
G0,static,sphericity,T3,,response_state,2,83,83,1,0.15994290751857604,0.11922221691918683,-0.031112817963202755,0.10631490078897822,0.1360678767030883,0.1340032422687045,-0.015407346862874894,0.01817478449282748,0.0019841274683620935,0.10916924319763528
G1,change,ftv,,T0→T1,response_state,2,83,83,1,0.31730405944334833,0.3270572901719983,-0.02580805313976864,0.5811891136222949,0.7461511715751113,0.7601236907867567,0.018381902025949547,0.5493533614498459,0.2594050644765727,0.47220074123503014
G1,change,ftv,,T1→T2,response_state,2,83,83,1,0.34100163721086435,0.407765248513746,0.1332079576572377,0.876372888134679,1.1335803477529312,1.2184404171729222,0.06964646627275137,1.5005619879951004,0.07867986833981824,0.05243360085706446
G1,change,ftv,,T2→T3,response_state,2,83,83,1,0.29797237731413456,0.38608039065617383,0.10359322078727184,0.9320943505304169,1.2565385232355792,1.3446595880675725,0.0655341066348496,1.7828332427576514,0.09661646250418393,0.05419265256392655
G1,change,ld,,T0→T1,response_state,2,83,83,1,0.10117576517593203,0.029750697788399234,-0.06403962020584109,0.2507708115813314,0.3596726374293347,0.3595757852842013,-0.0002693511329102319,0.1230612266099327,0.005137037541336813,0.041743753762667146
G1,change,ld,,T1→T2,response_state,2,83,83,1,0.15121587732225453,0.08905216661622622,-0.01687341380932983,0.8349936814177737,1.1765912666942642,1.1824065273057922,0.004918156722949234,1.377998002829351,0.02121691849541642,0.015396915272629673
G1,change,ld,,T2→T3,response_state,2,83,83,1,0.2754497764242061,0.17387942158750014,0.008994379852821033,0.8222784362582596,1.0373517485833341,1.0515416062858507,0.013494337853769342,1.099107595776249,0.031412749709332256,0.028580231662530618
G1,change,sphericity,,T0→T1,response_state,2,83,83,1,-0.07667604214768481,-0.0651919867183211,-0.2143125204462324,0.051941428864388975,0.0674721892737923,0.06154377411795904,-0.0963284303050776,0.003794751759271841,0.0005548519242297953,0.14621560497972166
G1,change,sphericity,,T1→T2,response_state,2,83,83,1,-0.008500902564963688,0.07446554532465016,-0.005783159538476745,0.06942962313844346,0.10554577397688945,0.10568482436889971,0.0013157082186643456,0.011210928382875112,0.0001254313744784448,0.011188312884956378
G1,change,sphericity,,T2→T3,response_state,2,83,83,1,0.08194450274967464,0.04832947697242636,-0.0036062436416517407,0.09483992983584222,0.13768127233298746,0.13743371011027342,-0.0018013209605955522,0.01911835963896818,0.0003007040440656099,0.0157285483558274
G1,static,ftv,T0,,response_state,2,83,83,1,0.5922925150077663,0.4348269260238092,0.03678840578875353,19.08948501046123,40.89752719291245,44.382000757426226,0.07851096176484872,1757.6671584101086,93.47231866016851,0.053179760578059926
G1,static,ftv,T1,,response_state,2,83,83,1,0.643885647118089,0.25832522817768583,-0.06364490592561989,18.157512394099175,51.88025747081719,53.08702422778185,0.022731859141072903,2561.3670653618387,20.262405977219014,0.007910777901080175
G1,static,ftv,T2,,response_state,2,83,83,1,0.6333907056798622,0.1420411004271236,-0.06749779943742662,13.976336096619677,48.532357121199176,48.971605967989944,0.00896945971259103,2233.366620034884,5.584391869195211,0.002500436703539514
G1,static,ftv,T3,,response_state,2,83,83,1,0.48196969060912637,0.5064899709723188,-0.0400332287458538,6.013769367196853,21.596194777079134,21.92283072852445,0.014899351068761352,453.9118245194413,0.38075138474931625,0.0008388223531132277
