target,model,spatial,timing,analysis_population,split_seed,fold_manifest_sha256,aggregation,n,positive,n_folds,ece_bin_contract,auroc,auprc,brier,calibration_slope,calibration_intercept,ece_10bin
pCR,dino_vitb16_imagenet1k_mri_only_paired,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5022235801661304,0.3300029196201994,0.3087080666613219,0.510348652270665,-1.158758825994362,0.2891596814826937
pCR,dino_vitb16_imagenet1k_mri_only_paired,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.4953344768439108,0.3483683788583086,0.3597201542746522,1.0,-3.096016497421886,0.3354697017432229
pCR,dino_vitb16_imagenet1k_mri_only_paired,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.486868023665898,0.3534425121459632,0.35432613405224334,0.823831861878871,-1.809946246215479,0.3581314493566274
pCR,dino_vitb16_imagenet1k_mri_only_paired,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5401715265866209,0.33175177748512497,0.27188005001122323,3.5463152794239217,-3.448177877760445,0.2210358330358169
pCR,dino_vitb16_imagenet1k_mri_only_paired,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5544252723583862,0.38310003647668645,0.2708841156188975,0.45678966283100575,-1.3870594255193025,0.23516359881931237
pCR,dino_vitb16_imagenet1k_mri_only_paired,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5664493996569467,0.3541124368539642,0.2833234797605314,2.8256053006114623,-1.5511517007420723,0.24705159037934132
pCR,dino_vitb16_imagenet1k_mri_only_paired,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5719580923548258,0.3715172139592034,0.2822416394690895,1.0783957953153187,-1.5768702722351127,0.2658625584319324
pCR,dino_vitb16_imagenet1k_mri_only_paired,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5651114922813036,0.36981743240892717,0.26921058058864483,3.1650955858060894,1.3638312048695678,0.21492669873683956
pCR,dino_vitb16_imagenet1k_mri_only_paired,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5804223825877712,0.40082486698327696,0.26884567183100716,0.7640431071233161,-1.1825032917717253,0.24772729215176156
pCR,ftv_only,TABULAR,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.47704974271012,0.2842638671349027,0.2500660156542379,-17.569160040811962,-0.873355668943509,0.20676217136874753
pCR,ftv_only,TABULAR,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.4744642288452664,0.29896456991712467,0.2500753954138302,-0.9102047842652136,-0.8333185631367074,0.20595043167933155
pCR,ftv_only,TABULAR,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6619897084048028,0.41729865458730925,0.24255543718060976,0.7757772376933375,-0.8822122314486117,0.2022926222873023
pCR,ftv_only,TABULAR,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6849646764859083,0.48089420872552646,0.24304813451716187,26.080427087095206,-1.0518945893356875,0.20341453336662657
pCR,ftv_only,TABULAR,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6870668953687822,0.4365150887634019,0.2369922843979923,0.5445352607468497,-0.8749541956455739,0.20217489071487607
pCR,ftv_only,TABULAR,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6918133765927978,0.4714476470776073,0.2374887535610199,3.1930251132849428,-1.30252414111562,0.2096268943286832
pCR,medicalnet_resnet50_3dseg8_mri_clinical,GLOBAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.6631519699812382,0.4817645688492842,0.24817296697414085,1.0,2.086337906402589,0.18366351126971575
pCR,medicalnet_resnet50_3dseg8_mri_clinical,GLOBAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.6774977958032092,0.5195120278710238,0.2481254022209169,1.547481756649851,-0.7088803033093362,0.1909993858100161
pCR,medicalnet_resnet50_3dseg8_mri_clinical,GLOBAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.7064949684461881,0.5187369612301395,0.22948559192453882,2.125603233142237,-0.7591382711987957,0.16038462758402472
pCR,medicalnet_resnet50_3dseg8_mri_clinical,GLOBAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.7076162613616325,0.5331419673107121,0.22948619911152374,2.150339295105692,-0.7578917412459576,0.16348819245216983
pCR,medicalnet_resnet50_3dseg8_mri_clinical,GLOBAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.6741190516800273,0.4884712065340868,0.2331992519888285,0.3404881122273864,-0.6556247946727257,0.15351232250429334
pCR,medicalnet_resnet50_3dseg8_mri_clinical,GLOBAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.6777570093457944,0.5143116975566109,0.23318405847777682,2.01387714261411,-0.36508188324518576,0.16169393268777546
pCR,medicalnet_resnet50_3dseg8_mri_clinical,LOCAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.703141736312468,0.5085759444736089,0.23138820314343492,0.5883570023871012,-0.6804522317137724,0.16528304300490465
pCR,medicalnet_resnet50_3dseg8_mri_clinical,LOCAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.7060293999775572,0.539570488146797,0.2313999737454438,2.6266656633813596,-0.0762551190313546,0.171821704536369
pCR,medicalnet_resnet50_3dseg8_mri_clinical,LOCAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.7104349309227358,0.5238668912654798,0.22915739223186118,2.0284190267657363,-0.7510063123505928,0.16037775924855183
pCR,medicalnet_resnet50_3dseg8_mri_clinical,LOCAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.708244176912842,0.5347149051009106,0.2291596416252129,2.1120979609644968,-0.753474860381151,0.1650434305892751
pCR,medicalnet_resnet50_3dseg8_mri_clinical,LOCAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.703394166808801,0.5182611415097298,0.22963977570779256,1.912661865135038,-0.7400469540716526,0.1596581335107239
pCR,medicalnet_resnet50_3dseg8_mri_clinical,LOCAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.7009874801622289,0.5298807514894233,0.22963809614894407,1.9714996544885,-0.7421920962546061,0.15966054600966173
pCR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.621663807890223,0.4123215286585768,0.2443271544587083,0.30930879667243955,-0.8767215202413194,0.20181253428105722
pCR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.639904260972173,0.4430645889273358,0.2444444064318724,81.5264731137914,-0.5749463545314413,0.2110257635795299
pCR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5542024013722127,0.3756081639652038,0.2594356240749085,1.728527922308173,2.488224882023436,0.21316295565293852
pCR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5582803703735431,0.4023043582534174,0.2604390447410895,-15.691108083885473,-0.6615044830329679,0.23356372175578036
pCR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.571869639794168,0.4089346112859673,0.2521746359555181,2.94349211202959,1.7615509007859593,0.210349402274082
pCR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.553891561995804,0.4279894529777143,0.25176064792356717,-15.862497791035604,-0.19489648151591127,0.23500391073104437
pCR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6479245283018867,0.4249297488297642,0.24515752804529575,3.212119715855968,2.2893403626898228,0.21883981447739437
pCR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.647806468480318,0.4547619580350104,0.24549894349908544,1.6482409840399666,0.31628196741019793,0.21914771595596422
pCR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.579639794168096,0.3666774131367827,0.26238251756017666,1.0,4.3716261974981325,0.23294414288812632
pCR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5753496266345508,0.38709092859681826,0.26281826091159954,82.13800625743878,-0.06551593766217192,0.23722379308677208
pCR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5690051457975985,0.35116663976839324,0.28137176310047696,1.0,4.643187415224223,0.2425219563600197
pCR,medicalnet_resnet50_3dseg8_mri_clinical_ftv,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.563554805113851,0.38644926438247706,0.283650844760274,1.1266179637097535,-1.0433780533744925,0.26647150010252385
pCR,medicalnet_resnet50_3dseg8_mri_clinical_paired,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6213207547169812,0.40871576920467745,0.24492299139978038,0.3112317253500616,-0.8776668774651745,0.20095319529782127
pCR,medicalnet_resnet50_3dseg8_mri_clinical_paired,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6386797711762546,0.44171723904111787,0.24509204844161886,81.45490727527219,-0.5941688959093463,0.21065802728175806
pCR,medicalnet_resnet50_3dseg8_mri_clinical_paired,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5490909090909091,0.37310460270157797,0.25967505284753845,2.7920283896651465,1.2485688978145024,0.21555973820895535
pCR,medicalnet_resnet50_3dseg8_mri_clinical_paired,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5496941415453178,0.3995843893633335,0.26069032158572597,-15.660325866007208,-0.7241513969792059,0.2289830317573133
pCR,medicalnet_resnet50_3dseg8_mri_clinical_paired,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5798627787307032,0.41853218207095233,0.2491810440043496,2.972161579151454,1.661702803277263,0.21584778025540793
pCR,medicalnet_resnet50_3dseg8_mri_clinical_paired,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5627773536319525,0.4424364936097446,0.24857442597831483,-15.7837189897353,-0.07110152524977094,0.24733427871075064
pCR,medicalnet_resnet50_3dseg8_mri_clinical_paired,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.6475128644939966,0.42466519852913925,0.2453193675792673,3.1764681939025934,2.2424635651960596,0.21899384405246117
pCR,medicalnet_resnet50_3dseg8_mri_clinical_paired,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.6470937101054071,0.45420850102246657,0.24564345049860883,1.646367144927123,0.31585053746646635,0.21928523225648616
pCR,medicalnet_resnet50_3dseg8_mri_clinical_paired,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5446483704974272,0.3382245018436268,0.2729335771378933,1.0,4.183940453220766,0.2390094344121478
pCR,medicalnet_resnet50_3dseg8_mri_clinical_paired,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5669467872379226,0.38169899402628077,0.27383885781143447,82.17551626008355,-1.1820954593551822,0.24740831537729457
pCR,medicalnet_resnet50_3dseg8_mri_clinical_paired,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5515437392795883,0.33957528406316184,0.28833198294435686,1.0,4.596931945195052,0.25401423603606954
pCR,medicalnet_resnet50_3dseg8_mri_clinical_paired,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5531288956196186,0.377787711629897,0.29098105920947104,1.118451868387675,0.9016022248489302,0.2769172785407395
pCR,medicalnet_resnet50_3dseg8_mri_ftv,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5005145797598628,0.3080713378412802,0.30173347774685694,1.0,1.7283943468435918,0.2552826418098615
pCR,medicalnet_resnet50_3dseg8_mri_ftv,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.4993702989993153,0.3409915884505527,0.30025248086840306,-16.22802600938936,-0.6951580645668695,0.27073916880261617
pCR,medicalnet_resnet50_3dseg8_mri_ftv,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5229502572898799,0.33938310010594963,0.2935112862648127,1.256194554166231,2.507579787985097,0.2660320748999125
pCR,medicalnet_resnet50_3dseg8_mri_ftv,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.518957311997964,0.3640816532035191,0.2928682114256823,-16.014326163656456,-0.5327867164376044,0.28070595933287357
pCR,medicalnet_resnet50_3dseg8_mri_ftv,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5109433962264152,0.33625060708507315,0.26361903769946965,2.7100976942993387,1.3420496949312977,0.2185161515746406
pCR,medicalnet_resnet50_3dseg8_mri_ftv,GLOBAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.48785136878184343,0.3542838097237209,0.2631332379695635,-38.24951839400349,1.0207958399582866,0.2277556479528124
pCR,medicalnet_resnet50_3dseg8_mri_ftv,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.49845626072041166,0.3163311241871949,0.28170229095660254,1.447456081091599,2.6281816362390034,0.2507412330466595
pCR,medicalnet_resnet50_3dseg8_mri_ftv,LOCAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.49468541044712727,0.3475501928629837,0.28297070154411463,1.0053566940816112,1.5581951657323245,0.25698706267436355
pCR,medicalnet_resnet50_3dseg8_mri_ftv,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5008233276157805,0.30565820852279424,0.2985091901218844,1.0,2.4793026868991483,0.27238516669424967
pCR,medicalnet_resnet50_3dseg8_mri_ftv,LOCAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5065161654682125,0.34901187772181647,0.2980724876508797,4.630808842871674,-1.518036984561652,0.274736343552959
pCR,medicalnet_resnet50_3dseg8_mri_ftv,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5322469982847342,0.32275845829146826,0.30191947314824435,1.0,-2.6091665659407752,0.26241187515322856
pCR,medicalnet_resnet50_3dseg8_mri_ftv,LOCAL,T0-T2,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5409649142993431,0.3509757203771987,0.3052769957160698,1.6297660970817986,-0.5283135956494169,0.28571612824959414
pCR,medicalnet_resnet50_3dseg8_mri_only,GLOBAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5386628006140202,0.3784085115691258,0.30179571165699415,1.0,1.385836832207814,0.23857332147139573
pCR,medicalnet_resnet50_3dseg8_mri_only,GLOBAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.5437444093554127,0.40033182567017817,0.3018160034223586,1.510842688547127,-1.2343377376958522,0.24908573582128163
pCR,medicalnet_resnet50_3dseg8_mri_only,GLOBAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5366604127579737,0.37554857453125073,0.28668343014018427,1.8868503487518735,2.469584764541444,0.21290208418480192
pCR,medicalnet_resnet50_3dseg8_mri_only,GLOBAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.5272765745980348,0.3745654840077587,0.28663637212911597,1.015277336957126,-0.19310940057260736,0.21785837389859833
pCR,medicalnet_resnet50_3dseg8_mri_only,GLOBAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5212212178065837,0.3681007635462412,0.31538939546695616,1.0,1.514951785006164,0.25418977691165967
pCR,medicalnet_resnet50_3dseg8_mri_only,GLOBAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.5206816178002918,0.3790925153484376,0.3153586751852154,1.9036535082288721,1.200157835515135,0.2676554228202666
pCR,medicalnet_resnet50_3dseg8_mri_only,LOCAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5270202967763943,0.366358850207562,0.2916503421499822,1.0,4.102068800120839,0.21669380091885762
pCR,medicalnet_resnet50_3dseg8_mri_only,LOCAL,T0,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.5264013080906045,0.3842724838622377,0.2915898014556132,3.0503574718148703,0.011352220174597161,0.2190762613746034
pCR,medicalnet_resnet50_3dseg8_mri_only,LOCAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5079924953095685,0.34845562304389455,0.29548386609684396,1.0,4.548101606745452,0.2374536747089033
pCR,medicalnet_resnet50_3dseg8_mri_only,LOCAL,T0-T1,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.496968948878665,0.3482321914248672,0.2953787303640654,1.4456473782529033,0.805319832711791,0.24046390416946103
pCR,medicalnet_resnet50_3dseg8_mri_only,LOCAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,808,275,5,"10_equal_width_bins_[0,1]",0.5269861845471601,0.3535833348260004,0.2884808875170953,1.0,4.216460694522349,0.21621352392749316
pCR,medicalnet_resnet50_3dseg8_mri_only,LOCAL,T0-T2,full_808,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,808,275,5,"10_equal_width_bins_[0,1]",0.5224815248232634,0.35483553897589637,0.28838905684567456,0.805726097903694,0.1545149250187143,0.22181777362510285
pCR,medicalnet_resnet50_3dseg8_mri_only_paired,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5143739279588336,0.3216640830847811,0.2875065803683427,3.1006468357943806,2.0481141533568703,0.2506166419382796
pCR,medicalnet_resnet50_3dseg8_mri_only_paired,GLOBAL,T0,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,outer_fold_macro,375,110,5,"10_equal_width_bins_[0,1]",0.5008524482961059,0.34195260093528945,0.2874147701255995,-15.977727023543057,-0.33290094688194805,0.2652961321148053
pCR,medicalnet_resnet50_3dseg8_mri_only_paired,GLOBAL,T0-T1,radiomics_complete_case_375,2026,143e482d711225c0611006d99bd7345d2fa1a5c16c65fbaf8399341a0d26aa38,pooled_oof,375,110,5,"10_equal_width_bins_[0,1]",0.5497427101200686,0.3550706919373151,0.27886249220665155,3.2060905376776025,1.3030390822623867,0.23963994742843453
