seed_base,fold,model,task,cell,n,n_patients,n_folds,spearman,pearson,r2,mae,rmse,b0_rmse,rmse_gain_over_b0,target_variance,prediction_variance,prediction_target_variance_ratio
3026,3,G3,static,T1,72,72,1,0.6678564537912407,0.6437291841181556,0.3104068470640867,7.431765884413797,16.018226723632225,19.8148258172942,0.19160396001807584,372.07966215629017,56.92873014990807,0.15300145624727923
3026,3,G3,static,T2,72,72,1,0.48659077754196417,0.6692137993242713,0.32080846392064444,3.6905595963302256,10.065307168076503,12.59717156234494,0.2009867359301992,149.16323747576163,19.868464469638127,0.1331994719735596
3026,3,G3,static,T3,72,72,1,0.30690076532252886,0.6946276247031529,0.04527368093186657,3.179908029678709,12.966364085983145,13.553456916138419,0.04331683302554415,176.09925928759827,0.6900910640005142,0.0039187618777741995
3026,3,G3,change,T0→T1,72,72,1,0.584121165348254,0.5595441464470402,0.2940253014445193,0.5230364542417001,0.6876934524769426,0.836179605912315,0.17757686552683424,0.6698856000750728,0.15619027759974444,0.23315962842348079
3026,3,G3,change,T1→T2,72,72,1,0.3254228567753554,0.3350692674142435,0.06147338089269194,0.7858614590020161,0.9371822319529044,0.9799155510350991,0.04360918554364696,0.9358397705582865,0.20990971135883071,0.22430090915414563
3026,3,G3,change,T2→T3,72,72,1,0.3340729307350956,0.29574670820532795,0.08335286808277198,0.8413860207773021,1.1404141134556076,1.1921362013885097,0.04338605594953006,1.4188058903850658,0.17349390823793748,0.12228163797011796
3026,4,G3,static,T0,84,84,1,0.6829401640174142,0.6747018145145856,0.4145517512577672,14.227014352901541,24.566392517223818,34.620895275648515,0.29041717952039175,1030.8471203165714,472.54944375587763,0.45840885078163535
3026,4,G3,static,T1,84,84,1,0.6402753872633391,0.5395502133316195,0.2509302766281777,9.880543279875456,20.511112681839837,25.22803899630383,0.1869715801198449,561.6376290759539,159.04168858768142,0.28317491627003
3026,4,G3,static,T2,84,84,1,0.4980662144375822,0.2616601602835976,-0.030646493792222618,5.011656166814613,11.831456157213244,12.384561106824318,0.04466084383937464,135.8209198238244,6.653818281938756,0.04898964232144456
3026,4,G3,static,T3,84,84,1,0.45768958185683917,0.2208690185366749,-0.0015138732381259068,2.041384030030854,5.704540987252712,5.936618906484529,0.039092608585388565,32.49259820039339,3.8948226848029956,0.11986799765233427
3026,4,G3,change,T0→T1,84,84,1,0.5450035435861091,0.5177478823813586,0.24519355658462427,0.5983615646154263,0.8700976678570428,1.0105297814678649,0.1389688024897541,1.0029987928887398,0.23413420498553308,0.2334341842139236
3026,4,G3,change,T1→T2,84,84,1,0.11865951199757012,0.16699613595786542,0.01695169119802975,0.8598486444615846,1.0334581709449187,1.0423342566364653,0.00851558474168267,1.0864530069681109,0.08001271177429597,0.07364581004527927
3026,4,G3,change,T2→T3,84,84,1,0.22201073200364485,0.16096420113740798,0.005961183125454128,0.8475917547232001,1.256164914270382,1.2608595990230793,0.0037234000965173882,1.5874131523407737,0.13550621624983597,0.08536291642161381
4026,0,G1,static,T0,69,69,1,0.8120569967117284,0.343976927461418,0.0893358456665907,19.09942875007683,53.202374036964194,58.09880520752063,0.08427765688239337,3108.16297061886,769.1771808512011,0.247470029120787
4026,0,G1,static,T1,69,69,1,0.6220679576178298,0.1001867513718998,-0.1643367228461683,19.581960966916565,61.71812956141053,59.15534805072164,-0.04332290477762851,3271.4999379628057,812.3941128016204,0.24832466092220254
4026,0,G1,static,T2,69,69,1,0.5567044208987943,0.14339551017078528,-0.016586046273817212,11.232261807141318,46.29969357799814,47.178623111415305,0.018629825871380696,2108.686847782217,146.17412761501544,0.06931997881466
4026,0,G1,static,T3,69,69,1,0.5106320789185239,0.18662366520274465,-0.157186487615818,3.021626521574024,7.7351288138144305,7.58995725176126,-0.019126795743083184,51.704905308370954,16.09879186185004,0.3113590821960884
4026,0,G1,change,T0→T1,69,69,1,0.39645597369382535,0.3463764409490509,-0.007363682899128587,0.5402238535701753,0.6834201214558566,0.6885005845537826,0.007379025104559104,0.46364889894239597,0.18320078427242242,0.3951282634129223
4026,0,G1,change,T1→T2,69,69,1,0.16108878333942275,0.194894751746499,-0.17923065778921754,1.0092648712417052,1.3105584702562536,1.2080237080390086,-0.0848781042415883,1.456511915302849,0.6309373933664095,0.43318381864059124
4026,0,G1,change,T2→T3,69,69,1,0.2806722689075631,0.36864722426630026,0.12202893322729436,0.8837200646078862,1.1630928896700345,1.2431813954936295,0.06442222037259031,1.540808258037059,0.1670746405524144,0.10843311598372544
4026,1,G1,static,T0,67,67,1,0.6385585441775082,0.6283329413093894,0.31389768368083204,12.503283243350241,22.70851221693179,28.118717433721507,0.1924058317930782,751.6029531470826,140.2010945915945,0.18653611458623193
4026,1,G1,static,T1,67,67,1,0.6069119642429565,0.3759128684135439,0.06130991633530425,7.274179549257463,13.713524418431266,14.697400535509962,0.06694218577642905,200.34381447890817,17.194902266356937,0.08582696855942705
4026,1,G1,static,T2,67,67,1,0.5361960252214862,0.4973376141576339,0.21038108167143155,3.130895536865563,7.038942464017435,8.25213733479715,0.14701583620815212,62.74762402682321,15.927515558954699,0.25383456036751356
4026,1,G1,static,T3,67,67,1,0.44835980525181585,0.38483532981227536,0.031284247365612194,1.3224881593748485,2.6459811896431837,2.8105271318345517,0.058546292020302176,7.227317649068884,0.310949732045213,0.043024223805255536
4026,1,G1,change,T0→T1,67,67,1,0.3009817224040227,0.3299872587938712,0.1038529107289915,0.567236954749819,0.7171617969168017,0.7578399042023658,0.053676386081012994,0.5739248044373187,0.05088169404653265,0.08865568041865265
4026,1,G1,change,T1→T2,67,67,1,0.23489504349908216,0.27093643002888745,0.01318045404914614,0.8655078915792204,1.1067031094007516,1.1444860965527222,0.03301305910641971,1.2411507021551127,0.04147379578241539,0.03341560030574934
4026,1,G1,change,T2→T3,67,67,1,0.3699417351743955,0.4165196015996056,0.1031152419958925,0.7717110046559603,1.0606690097877596,1.1293918526804367,0.06084942327994852,1.2543626572802054,0.03931357058549512,0.03134147079181828
4026,2,G1,static,T0,83,83,1,0.7135090886192855,0.5700702554814385,0.09031721407095739,18.479730337201108,39.744879750044504,44.382000757426226,0.10448201812095673,1736.4904456581796,77.49659244028295,0.04462828611240042
4026,2,G1,static,T1,83,83,1,0.7040216615591285,0.28369400900827535,-0.04987397065541277,17.708590984137324,51.543318326378,53.08702422778185,0.029078780057066968,2530.5072212008527,21.0791411864649,0.008330006336224478
4026,2,G1,static,T2,83,83,1,0.6296545065278535,0.19521478664741282,-0.061983102784980204,13.903602358156116,48.40683565311851,48.971605967989944,0.011532607593890035,2206.4585884681987,5.076439481716783,0.0023007182225164833
4026,2,G1,static,T3,83,83,1,0.181415557701188,0.491355052463234,-0.032008548535823245,6.147018442361919,21.512717567129435,21.92283072852445,0.01870712621346856,448.44300735655645,0.6480738024114722,0.001445164250038555
4026,2,G1,change,T0→T1,83,83,1,0.5624868813232021,0.45664481598011775,0.1688948327132258,0.5124060545919351,0.6716171297438072,0.7601236907867567,0.11643705112169558,0.542734646251655,0.07724392014070143,0.14232354738025144
4026,2,G1,change,T1→T2,83,83,1,0.47856932958314086,0.4619581616240148,0.14335895208469263,0.859863819096094,1.1269231246503724,1.2184404171729222,0.07511019105463701,1.482482927898774,0.06451221465920623,0.043516328886595596
4026,2,G1,change,T2→T3,83,83,1,0.22196801141849629,0.38727741025087037,0.10610138110427114,0.9342780737346822,1.2547793845386335,1.3446595880675725,0.06684234755512136,1.76135332417021,0.08712984985507236,0.04946755921110833
4026,3,G1,static,T0,72,72,1,0.6472120393594444,0.5324140628076552,0.20021800737358997,17.34808742547829,45.16211689735832,52.16050104449419,0.1341701863861714,2550.2159606679124,228.73816123426818,0.08969364350396453
4026,3,G1,static,T1,72,72,1,0.6040259823782882,0.5130714869415656,0.20591936569098024,8.274229564012792,17.188986419755896,19.8148258172942,0.13251892404961213,372.07966215629017,51.13669936596337,0.13743481454915873
4026,3,G1,static,T2,72,72,1,0.28966493022059303,0.4343993949721295,0.035180331164856304,4.874210370847354,11.996483875858885,12.59717156234494,0.04768433005085131,149.16323747576163,99.0179799244655,0.6638229472630981
4026,3,G1,static,T3,72,72,1,0.30464981670847,0.585953014734535,0.01490229615423977,3.209970801422713,13.170989938996698,13.553456916138419,0.028219145824436045,176.09925928759827,0.40326869711487,0.0022900079122778576
4026,3,G1,change,T0→T1,72,72,1,0.4727956781786611,0.4742416472768202,0.1402599056685746,0.5823332449135512,0.7588988792980305,0.836179605912315,0.09242120480798774,0.6698856000750728,0.04282219811254094,0.06392464341335587
4026,3,G1,change,T1→T2,72,72,1,0.16952858704739857,0.2894050097974424,0.06160361198221642,0.7804118239332488,0.9371172074267377,0.9799155510350991,0.04367554281912652,0.9358397705582865,0.08881153623573956,0.09490036545760175
4026,3,G1,change,T2→T3,72,72,1,0.3266769567174739,0.2777805276513032,0.07436617917399113,0.8689610381374747,1.1459907143286878,1.1921362013885097,0.038708234013928235,1.4188058903850658,0.15427974440961587,0.108739148501663
4026,4,G1,static,T0,84,84,1,0.5659410752252708,0.6574068155765533,0.16973186231479842,16.835666774009468,29.255418623280587,34.620895275648515,0.15497798683854003,1030.8471203165714,76.69901251058981,0.0744038674590619
4026,4,G1,static,T1,84,84,1,0.4635010630758327,0.38636340711376765,0.0442573706412398,11.331313713252268,23.168535222578754,25.22803899630383,0.08163550777873838,561.6376290759539,37.361030122075285,0.06652159361819168
4026,4,G1,static,T2,84,84,1,0.4908372987749317,0.31377021818638806,-0.013699660692695348,4.753267200644729,11.733781161261724,12.384561106824318,0.05254767932018128,135.8209198238244,7.82220080219741,0.057592017579793445
4026,4,G1,static,T3,84,84,1,0.4852890553811886,0.1301985396358477,-0.06220505869729509,2.0304058489653354,5.874844864222075,5.936618906484529,0.010405593358027288,32.49259820039339,0.3031945131138537,0.009331187098179884
4026,4,G1,change,T0→T1,84,84,1,0.46445276905943095,0.39726566610976255,0.09212149871216757,0.6230767624155271,0.9542541804369181,1.0105297814678649,0.05568920586308948,1.0029987928887398,0.0418762502621028,0.04175104751770926
4026,4,G1,change,T1→T2,84,84,1,0.04061962134251291,0.046928468982687176,-0.05850917933485977,0.8862918906196002,1.0723900786522158,1.0423342566364653,-0.028835109106687535,1.0864530069681109,0.0904816950479105,0.08328173834265644
4026,4,G1,change,T2→T3,84,84,1,0.1978131011440721,0.23007391146271516,0.034970928784551325,0.8598628379567271,1.2376994142515396,1.2608595990230793,0.018368567594270073,1.5874131523407737,0.015241465683441287,0.009601448533399429
4026,0,G3,static,T0,69,69,1,0.8170624771647791,0.3881244161038365,0.1340150827622495,18.343636613008968,51.880846686159764,58.09880520752063,0.10702386218014646,3108.16297061886,470.12097617886224,0.15125364423386634
4026,0,G3,static,T1,69,69,1,0.7363536719035441,0.27859479187968633,0.055478098462258374,16.37819830311125,55.587798501876584,59.15534805072164,0.06030814907531487,3271.4999379628057,300.01955905622447,0.09170703492143409
4026,0,G3,static,T2,69,69,1,0.542820606503471,0.2094313283004412,0.007519632937970311,11.427106437738528,45.747462188691614,47.178623111415305,0.03033494469187696,2108.686847782217,263.2371751769869,0.12483464553015214
4026,0,G3,static,T3,69,69,1,0.570113262696383,0.6872679133513572,0.23510908643075068,2.4840462104268637,6.288768739374297,7.58995725176126,0.1714355521679678,51.704905308370954,4.114066503826622,0.07956820497571941
4026,0,G3,change,T0→T1,69,69,1,0.5019729630982829,0.43360204132561564,0.13949528566770064,0.4768749334418513,0.6316423539748673,0.6885005845537826,0.08258269034842591,0.46364889894239597,0.12248675296540996,0.26417997162250956
4026,0,G3,change,T1→T2,69,69,1,0.45440263061746444,0.43916475434547864,0.1925713218571078,0.8798946257364156,1.0844489340085828,1.2080237080390086,0.1022949907423799,1.456511915302849,0.2608007768960172,0.17905845750790825
4026,0,G3,change,T2→T3,69,69,1,0.16291560102301794,0.34328495098772127,0.10816588673985994,0.903166090600972,1.17223946636785,1.2431813954936295,0.057064825280473803,1.540808258037059,0.14080220368625512,0.09138204117988871
4026,1,G3,static,T0,67,67,1,0.6620640114933356,0.6223104524513604,0.2981839396093804,12.19090981954547,22.96708565655732,28.118717433721507,0.18321005534150245,751.6029531470826,147.00049272556728,0.1955826438813905
4026,1,G3,static,T1,67,67,1,0.7091946683693832,0.5260896980883174,0.24444360058921843,6.102824758010812,12.303294319486366,14.697400535509962,0.16289317354040028,200.34381447890817,66.05124978746305,0.3296894888382831
4026,1,G3,static,T2,67,67,1,0.532963524622875,0.5218375641157595,0.20921156947102804,3.343312350240102,7.044153258099481,8.25213733479715,0.14638438839401144,62.74762402682321,8.803585086089923,0.14030148906238404
4026,1,G3,static,T3,67,67,1,0.4180301700055871,0.41729757493186653,0.08544366958381533,1.2822673274845708,2.5709510123463195,2.8105271318345517,0.08524241476788398,7.227317649068884,0.6351665058182492,0.08788412750892158
4026,1,G3,change,T0→T1,67,67,1,0.44792082368904146,0.4599031511891143,0.21007221099106055,0.5260797427068313,0.6733195020393804,0.7578399042023658,0.11152804397644378,0.5739248044373187,0.10889695084466554,0.18974079879929415
4026,1,G3,change,T1→T2,67,67,1,0.3088833905339613,0.35000985763711534,0.06708195462721156,0.8482730647533789,1.0760538495203722,1.1444860965527222,0.05979299114115323,1.2411507021551127,0.08842157600539549,0.07124161139486268
4026,1,G3,change,T2→T3,67,67,1,0.48407694149573,0.448942054746155,0.16665645231917126,0.7486819445590328,1.0224064880937709,1.1293918526804367,0.09472829499588885,1.2543626572802054,0.11397900311600638,0.09086606848066048
4026,2,G3,static,T0,83,83,1,0.795768439612107,0.6118066224329325,0.17585423351515428,16.97759538976134,37.830163221040586,44.382000757426226,0.14762375342642373,1736.4904456581796,132.52998043031477,0.07632059293023181
4026,2,G3,static,T1,83,83,1,0.7840980647327987,0.6690477017597505,0.12327189436985797,16.364959534148056,47.10166453881241,53.08702422778185,0.11274618941321536,2530.5072212008527,68.8626293798576,0.027212974854574343
4026,2,G3,static,T2,83,83,1,0.6898325007346459,0.2575891966469499,-0.03725050408522779,13.35221765587714,47.83983991540753,48.971605967989944,0.023110658313353807,2206.4585884681987,13.79484530099219,0.006252030005498113
4026,2,G3,static,T3,83,83,1,0.20349691448721713,0.7264696206211805,0.08792147684791285,5.9549420863935065,20.22412509523338,21.92283072852445,0.07748568851926742,448.44300735655645,5.422629893256883,0.012092127214162038
4026,2,G3,change,T0→T1,83,83,1,0.5628227194492254,0.4748920847804486,0.2016351001685418,0.4793910480672856,0.6582554910441419,0.7601236907867567,0.13401529379669422,0.542734646251655,0.16654127921790352,0.3068558094975232
4026,2,G3,change,T1→T2,83,83,1,0.48904328113849116,0.5078768078710676,0.19967881282536903,0.8334274921862149,1.0892485927565247,1.2184404171729222,0.10603048174990276,1.482482927898774,0.11262084780103182,0.07596771988508305
4026,2,G3,change,T2→T3,83,83,1,0.27706645396918683,0.43531511678119306,0.15827662243558216,0.8994139761919506,1.2176092431912893,1.3446595880675725,0.09448513661280539,1.76135332417021,0.1595954359569081,0.0906095521931098
4026,3,G3,static,T0,72,72,1,0.6693999614123096,0.5768743421392682,0.27112365892286416,15.614646961265553,43.113711025242786,52.16050104449419,0.17344139412185228,2550.2159606679124,366.112967114189,0.14356155430001405
4026,3,G3,static,T1,72,72,1,0.6552832979612837,0.6495732784721661,0.34495640515694637,7.4360336849318935,15.6118032099705,19.8148258172942,0.21211504184181826,372.07966215629017,71.35854975701471,0.19178298900691035
4026,3,G3,static,T2,72,72,1,0.4150106116148949,0.523556008706838,0.2444489158645009,4.359783394417515,10.616046617643152,12.59717156234494,0.15726744173459567,149.16323747576163,61.25051310751524,0.4106274048756027
4026,3,G3,static,T3,72,72,1,0.28030741526786296,0.7729590644628436,0.06762668582813025,3.166521258644144,12.813674336629186,13.553456916138419,0.05458257506454733,176.09925928759827,0.8695358347209705,0.004937759751168966
4026,3,G3,change,T0→T1,72,72,1,0.56038973567432,0.5746833849913949,0.2640323420473516,0.5451641889581553,0.7021496536946065,0.836179605912315,0.16028847303860627,0.6698856000750728,0.09173524840385634,0.13694166346250128
4026,3,G3,change,T1→T2,72,72,1,0.28992218149077115,0.37304511226054266,0.11749540674298042,0.7458860642536775,0.9087809945582506,0.9799155510350991,0.07259253759337532,0.9358397705582865,0.1544390934609694,0.1650272817202852
4026,3,G3,change,T2→T3,72,72,1,0.3836902694707056,0.3772409371020706,0.14010173477864774,0.8186755469207593,1.1045491043081581,1.1921362013885097,0.0734707133113958,1.4188058903850658,0.1787013348448348,0.1259519262330769
4026,4,G3,static,T0,84,84,1,0.6296851270628734,0.7077760606653596,0.3685240631143387,14.914936479719282,25.513822745480397,34.620895275648515,0.26305132948349286,1030.8471203165714,216.56247703865006,0.21008205074302783
4026,4,G3,static,T1,84,84,1,0.543829097904222,0.36296235982679004,0.06771936333858031,11.23625693668296,22.882392497462774,25.22803899630383,0.09297775777121312,561.6376290759539,106.15353461706971,0.18900716248610522
4026,4,G3,static,T2,84,84,1,0.5428571428571428,0.3221402807991134,0.011461468784609963,4.583727304437675,11.587243528594996,12.384561106824318,0.06437996238639192,135.8209198238244,15.518236307006914,0.11425512599337333
4026,4,G3,static,T3,84,84,1,0.4652627315986636,0.1257130818286708,-0.04841010315334415,2.045048247851675,5.83657161619684,5.936618906484529,0.01685257077532937,32.49259820039339,1.1276735399690854,0.034705551492506766
4026,4,G3,change,T0→T1,84,84,1,0.5410752252708312,0.4413415874739213,0.1313230302837175,0.6161283318320264,0.9334248507703659,1.0105297814678649,0.07630149265417863,1.0029987928887398,0.06220567070743903,0.06201968651256328
4026,4,G3,change,T1→T2,84,84,1,0.18214032600992203,0.16025422686666524,-0.17588034503292027,0.9030531312546745,1.1302825915211274,1.0423342566364653,-0.08437632585200149,1.0864530069681109,0.38001462141352826,0.34977547945125465
4026,4,G3,change,T2→T3,84,84,1,0.21947959906854309,0.21757243544923144,0.036353149131100104,0.8268191817013386,1.2368127122895607,1.2608595990230793,0.019071819536568765,1.5874131523407737,0.15187346234898116,0.09567355677066869
5026,0,G1,static,T0,69,69,1,0.7660577274388016,0.39820307134689725,0.1372852572617307,17.10417433959172,51.782796540801705,58.09880520752063,0.10871150696058278,3108.16297061886,741.8602459900181,0.2386812573866768
5026,0,G1,static,T1,69,69,1,0.5971867007672635,0.10514068144224312,-0.038225305916217645,16.03066721910229,58.27996245620206,59.15534805072164,0.014798080365768488,3271.4999379628057,43.491390109940546,0.013294021376941566
5026,0,G1,static,T2,69,69,1,0.39068322981366466,0.11098491645175448,-0.03072626985333904,10.846892144579899,46.62058481940525,47.178623111415305,0.011828202164616176,2108.686847782217,15.048728226797417,0.007136540090163087
5026,0,G1,static,T3,69,69,1,0.37676287906466943,0.3267799419035084,-0.036207126925906774,2.6469045590890863,7.3196305492533655,7.58995725176126,0.03561636693608053,51.704905308370954,0.6952640153000056,0.01344677088476252
5026,0,G1,change,T0→T1,69,69,1,0.5760686883449033,0.5002406027304166,0.22286470396856684,0.4627759634445277,0.6002648784780323,0.6885005845537826,0.12815632703193106,0.46364889894239597,0.09051896156333951,0.19523169745429642
5026,0,G1,change,T1→T2,69,69,1,0.23489221775666794,0.3119659586692315,0.09339876020470383,0.9342328021227071,1.1491194490522665,1.2080237080390086,0.04876084682341352,1.456511915302849,0.1924709322461439,0.1321451134205956
5026,0,G1,change,T2→T3,69,69,1,0.15579101205699672,0.3060574031807257,0.07989230436080608,0.9047757599465035,1.190676083460283,1.2431813954936295,0.04223463464275723,1.540808258037059,0.19357954445136313,0.12563506422140894
5026,1,G1,static,T0,67,67,1,0.6788650331231544,0.7605100466736394,0.5510159223150229,10.629053313074378,18.370023372441526,28.118717433721507,0.3466976786639924,751.6029531470826,355.111907862502,0.47247274159260716
5026,1,G1,static,T1,67,67,1,0.6555591028813155,0.5649532713887135,0.1973305846270602,6.807918529136355,12.681082463314002,14.697400535509962,0.13718875438717154,200.34381447890817,21.352087066150375,0.10657722137160508
5026,1,G1,static,T2,67,67,1,0.4519913799984038,0.42895041508084525,0.08770266853001085,3.5100895203262277,7.566008852476515,8.25213733479715,0.08314554817542918,62.74762402682321,3.421188947526959,0.054523003868074384
5026,1,G1,static,T3,67,67,1,0.3708995131295395,0.31282762271548087,-0.005186818902933155,1.3467320133272591,2.695330116491963,2.8105271318345517,0.04098769018728338,7.227317649068884,0.2169140827780808,0.030013082766055875
5026,1,G1,change,T0→T1,67,67,1,0.49692712906057956,0.47307099764184385,0.21341897975288504,0.5188407630455707,0.6718916268412877,0.7578399042023658,0.11341218228873758,0.5739248044373187,0.08386242358737865,0.14612092549231803
5026,1,G1,change,T1→T2,67,67,1,0.38203368185808934,0.3320645304953542,0.034910584725110994,0.85612971283971,1.094450275440093,1.1444860965527222,0.043719029233592874,1.2411507021551127,0.0634521921330227,0.05112368064800302
5026,1,G1,change,T2→T3,67,67,1,0.33653922898874616,0.40048497276596734,0.11454772310974015,0.81592184072923,1.0538872192672586,1.1293918526804367,0.06685423950418944,1.2543626572802054,0.08657288238302628,0.06901742640421034
5026,2,G1,static,T0,83,83,1,0.7575668527769615,0.7770669338173656,0.35130633174834525,16.194884179244703,33.562633345402965,44.382000757426226,0.24377827108690922,1736.4904456581796,214.20498804053105,0.12335512042471458
5026,2,G1,static,T1,83,83,1,0.697199949624281,0.5603819594492283,-0.004170994017125729,17.737384180540314,50.40894713918131,53.08702422778185,0.050446924225958714,2530.5072212008527,18.286967905735146,0.007226601747082572
5026,2,G1,static,T2,83,83,1,0.4681373577935435,0.2684572354499025,-0.01663078002374041,13.855606695002445,47.36194375112265,48.971605967989944,0.032869296096179494,2206.4585884681987,30.775713961737598,0.013948013401467544
5026,2,G1,static,T3,83,83,1,0.43877251164938497,0.6898990446452036,-0.04776437459704974,6.051571171195498,21.676314427165945,21.92283072852445,0.011244729497352474,448.44300735655645,0.13207322264091173,0.0002945150676324416
5026,2,G1,change,T0→T1,83,83,1,0.5114184962847906,0.4567063282878045,0.17998505790401842,0.5009063369081556,0.6671210681124783,0.7601236907867567,0.12235195903184805,0.542734646251655,0.09000023270223804,0.1658273215535733
5026,2,G1,change,T1→T2,83,83,1,0.29583140926073626,0.27868637904887844,0.06718575542487926,0.9082615567141968,1.1759596899908635,1.2184404171729222,0.0348648375278163,1.482482927898774,0.17489467838247294,0.11797416016814664
5026,2,G1,change,T2→T3,83,83,1,0.44521640569245624,0.5321775120770929,0.12879864791261697,0.902769654290527,1.23874670434302,1.3446595880675725,0.07876557358041911,1.76135332417021,0.05052761728886106,0.028686815186649214
5026,3,G1,static,T0,72,72,1,0.5193581580809057,0.42904185393766503,0.1560255977398527,18.579667290496953,46.39307050669301,52.16050104449419,0.11057084234833983,2550.2159606679124,661.7411133114645,0.25948434309781027
5026,3,G1,static,T1,72,72,1,0.5329281625828028,0.5421463404123302,0.15674872216970015,8.47360214549285,17.71317731430355,19.8148258172942,0.10606444499534028,372.07966215629017,24.43376683295207,0.06566810637096523
5026,3,G1,static,T2,72,72,1,0.5990095826098143,0.7228201725924686,0.4352583270570979,3.39843954164782,9.178164101476995,12.59717156234494,0.27141072453819176,149.16323747576163,35.18957081820082,0.23591316073385019
5026,3,G1,static,T3,72,72,1,0.2389221171779536,0.39148982030512636,-0.007198885867435001,3.2329170544828694,13.317919422963541,13.553456916138419,0.017378407193991793,176.09925928759827,0.35003793456670945,0.0019877308739558153
5026,3,G1,change,T0→T1,72,72,1,0.23872917872531998,0.19341423719480894,-0.006242608237904568,0.6141612500197883,0.8210160981616348,0.836179605912315,0.018134271206167528,0.6698856000750728,0.04643122226653339,0.06931216652713527
5026,3,G1,change,T1→T2,72,72,1,0.16750273329474566,0.1501526092989159,0.00029295283056662846,0.8086008896467786,0.9672464079274445,0.9799155510350991,0.012928811155483699,0.9358397705582865,0.024545215198085113,0.026228010360622278
5026,3,G1,change,T2→T3,72,72,1,0.1928098269985208,0.16408896846451437,0.01925704058745492,0.9004053604004277,1.1796117529798524,1.1921362013885097,0.010505887157918508,1.4188058903850658,0.011105193097807185,0.007827140536323276
5026,4,G1,static,T0,84,84,1,0.6594107522527084,0.6419175033428641,0.11068686931110117,16.197818636324065,30.277811675059443,34.620895275648515,0.12544688882277086,1030.8471203165714,1454.6172422490267,1.4110892038019336
5026,4,G1,static,T1,84,84,1,0.5583476764199656,0.3981994587899021,0.0820620492758305,11.047916723360945,22.705692992806064,25.22803899630383,0.09998184971361888,561.6376290759539,64.51239389938475,0.11486479993430126
5026,4,G1,static,T2,84,84,1,0.6623063683304649,0.24181704677839014,-0.02010587285865295,4.934639143683757,11.77079937682006,12.384561106824318,0.04955861775885254,135.8209198238244,19.08896225666962,0.1405450815782299
5026,4,G1,static,T3,84,84,1,0.47239040194391013,0.2111869965976703,-0.008630050408749534,1.9742605435329448,5.7247716950786804,5.936618906484529,0.035684825780959196,32.49259820039339,1.5555539166834773,0.04787410065177995
5026,4,G1,change,T0→T1,84,84,1,0.22002632378252507,0.24840233744295956,0.029039081307108416,0.6591207142467782,0.9868498514926737,1.0105297814678649,0.023433183672028395,1.0029987928887398,0.026114562008064158,0.026036483985042026
5026,4,G1,change,T1→T2,84,84,1,0.26026121291890253,0.20216180366079892,0.03849462340522902,0.8206920225942247,1.0220716254829674,1.0423342566364653,0.01943966728953523,1.0864530069681109,0.06838832706600484,0.06294641979670286
5026,4,G1,change,T2→T3,84,84,1,0.14488204920522427,0.05408737722182497,-0.007445252014297354,0.8650326771170737,1.2646073870220595,1.2608595990230793,-0.0029724070799667466,1.5874131523407737,0.038138039538375676,0.02402527626921696
5026,0,G3,static,T0,69,69,1,0.7618560467665327,0.4020178406232924,0.1442641472973889,17.19883641726548,51.572924000886466,58.09880520752063,0.11232384527228478,3108.16297061886,756.8248699368567,0.24349587749775128
5026,0,G3,static,T1,69,69,1,0.6513335769090246,0.14368401949626297,-0.02246764029936421,15.709872479909722,57.83599935860317,59.15534805072164,0.022303117733112204,3271.4999379628057,83.51935289128639,0.025529376272369637
5026,0,G3,static,T2,69,69,1,0.5385093167701864,0.1543335639274437,-0.016671923226288188,10.42206295854088,46.30164913927716,47.178623111415305,0.018588375715567537,2108.686847782217,27.296235495856767,0.012944660571371808
5026,0,G3,static,T3,69,69,1,0.49338691998538553,0.5017997006180469,0.028730749832334812,2.574553421252403,7.086563667169836,7.58995725176126,0.06632363897367287,51.704905308370954,1.0712666393907784,0.020718858936143177
5026,0,G3,change,T0→T1,69,69,1,0.6294117647058824,0.5564334807818299,0.27584963312134714,0.44264190926747443,0.5794406960785715,0.6885005845537826,0.15840202742295828,0.46364889894239597,0.10791245828699848,0.2327460682709517
5026,0,G3,change,T1→T2,69,69,1,0.29152356594811846,0.27787974675916466,0.060637532084793944,0.9061866741040819,1.1696976649146513,1.2080237080390086,0.03172623423638941,1.456511915302849,0.23755553773322144,0.16309893193275188
5026,0,G3,change,T2→T3,69,69,1,0.19835586408476438,0.3561540501413888,0.11474995019300638,0.8985889586953278,1.1679043570302894,1.2431813954936295,0.060551934525572504,1.540808258037059,0.23244665986601912,0.15086021161526536
5026,1,G3,static,T0,67,67,1,0.7116689280868386,0.7920540652233244,0.5702607223931757,10.395985150683392,17.972014637557557,28.118717433721507,0.360852262201528,751.6029531470826,288.9572895935251,0.3844547022914351
5026,1,G3,static,T1,67,67,1,0.7395642110304096,0.6469076131115834,0.3381020972865598,5.86965959409898,11.515517818370126,14.697400535509962,0.21649288998093105,200.34381447890817,43.29025462575231,0.21607981628157444
5026,1,G3,static,T2,67,67,1,0.6014446484156757,0.546594114005098,0.22238358996865715,3.223485962115282,6.985240306083585,8.25213733479715,0.1535235027380584,62.74762402682321,7.987263323800248,0.12729188471560088
5026,1,G3,static,T3,67,67,1,0.3694628461968234,0.3890555928194461,0.059375270432041494,1.3295909192477409,2.6073345986192784,2.8105271318345517,0.07229694775536318,7.227317649068884,0.44194621336344736,0.06114941044834034
