seed_base,model,task,cell,n,n_patients,n_folds,spearman,pearson,r2,mae,rmse,b0_rmse,rmse_gain_over_b0,target_variance,prediction_variance,prediction_target_variance_ratio
3026,G1,static,T2,375,375,5,0.4640643986801684,0.1828498954452369,-0.01105725125379986,7.689286955672287,31.27442400975073,31.89590142522411,0.01948455405564736,967.3928908860065,12.563334101600327,0.012986795974998267
3026,G1,static,T3,375,375,5,0.267665733739091,0.3068480624330154,-0.005878293611621066,3.2021398749561025,12.44503373838617,12.7102476994274,0.020866152046208966,153.9737617694037,0.7029846325593292,0.004565613156949057
3026,G1,change,T0→T1,375,375,5,0.4031491637273865,0.3238555965584888,0.1047694965223448,0.5681335673788079,0.775548755273219,0.825048957340101,0.05999668459247208,0.6718670437047413,0.06942992521020129,0.10333878683401082
3026,G1,change,T1→T2,375,375,5,0.24972761406303334,0.22242655137593845,0.04802830406905423,0.870837559070663,1.0913743036456878,1.1219912655742512,0.027288057285270617,1.251190424830141,0.04282879489412063,0.03423043690566524
3026,G1,change,T2→T3,375,375,5,0.1662298327454773,0.2104220604929236,0.042124218182245765,0.8831035604027393,1.2128326715418456,1.2415461637217322,0.02312720462508889,1.5356511951559042,0.10128855821885681,0.06595804993892097
3026,G3,static,T0,375,375,5,0.7209721242462168,0.5553504794673763,0.2693367037385096,15.094223026983203,36.471192315781536,44.60035130440287,0.1822667030835436,1820.4662472311843,414.83964938904177,0.2278754961922458
3026,G3,static,T1,375,375,5,0.6465422687450221,0.41397043131803957,0.1114693042453947,11.736634396808018,35.51716718295129,39.04093529952814,0.09025829144568255,1419.7249129703735,97.20643114188555,0.06846849713900459
3026,G3,static,T2,375,375,5,0.5168476504721812,0.2347998682293465,0.007628405090327139,7.401651937425993,30.98408020311117,31.89590142522411,0.028587410337048796,967.3928908860065,16.70537214287747,0.017268446254114514
3026,G3,static,T3,375,375,5,0.36464366621024447,0.4382316558136033,0.03877209155739758,3.1147775408102873,12.16568440247582,12.7102476994274,0.04284442835650737,153.9737617694037,1.5750070613582448,0.010229061388504806
3026,G3,change,T0→T1,375,375,5,0.512816247582205,0.46357057342385444,0.21472741728406164,0.5307253729661233,0.7263599442781412,0.825048957340101,0.11961594785856842,0.6718670437047413,0.1453926524528887,0.21640092904569222
3026,G3,change,T1→T2,375,375,5,0.2671020593924224,0.25714889061403073,0.06545360952650614,0.8639684965391131,1.0813396761980048,1.1219912655742512,0.036231645132674364,1.251190424830141,0.0983299438746736,0.07858911155591897
