protocol,population,scenario,view,timing,timing_label,model_type,model,fold,n,n_positive,n_negative,auroc,auprc,balanced_accuracy,brier
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,C+F,4,76,23,53,0.874487284659557,0.7734134716585691,0.7506152584085316,0.14211866757503538
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,C+FULL,0,77,23,54,0.7834138486312399,0.665536078132399,0.6847826086956521,0.1643503391836742
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,C+FULL,1,77,22,55,0.8611570247933884,0.7528563923747549,0.7318181818181818,0.13242241059169735
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,C+FULL,2,77,23,54,0.78743961352657,0.7347334290322901,0.7210144927536233,0.15484823210769547
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,C+FULL,3,77,22,55,0.7429752066115702,0.5342670650393038,0.6818181818181819,0.17991649532942283
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,C+FULL,4,76,23,53,0.8482362592288761,0.7650212934918332,0.6866283839212469,0.13582908685418849
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,C+N,0,77,23,54,0.7946859903381642,0.6902868577674551,0.7153784219001611,0.16076483312883075
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,C+N,1,77,22,55,0.8537190082644628,0.751138785899492,0.7181818181818183,0.13594530437439006
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,C+N,2,77,23,54,0.7753623188405797,0.7391226487355093,0.7580515297906603,0.1521162847192219
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,C+N,3,77,22,55,0.7214876033057851,0.5272559536537869,0.6318181818181818,0.19039927068760093
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,C+N,4,76,23,53,0.8146021328958162,0.7288875978470808,0.6866283839212469,0.14881832837678574
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,F,0,77,23,54,0.5756843800322061,0.37867533501482203,0.5289855072463768,0.2084406548093271
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,F,1,77,22,55,0.6161157024793389,0.41528176315762444,0.5863636363636364,0.20360550918862186
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,F,2,77,23,54,0.6095008051529791,0.44642997604455825,0.5454911433172303,0.2078881288008322
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,F,3,77,22,55,0.7132231404958678,0.48984573263100245,0.7227272727272727,0.2007613184853469
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,F,4,76,23,53,0.7120590648072189,0.49911848418554455,0.6025430680885973,0.20542306875046545
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,FULL,0,77,23,54,0.7584541062801933,0.5781060959007411,0.71256038647343,0.16814443313279984
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,FULL,1,77,22,55,0.6917355371900826,0.5542526259237537,0.6454545454545455,0.1808440716073278
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,FULL,2,77,23,54,0.7632850241545893,0.7103912477811671,0.6964573268921095,0.18124087950061726
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,FULL,3,77,22,55,0.5694214876033058,0.4725432603800239,0.5590909090909091,0.19852979710155785
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,FULL,4,76,23,53,0.7054963084495489,0.585668795919818,0.6287940935192781,0.17750208830198186
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,N,0,77,23,54,0.7648953301127214,0.6058008594168733,0.71256038647343,0.16692512172016602
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,N,1,77,22,55,0.7851239669421488,0.6562492664385843,0.6499999999999999,0.1454556008098041
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,N,2,77,23,54,0.7568438003220611,0.7082709663776939,0.6626409017713366,0.18224944633028742
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,N,3,77,22,55,0.5793388429752067,0.4568248625190596,0.6,0.1974733682059764
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T2,T2,rbf_svm,N,4,76,23,53,0.6800656275635766,0.55826893684325,0.6222313371616078,0.18842340900750473
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C,0,77,23,54,0.7415458937198068,0.5273242826612885,0.6662640901771336,0.18412422990708646
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C,1,77,22,55,0.7644628099173554,0.6562173728190801,0.6545454545454545,0.1607975099648119
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C,2,77,23,54,0.7302737520128825,0.6414738273502397,0.6469404186795491,0.17373344652707662
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C,3,77,22,55,0.7545454545454545,0.5823571039930615,0.6545454545454545,0.19062791954412686
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C,4,76,23,53,0.7284659557013946,0.6153820094946155,0.6337161607875308,0.20940011417921478
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F,0,77,23,54,0.6731078904991948,0.4918026507238332,0.6662640901771336,0.1991509235986453
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F,1,77,22,55,0.7785123966942149,0.6488164590863306,0.6409090909090909,0.15997182870840593
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F,2,77,23,54,0.7520128824476651,0.6068952583865164,0.6529790660225443,0.1741764471020403
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F,3,77,22,55,0.7966942148760331,0.670357222779611,0.7318181818181818,0.1851245336456341
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F,4,76,23,53,0.8416735028712059,0.7406207094946462,0.737489745693191,0.15540001391589825
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F+B,0,77,23,54,0.6578099838969405,0.4692402361540934,0.6320450885668277,0.20933352509290307
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F+B,1,77,22,55,0.790909090909091,0.5925590056311789,0.7181818181818181,0.16595753048575376
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F+B,2,77,23,54,0.7568438003220611,0.6483249177731328,0.6992753623188406,0.17063028036737668
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F+B,3,77,22,55,0.7165289256198346,0.5672630469715201,0.6863636363636363,0.19180018774293137
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F+B,4,76,23,53,0.8424938474159147,0.7438920951823282,0.756357670221493,0.15461040458125766
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F+D,0,77,23,54,0.7616747181964573,0.6042591178475375,0.7520128824476651,0.2089673299347471
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F+D,1,77,22,55,0.8231404958677686,0.6919934155670139,0.7681818181818181,0.14752872734897218
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F+D,2,77,23,54,0.8526570048309179,0.770110607079556,0.7238325281803543,0.20304096598259627
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F+D,3,77,22,55,0.7479338842975206,0.6132307653626579,0.7227272727272727,0.18428811839904727
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F+D,4,76,23,53,0.844954881050041,0.7294427022580386,0.7571780147662018,0.17598339748855207
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F+S,0,77,23,54,0.7085346215780999,0.527277706944531,0.6384863123993558,0.18528325654013808
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F+S,1,77,22,55,0.7933884297520661,0.6831756396557584,0.6818181818181819,0.15503500031708986
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F+S,2,77,23,54,0.7608695652173914,0.6560186077760822,0.6747181964573269,0.17076626192611344
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F+S,3,77,22,55,0.7975206611570248,0.6701196457435484,0.7318181818181818,0.1851319428527751
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+F+S,4,76,23,53,0.8088597210828549,0.6853669932105056,0.7063166529942575,0.1640212353451944
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+FULL,0,77,23,54,0.7415458937198067,0.5698506664690157,0.6710950080515298,0.2090005067915503
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+FULL,1,77,22,55,0.8231404958677686,0.6934841120798196,0.7454545454545455,0.14633187862803568
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+FULL,2,77,23,54,0.8518518518518517,0.7915062503697383,0.7338969404186796,0.13698770271327518
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+FULL,3,77,22,55,0.7074380165289256,0.5751850217139662,0.6636363636363636,0.23106885061544832
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+FULL,4,76,23,53,0.8482362592288761,0.709461068949276,0.7875307629204267,0.14925658317302445
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+N,0,77,23,54,0.7528180354267311,0.5888745230610375,0.7210144927536233,0.20901551246440125
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+N,1,77,22,55,0.8264462809917356,0.692489415027488,0.740909090909091,0.14814259660474635
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+N,2,77,23,54,0.8429951690821256,0.7870137748337018,0.7616747181964574,0.13171339168445956
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+N,3,77,22,55,0.7347107438016529,0.5987913516455732,0.6818181818181819,0.19374505350640633
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,C+N,4,76,23,53,0.8474159146841673,0.7164461599042152,0.8063986874487286,0.15081014372891052
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,F,0,77,23,54,0.537037037037037,0.36986773270641005,0.4621578099838969,0.209486393811897
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,F,1,77,22,55,0.6090909090909091,0.35928981713269126,0.5272727272727272,0.2041560256519951
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,F,2,77,23,54,0.6537842190016103,0.49407418014546656,0.5539452495974235,0.20942211234909222
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,F,3,77,22,55,0.6512396694214876,0.43586482441275015,0.5136363636363637,0.20413793644911468
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,F,4,76,23,53,0.7169811320754718,0.5776239662672176,0.6410992616899097,0.2110263300110252
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,FULL,0,77,23,54,0.7004830917874396,0.4916154553533279,0.6714975845410628,0.20915427535221603
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,FULL,1,77,22,55,0.7586776859504132,0.6042816927824011,0.6818181818181819,0.16671550762505227
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,FULL,2,77,23,54,0.8293075684380032,0.6431457858667992,0.7463768115942029,0.20898609006676042
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,FULL,3,77,22,55,0.7181818181818183,0.46271278551131173,0.6454545454545455,0.1879248773395213
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,FULL,4,76,23,53,0.7383100902379,0.5274277613667658,0.5672682526661198,0.18554813570453615
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,N,0,77,23,54,0.71658615136876,0.5111315878934299,0.7769726247987117,0.20639588811169343
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,N,1,77,22,55,0.7148760330578512,0.45612953761397534,0.6909090909090909,0.17204767657984574
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,N,2,77,23,54,0.8244766505636071,0.6445379082482977,0.7926731078904992,0.20906489791136848
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,N,3,77,22,55,0.6859504132231404,0.44130165657841813,0.6272727272727273,0.20170484884951928
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),logistic,N,4,76,23,53,0.7178014766201805,0.4413811527170889,0.610746513535685,0.19227285389754104
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C,0,77,23,54,0.6706924315619968,0.5560828901988435,0.571658615136876,0.19950408546481607
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C,1,77,22,55,0.7371900826446282,0.6249332363613302,0.6590909090909092,0.17511823818044714
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C,2,77,23,54,0.7181964573268922,0.5804462099940007,0.6590177133655395,0.1766708880095804
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C,3,77,22,55,0.7140495867768595,0.5661084716501981,0.6181818181818182,0.18525858025166025
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C,4,76,23,53,0.7694831829368335,0.605300911806764,0.6361771944216571,0.1794917561592599
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C+F,0,77,23,54,0.6932367149758455,0.4889937590807061,0.6570048309178744,0.18962608989968727
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C+F,1,77,22,55,0.7669421487603306,0.6179767754597395,0.6409090909090909,0.16837343846391792
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C+F,2,77,23,54,0.751207729468599,0.6403418985765705,0.6095008051529791,0.16997296716861135
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C+F,3,77,22,55,0.728099173553719,0.56073980911577,0.65,0.1814727541357462
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C+F,4,76,23,53,0.8203445447087776,0.6617456893014985,0.728876127973749,0.16808634535611325
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C+FULL,0,77,23,54,0.7769726247987118,0.6445749308545762,0.7338969404186796,0.16381416578359084
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C+FULL,1,77,22,55,0.8297520661157025,0.7132191063877198,0.7454545454545455,0.1453865124588516
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C+FULL,2,77,23,54,0.8462157809983897,0.7897624240009695,0.7769726247987117,0.1313952086972276
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C+FULL,3,77,22,55,0.7285123966942147,0.6149211796431003,0.6363636363636364,0.19019097796569703
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C+FULL,4,76,23,53,0.7924528301886793,0.6269091676880006,0.6714520098441346,0.16592983488618984
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C+N,0,77,23,54,0.7737520128824477,0.6542543533547927,0.7769726247987117,0.1630184404834845
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C+N,1,77,22,55,0.8338842975206612,0.7022329781244581,0.75,0.1477725614836511
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C+N,2,77,23,54,0.8542673107890499,0.7976779695122642,0.749194847020934,0.13075853366375856
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C+N,3,77,22,55,0.7355371900826446,0.6190135191796311,0.6409090909090909,0.187982367846971
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,C+N,4,76,23,53,0.7940935192780969,0.6405142742744661,0.6866283839212469,0.16553046716187492
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,F,0,77,23,54,0.5104669887278583,0.331074597542768,0.5233494363929146,0.21355175304355703
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,F,1,77,22,55,0.41570247933884297,0.26006314309815765,0.40909090909090906,0.20490823016518345
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,F,2,77,23,54,0.6352657004830917,0.48755432821362776,0.5539452495974235,0.20270448694340032
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,F,3,77,22,55,0.5735537190082645,0.3177226293134466,0.4681818181818182,0.2041722992505486
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,F,4,76,23,53,0.5881870385561936,0.3433873455302736,0.5418375717801476,0.2105037856111791
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,FULL,0,77,23,54,0.7556360708534622,0.5498325018703346,0.7210144927536233,0.1713310981559378
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,FULL,1,77,22,55,0.7165289256198347,0.5102979343964511,0.7090909090909091,0.190034938342791
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,FULL,2,77,23,54,0.8172302737520128,0.7229430054257322,0.7371175523349436,0.17744792298708087
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,FULL,3,77,22,55,0.7396694214876034,0.5223099512323538,0.6363636363636364,0.18229388246868683
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,FULL,4,76,23,53,0.6931911402789172,0.501351822815231,0.5890073831009024,0.19180790721635996
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,N,0,77,23,54,0.71658615136876,0.5339240296215336,0.7677133655394525,0.19276226718864028
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,N,1,77,22,55,0.7223140495867769,0.42805630213909485,0.7681818181818182,0.19674253952479237
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,N,2,77,23,54,0.7367149758454106,0.5742650549090604,0.6871980676328502,0.2085949999449148
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,N,3,77,22,55,0.7206611570247934,0.4839522845256299,0.6681818181818182,0.18707418969094036
primary_stratified_384,clinical_radiomics_complete_384,complete_case,static,T3,T3 (late/pre-surgery),rbf_svm,N,4,76,23,53,0.6763740771123872,0.4072622894190343,0.601312551271534,0.20956167451007846
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C,0,77,23,54,0.7415458937198068,0.5273242826612885,0.6662640901771336,0.18412422990708646
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C,1,77,22,55,0.7644628099173554,0.6562173728190801,0.6545454545454545,0.1607975099648119
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C,2,77,23,54,0.7302737520128825,0.6414738273502397,0.6469404186795491,0.17373344652707662
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C,3,77,22,55,0.7545454545454545,0.5823571039930615,0.6545454545454545,0.19062791954412686
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C,4,76,23,53,0.7284659557013946,0.6153820094946155,0.6337161607875308,0.20940011417921478
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C+F,0,77,23,54,0.7238325281803543,0.5268438150942184,0.6380837359098228,0.18738494358816304
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C+F,1,77,22,55,0.7636363636363637,0.6542056708759749,0.6681818181818182,0.16125577601138916
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C+F,2,77,23,54,0.7310789049919485,0.6475010328752001,0.6252012882447665,0.1743020945423116
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C+F,3,77,22,55,0.7396694214876032,0.5511183751235615,0.6681818181818182,0.2024479922674946
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C+F,4,76,23,53,0.7473338802296965,0.6466428984545325,0.6874487284659556,0.19730921001067284
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C+FULL,0,77,23,54,0.6183574879227053,0.4897432848684502,0.5575684380032206,0.20934129563954434
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C+FULL,1,77,22,55,0.7702479338842976,0.6092948813336573,0.6909090909090909,0.16738738003502232
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C+FULL,2,77,23,54,0.7302737520128825,0.6539555936506979,0.711755233494364,0.1715982384961449
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C+FULL,3,77,22,55,0.8049586776859504,0.732189474693449,0.7181818181818183,0.2039406986335779
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C+FULL,4,76,23,53,0.8416735028712059,0.687262361458138,0.7497949138638228,0.15845866474605205
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C+N,0,77,23,54,0.6368760064412238,0.5201176847769489,0.5760869565217391,0.20932490436811627
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C+N,1,77,22,55,0.7611570247933884,0.5870608543678674,0.6909090909090909,0.17082457468750123
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C+N,2,77,23,54,0.7286634460547504,0.6545497082101484,0.7024959742351047,0.1719854508856649
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C+N,3,77,22,55,0.8066115702479338,0.7279269879535875,0.6909090909090909,0.20393082489663777
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,C+N,4,76,23,53,0.822805578342904,0.6938707909374896,0.7243642329778507,0.19037416190731796
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,F,0,77,23,54,0.3679549114331723,0.24745231072243823,0.393719806763285,0.2095187244310515
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,F,1,77,22,55,0.4148760330578512,0.26883877295765,0.39545454545454545,0.2042500168238199
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,F,2,77,23,54,0.5656199677938808,0.4082303318909195,0.48429951690821255,0.20949405171617985
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,F,3,77,22,55,0.3504132231404959,0.2250748586838115,0.4772727272727273,0.20424122008269618
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,F,4,76,23,53,0.5697292863002461,0.35804296753796927,0.5754716981132075,0.21113416262793572
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,FULL,0,77,23,54,0.5523349436392915,0.3555734301050714,0.538647342995169,0.20882469020439903
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,FULL,1,77,22,55,0.5586776859504132,0.34384922181857397,0.5136363636363637,0.20419573268506339
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,FULL,2,77,23,54,0.5257648953301127,0.356246838256997,0.4790660225442834,0.21297558115948578
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,FULL,3,77,22,55,0.6801652892561983,0.5030413228007732,0.6227272727272727,0.19952464362322353
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,FULL,4,76,23,53,0.723543888433142,0.5166509936800321,0.5853158326497129,0.19397899818182465
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,N,0,77,23,54,0.5555555555555556,0.35882995683784297,0.5603864734299517,0.21050099547782483
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,N,1,77,22,55,0.5710743801652893,0.3511636705086586,0.5636363636363637,0.20417743359247129
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,N,2,77,23,54,0.537037037037037,0.38338033898595003,0.501207729468599,0.2134414289210023
primary_stratified_384,clinical_radiomics_complete_384,train_median_indicator,longitudinal,T0,T0,logistic,N,3,77,22,55,0.6917355371900825,0.5394365915974397,0.6636363636363636,0.19310341049165966
