fit_scope,protocol,scenario,view,timing,feature_set,fold,n_train,feature,family,role,transform,winsor_lower,winsor_upper,train_median_after_transform,train_mean_after_imputation,train_scale,all_missing_in_train
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,0,245,SPH__delta__T0_T1,SPH,absolute_change,identity,-0.1911662456,0.17718263520000002,-0.0050977700000000015,-0.003950668482448979,0.06413968110593252,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,0,245,SPH__relative_pct__T0_T1,SPH,relative_change_pct,identity,-56.74510129092082,132.92926631945667,-2.4780223386838287,3.3660594454937445,34.6094667783503,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,0,245,SPH__delta__T0_T2,SPH,absolute_change,identity,-0.15036034,0.41610904120000014,0.01329043000000002,0.03369708094122449,0.100621852494329,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,0,245,SPH__relative_pct__T0_T2,SPH,relative_change_pct,identity,-50.77596748941763,263.5919873306388,6.704942612071017,25.456701603573226,61.605841963381046,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,0,245,BPE__absolute__T0,BPE,absolute,log1p,6.5040516,88.63387999999999,3.2357408081770376,3.254711783377875,0.5618277460792985,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,0,245,BPE__absolute__T1,BPE,absolute,log1p,6.112239199999999,69.51369200000002,3.0420193075053046,3.078425963050543,0.5223714520859891,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,0,245,BPE__absolute__T2,BPE,absolute,log1p,6.2935056,65.511356,2.948006292940323,2.977496957304177,0.4744995264865819,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,0,245,BPE__delta__T0_T1,BPE,absolute_change,identity,-53.11317199999999,16.986740000000005,-3.6389000000000014,-5.6547465959183665,12.078661591552407,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,0,245,BPE__relative_pct__T0_T1,BPE,relative_change_pct,identity,-69.55381314894399,91.01721291657506,-16.759193096245806,-11.559293493387482,31.81787858465096,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,0,245,BPE__delta__T0_T2,BPE,absolute_change,identity,-58.697556,17.504792000000002,-5.082600000000001,-8.467282253061224,14.130671721167143,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,0,245,BPE__relative_pct__T0_T2,BPE,relative_change_pct,identity,-75.03182271286144,87.23124741305084,-22.583080245071358,-18.34335977305755,33.47826391304325,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,LD__absolute__T0,LD,absolute,log1p,1.588,10.312000000000001,1.547562508716013,1.609473082927363,0.35495059097532083,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,LD__absolute__T1,LD,absolute,log1p,0.30799999999999994,10.192000000000002,1.3862943611198906,1.4431980932196125,0.4015607177195298,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,LD__absolute__T2,LD,absolute,log1p,0.0,9.736,1.1631508098056809,1.049291871712478,0.6315985867171777,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,LD__delta__T0_T1,LD,absolute_change,identity,-6.496,2.012,-0.5,-0.7393959183673469,1.252109127727469,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,LD__relative_pct__T0_T1,LD,relative_change_pct,identity,-95.64835164835165,50.0888888888889,-12.499999999999993,-16.031310273876723,23.130686526399803,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,LD__delta__T0_T2,LD,absolute_change,identity,-9.268,3.092000000000002,-1.5,-1.9025632653061224,2.1337242082841703,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,LD__relative_pct__T0_T2,LD,relative_change_pct,identity,-100.0,54.0945945945946,-36.66666666666667,-43.65667858501199,38.38618989030937,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,SPH__absolute__T0,SPH,absolute,identity,0.07112160356,0.4911796436000001,0.2015373,0.2223711772305306,0.09495316183547864,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,SPH__absolute__T1,SPH,absolute,identity,0.0725408078,0.5061396756000001,0.20437451,0.21701733340897963,0.09312762955208535,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,SPH__absolute__T2,SPH,absolute,identity,0.07084903284,0.589709002,0.24252877,0.25510953062661224,0.11746266227827001,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,SPH__delta__T0_T1,SPH,absolute_change,identity,-0.20850592199999998,0.18971545960000002,-0.0026048500000000058,-0.006100194838775508,0.07579774446121251,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,SPH__relative_pct__T0_T1,SPH,relative_change_pct,identity,-62.3236878381473,145.18637295840853,-1.6357261533544813,3.1649161696735852,37.92240296633287,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,SPH__delta__T0_T2,SPH,absolute_change,identity,-0.17863509279999998,0.37022839520000006,0.015676662,0.032260495419183674,0.10693826430852413,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,SPH__relative_pct__T0_T2,SPH,relative_change_pct,identity,-53.234980164287094,306.828588533336,8.354334449731773,24.855404582167562,64.22258009477126,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,BPE__absolute__T0,BPE,absolute,log1p,7.272844,83.81006,3.184512097440241,3.2388985236095076,0.5079734467598628,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,BPE__absolute__T1,BPE,absolute,log1p,6.3653856,70.27770000000002,3.0322522275537063,3.056971946967646,0.4933049319604692,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,BPE__absolute__T2,BPE,absolute,log1p,6.2935056,68.489124,2.9378541890485144,2.951733025695418,0.45733390203357116,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,BPE__delta__T0_T1,BPE,absolute_change,identity,-37.36388,16.986740000000005,-3.9913000000000025,-5.086814734693878,10.041254650381322,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,BPE__relative_pct__T0_T1,BPE,relative_change_pct,identity,-65.34139956482943,91.01721291657506,-17.163129490745533,-12.40110609731574,31.037059527033264,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,BPE__delta__T0_T2,BPE,absolute_change,identity,-46.73868,21.81077200000001,-5.9513300000000005,-7.76041413877551,12.087383139848939,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,1,245,BPE__relative_pct__T0_T2,BPE,relative_change_pct,identity,-72.2280631892313,98.67642949048759,-24.88676902972885,-19.275684506552665,34.72983919559431,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,LD__absolute__T0,LD,absolute,log1p,1.5,11.604000000000003,1.547562508716013,1.6177745603385676,0.3645522480084634,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,LD__absolute__T1,LD,absolute,log1p,0.744,10.404000000000003,1.410986973710262,1.4595279760264217,0.4072557322161498,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,LD__absolute__T2,LD,absolute,log1p,0.0,8.692000000000002,1.1314021114911006,1.0307454172386927,0.6392882993144575,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,LD__delta__T0_T1,LD,absolute_change,identity,-5.492,2.3240000000000007,-0.5,-0.7179755102040816,1.2376975923110196,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,LD__relative_pct__T0_T1,LD,relative_change_pct,identity,-86.9898403483309,60.84,-14.285714285714285,-15.513218765168311,24.65585990070565,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,LD__delta__T0_T2,LD,absolute_change,identity,-9.268,2.9600000000000026,-1.7999999999999998,-2.0037714285714285,2.0884256224266555,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,LD__relative_pct__T0_T2,LD,relative_change_pct,identity,-100.0,49.12,-42.857142857142854,-45.559886241728776,37.90434263159474,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,SPH__absolute__T0,SPH,absolute,identity,0.07222423832000001,0.4898071692000001,0.19736858,0.21220392439412245,0.09437205093355175,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,SPH__absolute__T1,SPH,absolute,identity,0.05222066516,0.5061396756000001,0.19730583,0.20904748704195916,0.09184406062003095,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,SPH__absolute__T2,SPH,absolute,identity,0.06888042408,0.5994619672,0.22513597,0.24357180945240817,0.11707794205670945,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,SPH__delta__T0_T1,SPH,absolute_change,identity,-0.20850592199999998,0.18157719679999998,-0.00239236000000001,-0.0038934377832653046,0.0705084427228382,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,SPH__relative_pct__T0_T1,SPH,relative_change_pct,identity,-62.3236878381473,145.18637295840853,-1.133591929801496,4.128606206599994,36.77145737051264,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,SPH__delta__T0_T2,SPH,absolute_change,identity,-0.1650022028,0.34182598280000004,0.015676662,0.03085686187959184,0.0974805192169553,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,SPH__relative_pct__T0_T2,SPH,relative_change_pct,identity,-52.80892682287854,263.17339126985655,10.270432245635467,23.219512158930623,57.480678628110546,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,BPE__absolute__T0,BPE,absolute,log1p,7.272844,85.64349600000001,3.2503202268893596,3.272920521074785,0.4729524458002205,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,BPE__absolute__T1,BPE,absolute,log1p,6.7235764,66.21941200000002,3.053590720091644,3.0717777395587427,0.45862736355495454,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,BPE__absolute__T2,BPE,absolute,log1p,6.1918656,60.56870400000004,2.93747266538677,2.9626123387999517,0.4460884426239686,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,BPE__delta__T0_T1,BPE,absolute_change,identity,-36.87948,15.281104,-4.173500000000001,-5.533426971428572,10.040675777209872,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,BPE__relative_pct__T0_T1,BPE,relative_change_pct,identity,-65.94592964670845,89.15192930622553,-16.762453046693416,-13.517358928077467,31.3026037824299,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,BPE__delta__T0_T2,BPE,absolute_change,identity,-50.509144,21.334120000000013,-6.046100000000001,-8.199923436734693,12.636163842263292,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,2,245,BPE__relative_pct__T0_T2,BPE,relative_change_pct,identity,-75.03182271286144,98.67642949048759,-25.424129647378052,-20.288494409944914,34.799391589129364,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,LD__absolute__T0,LD,absolute,log1p,1.5,10.792000000000002,1.547562508716013,1.593996663970695,0.3522112415861198,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,LD__absolute__T1,LD,absolute,log1p,0.0,9.712000000000002,1.3862943611198906,1.42532367127966,0.4245428304485971,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,LD__absolute__T2,LD,absolute,log1p,0.0,9.224000000000002,1.1314021114911006,1.0590461536556948,0.6202086254882109,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,LD__delta__T0_T1,LD,absolute_change,identity,-4.924,2.104000000000002,-0.5,-0.7124897959183674,1.135576015346648,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,LD__relative_pct__T0_T1,LD,relative_change_pct,identity,-100.0,60.84,-14.285714285714286,-16.133479170614397,24.56488961436291,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,LD__delta__T0_T2,LD,absolute_change,identity,-8.28,3.092000000000002,-1.5,-1.776995918367347,1.9749415294841768,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,LD__relative_pct__T0_T2,LD,relative_change_pct,identity,-100.0,60.87903225806453,-39.99999999999999,-42.31991191860503,38.441589030691866,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,SPH__absolute__T0,SPH,absolute,identity,0.0702832126,0.46111029800000003,0.1951492,0.2120430050155102,0.09312121025976344,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,SPH__absolute__T1,SPH,absolute,identity,0.05222066516,0.47900416320000005,0.19982873,0.2098007430697143,0.09088935236397298,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,SPH__absolute__T2,SPH,absolute,identity,0.06888042408,0.6905061076000003,0.22766727,0.24517150923689793,0.12498826360282465,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,SPH__delta__T0_T1,SPH,absolute_change,identity,-0.15077966999999998,0.18949148640000002,-0.00239236000000001,-0.002622423714693879,0.06270412503915794,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,SPH__relative_pct__T0_T1,SPH,relative_change_pct,identity,-49.44273661504139,124.41716793918675,-1.1117963196089777,3.126546165676905,32.21705303390732,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,SPH__delta__T0_T2,SPH,absolute_change,identity,-0.16938249439999997,0.41544877280000014,0.011003929999999995,0.03204650052938776,0.10551516572768951,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,SPH__relative_pct__T0_T2,SPH,relative_change_pct,identity,-48.11585287334184,273.8208080565207,7.576402832869634,23.615990326768774,60.99521630616284,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,BPE__absolute__T0,BPE,absolute,log1p,6.5040516,88.63387999999999,3.249525294251966,3.2722500975013302,0.5324375311324411,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,BPE__absolute__T1,BPE,absolute,log1p,6.27133,68.583532,3.0420193075053046,3.092727798505669,0.4858234102883125,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,BPE__absolute__T2,BPE,absolute,log1p,6.1592,50.799324000000006,2.951398913064263,2.9727966338198293,0.4472655233452394,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,BPE__delta__T0_T1,BPE,absolute_change,identity,-49.409384,17.19324400000001,-3.4741599999999995,-5.719876326530612,11.533108902256284,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,BPE__relative_pct__T0_T1,BPE,relative_change_pct,identity,-65.94592964670845,87.9282537620159,-15.158356044744398,-11.990301712787094,30.54579767809585,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,BPE__delta__T0_T2,BPE,absolute_change,identity,-57.18268,16.898144000000002,-5.605699999999999,-8.850191706122448,13.820712707970015,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,3,245,BPE__relative_pct__T0_T2,BPE,relative_change_pct,identity,-79.77263577577716,90.35304745850053,-24.392769511289195,-20.141970701669287,32.69630254991859,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,LD__absolute__T0,LD,absolute,log1p,1.5450000000000002,10.855000000000002,1.547562508716013,1.5972476641554296,0.34097018213029895,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,LD__absolute__T1,LD,absolute,log1p,0.3150000000000001,10.230000000000008,1.410986973710262,1.4250312046361164,0.3899181538897126,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,LD__absolute__T2,LD,absolute,log1p,0.0,8.210000000000003,1.0986122886681098,1.0318374245752113,0.6150786049938737,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,LD__delta__T0_T1,LD,absolute_change,identity,-7.119999999999999,2.2300000000000066,-0.5,-0.7653252032520323,1.2964211588338543,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,LD__relative_pct__T0_T1,LD,relative_change_pct,identity,-95.54945054945054,55.00000000000004,-14.285714285714286,-16.391460825946588,24.446217409356006,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,LD__delta__T0_T2,LD,absolute_change,identity,-9.1,2.520000000000004,-1.5999999999999996,-1.9160162601626016,2.0369813629256255,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,LD__relative_pct__T0_T2,LD,relative_change_pct,identity,-100.0,60.79637096774202,-42.016806722689076,-44.65880178317448,38.12816468816773,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,SPH__absolute__T0,SPH,absolute,identity,0.07225488535,0.4584223835000001,0.19524004499999997,0.2092378135144309,0.0863188204601772,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,SPH__absolute__T1,SPH,absolute,identity,0.07870204955,0.45601218300000007,0.19447911,0.2089267271408536,0.08656395070585263,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,SPH__absolute__T2,SPH,absolute,identity,0.07620912165,0.5935498340000002,0.224429285,0.2473035790851626,0.11322728953155477,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,SPH__delta__T0_T1,SPH,absolute_change,identity,-0.1697962615,0.18712974050000009,-0.002498605000000008,0.00043632202032520295,0.06554205621454191,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,SPH__relative_pct__T0_T1,SPH,relative_change_pct,identity,-58.14353132985495,129.97352994627556,-1.7667782672928385,4.7473088611089835,34.29138995058567,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,SPH__delta__T0_T2,SPH,absolute_change,identity,-0.16086212249999998,0.37082333150000024,0.01840513649999998,0.038017501463414635,0.10527854870706702,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,SPH__relative_pct__T0_T2,SPH,relative_change_pct,identity,-52.804567345813965,263.51266738907105,10.5768426327644,28.5508788560377,63.29008270433396,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,BPE__absolute__T0,BPE,absolute,log1p,6.8066595,86.27345500000003,3.2590439034885472,3.281644312722619,0.5142261783279494,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,BPE__absolute__T1,BPE,absolute,log1p,6.114316,63.345505000000045,3.0891603925982762,3.108613005707833,0.47385848729844376,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,BPE__absolute__T2,BPE,absolute,log1p,6.294248,59.26895000000012,2.9632575642884857,2.9913650898096518,0.4516800757707111,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,BPE__delta__T0_T1,BPE,absolute_change,identity,-43.829105000000006,15.272395000000008,-3.9940499999999997,-5.323698739837399,10.901385522588694,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,BPE__relative_pct__T0_T1,BPE,relative_change_pct,identity,-66.88851824803162,90.33870629116143,-15.689652140440376,-11.209801326002257,31.54005388673379,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,BPE__delta__T0_T2,BPE,absolute_change,identity,-57.164575,16.884120000000017,-5.889850000000001,-8.210688800813008,13.16388798065356,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,LD+SPH+BPE,4,246,BPE__relative_pct__T0_T2,BPE,relative_change_pct,identity,-75.02221406369333,87.04695811440804,-24.377512707098397,-19.007534676503614,34.20025788604638,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,FTV__absolute__T0,FTV,absolute,log1p,1.356797836,166.58172240000002,2.8415115246052824,2.8897897644748998,1.0175113892068988,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,FTV__absolute__T1,FTV,absolute,log1p,0.3140300504,147.51683320000004,2.193489164917592,2.2712007807016015,1.0709906275356118,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,FTV__absolute__T2,FTV,absolute,log1p,0.031987407360000004,89.87848260000003,1.0279922011257772,1.3433676511435115,1.0568324759087009,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,FTV__delta__T0_T1,FTV,absolute_change,identity,-82.95757499999999,28.87966100000002,-5.66508977,-12.280566091877551,19.871348525170614,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,FTV__relative_pct__T0_T1,FTV,relative_change_pct,identity,-94.4672105479695,111.53784787947194,-46.361206022590274,-38.452459850634355,41.98004590576,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,FTV__delta__T0_T2,FTV,absolute_change,identity,-124.96352696800001,17.12937972000002,-12.0753266,-21.82442416976735,26.925499903266786,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,FTV__relative_pct__T0_T2,FTV,relative_change_pct,identity,-99.5728832105212,70.29831894563107,-88.38579439430333,-75.37442075862317,31.438868922801717,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,LD__absolute__T0,LD,absolute,log1p,1.544,11.604000000000003,1.547562508716013,1.6141875577921558,0.3650556911487368,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,LD__absolute__T1,LD,absolute,log1p,0.43999999999999995,10.236,1.4350845252893227,1.4699410648320055,0.40888153432086954,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,LD__absolute__T2,LD,absolute,log1p,0.0,8.692000000000002,1.0986122886681098,1.0290894999793496,0.6236360815346708,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,LD__delta__T0_T1,LD,absolute_change,identity,-4.456,1.7680000000000005,-0.5,-0.6569959183673469,1.0879349263926463,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,LD__relative_pct__T0_T1,LD,relative_change_pct,identity,-91.94366197183099,59.06222222222224,-11.999999999999993,-14.289663632224954,23.56328724343442,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,LD__delta__T0_T2,LD,absolute_change,identity,-8.616,1.9559999999999997,-1.7999999999999998,-2.0288979591836735,1.9292481124478496,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,LD__relative_pct__T0_T2,LD,relative_change_pct,identity,-100.0,47.61389961389962,-43.859649122807014,-46.50647260168151,35.96933185343551,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,SPH__absolute__T0,SPH,absolute,identity,0.0702832126,0.4483574888000001,0.19223509,0.20959165721306122,0.09021992462183297,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,SPH__absolute__T1,SPH,absolute,identity,0.07559019036,0.4562302648,0.19483618,0.20559025051624494,0.08698170496070186,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,SPH__absolute__T2,SPH,absolute,identity,0.07619029147999999,0.6847760536000004,0.22287028,0.24416486144995916,0.1168400941353573,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,SPH__delta__T0_T1,SPH,absolute_change,identity,-0.1911662456,0.17718263520000002,-0.0050977700000000015,-0.003950668482448979,0.06413968110593252,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,SPH__relative_pct__T0_T1,SPH,relative_change_pct,identity,-56.74510129092082,132.92926631945667,-2.4780223386838287,3.3660594454937445,34.6094667783503,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,SPH__delta__T0_T2,SPH,absolute_change,identity,-0.15036034,0.41610904120000014,0.01329043000000002,0.03369708094122449,0.100621852494329,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,SPH__relative_pct__T0_T2,SPH,relative_change_pct,identity,-50.77596748941763,263.5919873306388,6.704942612071017,25.456701603573226,61.605841963381046,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,BPE__absolute__T0,BPE,absolute,log1p,6.5040516,88.63387999999999,3.2357408081770376,3.254711783377875,0.5618277460792985,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,BPE__absolute__T1,BPE,absolute,log1p,6.112239199999999,69.51369200000002,3.0420193075053046,3.078425963050543,0.5223714520859891,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,BPE__absolute__T2,BPE,absolute,log1p,6.2935056,65.511356,2.948006292940323,2.977496957304177,0.4744995264865819,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,BPE__delta__T0_T1,BPE,absolute_change,identity,-53.11317199999999,16.986740000000005,-3.6389000000000014,-5.6547465959183665,12.078661591552407,False
outer_train_only,primary_stratified_384,complete_case,longitudinal,T2,FTV+LD+SPH+BPE,0,245,BPE__relative_pct__T0_T1,BPE,relative_change_pct,identity,-69.55381314894399,91.01721291657506,-16.759193096245806,-11.559293493387482,31.81787858465096,False
