stage,analysis_role,seed_base,arm,pooling,endpoint,analysis_scope,availability,status_reason,feature_dim,aggregation,n_test,spearman,pearson,natural_r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias,transformed_scale,transformed_fold_count,transformed_spearman_fold_mean,transformed_spearman_fold_sd,transformed_r2_fold_mean,transformed_r2_fold_sd,transformed_rmse_fold_mean,transformed_mae_fold_mean
final,primary,2026,N3,PLOCAL,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1125.0,0.2916894603102363,0.18125690134245934,0.02276663831484523,23.157724080160904,11.07455436780546,23.41187663584034,0.016121534064803888,0.08187305009186775,0.052381893845236116,-8.10767644664658,-0.21715416567891355,standardized_outer_train,5.0,0.31101612589577987,0.03867093917873292,-0.1647915455073299,0.1738554081981793,0.903305243606028,0.45929111650539056
final,primary,2026,N3,PLOCAL+GLOBAL,T0→T1,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.3225761747639095,0.11356750681979733,-0.021195963145206997,25.598316037677446,13.726609749718737,25.477864188497076,-0.004727705913227691,0.08867903398873064,0.03381929643722049,-10.970928323846838,-0.31590231708001876,standardized_outer_train,5.0,0.33625426635366723,0.14378157409879982,-0.11442952240193119,0.31543860358422365,0.9547689427194452,0.5178389780492121
final,primary,2026,N3,PLOCAL+GLOBAL,T1→T2,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.3836090567755148,0.38018591556211045,0.1444636262839165,15.902992429023437,9.126893718834035,17.219808801872187,0.07647102171689515,0.15079707526977976,0.14763607241689403,-7.260198261445112,0.05816140335904741,standardized_outer_train,5.0,0.39945001613531755,0.0698446463440208,0.13743136552157337,0.0849931750348916,0.8481627741559363,0.4970492808367011
final,primary,2026,N3,PLOCAL+GLOBAL,T2→T3,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.1695187165775401,0.07068935582874643,-0.059269814206516,28.18965760636825,10.955450839077956,27.537956917151757,-0.023665542479318354,0.10485881677660214,0.022890564375573564,-5.668157988478932,-0.37964682991688314,standardized_outer_train,5.0,0.17793151717876965,0.12854853480106443,-0.7682409560386916,0.968976812775058,0.9178948653543261,0.37914545077001605
final,primary,2026,N3,PLOCAL+GLOBAL,macro,primary_measurement_valid,AVAILABLE,,384.0,mean_of_pooled_endpoint_metrics,1125.0,0.29190131603898817,0.18814759273688475,0.021332616310731172,23.23032202435638,11.26965143587691,23.41187663584034,0.016025924441449704,0.11477830867837084,0.0681153110765627,-7.96642819125696,-0.21246258121261818,standardized_outer_train,5.0,0.3045452665559182,0.0508845577998339,-0.2484130376396831,0.2523881705661186,0.906942194076569,0.4646779032186431
final,secondary_sensitivity,2026,N3,PLOCAL+PVALID_SECONDARY,T0→T1,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.33477096370463083,0.14311138445309998,-0.005711877244074293,25.403504985079767,13.634758227362576,25.477864188497076,0.0029185807282417838,0.09292729570361838,0.04362604394583943,-10.700271547280854,-0.15339420189882638,standardized_outer_train,5.0,0.3432942516232905,0.12961986244907125,-0.08991498781321058,0.28327633856215073,0.9466927356696537,0.514048892869074
final,secondary_sensitivity,2026,N3,PLOCAL+PVALID_SECONDARY,T1→T2,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.37661827284105126,0.37891472193120906,0.14341000949880645,15.912781904188057,9.155823068239883,17.219808801872187,0.07590252091196427,0.15346752516656034,0.14843958245218725,-7.289508198475387,0.021952564061489235,standardized_outer_train,5.0,0.3917114254339024,0.06489845535765393,0.1331759499968232,0.09327027892824423,0.8493726209169215,0.49846413331146444
final,secondary_sensitivity,2026,N3,PLOCAL+PVALID_SECONDARY,T2→T3,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.16254181363067471,0.07493417408215859,-0.06255005696875204,28.233271349794858,11.173719925999748,27.537956917151757,-0.02524931078710605,0.11264745016703913,0.02515015163029504,-5.666437363385596,-0.39015600424483926,standardized_outer_train,5.0,0.1680013420707844,0.15187789074645647,-0.8159872389522771,1.0015926226372849,0.9224102646629605,0.3870350160085555
final,secondary_sensitivity,2026,N3,PLOCAL+PVALID_SECONDARY,macro,primary_measurement_valid,AVAILABLE,,384.0,mean_of_pooled_endpoint_metrics,1125.0,0.29131035005878564,0.19898676015548922,0.025049358428660035,23.18318607968756,11.321433740534069,23.41187663584034,0.017857263617700004,0.11968075701240595,0.0724052593427739,-7.885405703047279,-0.1738658806940588,standardized_outer_train,5.0,0.3010023397093258,0.05845620366492544,-0.25757542558955493,0.2641402676494593,0.9061585404165118,0.4665160140630312
final,primary,2026,N3,PORACLE,T0→T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.3298816702696553,0.2811627724825545,0.07656469188133297,24.342214773992755,13.182436785526185,25.477864188497076,0.04457396452474428,0.0535646507882589,0.06507241969104327,-10.410085749282219,-0.09971870727657006,standardized_outer_train,5.0,0.3426841866968745,0.1641832802174608,0.04636608362166894,0.08575285251127615,0.9003742483854504,0.4958962807176694
final,primary,2026,N3,PORACLE,T1→T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.4373478211400615,0.3906151544621712,0.15111566392116949,15.84104664721293,8.86427950120764,17.219808801872187,0.08006837767614197,0.12980154284714784,0.14073075436649005,-7.7787732721339795,-0.401124846441009,standardized_outer_train,5.0,0.4438217165607693,0.13188982342983915,0.15528552512373076,0.08789382763937242,0.8434284502136398,0.48527310130231543
final,primary,2026,N3,PORACLE,T2→T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.2656299920354989,0.14865884866070275,-0.016862465105699886,27.619614401200586,10.939564336870186,27.537956917151757,-0.002965270237530575,0.11763947108328592,0.05098792009576363,-6.084781277217548,-0.9483443631922467,standardized_outer_train,5.0,0.2646200525859494,0.07332885044580957,-0.7717656447695689,1.1564957748766713,0.9035311696821579,0.38378344359053196
final,primary,2026,N3,PORACLE,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1125.0,0.3442864944817386,0.2734789252018095,0.07027263023226753,22.600958607468755,10.99542687453467,23.41187663584034,0.04055902398778523,0.10033522157289755,0.08559703138443231,-8.091213432877916,-0.4830626389699419,standardized_outer_train,5.0,0.35037531861453103,0.09974546058875607,-0.19003801200805637,0.3656859280954356,0.8824446227604159,0.45498427520350554
final,primary,2026,N3,PVALID,T0→T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.1882676072363181,0.10909886546186581,-0.008760971592740585,25.441984725378735,14.15864914099443,25.477864188497076,0.0014082602392762797,0.0639269986080396,0.02758432694226665,-10.764841102363862,-0.04105594746340936,standardized_outer_train,5.0,0.2002207712548043,0.16210555189507872,-0.0675558603980452,0.20613192323220214,0.9455031109874243,0.5354271913145618
final,primary,2026,N3,PVALID,T1→T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.22802571396063262,0.26533244614155893,0.05718920159189478,16.694441202967486,9.559137178575538,17.219808801872187,0.030509490839850766,0.1445904558606205,0.10089279988564949,-7.761607295596268,-0.041911922858529994,standardized_outer_train,5.0,0.25561043558855767,0.0553532642220644,0.05710733755140078,0.09747520198305887,0.8899933376451615,0.5225143727814554
final,primary,2026,N3,PVALID,T2→T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.0978220502901354,-0.009218398989508915,-0.05628928745854456,28.14997026059224,10.03230207880646,27.537956917151757,-0.022224355469860492,0.05179729200012368,-0.0020980171251842087,-5.894957959674218,-0.471198499043588,standardized_outer_train,5.0,0.09480025260180258,0.19497617247380813,-0.5738174719809217,0.9783623168559014,0.9035947813175476,0.35630202558801116
final,primary,2026,N3,PVALID,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1125.0,0.17137179049569537,0.12173763753797194,-0.0026203524864634544,23.42879872964615,11.250029466125476,23.41187663584034,0.003231131869755518,0.08677158215626125,0.04212636990091065,-8.140468785878117,-0.18472212312184247,standardized_outer_train,5.0,0.18354381981505483,0.1079597156283237,-0.19475533160918876,0.2883406988049277,0.9130304099833779,0.4714145298946762
final,primary,3026,L1,P0,T0→T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.3187224940266242,0.20497087921581697,0.0253014257690255,25.00875185162111,13.60257482379269,25.477864188497076,0.018412545628050107,0.11171660531939528,0.06850953649290521,-10.24660609497315,0.025856475563454297,standardized_outer_train,5.0,0.32451488378998117,0.13197390666885206,-0.06225358170564064,0.2816090937566512,0.9330286162876611,0.5134026428079077
final,primary,3026,L1,P0,T1→T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.15323313232449653,0.20671878304207053,0.03889952194267454,16.8555919676363,9.785508191040387,17.219808801872187,0.02115103822734012,0.07039418746672779,0.05484642691636402,-8.458545873838448,-0.34349834254037453,standardized_outer_train,5.0,0.1566585321878175,0.12801029913309406,0.04623378680668428,0.06144074323213746,0.8972907818337029,0.5350472605739526
final,primary,3026,L1,P0,T2→T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.0956550233246103,0.019621475500359305,-0.0170608048456089,27.62230788248519,9.18390801673912,27.537956917151757,-0.0030630800094286555,0.022692655338134884,0.002955795073528861,-5.854509591527467,-0.4581034049843905,standardized_outer_train,5.0,0.12317553349202907,0.14331928561276577,-0.16658700920336802,0.19647375525992147,0.869321769655288,0.32369808963512187
final,primary,3026,L1,P0,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1125.0,0.18920354989191035,0.14377037925274894,0.015713380955363714,23.162217233914202,10.857330343857399,23.41187663584034,0.012166834615320525,0.06826781604141932,0.042103919494266034,-8.186553853446355,-0.2585817573204369,standardized_outer_train,5.0,0.20144964982327593,0.07013061828466874,-0.06086893470077472,0.06606665783950924,0.899880389258884,0.457382664338994
final,primary,3026,L1,PLOCAL,T0→T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.3167088405961998,0.2657587748766399,0.0686416878964804,24.44641890165783,12.95685257941866,25.477864188497076,0.040483977746648456,0.04931994021957656,0.059019956328965235,-10.152986163810837,0.22412735148923654,standardized_outer_train,5.0,0.3301511179444875,0.14673477859514197,0.05963702599742772,0.05377484757630418,0.9012509993569555,0.4875985998500327
final,primary,3026,L1,PLOCAL,T1→T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.1679155762885425,0.20081357008665282,0.0384451481946817,16.859575855737322,9.705853046465378,17.219808801872187,0.020919683271727094,0.056116682257957795,0.047570646152441366,-8.591394779514793,-0.4138777105585145,standardized_outer_train,5.0,0.15680757943804974,0.13609064556124917,0.04396496871168432,0.03905763762246456,0.8977062016607986,0.5304981531179028
final,primary,3026,L1,PLOCAL,T2→T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.06448606212310844,-0.002846951486762574,-0.027844073356094068,27.7683529448573,9.318715446748874,27.537956917151757,-0.008366489511138777,0.026696819195001886,-0.00046516799552230386,-5.818320497449111,-0.40339867621446757,standardized_outer_train,5.0,0.07161329358650118,0.14041409674029132,-0.20036387905064182,0.1948746964858948,0.8756624085213824,0.3284398899673546
final,primary,3026,L1,PLOCAL,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1125.0,0.18303682633595028,0.1545751311588434,0.026414254245022677,23.024782567417486,10.660473690877637,23.41187663584034,0.017679057169078926,0.04404448055751208,0.0353751448286281,-8.187567146924914,-0.19771634509458183,standardized_outer_train,5.0,0.1861906636563461,0.09268783204192892,-0.03225396144717656,0.049638138381889144,0.8915398698463788,0.44884554764509665
final,primary,3026,L1,PLOCAL+GLOBAL,T0→T1,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.33957697121401753,0.267677993218913,0.07158744000815997,24.407728034163558,12.979326863457574,25.477864188497076,0.042002584926905714,0.0753464492374463,0.07347575596314009,-10.111356113152626,0.10633906509851923,standardized_outer_train,5.0,0.3530367969889326,0.13403793470889208,0.05634650695380925,0.05520048157270139,0.901325502233884,0.48896187800598867
final,primary,3026,L1,PLOCAL+GLOBAL,T1→T2,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.20710296962111732,0.2318101774782607,0.04943575473393569,16.762946162763225,9.732924015774765,17.219808801872187,0.02653122600637069,0.0856952616257715,0.06785953884532475,-8.420254984925235,-0.4169374675010803,standardized_outer_train,5.0,0.20792920194086326,0.11280704284090382,0.06016889717232911,0.06564953413137418,0.8916650233749145,0.5319740185637746
final,primary,3026,L1,PLOCAL+GLOBAL,T2→T3,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.068073500967118,0.009465434249615321,-0.03413699161223982,27.8532283312569,9.525940202754436,27.537956917151757,-0.01144861309259948,0.03770326523365087,0.0018379344774562536,-5.689192705525756,-0.2867362056600293,standardized_outer_train,5.0,0.0792622518472121,0.14881902624866794,-0.23564027608250893,0.26641637807971474,0.8804169658010779,0.3346328779716285
final,primary,3026,L1,PLOCAL+GLOBAL,macro,primary_measurement_valid,AVAILABLE,,384.0,mean_of_pooled_endpoint_metrics,1125.0,0.2049178139340843,0.16965120164892966,0.02896206770995195,23.00796750939456,10.746063693995593,23.41187663584034,0.01902839928022564,0.06624832536562288,0.0477244097619737,-8.073601267867872,-0.19911153602086343,standardized_outer_train,5.0,0.21340941692566928,0.08884220377500085,-0.03970829065212348,0.06106837092244516,0.8911358304699588,0.45185625818046393
final,primary,3026,L1,PORACLE,T0→T1,primary_measurement_valid,NA,NA_incomplete_source_authoritative_support_1488_of_1500,,,,,,,,,,,,,,,,,,,,,,
final,primary,3026,L1,PORACLE,T1→T2,primary_measurement_valid,NA,NA_incomplete_source_authoritative_support_1488_of_1500,,,,,,,,,,,,,,,,,,,,,,
final,primary,3026,L1,PORACLE,T2→T3,primary_measurement_valid,NA,NA_incomplete_source_authoritative_support_1488_of_1500,,,,,,,,,,,,,,,,,,,,,,
final,primary,3026,L1,PORACLE,macro,primary_measurement_valid,NA,NA_incomplete_source_authoritative_support_1488_of_1500,,,,,,,,,,,,,,,,,,,,,,
final,primary,3026,L1,PVALID,T0→T1,primary_measurement_valid,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,,,,,,,,,,
final,primary,3026,L1,PVALID,T1→T2,primary_measurement_valid,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,,,,,,,,,,
final,primary,3026,L1,PVALID,T2→T3,primary_measurement_valid,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,,,,,,,,,,
final,primary,3026,L1,PVALID,macro,primary_measurement_valid,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,,,,,,,,,,
final,primary,3026,L3,P0,T0→T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.3799203549891911,0.2044770941994037,0.017860283330555116,25.104032518463537,13.450111178098707,25.477864188497076,0.014672802526450354,0.1290510847558565,0.07345569878123608,-10.222265390217085,-0.004349021670975769,standardized_outer_train,5.0,0.3914022019704362,0.12671784285118382,-0.07398458103562297,0.32889519758928526,0.9363992841279195,0.5077918874959616
final,primary,3026,L3,P0,T1→T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.3079249061326658,0.2666921645848152,0.06660896408364259,16.610833525748383,9.39890160955085,17.219808801872187,0.0353648105580356,0.10791228899473704,0.08760839189501574,-8.287192571996759,-0.45343784918173113,standardized_outer_train,5.0,0.3051987976657892,0.08359847108143206,0.09397453413305812,0.08473858097716622,0.8801311826613105,0.5138247111706058
final,primary,3026,L3,P0,T2→T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.2733252929798612,0.09175716324261304,0.0018673893505376515,27.364065743845277,8.432662627419301,27.537956917151757,0.006314599657107211,0.029820080129756257,0.015845078004586587,-5.371537553543074,-0.0448933753498618,standardized_outer_train,5.0,0.28913296688291523,0.10881580042699578,-0.05377752000016448,0.13768577749128283,0.852026035761544,0.3008520956633111
final,primary,3026,L3,P0,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1125.0,0.3203901847005727,0.18764214067561066,0.02877887892157845,23.026310596019062,10.427225138356286,23.41187663584034,0.01878407091386439,0.0889278179601166,0.058969722893612804,-7.960331838585639,-0.1675600820675229,standardized_outer_train,5.0,0.3285779888397135,0.06639748283820594,-0.011262522300909763,0.1152195609372276,0.8895188341835911,0.44082289810995956
final,primary,3026,L3,PLOCAL,T0→T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.3920191148025942,0.26618333537292077,0.07065180409101746,24.420023751218515,12.756458546756281,25.477864188497076,0.041519981009874515,0.06708603749690445,0.06894407241864241,-9.95711371955525,0.31055679544502074,standardized_outer_train,5.0,0.3944952199050126,0.08236396054050826,0.06287644434772702,0.058756348331924106,0.9003144110936188,0.4801903193257506
final,primary,3026,L3,PLOCAL,T1→T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.3329225167823416,0.2661487201921169,0.06613747710259099,16.615028339430598,9.26531847804444,17.219808801872187,0.03512120659410779,0.10664974358276211,0.08691691234746694,-8.395917127191407,-0.55622539101148,standardized_outer_train,5.0,0.3147751117434602,0.09462070932372142,0.09108321398353944,0.07636652349139544,0.8808066669605414,0.5067303361356637
final,primary,3026,L3,PLOCAL,T2→T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.24203049266128115,0.07423889979812216,-0.009737686876438945,27.52268411587404,8.730873331928276,27.537956917151757,0.0005546090918678481,0.03908984644250731,0.014677885966620945,-5.280904096485078,0.052057396731318706,standardized_outer_train,5.0,0.2568337408259853,0.14390421284292704,-0.1121638000523482,0.18184113402692564,0.8609945824238203,0.3101437533195659
final,primary,3026,L3,PLOCAL,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1125.0,0.32232404141540566,0.20219031845438662,0.0423505314390565,22.85257873550772,10.250883452242999,23.41187663584034,0.025731932231950052,0.07094187584072463,0.05684629024424343,-7.877978314410577,-0.0645370662783802,standardized_outer_train,5.0,0.32203469082481934,0.06705782459529122,0.013931952759639401,0.06319083554040783,0.8807052201593268,0.43235480292699335
final,primary,3026,L3,PLOCAL+GLOBAL,T0→T1,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.38540857890544994,0.25604356167260517,0.06368464554318176,24.511389126290574,12.864787828019626,25.477864188497076,0.03793391216218403,0.08902503393451987,0.0763958792704938,-9.955997198437498,0.22949490468692724,standardized_outer_train,5.0,0.38907383320978595,0.08240692906617046,0.0498510998162161,0.06788349765331196,0.9049379943318472,0.4845211584381642
final,primary,3026,L3,PLOCAL+GLOBAL,T1→T2,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.3327741495050632,0.2864926448195278,0.074302161053445,16.54223696836325,9.352390669403556,17.219808801872187,0.03934839470663969,0.13684576228126252,0.10598127824965023,-8.166733712329084,-0.49072779383646425,standardized_outer_train,5.0,0.3229051167924558,0.08296992849465724,0.10151618708347879,0.08900301844966435,0.8765509415735634,0.5115675149335737
final,primary,3026,L3,PLOCAL+GLOBAL,T2→T3,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.2334998293321197,0.08476082530076656,-0.011058287738068051,27.540676216456266,8.919131213794975,27.537956917151757,-9.874731494025264e-05,0.04828899234973064,0.018625984972306317,-5.18528718874507,0.12630559705184322,standardized_outer_train,5.0,0.2427514827371658,0.13608996968496476,-0.13429487474160495,0.21588289587246695,0.8629915823082467,0.31615931243350165
final,primary,3026,L3,PLOCAL+GLOBAL,macro,primary_measurement_valid,AVAILABLE,,384.0,mean_of_pooled_endpoint_metrics,1125.0,0.3172275192475443,0.20909901059763317,0.04230950628618624,22.864767437036694,10.378769903739387,23.41187663584034,0.025727853184627825,0.09138659618850435,0.06700104749748344,-7.769339366503883,-0.0449757640325646,standardized_outer_train,5.0,0.31824347757980254,0.06516609420049574,0.0056908040526965995,0.06216112741324972,0.8814935060712191,0.43741599526841324
final,primary,3026,L3,PORACLE,T0→T1,primary_measurement_valid,NA,NA_incomplete_source_authoritative_support_1488_of_1500,,,,,,,,,,,,,,,,,,,,,,
final,primary,3026,L3,PORACLE,T1→T2,primary_measurement_valid,NA,NA_incomplete_source_authoritative_support_1488_of_1500,,,,,,,,,,,,,,,,,,,,,,
final,primary,3026,L3,PORACLE,T2→T3,primary_measurement_valid,NA,NA_incomplete_source_authoritative_support_1488_of_1500,,,,,,,,,,,,,,,,,,,,,,
final,primary,3026,L3,PORACLE,macro,primary_measurement_valid,NA,NA_incomplete_source_authoritative_support_1488_of_1500,,,,,,,,,,,,,,,,,,,,,,
final,primary,3026,L3,PVALID,T0→T1,primary_measurement_valid,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,,,,,,,,,,
final,primary,3026,L3,PVALID,T1→T2,primary_measurement_valid,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,,,,,,,,,,
final,primary,3026,L3,PVALID,T2→T3,primary_measurement_valid,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,,,,,,,,,,
final,primary,3026,L3,PVALID,macro,primary_measurement_valid,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,,,,,,,,,,
final,primary,3026,N1,P0,T0→T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.043362839913528274,-0.04171325739874282,-0.03697904479626546,25.7953747767925,13.97378987066198,25.477864188497076,-0.012462213706232697,0.024037636222937645,-0.006467254989482111,-11.16583848679736,-0.0665330076796707,standardized_outer_train,5.0,0.08657668875178048,0.044878521797806374,-0.09533497546946308,0.14505351683770407,0.9586743380387397,0.5258433307932119
final,primary,3026,N1,P0,T1→T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.12938878143133462,0.2999506802154922,0.08958322015755671,16.405132396612952,9.64743390636208,17.219808801872187,0.04731042107567772,0.07856570952191111,0.08407490197294591,-7.880169243950786,-0.01607613012126357,standardized_outer_train,5.0,0.14897334397235207,0.11747642557305349,0.05678764191334738,0.08413413116500916,0.8790204459756474,0.5270841451728218
final,primary,3026,N1,P0,T2→T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.03587347821140062,-0.038876442648053976,-0.058121167148392994,28.17436936270062,10.011343219106134,27.537956917151757,-0.023110372619999275,0.041827399205212515,-0.007950912041793799,-5.997686288043645,-0.5422485947116785,standardized_outer_train,5.0,0.06290976164947445,0.054940352017780254,-0.5784255125859463,0.9225135197118247,0.9056941559964706,0.355383645822033
final,primary,3026,N1,P0,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1125.0,0.06954169985208784,0.07312032672289846,-0.001838997262367248,23.458292178702024,11.210855665376732,23.41187663584034,0.003912611583148582,0.04814358165002042,0.023218911647223336,-8.34789800626393,-0.20828591083753759,standardized_outer_train,5.0,0.09948659812453567,0.02545521218292127,-0.20565761538068736,0.3029704059746224,0.9144629800036193,0.4694370405960222
final,primary,3026,N1,PLOCAL,T0→T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.20530981909204687,0.0800388230552008,-0.02014371950699867,25.585124344604722,13.826490423964453,25.477864188497076,-0.004209935154457438,0.058863592141433684,0.01941887537279253,-10.538807830194171,0.2750257996022507,standardized_outer_train,5.0,0.23180000215698354,0.1890511136634839,-0.0981326166740755,0.19293927116604037,0.954363355391395,0.5223144419354713
final,primary,3026,N1,PLOCAL,T1→T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.31588212538400273,0.23364680642578065,0.05381225055040895,16.724312476647754,9.454507107568938,17.219808801872187,0.028774786696270493,0.05905160657789698,0.05677742707233004,-8.55042565322359,-0.45195760540298247,standardized_outer_train,5.0,0.342222812970919,0.1394406279267404,0.04599489304352164,0.14314348640760463,0.8922838145240274,0.5172773790740403
final,primary,3026,N1,PLOCAL,T2→T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.07336648082830811,0.012391061516351262,-0.05068637836428325,28.075212599551044,10.287690707753951,27.537956917151757,-0.01950964205571339,0.055791490393100295,0.002926796281864674,-6.145899416215754,-0.7493362764925017,standardized_outer_train,5.0,0.07341107885794199,0.06850777214653128,-0.5130347219706067,0.7588820174373682,0.901005289956435,0.3638567668420084
final,primary,3026,N1,PLOCAL,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1125.0,0.19818614176811922,0.10869223033244424,-0.005672615773624323,23.46154980693451,11.189562746429113,23.41187663584034,0.0016850698286998884,0.05790222970414365,0.026374366242329084,-8.411710966544506,-0.30875602743107783,standardized_outer_train,5.0,0.21581129799528148,0.07510315122181002,-0.18839081520038684,0.22991569785802105,0.9158841532906191,0.4678161959505066
final,primary,3026,N1,PLOCAL+GLOBAL,T0→T1,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.23150483558994198,0.09487218191131001,-0.0359722656602266,25.782849667532883,14.090386172874355,25.477864188497076,-0.011970606200715357,0.0938983328363983,0.029071526032814057,-10.334244526260617,0.3731398198381392,standardized_outer_train,5.0,0.24619883156604344,0.11687029675614516,-0.14100845788465094,0.26580155093484864,0.9645663373414646,0.5322575838880018
final,primary,3026,N1,PLOCAL+GLOBAL,T1→T2,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.3677920127432017,0.34085524437598497,0.1112300522780808,16.20892801420913,9.205142493152879,17.219808801872187,0.05870453030542085,0.07563877206254327,0.09374372686893127,-8.208713624689524,-0.42763662150827136,standardized_outer_train,5.0,0.3832808394761534,0.0970828360225101,0.09570511185122638,0.12506381573659572,0.8661642094088864,0.5034757190112102
final,primary,3026,N1,PLOCAL+GLOBAL,T2→T3,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.1254484014108545,0.04512846124590462,-0.05938277970999328,28.191160704976728,10.515519799842844,27.537956917151757,-0.02372012527255169,0.08453697163332616,0.013121209465378647,-6.244924502544499,-0.9035376469818354,standardized_outer_train,5.0,0.12739937410114682,0.10380664625570246,-0.7089351842292005,1.1699858650646553,0.9116753256799534,0.372060886672446
final,primary,3026,N1,PLOCAL+GLOBAL,macro,primary_measurement_valid,AVAILABLE,,384.0,mean_of_pooled_endpoint_metrics,1125.0,0.24158174991466605,0.16028529584439988,0.005291668969286974,23.39431279557291,11.27034948862336,23.41187663584034,0.007671266277384602,0.08469135884408925,0.04531215412237466,-8.262627551164881,-0.3193448162173225,standardized_outer_train,5.0,0.25229301504778123,0.07368280609228524,-0.25141284342087505,0.36674449905471734,0.9141352908101013,0.46926472985721934
final,secondary_sensitivity,3026,N1,PLOCAL+PVALID_SECONDARY,T0→T1,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.220529297986119,0.08687661875580734,-0.028276059933922904,25.686901141723894,13.886058514629909,25.477864188497076,-0.008204649796398364,0.076035843603147,0.02395587808127506,-10.45152310236783,0.31227653102047437,standardized_outer_train,5.0,0.23650266987836616,0.1502970805410345,-0.13389818923429733,0.257107636106604,0.9609487477138581,0.5238231443181836
