stage,seed_base,arm,pooling,target_name,endpoint,availability,status_reason,feature_dim,aggregation,n_test,spearman,pearson,natural_r2,rmse,mae,standardized_scale,standardized_fold_count,standardized_spearman_fold_mean,standardized_r2_fold_mean,standardized_r2_fold_sd
final,2026,N3,PVALID,native_spacing_x_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.558825192545361,0.46841293236576703,0.1866036488584939,0.13330197101857152,0.08907130555460933,standardized_outer_train,5.0,0.5619144199039751,0.1858437831918646,0.07608896759165984
final,2026,N3,PVALID,native_spacing_x_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5373827876931253,0.4815673516821204,0.2188727869726118,0.13004206069582244,0.08838858782739475,standardized_outer_train,5.0,0.5389142625085637,0.21251920028705604,0.047903191638591865
final,2026,N3,PVALID,native_spacing_x_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5845941376899381,0.5002126616194076,0.21754707944232365,0.12938449255050652,0.08659372032731834,standardized_outer_train,5.0,0.5852080598281006,0.2180709296577048,0.10996390310657429
final,2026,N3,PVALID,native_spacing_x_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.5631488500734818,0.4913209923800319,0.21903059188253116,0.13046078665978797,0.08823099849167128,standardized_outer_train,5.0,0.5653305490861857,0.21615137630538883,0.04869447074113926
final,2026,N3,PVALID,native_spacing_y_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5717769707281712,0.5150910294964804,0.25309885742604754,0.12911462163072165,0.0888703815600265,standardized_outer_train,5.0,0.5753567461083217,0.24817160606822825,0.08256245813813912
final,2026,N3,PVALID,native_spacing_y_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5588022418301519,0.4684130279764094,0.18660380472315174,0.13330195821226,0.08907131122385077,standardized_outer_train,5.0,0.5620542047004623,0.18584389740673798,0.07608877553383354
final,2026,N3,PVALID,native_spacing_y_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5372235066373028,0.4815673257597557,0.21887275008658857,0.13004206364093526,0.08838860325774382,standardized_outer_train,5.0,0.5387610113717908,0.2125191696694917,0.04790323659207336
final,2026,N3,PVALID,native_spacing_y_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5846205132046375,0.5002125617179467,0.21754685065089208,0.12938451121243688,0.08659373364128631,standardized_outer_train,5.0,0.5852966475767728,0.21807075997194278,0.10996405644801192
final,2026,N3,PVALID,native_spacing_y_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.5631058081000658,0.4913209862376481,0.21903056572166998,0.13046078867408845,0.08823100742072686,standardized_outer_train,5.0,0.5653671524393369,0.2161513582791002,0.04869447712438648
final,2026,N3,PVALID,native_spacing_z_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4354502709907593,0.4625149757844305,0.20540418734061927,0.48528190474364963,0.40106074357285176,standardized_outer_train,5.0,0.43810263076878747,0.205769969267568,0.061046720310433455
final,2026,N3,PVALID,native_spacing_z_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.43315963112590816,0.4443489229545713,0.1855965277713144,0.4915515378166805,0.39901147329692843,standardized_outer_train,5.0,0.44028543828185523,0.1852332483912354,0.07376781625420085
final,2026,N3,PVALID,native_spacing_z_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.42312395049606066,0.434494742388812,0.16059096497567094,0.49738099011655623,0.4045219587552304,standardized_outer_train,5.0,0.4288319804053682,0.16147496355621874,0.12747929602562277
final,2026,N3,PVALID,native_spacing_z_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.38144585179014673,0.3839877390927081,0.1193357947817506,0.5121855763789224,0.42189307579089874,standardized_outer_train,5.0,0.3862401746614647,0.12243280776632892,0.14222917717100603
final,2026,N3,PVALID,native_spacing_z_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.4182949261007187,0.43133659505513056,0.1677318687173388,0.4966000022639522,0.40662181285397736,standardized_outer_train,5.0,0.42336505602936886,0.16872774724533773,0.08751958990368316
final,2026,N3,PVALID,padding_fraction,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5939620437147525,0.5919949676306586,0.3492503577946504,0.07376655289212117,0.05560990980149791,standardized_outer_train,5.0,0.5906860311754378,0.3494100702736594,0.11046080901421608
final,2026,N3,PVALID,padding_fraction,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.48078894273907163,0.40422420823175476,0.13294581745773892,0.0998263723736632,0.07319880906230312,standardized_outer_train,5.0,0.4740941723112928,0.13231267348365253,0.12561611590450156
final,2026,N3,PVALID,padding_fraction,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5438651000535728,0.504962123018699,0.21975964771626622,0.09542858346938472,0.07003786678100724,standardized_outer_train,5.0,0.5446544349702349,0.21828680773998793,0.1540297523888714
final,2026,N3,PVALID,padding_fraction,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5164906747340114,0.5415760805495935,0.28065564406328913,0.09222447948388694,0.07041199123824625,standardized_outer_train,5.0,0.5125373077534111,0.2630679948618625,0.14530065434838105
final,2026,N3,PVALID,padding_fraction,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.533776690310352,0.5106893448576765,0.24565286675798617,0.090311497054764,0.06731464422076362,standardized_outer_train,5.0,0.5304929865525942,0.24076938658979058,0.09007666901732796
final,2026,N3,PVALID,resize_anisotropy,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3010057203533076,0.32294019628381176,0.08377844295219128,0.32262658524729787,0.2163594532795984,standardized_outer_train,5.0,0.29416654880351406,0.0772065230300552,0.06406943519179883
final,2026,N3,PVALID,resize_anisotropy,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.24388305923283551,0.2763211265995115,0.05515045780305794,0.32751123185759623,0.22271249302943383,standardized_outer_train,5.0,0.263000653731658,0.048007939416875776,0.0462537779422532
final,2026,N3,PVALID,resize_anisotropy,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.2858321134447302,0.34435513854820865,0.1065570247126153,0.3192968544120873,0.21260112502393844,standardized_outer_train,5.0,0.29527070552458895,0.08999403505368794,0.11549285732145712
final,2026,N3,PVALID,resize_anisotropy,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3007909052581551,0.3500800828242406,0.11772723427040477,0.3152206765752877,0.2132696765585079,standardized_outer_train,5.0,0.30067308200452075,0.1044432329471614,0.05145541052884937
final,2026,N3,PVALID,resize_anisotropy,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.2828779495722571,0.3234241360639431,0.09080328993456732,0.3211638370230673,0.21623568697286966,standardized_outer_train,5.0,0.28827774751607044,0.07991293261194506,0.05279639994337884
final,2026,N3,PVALID,valid_source_fraction,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5939620437147525,0.5919950133942039,0.34925042101271453,0.07376654930903907,0.05560990695692735,standardized_outer_train,5.0,0.5906860311754378,0.3494101338083721,0.11046081653005223
final,2026,N3,PVALID,valid_source_fraction,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.48078894273907163,0.40422471395930304,0.13294630438615973,0.09982634434294398,0.0731987883926542,standardized_outer_train,5.0,0.4740941723112928,0.13231317850668683,0.12561651429272291
final,2026,N3,PVALID,valid_source_fraction,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5438651000535728,0.5049620989774232,0.21975957482584096,0.09542858792687647,0.0700378629810224,standardized_outer_train,5.0,0.5446544349702349,0.21828675859445434,0.15403013488908263
final,2026,N3,PVALID,valid_source_fraction,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5164906747340114,0.5415760907934662,0.2806556624508303,0.09222447830518762,0.07041198888238037,standardized_outer_train,5.0,0.5125373077534111,0.26306801393662116,0.1453006394657738
final,2026,N3,PVALID,valid_source_fraction,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.533776690310352,0.5106894792810991,0.24565299066888638,0.0903114899710118,0.06731463680324608,standardized_outer_train,5.0,0.5304929865525942,0.24076952121153364,0.09007663611073961
final,3026,L1,P0,acquisition_fov_x_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.45742487944917365,0.5130969248182328,0.25643542574702693,55.96841727418501,41.53959699850276,standardized_outer_train,5.0,0.463385025869019,0.2537677454562024,0.10152890718750378
final,3026,L1,P0,acquisition_fov_x_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4305244981508298,0.4783911458099508,0.2266762304007014,57.48881575737782,42.29087761426443,standardized_outer_train,5.0,0.4280065547404347,0.22226832371268723,0.03480290684455737
final,3026,L1,P0,acquisition_fov_x_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4202434750318286,0.5024343407874402,0.23539994328663116,57.845614156116234,42.53111537998374,standardized_outer_train,5.0,0.42952155770724854,0.23282744593693644,0.060559226867117996
final,3026,L1,P0,acquisition_fov_x_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4180628786320618,0.5034596947220528,0.243971225200053,56.60213759062196,40.76343256433286,standardized_outer_train,5.0,0.4227340795568172,0.24025575867946944,0.03426441260834053
final,3026,L1,P0,acquisition_fov_x_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.4315639328159735,0.4993455265344191,0.24062070615860312,56.97624619457525,41.78125563927095,standardized_outer_train,5.0,0.43591180446837985,0.2372798184463239,0.03770461461739743
final,3026,L1,P0,acquisition_fov_y_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4573083631215752,0.5130970673658943,0.2564355955852716,55.96841072602058,41.53959162529434,standardized_outer_train,5.0,0.4633048219148467,0.2537679076010271,0.10152864852904818
final,3026,L1,P0,acquisition_fov_y_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4306099768126357,0.47839115227938933,0.2266762353705477,57.48881558595278,42.29087716066706,standardized_outer_train,5.0,0.4281215091006606,0.222268329111773,0.03480290703538415
final,3026,L1,P0,acquisition_fov_y_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.42026926592940933,0.5024344226976737,0.23540004460248665,57.845610266247455,42.53111577097395,standardized_outer_train,5.0,0.4295326714957537,0.2328275370219334,0.06055923654488978
final,3026,L1,P0,acquisition_fov_y_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4180752096501996,0.5034596675911236,0.2439711919819234,56.60213876035789,40.7634334535797,standardized_outer_train,5.0,0.42273655585083725,0.24025573062712127,0.03426438499285953
final,3026,L1,P0,acquisition_fov_y_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.43156570387845494,0.49934557748352026,0.24062076688505735,56.97624383464468,41.78125450262876,standardized_outer_train,5.0,0.4359238895905245,0.2372798760904637,0.037704570649865495
final,3026,L1,P0,acquisition_fov_z_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.211570547311348,0.20389894942593123,0.010246573881145471,10.856233628233891,6.765435981656854,standardized_outer_train,5.0,0.22970328795091613,0.016958999162713945,0.11803687326463637
final,3026,L1,P0,acquisition_fov_z_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.2655299512487031,0.23120671085291825,0.04235321201386588,11.34204940263691,7.062754926212385,standardized_outer_train,5.0,0.2614672469542284,0.04318673250775658,0.03536144559230141
final,3026,L1,P0,acquisition_fov_z_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.2205908391711273,0.29067983733204,0.08075924999720074,11.550589557315623,7.124525972456517,standardized_outer_train,5.0,0.22609708125644468,0.09247662571664134,0.08926885459144622
final,3026,L1,P0,acquisition_fov_z_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.18262540284221973,0.17616486066007017,-0.01714817689634196,11.66446098369928,7.126350991188546,standardized_outer_train,5.0,0.19001129498200567,-0.01763516489451752,0.059881107092226285
final,3026,L1,P0,acquisition_fov_z_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.22007918514334954,0.22548758956773993,0.029052714748967534,11.353333392971425,7.019766967878575,standardized_outer_train,5.0,0.2268197277858987,0.033746798123148555,0.04514530709084156
final,3026,L1,P0,max_resample_factor,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.49328639707034805,0.4532123195522661,0.19249827677527132,0.2698771137817959,0.2065105951932631,standardized_outer_train,5.0,0.48234399642381787,0.1895997053473895,0.03936021694772207
final,3026,L1,P0,max_resample_factor,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.38647638028132975,0.33673342069848,0.07443795824854738,0.2875522175987261,0.21824465647776697,standardized_outer_train,5.0,0.38399495557501023,0.0748709500222699,0.10484353296313308
final,3026,L1,P0,max_resample_factor,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.40079273112725233,0.3670457165378746,0.1069487164720202,0.28223556913639714,0.20949588579153217,standardized_outer_train,5.0,0.3993051756850531,0.1069882096451696,0.06048327582330458
