stage,analysis_role,seed_base,arm,pooling,endpoint,analysis_scope,availability,status_reason,feature_dim,aggregation,n_test,spearman,pearson,natural_r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias,transformed_scale,transformed_fold_count,transformed_spearman_fold_mean,transformed_spearman_fold_sd,transformed_r2_fold_mean,transformed_r2_fold_sd,transformed_rmse_fold_mean,transformed_mae_fold_mean
final,primary,2026,L3,PLOCAL+GLOBAL,T0,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.7167513937876892,0.4184843360104652,0.08388447674034927,40.83818542318854,16.73796524779392,42.77656700591202,0.045314098778791244,0.4253719434535227,0.27293776290310934,12.622619293921478,-8.164793063579216,transformed_outer_train,5.0,0.7082604963362645,0.09198995696930036,0.48151813329401894,0.12381328294116724,0.2881270822019928,0.22331842729407833
final,primary,2026,L3,PLOCAL+GLOBAL,T1,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.6735840254864035,0.30238403421334226,0.05091237488155409,36.70753799933392,11.797446552265207,37.95576601319648,0.03288638710199061,0.073022196030532,0.08171208675159558,8.640259673396411,-7.4876146136063495,transformed_outer_train,5.0,0.6755183203951645,0.05865896886966782,0.38560586856932166,0.09275278713820441,0.3833928828657911,0.28755657698764436
final,primary,2026,L3,PLOCAL+GLOBAL,T2,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.5650014791216293,0.21562399937523405,0.01863616010899638,30.811757529929224,7.14183373981925,31.345565059981617,0.01702976255272221,0.05327114436330545,0.049767188887877414,3.3605221216904044,-5.169742189872413,transformed_outer_train,5.0,0.5652025718425023,0.08615698220915724,0.3282397126759933,0.07354945938204248,0.518316552078852,0.4001629754496312
final,primary,2026,L3,PLOCAL+GLOBAL,T3,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.39003779667981614,0.4177242853650418,0.11097243531368783,11.699868309149611,3.1566147340411685,12.477635535818399,0.06233290148891774,0.05926566500755718,0.10169305765052741,0.9429375352000802,-2.259186703579373,transformed_outer_train,5.0,0.3945584369434544,0.08932923832709692,0.14043507403304062,0.08748569243906651,0.562407779648803,0.44943906557895597
final,primary,2026,L3,PLOCAL+GLOBAL,macro,primary_measurement_valid,AVAILABLE,,384.0,mean_of_pooled_endpoint_metrics,1500.0,0.5863436737688845,0.3385541637410208,0.06610136176114689,30.014337315400322,9.708465068479887,31.138883403727128,0.03939078748060545,0.15273273721372932,0.12652752404827744,6.3915846560520935,-5.770334142659338,transformed_outer_train,5.0,0.5858849563793465,0.06294306621919883,0.33394969714309364,0.060091393487169784,0.43806107419885976,0.3401192613275775
final,primary,2026,L3,PORACLE,T0,primary_measurement_valid,NA,NA_incomplete_source_authoritative_support_1488_of_1500,,,,,,,,,,,,,,,,,,,,,,
final,primary,2026,L3,PORACLE,T1,primary_measurement_valid,NA,NA_incomplete_source_authoritative_support_1488_of_1500,,,,,,,,,,,,,,,,,,,,,,
final,primary,2026,L3,PORACLE,T2,primary_measurement_valid,NA,NA_incomplete_source_authoritative_support_1488_of_1500,,,,,,,,,,,,,,,,,,,,,,
final,primary,2026,L3,PORACLE,T3,primary_measurement_valid,NA,NA_incomplete_source_authoritative_support_1488_of_1500,,,,,,,,,,,,,,,,,,,,,,
final,primary,2026,L3,PORACLE,macro,primary_measurement_valid,NA,NA_incomplete_source_authoritative_support_1488_of_1500,,,,,,,,,,,,,,,,,,,,,,
final,primary,2026,L3,PVALID,T0,primary_measurement_valid,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,,,,,,,,,,
final,primary,2026,L3,PVALID,T1,primary_measurement_valid,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,,,,,,,,,,
final,primary,2026,L3,PVALID,T2,primary_measurement_valid,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,,,,,,,,,,
final,primary,2026,L3,PVALID,T3,primary_measurement_valid,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,,,,,,,,,,
final,primary,2026,L3,PVALID,macro,primary_measurement_valid,NA,NA_no_source_authoritative_mask,,,,,,,,,,,,,,,,,,,,,,
final,primary,2026,N1,P0,T0,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.32768506087154403,0.28442625234188507,0.01544008774803629,42.336250290166184,20.14615037093845,42.77656700591202,0.010293409372589019,0.049652339951449825,0.06337814723217372,16.183784558613056,-10.595139834810615,transformed_outer_train,5.0,0.3396145570763126,0.12625000398410002,0.0774540229284513,0.09761218711028805,0.3855536895746918,0.30809443425032174
final,primary,2026,N1,P0,T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.38115599044259874,0.28548771508922827,0.035400911931628753,37.00628806512712,13.028384198959325,37.95576601319648,0.0250153810026978,0.09734406036872176,0.08907219472727153,7.9702414129674075,-8.028367428571125,transformed_outer_train,5.0,0.3819297333239612,0.11075696630766578,0.12605385110892742,0.11008444420561984,0.454843018983982,0.3546296820549951
final,primary,2026,N1,P0,T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.15926612811468885,0.1097138815393333,-0.038973637456896526,31.703244482131115,8.187479672357998,31.345565059981617,-0.011410846206315233,0.002263046951711482,0.005219253153950216,2.1765287327167067,-6.753643540243662,transformed_outer_train,5.0,0.14650509690890315,0.19258211661393831,-0.020741772943581222,0.06939637522194428,0.6390365039661897,0.5015489292739476
final,primary,2026,N1,P0,T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.0539523298414115,0.03446483686548226,-0.04654618679882172,12.694118844836755,3.2603597520257694,12.477635535818399,-0.01734970607186893,0.0007930707359687759,0.0009705819034069211,0.8512415050184285,-2.70992023617215,transformed_outer_train,5.0,0.016468990829988005,0.10680904026611256,-0.04913304680041386,0.03671690677488747,0.6241894515490094,0.5004551848419794
final,primary,2026,N1,P0,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1500.0,0.2305148773175608,0.17852317145898222,-0.0086697061440133,30.93497542056529,11.155593498570385,31.138883403727128,0.0016370595242756652,0.03751312950196296,0.0396600442542006,6.7954490523289,-7.0217677599493875,transformed_outer_train,5.0,0.22112959453479117,0.11341885431178753,0.033408263573345885,0.052143885710801995,0.5259056660184681,0.41618205760531096
final,primary,2026,N1,PLOCAL,T0,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.7238659688246672,0.6128929616430265,0.3415805514035035,34.62124178435097,15.658112718783642,42.77656700591202,0.19064936231170507,0.28572121224930663,0.3276090391960923,12.095443229537556,-7.128864476907467,transformed_outer_train,5.0,0.7171753169001645,0.04926283711063403,0.5101352882032326,0.06382265638380558,0.2802161048767655,0.2206266280408662
final,primary,2026,N1,PLOCAL,T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.5055514848105587,0.3088644447936464,0.031082520649692413,37.08903185641395,12.546675596676058,37.95576601319648,0.022835375170169953,0.03417475781250519,0.057097966274304586,8.224739659910783,-8.335431987228855,transformed_outer_train,5.0,0.5171600041220199,0.08429170927010014,0.21688375952055994,0.05185311374131601,0.4319590749569716,0.32972543176809144
final,primary,2026,N1,PLOCAL,T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.30102286949596085,0.14732965764294242,-0.02630113179851734,31.509306860198432,8.124182972526924,31.345565059981617,-0.005223762912025534,0.005274907219333412,0.01070034036430667,2.4744493438687045,-6.406519068656298,transformed_outer_train,5.0,0.3076757009436123,0.12165205466239377,0.0454993351833249,0.11761994236971157,0.6165945313172039,0.4923028097169754
final,primary,2026,N1,PLOCAL,T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.21063887874837212,0.35650693551334295,-0.01798495561404434,12.519703392674838,3.2198226018155442,12.477635535818399,-0.003371460621339605,0.0016589790965622552,0.014520729659743582,0.8698708547244979,-2.642989738468575,transformed_outer_train,5.0,0.22400953483849478,0.0957796014449148,0.036374078176146865,0.07026546445188926,0.5973869178972335,0.4833150332984612
final,primary,2026,N1,PLOCAL,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1500.0,0.4352698004698898,0.3563984998982396,0.08209424616015856,28.93482097340955,9.887198472450542,31.138883403727128,0.05122237848712747,0.08170746409442688,0.10248201887361179,5.9161257720103855,-6.128451317815299,transformed_outer_train,5.0,0.4415051392010728,0.037267085446629974,0.2022231152708161,0.04917838383606023,0.48153915726204366,0.3814924757060985
final,primary,2026,N1,PLOCAL+GLOBAL,T0,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.7188892934349755,0.6288768127234359,0.3751262383719355,33.72775699367327,15.303349426962683,42.77656700591202,0.21153661094374743,0.38173915381742507,0.388551809141023,11.412050879116379,-6.069844108835674,transformed_outer_train,5.0,0.7093842003610343,0.05809062649273675,0.5115802116107391,0.0769063363909903,0.2798527952092048,0.22214329980296094
final,primary,2026,N1,PLOCAL+GLOBAL,T1,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.5480905677551485,0.5233315365469005,0.14729459866923733,34.793779640816325,11.733858964934532,37.95576601319648,0.08330714156264939,0.05440154626159915,0.12206257529826925,7.657916208792644,-7.761283165569879,transformed_outer_train,5.0,0.5643715303056569,0.06783422144197342,0.2965615554008232,0.057710067667708774,0.4103494355890242,0.30975252399101255
final,primary,2026,N1,PLOCAL+GLOBAL,T2,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.31661667994083514,0.1745956863677364,-0.010040313799740908,31.258691896465223,8.054222057930355,31.345565059981617,0.0027714658628790693,0.014264729259317138,0.02085284313564709,2.7682749397040523,-6.0215541951085205,transformed_outer_train,5.0,0.32811396234376594,0.11599664255229918,0.023771657765380084,0.18849225667195263,0.6215656209950383,0.49425728714491646
final,primary,2026,N1,PLOCAL+GLOBAL,T3,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.20615941552846864,0.24152769339807942,-0.02887212725870625,12.586473366821687,3.2245883112254257,12.477635535818399,-0.008722632640684043,0.0014302787403891067,0.009134342157216374,0.8790961386778665,-2.65296488720494,transformed_outer_train,5.0,0.22220036200569943,0.06241314970646501,0.02909045427620962,0.06832035807983945,0.5996747141732057,0.4815360340160851
final,primary,2026,N1,PLOCAL+GLOBAL,macro,primary_measurement_valid,AVAILABLE,,384.0,mean_of_pooled_endpoint_metrics,1500.0,0.447438989164857,0.39208293225903806,0.12087709899568141,28.091675474444127,9.579004690263249,31.138883403727128,0.07222314643214796,0.11295892701968262,0.13515039243303895,5.679334541572735,-5.626411589179754,transformed_outer_train,5.0,0.45601751375403926,0.025994339455232964,0.21525096976328797,0.050907018129056104,0.47786064149161833,0.37692228623874374
final,secondary_sensitivity,2026,N1,PLOCAL+PVALID_SECONDARY,T0,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.7328003185800432,0.6325728302240853,0.3800010765815678,33.59593894212406,15.127728002576779,42.77656700591202,0.21461815910844684,0.4077150644573291,0.4039140066920226,10.991808458090564,-6.050866448118397,transformed_outer_train,5.0,0.7272861156536774,0.05562671430722936,0.5325962745407865,0.08780156236694286,0.27354037710703144,0.21635888441976933
final,secondary_sensitivity,2026,N1,PLOCAL+PVALID_SECONDARY,T1,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.5532406417112299,0.5158585162390713,0.14904137887670854,34.758123572995906,11.760020118590036,37.95576601319648,0.0842465526605053,0.05831951205877253,0.12457690743389777,7.672154037382042,-7.7028861664042925,transformed_outer_train,5.0,0.567896151764102,0.052017052561980415,0.29713184938768916,0.05650464750757483,0.4101181987791513,0.3126744923181023
final,secondary_sensitivity,2026,N1,PLOCAL+PVALID_SECONDARY,T2,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.3194397542382524,0.17232589270170143,-0.012129836008291095,31.291008421079056,8.031414835618222,31.345565059981617,0.0017404898842360477,0.012080273967030267,0.018940390502633825,2.7494776292327674,-6.057519641906161,transformed_outer_train,5.0,0.3231633918546696,0.09738342391685728,0.012203432631858913,0.16571456943884294,0.6258525792291196,0.4960819708886831
final,secondary_sensitivity,2026,N1,PLOCAL+PVALID_SECONDARY,T3,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.21217102128632537,0.26279073504206024,-0.02041712842265686,12.534650527125565,3.2111423379982678,12.477635535818399,-0.00456937463379973,0.0025337462906842093,0.013227921611127897,0.9046013211936375,-2.6128676433627187,transformed_outer_train,5.0,0.2234512606557722,0.0662125668034364,0.024775356329973318,0.07517737888534186,0.6008546450931183,0.4850564495700323
final,secondary_sensitivity,2026,N1,PLOCAL+PVALID_SECONDARY,macro,primary_measurement_valid,AVAILABLE,,384.0,mean_of_pooled_endpoint_metrics,1500.0,0.45441293395396265,0.39588699355172957,0.1241238727568321,28.044930365831146,9.532576323695826,31.138883403727128,0.0740089567548471,0.12016214919345401,0.14016480655992053,5.579510361474753,-5.606034974947892,transformed_outer_train,5.0,0.4604492299820553,0.022477794605884827,0.21667672822257691,0.052468263466767355,0.4775914500521051,0.3775429492991468
final,primary,2026,N1,PORACLE,T0,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.6566291955853909,0.35185365695118753,-0.3161561032062159,48.94913443539364,18.86037980591064,42.77656700591202,-0.14429786823773225,1.0106556540670806,0.35372330499346544,13.62281368992892,-4.854861907398564,transformed_outer_train,5.0,0.6656487437126872,0.04381810193305041,0.40172597845309904,0.0500982190149369,0.30998971171694295,0.24046185331790185
final,primary,2026,N1,PORACLE,T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.6112640801001252,0.33810609948138654,0.0816361173068294,36.108504308980955,12.280431903744287,37.95576601319648,0.048668803142407124,0.1050526983794932,0.1095863877365404,8.847273818253047,-6.7910446163449985,transformed_outer_train,5.0,0.6253532043918115,0.03559689357379339,0.28813042317569076,0.09891382458341241,0.40990744528738415,0.31474088330724065
final,primary,2026,N1,PORACLE,T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.4447031516668563,0.13002272238202875,-0.04725055724420191,31.829274953326376,8.136907416781796,31.345565059981617,-0.015431525717247443,0.09251735158499953,0.039548576021794214,2.901223727395434,-5.720773333895535,transformed_outer_train,5.0,0.45875764453042744,0.1223723185129954,0.1559225836245611,0.13800967446096754,0.5777056062205868,0.458807701828632
final,primary,2026,N1,PORACLE,T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.3091372345623645,0.4038234573747477,0.0353478502225717,12.187334421446426,3.105078808450878,12.477635535818399,0.0232657151700442,0.011576870178706811,0.043449734229064146,0.9287998329400562,-2.4809398086405285,transformed_outer_train,5.0,0.32820360270773113,0.07307523217971375,0.07590874990238147,0.13084251450787937,0.5825389496375737,0.46934711221480363
final,primary,2026,N1,PORACLE,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1500.0,0.5054334154786843,0.30595148404733763,-0.061605673230254177,32.26856202978685,10.5956994837219,31.138883403727128,-0.02194871891063209,0.30495064355257007,0.13657700074521606,6.575027767129365,-4.961904916569907,transformed_outer_train,5.0,0.5194907988356643,0.033386426250294345,0.23042193378893305,0.06751256359013068,0.47003542821562194,0.3708393876671446
final,primary,2026,N1,PVALID,T0,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.4710993287063375,0.4137063163140416,0.0944679008909175,40.60160861606949,18.862722739737965,42.77656700591202,0.05084462223305427,0.06930836254341464,0.10891431661379777,15.557297919657477,-9.919703362071592,transformed_outer_train,5.0,0.4424532029081692,0.11326715540428076,0.2043364897181593,0.10610619004165438,0.35784386858718326,0.28388186129345006
final,primary,2026,N1,PVALID,T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.39756695869837294,0.30668457438548,0.03420174590367553,37.02928357724252,12.841324470030061,37.95576601319648,0.02440953070560709,0.04423124303011184,0.06449952326577076,7.957286653596683,-8.472891579751654,transformed_outer_train,5.0,0.39131735363738784,0.1306662908192051,0.14843491608041567,0.13173164549610258,0.4487067779769567,0.3472993275714323
final,primary,2026,N1,PVALID,T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.21134053931050176,0.18075630193989684,-0.035234586451000416,31.64614635831688,8.148300691470633,31.345565059981617,-0.00958927675287024,0.0013160634720959332,0.00655740285196951,2.1728125463473487,-6.745347122460586,transformed_outer_train,5.0,0.18930274757697432,0.18946838022698057,0.03154660258380372,0.0884118750197648,0.6221245062376607,0.4932718635254629
final,primary,2026,N1,PVALID,T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.07236921563142666,0.04549176491692939,-0.043515897258649794,12.675727520228923,3.2625198189716573,12.477635535818399,-0.01587576298745704,0.0012103395271967391,0.0015826555117346582,0.9129790398360239,-2.646000890611762,transformed_outer_train,5.0,0.05619172100335024,0.09768316548348505,-0.036514584602745,0.05579940615847354,0.6196877312940646,0.49805544883818104
final,primary,2026,N1,PVALID,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1500.0,0.2880940105866597,0.23665973938908694,0.012479790771235705,30.488191517964452,10.778716930052578,31.138883403727128,0.012447278299583519,0.02901650214320479,0.04538847456081818,6.6500940398593835,-6.945985738723899,transformed_outer_train,5.0,0.2698162562814703,0.1108239226235075,0.08695085594490841,0.06777025505204609,0.5120907210239662,0.4056271253071316
final,primary,2026,N3,P0,T0,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.3582967345545568,0.2696698441348486,0.004106922242911204,42.57921715940726,19.941501930709187,42.77656700591202,0.004613503614665687,0.04833170520422365,0.05928549400884586,15.923620765619566,-10.97231654065909,transformed_outer_train,5.0,0.3696959058261003,0.11964693133709527,0.10855938081784947,0.1326399742786149,0.37920864546533845,0.303640619984658
final,primary,2026,N3,P0,T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.3841383547616338,0.27043100777464457,0.015589906536135567,37.3843755367151,13.112852141653912,37.95576601319648,0.015054115263612963,0.04461386925688817,0.0571204252074223,7.8009084921175855,-8.758868709179179,transformed_outer_train,5.0,0.38061292179640144,0.06974388793824216,0.12340928870686367,0.09251349694402132,0.45555359820546915,0.3533372067621234
final,primary,2026,N3,P0,T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.216681533735351,0.10328104729336016,-0.03522909012759068,31.646062349490183,8.199098778830788,31.345565059981617,-0.009586596666340099,0.005947341433381006,0.00796493193823,2.292099066005852,-6.613425178102358,transformed_outer_train,5.0,0.20382367178772692,0.2009422633223749,0.01951816874263764,0.07769993227718988,0.6256368917780473,0.49788697436405915
final,primary,2026,N3,P0,T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.1096042843101768,0.03869457812319744,-0.044636396493944686,12.682531121562722,3.2607166749130827,12.477635535818399,-0.016421026656544664,0.00169421395248501,0.0015927009643639028,0.8939042159040336,-2.66503990630735,transformed_outer_train,5.0,0.09414454172715492,0.10656722670152799,-0.04802315592836684,0.064408700404516,0.6237291784049841,0.4983934776975598
final,primary,2026,N3,P0,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1500.0,0.26718022684042964,0.1705191193315127,-0.015042164460622148,31.073046541793815,11.128542381526742,31.138883403727128,-0.0015850011111515285,0.025146782461744458,0.031490888029715516,6.72763313491176,-7.252412583561994,transformed_outer_train,5.0,0.26206926028434585,0.09477419470323838,0.05086592058474597,0.04740540830114987,0.5210320784634597,0.41331456970210007
final,primary,2026,N3,PLOCAL,T0,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.7278566389805439,0.6245055023261166,0.362092772016977,34.07768444903353,15.476391833633194,42.77656700591202,0.20335625707589502,0.3133671027172508,0.34959319500919134,12.023596911396705,-6.572162523798278,transformed_outer_train,5.0,0.7218615022440671,0.060124558782134456,0.5079559200272828,0.06041790919506821,0.2816855333024888,0.22265332763089493
final,primary,2026,N3,PLOCAL,T1,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.5236247582205029,0.325987464435871,0.03548801698783555,37.004617159765715,12.436889052674315,37.95576601319648,0.025059403440838738,0.031295637377281194,0.057669050431784975,8.247494096630852,-8.302647609608703,transformed_outer_train,5.0,0.5428070923347593,0.0699562669853349,0.23669173058159215,0.06331676210213152,0.4265535956121023,0.32714704569968867
final,primary,2026,N3,PLOCAL,T2,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.3384526112185687,0.17685845457093644,-0.02121207830956151,31.431088187391694,8.027751735788227,31.345565059981617,-0.002728396417369531,0.005690819804216035,0.013341763649852817,2.467529396363256,-6.389726891595077,transformed_outer_train,5.0,0.34491663121307936,0.09357806018595928,0.0809252785200382,0.09523913181238566,0.605625300345964,0.4841305611249617
final,primary,2026,N3,PLOCAL,T3,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.22848118264200643,0.5955174928454048,0.04410730569361632,12.13187512259521,3.189047776149906,12.477635535818399,0.027710411338001235,0.006085506522406657,0.04645611511447107,0.8343262674929292,-2.5646967641514276,transformed_outer_train,5.0,0.24715126635034554,0.07838099214113661,0.0534743280825415,0.060842886989852386,0.5924781238282542,0.4782157724202893
final,primary,2026,N3,PLOCAL,macro,primary_measurement_valid,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,1500.0,0.45460379776540544,0.4307172285445822,0.10511900409721683,28.661316229696535,9.782520099561411,31.138883403727128,0.06334941885934137,0.08910976660528867,0.11676503105132506,5.893236667970936,-5.957308447288372,transformed_outer_train,5.0,0.46418412303556283,0.02057663697821325,0.21976181430286362,0.036009284983638444,0.47658563827220235,0.37803667671895863
final,primary,2026,N3,PLOCAL+GLOBAL,T0,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.7236167937194219,0.6344818003737837,0.38301714623219474,33.514123297569085,15.110827810684198,42.77656700591202,0.21653078675207388,0.43795764079315647,0.41988970154916533,10.735002546570419,-5.850911796720219,transformed_outer_train,5.0,0.7175362285303717,0.08824778734295162,0.5174531771065951,0.09286659432220447,0.2783106503881738,0.2198516555814618
final,primary,2026,N3,PLOCAL+GLOBAL,T1,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.5386043918534532,0.3388418742797585,0.0570246656525063,36.58914558294173,12.080747515162109,37.95576601319648,0.03600560794319369,0.05350881109382056,0.07838080618845764,8.085070760326131,-8.101310747954289,transformed_outer_train,5.0,0.5532713768153197,0.08886325171421337,0.2736447799672656,0.07554859254665044,0.4167119293975009,0.3175006256871712
final,primary,2026,N3,PLOCAL+GLOBAL,T2,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.3590538172715896,0.1966132639837547,-0.005815433225413225,31.193247661083536,7.952658705691497,31.345565059981617,0.004859296637550236,0.013354152188726003,0.02272066161328137,2.7177574015213763,-6.055304278922207,transformed_outer_train,5.0,0.36497375422177947,0.07570794303151795,0.08469145297194997,0.10409417871899802,0.6040012612760691,0.48062472814344515
final,primary,2026,N3,PLOCAL+GLOBAL,T3,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.23983082488513094,0.39729464578699764,0.000927950999624283,12.402857802266938,3.199586340471971,12.477635535818399,0.0059929409972588965,0.0035733643248673087,0.023749329932405045,0.9069381091046191,-2.573026017157222,transformed_outer_train,5.0,0.24637598069372632,0.059166330906011165,0.04728784261155908,0.06735022054033739,0.5941828006413737,0.4802730998521776
final,primary,2026,N3,PLOCAL+GLOBAL,macro,primary_measurement_valid,AVAILABLE,,384.0,mean_of_pooled_endpoint_metrics,1500.0,0.4652764569323989,0.39180789610607364,0.10878858241472802,28.424843585965323,9.585955093002445,31.138883403727128,0.06584715808251917,0.1270984921001426,0.13618512482082734,5.611192204380636,-5.645138210188484,transformed_outer_train,5.0,0.4705393350652994,0.030402394228162894,0.2307693131643424,0.03533239414319459,0.4733016604257794,0.37456252731606393
final,secondary_sensitivity,2026,N3,PLOCAL+PVALID_SECONDARY,T0,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.7330861303902605,0.6264494965631682,0.37110089764326437,33.836217116492605,15.144422074943778,42.77656700591202,0.20900110773694852,0.48394754242253246,0.4357979760467617,10.642530845260177,-5.488550548380539,transformed_outer_train,5.0,0.72621608508719,0.08373439639226114,0.5307494493463428,0.10265026463263119,0.2740646483834933,0.21487347117610453
final,secondary_sensitivity,2026,N3,PLOCAL+PVALID_SECONDARY,T1,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.5458461713505518,0.3424362524008696,0.05696746814713516,36.590255249356204,12.067276404108146,37.95576601319648,0.035976372163468266,0.04977768698919007,0.07640065673248844,8.134931326012696,-8.08622751194244,transformed_outer_train,5.0,0.5578170899619923,0.08073719846069394,0.2769302503090254,0.07525034477004343,0.4156309063920534,0.3177153625905911
final,secondary_sensitivity,2026,N3,PLOCAL+PVALID_SECONDARY,T2,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.3651792012743202,0.18121918887173735,-0.006380732375207199,31.202012211144783,7.929037101366373,31.345565059981617,0.004579686107496751,0.01767327250129442,0.024091434983249168,2.7868594250547805,-5.9738967876967415,transformed_outer_train,5.0,0.35681743569840396,0.08005405772199586,0.07152799557473055,0.09863579402579517,0.6084396979376092,0.48112334499444465
final,secondary_sensitivity,2026,N3,PLOCAL+PVALID_SECONDARY,T3,primary_measurement_valid,AVAILABLE,,384.0,pooled_outer_test_folds,375.0,0.24529447293744913,0.3839094752744026,0.006473836080630124,12.368385540360173,3.194414105761586,12.477635535818399,0.00875566489697606,0.00482191554067686,0.026658679327715814,0.9259297181018226,-2.5436636787594007,transformed_outer_train,5.0,0.24478364553064097,0.0675690952718313,0.04596939131219606,0.07590503276024446,0.594466760275578,0.4824620881140548
final,secondary_sensitivity,2026,N3,PLOCAL+PVALID_SECONDARY,macro,primary_measurement_valid,AVAILABLE,,384.0,mean_of_pooled_endpoint_metrics,1500.0,0.4723514939881454,0.3835036032775444,0.10704036737395561,28.499217529338445,9.583787421544972,31.138883403727128,0.0645782077262224,0.13905510436342347,0.14073718677255379,5.622562828607369,-5.523084631694781,transformed_outer_train,5.0,0.47140856406955683,0.024030547940331708,0.2312942716355737,0.0413233080244871,0.47315050324718355,0.3740435667187988
final,primary,2026,N3,PORACLE,T0,primary_measurement_valid,AVAILABLE,,192.0,pooled_outer_test_folds,375.0,0.6580823756968938,0.3514568844017232,-0.2630765209994783,47.951936083434006,18.88228577092246,42.77656700591202,-0.1209860781209187,0.9251501874977263,0.33804784783398045,13.873463448859752,-5.05238862530918,transformed_outer_train,5.0,0.6658049101422454,0.05070811034753078,0.3984606536982499,0.05137360070147765,0.31106068259002473,0.24470929599914865
