seed_base,fold,task,endpoint,target_semantics,metric,L3_minus_L1,N3_minus_N1,N1_minus_L1,difference_in_differences
3026,4,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.11555533551700581,0.030013643625655284,0.007443135455577732,0.1455689791426611
3026,4,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,rmse,-0.904067428150265,-0.1262609467239919,2.298950794297859,0.7778064814262731
2026,0,delta,T0→T1,literal_ftv_end_minus_ftv_start,mae,-0.6914244535558787,0.051573191782827266,-0.36944611980166897,0.7429976453387059
2026,0,delta,T1→T2,literal_ftv_end_minus_ftv_start,mae,-0.2617203193995028,-1.7773681442744227,2.149671234740838,-1.51564782487492
2026,0,delta,T2→T3,literal_ftv_end_minus_ftv_start,mae,0.4294538543619524,-0.03988737000861953,1.0593235111537371,-0.4693412243705719
2026,0,delta,macro,literal_ftv_end_minus_ftv_start,mae,-0.17456363953114362,-0.5885607741667389,0.9465162086976378,-0.4139971346355953
2026,0,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-6.161330844685935,0.4808857706056777,-3.022103655817425,6.642216615291613
2026,0,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.2971320127077348,0.13719211307558155,-0.26920858978306583,0.43432412578331636
2026,0,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,mae,0.18463580996638207,0.023597632780035127,0.8186081828595047,-0.16103817718634694
2026,0,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.010258480447675744,-0.029770401438024674,0.03658051628780701,-0.01951192099034893
2026,0,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-1.571021381968741,0.1529762787558191,-0.6090308866132936,1.7239976607245602
2026,1,delta,T0→T1,literal_ftv_end_minus_ftv_start,mae,0.1357060658908349,-0.03287652397602869,1.8308764540215279,-0.16858258986686359
2026,1,delta,T1→T2,literal_ftv_end_minus_ftv_start,mae,-0.6674603449168659,-1.2079119870178872,-0.13021980715662984,-0.5404516421010213
2026,1,delta,T2→T3,literal_ftv_end_minus_ftv_start,mae,-0.4247490000544234,-0.6590200987521282,2.378534286823692,-0.2342710986977048
2026,1,delta,macro,literal_ftv_end_minus_ftv_start,mae,-0.31883442636015147,-0.6332695365820165,1.35973031122953,-0.314435110221865
2026,1,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,mae,0.8557739487808025,-1.0871681319912856,5.1320605096658625,-1.942942080772088
2026,1,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.4097700973086287,0.145546809820571,1.316616004252201,0.5553169071291997
2026,1,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.37150287203538657,0.20742373342291076,0.6736133621661007,0.5789266054582973
2026,1,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,mae,0.10283757754629597,-0.01174754204966888,0.17999232044470093,-0.11458511959596485
2026,1,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,mae,0.04433463924577019,-0.18648628269936918,1.825570549132216,-0.23082092194513937
2026,2,delta,T0→T1,literal_ftv_end_minus_ftv_start,mae,-0.6913440206535704,-0.17015704269084964,0.5730258873340883,0.5211869779627207
2026,2,delta,T1→T2,literal_ftv_end_minus_ftv_start,mae,-0.22667955536291196,-0.2447473044371371,0.7345871830650132,-0.018067749074225148
2026,2,delta,T2→T3,literal_ftv_end_minus_ftv_start,mae,-0.5769522612725826,-0.06345407515820511,-0.19325054712937018,0.5134981861143775
2026,2,delta,macro,literal_ftv_end_minus_ftv_start,mae,-0.49832527909635616,-0.15945280742873003,0.371454174423242,0.33887247166762613
2026,2,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-1.352108146020246,-0.158800558215745,2.571070792052769,1.193307587804501
2026,2,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-1.0517536539873298,-0.14269419744641,1.3844674080565014,0.9090594565409198
2026,2,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.7262648993611958,-0.08067270480971445,0.8335725363086368,0.6455921945514813
2026,2,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.14625934985449884,-0.008321406250797914,0.1384299905561246,0.13793794360370093
2026,2,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.8190965123058174,-0.09762221668066573,1.2318851817435057,0.7214742956251516
2026,3,delta,T0→T1,literal_ftv_end_minus_ftv_start,mae,-0.18922396926499196,-0.02254854931144834,0.9568795747632048,0.16667541995354362
2026,3,delta,T1→T2,literal_ftv_end_minus_ftv_start,mae,-0.7178776755267968,-0.03204380470224777,-0.42069967452268386,0.685833870824549
2026,3,delta,T2→T3,literal_ftv_end_minus_ftv_start,mae,-0.36034003742718035,-0.1640481583192912,1.6794769581763376,0.19629187910788914
2026,3,delta,macro,literal_ftv_end_minus_ftv_start,mae,-0.4224805607396558,-0.07288017077766185,0.7385522861389529,0.34960038996199394
2026,3,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-1.067779259349937,-0.8840636320094326,2.257588001685974,0.18371562734050428
2026,3,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,mae,0.9505903584137707,-0.2721873350228883,1.6680714092039528,-1.222777693436659
2026,3,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.597856477391546,-0.02740771631591965,0.29044190906703893,0.5704487610756264
2026,3,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.4283616716526799,-0.005470514103423696,0.08190247708668741,0.4228911575492562
2026,3,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.28585176249509736,-0.29728229936291584,1.074500949260912,-0.011430536867818475
2026,4,delta,T0→T1,literal_ftv_end_minus_ftv_start,mae,-0.2208280587326641,-0.006168295074541419,0.391247461762779,0.21465976365812267
2026,4,delta,T1→T2,literal_ftv_end_minus_ftv_start,mae,-0.23593431778005503,-0.24794255618042094,0.7877237341663239,-0.012008238400365912
2026,4,delta,T2→T3,literal_ftv_end_minus_ftv_start,mae,-0.2955758373050159,-0.10942173653677312,0.38804473931766914,0.1861541007682428
2026,4,delta,macro,literal_ftv_end_minus_ftv_start,mae,-0.25077940460591286,-0.12117752926391212,0.5223386450822538,0.12960187534200074
2026,4,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-1.5894527883890195,0.473202493121871,2.8961335090909834,2.0626552815108905
2026,4,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-1.0349890128009154,0.5226034876187597,-0.8668909802358797,1.5575925004196751
2026,4,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.1354108663824416,-0.02975323571320665,0.4293941333787137,0.10565763066923495
2026,4,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,mae,0.5320672890063518,0.0483290813518682,-0.014534998620230333,-0.4837382076544836
2026,4,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.5569463446415082,0.2535954565948195,0.6110254159033985,0.8105418012363277
3026,0,delta,T0→T1,literal_ftv_end_minus_ftv_start,mae,0.7225933452238973,-1.6413479076132411,-2.141942885420434,-2.3639412528371384
3026,0,delta,T1→T2,literal_ftv_end_minus_ftv_start,mae,-0.1337855023606931,-0.4344880016519479,0.16692652285463083,-0.3007024992912548
3026,0,delta,T2→T3,literal_ftv_end_minus_ftv_start,mae,0.11495161376086749,-0.13154726069980427,1.4600008420562887,-0.24649887446067176
3026,0,delta,macro,literal_ftv_end_minus_ftv_start,mae,0.23458648554135486,-0.7357943899883299,-0.17167184016984116,-0.9703808755296848
3026,0,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-3.8364050048138942,-2.519585001652249,1.8212627825234868,1.316820003161645
3026,0,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-1.9306761638498067,-1.1600847078957237,-1.504274992350208,0.770591455954083
3026,0,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.5239334840400609,-0.2868636501332915,0.477417211772476,0.2370698339067694
3026,0,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.026859749629782215,-0.005982476679655235,0.10721249357857543,0.02087727295012698
3026,0,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-1.5794686005833878,-0.9931289590902281,0.2254043738810818,0.5863396414931596
3026,1,delta,T0→T1,literal_ftv_end_minus_ftv_start,mae,-0.41644211919263086,-0.05944605199391617,1.0444310887373955,0.3569960671987147
3026,1,delta,T1→T2,literal_ftv_end_minus_ftv_start,mae,-0.36127073079427774,0.013475568366663637,0.29418251179068644,0.3747462991609414
3026,1,delta,T2→T3,literal_ftv_end_minus_ftv_start,mae,-0.6230484172614066,-0.20795297100711707,2.917147417618615,0.4150954462542895
3026,1,delta,macro,literal_ftv_end_minus_ftv_start,mae,-0.46692042241610565,-0.08464115154478868,1.418587006048897,0.38227927087131697
3026,1,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.772668963834743,-0.25207068995374726,4.173854268339271,0.5205982738809958
3026,1,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.289866301133924,-0.08141335618572754,1.5907062004112245,0.20845294494819644
3026,1,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.2889222703977854,-0.11215407046615855,0.8780164812213411,0.17676819993162685
3026,1,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.015670622126182643,0.009745838898831627,0.03687138552768676,0.02541646102501427
3026,1,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.3417820393731592,-0.1089730694267006,1.6698620838748806,0.2328089699464586
3026,2,delta,T0→T1,literal_ftv_end_minus_ftv_start,mae,-0.8070155451521543,0.014240857268500662,0.901006156275697,0.821256402420655
3026,2,delta,T1→T2,literal_ftv_end_minus_ftv_start,mae,-0.3126216610969532,-0.0017983524886844293,-0.5448736044755513,0.3108233086082688
3026,2,delta,T2→T3,literal_ftv_end_minus_ftv_start,mae,-0.7234016683626869,0.03522685743445386,0.23040459491689447,0.7586285257971408
3026,2,delta,macro,literal_ftv_end_minus_ftv_start,mae,-0.6143462915372631,0.015889787404757882,0.19551238223901457,0.6302360789420209
3026,2,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-1.8388211370883774,-0.4378686932924083,0.0584760190652851,1.400952443795969
3026,2,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.047451784106169015,-0.11789727392934779,0.5671465450482813,-0.07044548982317878
3026,2,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.22736509486010803,-0.1134685655113099,0.6270561873996119,0.11389652934879813
3026,2,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.24163874665018348,0.008689949188195989,0.0684274817957986,0.25032869583837947
3026,2,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.5888191906762028,-0.16513614588621728,0.33027655832724534,0.42368304478998553
3026,3,delta,T0→T1,literal_ftv_end_minus_ftv_start,mae,-0.4056499747024027,-0.3475571312777266,0.7412605660681564,0.05809284342467613
3026,3,delta,T1→T2,literal_ftv_end_minus_ftv_start,mae,-1.0416742468529847,0.6253523209700784,-0.8638511345370752,1.6670265678230631
3026,3,delta,T2→T3,literal_ftv_end_minus_ftv_start,mae,-1.0731131050811014,-0.45257719828788545,0.7409927528416791,0.6205359067932159
3026,3,delta,macro,literal_ftv_end_minus_ftv_start,mae,-0.840145775545496,-0.05826066953184572,0.20613406145758795,0.7818851060136502
3026,3,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-3.5867176686897366,0.6722601149933425,0.6505185115457905,4.258977783683079
3026,3,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.22831653408549357,-0.9645583969488527,2.807938278457133,-0.7362418628633591
3026,3,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.1424187874324776,0.15307998283337998,0.5259209991840952,0.2954987702658576
3026,3,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.07005590744641355,-0.007327571229611252,0.01022251494292803,0.0627283362168023
3026,3,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-1.0068772244135316,-0.03663646758793604,0.9986500760324866,0.9702407568255955
3026,4,delta,T0→T1,literal_ftv_end_minus_ftv_start,mae,0.20307026733829225,-0.03091731078931481,1.0579588928190322,-0.23398757812760707
3026,4,delta,T1→T2,literal_ftv_end_minus_ftv_start,mae,-0.1261069736667899,-0.07344537231767667,0.29066399686701594,0.05266160134911324
3026,4,delta,T2→T3,literal_ftv_end_minus_ftv_start,mae,-1.3166423374758915,0.034783252530566244,-0.6949499259214651,1.3514255900064578
3026,4,delta,macro,literal_ftv_end_minus_ftv_start,mae,-0.4132263479347955,-0.023193143525478632,0.21789098792153005,0.3900332044093169
3026,4,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.8571112919425108,-0.052212045313943634,3.429641010947817,0.8048992466285672
3026,4,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.30997806840937336,-0.03020358995568806,2.4053514072042024,0.2797744784536853
3026,4,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,mae,0.18398584941038543,-0.017276595930565186,-0.058586334731747236,-0.2012624453409506
3026,4,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.0003628300574347598,-0.14293955209106146,0.15119187457278604,-0.1425767220336267
3026,4,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,mae,-0.24586658524973437,-0.06065794582281825,1.481899489498268,0.18520863942691612
2026,0,delta,T0→T1,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,0,delta,T1→T2,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,0,delta,T2→T3,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,0,delta,macro,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,0,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,0,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,0,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,0,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,0,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,1,delta,T0→T1,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,1,delta,T1→T2,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,1,delta,T2→T3,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,1,delta,macro,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,1,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,1,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,1,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,1,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,1,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,2,delta,T0→T1,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,2,delta,T1→T2,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,2,delta,T2→T3,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,2,delta,macro,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,2,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,2,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,2,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,2,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,2,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,3,delta,T0→T1,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,3,delta,T1→T2,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,3,delta,T2→T3,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,3,delta,macro,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,3,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,3,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,3,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,3,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,3,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,4,delta,T0→T1,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,4,delta,T1→T2,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,4,delta,T2→T3,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,4,delta,macro,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
2026,4,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,4,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,4,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,4,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,4,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,0,delta,T0→T1,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,0,delta,T1→T2,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,0,delta,T2→T3,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,0,delta,macro,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,0,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,0,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,0,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,0,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,0,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,1,delta,T0→T1,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,1,delta,T1→T2,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,1,delta,T2→T3,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,1,delta,macro,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,1,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,1,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,1,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,1,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,1,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,2,delta,T0→T1,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,2,delta,T1→T2,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,2,delta,T2→T3,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,2,delta,macro,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,2,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,2,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,2,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,2,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,2,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,3,delta,T0→T1,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,3,delta,T1→T2,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,3,delta,T2→T3,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,3,delta,macro,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,3,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,3,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,3,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,3,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,3,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,4,delta,T0→T1,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,4,delta,T1→T2,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,4,delta,T2→T3,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,4,delta,macro,literal_ftv_end_minus_ftv_start,b0_rmse,0.0,0.0,0.0,0.0
3026,4,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,4,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,4,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,4,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
3026,4,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,b0_rmse,0.0,0.0,0.0,0.0
2026,0,delta,T0→T1,literal_ftv_end_minus_ftv_start,rmse_gain_over_b0,0.0523913574466688,0.008459697333022605,-0.007971127084662903,-0.043931660113646194
2026,0,delta,T1→T2,literal_ftv_end_minus_ftv_start,rmse_gain_over_b0,0.0124064474755692,0.18637005689655828,-0.2552935233146111,0.17396360942098907
2026,0,delta,T2→T3,literal_ftv_end_minus_ftv_start,rmse_gain_over_b0,-0.0009393822993799001,0.00043508411740250143,-0.0197954097262984,0.0013744664167824015
2026,0,delta,macro,literal_ftv_end_minus_ftv_start,rmse_gain_over_b0,0.021286140874286,0.0650882794489944,-0.0943533533751908,0.043802138574708396
2026,0,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,rmse_gain_over_b0,0.42099345911439817,-0.022214934069457497,0.4459803783048451,-0.4432083931838557
2026,0,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,rmse_gain_over_b0,0.002413662199808499,-0.013979007705876002,0.0281504430022086,-0.0163926699056845
2026,0,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,rmse_gain_over_b0,0.0003133342142431,-0.0007682429788195989,-0.005912244791025201,-0.0010815771930626989
2026,0,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,rmse_gain_over_b0,0.0017634901017064032,0.009076062883103999,-0.004578768078537895,0.007312572781397596
2026,0,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,rmse_gain_over_b0,0.10637098640753909,-0.006971530467762201,0.11590995210937269,-0.11334251687530128
2026,1,delta,T0→T1,literal_ftv_end_minus_ftv_start,rmse_gain_over_b0,-0.009466662300184309,0.0407281392406195,-0.0918959630846595,0.05019480154080381
2026,1,delta,T1→T2,literal_ftv_end_minus_ftv_start,rmse_gain_over_b0,0.05957393886696499,0.0881770907044014,-0.0013485541952342004,0.028603151837436405
2026,1,delta,T2→T3,literal_ftv_end_minus_ftv_start,rmse_gain_over_b0,0.0402781507484959,0.14056129341610235,-0.5320353456440439,0.10028314266760645
2026,1,delta,macro,literal_ftv_end_minus_ftv_start,rmse_gain_over_b0,0.030128475771758784,0.08982217445370781,-0.20842662097464582,0.05969369868194903
2026,1,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,rmse_gain_over_b0,-0.04737622973667904,0.00389276198728028,-0.2077460456793867,0.05126899172395932
2026,1,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,rmse_gain_over_b0,0.04490564947004727,-0.02477283884859649,-0.042324605676326704,-0.06967848831864376
2026,1,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,rmse_gain_over_b0,0.1307655423139304,-0.07829363236453263,-0.03343309483751039,-0.20905917467846302
2026,1,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,rmse_gain_over_b0,-0.027199625236644986,0.0189866782530356,-0.09642686209495718,0.046186303489680586
2026,1,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,rmse_gain_over_b0,0.025273834202663326,-0.020046757743203303,-0.09498265207204529,-0.04532059194586663
2026,2,delta,T0→T1,literal_ftv_end_minus_ftv_start,rmse_gain_over_b0,0.0298126620351127,0.0038188687504105007,0.0063501612294813,-0.0259937932847022
2026,2,delta,T1→T2,literal_ftv_end_minus_ftv_start,rmse_gain_over_b0,0.0037827356163403977,0.015039281644505097,-0.0213204323434346,0.011256546028164699
2026,2,delta,T2→T3,literal_ftv_end_minus_ftv_start,rmse_gain_over_b0,-0.005281730132681699,0.0010373577360210003,0.0040493636207824,0.006319087868702699
2026,2,delta,macro,literal_ftv_end_minus_ftv_start,rmse_gain_over_b0,0.0094378891729239,0.006631836043645501,-0.0036403024977235995,-0.0028060531292784
2026,2,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,rmse_gain_over_b0,0.043060780090568,0.0020176250234129993,-0.0408167035916076,-0.041043155067155
2026,2,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,rmse_gain_over_b0,0.0491153004996999,0.0068495036562780005,-0.007712122857932501,-0.042265796843421896
