seed_base,fold,arm,analysis_scope,task,endpoint,target_semantics,scale,aggregation,selected_alpha,n_train,n_val,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
2026,1.0,L3,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,100.0,239.0,69.0,67,0.6630217894484797,0.6848198743163046,0.405463576966461,0.469594117982826,0.3670187853150595,0.632214382008047,0.257223291106894,0.394447601469426,,,
2026,1.0,L3,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,1000.0,239.0,69.0,67,0.3400510814909411,0.4023204653976017,0.0975993549363836,2.5538081581433287,1.367933942003059,3.691769116637504,0.3082427211836692,0.1139105913419729,,,
2026,1.0,L3,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,1000.0,239.0,69.0,67,0.3400510814909411,0.3643813354557547,0.0935632405175912,0.518237918333809,0.4100781765271374,0.5567514469243958,0.0691754440933079,0.2739103138318005,,,
2026,1.0,L3,primary_measurement_valid,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,,956.0,276.0,268,0.6122196504110464,0.6248888843889138,0.3478222982320742,9.758491516424623,5.160158577198579,14.9162753566614,0.3476553605674153,0.2767416745856957,,,
2026,1.0,L3,primary_measurement_valid,static,macro,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,,956.0,276.0,268,0.6122196504110464,0.6382037429550861,0.406095136967996,0.379483919932855,0.2960186753817203,0.500379284257839,0.2574213333202259,0.4083844636994244,,,
2026,2.0,L3,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,1000.0,240.0,52.0,83,0.7423491876915327,0.5219920933620513,0.1028382330858949,39.47040456413076,17.844243385544118,41.712441509042165,0.05374983730994,0.0688375333680329,,,
2026,2.0,L3,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,1000.0,240.0,52.0,83,0.7434347292037298,0.6668648861113193,0.4197918060697968,0.3038584481589073,0.2286919751431406,0.3998362026424876,0.2400426821014966,0.4830359417082329,,,
2026,2.0,L3,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,100.0,240.0,52.0,83,0.7373955753326896,0.4446017151191922,0.0370716327665916,49.36291307027257,17.15925851490548,50.909423958123874,0.0303776937080137,0.0258632731643901,,,
2026,2.0,L3,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,transformed_outer_train,outer_fold,100.0,240.0,52.0,83,0.7375359530098501,0.7044820606974435,0.4604268455487305,0.3628783319726244,0.2739555403360031,0.5026051085377793,0.2780050862826676,0.4104272023627571,,,
2026,2.0,L3,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,natural,outer_fold,1000.0,240.0,52.0,83,0.7092481423953654,0.2204098528009536,-0.0391782309730752,47.88427437770913,13.239673589983092,47.66448817348909,-0.0046111101292028,0.0073385250718152,,,
