aggregation_level,model_name,run_name,fold,transition,n_patient_transitions,n_patients,normalized_learned_error_sum,normalized_copy_error_sum,normalized_aggregate_gain,raw_learned_mse_sum,raw_copy_mse_sum,raw_aggregate_gain,mean_patient_step_normalized_gain,median_patient_step_normalized_gain,positive_patient_step_gain_fraction,mean_normalized_learned_error,mean_normalized_copy_error,mean_raw_learned_mse,mean_raw_copy_mse,predicted_delta_norm_mean,predicted_delta_norm_std,target_delta_norm_mean,target_delta_norm_std,delta_norm_ratio_mean,delta_norm_ratio_median,delta_cosine_mean,delta_cosine_std,delta_cosine_median,gain_definition
fold_test,m1,m1_final,4,T1→T2,161,161,79.53660852089524,87.72276571742259,0.09331850323662899,17.06109843635931,15.485771552310318,-0.10172737462435111,-0.62149759751357,0.0282357726246118,0.5217391304347826,0.49401620199313817,0.5448618988659788,0.10596955550533732,0.09618491647397713,1.777992019742172,0.3450246640695281,3.4054335327992526,2.6293472887329177,0.8570941582044459,0.6687232851982117,0.09847481332297049,0.3261303951086759,0.1135396584868431,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,4,T2→T3,161,161,86.62539834715426,92.55807152169291,0.06409676732675015,19.210543537978076,16.66839475888991,-0.1525131133417834,-1.0200498263750757,-0.1064259260892868,0.42857142857142855,0.5380459524667967,0.5748948541720057,0.1193201461986216,0.10353040222912988,1.7717702662722665,0.32793208733263385,3.4607637683797328,2.81963334447709,0.9633407979648306,0.6810464859008789,0.0028709898873988658,0.2959283970024111,0.0049612675793468,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m1,m1_final,4,全部,483,161,285.8753545563668,311.3886985335266,0.0819340717801062,61.798206221777946,55.85145827691302,-0.10647435408724315,-0.7854000813458848,-0.0073895659297704,0.494824016563147,0.5918744400752936,0.6446970984130986,0.1279465967324595,0.11563448918615532,1.7763167456810518,0.33662814328980983,3.6981666924790564,2.922853483139338,0.8662088671332807,0.6210487484931946,0.05231230553946632,0.3267541618322023,0.0595386251807212,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,0,T0→T1,162,162,109.78869777917862,115.62509573204443,0.05047691347552593,28.012081923894577,27.269801825401373,-0.027219856720842837,-0.22628159328891298,0.0209719613194465,0.5617283950617284,0.677708010982584,0.7137351588397804,0.17291408594996652,0.1683321100333418,1.5164999005235271,0.31898535640188724,4.734156999691033,3.157381806982366,0.48676506940413405,0.3768606185913086,0.07461841785087377,0.29649696318329044,0.10206597298383704,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,0,T1→T2,162,162,96.74043366126716,100.91367361554876,0.04135455389504903,23.37811860162764,22.46793816692661,-0.04051018958387729,-0.35225098035413266,0.01264238683506845,0.5308641975308642,0.5971631707485627,0.6229239112070911,0.14430937408412123,0.13869097633905317,1.4846629275951857,0.32474001761276855,4.386007660700951,2.7271807678044557,0.5245245856543382,0.3969693630933761,0.07266327223857652,0.31075832741418974,0.05390653200447555,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,0,T2→T3,162,162,100.69911282137036,107.06773671740666,0.0594821940884542,24.77418294874951,24.245072272606187,-0.021823431590309136,-0.23997475554516975,0.0071187722496688,0.5061728395061729,0.6215994618603109,0.6609119550457201,0.1529270552391945,0.14966093995435917,1.5323682140420984,0.31886809244284076,4.533671959314817,2.869064523170937,0.5120901625465464,0.38257153332233423,0.08297057359739506,0.31145960783246784,0.11265200376510615,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,0,全部,486,162,307.22824426181614,323.60650606499985,0.050611657974187804,76.16438347427174,73.98281226493418,-0.02948754099161985,-0.2728357763960718,0.014175068121403449,0.5329218106995884,0.6321568811971525,0.6658570083641973,0.15671683842442746,0.15222800877558473,1.5111770140536038,0.3208289662559525,4.5512788732356,2.9208204787052345,0.5077932725350062,0.38254277408123016,0.07675075456228178,0.30571640576662124,0.09256865456700325,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,1,T0→T1,162,162,107.31600139662623,112.07475942093879,0.04246056872126984,21.639862894080572,19.903450090088874,-0.08724179959414986,-0.2615241148684427,-0.022090381942689398,0.46296296296296297,0.6624444530655941,0.6918195025983875,0.13357940058074427,0.12286080302523997,1.4684806834032507,0.3339833137899467,3.9706366179901877,2.805692627636274,0.5823403672763595,0.45171119272708893,0.03172654059448245,0.30724068004088306,0.03500803932547565,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,1,T1→T2,162,162,95.79910018853843,98.04042743938044,0.02286125539617669,19.86137290624901,18.632931524538428,-0.06592850835590737,-0.2732138436260334,-0.0061290517915039994,0.4876543209876543,0.5913524702996199,0.6051878236998792,0.12260106732252475,0.11501809583048413,1.4907828749697885,0.36195355037775817,3.918189076729763,2.602513798186259,0.5619779906615063,0.4245918095111847,0.037298511438559306,0.3261740421822459,0.0588146392256021,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,1,T2→T3,162,162,101.33882394619286,106.94300815905444,0.052403465259987625,21.19889768445864,19.846804373199113,-0.06812649965378695,-0.402233753491331,-0.0267203971743583,0.46296296296296297,0.6255482959641535,0.6601420256731756,0.13085739311394223,0.12251113810616736,1.508325868918572,0.349959681301319,3.947564990248209,2.826336688046027,0.6323514838737471,0.490472137928009,0.0399421158672115,0.26894831897303045,0.054838631302118246,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,1,全部,486,162,304.4539255313575,317.05819501937367,0.03975380446244566,62.70013348478823,58.38318598782642,-0.07394162247092756,-0.31232390399526905,-0.0155611177906394,0.4711934156378601,0.6264484064431225,0.6523831173238142,0.12901262033907043,0.1201300123206305,1.4891964757638703,0.34848289196651117,3.9454635616560534,2.741120236804143,0.592223280603871,0.44755683839321136,0.03632238930008442,0.30112484841100673,0.0478551182895898,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
fold_test,m2,m2_final,2,T0→T1,162,162,108.44025360420346,118.37992748711258,0.0839641828974021,23.84184659458696,25.689324865117666,0.07191618620695278,-0.5759573743558621,-0.023809049511328298,0.4876543209876543,0.6693842815074288,0.7307402931303246,0.14717189255917879,0.15857607941430657,1.9960195142545818,0.5706539231427497,4.548128842203705,3.1339686432723237,0.6984494329418665,0.5317356288433075,0.21986464930864993,0.40164375825634985,0.21529037505388254,"(sum(copy_error)-sum(learned_error))/max(sum(copy_error),1e-8)"
