aggregation_level,model_name,native_head,fold,transition,feature_name,feature_label,n,mae,rmse,spearman,pearson,r2,direction_accuracy,target_mean,predicted_mean,target_variance_ddof1,predicted_variance_ddof1,predicted_to_target_variance_ratio,near_constant_prediction,train_mean_baseline_mae,train_mean_baseline_rmse,rmse_gain_over_train_mean_baseline,train_mean_baseline_direction_accuracy,standardized_mae,standardized_rmse,standardized_spearman,standardized_pearson,standardized_r2,standardized_direction_accuracy,standardized_target_mean,standardized_predicted_mean,standardized_target_variance_ddof1,standardized_predicted_variance_ddof1,standardized_predicted_to_target_variance_ratio,standardized_near_constant_prediction,standardized_train_mean_baseline_mae,standardized_train_mean_baseline_rmse,standardized_rmse_gain_over_train_mean_baseline,standardized_train_mean_baseline_direction_accuracy,train_mean_baseline_change,train_mean_baseline_standardized,train_mean_baseline_n_min,train_mean_baseline_n_max,train_mean_baseline_unique_count,train_mean_baseline_varies_within_group,train_mean_baseline_variation_sources,mean_baseline_scope_cn,direction_rule,variance_definition
fold_transition_feature,m2,True,3,T1→T2,ld,LD,72,0.9275132280154745,1.6060295987807627,0.19719102494485985,0.14913723642242127,-0.2791814647243924,0.9027777777777778,-1.0412801073570792,-0.28263264759625834,2.0447917288839053,0.0010524083644456678,0.0005146775339413646,True,1.0534421688501705,1.435081529281307,-0.11912080673567509,0.9027777777777778,1.624997606785554,2.8137542146212504,0.19719102494485985,0.1491372364224216,-0.2791814647243922,0.6666666666666666,-1.4927447084596173,-0.16359891380286878,6.2764533733983,0.003230349544118594,0.0005146775339413643,True,1.845624355063053,2.514254223213483,-0.11912080673567477,0.6666666666666666,-0.8337538393237108,-1.129159932832315,242,242,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,3,T1→T2,bpe,BPE,72,6.820720721258614,9.90057419078243,0.17390745096942503,0.16558626793987427,0.012749231120845583,0.6527777777777778,-2.4558349586399597,-2.448468284011968,100.68561616451169,0.19911823704582476,0.0019776234643137367,True,7.048895730405994,9.994287787768418,0.009376715877711576,0.6527777777777778,0.7757430447834648,1.1260249292900117,0.17390745096942503,0.1655862679398742,0.012749231120845472,0.5277777777777778,-0.020962747641735606,-0.020124911459990655,1.3023948738138356,0.0025756466622561675,0.001977623464313735,True,0.8016941405067948,1.1366832855010995,0.009376715877711817,0.4027777777777778,-3.229516776859504,-0.10895613043611081,242,242,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,3,T2→T3,ftv,FTV,72,0.8903846087319671,1.1396854141979382,-0.15957746139705795,-0.18749792299807347,-0.021602982109672153,0.8194444444444444,-0.87808460862142,-0.8806789939347301,1.2893237304079683,0.0033182861619701037,0.002573664071877534,True,0.8891288562734329,1.1278773700665263,-0.010469262390392154,0.8194444444444444,0.6657333067657115,0.8521334848175063,-0.15957746139705795,-0.1874979229980735,-0.021602982109672153,0.4583333333333333,-0.04079907128147574,-0.04273887201108864,0.7207875199357606,0.001855064943516377,0.0025736640718775315,True,0.6647943908989045,0.8433047065693788,-0.0104692623903921,0.4583333333333333,-0.9043696905817165,-0.06045221258740721,242,242,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,3,T2→T3,sphericity,Sphericity,72,0.09034938373480964,0.13053887506685563,-0.1828106535097782,-0.22929860133690455,-0.13069837723149136,0.7083333333333334,0.05884540137052585,0.017104710767424744,0.015282947120087731,1.4529459479636711e-05,0.0009506974908353478,True,0.08725773079077571,0.12533053836671876,-0.04155680465440285,0.7083333333333334,0.9906927697787372,1.4313757809723506,-0.1828106535097782,-0.22929860133690286,-0.13069837723149091,0.4305555555555556,0.48068512295139953,0.02299300955039343,1.837531141889264,0.001746936245925932,0.0009506974908353462,True,0.9567923922475566,1.3742656901437968,-0.04155680465440278,0.6527777777777778,0.033605356171487605,0.20392473728048097,242,242,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,3,T2→T3,ld,LD,72,0.9088235457089565,1.5490414821703555,0.032896823165312776,0.005654993632607171,-0.13140897594902823,0.9027777777777778,-0.8173392478201122,-0.2899866735957013,2.150703905963112,0.0011719680224008594,0.0005449229990011281,True,1.1171689062515533,1.4567582305838942,-0.06334836464213597,0.9027777777777778,1.592253395595536,2.713911376470825,0.032896823165312776,0.005654993632607126,-0.13140897594902823,0.4305555555555556,-1.100401667069592,-0.17648312320104903,6.6015489964501315,0.003597335877198494,0.0005449229990011282,True,1.9572732163812558,2.552231673750848,-0.06334836464213578,0.4305555555555556,-0.7811242786274264,-1.0369532584750945,242,242,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,3,T2→T3,bpe,BPE,72,6.179363696445717,8.922571357597539,0.06447359958839799,-0.07309317912452581,-0.014813525469815403,0.625,-2.916731890197921,-2.3257558768613,79.55508802187317,0.21696888931474687,0.0027272786029108862,True,6.179545789145569,8.997369559851395,0.008313341111120394,0.625,0.702799396809294,1.0147934441396123,0.06447359958839799,-0.07309317912452555,-0.014813525469815403,0.5138888888888888,-0.0733820745178188,-0.006168425005550187,1.0290659457871596,0.0028065495349295705,0.0027272786029108823,True,0.7028201068121205,1.0233004901736018,0.008313341111120098,0.5416666666666666,-1.3348018181818184,0.10653604570010591,242,242,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,4,T0→T1,ftv,FTV,84,0.6972856531830136,0.9572934766648237,-0.09268043272586471,-0.18229111070076992,-0.03861536385425457,0.9047619047619048,-0.8357099042092826,-0.8765434920964,0.8929695503490336,0.006033690071400012,0.006756882212883556,True,0.6579228128286996,0.9494095848267127,-0.008303994360400288,0.9047619047619048,0.5163414041522801,0.7088777112659147,-0.09268043272586471,-0.18229111070076984,-0.03861536385425479,0.5,0.003386215578454236,-0.026851136946961982,0.48965375997414534,0.0033085327812408536,0.00675688221288355,True,0.4871931430813842,0.7030396737797102,-0.008303994360400448,0.6309523809523809,-0.6977258497069418,0.10556368062040809,225,225,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,4,T0→T1,sphericity,Sphericity,84,0.0538992578096728,0.07371107849905871,-0.16059532246633595,-0.133157095393711,-0.01194323780049733,0.5,0.010453032063231914,0.01303181485257646,0.005433886617459145,6.8369249167839e-06,0.0012582016148104333,True,0.053449004312828854,0.07532892751172665,0.021477127925604488,0.5,0.5907668534422382,0.807915798441809,-0.16059532246633595,-0.13315709539370962,-0.01194323780049733,0.5,-0.04033522191457452,-0.01207027994539764,0.6527956358740239,0.0008213485231978997,0.001258201614810432,True,0.5858318162563618,0.8256483537570131,0.02147712792560436,0.5833333333333334,-0.0070183682528888874,-0.2318318140649045,225,225,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,4,T0→T1,ld,LD,84,0.32265354649630923,0.6980179284390654,0.25738470306452255,0.10741949233588453,0.000455974402054915,0.75,-0.3394012168784671,-0.28389247552231317,0.4933242008879841,0.0007279305722967435,0.0014755622590306085,True,0.3209266981031765,0.7080414730741812,0.014156719650327073,0.75,0.5626293633783158,1.2171736122814152,0.25738470306452255,0.10741949233588442,0.000455974402054915,0.5119047619047619,-0.255456121937078,-0.158662368543446,1.5000451219904687,0.0022134099688521,0.001475562259030608,True,0.559618159495298,1.2346522378787128,0.014156719650326876,0.5119047619047619,-0.2216241653849747,-0.05008157012468447,225,225,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,4,T0→T1,bpe,BPE,84,8.598768037711636,12.242364270359607,0.01784963981818871,-0.02050093429773142,-0.20244686954805902,0.7857142857142857,-7.464968007247574,-2.4637950550936103,126.14379518919212,0.08784848482363652,0.0006964154256805118,True,8.31476699737085,11.353587679270312,-0.07828156316721341,0.7857142857142857,0.9464536515463676,1.3474988877972107,0.01784963981818871,-0.020500934297731255,-0.2024468695480588,0.5952380952380952,-0.5968176998153684,-0.04634600644931194,1.5282419908645286,0.0010642912966107513,0.0006964154256805104,True,0.9151940780243638,1.249672565892002,-0.07828156316721362,0.6547619047619048,-5.400538340444444,-0.3695889865930432,225,225,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
fold_transition_feature,m2,True,4,T1→T2,ftv,FTV,84,0.9341004123295369,1.1497409912410868,-0.09853194289764099,-0.09934365188696759,-0.2167156132650705,0.9285714285714286,-1.3522260186882846,-0.8994254226664657,1.0995428107861787,0.009978124482913062,0.009074793982581408,True,0.8323085361660381,1.0423342607011377,-0.10304442115113895,0.9285714285714286,0.691703201291689,0.8513854761228566,-0.09853194289764099,-0.0993436518869675,-0.2167156132650705,0.5119047619047619,-0.37909498792820767,-0.043795251753181205,0.6029267978326373,0.005471436476908688,0.0090747939825814,True,0.6163261158323371,0.7718505799017136,-0.10304442115113904,0.6785714285714286,-1.3494519221306902,-0.3770407639451617,225,225,1,False,无_none,每个 fold×transition×feature 仅由该 fold train 计算,sign(target_change) == sign(predicted_change)，零单独成类,样本方差，ddof=1
