comparison,left_arm,right_arm,task,endpoint,analysis_scope,metric,independent_unit,seed_result,n_seeds,mean,median,sample_sd,min,max,direction_count,negative_direction_count,zero_direction_count,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_resamples,bootstrap_seed,bootstrap_interval,bootstrap_statistic
LOCAL0-GAP0,LOCAL0,GAP0,static,macro,primary_measurement_valid,transformed_prediction_target_variance_ratio,training_seed,five_fold_pooled_oof,5,0.17001187018371527,0.1744488991099044,0.016678296416583284,0.15150536837181472,0.18555720240018736,5,0,0,0.15682819644157925,0.18319554392585136,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,static,macro,primary_measurement_valid,transformed_r2,training_seed,five_fold_pooled_oof,5,0.18274650174694246,0.2000524142534428,0.05543123410020247,0.12163578949734202,0.23828738462036525,5,0,0,0.13921159789182078,0.22628140560206417,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,static,macro,primary_measurement_valid,transformed_rmse,training_seed,five_fold_pooled_oof,5,-0.05026267360974068,-0.05429137491081226,0.015370502797132025,-0.06613471942150162,-0.033803041354537045,0,5,0,-0.062385983840820634,-0.03813936337866073,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,static,macro,primary_measurement_valid,transformed_rmse_gain_over_b0,training_seed,five_fold_pooled_oof,5,0.10563659090795663,0.11358589162989603,0.028597168813448304,0.0743332223209899,0.1357216944306403,5,0,0,0.08315955095707343,0.12811363085883987,10000,20260811,percentile_2.5_97.5,mean
LOCAL0-GAP0,LOCAL0,GAP0,static,macro,primary_measurement_valid,transformed_spearman,training_seed,five_fold_pooled_oof,5,0.2132701376149564,0.2124899042129585,0.054512323922427657,0.1568731910686788,0.2880030745270615,5,0,0,0.17164017356157585,0.25490010166833704,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,natural_b0_rmse,training_seed,five_fold_pooled_oof,5,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,natural_calibration_intercept,training_seed,five_fold_pooled_oof,5,0.6891677384235105,0.6409844255802621,0.4033730799005609,0.1853293776370606,1.3030145607411168,5,0,0,0.38890362119830363,1.0382025066767748,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,natural_calibration_mean_bias,training_seed,five_fold_pooled_oof,5,0.19408924619904244,0.19636623929585523,0.2342355881098722,-0.09572842894171013,0.5214080290189191,4,1,0,0.012243020959403527,0.3825248957357811,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,natural_calibration_slope,training_seed,five_fold_pooled_oof,5,0.044892925238517054,0.041349895675559085,0.017697405701002568,0.025485872031624328,0.07087482923542568,5,0,0,0.03197898368345357,0.05987570339125063,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,natural_mae,training_seed,five_fold_pooled_oof,5,-0.4571724124023536,-0.5209540782912754,0.5119875120023225,-1.0087092125199,0.36820237444375614,1,4,0,-0.8136071588284501,-0.003958804462616072,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,natural_pearson,training_seed,five_fold_pooled_oof,5,0.12833701026341832,0.12731344290221028,0.060096131255116966,0.042572443611802874,0.21156304081088864,5,0,0,0.0775906909655197,0.1777649213710715,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,natural_prediction_target_variance_ratio,training_seed,five_fold_pooled_oof,5,0.05838129398837394,0.04520028247278488,0.03139573139436747,0.023373787305901242,0.10277966213221085,5,0,0,0.03577639685217616,0.08577834488552105,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,natural_r2,training_seed,five_fold_pooled_oof,5,0.0313644431483449,0.024076556021771056,0.029098666229412238,0.0031892456098965294,0.06458902713306292,5,0,0,0.008375253345025601,0.0543536329516642,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,natural_rmse,training_seed,five_fold_pooled_oof,5,-0.4024694343812065,-0.3053142111811553,0.37494470371995864,-0.828055791322079,-0.04022735156402746,0,5,0,-0.6985935062953572,-0.1063453624670558,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,natural_rmse_gain_over_b0,training_seed,five_fold_pooled_oof,5,0.015796827842536196,0.011983508857818652,0.014716488829124116,0.0015789138079395832,0.03250098929783664,5,0,0,0.004174029725579169,0.02741962595949322,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,natural_spearman,training_seed,five_fold_pooled_oof,5,0.2708252133348504,0.2667939469791786,0.05164711367788037,0.21596199795198545,0.3549919217203323,5,0,0,0.2362947775628627,0.3162707930367505,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,transformed_b0_rmse,training_seed,five_fold_pooled_oof,5,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,transformed_calibration_intercept,training_seed,five_fold_pooled_oof,5,0.008154825219984976,0.00787406756441366,0.010087787792581885,-0.006656888363764079,0.02148192211596588,4,1,0,-0.00037912806159656374,0.015861143022695916,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,transformed_calibration_mean_bias,training_seed,five_fold_pooled_oof,5,0.007227212168570469,0.008591478693405555,0.009366465512745831,-0.005624138366174746,0.019510573739707365,4,1,0,-0.000578551914734439,0.01443797359900725,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,transformed_calibration_slope,training_seed,five_fold_pooled_oof,5,0.0455902115085509,0.0339092765868552,0.02398068759329299,0.030463221725609134,0.0871292024408939,5,0,0,0.031414009555150904,0.06743660439376933,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,transformed_mae,training_seed,five_fold_pooled_oof,5,-0.0166042960341919,-0.02029389969724449,0.020544486554277545,-0.036984019867454976,0.016632264814038122,1,4,0,-0.030329809877855496,0.0015041938043632408,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,transformed_pearson,training_seed,five_fold_pooled_oof,5,0.14322404985592257,0.1297332406992499,0.04808091288891772,0.11088593944209739,0.2271514996469473,5,0,0,0.11550080950197468,0.185960813686432,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,transformed_prediction_target_variance_ratio,training_seed,five_fold_pooled_oof,5,0.11908363668707249,0.12468951234392502,0.06895650314416715,0.03538392518072817,0.2161948642877351,5,0,0,0.06914753545010374,0.1735468948972359,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,transformed_r2,training_seed,five_fold_pooled_oof,5,-0.02304400667278946,-0.010370916079463697,0.06924617543911063,-0.12182092536236563,0.040167928577351415,2,3,0,-0.07773177931731326,0.029363514185908324,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,transformed_rmse,training_seed,five_fold_pooled_oof,5,-0.007078111414129351,-0.0047025748766564845,0.017829519657709618,-0.026281609407002415,0.012703106269368325,2,3,0,-0.021209039972052635,0.007052817143793933,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,transformed_rmse_gain_over_b0,training_seed,five_fold_pooled_oof,5,-0.007416636522988157,-0.00450281642496064,0.02903913996682853,-0.045159850354384586,0.02080685878616078,2,3,0,-0.03008272421575523,0.015249451169778916,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T0_to_T1,primary_measurement_valid,transformed_spearman,training_seed,five_fold_pooled_oof,5,0.27715796554383243,0.26838941011145284,0.06733846569828057,0.2000631934904779,0.3852416426752831,5,0,0,0.2273936801388679,0.3375641018935595,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,natural_b0_rmse,training_seed,five_fold_pooled_oof,5,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,natural_calibration_intercept,training_seed,five_fold_pooled_oof,5,-0.11328458578952513,-0.36070583583461424,0.6722881593382549,-0.926064542360689,0.7416786719967936,2,3,0,-0.610303951173262,0.44074095864825297,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,natural_calibration_mean_bias,training_seed,five_fold_pooled_oof,5,-0.2593927898393299,-0.27232827094817463,0.28990140608139453,-0.6775781268739689,0.032979211806630576,1,4,0,-0.4825542287606086,-0.04460780900613211,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,natural_calibration_slope,training_seed,five_fold_pooled_oof,5,0.017017114266047535,0.03690588094918243,0.06160439330319089,-0.07614017914212717,0.08735348992904683,3,2,0,-0.0337852466599155,0.05980536987625522,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,natural_mae,training_seed,five_fold_pooled_oof,5,-0.4052302328616154,-0.40310957021574545,0.25021534500831194,-0.8124800899503324,-0.1776580331608013,0,5,0,-0.614068748166439,-0.24136424112118568,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,natural_pearson,training_seed,five_fold_pooled_oof,5,0.024292845197604874,0.0026691682355011737,0.11189905367963375,-0.11729634809734468,0.19162629719291024,3,2,0,-0.05980901905068622,0.11604344560994662,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,natural_prediction_target_variance_ratio,training_seed,five_fold_pooled_oof,5,0.016896326194684588,0.0190639186234611,0.0571011467260804,-0.06188837192334308,0.09104743435737775,3,2,0,-0.02950745570462141,0.061880190597612086,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,natural_r2,training_seed,five_fold_pooled_oof,5,0.016688732138599983,-0.004038173621118024,0.08927852501106925,-0.09052792763037742,0.15563776132388218,2,3,0,-0.04946123787777255,0.0917673873458821,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,natural_rmse,training_seed,five_fold_pooled_oof,5,-0.14709996568398295,0.036633047966724064,0.818772836323541,-1.4161433874367386,0.8452047076733304,3,2,0,-0.8350328132753535,0.46332992203409484,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,natural_rmse_gain_over_b0,training_seed,five_fold_pooled_oof,5,0.0085424854234148,-0.002127378322733825,0.047548311699867514,-0.04908328062164298,0.08223920507658433,2,3,0,-0.02690679829056647,0.04849257171685707,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,natural_spearman,training_seed,five_fold_pooled_oof,5,0.1329115485265673,0.11271771532597563,0.05439546499869156,0.0653262032085562,0.19840300375469339,5,0,0,0.09266565024462396,0.17666396632153827,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,transformed_b0_rmse,training_seed,five_fold_pooled_oof,5,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,transformed_calibration_intercept,training_seed,five_fold_pooled_oof,5,-0.017256922223412425,-0.018397719652961622,0.015889007635288967,-0.038461651078633655,0.0019114792124688574,1,4,0,-0.029344334566767334,-0.005120456392105827,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,transformed_calibration_mean_bias,training_seed,five_fold_pooled_oof,5,-0.01507342435978741,-0.0149818598039205,0.015272683646244328,-0.03649875480937148,-0.00022492695662318027,0,5,0,-0.026640581983592114,-0.003506266735982702,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,transformed_calibration_slope,training_seed,five_fold_pooled_oof,5,0.05406988141850855,0.06447685715974007,0.04063790337195571,-0.004528779277139933,0.0948368553309119,4,1,0,0.020395627209522184,0.08442781354944176,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,transformed_mae,training_seed,five_fold_pooled_oof,5,-0.022692965253191356,-0.022421315357786797,0.01373109461636777,-0.04489666865105535,-0.009705172520898864,0,5,0,-0.03422633513787636,-0.01360701490864944,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,transformed_pearson,training_seed,five_fold_pooled_oof,5,0.04971483836247781,0.02626331649097463,0.06500280618079764,-0.021571123887722643,0.14887557705408955,4,1,0,0.004940322405320286,0.1040799211213427,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,transformed_prediction_target_variance_ratio,training_seed,five_fold_pooled_oof,5,0.06675517303334254,0.03607042859315711,0.06211011744226751,0.020023585061586024,0.17060768338375593,5,0,0,0.02696160911903791,0.11679278146751641,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,transformed_r2,training_seed,five_fold_pooled_oof,5,0.04110007250271905,0.019930605541392185,0.06192848629445786,-0.025351499818934392,0.1407129847911777,4,1,0,-0.0011010047116750564,0.09240003309126349,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,transformed_rmse,training_seed,five_fold_pooled_oof,5,-0.011708466513082794,-0.0011735454464864015,0.039794512734086435,-0.07366675610665363,0.03544828147551504,1,4,0,-0.04466947184258674,0.017377173109171883,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,transformed_rmse_gain_over_b0,training_seed,five_fold_pooled_oof,5,0.020704316078529073,0.010025929852449766,0.033347526661556125,-0.016755277137552323,0.07309864981409334,4,1,0,-0.002452557865881419,0.04786956182943591,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T1_to_T2,primary_measurement_valid,transformed_spearman,training_seed,five_fold_pooled_oof,5,0.12147431033122343,0.1059777429810268,0.07421466308657165,0.01761722611761557,0.21332259356806132,5,0,0,0.06466113346845201,0.17732144652797718,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,natural_b0_rmse,training_seed,five_fold_pooled_oof,5,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,natural_calibration_intercept,training_seed,five_fold_pooled_oof,5,0.06850111997994013,0.06823613876109569,0.07164600481706045,-0.04172768084674772,0.15006150404390173,4,1,0,0.008150519080241558,0.11733135793077931,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,natural_calibration_mean_bias,training_seed,five_fold_pooled_oof,5,-0.07439610127741743,-0.02455165517759844,0.10455633147525512,-0.24679300128771908,0.007208568780846025,1,4,0,-0.16639100144402028,-0.005650842149111479,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,natural_calibration_slope,training_seed,five_fold_pooled_oof,5,0.026401801760221555,0.029399384520040397,0.01069667389163034,0.00926610134692661,0.037888028126369766,5,0,0,0.01761131300660717,0.03382391583737605,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,natural_mae,training_seed,five_fold_pooled_oof,5,-0.11106156425431699,0.0680195970080053,0.44382169952164874,-0.7716467018764295,0.2719240013311772,3,2,0,-0.4789183534329027,0.21356189798689762,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,natural_pearson,training_seed,five_fold_pooled_oof,5,0.1142079568899956,0.1339956050988288,0.04823097943681343,0.03616641972027791,0.16182716643664186,5,0,0,0.0748120548913335,0.14565668532843754,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,natural_prediction_target_variance_ratio,training_seed,five_fold_pooled_oof,5,0.015862894987131892,0.0168092750937476,0.007670188442257688,0.005867863396424901,0.023337349091371876,5,0,0,0.009880233362671204,0.021845556611592574,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,natural_r2,training_seed,five_fold_pooled_oof,5,0.036867874634695916,0.051192601149618655,0.024844917074317737,-0.0047978450570917985,0.052921186284021204,4,1,0,0.0141759533308212,0.05247552084576075,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,natural_rmse,training_seed,five_fold_pooled_oof,5,-0.4986610732450387,-0.6946654961130996,0.33585652540214356,-0.7162304142099778,0.06463854009842507,1,4,0,-0.7091884482095786,-0.191990966331565,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,natural_rmse_gain_over_b0,training_seed,five_fold_pooled_oof,5,0.018108136153501365,0.02522574562096267,0.01219613083180323,-0.0023472525682602663,0.026008843588678884,4,1,0,0.006971866755009165,0.025753125053655207,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,natural_spearman,training_seed,five_fold_pooled_oof,5,0.12929543747866654,0.12438047559449313,0.07319611030734809,0.03550756627602687,0.20688337694845832,5,0,0,0.07245029013539653,0.18614058482193652,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,transformed_b0_rmse,training_seed,five_fold_pooled_oof,5,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,transformed_calibration_intercept,training_seed,five_fold_pooled_oof,5,-0.01894754369648345,-0.019448528595198758,0.008794794478345866,-0.02917645426754912,-0.0085677180553251,0,5,0,-0.025850801140850484,-0.012044286252116423,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,transformed_calibration_mean_bias,training_seed,five_fold_pooled_oof,5,-0.006303268148127916,-0.006071159927415557,0.004381766783588477,-0.011314042309306202,-0.0008615144863414375,0,5,0,-0.009714539038853668,-0.002891997257402168,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,transformed_calibration_slope,training_seed,five_fold_pooled_oof,5,0.11229448970914861,0.1059846274995948,0.043218689473067576,0.06597812096410796,0.16688575609091608,5,0,0,0.07853573746810313,0.1460532419501941,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,transformed_mae,training_seed,five_fold_pooled_oof,5,-0.006398647587779915,-0.002734000670548853,0.013751450558565262,-0.026184842808234465,0.007438220074554136,2,3,0,-0.017048882850318803,0.0038746844424216277,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,transformed_pearson,training_seed,five_fold_pooled_oof,5,0.16042937325719828,0.18186632156384466,0.08093148763667578,0.05447697947424568,0.255981756069583,5,0,0,0.09937465184914686,0.22136623012535664,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,transformed_prediction_target_variance_ratio,training_seed,five_fold_pooled_oof,5,0.1681166207000862,0.17663137098379067,0.09847863166301007,0.008434852891866462,0.27738831848071355,5,0,0,0.08068662396393196,0.23673140743989443,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,transformed_r2,training_seed,five_fold_pooled_oof,5,0.11043205242582232,0.16267800292025186,0.10172478578775787,-0.01947037699383547,0.19489735735994212,4,1,0,0.031128829572249328,0.18751656814417622,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,transformed_rmse,training_seed,five_fold_pooled_oof,5,-0.01796235702321587,-0.02609272309768995,0.013118344479834046,-0.02814581021485052,0.0002931336604445889,1,4,0,-0.027500274470849018,-0.006997396896529939,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,transformed_rmse_gain_over_b0,training_seed,five_fold_pooled_oof,5,0.0298297739024428,0.04937343460222485,0.03237698573501392,-0.012308522769013439,0.05501975189252464,4,1,0,0.004027727495887525,0.05386929552573626,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,T2_to_T3,primary_measurement_valid,transformed_spearman,training_seed,five_fold_pooled_oof,5,0.11047785005623818,0.12225976438571673,0.07092204169529913,0.01610345707878938,0.17917168149085588,5,0,0,0.05548747482564111,0.16546822528683522,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,macro,primary_measurement_valid,natural_b0_rmse,training_seed,five_fold_pooled_oof,5,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,macro,primary_measurement_valid,natural_calibration_intercept,training_seed,five_fold_pooled_oof,5,0.2147947575379751,0.15169195014218406,0.3559475256461734,-0.2107199936307671,0.7315849122606046,4,1,0,-0.04614861239488945,0.511905179823527,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,macro,primary_measurement_valid,natural_calibration_mean_bias,training_seed,five_fold_pooled_oof,5,-0.046566548305901644,-0.13086945168916111,0.1427172644269676,-0.16160772265308523,0.16800452786874,2,3,0,-0.14710083624241657,0.07913069771004362,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,macro,primary_measurement_valid,natural_calibration_slope,training_seed,five_fold_pooled_oof,5,0.02943728042159538,0.034916165285638685,0.02589463704266771,-0.00868589625831584,0.06254256789483764,4,1,0,0.00875492835926597,0.04891717662472979,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,macro,primary_measurement_valid,natural_mae,training_seed,five_fold_pooled_oof,5,-0.3244880698394287,-0.25564939495456507,0.33476665663332283,-0.6681845663102042,0.1541561142047101,1,4,0,-0.5666963459198339,-0.07805883190459077,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,macro,primary_measurement_valid,natural_pearson,training_seed,five_fold_pooled_oof,5,0.0889459374503396,0.09447697906423601,0.06350920973777491,0.009669981457883364,0.1795020274462788,5,0,0,0.03801812873138998,0.13991735632442723,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,macro,primary_measurement_valid,natural_prediction_target_variance_ratio,training_seed,five_fold_pooled_oof,5,0.03038017172339681,0.025903060815122683,0.02662406702998322,4.0395214396471424e-05,0.07238814852698683,5,0,0,0.011754219229503015,0.053794113442241165,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,macro,primary_measurement_valid,natural_r2,training_seed,five_fold_pooled_oof,5,0.028307016640546932,0.024236565885408123,0.04279093142989173,-0.01748840078241176,0.09104932491365543,3,2,0,-0.003161544110004348,0.06337711358540983,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,macro,primary_measurement_valid,natural_rmse,training_seed,five_fold_pooled_oof,5,-0.34941015777007467,-0.3260297071572822,0.450044254269443,-0.9868098643229359,0.11152857363905966,2,3,0,-0.7012338767956046,-0.010025151727643334,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,macro,primary_measurement_valid,natural_rmse_gain_over_b0,training_seed,five_fold_pooled_oof,5,0.014149149806484124,0.01187240892335421,0.022315015618228688,-0.010108875551132077,0.04691634598769995,3,2,0,-0.0021962880710925175,0.03256298152711967,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,macro,primary_measurement_valid,natural_spearman,training_seed,five_fold_pooled_oof,5,0.17767739978002808,0.19546501308453748,0.039898306936200105,0.13090636022300606,0.21916805097280695,5,0,0,0.14717553001858383,0.2081792695414723,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,macro,primary_measurement_valid,transformed_b0_rmse,training_seed,five_fold_pooled_oof,5,0.0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,macro,primary_measurement_valid,transformed_calibration_intercept,training_seed,five_fold_pooled_oof,5,-0.009349880233303633,-0.014834378870641485,0.009686011634777414,-0.017699597261156733,0.004941894424369879,1,4,0,-0.01626343801669941,-0.0008663272371960378,10000,20260811,percentile_2.5_97.5,mean
LOCAL3-GAP3,LOCAL3,GAP3,delta,macro,primary_measurement_valid,transformed_calibration_mean_bias,training_seed,five_fold_pooled_oof,5,-0.004716493446448286,-0.008444777954516404,0.00737705311339222,-0.011854168581267754,0.006141377432247582,1,4,0,-0.009987577436411823,0.0017998468336075783,10000,20260811,percentile_2.5_97.5,mean
