epoch,arm,architecture,seed_base,fold,effective_seed,dropped_logical_tail_patients,train_loss,train_base_loss,train_state_loss,train_ftv_loss,train_grounded_patients,train_representation_std,train_optimizer_steps,val_loss,val_base_objective,val_state_loss,val_ftv_loss,val_grounded_patients,val_representation_std,finite
1,LOCAL3,LOCAL,2026,2,2028,24,2.1855051008049147,2.1286818109452725,0.8989024482667446,0.2272931594385678,234.0,0.481425791978836,20.0,1.4877415564471,1.445439210607986,0.4421446599250982,0.1692093833564565,52.0,0.5588591694831848,True
2,LOCAL3,LOCAL,2026,2,2028,24,1.3362988480689533,1.2997960545122624,0.3652790810912847,0.1460111742267633,233.0,0.6734413504600525,20.0,1.0859504399401685,1.0455660888971376,0.2553681016953523,0.1615374041721224,52.0,0.7284824848175049,True
3,LOCAL3,LOCAL,2026,2,2028,24,1.038113469752969,1.0032365649938584,0.2723112299107015,0.1395076190364425,230.0,0.781768798828125,20.0,0.9835853573999552,0.9354621940407872,0.279767018704375,0.1924926534366722,52.0,0.770960807800293,True
4,LOCAL3,LOCAL,2026,2,2028,24,0.963893086571464,0.9272983245551586,0.3069650800898671,0.1463790480652219,231.0,0.8170067667961121,20.0,0.934106516117616,0.8926278559629582,0.362249372419247,0.1659146406186314,52.0,0.8199461102485657,True
5,LOCAL3,LOCAL,2026,2,2028,24,0.9183218755382808,0.8865396022796631,0.3732791577465832,0.1271290930344703,235.0,0.8280050754547119,20.0,0.9958580617629492,0.9471756801132328,0.4447076089126019,0.1947295265988661,52.0,0.8160741329193115,True
6,LOCAL3,LOCAL,2026,2,2028,24,0.945450129770562,0.9134576205164194,0.4337151199579239,0.1279700370165699,233.0,0.8341290354728699,20.0,1.0826789437111133,1.042497276274626,0.5060692887660886,0.1607266697459496,52.0,0.8006865382194519,True
1,LOCAL3,LOCAL,2026,3,2029,25,2.2128019520115703,2.1600961185991765,1.054797514155507,0.2108233336495749,232.0,0.6581733226776123,20.0,1.4394706258191434,1.3967920728951446,0.5103606271349694,0.1707142116959955,61.0,0.7027145028114319,True
2,LOCAL3,LOCAL,2026,3,2029,25,1.2694363819904897,1.230324448272586,0.4245712212286889,0.1564477348716154,233.0,0.7980149388313293,20.0,0.9540267513078572,0.9161550910019678,0.2363981022076173,0.1514866412235576,61.0,0.8035390973091125,True
3,LOCAL3,LOCAL,2026,3,2029,25,1.0238030562613112,0.9858687303960324,0.2998001559637487,0.1517373034611153,234.0,0.8360424637794495,20.0,0.858791413807631,0.8240200941227684,0.2437257813520668,0.1390852787394504,61.0,0.8214651942253113,True
4,LOCAL3,LOCAL,2026,3,2029,25,0.9274854245985024,0.8915114939212799,0.3259918329305947,0.1438957227088896,232.0,0.8498325347900391,20.0,0.8063123491020486,0.7718540388197939,0.2798888454259919,0.1378332411290192,61.0,0.8341047763824463,True
5,LOCAL3,LOCAL,2026,3,2029,25,0.9368970491863436,0.9000586923211813,0.3875842187553644,0.1473534274606489,233.0,0.8548944592475891,20.0,0.8347830428611782,0.8008872610478361,0.3370938504899829,0.1355831272533682,61.0,0.8325905799865723,True
6,LOCAL3,LOCAL,2026,3,2029,25,0.9734126825977502,0.9387624830007552,0.4527964329347014,0.1386007983879796,232.0,0.8569316864013672,20.0,0.8841418663327553,0.8421323668858236,0.4013745840792813,0.1680379977877267,61.0,0.8409404754638672,True
7,LOCAL3,LOCAL,2026,3,2029,25,1.009253927479174,0.9766855034977198,0.5117363128811121,0.1302736959258175,230.0,0.8615198135375977,20.0,0.9106253853141948,0.8783221648744315,0.4608663376574674,0.1292128817590533,61.0,0.8426877856254578,True
1,LOCAL3,LOCAL,2026,4,2030,25,2.207966064432791,2.146677516400814,1.0284957554191352,0.2451541921279082,216.0,0.6196759343147278,20.0,1.4308481576766552,1.390021751734836,0.5278627783798975,0.1633056237672766,66.0,0.6904696822166443,True
2,LOCAL3,LOCAL,2026,4,2030,25,1.296478687193472,1.2572757750749588,0.4384874422103166,0.1568116484740532,215.0,0.7671852707862854,20.0,1.0526568639610403,1.0117020429658496,0.3259815837233519,0.1638192839807633,66.0,0.7775421142578125,True
3,LOCAL3,LOCAL,2026,4,2030,25,1.060500979450632,1.021572668477893,0.3595899255014956,0.1557132438909559,213.0,0.8061879277229309,20.0,0.96168701159678,0.9216193034629192,0.351057457776109,0.1602708325354438,66.0,0.8117942214012146,True
4,LOCAL3,LOCAL,2026,4,2030,25,1.0242671423689138,0.9854242824018,0.4049481072463095,0.1553714398684543,215.0,0.8337275981903076,20.0,0.9931559047043406,0.9314082112194092,0.4172782602388997,0.2469907739397251,66.0,0.8213114142417908,True
5,LOCAL3,LOCAL,2026,4,2030,25,1.012931731298869,0.969900919869542,0.4607681382447481,0.1721232457173078,215.0,0.8419265151023865,20.0,1.0175772337948508,0.970890608700839,0.4826249605860592,0.1867465003760475,66.0,0.8222808837890625,True
6,LOCAL3,LOCAL,2026,4,2030,25,1.0248793810669792,0.98894165456295,0.5091912982985377,0.1437509060161163,219.0,0.8436546921730042,20.0,0.9753159301037344,0.934408130724568,0.5281057318380057,0.1636311975166653,66.0,0.8286661505699158,True
1,GAP0,GAP,3026,0,3026,24,2.2505006715655327,2.2505006715655327,0.879242661036551,0.0,0.0,0.3068939447402954,20.0,1.5185304968810278,1.5185304968810278,0.3156294800525854,0.0,0.0,0.1309096366167068,True
2,GAP0,GAP,3026,0,3026,24,1.4169239141047,1.4169239141047,0.2303624927531928,0.0,0.0,0.2270042449235916,20.0,1.1326317575352252,1.1326317575352252,0.0718835785307667,0.0,0.0,0.2907057702541351,True
3,GAP0,GAP,3026,0,3026,24,1.0520109243690967,1.0520109243690967,0.1201179434079676,0.0,0.0,0.5762209892272949,20.0,0.8330415349361325,0.8330415349361325,0.0626903736024848,0.0,0.0,0.6712724566459656,True
4,GAP0,GAP,3026,0,3026,24,0.903846624493599,0.903846624493599,0.1085860580671578,0.0,0.0,0.7143397927284241,20.0,0.7903507947921753,0.7903507947921753,0.0754453534614448,0.0,0.0,0.7034926414489746,True
5,GAP0,GAP,3026,0,3026,24,0.8371906343847513,0.8371906343847513,0.1306067461613565,0.0,0.0,0.7322149872779846,20.0,0.7813942324031483,0.7813942324031483,0.1088451171709486,0.0,0.0,0.7170926928520203,True
6,GAP0,GAP,3026,0,3026,24,0.812988892942667,0.812988892942667,0.1643265867140144,0.0,0.0,0.7464706301689148,20.0,0.7667006273900182,0.7667006273900182,0.1413251065518245,0.0,0.0,0.7504820227622986,True
7,GAP0,GAP,3026,0,3026,24,0.83583177998662,0.83583177998662,0.195947846956551,0.0,0.0,0.7783505916595459,20.0,0.7742204838547825,0.7742204838547825,0.180497628906049,0.0,0.0,0.7558886408805847,True
1,GAP0,GAP,3026,1,3027,24,2.1746027834713457,2.1746027834713457,0.8350266203284263,0.0,0.0,0.3386151790618896,20.0,1.446115236637021,1.446115236637021,0.2903295063282832,0.0,0.0,0.1721144467592239,True
2,GAP0,GAP,3026,1,3027,24,1.340630801767111,1.340630801767111,0.2254748542793095,0.0,0.0,0.3420890569686889,20.0,1.0072894884535104,1.0072894884535104,0.0970557069729182,0.0,0.0,0.4822218418121338,True
3,GAP0,GAP,3026,1,3027,24,0.9853716772049664,0.9853716772049664,0.1249825570732355,0.0,0.0,0.6240750551223755,20.0,0.7780049615655064,0.7780049615655064,0.0720604728322383,0.0,0.0,0.6552241444587708,True
4,GAP0,GAP,3026,1,3027,24,0.8943880863487721,0.8943880863487721,0.1237799403257668,0.0,0.0,0.6874741911888123,20.0,0.769233651397642,0.769233651397642,0.1060398701301291,0.0,0.0,0.6917259097099304,True
5,GAP0,GAP,3026,1,3027,24,0.8477418389171362,0.8477418389171362,0.1602275523822754,0.0,0.0,0.7061462998390198,20.0,0.7723012940942748,0.7723012940942748,0.1504775972898341,0.0,0.0,0.7178986072540283,True
6,GAP0,GAP,3026,1,3027,24,0.8420910365879536,0.8420910365879536,0.1966375676449388,0.0,0.0,0.7345197796821594,20.0,0.7662760521754746,0.7662760521754746,0.1821642582081566,0.0,0.0,0.7284006476402283,True
7,GAP0,GAP,3026,1,3027,24,0.8018629301339388,0.8018629301339388,0.2300187974702567,0.0,0.0,0.7554382681846619,20.0,0.7247741719907965,0.7247741719907965,0.2185854592845459,0.0,0.0,0.7540915608406067,True
1,GAP0,GAP,3026,2,3028,24,2.219535558670759,2.219535558670759,0.8861989617347718,0.0,0.0,0.3412531912326813,20.0,1.4459598497910933,1.4459598497910933,0.2854910857421308,0.0,0.0,0.223787784576416,True
2,GAP0,GAP,3026,2,3028,24,1.355328666418791,1.355328666418791,0.2177475630305707,0.0,0.0,0.3222910463809967,20.0,1.0567545319391676,1.0567545319391676,0.116173412558461,0.0,0.0,0.4782392084598541,True
3,GAP0,GAP,3026,2,3028,24,1.01127970777452,1.01127970777452,0.1288573240395635,0.0,0.0,0.5846901535987854,20.0,0.9513393561702128,0.9513393561702128,0.1227986794119038,0.0,0.0,0.6568201780319214,True
4,GAP0,GAP,3026,2,3028,24,0.8999738525599241,0.8999738525599241,0.1295875508803874,0.0,0.0,0.6634287238121033,20.0,0.9524881509709948,0.9524881509709948,0.1799617009468315,0.0,0.0,0.666157066822052,True
5,GAP0,GAP,3026,2,3028,24,0.8773728556931019,0.8773728556931019,0.1680350863840431,0.0,0.0,0.6678259968757629,20.0,1.0050114555792375,1.0050114555792375,0.2247109266598362,0.0,0.0,0.6633020043373108,True
6,GAP0,GAP,3026,2,3028,24,0.8555473100394011,0.8555473100394011,0.1929873360786587,0.0,0.0,0.6600368022918701,20.0,0.991226687904232,0.991226687904232,0.2243402792402535,0.0,0.0,0.6556981801986694,True
1,GAP0,GAP,3026,3,3029,25,2.199630795419216,2.199630795419216,0.8482734182849526,0.0,0.0,0.3154095709323883,20.0,1.454178392394515,1.454178392394515,0.249982529435276,0.0,0.0,0.115945316851139,True
2,GAP0,GAP,3026,3,3029,25,1.3880973421037195,1.3880973421037195,0.1880944568198174,0.0,0.0,0.1833851933479309,20.0,1.1309937489919426,1.1309937489919426,0.0614410515043361,0.0,0.0,0.2420905828475952,True
3,GAP0,GAP,3026,3,3029,25,1.0759036373347044,1.0759036373347044,0.1134651986416429,0.0,0.0,0.4962152242660522,20.0,0.8640003524535944,0.8640003524535944,0.0624726599405619,0.0,0.0,0.600311815738678,True
4,GAP0,GAP,3026,3,3029,25,0.8765741422772407,0.8765741422772407,0.10550192957744,0.0,0.0,0.6601643562316895,20.0,0.745036708914544,0.745036708914544,0.0830529736709003,0.0,0.0,0.6719704270362854,True
5,GAP0,GAP,3026,3,3029,25,0.8827794458717108,0.8827794458717108,0.1380787651985883,0.0,0.0,0.6824521422386169,20.0,0.7842777465000625,0.7842777465000625,0.132257846884491,0.0,0.0,0.6734850406646729,True
6,GAP0,GAP,3026,3,3029,25,0.8797472342848778,0.8797472342848778,0.1912484814878553,0.0,0.0,0.6944931149482727,20.0,0.8185548393194341,0.8185548393194341,0.1794472285046065,0.0,0.0,0.6728916764259338,True
1,GAP0,GAP,3026,4,3030,25,2.279432817548513,2.279432817548513,0.951182598248124,0.0,0.0,0.3050307035446167,20.0,1.5215632659344631,1.5215632659344631,0.3486503074484423,0.0,0.0,0.1525023430585861,True
2,GAP0,GAP,3026,4,3030,25,1.413299734145403,1.413299734145403,0.261671508103609,0.0,0.0,0.276958167552948,20.0,1.06884971975295,1.06884971975295,0.1175210881701185,0.0,0.0,0.450238823890686,True
3,GAP0,GAP,3026,4,3030,25,1.036159038171172,1.036159038171172,0.1434301747009158,0.0,0.0,0.5986154675483704,20.0,0.8201007645977431,0.8201007645977431,0.0847048757613197,0.0,0.0,0.6891663670539856,True
4,GAP0,GAP,3026,4,3030,25,0.8795392952859402,0.8795392952859402,0.1324851262848824,0.0,0.0,0.7068612575531006,20.0,0.7762705274849884,0.7762705274849884,0.1186204388245078,0.0,0.0,0.7257084846496582,True
5,GAP0,GAP,3026,4,3030,25,0.8798193357884884,0.8798193357884884,0.1717041428666562,0.0,0.0,0.7169280052185059,20.0,0.8246840144977097,0.8246840144977097,0.1770700562345095,0.0,0.0,0.7084708213806152,True
6,GAP0,GAP,3026,4,3030,25,0.8799159020185471,0.8799159020185471,0.2198515979107469,0.0,0.0,0.722428023815155,20.0,0.819159143227191,0.819159143227191,0.2101511764994337,0.0,0.0,0.7287583351135254,True
7,GAP0,GAP,3026,4,3030,25,0.8660396594554186,0.8660396594554186,0.2449266912415623,0.0,0.0,0.7449201941490173,20.0,0.8091365719629713,0.8091365719629713,0.2437011323684503,0.0,0.0,0.7537791728973389,True
1,GAP3,GAP,3026,0,3026,24,2.320014064518293,2.2592346422374248,0.8871092537418008,0.2431176891234719,236.0,0.3020278811454773,20.0,1.5834939199003923,1.5261430858580534,0.3197913701869239,0.229403336169356,59.0,0.1223828792572021,True
2,GAP3,GAP,3026,0,3026,24,1.487474972933856,1.4298045992851258,0.2300525685772299,0.2306814945949209,232.0,0.195982277393341,20.0,1.216552892998581,1.160828957380342,0.0653991169365477,0.2228957424729557,59.0,0.2193180471658706,True
3,GAP3,GAP,3026,0,3026,24,1.16792318751909,1.1104849107563497,0.115764183178544,0.2297531070509626,243.0,0.4935292899608612,20.0,0.9345055478225154,0.871806857507091,0.0683812343261458,0.2507947612616975,59.0,0.6335177421569824,True
4,GAP3,GAP,3026,0,3026,24,0.9734196382322504,0.9160164073109628,0.1052671696059405,0.2296129236851508,240.0,0.698894202709198,20.0,0.8527113862316374,0.799502870268073,0.0700394971804185,0.2128340638542579,59.0,0.695029079914093,True
5,GAP3,GAP,3026,0,3026,24,0.8935358840011637,0.8339597474783659,0.1210035775788128,0.2383045460911912,239.0,0.724186360836029,20.0,0.8528228565742133,0.7964411412388825,0.0981557537332054,0.2255268613413228,59.0,0.6970296502113342,True
6,GAP3,GAP,3026,0,3026,24,0.8664330405093511,0.8102284144610167,0.1528600223362445,0.2248185041933379,239.0,0.7332944869995117,20.0,0.8295233857681361,0.7694209690921563,0.1291836174435852,0.2404096667039192,59.0,0.7319168448448181,True
1,GAP3,GAP,3026,1,3027,24,2.241715794246865,2.1768561609089376,0.842221230827272,0.2594385333517093,236.0,0.3378344476222992,20.0,1.494068386230842,1.4449898428168175,0.2940928275920142,0.1963141736560973,69.0,0.18154276907444,True
2,GAP3,GAP,3026,1,3027,24,1.392118570537156,1.3330340832471848,0.2253779953345656,0.2363379491598845,229.0,0.3469239473342895,20.0,1.0450366764784609,0.996899810704318,0.0959328732584133,0.1925474630965702,69.0,0.4822904765605926,True
3,GAP3,GAP,3026,1,3027,24,1.0387635745371329,0.9807785857468844,0.1245128362905234,0.2319399551609936,230.0,0.6210358142852783,20.0,0.8294948616824398,0.7808903544402319,0.0716286517125515,0.1944180289688317,69.0,0.6473924517631531,True
4,GAP3,GAP,3026,1,3027,24,0.9439099358117754,0.8873304110020399,0.122900830162689,0.2263180992389419,232.0,0.6825955510139465,20.0,0.8095785003703845,0.7614174529540637,0.1037287668994635,0.192644189665283,69.0,0.6865866780281067,True
5,GAP3,GAP,3026,1,3027,24,0.9032012445690082,0.84457141533494,0.15706149446778,0.234519316936273,232.0,0.7011184692382812,20.0,0.8220043935235074,0.7743537642739036,0.1458604035298686,0.1906025169984154,69.0,0.7099120616912842,True
6,GAP3,GAP,3026,1,3027,24,0.8977249668425191,0.8394482534378767,0.1928930032067,0.23310685361857,230.0,0.7237520217895508,20.0,0.802906538919239,0.7542355720661889,0.1765991185814881,0.1946838674122008,69.0,0.7165003418922424,True
7,GAP3,GAP,3026,1,3027,24,0.8622576116178795,0.8052697502076626,0.2257496281992644,0.2279514456408676,232.0,0.7401118874549866,20.0,0.7727857630127404,0.7214326907780545,0.2128481630328273,0.2054122889387434,69.0,0.7436328530311584,True
1,GAP3,GAP,3026,2,3028,24,2.283497462365413,2.2233897775411604,0.8854189464822412,0.2404307392970114,231.0,0.3378033638000488,20.0,1.513133714653799,1.449552252272929,0.2847345294046008,0.2543258495234812,52.0,0.2196909934282302,True
2,GAP3,GAP,3026,2,3028,24,1.4202904094655353,1.361887903511524,0.2161118850577622,0.2336100238160445,234.0,0.3089596331119537,20.0,1.1281508161212597,1.0664160763921815,0.1138004330564136,0.2469389589163116,52.0,0.4600688219070434,True
3,GAP3,GAP,3026,2,3028,24,1.0794039150532813,1.021091474965215,0.1271647673100233,0.2332497603522661,234.0,0.5696558356285095,20.0,1.0151663016352048,0.9510726115920328,0.1195924710636296,0.256374760172688,52.0,0.6485901474952698,True
4,GAP3,GAP,3026,2,3028,24,0.9659821106878904,0.9051950119435788,0.1279020477086305,0.2431483949772465,231.0,0.6561275720596313,20.0,1.0041172386963062,0.9434632993926688,0.1755999819306302,0.2426157572145502,52.0,0.66390061378479,True
5,GAP3,GAP,3026,2,3028,24,0.9343274779109424,0.876521822437644,0.165128672029823,0.231222621893193,229.0,0.6571855545043945,20.0,1.075962490140172,1.0148491110683473,0.2269611870946963,0.2444535162872993,52.0,0.6545167565345764,True
6,GAP3,GAP,3026,2,3028,24,0.9176609286552536,0.8593468725681305,0.1909233817597851,0.2332562243484932,230.0,0.647400438785553,20.0,1.0649020720288576,1.004001585905217,0.2244494892348928,0.2436019444945626,52.0,0.6453983783721924,True
1,GAP3,GAP,3026,3,3029,25,2.257142163484365,2.198307586461305,0.8446272889152169,0.2353383080922385,234.0,0.3198572397232055,20.0,1.5071680290266658,1.4523198180947423,0.2529077307005559,0.2193928437276942,61.0,0.1277113854885101,True
2,GAP3,GAP,3026,3,3029,25,1.4406120410968817,1.384044986218214,0.1894573560915887,0.2262682195146696,232.0,0.1950155049562454,20.0,1.1833110104392328,1.1265425071243411,0.0622170999461461,0.2270740132595672,61.0,0.2546264231204986,True
3,GAP3,GAP,3026,3,3029,25,1.1370263627041768,1.0783457923680544,0.1121291704475879,0.2347222813444896,234.0,0.4907226264476776,20.0,0.9112793853508464,0.8560124606140389,0.0618154056185533,0.2210676989472303,61.0,0.5960314273834229,True
4,GAP3,GAP,3026,3,3029,25,0.9476348187310792,0.8904068369418383,0.1066032326314598,0.2289119271569637,229.0,0.6536163687705994,20.0,0.7916562306370282,0.7360300328120712,0.0841322399614271,0.2225047912998277,61.0,0.6675230860710144,True
5,GAP3,GAP,3026,3,3029,25,0.9537466469835094,0.8974350273609162,0.1388471026904881,0.2252464784903729,235.0,0.6762842535972595,20.0,0.8515735182680504,0.7959951260858331,0.1302590098016518,0.222313568728869,61.0,0.6581469178199768,True
6,GAP3,GAP,3026,3,3029,25,0.9586648920620002,0.9008689567446708,0.1965763375163078,0.2311837412693174,236.0,0.679182231426239,20.0,0.8794662231954677,0.8243447561894567,0.1784909503026442,0.2204858680240443,61.0,0.6559525728225708,True
7,GAP3,GAP,3026,3,3029,25,0.9581241055508648,0.9025681145489216,0.2354241464287042,0.2222239640077729,231.0,0.6895994544029236,20.0,0.8563589955906058,0.8032494231689075,0.2055027083424497,0.2124382896867931,61.0,0.6620597839355469,True
1,GAP3,GAP,3026,4,3030,25,2.3533201075699783,2.286087948828936,0.9520805198699236,0.26892863496417,217.0,0.3121994435787201,20.0,1.5834767396456613,1.5218508164744733,0.3477607364496909,0.2465036926847515,66.0,0.1602104157209396,True
2,GAP3,GAP,3026,4,3030,25,1.4745516436027917,1.410026092082262,0.2603876210749149,0.2581022060821177,216.0,0.2836044430732727,20.0,1.1287065315068014,1.066574657751509,0.117473746318955,0.2485274950211698,66.0,0.4524421393871307,True
3,GAP3,GAP,3026,4,3030,25,1.1002854287654822,1.0342652816325426,0.1440667752642184,0.2640805885317587,214.0,0.5924591422080994,20.0,0.8807779992738168,0.8204218114703155,0.084482945132354,0.2414247512140057,66.0,0.6815446019172668,True
4,GAP3,GAP,3026,4,3030,25,0.9413542578176118,0.8778154030442238,0.131280303094536,0.2541554190935523,213.0,0.6988235116004944,20.0,0.8384232229961097,0.7778674846838328,0.1164193913833168,0.2422229532491077,66.0,0.7183212637901306,True
5,GAP3,GAP,3026,4,3030,25,0.948706126520454,0.8853521198034286,0.1695641162339597,0.253416026868101,213.0,0.7064576148986816,20.0,0.904856457100468,0.8462857466098691,0.1743971783637015,0.2342828419623953,66.0,0.6923556327819824,True
6,GAP3,GAP,3026,4,3030,25,0.9467194828362158,0.8860863126814366,0.2193466641008853,0.2425326806191167,219.0,0.7098367810249329,20.0,0.8818080126469539,0.8226640845133253,0.2079833316778348,0.2365757125345143,66.0,0.7111340165138245,True
7,GAP3,GAP,3026,4,3030,25,0.9413713821437432,0.8816675793379545,0.2446714988444,0.2388152112231551,217.0,0.7213783264160156,20.0,0.8783987116597122,0.8207302822554408,0.2431564698041963,0.2306737176170855,66.0,0.7367519736289978,True
1,LOCAL0,LOCAL,3026,0,3026,24,2.215837624669075,2.215837624669075,1.0153314545750618,0.0,0.0,0.5673438906669617,20.0,1.442106824275876,1.442106824275876,0.4917435249513831,0.0,0.0,0.6570713520050049,True
2,LOCAL0,LOCAL,3026,0,3026,24,1.2757231786847114,1.2757231786847114,0.3984783855266869,0.0,0.0,0.7493651509284973,20.0,0.9866576815439648,0.9866576815439648,0.2444334214876506,0.0,0.0,0.7831742763519287,True
3,LOCAL0,LOCAL,3026,0,3026,24,0.9656340293586254,0.9656340293586254,0.2799864894710481,0.0,0.0,0.8265242576599121,20.0,0.8233472271399065,0.8233472271399065,0.2505107326202156,0.0,0.0,0.8233962655067444,True
4,LOCAL0,LOCAL,3026,0,3026,24,0.8744674198329448,0.8744674198329448,0.3039715031161904,0.0,0.0,0.842088520526886,20.0,0.8257306277259322,0.8257306277259322,0.311182722941903,0.0,0.0,0.8352851867675781,True
5,LOCAL0,LOCAL,3026,0,3026,24,0.8597956486046314,0.8597956486046314,0.3619671512395143,0.0,0.0,0.8482396602630615,20.0,0.8757078145161148,0.8757078145161148,0.3808525734203906,0.0,0.0,0.8298713564872742,True
6,LOCAL0,LOCAL,3026,0,3026,24,0.9117628388106824,0.9117628388106824,0.4173632996156812,0.0,0.0,0.8506247401237488,20.0,0.900150979845977,0.900150979845977,0.4454431972227806,0.0,0.0,0.8398211002349854,True
1,LOCAL0,LOCAL,3026,1,3027,24,2.152811836451292,2.152811836451292,1.003684163838625,0.0,0.0,0.6064018607139587,20.0,1.4083441525451408,1.4083441525451408,0.5142493233207829,0.0,0.0,0.6867935061454773,True
2,LOCAL0,LOCAL,3026,1,3027,24,1.2339722074568271,1.2339722074568271,0.4116764177568257,0.0,0.0,0.772785484790802,20.0,0.9574667870505782,0.9574667870505782,0.2800777919036298,0.0,0.0,0.7988513112068176,True
3,LOCAL0,LOCAL,3026,1,3027,24,0.9612632438540458,0.9612632438540458,0.3131912540644407,0.0,0.0,0.8304911255836487,20.0,0.8486478594709034,0.8486478594709034,0.2905551384795796,0.0,0.0,0.8238667845726013,True
4,LOCAL0,LOCAL,3026,1,3027,24,0.8935429867357015,0.8935429867357015,0.347504449263215,0.0,0.0,0.8470866680145264,20.0,0.8516569497171512,0.8516569497171512,0.3610636577133305,0.0,0.0,0.838470458984375,True
5,LOCAL0,LOCAL,3026,1,3027,24,0.9028300657868386,0.9028300657868386,0.4106591848656535,0.0,0.0,0.8495844006538391,20.0,0.8842005680415256,0.8842005680415256,0.4336971399212672,0.0,0.0,0.8379905819892883,True
6,LOCAL0,LOCAL,3026,1,3027,24,0.903598825633526,0.903598825633526,0.4581023635342717,0.0,0.0,0.8559128642082214,20.0,0.9578002996681152,0.9578002996681152,0.5087237397501291,0.0,0.0,0.8452518582344055,True
1,LOCAL0,LOCAL,3026,2,3028,24,2.234245866537094,2.234245866537094,0.9966047631576658,0.0,0.0,0.4834434986114502,20.0,1.4521179484926965,1.4521179484926965,0.4524669391064604,0.0,0.0,0.5606902241706848,True
2,LOCAL0,LOCAL,3026,2,3028,24,1.304466338455677,1.304466338455677,0.3692059062421322,0.0,0.0,0.6754716038703918,20.0,1.0512765803612951,1.0512765803612951,0.2679008137096058,0.0,0.0,0.7354952692985535,True
3,LOCAL0,LOCAL,3026,2,3028,24,1.0075048971921206,1.0075048971921206,0.266803468298167,0.0,0.0,0.7707846164703369,20.0,0.950381257317283,0.950381257317283,0.2941382803207586,0.0,0.0,0.7850733399391174,True
4,LOCAL0,LOCAL,3026,2,3028,24,0.9509984601289034,0.9509984601289034,0.2995151102542877,0.0,0.0,0.8085641264915466,20.0,0.981310570535581,0.981310570535581,0.3720923386329461,0.0,0.0,0.7804446816444397,True
5,LOCAL0,LOCAL,3026,2,3028,24,0.9437418971210718,0.9437418971210718,0.3601590422913432,0.0,0.0,0.8173605799674988,20.0,0.9899804060124168,0.9899804060124168,0.4552025460014658,0.0,0.0,0.8108940720558167,True
6,LOCAL0,LOCAL,3026,2,3028,24,0.9522168844938278,0.9522168844938278,0.4283057193271816,0.0,0.0,0.8237865567207336,20.0,1.1029241823953044,1.1029241823953044,0.5458645357573328,0.0,0.0,0.8136081695556641,True
1,LOCAL0,LOCAL,3026,3,3029,25,2.1376807525753976,2.1376807525753976,1.009500489383936,0.0,0.0,0.6202102303504944,20.0,1.3244232589548284,1.3244232589548284,0.4563424478877674,0.0,0.0,0.701434314250946,True
2,LOCAL0,LOCAL,3026,3,3029,25,1.2044690810143948,1.2044690810143948,0.3995053614489734,0.0,0.0,0.7774966359138489,20.0,0.9261625709612508,0.9261625709612508,0.2592208816492853,0.0,0.0,0.7982954382896423,True
3,LOCAL0,LOCAL,3026,3,3029,25,0.983038179203868,0.983038179203868,0.3255033548921346,0.0,0.0,0.8226383328437805,20.0,0.8619216316002459,0.8619216316002459,0.2816131339092885,0.0,0.0,0.8213121294975281,True
4,LOCAL0,LOCAL,3026,3,3029,25,0.9427916511893272,0.9427916511893272,0.3752133889123797,0.0,0.0,0.8357483744621277,20.0,0.8606741999791674,0.8606741999791674,0.3360964096774739,0.0,0.0,0.8266854286193848,True
5,LOCAL0,LOCAL,3026,3,3029,25,0.9502312365919352,0.9502312365919352,0.4447929353453219,0.0,0.0,0.8483355045318604,20.0,0.8405693020702394,0.8405693020702394,0.3887358753641775,0.0,0.0,0.8331117033958435,True
6,LOCAL0,LOCAL,3026,3,3029,25,0.9904694341123104,0.9904694341123104,0.500209500733763,0.0,0.0,0.8595780730247498,20.0,0.8827817681407141,0.8827817681407141,0.4640250342690255,0.0,0.0,0.8424178957939148,True
1,LOCAL0,LOCAL,3026,4,3030,25,2.2720651499927045,2.2720651499927045,1.1566588018089532,0.0,0.0,0.6178053617477417,20.0,1.5120459006837577,1.5120459006837577,0.6296009544498664,0.0,0.0,0.6710432171821594,True
2,LOCAL0,LOCAL,3026,4,3030,25,1.3473122030496598,1.3473122030496598,0.502610407397151,0.0,0.0,0.7465323805809021,20.0,1.0825096753017962,1.0825096753017962,0.3654633088052765,0.0,0.0,0.7827699780464172,True
3,LOCAL0,LOCAL,3026,4,3030,25,1.0603253860026598,1.0603253860026598,0.3767214170657098,0.0,0.0,0.8185580372810364,20.0,0.9466707479855244,0.9466707479855244,0.3609072499531359,0.0,0.0,0.8255960941314697,True
4,LOCAL0,LOCAL,3026,4,3030,25,0.9613955315202476,0.9613955315202476,0.3915992955677211,0.0,0.0,0.8468160033226013,20.0,0.905874714378483,0.905874714378483,0.4174534863184306,0.0,0.0,0.8444220423698425,True
5,LOCAL0,LOCAL,3026,4,3030,25,0.942035660520196,0.942035660520196,0.4370476091280579,0.0,0.0,0.8592681288719177,20.0,0.9544088234586164,0.9544088234586164,0.49398177394197,0.0,0.0,0.8516386151313782,True
6,LOCAL0,LOCAL,3026,4,3030,25,0.9638445552438496,0.9638445552438496,0.4991957287304103,0.0,0.0,0.8703598976135254,20.0,0.9620522817304312,0.9620522817304312,0.5491229517400757,0.0,0.0,0.864570140838623,True
