seed_base,fold,task,comparison,left_arm,right_arm,effect_spearman,effect_pearson,effect_r2,effect_rmse,effect_mae,effect_b0_rmse,effect_rmse_gain_over_b0,effect_prediction_target_variance_ratio,effect_calibration_slope,effect_calibration_intercept,effect_calibration_mean_bias
2026,2,delta,LOCAL3-LOCAL0,LOCAL3,LOCAL0,-0.009319507997145315,0.009415743813899646,0.003695251481030691,-0.06441773439672005,0.021712075046574242,0.0,0.0019486186431237965,0.002583609577527464,0.002842977902706295,0.11546538371343207,0.08923490626113778
2026,3,static,LOCAL0-GAP0,LOCAL0,GAP0,0.4712521705575923,0.29729141368407663,0.15654232190294062,-3.5730639706247374,-2.2709035223256393,0.0,0.08508373440396327,0.06999905586026034,0.10887884241290957,-1.580826326073666,0.8972312155952302
2026,3,static,LOCAL3-GAP3,LOCAL3,GAP3,0.3977185027976077,0.3189407556356496,0.1870237869109578,-3.6146976316671555,-2.121682861427468,0.0,0.10123293608546272,0.059820893271771675,0.11964605408430087,-1.6909936690788596,0.6989726540877763
2026,3,static,GAP3-GAP0,GAP3,GAP0,0.0685011897871246,0.05595433896367774,0.013869540873667732,-0.23351786900861882,-0.29724179872776446,0.0,0.006824773454003168,0.0013742026150308246,0.008235063190446854,-0.2371754196271354,-0.07350821659717877
2026,3,static,LOCAL3-LOCAL0,LOCAL3,LOCAL0,-0.005032477972859994,0.07760368091525066,0.04435100588168492,-0.275151530051037,-0.14802113782959303,0.0,0.022973975135502617,-0.008803959973457842,0.019002274861838142,-0.3473427626323291,-0.2717667781046327
2026,3,delta,LOCAL0-GAP0,LOCAL0,GAP0,0.3075546123008982,0.24716913400364346,0.14395459644832156,-1.1868580048925992,-1.425674430828824,0.0,0.06158802607095597,-0.017905470762930698,0.05959837144813643,0.34470238436628975,-0.028575237221937517
2026,3,delta,LOCAL3-GAP3,LOCAL3,GAP3,0.38364739425900923,0.30438447904168187,0.17624235718824743,-1.4970645004873262,-1.863925188885334,0.0,0.07755004428959646,-0.03422991665865334,0.06462418209263754,0.7346555075453276,0.2976555210741513
2026,3,delta,GAP3-GAP0,GAP3,GAP0,0.010943897785495323,0.040766557629398736,0.029805560677209894,-0.2186118451807495,-0.07288677336936011,0.0,0.015348372578782835,0.015614275547842296,0.022876470979346128,0.2886089200305513,0.09087200120388833
2026,3,delta,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.08703667974360635,0.09798190266743712,0.06209332141713578,-0.5288183407754765,-0.5111375314258702,0.0,0.03131039079742333,-0.0007101703478803456,0.02790228162384724,0.6785620432095891,0.41710275949997716
2026,4,static,LOCAL0-GAP0,LOCAL0,GAP0,0.1555381188620027,0.16922869229848964,0.14203101607697027,-1.8878865700847864,-1.0351154839726568,0.0,0.07406685562295995,-0.08635856726088464,0.008899036180386483,0.99386288315584,1.5713216396548786
2026,4,static,LOCAL3-GAP3,LOCAL3,GAP3,0.20633289460362458,0.1995446135770838,0.18886448757406363,-2.541142407041317,-1.3438510554934382,0.0,0.100549403426121,0.049546251172180394,0.09431471105280978,0.11255718266720471,2.1009291227775204
2026,4,static,GAP3-GAP0,GAP3,GAP0,-0.03127467854611721,-0.025778921625726092,-0.04904525352234566,0.7008930926962016,0.2537804041655356,0.0,-0.02743808265215115,-0.16757965935798813,-0.10120279226588816,0.9836233841771804,-0.683060286138037
2026,4,static,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.019520097195504682,0.004536999652868079,-0.0022117820252522957,0.04763725573967115,-0.05495516735524575,0.0,-0.0009555348489900944,-0.031674840924923106,-0.01578711739346486,0.1023176836885451,-0.1534528030153952
2026,4,delta,LOCAL0-GAP0,LOCAL0,GAP0,0.06912355303567211,0.06250781777651174,-0.046869988287900205,-0.17134193159730415,0.0658108271016431,0.0,-0.014084345624997831,0.15054872829026228,0.05391831700959874,0.04189075643418505,-0.588796193508052
2026,4,delta,LOCAL3-GAP3,LOCAL3,GAP3,0.11365799331780901,0.07518664849744655,-0.014938118138491196,-0.43497380375602646,-0.04963903836807404,0.0,0.0006707881578920348,0.13668811629232974,0.06448923273911883,0.06367147124812433,-0.6623335694948141
2026,4,delta,GAP3-GAP0,GAP3,GAP0,0.013101144072086651,0.04453674461376725,0.0311385914895128,-0.20475647910701866,-0.12114554900277064,0.0,0.015053936945424463,0.0006914203104247812,0.015254499777379867,0.09323568678926719,-0.004751217251469431
2026,4,delta,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.05763558435422356,0.05721557533470206,0.06307046163892181,-0.46838835126574097,-0.23659541447248778,0.0,0.02980907072831433,-0.013169191687507742,0.025825415506899957,0.11501640160320648,-0.07828859323823156
3026,0,static,LOCAL0-GAP0,LOCAL0,GAP0,0.31996711728169536,0.2502557897941554,0.06842726340556503,-1.2595505770347444,-2.3646570485393763,0.0,0.034101993729576376,0.02133338968723735,0.04378939826001556,-0.6067326631551158,0.28541850994961493
3026,0,static,LOCAL3-GAP3,LOCAL3,GAP3,0.22646145414687624,-0.14299668058797932,-0.07409956375636646,2.1828639760034108,-1.4006430208689533,0.0,-0.04138575639180893,-0.03229458879990255,-0.0503476219839818,0.9216067238348176,-0.6051951999477474
3026,0,static,GAP3-GAP0,GAP3,GAP0,0.10671355498721236,0.36859399214968835,0.14148766551416872,-3.4138056092793505,-0.9930786098643658,0.0,0.07492296187745258,0.044714251921246576,0.08888462273372083,-1.3570689613981601,0.9158609073532666
3026,0,static,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.013207891852393239,-0.02465847823244638,-0.0010391616477627742,0.028608943758804628,-0.02906458219394281,0.0,-0.0005647882439327265,-0.008913726565893329,-0.005252397510276528,0.1712704255917732,0.025247197455904313
3026,0,delta,LOCAL0-GAP0,LOCAL0,GAP0,0.18568992814517116,0.22937979482559362,0.06331145499563359,-0.8204652737083364,-0.9688027403804345,0.0,0.031009275651788137,0.06596828659001858,0.06479725894967993,1.3494315958075438,0.7366986634297277
3026,0,delta,LOCAL3-GAP3,LOCAL3,GAP3,0.0726586286688588,0.05139182867200942,-0.04840961136324794,-0.006131180165571237,-0.5246340197622832,0.0,-0.022206931901358997,0.042102513121649726,-0.005705589356656063,-0.18430469220681456,-0.12766269964048882
3026,0,delta,GAP3-GAP0,GAP3,GAP0,0.14629156010230182,0.17294028434860712,0.13206648361393525,-0.9224392570074897,-0.7358074250159614,0.0,0.06170335783499693,0.020115327276764627,0.07727370880581173,1.3539597853922913,0.6193712210993509
3026,0,delta,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.03326026062598947,-0.005047681804977083,0.0203454172550537,-0.10810516346472454,-0.29163870439781014,0.0,0.008487150281849801,-0.003750446191604223,0.006770860499475742,-0.179776502622067,-0.24499014197086555
3026,1,static,LOCAL0-GAP0,LOCAL0,GAP0,0.3273206161704844,0.3483282807578105,0.2694043710830038,-2.4257211745964646,-1.4728478738267254,0.0,0.12597824443066233,0.2031538105764082,0.2302640728470644,-2.3240659339230207,0.3777899150291608
3026,1,static,LOCAL3-GAP3,LOCAL3,GAP3,0.3336259877085163,0.3515453249662309,0.2841261687932347,-2.6742364587236533,-1.6670294602290712,0.0,0.1349161260396135,0.2342479358657203,0.25011885928017696,-2.3063768858383273,0.6325498889617558
3026,1,static,GAP3-GAP0,GAP3,GAP0,0.008839492377683743,0.01367541343860526,0.0011318079249426488,-0.009552858547355214,-0.10891537901890036,0.0,0.00042447535539777426,0.002680218935633083,0.0039863357187978,-0.22513535417407393,-0.1771749766585522
3026,1,static,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.015144863915715623,0.016892457647025627,0.015853605635173573,-0.2580681426745439,-0.3030969654212461,0.0,0.00936235696434895,0.033774344224945185,0.023841122151910366,-0.20744630608938053,0.07758499727404278
3026,1,delta,LOCAL0-GAP0,LOCAL0,GAP0,0.20782451379466316,0.26433939107887994,0.40221180965287145,-0.9322444188800354,-0.4757652495773961,0.0,0.11100582416826538,0.20737009459264427,0.2598378181051057,1.2823136126784238,0.21747006340960118
3026,1,delta,LOCAL3-GAP3,LOCAL3,GAP3,0.26505174661452097,0.2877292317304846,0.3822011660458979,-0.9581569288229712,-0.5544364950023866,0.0,0.10827789876584695,0.2632501682667182,0.27776409557109816,1.383851490750768,0.23443888448449357
3026,1,delta,GAP3-GAP0,GAP3,GAP0,-0.02277383137786993,-0.00021915083868153523,0.03482400733522362,-0.06646884657755336,-0.08469358371295677,0.0,0.008308891749993164,-0.027274834994001684,0.0010968594352527006,0.005860788601353306,0.012724031682743941
3026,1,delta,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.034453401441987885,0.023170689812923084,0.01481336372825004,-0.09238135652048918,-0.16336482913794725,0.0,0.0055809663475747395,0.028605238680072254,0.019023136901245158,0.10739866667369746,0.029692852757636334
3026,2,static,LOCAL0-GAP0,LOCAL0,GAP0,0.1645501868099576,0.132925243028524,0.024852104653601447,-0.6033718416984044,-1.2185720285453758,0.0,0.012331143749971595,-0.018971838584737204,0.004114937071827723,-0.1455874761210314,-0.1466246910240514
3026,2,static,LOCAL3-GAP3,LOCAL3,GAP3,0.18939696066495948,0.1969462747693277,0.06168964226285885,-1.4798057991728157,-1.538429598838082,0.0,0.032164168187770174,-0.003025383809829925,0.027329133980387527,-0.23483746803102523,0.3592513734799052
3026,2,static,GAP3-GAP0,GAP3,GAP0,0.03984404517022794,0.025442119820920928,0.00887907930387926,-0.21468236806511243,-0.16445534671547968,0.0,0.0046959592625961735,-0.0016069284468269301,0.0034412702344159274,-0.06783162992179648,0.025806630938802755
3026,2,static,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.06469081902522983,0.08946315156172463,0.045716616913136665,-1.0911163255395238,-0.4843129170081859,0.0,0.024528983700394753,0.01433952632808035,0.02665546714297573,-0.1570816218317903,0.5316826954427594
3026,2,delta,LOCAL0-GAP0,LOCAL0,GAP0,0.07610231868239506,0.07403346515698214,-0.0089390785942839,0.0410234334509596,0.2789085621216323,0.0,-0.006853287051565366,-0.015894239442376196,-0.013969819263683333,-0.47986347628006865,-0.3571842782293186
3026,2,delta,LOCAL3-GAP3,LOCAL3,GAP3,0.14100303653638938,0.10322306071120624,-0.000689968955533124,-0.025970233835572287,0.0046896651742063256,0.0,-0.0032012966872603382,-0.015345753557844226,-0.009376578552550772,-0.4924880548179429,-0.3979967701708131
3026,2,delta,GAP3-GAP0,GAP3,GAP0,0.00036382463652520625,0.013116414592782066,0.011869528798174895,-0.14175531732623625,0.015780715230627962,0.0,0.00672588453666657,0.0051926705245347315,0.008710575247619569,0.06815796342922553,-0.002721129992072746
3026,2,delta,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.06526454249051952,0.04230601014700616,0.02011863843692567,-0.20874898461276814,-0.258438181716798,0.0,0.010377874900971598,0.005741156409066701,0.01330381595875213,0.05553338489135129,-0.043533621933567246
3026,3,static,LOCAL0-GAP0,LOCAL0,GAP0,0.24008778699594838,0.2571965175107035,0.2481761026501669,-6.214668765023383,-2.193531036437049,0.0,0.14973032938971217,0.08644061617167932,0.16273491318838515,-2.0665089854478813,1.869809443134633
3026,3,static,LOCAL3-GAP3,LOCAL3,GAP3,0.2809425043411152,0.3082828886565553,0.21148815553615324,-5.148685093705513,-1.9213323167306369,0.0,0.12430242060258104,0.13447310003993443,0.1648393466525638,-1.5709023313819923,2.010572753467427
3026,3,static,GAP3-GAP0,GAP3,GAP0,-0.011946105858897632,0.03098069350551766,0.0202811530763478,-0.02896395708098609,-0.03691986495416977,0.0,0.008957731553161902,-0.05700918918460095,-0.01635068639294779,0.014122109695695606,-0.3216321215965854
3026,3,static,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.028908611486269165,0.08206706465136948,-0.016406794037665873,1.0370197142368838,0.23527885475224242,0.0,-0.016470177233969235,-0.00897670531634584,-0.014246252928769132,0.5097287637615846,-0.1808688112637915
3026,3,delta,LOCAL0-GAP0,LOCAL0,GAP0,0.20896306300512363,0.04400051219874279,0.07122527718903657,-0.4729654104303158,-0.5626066033279855,0.0,0.0290156477008817,0.03609143207622302,0.0483340035704604,0.47425441673705926,0.17354486343683434
3026,3,delta,LOCAL3-GAP3,LOCAL3,GAP3,0.2576049906746415,0.09081532403564084,0.061325580507750596,-0.41158518271502587,-0.47776260913320456,0.0,0.025071338103309602,0.03905357719300244,0.044390727976821094,0.32709367653933263,0.13027088846895946
3026,3,delta,GAP3-GAP0,GAP3,GAP0,-0.04499753467532744,-0.061278705149062015,0.0021511452449785307,0.009037844262778094,-0.05827349470028409,0.0,-2.167458431430111e-05,-0.01472585050265035,-0.006595294315253599,-0.0842635174074644,-0.0904136993871963
3026,3,delta,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.0036443929941904485,-0.014463893312163967,-0.007748551436307441,0.07041807197806804,0.026570499494496858,0.0,-0.003965984181886399,-0.011763705385870932,-0.010538569908892903,-0.23142425760519103,-0.13368767435507117
3026,4,static,LOCAL0-GAP0,LOCAL0,GAP0,0.16305558367925482,0.23376806932555821,0.2256548521559575,-3.520155381262322,-1.7014612551271142,0.0,0.1228800032247804,0.11701285912083148,0.14688075126778533,-1.019482612686467,2.568695330385297
3026,4,static,LOCAL3-GAP3,LOCAL3,GAP3,0.2618001417434444,0.26890158100244316,0.24830577507872476,-3.3508676222019105,-1.350142549407673,0.0,0.13136507797499877,0.194690281255258,0.1813893418864372,0.0763015440069319,3.225631927338819
3026,4,static,GAP3-GAP0,GAP3,GAP0,-0.019206236711552083,0.005175751697069519,0.008353052467572397,-0.12632609803913653,-0.060637066683478125,0.0,0.003965435084617528,-0.0045730823316055755,0.004129198653449951,-0.0717193370150202,0.04011859739077295
3026,4,static,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.0795383213526375,0.04030926337395446,0.03100397539033964,0.04296166102127508,0.290681639035963,0.0,0.012450509834835893,0.07310433980282094,0.03863778927210182,1.0240648196783786,0.6970551943442951
3026,4,delta,LOCAL0-GAP0,LOCAL0,GAP0,0.1705241132597617,0.14005631442444463,-0.0913058428416375,0.21577373585773074,0.12975005051654342,0.0,-0.03574006643261196,0.15549244538581664,0.038473737518812834,0.21482836359519553,-0.13395588002816958
3026,4,delta,LOCAL3-GAP3,LOCAL3,GAP3,0.25127737842124803,0.20198029820264551,-0.057569247897699224,-0.11399814559556276,0.1367635127253326,0.0,-0.0178647019303396,0.19507022203688335,0.075549250821229,0.20264086609729404,-0.42869722406542615
3026,4,delta,GAP3-GAP0,GAP3,GAP0,0.025675812493672123,0.028146988138797763,-0.0014103719688837724,-0.020955034173482545,-0.023181419742257958,0.0,-0.0003237895903208353,0.0024978428515284035,0.0004224569791342007,0.02048487284431033,0.002077520046417959
3026,4,delta,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.10642907765515844,0.09007097191699864,0.0323262229750545,-0.35072691562677605,-0.01616795753346878,0.0,0.01755157491195153,0.04207561950259511,0.037497970281550365,0.008297375346408842,-0.2926638239908386
4026,0,static,LOCAL0-GAP0,LOCAL0,GAP0,0.17811472415052987,-0.0487098076879009,-0.042672264664829374,1.420141818120804,-0.7802768799974693,0.0,-0.022421790946471547,-0.006120648562047672,-0.02070777049780774,0.14894833147262077,-0.24824291078741734
4026,0,static,LOCAL3-GAP3,LOCAL3,GAP3,0.10776397515527958,-0.094295816185968,-0.03509295205043298,1.0813642355217183,-0.8757674727895619,0.0,-0.01790544439282984,-0.09829506474059069,-0.05762186807779941,-0.5244355603220168,-2.1108956182496383
4026,0,static,GAP3-GAP0,GAP3,GAP0,0.08196017537449762,0.05080444386149946,-0.004049539671006568,0.439568039999223,-0.11752852848618467,0.0,-0.002932777335300698,0.08145523610431281,0.03411613828192382,0.4416000828212958,1.4227131350109659
4026,0,static,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.011609426379247334,0.005218435363432361,0.0035297729433898233,0.10079045740013726,-0.21301912127827727,0.0,0.0015835692183410084,-0.010719180074230207,-0.002797959298067851,-0.23178380897334172,-0.43993957245125515
4026,0,delta,LOCAL0-GAP0,LOCAL0,GAP0,0.16616733649981738,0.029257326765620123,0.040289325841665106,-0.5364013773234362,-1.0059839560901551,0.0,0.021686089250333572,-0.05092396527845661,-0.01009374730809691,-1.0946110351549283,-1.0046631034026736
4026,0,delta,LOCAL3-GAP3,LOCAL3,GAP3,0.14307636097917428,0.024526776982944004,0.01765835487383523,-0.31992746871455324,-0.624180474244536,0.0,0.010560365878538237,0.010476563061641103,0.008063429637743064,-0.8740819521193801,-0.954814405548986
4026,0,delta,GAP3-GAP0,GAP3,GAP0,0.04368530020703937,0.005123768909904514,0.022703103872586936,-0.21303312981811118,-0.28670836165250435,0.0,0.011148980326259468,-0.04644515705626143,-0.0102912047370224,-0.2608523318568521,-0.16633987018899843
4026,0,delta,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.02059432468639627,0.0003932191272283947,7.213290475706086e-05,0.003440778790771759,0.09509512019311472,0.0,2.325695446413461e-05,0.014955371283836283,0.007865972208817573,-0.04032324882130389,-0.11649117233531081
4026,1,static,LOCAL0-GAP0,LOCAL0,GAP0,0.09658592066405935,0.10224827963329308,0.1664000773337792,-2.3307733815008795,-1.3543536148439719,0.0,0.0890622997823628,0.13344948518865593,0.13636015962316056,-1.8161681903766453,0.8234052205548714
4026,1,static,LOCAL3-GAP3,LOCAL3,GAP3,0.1471785457738048,0.2004194576011586,0.2182159290769744,-2.690042361016486,-1.5074834829737753,0.0,0.11034015387086388,0.11037270595488843,0.15175899428849987,-1.9082161445672545,0.9339590216760136
4026,1,static,GAP3-GAP0,GAP3,GAP0,-0.01288011812594786,-0.025051043344094137,-0.01482030939899577,0.1357014089131674,0.04897904152387955,0.0,-0.006293390739383509,0.009336805061086056,-0.0013471725132937207,-0.03437041628827764,-0.050569052834202655
4026,1,static,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.03771250698379758,0.07312013462377137,0.03699554234419941,-0.22356757060243915,-0.1041508266059239,0.0,0.014984463349117572,-0.01373997417268144,0.014051662152045563,-0.12641837047888682,0.05998474828693956
4026,1,delta,LOCAL0-GAP0,LOCAL0,GAP0,0.22066139888791336,0.2301922799678484,0.08028108529540595,-0.4188022132390934,-0.5410263405545077,0.0,0.03608147905213467,0.4403941392391195,0.23233919862978178,1.528777719818713,0.5176377475595186
4026,1,delta,LOCAL3-GAP3,LOCAL3,GAP3,0.28735999148641816,0.26212178365891603,0.22263151455412045,-0.8998697540136789,-0.7967314465983701,0.0,0.0818034886005252,0.3685568013727964,0.2713307045535014,1.6379069753444337,0.399232043101194
4026,1,delta,GAP3-GAP0,GAP3,GAP0,0.011440125575331972,0.055039990984267144,0.0008039277628155705,-0.12462107603138861,-0.06346759586451789,0.0,0.007762787669124832,0.029995020588373472,0.017546864058157797,0.20035409253821435,0.05657885662581297
4026,1,delta,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.07813871817383677,0.08696949467533477,0.14315435702153007,-0.6056886168059741,-0.3191727019083803,0.0,0.05348479721751537,-0.041842317277949626,0.05653836998187742,0.3094833480639352,-0.06182684783251169
4026,2,static,LOCAL0-GAP0,LOCAL0,GAP0,0.13824461609504224,0.2836285774293739,0.3737916217701752,-7.775823337223066,-1.8675749292989998,0.0,0.1589876321899592,-0.677468443216237,-0.14094199943602292,0.027910381036933885,-3.3434758381755243
4026,2,static,LOCAL3-GAP3,LOCAL3,GAP3,0.13813441920994074,0.2439706398383693,0.1449513986385365,-3.093675879395356,-1.2249344061225056,0.0,0.06251657703586018,-0.4609895376301145,-0.14431839513325462,0.5440446328202846,-3.314043607644485
4026,2,static,GAP3-GAP0,GAP3,GAP0,0.01079404726921629,0.0075612465436704634,0.2182507387355526,-4.345834140694748,-0.7452519943595846,0.0,0.08990557182953507,-0.21916937257078462,-0.004237779456124635,-0.11945888754625589,0.12184230769196347
4026,2,static,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.01068385038411479,-0.03209669104733415,-0.010589484396086118,0.3363133171329622,-0.10261147118309033,0.0,-0.006565483324563942,-0.0026904669846620974,-0.007614175153356301,0.3966753642370948,0.15127453822300296
4026,2,delta,LOCAL0-GAP0,LOCAL0,GAP0,0.16066356016400088,0.05713319907595624,0.012940412869373202,-0.2994690304061294,-0.2555760704300667,0.0,0.005804205977022466,0.057230938180586166,0.03489520807292396,0.15690510954778247,-0.09286741712734281
4026,2,delta,LOCAL3-GAP3,LOCAL3,GAP3,0.15969802555168408,0.03706067454939213,0.020771884501678172,-0.3666004557726481,-0.7083922067685737,0.0,0.009128925889670663,0.014487019946331368,0.01428634027601814,0.2691242896954975,0.16460405192163718
4026,2,delta,GAP3-GAP0,GAP3,GAP0,0.02428529448805672,0.017003475376219823,0.007701774383413533,-0.08852673221851859,-0.14712809528081294,0.0,0.0042500223593358,0.0010669495591954653,0.0030239726091127947,0.1086541353151258,0.08040720129695278
4026,2,delta,LOCAL3-LOCAL0,LOCAL3,LOCAL0,0.02331975987573992,-0.003069049150344283,0.015533246015718503,-0.15565815758503732,-0.59994423161932,0.0,0.007574742271983997,-0.04167696867505934,-0.017584895187793027,0.22087331546284084,0.3378786703459328
4026,3,static,LOCAL0-GAP0,LOCAL0,GAP0,0.22349508006945779,0.16587741464289207,0.0757047431556083,-3.4674502410187458,-1.47962613714534,0.0,0.05413530910655481,0.18969418123265794,0.11874709613265483,-0.4685455976536419,2.5423031430007565
