audit_condition,decision_point,fold,metric,native,comparison,absolute_difference,relative_difference,relative_percentage_difference,relative_defined,difference_direction,n_paired_patients
simplified_baseline_f2_geometry_only,T0-T2,0,sensitivity,0.7818181818181819,0.8181818181818182,0.036363636363636376,0.04651162790697676,4.651162790697676,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T2,0,specificity,0.5887850467289719,0.48598130841121495,-0.10280373831775697,-0.17460317460317454,-17.460317460317455,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T2,1,auroc,0.7062022090059475,0.5747663551401869,-0.13143585386576062,-0.18611645813282027,-18.611645813282028,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T2,1,auprc,0.5938404661764681,0.4359036157500752,-0.15793685042639294,-0.2659583834750995,-26.595838347509947,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T2,1,accuracy,0.6234567901234568,0.5617283950617284,-0.061728395061728336,-0.09900990099009892,-9.900990099009892,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T2,1,sensitivity,0.8181818181818182,0.41818181818181815,-0.4000000000000001,-0.48888888888888893,-48.88888888888889,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T2,1,specificity,0.5233644859813084,0.6355140186915887,0.11214953271028039,0.21428571428571433,21.428571428571434,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T2,2,auroc,0.7700934579439253,0.566355140186916,-0.20373831775700924,-0.26456310679611633,-26.456310679611633,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T2,2,auprc,0.593997447488535,0.43716393695485134,-0.15683351053368366,-0.2640306135940269,-26.40306135940269,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T2,2,accuracy,0.7098765432098766,0.6049382716049383,-0.1049382716049383,-0.14782608695652177,-14.782608695652177,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T2,2,sensitivity,0.6363636363636364,0.32727272727272727,-0.3090909090909091,-0.4857142857142857,-48.57142857142857,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T2,2,specificity,0.7476635514018691,0.7476635514018691,0.0,0.0,0.0,True,comparison - native,162
simplified_baseline_f2_geometry_only,T0-T2,3,auroc,0.7337907375643224,0.541680960548885,-0.1921097770154374,-0.26180458158017766,-26.180458158017768,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T2,3,auprc,0.6174239829756762,0.3709832916007716,-0.24644069137490465,-0.39914337338692807,-39.9143373386928,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T2,3,accuracy,0.7204968944099379,0.5590062111801242,-0.16149068322981375,-0.22413793103448287,-22.41379310344829,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T2,3,sensitivity,0.5818181818181818,0.4,-0.18181818181818177,-0.31249999999999994,-31.249999999999993,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T2,3,specificity,0.7924528301886793,0.6415094339622641,-0.15094339622641517,-0.19047619047619058,-19.047619047619058,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T2,4,auroc,0.8003430531732418,0.5974271012006861,-0.20291595197255574,-0.25353621945992283,-25.353621945992284,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T2,4,auprc,0.6627013396897778,0.4655627172075516,-0.19713862248222624,-0.2974773260221721,-29.74773260221721,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T2,4,accuracy,0.7267080745341615,0.6273291925465838,-0.09937888198757772,-0.13675213675213685,-13.675213675213685,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T2,4,sensitivity,0.7454545454545455,0.2545454545454545,-0.49090909090909096,-0.6585365853658537,-65.85365853658537,True,comparison - native,161
simplified_baseline_f2_geometry_only,T0-T2,4,specificity,0.7169811320754716,0.8207547169811321,0.10377358490566047,0.1447368421052633,14.473684210526331,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0,0,auroc,0.7364485981308412,0.7627867459643161,0.02633814783347488,0.03576372865712959,3.5763728657129588,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0,0,auprc,0.646462538438846,0.6957871241272005,0.049324585688354405,0.0762992172871598,7.6299217287159795,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0,0,accuracy,0.5925925925925926,0.6296296296296297,0.03703703703703709,0.0625000000000001,6.25000000000001,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0,0,sensitivity,0.7636363636363637,0.8,0.036363636363636376,0.04761904761904763,4.761904761904763,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0,0,specificity,0.5046728971962616,0.5420560747663551,0.03738317757009346,0.07407407407407408,7.407407407407408,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0,1,auroc,0.6853016142735769,0.6898895497026338,0.0045879354290568886,0.006694768162658018,0.6694768162658018,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0,1,auprc,0.5649473293218674,0.5825377512195031,0.01759042189763571,0.03113639269478504,3.113639269478504,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0,1,accuracy,0.6851851851851852,0.6419753086419753,-0.04320987654320996,-0.06306306306306318,-6.306306306306318,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0,1,sensitivity,0.38181818181818183,0.5818181818181818,0.19999999999999996,0.5238095238095237,52.38095238095237,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0,1,specificity,0.8411214953271028,0.6728971962616822,-0.16822429906542058,-0.20000000000000004,-20.000000000000004,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0,2,auroc,0.7191163976210706,0.7077315208156331,-0.011384876805437538,-0.015831758034026443,-1.5831758034026442,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0,2,auprc,0.5334129103583285,0.552292676902626,0.01887976654429746,0.03539428119880841,3.539428119880841,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0,2,accuracy,0.6728395061728395,0.7345679012345679,0.06172839506172845,0.09174311926605512,9.174311926605512,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0,2,sensitivity,0.4909090909090909,0.5454545454545454,0.05454545454545451,0.11111111111111104,11.111111111111104,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0,2,specificity,0.7663551401869159,0.8317757009345794,0.06542056074766356,0.08536585365853659,8.536585365853659,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0,3,auroc,0.7180102915951972,0.7101200686106346,-0.007890222984562656,-0.010989010989011058,-1.0989010989011057,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0,3,auprc,0.5869337567209492,0.5781835565519593,-0.008750200168989863,-0.01490832665320704,-1.490832665320704,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0,3,accuracy,0.7267080745341615,0.7204968944099379,-0.006211180124223614,-0.008547008547008563,-0.8547008547008563,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0,3,sensitivity,0.509090909090909,0.5818181818181818,0.07272727272727275,0.14285714285714293,14.285714285714294,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0,3,specificity,0.839622641509434,0.7924528301886793,-0.047169811320754707,-0.05617977528089886,-5.617977528089886,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0,4,auroc,0.7780445969125215,0.7688679245283019,-0.009176672384219597,-0.011794532627866016,-1.1794532627866017,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0,4,auprc,0.6512363711225522,0.6169580020987006,-0.03427836902385162,-0.052635833230206645,-5.263583323020664,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0,4,accuracy,0.7329192546583851,0.6894409937888198,-0.0434782608695653,-0.05932203389830519,-5.932203389830519,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0,4,sensitivity,0.6909090909090909,0.8727272727272727,0.18181818181818177,0.26315789473684204,26.315789473684205,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0,4,specificity,0.7547169811320755,0.5943396226415094,-0.1603773584905661,-0.21250000000000008,-21.250000000000007,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T1,0,auroc,0.7767204757858963,0.7641461342395922,-0.012574341546304102,-0.01618901772041121,-1.618901772041121,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T1,0,auprc,0.660889083213823,0.6992741109323234,0.038385027718500386,0.05808089238187848,5.808089238187848,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T1,0,accuracy,0.7530864197530864,0.6358024691358025,-0.11728395061728392,-0.15573770491803274,-15.573770491803273,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T1,0,sensitivity,0.6363636363636364,0.7818181818181819,0.1454545454545455,0.22857142857142865,22.857142857142865,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T1,0,specificity,0.8130841121495327,0.5607476635514018,-0.25233644859813087,-0.31034482758620696,-31.034482758620697,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T1,1,auroc,0.6842820730671199,0.696856414613424,0.012574341546304102,0.018375962254780144,1.8375962254780145,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T1,1,auprc,0.5609339063153655,0.5718805752317303,0.010946668916364755,0.019515077967510796,1.9515077967510797,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T1,1,accuracy,0.6234567901234568,0.6111111111111112,-0.012345679012345623,-0.019801980198019712,-1.9801980198019713,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T1,1,sensitivity,0.6363636363636364,0.5818181818181818,-0.054545454545454564,-0.08571428571428574,-8.571428571428575,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T1,1,specificity,0.616822429906542,0.6261682242990654,0.009345794392523366,0.015151515151515154,1.5151515151515154,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T1,2,auroc,0.7840271877655055,0.7155480033984707,-0.06847918436703482,-0.0873428695275249,-8.734286952752491,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T1,2,auprc,0.6361400919735195,0.5628644467312165,-0.07327564524230301,-0.1151879061968527,-11.51879061968527,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T1,2,accuracy,0.7469135802469136,0.6419753086419753,-0.1049382716049383,-0.14049586776859507,-14.049586776859508,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T1,2,sensitivity,0.7636363636363637,0.7272727272727273,-0.036363636363636376,-0.04761904761904763,-4.761904761904763,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T1,2,specificity,0.7383177570093458,0.5981308411214953,-0.14018691588785048,-0.18987341772151903,-18.987341772151904,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T1,3,auroc,0.7425385934819897,0.720583190394511,-0.021955403087478675,-0.029568029568029727,-2.9568029568029726,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T1,3,auprc,0.6418666539732752,0.598041938263468,-0.04382471570980728,-0.06827697846355478,-6.827697846355478,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T1,3,accuracy,0.6894409937888198,0.7142857142857143,0.024844720496894457,0.036036036036036105,3.6036036036036103,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T1,3,sensitivity,0.6727272727272727,0.6,-0.07272727272727275,-0.10810810810810814,-10.810810810810814,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T1,3,specificity,0.6981132075471698,0.7735849056603774,0.07547169811320764,0.10810810810810825,10.810810810810825,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T1,4,auroc,0.7912521440823328,0.7714408233276159,-0.01981132075471692,-0.025037936267071244,-2.5037936267071244,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T1,4,auprc,0.6163168395298928,0.6270292873581812,0.010712447828288396,0.017381397263880567,1.7381397263880567,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T1,4,accuracy,0.7018633540372671,0.6894409937888198,-0.012422360248447228,-0.017699115044247822,-1.7699115044247822,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T1,4,sensitivity,0.8,0.7636363636363637,-0.036363636363636376,-0.04545454545454547,-4.545454545454547,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T1,4,specificity,0.6509433962264151,0.6509433962264151,0.0,0.0,0.0,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T2,0,auroc,0.772642310960068,0.7636363636363637,-0.0090059473237043,-0.011656036947437828,-1.1656036947437827,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T2,0,auprc,0.6386696797156936,0.6980938414304032,0.059424161714709656,0.09304365558916554,9.304365558916555,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T2,0,accuracy,0.654320987654321,0.6666666666666666,0.012345679012345623,0.0188679245283018,1.8867924528301798,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T2,0,sensitivity,0.7818181818181819,0.7636363636363637,-0.018181818181818188,-0.02325581395348838,-2.325581395348838,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T2,0,specificity,0.5887850467289719,0.616822429906542,0.028037383177570097,0.04761904761904763,4.761904761904763,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T2,1,auroc,0.7062022090059475,0.7082412914188615,0.0020390824129139506,0.0028873917228100566,0.28873917228100565,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T2,1,auprc,0.5938404661764681,0.5802531493645151,-0.01358731681195302,-0.022880415845415555,-2.2880415845415554,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T2,1,accuracy,0.6234567901234568,0.6604938271604939,0.03703703703703709,0.05940594059405949,5.940594059405949,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T2,1,sensitivity,0.8181818181818182,0.6363636363636364,-0.18181818181818188,-0.2222222222222223,-22.22222222222223,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T2,1,specificity,0.5233644859813084,0.6728971962616822,0.14953271028037385,0.28571428571428575,28.571428571428577,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T2,2,auroc,0.7700934579439253,0.712659303313509,-0.057434154630416234,-0.07458075904677836,-7.458075904677836,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T2,2,auprc,0.593997447488535,0.5588351206602613,-0.03516232682827369,-0.0591960907861517,-5.91960907861517,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T2,2,accuracy,0.7098765432098766,0.7037037037037037,-0.006172839506172867,-0.008695652173913082,-0.8695652173913082,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T2,2,sensitivity,0.6363636363636364,0.6181818181818182,-0.018181818181818188,-0.02857142857142858,-2.857142857142858,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T2,2,specificity,0.7476635514018691,0.7476635514018691,0.0,0.0,0.0,True,comparison - native,162
simplified_baseline_f3_clinical_plus_geometry,T0-T2,3,auroc,0.7337907375643224,0.7174957118353343,-0.01629502572898811,-0.022206638616175944,-2.220663861617594,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T2,3,auprc,0.6174239829756762,0.5876982072094806,-0.029725775766195617,-0.04814483496888504,-4.814483496888504,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T2,3,accuracy,0.7204968944099379,0.7080745341614907,-0.012422360248447228,-0.01724137931034486,-1.7241379310344858,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T2,3,sensitivity,0.5818181818181818,0.45454545454545453,-0.12727272727272726,-0.21875,-21.875,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T2,3,specificity,0.7924528301886793,0.839622641509434,0.047169811320754707,0.05952380952380951,5.952380952380951,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T2,4,auroc,0.8003430531732418,0.7693825042881647,-0.030960548885077155,-0.03868409772824685,-3.8684097728246853,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T2,4,auprc,0.6627013396897778,0.6113304320945911,-0.0513709075951867,-0.07751743435321004,-7.751743435321004,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T2,4,accuracy,0.7267080745341615,0.6956521739130435,-0.03105590062111807,-0.04273504273504281,-4.273504273504281,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T2,4,sensitivity,0.7454545454545455,0.7818181818181819,0.036363636363636376,0.048780487804878064,4.8780487804878065,True,comparison - native,161
simplified_baseline_f3_clinical_plus_geometry,T0-T2,4,specificity,0.7169811320754716,0.6509433962264151,-0.06603773584905659,-0.09210526315789472,-9.210526315789473,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0,0,auroc,0.7364485981308412,0.5,-0.23644859813084118,-0.3210659898477158,-32.10659898477158,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0,0,auprc,0.646462538438846,0.3395061728395062,-0.30695636559933986,-0.47482467636966913,-47.482467636966916,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0,0,accuracy,0.5925925925925926,0.3395061728395062,-0.2530864197530864,-0.42708333333333326,-42.70833333333333,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0,0,sensitivity,0.7636363636363637,1.0,0.23636363636363633,0.3095238095238095,30.95238095238095,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0,0,specificity,0.5046728971962616,0.0,-0.5046728971962616,-1.0,-100.0,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0,1,auroc,0.6853016142735769,0.5,-0.18530161427357694,-0.2703942474584677,-27.03942474584677,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0,1,auprc,0.5649473293218674,0.3395061728395062,-0.22544115648236124,-0.3990480966658764,-39.90480966658764,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0,1,accuracy,0.6851851851851852,0.3395061728395062,-0.34567901234567905,-0.5045045045045046,-50.450450450450454,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0,1,sensitivity,0.38181818181818183,1.0,0.6181818181818182,1.6190476190476188,161.9047619047619,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0,1,specificity,0.8411214953271028,0.0,-0.8411214953271028,-1.0,-100.0,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0,2,auroc,0.7191163976210706,0.5,-0.2191163976210706,-0.30470226843100195,-30.470226843100196,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0,2,auprc,0.5334129103583285,0.3395061728395062,-0.19390673751882231,-0.36352089301431123,-36.35208930143112,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0,2,accuracy,0.6728395061728395,0.3395061728395062,-0.3333333333333333,-0.4954128440366972,-49.54128440366972,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0,2,sensitivity,0.4909090909090909,1.0,0.509090909090909,1.037037037037037,103.7037037037037,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0,2,specificity,0.7663551401869159,0.0,-0.7663551401869159,-1.0,-100.0,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0,3,auroc,0.7180102915951972,0.5,-0.21801029159519725,-0.3036311514572384,-30.36311514572384,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0,3,auprc,0.5869337567209492,0.3416149068322981,-0.24531884988865105,-0.41796684392321476,-41.796684392321474,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0,3,accuracy,0.7267080745341615,0.3416149068322981,-0.3850931677018634,-0.5299145299145299,-52.991452991452995,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0,3,sensitivity,0.509090909090909,1.0,0.49090909090909096,0.9642857142857145,96.42857142857146,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0,3,specificity,0.839622641509434,0.0,-0.839622641509434,-1.0,-100.0,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0,4,auroc,0.7780445969125215,0.5,-0.2780445969125215,-0.3573633156966491,-35.736331569664905,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0,4,auprc,0.6512363711225522,0.3416149068322981,-0.30962146429025406,-0.4754363822716964,-47.54363822716964,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0,4,accuracy,0.7329192546583851,0.3416149068322981,-0.39130434782608703,-0.5338983050847458,-53.38983050847458,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0,4,sensitivity,0.6909090909090909,1.0,0.3090909090909091,0.4473684210526316,44.73684210526316,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0,4,specificity,0.7547169811320755,0.0,-0.7547169811320755,-1.0,-100.0,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T1,0,auroc,0.7767204757858963,0.5,-0.2767204757858963,-0.35626777510391594,-35.62677751039159,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T1,0,auprc,0.660889083213823,0.3395061728395062,-0.3213829103743168,-0.4862887261073688,-48.62887261073688,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T1,0,accuracy,0.7530864197530864,0.3395061728395062,-0.41358024691358025,-0.5491803278688524,-54.91803278688524,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T1,0,sensitivity,0.6363636363636364,1.0,0.36363636363636365,0.5714285714285715,57.14285714285715,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T1,0,specificity,0.8130841121495327,0.0,-0.8130841121495327,-1.0,-100.0,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T1,1,auroc,0.6842820730671199,0.5,-0.18428207306711986,-0.269307176558232,-26.9307176558232,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T1,1,auprc,0.5609339063153655,0.3395061728395062,-0.22142773347585937,-0.39474834910651546,-39.474834910651545,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T1,1,accuracy,0.6234567901234568,0.3395061728395062,-0.2839506172839506,-0.4554455445544554,-45.54455445544554,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T1,1,sensitivity,0.6363636363636364,1.0,0.36363636363636365,0.5714285714285715,57.14285714285715,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T1,1,specificity,0.616822429906542,0.0,-0.616822429906542,-1.0,-100.0,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T1,2,auroc,0.7840271877655055,0.5,-0.2840271877655055,-0.3622670134373645,-36.22670134373645,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T1,2,auprc,0.6361400919735195,0.3395061728395062,-0.2966339191340133,-0.46630282052142885,-46.63028205214289,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T1,2,accuracy,0.7469135802469136,0.3395061728395062,-0.4074074074074074,-0.5454545454545454,-54.54545454545454,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T1,2,sensitivity,0.7636363636363637,1.0,0.23636363636363633,0.3095238095238095,30.95238095238095,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T1,2,specificity,0.7383177570093458,0.0,-0.7383177570093458,-1.0,-100.0,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T1,3,auroc,0.7425385934819897,0.5,-0.2425385934819897,-0.3266343266343266,-32.663432663432665,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T1,3,auprc,0.6418666539732752,0.3416149068322981,-0.30025174714097713,-0.4677790087432684,-46.77790087432684,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T1,3,accuracy,0.6894409937888198,0.3416149068322981,-0.34782608695652173,-0.5045045045045045,-50.45045045045045,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T1,3,sensitivity,0.6727272727272727,1.0,0.32727272727272727,0.48648648648648646,48.648648648648646,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T1,3,specificity,0.6981132075471698,0.0,-0.6981132075471698,-1.0,-100.0,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T1,4,auroc,0.7912521440823328,0.5,-0.2912521440823328,-0.3680901799262953,-36.80901799262953,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T1,4,auprc,0.6163168395298928,0.3416149068322981,-0.2747019326975947,-0.4457154422506591,-44.571544225065914,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T1,4,accuracy,0.7018633540372671,0.3416149068322981,-0.36024844720496896,-0.5132743362831859,-51.32743362831859,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T1,4,sensitivity,0.8,1.0,0.19999999999999996,0.24999999999999994,24.999999999999993,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T1,4,specificity,0.6509433962264151,0.0,-0.6509433962264151,-1.0,-100.0,True,comparison - native,161
simplified_baseline_f4_timepoint_only,T0-T2,0,auroc,0.772642310960068,0.5,-0.27264231096006797,-0.3528700241917748,-35.28700241917748,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T2,0,auprc,0.6386696797156936,0.3395061728395062,-0.29916350687618737,-0.4684166422451137,-46.84166422451137,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T2,0,accuracy,0.654320987654321,0.3395061728395062,-0.3148148148148148,-0.4811320754716981,-48.113207547169814,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T2,0,sensitivity,0.7818181818181819,1.0,0.21818181818181814,0.2790697674418604,27.90697674418604,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T2,0,specificity,0.5887850467289719,0.0,-0.5887850467289719,-1.0,-100.0,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T2,1,auroc,0.7062022090059475,0.5,-0.20620220900594755,-0.2919874879692014,-29.19874879692014,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T2,1,auprc,0.5938404661764681,0.3395061728395062,-0.25433429333696195,-0.428287238447275,-42.8287238447275,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T2,1,accuracy,0.6234567901234568,0.3395061728395062,-0.2839506172839506,-0.4554455445544554,-45.54455445544554,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T2,1,sensitivity,0.8181818181818182,1.0,0.18181818181818177,0.22222222222222215,22.222222222222214,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T2,1,specificity,0.5233644859813084,0.0,-0.5233644859813084,-1.0,-100.0,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T2,2,auroc,0.7700934579439253,0.5,-0.27009345794392525,-0.35072815533980584,-35.07281553398058,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T2,2,auprc,0.593997447488535,0.3395061728395062,-0.2544912746490288,-0.4284383303750491,-42.84383303750491,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T2,2,accuracy,0.7098765432098766,0.3395061728395062,-0.3703703703703704,-0.5217391304347826,-52.17391304347826,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T2,2,sensitivity,0.6363636363636364,1.0,0.36363636363636365,0.5714285714285715,57.14285714285715,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T2,2,specificity,0.7476635514018691,0.0,-0.7476635514018691,-1.0,-100.0,True,comparison - native,162
simplified_baseline_f4_timepoint_only,T0-T2,3,auroc,0.7337907375643224,0.5,-0.23379073756432245,-0.3186068256194483,-31.86068256194483,True,comparison - native,161
