population,seed,arm,fold,timing,raw_input_dim,train_rows,fit_scope,validation_rows_in_fit,test_rows_in_fit,fitted_transform_sha256,dimension,input_dim,max_components,component_explained_variance_ratio,incremental_explained_variance_ratio,cumulative_explained_variance_ratio
full_808,2026,LOCAL3,2,T1,384,525,outer_train_timing_prefix,0,0,52305480bf57313669f3973e8217060ddcb4b7e5fa0a4fccb18ba3ebefa90d70,16,384,64,0.003136525212622205,0.048364777293979734,0.9616886453056909
full_808,2026,LOCAL3,2,T1,384,525,outer_train_timing_prefix,0,0,52305480bf57313669f3973e8217060ddcb4b7e5fa0a4fccb18ba3ebefa90d70,32,384,64,0.0006807773972536578,0.023034188145186103,0.9847228334508769
full_808,2026,LOCAL3,2,T1,384,525,outer_train_timing_prefix,0,0,52305480bf57313669f3973e8217060ddcb4b7e5fa0a4fccb18ba3ebefa90d70,64,384,64,0.00015621668047670952,0.010289000151500308,0.9950118336023773
full_808,2026,LOCAL3,2,T2,576,525,outer_train_timing_prefix,0,0,558283bfc1bab2aa29f4245f5c8203088815cf34ec9bf6cc4e51cd068ac8d5bd,8,576,64,0.021025235397100543,0.8607863990501088,0.8607863990501088
full_808,2026,LOCAL3,2,T2,576,525,outer_train_timing_prefix,0,0,558283bfc1bab2aa29f4245f5c8203088815cf34ec9bf6cc4e51cd068ac8d5bd,16,576,64,0.005253967944894899,0.08106821558303284,0.9418546146331417
full_808,2026,LOCAL3,2,T2,576,525,outer_train_timing_prefix,0,0,558283bfc1bab2aa29f4245f5c8203088815cf34ec9bf6cc4e51cd068ac8d5bd,32,576,64,0.0010647284646092547,0.03367278188535926,0.9755273965185011
full_808,2026,LOCAL3,2,T2,576,525,outer_train_timing_prefix,0,0,558283bfc1bab2aa29f4245f5c8203088815cf34ec9bf6cc4e51cd068ac8d5bd,64,576,64,0.00023299144068892198,0.015353169245789427,0.9908805657642904
full_808,2026,LOCAL3,2,T3,768,525,outer_train_timing_prefix,0,0,153c4976e7a2f34be8c32e1fe7fa2f4a2052db1a0a95b1c7f558934579087ea6,8,768,64,0.025089382536236046,0.8153426121759195,0.8153426121759196
full_808,2026,LOCAL3,2,T3,768,525,outer_train_timing_prefix,0,0,153c4976e7a2f34be8c32e1fe7fa2f4a2052db1a0a95b1c7f558934579087ea6,16,768,64,0.005919353214044026,0.10681157234346592,0.9221541845193857
full_808,2026,LOCAL3,2,T3,768,525,outer_train_timing_prefix,0,0,153c4976e7a2f34be8c32e1fe7fa2f4a2052db1a0a95b1c7f558934579087ea6,32,768,64,0.001338707123514316,0.04462805868648951,0.9667822432058752
full_808,2026,LOCAL3,2,T3,768,525,outer_train_timing_prefix,0,0,153c4976e7a2f34be8c32e1fe7fa2f4a2052db1a0a95b1c7f558934579087ea6,64,768,64,0.00030233557313937703,0.02028823472133711,0.9870704779272123
ftv_complete_375,2026,LOCAL3,2,T0,192,240,outer_train_timing_prefix,0,0,81d92db67c2397c9039e62a3f8fc0ec93c4c24277c99c71f196856ba9d7a7739,8,192,64,0.0077476738776189715,0.9564873716244214,0.9564873716244214
ftv_complete_375,2026,LOCAL3,2,T0,192,240,outer_train_timing_prefix,0,0,81d92db67c2397c9039e62a3f8fc0ec93c4c24277c99c71f196856ba9d7a7739,16,192,64,0.0017930278164341748,0.02686783936271179,0.9833552109871333
ftv_complete_375,2026,LOCAL3,2,T0,192,240,outer_train_timing_prefix,0,0,81d92db67c2397c9039e62a3f8fc0ec93c4c24277c99c71f196856ba9d7a7739,32,192,64,0.0003269510738857343,0.011526053886919387,0.9948812648740525
ftv_complete_375,2026,LOCAL3,2,T0,192,240,outer_train_timing_prefix,0,0,81d92db67c2397c9039e62a3f8fc0ec93c4c24277c99c71f196856ba9d7a7739,64,192,64,5.0935819587247766e-05,0.004256631281003553,0.9991378961550562
ftv_complete_375,2026,LOCAL3,2,T1,384,240,outer_train_timing_prefix,0,0,35cc856dccca9f0bf1067b7fb1fa283bc11a839f88a60c880cfbd047a1d47af9,8,384,64,0.018574987050500074,0.9154231057677604,0.9154231057677604
ftv_complete_375,2026,LOCAL3,2,T1,384,240,outer_train_timing_prefix,0,0,35cc856dccca9f0bf1067b7fb1fa283bc11a839f88a60c880cfbd047a1d47af9,16,384,64,0.0032563596729662807,0.0490045819773855,0.964427687745146
ftv_complete_375,2026,LOCAL3,2,T1,384,240,outer_train_timing_prefix,0,0,35cc856dccca9f0bf1067b7fb1fa283bc11a839f88a60c880cfbd047a1d47af9,32,384,64,0.000647244971429037,0.022232825940541483,0.9866605136856874
ftv_complete_375,2026,LOCAL3,2,T1,384,240,outer_train_timing_prefix,0,0,35cc856dccca9f0bf1067b7fb1fa283bc11a839f88a60c880cfbd047a1d47af9,64,384,64,0.00013423384769897104,0.009649970128586333,0.9963104838142737
ftv_complete_375,2026,LOCAL3,2,T2,576,240,outer_train_timing_prefix,0,0,8b4a792d006c829e5c583f791adbfe67148f72c4fc1c6ea3fd46df36a1dcd3ee,8,576,64,0.021580975087295926,0.8623389206323897,0.8623389206323897
ftv_complete_375,2026,LOCAL3,2,T2,576,240,outer_train_timing_prefix,0,0,8b4a792d006c829e5c583f791adbfe67148f72c4fc1c6ea3fd46df36a1dcd3ee,16,576,64,0.005084004844782819,0.08395308798208972,0.9462920086144794
ftv_complete_375,2026,LOCAL3,2,T2,576,240,outer_train_timing_prefix,0,0,8b4a792d006c829e5c583f791adbfe67148f72c4fc1c6ea3fd46df36a1dcd3ee,32,576,64,0.0009905859304654506,0.032541953061757736,0.9788339616762369
ftv_complete_375,2026,LOCAL3,2,T2,576,240,outer_train_timing_prefix,0,0,8b4a792d006c829e5c583f791adbfe67148f72c4fc1c6ea3fd46df36a1dcd3ee,64,576,64,0.00020639048256998574,0.014512696788984841,0.9933466584652216
ftv_complete_375,2026,LOCAL3,2,T3,768,240,outer_train_timing_prefix,0,0,700434bbbc01611bb9c56f00a156b2c83e9076ac83b0415da95f2cb86dda3a4a,8,768,64,0.027090431453035687,0.819962113261638,0.8199621132616381
ftv_complete_375,2026,LOCAL3,2,T3,768,240,outer_train_timing_prefix,0,0,700434bbbc01611bb9c56f00a156b2c83e9076ac83b0415da95f2cb86dda3a4a,16,768,64,0.005676254748156856,0.10729228698486984,0.9272544002465078
ftv_complete_375,2026,LOCAL3,2,T3,768,240,outer_train_timing_prefix,0,0,700434bbbc01611bb9c56f00a156b2c83e9076ac83b0415da95f2cb86dda3a4a,32,768,64,0.0013763216700037547,0.043554122614717666,0.9708085228612254
ftv_complete_375,2026,LOCAL3,2,T3,768,240,outer_train_timing_prefix,0,0,700434bbbc01611bb9c56f00a156b2c83e9076ac83b0415da95f2cb86dda3a4a,64,768,64,0.00029796624662335085,0.019359200025119847,0.9901677228863451
full_808,2026,LOCAL3,3,T0,192,526,outer_train_timing_prefix,0,0,3cceef4a5e127b82f4f3abe24864735b2b078f264aa35b12cba7113a577cd842,8,192,64,0.007356559447373757,0.9507414256062784,0.9507414256062783
full_808,2026,LOCAL3,3,T0,192,526,outer_train_timing_prefix,0,0,3cceef4a5e127b82f4f3abe24864735b2b078f264aa35b12cba7113a577cd842,16,192,64,0.002147440361060179,0.03277703252774381,0.9835184581340221
full_808,2026,LOCAL3,3,T0,192,526,outer_train_timing_prefix,0,0,3cceef4a5e127b82f4f3abe24864735b2b078f264aa35b12cba7113a577cd842,32,192,64,0.0003069079770829684,0.011073664106050488,0.9945921222400724
full_808,2026,LOCAL3,3,T0,192,526,outer_train_timing_prefix,0,0,3cceef4a5e127b82f4f3abe24864735b2b078f264aa35b12cba7113a577cd842,64,192,64,5.6920814707350855e-05,0.004368449664444542,0.998960571904517
full_808,2026,LOCAL3,3,T1,384,526,outer_train_timing_prefix,0,0,6250509c446ee334b4b2dab2948e4555f458167f258dcadf8bd374d10191b1aa,8,384,64,0.012823627564573413,0.909366335739476,0.909366335739476
full_808,2026,LOCAL3,3,T1,384,526,outer_train_timing_prefix,0,0,6250509c446ee334b4b2dab2948e4555f458167f258dcadf8bd374d10191b1aa,16,384,64,0.0034083081332705093,0.0493197559596639,0.9586860916991399
full_808,2026,LOCAL3,3,T1,384,526,outer_train_timing_prefix,0,0,6250509c446ee334b4b2dab2948e4555f458167f258dcadf8bd374d10191b1aa,32,384,64,0.0008085837472554463,0.026375482721380704,0.9850615744205204
full_808,2026,LOCAL3,3,T1,384,526,outer_train_timing_prefix,0,0,6250509c446ee334b4b2dab2948e4555f458167f258dcadf8bd374d10191b1aa,64,384,64,0.00014035937396703602,0.01032495324807127,0.9953865276685916
full_808,2026,LOCAL3,3,T2,576,526,outer_train_timing_prefix,0,0,2e5ca03e6df88041c94d186caed95b1983fb5da0d5153cf1bb8c92f5675bb097,8,576,64,0.017962622694281276,0.8695506324241318,0.8695506324241318
full_808,2026,LOCAL3,3,T2,576,526,outer_train_timing_prefix,0,0,2e5ca03e6df88041c94d186caed95b1983fb5da0d5153cf1bb8c92f5675bb097,16,576,64,0.00490429885280145,0.06990089750718759,0.9394515299313194
full_808,2026,LOCAL3,3,T2,576,526,outer_train_timing_prefix,0,0,2e5ca03e6df88041c94d186caed95b1983fb5da0d5153cf1bb8c92f5675bb097,32,576,64,0.0010938328617709557,0.03541804304926815,0.9748695729805876
full_808,2026,LOCAL3,3,T2,576,526,outer_train_timing_prefix,0,0,2e5ca03e6df88041c94d186caed95b1983fb5da0d5153cf1bb8c92f5675bb097,64,576,64,0.00022016179187615517,0.016846878979947157,0.9917164519605348
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,8,768,64,0.02331565427534236,0.829835131654018,0.8298351316540178
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,16,768,64,0.006069619716473759,0.09227185843073098,0.922106990084749
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,32,768,64,0.0013825418850178614,0.044018474297783564,0.9661254643825324
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,64,768,64,0.0003255334625240031,0.02157810894713698,0.9877035733296693
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,8,192,64,0.007210880619367881,0.9555514187634649,0.9555514187634648
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,16,192,64,0.0019032823883984224,0.030022393011339563,0.9855738117748045
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,32,192,64,0.0002845790504058899,0.009990141804230334,0.9955639535790348
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,64,192,64,4.239885959033547e-05,0.0037311447223860707,0.9992950983014208
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,8,384,64,0.012466154840590871,0.9167746949822168,0.9167746949822165
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,16,384,64,0.0030849952597622626,0.04593941600448259,0.9627141109866992
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,32,384,64,0.0007066780278040808,0.02478804765873996,0.9875021586454391
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,64,384,64,0.0001189449229927655,0.009216210000224101,0.9967183686456633
ftv_complete_375,2026,LOCAL3,3,T2,576,242,outer_train_timing_prefix,0,0,e258fc647e60524f4a62ddf6ec9748385dd59ef3ccad90c82ff48dcc99a33b5f,8,576,64,0.019036201087493317,0.8793931113807001,0.8793931113807001
ftv_complete_375,2026,LOCAL3,3,T2,576,242,outer_train_timing_prefix,0,0,e258fc647e60524f4a62ddf6ec9748385dd59ef3ccad90c82ff48dcc99a33b5f,16,576,64,0.004732576656622391,0.06657794559493882,0.9459710569756389
ftv_complete_375,2026,LOCAL3,3,T2,576,242,outer_train_timing_prefix,0,0,e258fc647e60524f4a62ddf6ec9748385dd59ef3ccad90c82ff48dcc99a33b5f,32,576,64,0.0010255671053726362,0.03269951385150347,0.9786705708271423
ftv_complete_375,2026,LOCAL3,3,T2,576,242,outer_train_timing_prefix,0,0,e258fc647e60524f4a62ddf6ec9748385dd59ef3ccad90c82ff48dcc99a33b5f,64,576,64,0.0002005689545249101,0.015225351232435078,0.9938959220595773
ftv_complete_375,2026,LOCAL3,3,T3,768,242,outer_train_timing_prefix,0,0,f8176c8a63751948292d85789dbe5906c39e7c620752513f5a2633e52e4589f0,8,768,64,0.02437671531473044,0.8395911023382809,0.8395911023382809
ftv_complete_375,2026,LOCAL3,3,T3,768,242,outer_train_timing_prefix,0,0,f8176c8a63751948292d85789dbe5906c39e7c620752513f5a2633e52e4589f0,16,768,64,0.005702637110928174,0.08915246199790175,0.9287435643361828
ftv_complete_375,2026,LOCAL3,3,T3,768,242,outer_train_timing_prefix,0,0,f8176c8a63751948292d85789dbe5906c39e7c620752513f5a2633e52e4589f0,32,768,64,0.0013039645204177797,0.04228844349841183,0.9710320078345948
ftv_complete_375,2026,LOCAL3,3,T3,768,242,outer_train_timing_prefix,0,0,f8176c8a63751948292d85789dbe5906c39e7c620752513f5a2633e52e4589f0,64,768,64,0.0002784785885076719,0.01992969148530354,0.9909616993198984
full_808,2026,LOCAL3,4,T0,192,526,outer_train_timing_prefix,0,0,568fffa88f4c0e622878d4b6a37c30fb78a9dbfa004d8ed58013335cabd81e0e,8,192,64,0.008753937055867713,0.9543984294754786,0.9543984294754786
full_808,2026,LOCAL3,4,T0,192,526,outer_train_timing_prefix,0,0,568fffa88f4c0e622878d4b6a37c30fb78a9dbfa004d8ed58013335cabd81e0e,16,192,64,0.001803379858525955,0.02868519466199254,0.9830836241374712
full_808,2026,LOCAL3,4,T0,192,526,outer_train_timing_prefix,0,0,568fffa88f4c0e622878d4b6a37c30fb78a9dbfa004d8ed58013335cabd81e0e,32,192,64,0.00032967722450785773,0.011294335856499959,0.9943779599939713
full_808,2026,LOCAL3,4,T0,192,526,outer_train_timing_prefix,0,0,568fffa88f4c0e622878d4b6a37c30fb78a9dbfa004d8ed58013335cabd81e0e,64,192,64,5.855835092935717e-05,0.004537184299557816,0.998915144293529
full_808,2026,LOCAL3,4,T1,384,526,outer_train_timing_prefix,0,0,26618c50856819a2a10e5aedc0d7e03e8c739aa5cae94b2bd78d7f9ed6a55543,8,384,64,0.018270599573801557,0.9010240674238487,0.9010240674238486
full_808,2026,LOCAL3,4,T1,384,526,outer_train_timing_prefix,0,0,26618c50856819a2a10e5aedc0d7e03e8c739aa5cae94b2bd78d7f9ed6a55543,16,384,64,0.003421554655435555,0.05814120012881408,0.9591652675526626
full_808,2026,LOCAL3,4,T1,384,526,outer_train_timing_prefix,0,0,26618c50856819a2a10e5aedc0d7e03e8c739aa5cae94b2bd78d7f9ed6a55543,32,384,64,0.0007483474237100638,0.02589453360135975,0.9850598011540224
full_808,2026,LOCAL3,4,T1,384,526,outer_train_timing_prefix,0,0,26618c50856819a2a10e5aedc0d7e03e8c739aa5cae94b2bd78d7f9ed6a55543,64,384,64,0.00014777049166077758,0.010136397548586477,0.9951961987026089
full_808,2026,LOCAL3,4,T2,576,526,outer_train_timing_prefix,0,0,7123d529c5358a3e88d2dafec00efcf2819610671f281f2ae8d79076e9cb6248,8,576,64,0.017274515068987955,0.8547669032953017,0.8547669032953017
full_808,2026,LOCAL3,4,T2,576,526,outer_train_timing_prefix,0,0,7123d529c5358a3e88d2dafec00efcf2819610671f281f2ae8d79076e9cb6248,16,576,64,0.005060267461312996,0.08294163123212686,0.9377085345274286
full_808,2026,LOCAL3,4,T2,576,526,outer_train_timing_prefix,0,0,7123d529c5358a3e88d2dafec00efcf2819610671f281f2ae8d79076e9cb6248,32,576,64,0.001101535086950916,0.03803849101202983,0.9757470255394584
full_808,2026,LOCAL3,4,T2,576,526,outer_train_timing_prefix,0,0,7123d529c5358a3e88d2dafec00efcf2819610671f281f2ae8d79076e9cb6248,64,576,64,0.00022351711206551662,0.01573815235460533,0.9914851778940641
full_808,2026,LOCAL3,4,T3,768,526,outer_train_timing_prefix,0,0,5358b374c44d228d8db973e6e63848c7ba8866ddabc78690f8a71773d2243310,8,768,64,0.01755282089922335,0.8231205646059372,0.8231205646059371
full_808,2026,LOCAL3,4,T3,768,526,outer_train_timing_prefix,0,0,5358b374c44d228d8db973e6e63848c7ba8866ddabc78690f8a71773d2243310,16,768,64,0.007509591781961591,0.09245188881848447,0.9155724534244215
full_808,2026,LOCAL3,4,T3,768,526,outer_train_timing_prefix,0,0,5358b374c44d228d8db973e6e63848c7ba8866ddabc78690f8a71773d2243310,32,768,64,0.0015087857293573335,0.0504386524000263,0.9660111058244477
full_808,2026,LOCAL3,4,T3,768,526,outer_train_timing_prefix,0,0,5358b374c44d228d8db973e6e63848c7ba8866ddabc78690f8a71773d2243310,64,768,64,0.00031071724592664365,0.021469495045174942,0.9874806008696229
ftv_complete_375,2026,LOCAL3,4,T0,192,225,outer_train_timing_prefix,0,0,d565855fa84863231c0caa3eab6e85cdf7a7a18e16e8bb2d51c5ab7f9e530996,8,192,64,0.009024419606924782,0.9582382766664633,0.9582382766664634
ftv_complete_375,2026,LOCAL3,4,T0,192,225,outer_train_timing_prefix,0,0,d565855fa84863231c0caa3eab6e85cdf7a7a18e16e8bb2d51c5ab7f9e530996,16,192,64,0.0016146756244302812,0.026270819394853828,0.9845090960613172
ftv_complete_375,2026,LOCAL3,4,T0,192,225,outer_train_timing_prefix,0,0,d565855fa84863231c0caa3eab6e85cdf7a7a18e16e8bb2d51c5ab7f9e530996,32,192,64,0.0003156498357196279,0.010745698841664144,0.9952547949029812
ftv_complete_375,2026,LOCAL3,4,T0,192,225,outer_train_timing_prefix,0,0,d565855fa84863231c0caa3eab6e85cdf7a7a18e16e8bb2d51c5ab7f9e530996,64,192,64,4.547242759644945e-05,0.004004879453641573,0.9992596743566226
ftv_complete_375,2026,LOCAL3,4,T1,384,225,outer_train_timing_prefix,0,0,038f66ea81b05c9ba9db063d801cf3df3134abcba13f5aa6fdd2712919bc8a75,8,384,64,0.01670181801300427,0.906456203019221,0.906456203019221
ftv_complete_375,2026,LOCAL3,4,T1,384,225,outer_train_timing_prefix,0,0,038f66ea81b05c9ba9db063d801cf3df3134abcba13f5aa6fdd2712919bc8a75,16,384,64,0.0033025375132647024,0.05722089213839322,0.9636770951576143
ftv_complete_375,2026,LOCAL3,4,T1,384,225,outer_train_timing_prefix,0,0,038f66ea81b05c9ba9db063d801cf3df3134abcba13f5aa6fdd2712919bc8a75,32,384,64,0.000627479749721523,0.023815350084896734,0.987492445242511
ftv_complete_375,2026,LOCAL3,4,T1,384,225,outer_train_timing_prefix,0,0,038f66ea81b05c9ba9db063d801cf3df3134abcba13f5aa6fdd2712919bc8a75,64,384,64,0.00012648137167357317,0.009152010567138985,0.9966444558096501
ftv_complete_375,2026,LOCAL3,4,T2,576,225,outer_train_timing_prefix,0,0,52c95a5189c021d7c44ee2ffecdce513554731328eb48099a19f5216c3dbaec1,8,576,64,0.01748437486569774,0.8656683034488392,0.865668303448839
ftv_complete_375,2026,LOCAL3,4,T2,576,225,outer_train_timing_prefix,0,0,52c95a5189c021d7c44ee2ffecdce513554731328eb48099a19f5216c3dbaec1,16,576,64,0.00485247547703157,0.07822339820667533,0.9438917016555144
ftv_complete_375,2026,LOCAL3,4,T2,576,225,outer_train_timing_prefix,0,0,52c95a5189c021d7c44ee2ffecdce513554731328eb48099a19f5216c3dbaec1,32,576,64,0.0010440594673049876,0.03579513384023542,0.9796868354957498
ftv_complete_375,2026,LOCAL3,4,T2,576,225,outer_train_timing_prefix,0,0,52c95a5189c021d7c44ee2ffecdce513554731328eb48099a19f5216c3dbaec1,64,576,64,0.000199173130044891,0.014202015292836944,0.9938888507885866
ftv_complete_375,2026,LOCAL3,4,T3,768,225,outer_train_timing_prefix,0,0,e8c1490f445cd96d8e44481f69d6c4c8ab70e988d2b4b803801de0e5c9db0176,8,768,64,0.017801530985671797,0.8326439946254371,0.832643994625437
ftv_complete_375,2026,LOCAL3,4,T3,768,225,outer_train_timing_prefix,0,0,e8c1490f445cd96d8e44481f69d6c4c8ab70e988d2b4b803801de0e5c9db0176,16,768,64,0.0069450374487345585,0.09058742752734592,0.923231422152783
ftv_complete_375,2026,LOCAL3,4,T3,768,225,outer_train_timing_prefix,0,0,e8c1490f445cd96d8e44481f69d6c4c8ab70e988d2b4b803801de0e5c9db0176,32,768,64,0.0013750882389366925,0.04804335575843803,0.9712747779112212
ftv_complete_375,2026,LOCAL3,4,T3,768,225,outer_train_timing_prefix,0,0,e8c1490f445cd96d8e44481f69d6c4c8ab70e988d2b4b803801de0e5c9db0176,64,768,64,0.0002732514177812463,0.019643120173807684,0.990917898085029
full_808,3026,LOCAL0,0,T0,192,525,outer_train_timing_prefix,0,0,9f9433599cea61d86b579b341854df3068c537d702e4445f619859ca5756d616,8,192,64,0.006247521494379804,0.9620590618817502,0.9620590618817502
full_808,3026,LOCAL0,0,T0,192,525,outer_train_timing_prefix,0,0,9f9433599cea61d86b579b341854df3068c537d702e4445f619859ca5756d616,16,192,64,0.0011497800770922315,0.02405139077596216,0.9861104526577124
full_808,3026,LOCAL0,0,T0,192,525,outer_train_timing_prefix,0,0,9f9433599cea61d86b579b341854df3068c537d702e4445f619859ca5756d616,32,192,64,0.00029166820780009503,0.009135906550048489,0.9952463592077608
full_808,3026,LOCAL0,0,T0,192,525,outer_train_timing_prefix,0,0,9f9433599cea61d86b579b341854df3068c537d702e4445f619859ca5756d616,64,192,64,4.915581235676811e-05,0.0038534849406999024,0.9990998441484609
full_808,3026,LOCAL0,0,T1,384,525,outer_train_timing_prefix,0,0,7a20fb4b26a48d8b5e38fb9e27c15f6edea1375cfad5b579831a3e7daf7e38c6,8,384,64,0.010335518495329446,0.9287211116228942,0.9287211116228942
full_808,3026,LOCAL0,0,T1,384,525,outer_train_timing_prefix,0,0,7a20fb4b26a48d8b5e38fb9e27c15f6edea1375cfad5b579831a3e7daf7e38c6,16,384,64,0.0029077188692400798,0.039268153497348926,0.9679892651202431
full_808,3026,LOCAL0,0,T1,384,525,outer_train_timing_prefix,0,0,7a20fb4b26a48d8b5e38fb9e27c15f6edea1375cfad5b579831a3e7daf7e38c6,32,384,64,0.0005687263040179896,0.019246468242688008,0.9872357333629309
full_808,3026,LOCAL0,0,T1,384,525,outer_train_timing_prefix,0,0,7a20fb4b26a48d8b5e38fb9e27c15f6edea1375cfad5b579831a3e7daf7e38c6,64,384,64,0.00012453258120567601,0.008614643275413454,0.9958503766383447
full_808,3026,LOCAL0,0,T2,576,525,outer_train_timing_prefix,0,0,119102bba4b4c294b51daa9cbb6f377b48ee5cd9a4ec4a7900bfa9bbc8cf8cad,8,576,64,0.014641129265081761,0.9025638560426293,0.9025638560426293
full_808,3026,LOCAL0,0,T2,576,525,outer_train_timing_prefix,0,0,119102bba4b4c294b51daa9cbb6f377b48ee5cd9a4ec4a7900bfa9bbc8cf8cad,16,576,64,0.003579021040688523,0.04954506359738812,0.9521089196400175
full_808,3026,LOCAL0,0,T2,576,525,outer_train_timing_prefix,0,0,119102bba4b4c294b51daa9cbb6f377b48ee5cd9a4ec4a7900bfa9bbc8cf8cad,32,576,64,0.000848869663198896,0.028123237190752614,0.9802321568307701
full_808,3026,LOCAL0,0,T2,576,525,outer_train_timing_prefix,0,0,119102bba4b4c294b51daa9cbb6f377b48ee5cd9a4ec4a7900bfa9bbc8cf8cad,64,576,64,0.0001797571373302162,0.012435891303800154,0.9926680481345701
full_808,3026,LOCAL0,0,T3,768,525,outer_train_timing_prefix,0,0,46da2a10a6a013cbe22f11b0f834a8428249580dffff93e68dfacff73ee43087,8,768,64,0.02857821144987679,0.8661527812577486,0.8661527812577487
full_808,3026,LOCAL0,0,T3,768,525,outer_train_timing_prefix,0,0,46da2a10a6a013cbe22f11b0f834a8428249580dffff93e68dfacff73ee43087,16,768,64,0.004351328453224316,0.07086430456054015,0.9370170858182888
full_808,3026,LOCAL0,0,T3,768,525,outer_train_timing_prefix,0,0,46da2a10a6a013cbe22f11b0f834a8428249580dffff93e68dfacff73ee43087,32,768,64,0.0011974429851833092,0.03592237829051592,0.9729394641088048
full_808,3026,LOCAL0,0,T3,768,525,outer_train_timing_prefix,0,0,46da2a10a6a013cbe22f11b0f834a8428249580dffff93e68dfacff73ee43087,64,768,64,0.00025416267451903524,0.01645993137489845,0.9893993954837031
ftv_complete_375,3026,LOCAL0,0,T0,192,247,outer_train_timing_prefix,0,0,19a9a031a40774f3170910cf7b2c3e5aec743941a97a55eb7e7c62b7a68e3e02,8,192,64,0.006002778233533192,0.9644959136280152,0.9644959136280155
ftv_complete_375,3026,LOCAL0,0,T0,192,247,outer_train_timing_prefix,0,0,19a9a031a40774f3170910cf7b2c3e5aec743941a97a55eb7e7c62b7a68e3e02,16,192,64,0.001287883060212654,0.022514298844920875,0.9870102124729364
ftv_complete_375,3026,LOCAL0,0,T0,192,247,outer_train_timing_prefix,0,0,19a9a031a40774f3170910cf7b2c3e5aec743941a97a55eb7e7c62b7a68e3e02,32,192,64,0.0002760820821016582,0.008846398055403982,0.9958566105283403
ftv_complete_375,3026,LOCAL0,0,T0,192,247,outer_train_timing_prefix,0,0,19a9a031a40774f3170910cf7b2c3e5aec743941a97a55eb7e7c62b7a68e3e02,64,192,64,4.18695889451787e-05,0.003494204403658595,0.9993508149319987
ftv_complete_375,3026,LOCAL0,0,T1,384,247,outer_train_timing_prefix,0,0,ee5bfc9ccfa5433a942fefc3d13bc33b9170457b4da4883cda30c262580acc5a,8,384,64,0.010003646273388534,0.9350583892900359,0.935058389290036
ftv_complete_375,3026,LOCAL0,0,T1,384,247,outer_train_timing_prefix,0,0,ee5bfc9ccfa5433a942fefc3d13bc33b9170457b4da4883cda30c262580acc5a,16,384,64,0.002497967200728184,0.03695818635721899,0.972016575647255
ftv_complete_375,3026,LOCAL0,0,T1,384,247,outer_train_timing_prefix,0,0,ee5bfc9ccfa5433a942fefc3d13bc33b9170457b4da4883cda30c262580acc5a,32,384,64,0.000526104345980977,0.017425041023763264,0.9894416166710183
ftv_complete_375,3026,LOCAL0,0,T1,384,247,outer_train_timing_prefix,0,0,ee5bfc9ccfa5433a942fefc3d13bc33b9170457b4da4883cda30c262580acc5a,64,384,64,0.00010976147785757185,0.007606877757288062,0.9970484944283062
ftv_complete_375,3026,LOCAL0,0,T2,576,247,outer_train_timing_prefix,0,0,67ffd58274b3ba49e81fc465e452c24f5ac4b8d3d76e385a7e89e1d153627448,8,576,64,0.014110564084039991,0.9104309185882137,0.9104309185882137
ftv_complete_375,3026,LOCAL0,0,T2,576,247,outer_train_timing_prefix,0,0,67ffd58274b3ba49e81fc465e452c24f5ac4b8d3d76e385a7e89e1d153627448,16,576,64,0.003166914931840312,0.04730092824729078,0.9577318468355045
