population,seed,arm,fold,timing,raw_input_dim,train_rows,fit_scope,validation_rows_in_fit,test_rows_in_fit,fitted_transform_sha256,component,explained_variance,explained_variance_ratio,cumulative_explained_variance_ratio
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,22,1.869830444748099,0.0031237153348955167,0.9464427997141855
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,23,1.8319665273134702,0.003060460348400898,0.9495032600625865
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,24,1.4520207191897485,0.0024257276374222677,0.9519289877000087
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,25,1.3089319369538355,0.0021866853089708978,0.9541156730089796
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,26,1.2773152403213215,0.0021338668513470414,0.9562495398603267
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,27,1.1615641163385526,0.0019404944725669548,0.9581900343328936
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,28,1.0237011502337034,0.0017101823271285946,0.9599002166600222
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,29,1.00784673408471,0.0016836961379719632,0.9615839127979942
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,30,0.9564676265407208,0.0015978628440606395,0.9631817756420548
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,31,0.9344897361331667,0.001561146855459877,0.9647429224975146
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,32,0.827578261971266,0.0013825418850178614,0.9661254643825324
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,33,0.7497700259514982,0.0012525564199085575,0.967378020802441
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,34,0.7396002511702248,0.0012355669214618268,0.9686135877239028
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,35,0.6908225967136178,0.0011540795825139016,0.9697676673064167
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,36,0.6440203378493982,0.0010758923147150784,0.9708435596211318
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,37,0.6294993405547721,0.0010516337184051277,0.9718951933395369
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,38,0.5784119452327489,0.0009662877552802346,0.9728614810948171
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,39,0.5433390541753516,0.0009076954225140029,0.9737691765173311
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,40,0.5176922428519475,0.0008648501805579163,0.974634026697889
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,41,0.5128813380711504,0.0008568131432528988,0.9754908398411419
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,42,0.48335308201521426,0.0008074836083136625,0.9762983234494556
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,43,0.4636083551958111,0.0007744983148490449,0.9770728217643045
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,44,0.4403769206472395,0.0007356881710978713,0.9778085099354025
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,45,0.4269877226851283,0.0007133203445852203,0.9785218302799877
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,46,0.408399330023951,0.000682266808490614,0.9792040970884783
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,47,0.38821016237128175,0.0006485390377333486,0.9798526361262117
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,48,0.3792635273001512,0.0006335929011754056,0.980486229027387
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,49,0.3747421105776946,0.0006260394789969077,0.9811122685063839
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,50,0.3575377891382118,0.0005972981549597841,0.9817095666613437
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,51,0.32785559892988125,0.0005477114595524694,0.9822572781208961
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,52,0.31440701778440905,0.0005252444282370404,0.9827825225491332
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,53,0.3101024000325064,0.0005180531877049111,0.9833005757368382
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,54,0.2948796064936245,0.000492622179374228,0.9837931979162123
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,55,0.2858531911808814,0.0004775427629433174,0.9842707406791557
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,56,0.2769700952455338,0.0004627027740702452,0.9847334434532259
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,57,0.2562621477035775,0.0004281083361239024,0.9851615517893498
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,58,0.24316672429286124,0.00040623128569941053,0.9855677830750492
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,59,0.2310097038988669,0.00038592191960794465,0.9859537049946572
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,60,0.2205333755456376,0.00036842029660127045,0.9863221252912584
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,61,0.2167743872352145,0.00036214057778401513,0.9866842658690425
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,62,0.21032696323662264,0.0003513695919593149,0.9870356354610018
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,63,0.2049604763503297,0.0003424044061435029,0.9873780398671453
full_808,2026,LOCAL3,3,T3,768,526,outer_train_timing_prefix,0,0,03dc91054357f77bf11b17ed397809121cebd86d5d670dde8ea5cafdd6f81ea2,64,0.1948616675187546,0.0003255334625240031,0.9877035733296693
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,1,75.7928658324566,0.5411980910458479,0.5411980910458479
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,2,34.18586565152895,0.24410378243587288,0.7853018734817208
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,3,13.176561316151467,0.09408708527545864,0.8793889587571794
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,4,4.4086595716932,0.03147998321564498,0.9108689419728243
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,5,2.1077092380943796,0.015050073692396292,0.9259190156652206
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,6,1.94462812620846,0.013885594879398314,0.939804610544619
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,7,1.1954262699865863,0.008535927599477994,0.9483405381440969
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,8,1.0098581579647727,0.007210880619367881,0.9555514187634648
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,9,0.8468404365760851,0.006046854445489899,0.9615982732089547
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,10,0.727194286890012,0.005192522482977409,0.9667907956919322
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,11,0.6607239115690781,0.004717891528735465,0.9715086872206676
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,12,0.5609187272660293,0.004005233752465465,0.975513920973133
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,13,0.41747082419141074,0.00298094564228731,0.9784948666154204
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,14,0.39786302381690164,0.002840936368119607,0.9813358029835401
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,15,0.3269701204340069,0.002334726402865984,0.9836705293864061
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,16,0.26654792227073565,0.0019032823883984224,0.9855738117748045
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,17,0.16787870644983796,0.0011987359820743405,0.9867725477568788
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,18,0.15550175919762976,0.0011103585318710813,0.98788290628875
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,19,0.1355948880126528,0.0009682137460040242,0.988851120034754
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,20,0.12929882146146787,0.0009232567548522298,0.9897743767896062
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,21,0.11221185479373455,0.0008012474649174336,0.9905756242545236
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,22,0.0994130058572891,0.00070985743056644,0.99128548168509
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,23,0.09391518527502914,0.0006706003056200243,0.9919560819907101
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,24,0.07738454139413836,0.0005525634321776991,0.9925086454228877
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,25,0.07035108768949459,0.0005023411364958474,0.9930109865593836
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,26,0.06894604215555503,0.0004923084249411543,0.9935032949843248
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,27,0.06382597016153019,0.0004557486094657914,0.9939590435937906
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,28,0.050395357859485075,0.00035984747603311055,0.9943188910698237
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,29,0.04848455268848632,0.0003462033935782917,0.994665094463402
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,30,0.04554397637646494,0.0003252062420764796,0.9949903007054784
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,31,0.04048375974752798,0.00028907382315049665,0.9952793745286289
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,32,0.039854282827310045,0.0002845790504058899,0.9955639535790348
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,33,0.03694536841658447,0.0002638079803479177,0.9958277615593827
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,34,0.03546962366109554,0.00025327044181088675,0.9960810320011936
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,35,0.03203245819514363,0.00022872740113877508,0.9963097594023324
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,36,0.029799590360793063,0.00021278363392222098,0.9965225430362545
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,37,0.027912219791231135,0.00019930688597075851,0.9967218499222253
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,38,0.026779852736085106,0.0001912212319731522,0.9969130711541985
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,39,0.023871332316011053,0.00017045297520091815,0.9970835241293994
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,40,0.023135540213509203,0.0001651990601139643,0.9972487231895133
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,41,0.020873642076243495,0.00014904800235168939,0.997397771191865
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,42,0.020156774420182124,0.0001439292170579581,0.997541700408923
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,43,0.018292588385479758,0.000130618018012319,0.9976723184269353
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,44,0.01767096959868078,0.00012617935617945586,0.9977984977831147
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,45,0.015877184532821005,0.0001133708544461154,0.9979118686375608
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,46,0.015818531978648753,0.00011295204655431257,0.998024820684115
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,47,0.014702639505315071,0.00010498402911958979,0.9981298047132346
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,48,0.01431680384303828,0.00010222897398889714,0.9982320336872236
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,49,0.013988070792920625,9.988165940680137e-05,0.9983319153466303
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,50,0.012815832111899853,9.151130252095749e-05,0.9984234266491513
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,51,0.01158505347103972,8.272294172185617e-05,0.9985061495908731
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,52,0.011318616048498384,8.082044835551088e-05,0.9985869700392287
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,53,0.010627582172903825,7.58861288755416e-05,0.9986628561681042
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,54,0.010314562664988718,7.365101666170547e-05,0.9987365071847659
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,55,0.009965373049190348,7.115763220648693e-05,0.9988076648169724
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,56,0.009155322933676617,6.537347862748656e-05,0.9988730382955998
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,57,0.00889926286975585,6.354508467160511e-05,0.9989365833802715
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,58,0.008557601693515946,6.110545695289266e-05,0.9989976888372244
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,59,0.008023593911965901,5.729238050032299e-05,0.9990549812177247
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,60,0.0075925999089591365,5.421487275447412e-05,0.9991091960904792
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,61,0.007465461581142255,5.330704297976473e-05,0.999162503133459
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,62,0.00655608748380949,4.681366764532421e-05,0.9992093168011044
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,63,0.006075584379196292,4.338264072607416e-05,0.9992526994418305
ftv_complete_375,2026,LOCAL3,3,T0,192,242,outer_train_timing_prefix,0,0,a3d5e9bef4b6d4a6e2c895d333b4f67bcd1cae856d7de86f375172a9050264ff,64,0.005937809333675617,4.239885959033547e-05,0.9992950983014208
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,1,120.66380972385744,0.41600012305074613,0.41600012305074613
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,2,64.07290938951202,0.22089753548520902,0.6368976585359551
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,3,33.34147025219337,0.1149479347564713,0.7518455932924264
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,4,21.622441020596025,0.07454545108272827,0.8263910443751546
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,5,11.231041360901875,0.038720098419032734,0.8651111427941873
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,6,6.808355034800696,0.02347246070492886,0.8885836034991161
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,7,4.561130292550469,0.015724936642509506,0.9043085401416256
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,8,3.6158973334960014,0.012466154840590871,0.9167746949822165
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,9,2.866480932020523,0.009882469509060965,0.9266571644912776
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,10,2.3155041798744045,0.007982924009748194,0.9346400885010258
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,11,2.083276436859735,0.007182296465408373,0.9418223849664341
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,12,1.565953411802585,0.005398775436416626,0.9472211604028508
ftv_complete_375,2026,LOCAL3,3,T1,384,242,outer_train_timing_prefix,0,0,bbdef82773a74f02bc4a7715c31657ca046216da73441adb18bc178e14529be8,13,1.3896967440054355,0.004791113572764798,0.9520122739756156
