population,seed,arm,fold,timing,model_family,representation,dimension,raw_input_dim,feature_dim,train_rows,validation_rows,selected_C,validation_selection_auroc,train_auroc,validation_auroc,test_auroc,train_auprc,validation_auprc,test_auprc,train_brier,validation_brier,test_brier,train_test_auroc_gap
full_808,3026,LOCAL0,2,T3,C+M,pca,32,768,66,525,121,0.001,0.7643158529234478,0.7942071689926496,0.7643158529234478,0.7221750212404419,0.7159275374165591,0.6408135775395672,0.5724982462650072,0.22747309705361884,0.23176225012342333,0.23424066447991712,0.07203214775220779
full_808,3026,LOCAL0,2,T3,M,pca,64,768,64,525,121,0.0001,0.5509342977697407,0.7789722501052359,0.5509342977697407,0.6040781648258284,0.6416946000262321,0.387901968322937,0.4239334517987305,0.2481232762489537,0.2492443949151732,0.24898065260299715,0.17489408527940742
full_808,3026,LOCAL0,2,T3,C+M,pca,64,768,98,525,121,0.001,0.7504520795660036,0.8289188226532397,0.7504520795660036,0.7372982158028887,0.7518385646923293,0.6072352900594405,0.5778786069885445,0.22372059775713124,0.23151092399607456,0.23283259017679425,0.091620606850351
full_808,3026,LOCAL0,2,T3,M,random_projection,16,768,16,525,121,0.01,0.5440024110910187,0.616423274940906,0.5440024110910187,0.5384876805437554,0.44637903140196117,0.37594424555645534,0.3596376312378811,0.22144857554882835,0.2305314202419053,0.22987966966744117,0.07793559439715059
full_808,3026,LOCAL0,2,T3,C+M,random_projection,16,768,50,525,121,0.01,0.7742616033755275,0.7663763235436972,0.7742616033755275,0.7257434154630417,0.662142552618913,0.6678384480989644,0.5887540169718124,0.18911340430292717,0.1895009296398589,0.20142025068232972,0.04063290808065556
full_808,3026,LOCAL0,2,T3,M,random_projection,32,768,32,525,121,0.001,0.544906570223026,0.5876048311368713,0.544906570223026,0.5763806287170774,0.4068014693130525,0.4334178246100766,0.3840275806446102,0.2411104379816476,0.24239047662331878,0.24228017846205108,0.011224202419793938
full_808,3026,LOCAL0,2,T3,C+M,random_projection,32,768,66,525,121,0.1,0.7787823990355636,0.7803807920215007,0.7787823990355636,0.723874256584537,0.6922130663975558,0.6674048299231602,0.5515428325844882,0.17193743875996456,0.17932771550508103,0.1945903189826779,0.05650653543696371
ftv_complete_375,3026,LOCAL0,2,T0,C,none,-1,192,34,240,52,0.001,0.7495798319327731,0.7890922959572845,0.7495798319327731,0.6412429378531074,0.6295143798585708,0.5052533886514194,0.49331696165888866,0.2367315505190636,0.24123473355544273,0.24103091419578523,0.1478493581041771
ftv_complete_375,3026,LOCAL0,2,T0,F,none,-1,192,1,240,52,0.0001,0.4890756302521008,0.5088566827697263,0.4890756302521008,0.5628531073446328,0.3062909085002618,0.3501506044616293,0.4705568601967343,0.2494615666252258,0.24956388815300004,0.24945943110790877,-0.0539964245749065
ftv_complete_375,3026,LOCAL0,2,T0,C+F,none,-1,192,35,240,52,0.01,0.746218487394958,0.7991355199593186,0.746218487394958,0.6504237288135594,0.6523064711565003,0.4981951784154876,0.5199163227410378,0.18672262470094833,0.208869250507519,0.2072438043748119,0.14871179114575928
ftv_complete_375,3026,LOCAL0,2,T0,M,raw,192,192,192,240,52,0.001,0.5159663865546219,0.6224256292906178,0.5159663865546219,0.3990112994350283,0.4128631167717724,0.3587163415455943,0.26133592080373996,0.23918948246992278,0.24709145855302428,0.2520503061195531,0.22341432985558957
ftv_complete_375,3026,LOCAL0,2,T0,C+M,raw,192,192,226,240,52,1.0,0.7193277310924371,0.9294855496228493,0.7193277310924371,0.612994350282486,0.8719949299022481,0.4977143792096895,0.4380884605255076,0.09669605791349986,0.22765208453181926,0.23177556324375134,0.3164911993403634
ftv_complete_375,3026,LOCAL0,2,T0,C+F+M,raw,192,192,227,240,52,1.0,0.7159663865546219,0.929231290787355,0.7159663865546219,0.6137005649717514,0.8686202150098077,0.49355990623168705,0.43791482261575604,0.0968377933227867,0.22691976128331898,0.234502408498811,0.3155307258156036
ftv_complete_375,3026,LOCAL0,2,T0,M,pca,8,192,8,240,52,0.1,0.5025210084033613,0.6480210187304007,0.5025210084033613,0.3531073446327684,0.4206030974058597,0.3425236149839878,0.22681078286754242,0.19529688972363837,0.23507340371980487,0.22790993942788132,0.29491367409763236
ftv_complete_375,3026,LOCAL0,2,T0,C+M,pca,8,192,42,240,52,1.0,0.746218487394958,0.8285447919315196,0.746218487394958,0.5798022598870057,0.716031352892664,0.5083577712677306,0.42057889244001445,0.13980051777394115,0.2146422124589328,0.2232481559503663,0.2487425320445139
ftv_complete_375,3026,LOCAL0,2,T0,C+F+M,pca,8,192,43,240,52,1.0,0.7445378151260504,0.8289685566573437,0.7445378151260504,0.5748587570621468,0.717148820449935,0.5093480314760683,0.41520783193980126,0.13978801855928655,0.2151866846530452,0.22409248917126487,0.25410979959519686
ftv_complete_375,3026,LOCAL0,2,T0,M_residual,pca,8,192,8,240,52,0.0001,0.507563025210084,0.6497160776336978,0.507563025210084,0.3637005649717514,0.4267868340079743,0.34689397935692906,0.23230685169415682,0.2493208380995866,0.24961002044710176,0.2495726729573925,0.28601551266194636
ftv_complete_375,3026,LOCAL0,2,T0,C+F+M_residual,pca,8,192,43,240,52,1.0,0.7445378151260504,0.8291380625476734,0.7445378151260504,0.5755649717514124,0.7178156208115545,0.5093480314760683,0.4181840224159918,0.1397811671962383,0.2151616568795878,0.22407768797090635,0.253573090796261
ftv_complete_375,3026,LOCAL0,2,T0,M,pca,16,192,16,240,52,0.1,0.5142857142857142,0.6656496313246885,0.5142857142857142,0.43290960451977406,0.4305576325600608,0.34501328699406913,0.26274050639942303,0.19228590138846322,0.236591332014369,0.2216873781342771,0.2327400268049144
ftv_complete_375,3026,LOCAL0,2,T0,C+M,pca,16,192,50,240,52,0.01,0.73109243697479,0.8341384863123994,0.73109243697479,0.6292372881355932,0.7090664325365142,0.4905272242384221,0.4719820804480219,0.17920576868366023,0.21529310778751037,0.21170011180439202,0.2049011981768062
ftv_complete_375,3026,LOCAL0,2,T0,C+F+M,pca,16,192,51,240,52,0.01,0.7327731092436975,0.833206203915586,0.7327731092436975,0.6299435028248587,0.7099577202171431,0.4917237860311479,0.4704105780273347,0.17919825092919475,0.21530610882138895,0.2114687971873623,0.2032627010907273
ftv_complete_375,3026,LOCAL0,2,T0,M_residual,pca,16,192,16,240,52,0.001,0.5176470588235295,0.6799728790575472,0.5176470588235295,0.45550847457627125,0.4444233242510005,0.3557754128976839,0.2748071627834029,0.2433346141270622,0.24640155283929432,0.24561666344147653,0.22446440448127597
ftv_complete_375,3026,LOCAL0,2,T0,C+F+M_residual,pca,16,192,51,240,52,0.01,0.7344537815126051,0.8332909568607509,0.7344537815126051,0.6377118644067797,0.7082238689898573,0.4920146247746721,0.4726606722226865,0.17910439640455192,0.21553091221526974,0.21094127029748783,0.1955790924539712
ftv_complete_375,3026,LOCAL0,2,T0,M,pca,32,192,32,240,52,10.0,0.5058823529411764,0.7477752351894228,0.5058823529411764,0.5070621468926554,0.5634047116267424,0.3420941026930984,0.30139350216030014,0.1710188273963002,0.24732164686210137,0.22675132431978232,0.2407130882967674
ftv_complete_375,3026,LOCAL0,2,T0,C+M,pca,32,192,66,240,52,1.0,0.7428571428571429,0.8888888888888888,0.7428571428571429,0.6151129943502825,0.8084779164290662,0.48055219935108434,0.44697186304186337,0.11628192128523225,0.21957013694076094,0.2270859002523324,0.2737758945386063
ftv_complete_375,3026,LOCAL0,2,T0,C+F+M,pca,32,192,67,240,52,1.0,0.7411764705882353,0.8885498771082295,0.7411764705882353,0.6129943502824858,0.807748615830752,0.4874933657673595,0.4398828497658727,0.11628732062530948,0.22171726506470749,0.23063767581286854,0.2755555268257437
ftv_complete_375,3026,LOCAL0,2,T0,M_residual,pca,32,192,32,240,52,10.0,0.5159663865546218,0.745995423340961,0.5159663865546218,0.5254237288135594,0.5676735903579592,0.35861726871412936,0.34011662052370767,0.1701618378447555,0.25340554843855945,0.22094012754008682,0.22057169452740166
ftv_complete_375,3026,LOCAL0,2,T0,C+F+M_residual,pca,32,192,67,240,52,1.0,0.7411764705882353,0.8883803712178998,0.7411764705882353,0.6122881355932203,0.8074200294223648,0.4874933657673595,0.4396695027783322,0.11629296277790563,0.2213966455226464,0.23084875128812649,0.27609223562467955
ftv_complete_375,3026,LOCAL0,2,T0,M,pca,64,192,64,240,52,0.0001,0.5176470588235293,0.8117637087888805,0.5176470588235293,0.5331920903954802,0.6904569222136344,0.32894237801609066,0.30739597733736,0.2488453422559897,0.24949505606531813,0.24948267980841896,0.2785716183934003
ftv_complete_375,3026,LOCAL0,2,T0,C+M,pca,64,192,98,240,52,0.0001,0.7092436974789915,0.8688024408848208,0.7092436974789915,0.6257062146892656,0.7596073808561675,0.4937765178798332,0.4156425398229628,0.24790261855173798,0.2489574803785463,0.24901784938485827,0.24309622619555527
ftv_complete_375,3026,LOCAL0,2,T0,C+F+M,pca,64,192,99,240,52,0.0001,0.7142857142857143,0.8665141113653699,0.7142857142857143,0.6313559322033898,0.7566202947443844,0.4978129643008536,0.4214821319718854,0.24790133743199128,0.24895843190792527,0.24901033188366117,0.23515817916198012
ftv_complete_375,3026,LOCAL0,2,T0,M_residual,pca,64,192,64,240,52,1.0,0.5142857142857142,0.8295618272734977,0.5142857142857142,0.5296610169491526,0.7012262079876027,0.3702142002617175,0.3093668207403709,0.14203860611073485,0.30599507042739243,0.2714813888863046,0.2999008103243451
ftv_complete_375,3026,LOCAL0,2,T0,C+F+M_residual,pca,64,192,99,240,52,0.0001,0.7075630252100841,0.8673616408170184,0.7075630252100841,0.6334745762711864,0.7575387491838383,0.4897738530685725,0.42208043082064334,0.24789139750483338,0.2489578516677779,0.24900635458857365,0.23388706454583197
ftv_complete_375,3026,LOCAL0,2,T0,M,random_projection,16,192,16,240,52,0.01,0.5243697478991597,0.5975930163573184,0.5243697478991597,0.4272598870056497,0.39370813173590236,0.37742570113056106,0.36979979508138755,0.21852503754663288,0.22873116555810463,0.2296043281568265,0.17033312935166872
ftv_complete_375,3026,LOCAL0,2,T0,C+M,random_projection,16,192,50,240,52,0.1,0.7378151260504202,0.8254936859055851,0.7378151260504202,0.605225988700565,0.7000810423653526,0.5064096902384942,0.457131716841747,0.14684821099512363,0.19983354664180564,0.20224005374946558,0.22026769720502015
ftv_complete_375,3026,LOCAL0,2,T0,C+F+M,random_projection,16,192,51,240,52,0.1,0.7361344537815125,0.8254089329604204,0.7361344537815125,0.6024011299435028,0.7000716549127088,0.5057094101264494,0.45587016630174065,0.1468356629813884,0.1998432549185359,0.20254732676365367,0.22300780301691758
ftv_complete_375,3026,LOCAL0,2,T0,M,random_projection,32,192,32,240,52,0.01,0.492436974789916,0.6251377235358929,0.492436974789916,0.4018361581920904,0.40248494096025966,0.3144408604721627,0.27625859859105106,0.21489583266068848,0.23392459135974425,0.23419705672646254,0.22330156534380252
ftv_complete_375,3026,LOCAL0,2,T0,C+M,random_projection,32,192,66,240,52,0.1,0.7126050420168067,0.8408339689804221,0.7126050420168067,0.6087570621468927,0.7403293949017457,0.4766156528241631,0.4261111162920212,0.1404627312478483,0.21336225260341685,0.2088523681422627,0.23207690683352933
ftv_complete_375,3026,LOCAL0,2,T0,C+F+M,random_projection,32,192,67,240,52,0.01,0.7092436974789916,0.8177811678955844,0.7092436974789916,0.57909604519774,0.6770421795018662,0.48377057841339316,0.41051106891805794,0.18152681157130868,0.21543766421773053,0.2168309949948539,0.23868512269784437
ftv_complete_375,3026,LOCAL0,2,T1,C,none,-1,384,34,240,52,0.001,0.7495798319327731,0.7890922959572845,0.7495798319327731,0.6412429378531074,0.6295143798585708,0.5052533886514194,0.49331696165888866,0.2367315505190636,0.24123473355544273,0.24103091419578523,0.1478493581041771
ftv_complete_375,3026,LOCAL0,2,T1,F,none,-1,384,2,240,52,1.0,0.7949579831932774,0.6703957962539198,0.7949579831932774,0.7281073446327684,0.42095949228459323,0.644920317927908,0.5646531213483411,0.19270109076195346,0.18754484270483565,0.1835829890036165,-0.05771154837884862
ftv_complete_375,3026,LOCAL0,2,T1,C+F,none,-1,384,36,240,52,100.0,0.8218487394957983,0.8257479447410798,0.8218487394957983,0.7182203389830508,0.7282646619428955,0.6300430140138392,0.553835460887314,0.13819603783002268,0.16851670909204855,0.1866086319102893,0.107527605758029
ftv_complete_375,3026,LOCAL0,2,T1,M,raw,384,384,384,240,52,100.0,0.7025210084033614,1.0,0.7025210084033614,0.5268361581920904,1.0,0.6532559797274649,0.30311802870612714,0.0016168472469518165,0.21622651131677595,0.4320356240498621,0.4731638418079096
ftv_complete_375,3026,LOCAL0,2,T1,C+M,raw,384,384,418,240,52,0.1,0.7529411764705882,0.9409271972201034,0.7529411764705882,0.4936440677966102,0.900365956214182,0.5388127104048612,0.3573243322993863,0.09376079702335567,0.21155999332211214,0.2649572311680215,0.44728312942349324
ftv_complete_375,3026,LOCAL0,2,T1,C+F+M,raw,384,384,420,240,52,1.0,0.7781512605042017,0.9909314348673617,0.7781512605042017,0.5141242937853108,0.9824587124730875,0.5627637440406451,0.368985618921076,0.04256557885382762,0.2255855772059539,0.29723626053495084,0.4768071410820509
ftv_complete_375,3026,LOCAL0,2,T1,M,pca,8,384,8,240,52,1.0,0.6134453781512605,0.6606492075599627,0.6134453781512605,0.28389830508474573,0.4245476047849802,0.4316454151283872,0.21618949229142345,0.19281240295552696,0.2230621485786331,0.24364518787020695,0.376750902475217
ftv_complete_375,3026,LOCAL0,2,T1,C+M,pca,8,384,42,240,52,1.0,0.7563025210084033,0.834901262818883,0.7563025210084033,0.5218926553672316,0.7329870273216096,0.5262015107081738,0.3920584395800802,0.13726222754562112,0.1985363302783281,0.23488745843670428,0.3130086074516514
ftv_complete_375,3026,LOCAL0,2,T1,C+F+M,pca,8,384,44,240,52,1.0,0.8453781512605043,0.8558352402745996,0.8453781512605043,0.5734463276836158,0.7717654481679416,0.6986422244155055,0.4336908773185433,0.12637665947430818,0.15723611384295186,0.21885723549327663,0.28238891259098375
ftv_complete_375,3026,LOCAL0,2,T1,M_residual,pca,8,384,8,240,52,1.0,0.626890756302521,0.6605644546147978,0.626890756302521,0.3622881355932204,0.4818551140208851,0.4435035265736561,0.2499181362790494,0.18884368253484804,0.2162996620651643,0.2400941196720021,0.2982763190215775
ftv_complete_375,3026,LOCAL0,2,T1,C+F+M_residual,pca,8,384,44,240,52,1.0,0.8470588235294119,0.855072463768116,0.8470588235294119,0.5699152542372882,0.7711911205096201,0.699656423198467,0.42970903398549243,0.12612843664706044,0.1545155168147666,0.21948734114100185,0.2851572095308278
ftv_complete_375,3026,LOCAL0,2,T1,M,pca,16,384,16,240,52,0.0001,0.6554621848739496,0.7504873294346978,0.6554621848739496,0.31779661016949157,0.5511108079216825,0.45326247541170017,0.21677662267235992,0.24908531502312126,0.24933628259623483,0.24979445779353007,0.4326907192652062
ftv_complete_375,3026,LOCAL0,2,T1,C+M,pca,16,384,50,240,52,1.0,0.7663865546218488,0.8785490295787779,0.7663865546218488,0.4830508474576271,0.8052927811784264,0.5700900062195324,0.36279210966972136,0.1174638459235498,0.20075981407489504,0.2837419053608681,0.3954981821211508
ftv_complete_375,3026,LOCAL0,2,T1,C+F+M,pca,16,384,52,240,52,1.0,0.8168067226890756,0.8971946775150437,0.8168067226890756,0.521186440677966,0.8488828326898329,0.6208188628344338,0.3791557213143844,0.10510606002099245,0.17765441113818026,0.25555179040662246,0.3760082368370776
ftv_complete_375,3026,LOCAL0,2,T1,M_residual,pca,16,384,16,240,52,0.0001,0.6722689075630252,0.7473514704635986,0.6722689075630252,0.3128531073446328,0.5533875414114997,0.47705837556512865,0.22549417384118767,0.2490778821474534,0.2493225375248329,0.24977715302253517,0.43449836311896584
ftv_complete_375,3026,LOCAL0,2,T1,C+F+M_residual,pca,16,384,52,240,52,1.0,0.8201680672268907,0.898042206966692,0.8201680672268907,0.519774011299435,0.8516881966694616,0.6538848989654854,0.3807172840039616,0.10454878635407334,0.17567766419492786,0.2560377168148599,0.378268195667257
ftv_complete_375,3026,LOCAL0,2,T1,M,pca,32,384,32,240,52,0.0001,0.6403361344537816,0.7808288838037122,0.6403361344537816,0.4117231638418079,0.5830078766925502,0.4489613382808965,0.24599671676158114,0.24900065778127706,0.2492982720477704,0.24973300278616156,0.3691057199619043
ftv_complete_375,3026,LOCAL0,2,T1,C+M,pca,32,384,66,240,52,0.1,0.7815126050420168,0.8949911009407576,0.7815126050420168,0.5310734463276836,0.8288694808549429,0.566291766767951,0.3791742908134442,0.11599368341294188,0.1906587394291394,0.23755757972405134,0.363917654613074
ftv_complete_375,3026,LOCAL0,2,T1,C+F+M,pca,32,384,68,240,52,1.0,0.823529411764706,0.9177896431901008,0.823529411764706,0.5444915254237288,0.8760393699833028,0.5847341856629782,0.3944455663025436,0.0930040373070921,0.18454870737862736,0.2559587388149538,0.373298117766372
ftv_complete_375,3026,LOCAL0,2,T1,M_residual,pca,32,384,32,240,52,0.0001,0.6487394957983194,0.7851512840071193,0.6487394957983194,0.4555084745762712,0.5982282619234609,0.4569201051346736,0.2730441218656583,0.24898299887351866,0.24924980654480405,0.24966322112703956,0.3296428094308481
ftv_complete_375,3026,LOCAL0,2,T1,C+F+M_residual,pca,32,384,68,240,52,1.0,0.8285714285714285,0.9172811255191118,0.8285714285714285,0.5430790960451977,0.8766845960903306,0.5957011803614528,0.3971217007143141,0.09246516359366472,0.18181787734874114,0.25611935063587965,0.3742020294739141
ftv_complete_375,3026,LOCAL0,2,T1,M,pca,64,384,64,240,52,0.0001,0.6504201680672269,0.8499025341130604,0.6504201680672269,0.4569209039548023,0.7231053673161382,0.427663930310828,0.268061681133371,0.24872187890283612,0.2494188234568681,0.24973319632088178,0.3929816301582581
ftv_complete_375,3026,LOCAL0,2,T1,C+M,pca,64,384,98,240,52,0.0001,0.7411764705882352,0.8873633358759218,0.7411764705882352,0.5798022598870056,0.7993214037285864,0.48066752159181997,0.42112974392876074,0.24777947825886942,0.248883697034588,0.2492671804801193,0.30756107598891613
ftv_complete_375,3026,LOCAL0,2,T1,C+F+M,pca,64,384,100,240,52,0.0001,0.757983193277311,0.8830409356725146,0.757983193277311,0.632768361581921,0.7872331134636675,0.513475053121689,0.451971307643735,0.2477040018733138,0.24876324623925378,0.2490993448425109,0.25027257409059367
ftv_complete_375,3026,LOCAL0,2,T1,M_residual,pca,64,384,64,240,52,1.0,0.6453781512605041,0.854479193151962,0.6453781512605041,0.4858757062146893,0.713839047379004,0.4514233552421649,0.28802077526984604,0.13741488287789666,0.24561080066903346,0.2672134548981877,0.3686034869372727
ftv_complete_375,3026,LOCAL0,2,T1,C+F+M_residual,pca,64,384,100,240,52,1.0,0.7613445378151261,0.9650817865920842,0.7613445378151261,0.5381355932203391,0.943597446566705,0.5478017050635882,0.363274433413666,0.06089758954158385,0.24076290436555622,0.31965326974426006,0.4269461933717451
ftv_complete_375,3026,LOCAL0,2,T1,M,random_projection,16,384,16,240,52,0.1,0.6100840336134453,0.7049749978811765,0.6100840336134453,0.37570621468926557,0.513481245964809,0.4130580120843409,0.2419903938922129,0.1844559055884504,0.21542748872534861,0.23995833753098664,0.3292687831919109
ftv_complete_375,3026,LOCAL0,2,T1,C+M,random_projection,16,384,50,240,52,0.1,0.7478991596638656,0.8476989575387744,0.7478991596638656,0.567090395480226,0.7575587897368299,0.5408339057962861,0.42802021127127726,0.13670995808020886,0.1906534144081122,0.2113920162422934,0.28060856205854845
ftv_complete_375,3026,LOCAL0,2,T1,C+F+M,random_projection,16,384,52,240,52,0.1,0.7932773109243697,0.8608356640393253,0.7932773109243697,0.6320621468926554,0.780808895359955,0.61808659480304,0.47393693671283327,0.13135073363745506,0.17042176248162436,0.19643667759840697,0.22877351714666994
ftv_complete_375,3026,LOCAL0,2,T1,M,random_projection,32,384,32,240,52,0.01,0.6016806722689075,0.7137045512331555,0.6016806722689075,0.29166666666666663,0.44949191513423226,0.41860793382560507,0.21248142534728864,0.2089421576542744,0.22247816764711,0.24760377995030894,0.42203788456648883
ftv_complete_375,3026,LOCAL0,2,T1,C+M,random_projection,32,384,66,240,52,0.1,0.7563025210084033,0.8612594287651496,0.7563025210084033,0.4922316384180791,0.7782360286667896,0.5747365331707892,0.35085806145631,0.13054103705797063,0.19051727372629484,0.23232304346161245,0.3690277903470705
ftv_complete_375,3026,LOCAL0,2,T1,C+F+M,random_projection,32,384,68,240,52,1.0,0.8067226890756303,0.9039749131282311,0.8067226890756303,0.5783898305084745,0.853117912799988,0.6607184651048749,0.4021121222522192,0.10233903879739993,0.18317498565801343,0.23545750417827213,0.3255850826197566
ftv_complete_375,3026,LOCAL0,2,T2,C,none,-1,576,34,240,52,0.001,0.7495798319327731,0.7890922959572845,0.7495798319327731,0.6412429378531074,0.6295143798585708,0.5052533886514194,0.49331696165888866,0.2367315505190636,0.24123473355544273,0.24103091419578523,0.1478493581041771
ftv_complete_375,3026,LOCAL0,2,T2,F,none,-1,576,3,240,52,10.0,0.7109243697478991,0.7217560810238156,0.7109243697478991,0.7309322033898304,0.46974348189511794,0.5933457852259573,0.5016259667368882,0.1819861463159875,0.19392619536274297,0.17935930517760085,-0.009176122366014838
ftv_complete_375,3026,LOCAL0,2,T2,C+F,none,-1,576,37,240,52,0.1,0.8117647058823529,0.8481227222645987,0.8117647058823529,0.7662429378531074,0.7454642625959934,0.6348403710860459,0.5979900745728974,0.1372792574774414,0.1709210903899658,0.16834882918865374,0.08187978441149135
ftv_complete_375,3026,LOCAL0,2,T2,M,raw,576,576,576,240,52,100.0,0.6857142857142857,1.0,0.6857142857142857,0.4357344632768361,1.0,0.4701357897754372,0.24929365450619811,0.0001242731159667441,0.31549386617074676,0.4641910281048463,0.5642655367231639
ftv_complete_375,3026,LOCAL0,2,T2,C+M,raw,576,576,610,240,52,0.1,0.7596638655462186,0.9814391050088991,0.7596638655462186,0.49223163841807915,0.9645530187214191,0.5408719794560963,0.3061937570195038,0.06427230150854625,0.23539451584836815,0.2949491571918489,0.48920746659081993
ftv_complete_375,3026,LOCAL0,2,T2,C+F+M,raw,576,576,613,240,52,0.1,0.7647058823529411,0.9818628697347233,0.7647058823529411,0.5663841807909604,0.9678701621512447,0.5349325711376426,0.35890799024385694,0.06037545111460806,0.22479022270630009,0.2721867225482947,0.41547868894376283
ftv_complete_375,3026,LOCAL0,2,T2,M,pca,8,576,8,240,52,0.01,0.6218487394957983,0.6891261971353505,0.6218487394957983,0.39618644067796605,0.4614063554018626,0.3996386938271564,0.2430120053980634,0.212030524327645,0.22868621635735994,0.23201984371113551,0.29293975645738446
ftv_complete_375,3026,LOCAL0,2,T2,C+M,pca,8,576,42,240,52,0.001,0.7058823529411765,0.8202390033053649,0.7058823529411765,0.6101694915254237,0.6732878144771336,0.4764731879945114,0.4325069467344312,0.23494178595603873,0.24095771687066997,0.24213898318374993,0.21006951177994126
ftv_complete_375,3026,LOCAL0,2,T2,C+F+M,pca,8,576,45,240,52,1.0,0.7798319327731092,0.876853970675481,0.7798319327731092,0.713276836158192,0.7951310064528141,0.5936099107017131,0.5103602224540266,0.11912637988003719,0.1857812771961427,0.2000224480716013,0.16357713451728895
ftv_complete_375,3026,LOCAL0,2,T2,M_residual,pca,8,576,8,240,52,1.0,0.5378151260504201,0.6476820069497415,0.5378151260504201,0.35734463276836154,0.4398514150033802,0.3649205968926974,0.23192195082517655,0.1918722557640317,0.2327878238245799,0.2394280753829484,0.29033737418138
ftv_complete_375,3026,LOCAL0,2,T2,C+F+M_residual,pca,8,576,45,240,52,1.0,0.7815126050420167,0.8763454530044918,0.7815126050420167,0.7146892655367233,0.7947268090825399,0.5964426124098473,0.5112543803794345,0.11900324791415536,0.18381261087374573,0.19995557600506464,0.16165618746776855
ftv_complete_375,3026,LOCAL0,2,T2,M,pca,16,576,16,240,52,10.0,0.615126050420168,0.7243834223239258,0.615126050420168,0.37641242937853103,0.5684892382080105,0.41286700198049625,0.238255562652868,0.17325998209924193,0.2383989685489942,0.27461316661552854,0.3479709929453948
ftv_complete_375,3026,LOCAL0,2,T2,C+M,pca,16,576,50,240,52,1.0,0.7142857142857143,0.8706670056784475,0.7142857142857143,0.4837570621468927,0.7867761873158692,0.4832280461983316,0.36809474287123983,0.12115797278702924,0.22517082378401673,0.26782401183172283,0.3869099435315548
ftv_complete_375,3026,LOCAL0,2,T2,C+F+M,pca,16,576,53,240,52,1.0,0.7865546218487395,0.9085515721671329,0.7865546218487395,0.6334745762711864,0.845291109442832,0.585718142963902,0.4405179385805499,0.1025826694501073,0.18816920225705402,0.2308695815256041,0.2750769958959465
ftv_complete_375,3026,LOCAL0,2,T2,M_residual,pca,16,576,16,240,52,10.0,0.6252100840336134,0.7105686922620561,0.6252100840336134,0.3785310734463277,0.5691781086553164,0.42164127622176134,0.2427644494426851,0.17392676832874657,0.22961539746374296,0.2653055780002194,0.3320376188157284
ftv_complete_375,3026,LOCAL0,2,T2,C+F+M_residual,pca,16,576,53,240,52,1.0,0.788235294117647,0.9088058310026274,0.788235294117647,0.6299435028248587,0.8482411683257296,0.5859372994946621,0.4393198929667413,0.10232126317111148,0.1851360928135192,0.22992673566479485,0.2788623281777687
ftv_complete_375,3026,LOCAL0,2,T2,M,pca,32,576,32,240,52,0.01,0.642016806722689,0.8154080854309688,0.642016806722689,0.4230225988700565,0.6489586585875968,0.4439650614343661,0.2512136256749497,0.1921233684374038,0.22312034463445987,0.24318278402967564,0.39238548656091227
ftv_complete_375,3026,LOCAL0,2,T2,C+M,pca,32,576,66,240,52,0.1,0.7714285714285715,0.9256716670904314,0.7714285714285715,0.5247175141242938,0.8756707074282485,0.559695950399433,0.360647957690721,0.10342626444796295,0.20889549268390573,0.2600143839460488,0.40095415296613757
ftv_complete_375,3026,LOCAL0,2,T2,C+F+M,pca,32,576,69,240,52,1.0,0.7966386554621849,0.9472836681074668,0.7966386554621849,0.6038135593220338,0.9171634271085762,0.5831638960741128,0.41189024886328496,0.074180884695483,0.23272719715723747,0.27984581372936385,0.34347010878543294
ftv_complete_375,3026,LOCAL0,2,T2,M_residual,pca,32,576,32,240,52,0.01,0.6033613445378152,0.7883718959233833,0.6033613445378152,0.41384180790960456,0.6216785982118289,0.421529954773429,0.2484012800574557,0.19597535595013102,0.22456273259167064,0.2411243142347395,0.37453008801377874
ftv_complete_375,3026,LOCAL0,2,T2,C+F+M_residual,pca,32,576,69,240,52,1.0,0.8033613445378152,0.9467751504364776,0.8033613445378152,0.6066384180790961,0.9178371919236643,0.598841887700871,0.4164007506061843,0.07475506564984927,0.22899869565669145,0.2769198119142517,0.3401367323573815
ftv_complete_375,3026,LOCAL0,2,T2,M,pca,64,576,64,240,52,1.0,0.623529411764706,0.8846512416306467,0.623529411764706,0.48305084745762716,0.7662490056485501,0.4179375860423177,0.2801299220116322,0.12369220345207153,0.2728474520508047,0.3005229138014333,0.4016003941730195
ftv_complete_375,3026,LOCAL0,2,T2,C+M,pca,64,576,98,240,52,0.1,0.7663865546218487,0.9575387744724129,0.7663865546218487,0.574858757062147,0.9295965302136419,0.5477939702063367,0.379702664971113,0.08206710425985238,0.22900648413435934,0.25141959380812473,0.3826800174102659
ftv_complete_375,3026,LOCAL0,2,T2,C+F+M,pca,64,576,101,240,52,0.1,0.7697478991596639,0.9632172217984575,0.7697478991596639,0.6617231638418078,0.9416965904015181,0.5679616256054876,0.44439136173162097,0.07512272113346662,0.21660943705315136,0.2309217610984056,0.30149405795664963
ftv_complete_375,3026,LOCAL0,2,T2,M_residual,pca,64,576,64,240,52,10.0,0.6117647058823529,0.8779557589626239,0.6117647058823529,0.5501412429378532,0.7757924920079886,0.4485250647464376,0.32530099692040826,0.12083375983690187,0.30120100234962555,0.27598281009988285,0.32781451602477074
