comparison_name,population,seed,arm,timing,metric,reference_value,comparison_value,improvement,ci_lower,ci_upper,confidence_level,n_patients,n_folds,n_bootstrap,n_valid_bootstrap,bootstrap_unit,ci_method,orientation,delta,delta_brier,reference_selector,comparison_selector,bootstrap_seed
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL0,T1,brier,0.19795462758831528,0.18884746656417628,0.009107161024138999,-0.006067343329617661,0.023659221862009305,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.009107161024138999,-0.009107161024138999,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",4495865049852172430
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL0,T2,auprc,0.5400010651611841,0.556139485666422,0.01613842050523795,-0.038532650121951645,0.07353189020791565,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,0.01613842050523795,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",3862187263381412535
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL0,T2,auroc,0.726106346483705,0.7302572898799313,0.0041509433962263476,-0.03595620417081925,0.045739928714573816,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,0.0041509433962263476,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",3862187263381412535
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL0,T2,brier,0.1887354938947084,0.17969440303035292,0.009041090864355478,-0.0053616927455130865,0.02265809090610251,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.009041090864355478,-0.009041090864355478,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",3862187263381412535
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL0,T3,auprc,0.5393749537451002,0.5196760004747816,-0.019698953270318675,-0.07210832040046078,0.03721921538816334,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.019698953270318675,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",5486231438694254032
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL0,T3,auroc,0.7154030874785592,0.7056603773584906,-0.009742710120068554,-0.052532123377231864,0.03314716757532705,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.009742710120068554,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",5486231438694254032
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL0,T3,brier,0.19299362818294807,0.19647140757822212,-0.00347777939527405,-0.01854434700148046,0.010903517088854293,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),0.00347777939527405,0.00347777939527405,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",5486231438694254032
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL3,T0,auprc,0.538897485664505,0.46504201815903645,-0.07385546750546856,-0.13419471952884007,-0.00973707221845178,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.07385546750546856,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",616482207141627236
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL3,T0,auroc,0.6880274442538593,0.6569811320754717,-0.031046312178387603,-0.08650382581933196,0.021370402243896133,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,comparison - reference,-0.031046312178387603,,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",616482207141627236
RP16_CF_plus_M_vs_CF,ftv_complete_375,3026,LOCAL3,T0,brier,0.2356217123236572,0.20854261310557679,0.02707909921808041,0.009013893065781696,0.04389605502799272,0.95,375,5,2000,2000,patient_within_outer_fold,percentile,reference - comparison (lower Brier is better),-0.02707909921808041,-0.02707909921808041,"{""model_key"":""C+F""}","{""model_key"":""C+F+M|R16""}",616482207141627236
