population,seed,arm,fold,timing,model_family,raw_input_dim,selected_dimension,selected_C,validation_auroc,selection_metric,tie_break,test_used_for_selection
ftv_complete_375,2026,LOCAL3,4,T1,"LateFusion(C+F,M)",384,8,1.0,0.7293478260869565,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T2,M,576,16,100.0,0.5478260869565218,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T2,C+M,576,8,0.0001,0.6706521739130434,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T2,C+F+M,576,16,10.0,0.7989130434782609,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T2,M_residual,576,16,1.0,0.6358695652173912,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T2,C+F+M_residual,576,16,1.0,0.8021739130434783,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T2,"LateFusion(C,M)",576,64,0.0001,0.6771739130434783,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T2,"LateFusion(C+F,M)",576,64,1.0,0.7467391304347826,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T3,M,768,16,10.0,0.5597826086956522,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T3,C+M,768,8,0.0001,0.6739130434782609,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T3,C+F+M,768,16,10.0,0.7869565217391304,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T3,M_residual,768,16,10.0,0.5967391304347827,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T3,C+F+M_residual,768,16,0.0001,0.7913043478260869,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T3,"LateFusion(C,M)",768,16,0.01,0.6608695652173913,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,2026,LOCAL3,4,T3,"LateFusion(C+F,M)",768,32,1.0,0.7913043478260869,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,0,T0,M,192,64,0.1,0.5735382760699217,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,0,T0,C+M,192,32,0.1,0.7477396021699819,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,0,T0,"LateFusion(C,M)",192,16,0.0001,0.7426160337552743,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,0,T1,M,384,16,1.0,0.5946353224834238,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,0,T1,C+M,384,16,0.0001,0.7522603978300181,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,0,T1,"LateFusion(C,M)",384,8,0.01,0.7402049427365882,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,0,T2,M,576,64,0.1,0.6558167570825798,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,0,T2,C+M,576,64,0.0001,0.7730560578661844,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,0,T2,"LateFusion(C,M)",576,64,0.0001,0.7420132610006027,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,0,T3,M,768,64,0.01,0.6585292344786016,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,0,T3,C+M,768,32,0.0001,0.7772754671488848,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,0,T3,"LateFusion(C,M)",768,64,0.0001,0.7447257383966245,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T0,M,192,64,10.0,0.5,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T0,C+M,192,8,0.001,0.8144736842105263,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T0,C+F+M,192,8,0.001,0.8039473684210525,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T0,M_residual,192,64,100.0,0.49078947368421044,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T0,C+F+M_residual,192,8,0.01,0.7947368421052632,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T0,"LateFusion(C,M)",192,8,0.0001,0.8697368421052631,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T0,"LateFusion(C+F,M)",192,8,0.1,0.8500000000000001,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T1,M,384,64,1.0,0.5868421052631578,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T1,C+M,384,8,0.001,0.8302631578947368,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T1,C+F+M,384,8,1.0,0.8289473684210527,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T1,M_residual,384,64,10.0,0.5986842105263157,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T1,C+F+M_residual,384,8,1.0,0.8302631578947368,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T1,"LateFusion(C,M)",384,8,0.0001,0.8578947368421053,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T1,"LateFusion(C+F,M)",384,64,0.1,0.8486842105263158,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T2,M,576,64,10.0,0.606578947368421,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T2,C+M,576,8,0.001,0.8644736842105263,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T2,C+F+M,576,8,10.0,0.8578947368421053,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T2,M_residual,576,64,0.1,0.5447368421052632,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T2,C+F+M_residual,576,8,1.0,0.8578947368421053,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T2,"LateFusion(C,M)",576,16,0.1,0.875,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T2,"LateFusion(C+F,M)",576,32,0.0001,0.8697368421052633,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T3,M,768,64,100.0,0.6802631578947369,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T3,C+M,768,8,0.0001,0.8486842105263157,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T3,C+F+M,768,8,10.0,0.8539473684210526,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T3,M_residual,768,64,10.0,0.5947368421052631,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T3,C+F+M_residual,768,8,1.0,0.8539473684210527,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T3,"LateFusion(C,M)",768,16,0.01,0.8710526315789474,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,0,T3,"LateFusion(C+F,M)",768,64,0.0001,0.8578947368421053,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,1,T0,M,192,8,0.0001,0.6222560975609757,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,1,T0,C+M,192,16,0.01,0.7402439024390244,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,1,T0,"LateFusion(C,M)",192,64,1.0,0.739329268292683,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,1,T1,M,384,16,0.1,0.6896341463414635,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,1,T1,C+M,384,64,0.1,0.7628048780487806,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,1,T1,"LateFusion(C,M)",384,16,1.0,0.7445121951219512,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,1,T2,M,576,32,1.0,0.6640243902439025,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,1,T2,C+M,576,16,0.01,0.7576219512195123,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,1,T2,"LateFusion(C,M)",576,16,10.0,0.7533536585365853,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,1,T3,M,768,64,0.1,0.677439024390244,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,1,T3,C+M,768,64,0.01,0.7524390243902439,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,1,T3,"LateFusion(C,M)",768,64,0.1,0.7469512195121951,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T0,M,192,16,1.0,0.5902777777777778,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T0,C+M,192,16,0.1,0.6805555555555555,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T0,C+F+M,192,16,0.1,0.6795634920634921,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T0,M_residual,192,16,10.0,0.6071428571428571,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T0,C+F+M_residual,192,16,0.001,0.6785714285714286,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T0,"LateFusion(C,M)",192,32,0.0001,0.6736111111111112,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T0,"LateFusion(C+F,M)",192,32,0.1,0.6696428571428572,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T1,M,384,16,0.01,0.5773809523809523,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T1,C+M,384,16,0.1,0.701388888888889,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T1,C+F+M,384,16,0.1,0.738095238095238,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T1,M_residual,384,16,0.0001,0.6180555555555555,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T1,C+F+M_residual,384,16,1.0,0.7380952380952381,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T1,"LateFusion(C,M)",384,16,1.0,0.677579365079365,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T1,"LateFusion(C+F,M)",384,16,0.01,0.7212301587301587,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T2,M,576,32,10.0,0.564484126984127,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T2,C+M,576,32,0.01,0.683531746031746,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T2,C+F+M,576,32,0.01,0.7242063492063493,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T2,M_residual,576,32,0.001,0.5238095238095238,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T2,C+F+M_residual,576,32,0.01,0.7142857142857143,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T2,"LateFusion(C,M)",576,32,0.0001,0.6686507936507936,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T2,"LateFusion(C+F,M)",576,32,0.0001,0.7311507936507936,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T3,M,768,32,0.0001,0.5882936507936508,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T3,C+M,768,32,0.1,0.6944444444444444,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T3,C+F+M,768,32,0.1,0.7400793650793651,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T3,M_residual,768,32,0.1,0.5466269841269841,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T3,C+F+M_residual,768,32,0.01,0.7371031746031745,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T3,"LateFusion(C,M)",768,64,0.0001,0.6746031746031746,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,1,T3,"LateFusion(C+F,M)",768,32,0.0001,0.7321428571428572,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,2,T0,M,192,32,1.0,0.5741410488245932,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,2,T0,C+M,192,16,10.0,0.7833031946955997,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,2,T0,"LateFusion(C,M)",192,32,0.1,0.7781796262808921,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,2,T1,M,384,64,0.0001,0.6030741410488246,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,2,T1,C+M,384,8,0.01,0.7908378541289933,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,2,T1,"LateFusion(C,M)",384,16,0.01,0.7875226039783002,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,2,T2,M,576,32,0.0001,0.5883062085593731,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,2,T2,C+M,576,8,0.01,0.7839059674502712,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,2,T2,"LateFusion(C,M)",576,8,0.0001,0.7802893309222423,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,2,T3,M,768,64,0.0001,0.5509342977697407,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,2,T3,C+M,768,8,0.1,0.7718505123568415,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,2,T3,"LateFusion(C,M)",768,32,0.1,0.7721518987341772,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T0,M,192,64,0.0001,0.5176470588235293,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T0,C+M,192,8,1.0,0.746218487394958,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T0,C+F+M,192,8,1.0,0.7445378151260504,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T0,M_residual,192,16,0.001,0.5176470588235295,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T0,C+F+M_residual,192,8,1.0,0.7445378151260504,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T0,"LateFusion(C,M)",192,32,0.0001,0.7495798319327731,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T0,"LateFusion(C+F,M)",192,16,0.0001,0.7529411764705882,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T1,M,384,16,0.0001,0.6554621848739496,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T1,C+M,384,32,0.1,0.7815126050420168,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T1,C+F+M,384,8,1.0,0.8453781512605043,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T1,M_residual,384,16,0.0001,0.6722689075630252,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T1,C+F+M_residual,384,8,1.0,0.8470588235294119,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T1,"LateFusion(C,M)",384,32,0.1,0.7596638655462185,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T1,"LateFusion(C+F,M)",384,64,1.0,0.8218487394957983,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T2,M,576,32,0.01,0.642016806722689,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T2,C+M,576,32,0.1,0.7714285714285715,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T2,C+F+M,576,32,1.0,0.7966386554621849,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T2,M_residual,576,16,10.0,0.6252100840336134,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T2,C+F+M_residual,576,32,1.0,0.8033613445378152,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T2,"LateFusion(C,M)",576,64,0.1,0.7428571428571429,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T2,"LateFusion(C+F,M)",576,64,0.1,0.8050420168067226,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T3,M,768,64,0.0001,0.615126050420168,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T3,C+M,768,32,0.1,0.7411764705882352,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T3,C+F+M,768,16,1.0,0.7697478991596639,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T3,M_residual,768,16,0.1,0.6168067226890757,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T3,C+F+M_residual,768,16,1.0,0.7697478991596639,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T3,"LateFusion(C,M)",768,8,0.01,0.722689075630252,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,2,T3,"LateFusion(C+F,M)",768,8,1.0,0.7764705882352941,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,3,T0,M,192,64,0.0001,0.5972560975609756,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,3,T0,C+M,192,32,0.01,0.7417682926829269,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,3,T0,"LateFusion(C,M)",192,16,1.0,0.7426829268292683,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,3,T1,M,384,32,0.001,0.6082317073170732,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,3,T1,C+M,384,32,0.1,0.7548780487804878,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,3,T1,"LateFusion(C,M)",384,64,0.0001,0.7408536585365854,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,3,T2,M,576,32,0.0001,0.6185975609756098,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,3,T2,C+M,576,32,0.01,0.7628048780487805,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,3,T2,"LateFusion(C,M)",576,8,0.01,0.7423780487804877,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,3,T3,M,768,64,0.1,0.6189024390243902,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,3,T3,C+M,768,64,0.01,0.7591463414634146,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,3,T3,"LateFusion(C,M)",768,64,0.001,0.7518292682926829,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T0,M,192,32,0.0001,0.6463414634146342,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T0,C+M,192,32,0.0001,0.7621951219512195,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T0,C+F+M,192,32,0.0001,0.7646341463414634,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T0,M_residual,192,32,0.0001,0.6402439024390244,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T0,C+F+M_residual,192,32,0.0001,0.7621951219512195,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T0,"LateFusion(C,M)",192,8,0.001,0.7378048780487805,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T0,"LateFusion(C+F,M)",192,8,0.0001,0.7365853658536585,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T1,M,384,64,0.0001,0.6487804878048781,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T1,C+M,384,32,0.0001,0.7463414634146341,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T1,C+F+M,384,32,0.001,0.7939024390243903,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T1,M_residual,384,32,100.0,0.6670731707317074,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T1,C+F+M_residual,384,16,0.01,0.7865853658536586,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T1,"LateFusion(C,M)",384,64,1.0,0.7524390243902439,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T1,"LateFusion(C+F,M)",384,64,0.1,0.8268292682926831,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T2,M,576,64,100.0,0.6585365853658536,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T2,C+M,576,64,0.001,0.7317073170731707,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T2,C+F+M,576,8,0.01,0.8182926829268293,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T2,M_residual,576,64,10.0,0.647560975609756,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T2,C+F+M_residual,576,8,0.01,0.8195121951219513,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T2,"LateFusion(C,M)",576,64,0.1,0.7402439024390244,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T2,"LateFusion(C+F,M)",576,64,1.0,0.8280487804878048,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T3,M,768,64,10.0,0.6731707317073171,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T3,C+M,768,64,0.0001,0.751219512195122,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T3,C+F+M,768,64,0.0001,0.8317073170731707,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T3,M_residual,768,64,1.0,0.6451219512195122,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T3,C+F+M_residual,768,8,0.01,0.8317073170731707,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T3,"LateFusion(C,M)",768,64,0.0001,0.7682926829268293,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,3,T3,"LateFusion(C+F,M)",768,64,1.0,0.8329268292682928,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,4,T0,M,192,64,0.0001,0.6018292682926829,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,4,T0,C+M,192,64,0.0001,0.7201219512195122,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,4,T0,"LateFusion(C,M)",192,64,1.0,0.716158536585366,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,4,T1,M,384,64,0.0001,0.5076219512195121,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,4,T1,C+M,384,8,0.0001,0.6829268292682926,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,4,T1,"LateFusion(C,M)",384,32,0.0001,0.6969512195121951,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,4,T2,M,576,64,0.01,0.5679878048780487,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,4,T2,C+M,576,32,0.0001,0.7057926829268293,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,4,T2,"LateFusion(C,M)",576,64,0.01,0.703048780487805,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,4,T3,M,768,64,100.0,0.5972560975609756,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,4,T3,C+M,768,64,0.0001,0.7134146341463414,validation_auroc,smaller_dimension_then_smaller_C,False
full_808,3026,LOCAL0,4,T3,"LateFusion(C,M)",768,64,0.1,0.7082317073170732,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,4,T0,M,192,64,0.01,0.65,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,4,T0,C+M,192,64,0.0001,0.716304347826087,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,4,T0,C+F+M,192,64,0.001,0.717391304347826,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,4,T0,M_residual,192,64,0.0001,0.6456521739130435,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,4,T0,C+F+M_residual,192,64,0.0001,0.7184782608695652,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,4,T0,"LateFusion(C,M)",192,32,0.1,0.7086956521739131,validation_auroc,smaller_dimension_then_smaller_C,False
ftv_complete_375,3026,LOCAL0,4,T0,"LateFusion(C+F,M)",192,32,1.0,0.7130434782608696,validation_auroc,smaller_dimension_then_smaller_C,False
