seed_base,arm,state,task,endpoint,analysis_scope,scale,aggregation,n,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
2026,F1,z_R,delta,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1125,0.3381043728903554,0.25066435004826687,0.08037302631198484,22.51418847472826,10.361998029715002,23.41187663584034,0.04618290785819143,0.08674628131651846,0.0836104577046259,-7.667069457365521,-0.0941497579678765
2026,F1,z_R,static,T0,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.7752524746842645,0.6254457576047849,0.3556434908901531,34.249514974933426,15.21696217386856,42.77656700591202,0.19933932589307826,0.2529198034374609,0.3145437563044478,13.485275764886966,-6.11258101229575
2026,F1,z_R,static,T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.568569575605871,0.35147390413711793,0.07248023247728452,36.28805480078105,11.656218086089199,37.95576601319648,0.04393828362825302,0.07260045807711053,0.09470278830142202,7.966929595488264,-7.932789231257559
2026,F1,z_R,static,T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.41910228694959617,0.17506971624802578,-0.011811748355509577,31.28609103537962,7.829507206915058,31.345565059981617,0.001897366485121247,0.08852966702029995,0.05209013023078928,3.355104831210637,-5.154306376351168
2026,F1,z_R,static,T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.31226705610803646,0.5768075959262057,0.048503118798565614,12.103947872923126,3.104725871620238,12.477635535818399,0.029948595775422554,0.0070776080689852056,0.04852597002684229,0.8646943080560363,-2.5269504742693005
2026,F1,z_R,static,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1500,0.518797848336942,0.4321992434790336,0.11620377345262342,28.481902171004307,9.451853334623264,31.138883403727128,0.06878089294546877,0.10528188415096415,0.12746566121587535,6.418001124910477,-5.431656773543445
2026,F2,full,delta,T0_to_T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.462790078507225,0.3319060403442519,0.11014753407266276,23.89548534919968,12.408383515493192,25.477864188497076,0.062107986273504744,0.109606272592161,0.1098835952676052,-9.723518259389163,0.09267182441247511
2026,F2,full,delta,T1_to_T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.47148162475822053,0.447688061010715,0.19972100415631056,15.380849482396428,8.846411587358972,17.219808801872187,0.10679324844047175,0.17946409647082784,0.18965500189665024,-6.765434329564038,0.19215263157251683
2026,F2,full,delta,T2_to_T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.07114301968369553,0.04251398180606906,-0.04699575161106462,28.025860917503127,10.448743144639156,27.537956917151757,-0.01771750903014466,0.06935695093608166,0.011196358055150804,-5.505569917496365,-0.15376498818430803
2026,F2,full,delta,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1125,0.335138240983047,0.27403602772034535,0.08762426220596957,22.434065249699746,10.567846082497107,23.41187663584034,0.050394575227943945,0.1194757733330235,0.10357831840646875,-7.331507502149854,0.04368648926689464
2026,F2,full,static,T0,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.8010485834565936,0.6237528168851643,0.3459741993762745,34.50553426414152,14.204635380385337,42.77656700591202,0.19335428999310275,0.2498258521012211,0.3117677642767148,12.571487963993519,-7.1057371093780315
2026,F2,full,static,T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.5670037546933667,0.35632885486811305,0.08663079207237312,36.01017938354194,11.690733076028577,37.95576601319648,0.051259316673469314,0.08875462479737478,0.1061564748318407,8.457913053673268,-7.240644880262936
2026,F2,full,static,T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.49575696893844584,0.16143321262701238,-0.07863987929388627,32.30276382997352,8.220708808739483,31.345565059981617,-0.030536976065361963,0.20620248574520073,0.073306053210451,4.026129814553812,-4.292825508393292
2026,F2,full,static,T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.2944083680969608,0.502966995661936,0.02155351806013639,12.274163332558343,3.1487797557735613,12.477635535818399,0.016306951960246525,0.0045548563032298955,0.033945079339840506,0.907225353881432,-2.5363947848512893
2026,F2,full,static,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1500,0.5395544187963417,0.41112047001055646,0.09387965755372443,28.773160202553832,9.316214255231738,31.138883403727128,0.05759589564036416,0.13733445473675662,0.13129384291471174,6.490689046525508,-5.293900570721387
2026,F2,z_P,delta,T0_to_T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.45247718739333265,0.34324088912506606,0.11778228117632306,23.792755403548053,12.431715595740313,25.477864188497076,0.06614011176454215,0.11445905181085167,0.1161245623444772,-9.676656068343044,0.07070872608339028
2026,F2,z_P,delta,T1_to_T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.44128615314597797,0.38274924715687336,0.14533769189307,15.894866643063587,8.96812745636756,17.219808801872187,0.07694290767412869,0.12187744249916735,0.13362139803111112,-7.34826190722676,0.09042714320860674
2026,F2,z_P,delta,T2_to_T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.0388993059506201,0.03592477418444985,-0.031009358413517596,27.811076929022345,9.97606751464069,27.537956917151757,-0.00991794753300955,0.04642946819122603,0.007740890097701415,-5.585599660068604,-0.21509234166402402
2026,F2,z_P,delta,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1125,0.3108875488299769,0.25397163682212975,0.07737020488529182,22.49956632521133,10.458636855582855,23.41187663584034,0.044388357301887095,0.09425532083374834,0.08582895015776325,-7.53683921187947,-0.017985490790675667
2026,F2,z_P,static,T0,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.7817637956536581,0.6764038476083848,0.42922940533248555,32.23458705341642,14.002991412618229,42.77656700591202,0.2464428702527397,0.3369384717593305,0.3926280925903589,11.470469222491532,-5.894880880271953
2026,F2,z_P,static,T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.5412410968255774,0.26546043066807073,0.021984558217204908,37.26275470183008,12.595696421008302,37.95576601319648,0.018258393497458364,0.12229493297132876,0.09283335075807947,8.267145435739943,-7.665406289328342
2026,F2,z_P,static,T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.4108726817612925,0.20488228860953397,0.010624104584019967,30.937278607521318,7.75903453571377,31.345565059981617,0.013025333940511787,0.0588476114752692,0.04970142456336987,3.1498542757978125,-5.381000403792462
2026,F2,z_P,static,T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.28657596350984027,0.38252208154625966,-0.014198846939024845,12.496399947400585,3.1738344129917615,12.477635535818399,-0.0015038435389718545,0.0017515767704028742,0.016009254137038353,0.8909607548729528,-2.6165938119675958
2026,F2,z_P,static,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1500,0.505113384437592,0.3823171621080623,0.1119098052986714,28.232755077542105,9.382889195583015,31.138883403727128,0.0690556885379345,0.12995814824408283,0.13779303051221165,5.94460742222556,-5.389470346340088
2026,F2,z_R,delta,T0_to_T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.4578586869951075,0.29974500675204485,0.08961797855983722,24.16955687787548,12.619461800436031,25.477864188497076,0.05135074513868713,0.08165864257465633,0.0856550623127138,-9.936759048126156,0.14662292616577027
2026,F2,z_R,delta,T1_to_T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.4023256343156218,0.41480466984326597,0.17171864548249138,15.647629534103034,9.122527511035866,17.219808801872187,0.09130062278033081,0.18721172054309448,0.17947755902834128,-6.959430873219351,0.08553917038700551
2026,F2,z_R,delta,T2_to_T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.15575287290931847,0.04961531643958454,-0.018108866919257505,27.636536352848115,9.574773437384918,27.537956917151757,-0.0035797657753963152,0.036954268962890426,0.009537796966674377,-5.776339602443119,-0.41555787022263646
2026,F2,z_R,delta,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1125,0.3386457314066826,0.25472166434496507,0.0810759190410237,22.484574254942206,10.438920916285605,23.41187663584034,0.046357200714540546,0.10194154402688042,0.0915568061025765,-7.557509841262875,-0.061131924556620226
2026,F2,z_R,static,T0,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.7746758448060075,0.6158505111679705,0.3457160539862141,34.51234329661386,15.249018727888947,42.77656700591202,0.19319511330013908,0.2526283403510337,0.3095396881489735,13.597041955496977,-6.143885968700936
2026,F2,z_R,static,T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.5660318580043235,0.3342118421317963,0.07552285634470746,36.228486475688015,12.047994606528462,37.95576601319648,0.04550769801109861,0.18437470216319507,0.14350680650452632,8.837952404488465,-6.204622318622244
2026,F2,z_R,static,T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.3732561155990442,0.1934285018880536,0.0032670912732485347,31.052090590077672,7.862217022844019,31.345565059981617,0.009362551587197867,0.08740120805232632,0.057184612945486185,3.6753475215515676,-4.7883303840458575
2026,F2,z_R,static,T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.2812033383321963,0.5694785858771777,0.053728734177052706,12.070664706347143,3.111058232464358,12.477635535818399,0.03261602154534822,0.008041652154050729,0.05106813992904155,0.8895348801140706,-2.493048028725532
2026,F2,z_R,static,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1500,0.49879178918539285,0.4282423602662495,0.1195586839453057,28.465896267181673,9.567572147431447,31.138883403727128,0.07017034611094594,0.13311147568015147,0.14032481188200688,6.74996919041277,-4.9074716750236425
3026,F0,F0,delta,T0_to_T1,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.3210749800887473,0.1512961257343344,0.014420424391698217,25.147956437426267,13.164383007230283,25.477864188497076,0.012948799343225896,0.05912045806836824,0.036787197360120975,-10.475653927292656,0.14664211353466286
3026,F0,F0,delta,T1_to_T2,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.3698027079303675,0.31752504225307643,0.09996579309269615,16.311320480808245,9.264465360876006,17.219808801872187,0.052758328011468306,0.11129685367460339,0.10593011068273422,-8.096741647606862,-0.4202964066068652
3026,F0,F0,delta,T2_to_T3,primary_measurement_valid,natural,pooled_outer_test_oof,375,0.2097046307884856,0.11035610885079408,-0.00770989595644922,27.49503421339483,9.946698359607986,27.537956917151757,0.0015586742286676878,0.06265084786764157,0.027622301115012207,-5.740181238043871,-0.47728015101890386
3026,F0,F0,delta,macro,primary_measurement_valid,natural,unweighted_mean_of_pooled_endpoint_metrics,1125,0.3001941062692001,0.19305909227940163,0.035558773842648383,22.98477037720978,10.791848909238091,23.41187663584034,0.022421933861120628,0.07768938653687107,0.05677986971928914,-8.104192270981128,-0.25031148136370207
