arm,seed_base,fold,state,dimension,variance,std,pcr_labels_used
F2,3026,0,z_P,52,0.017865318370975557,0.13366120742749393,False
F2,3026,0,z_P,53,0.024820897250596288,0.15754649234621598,False
F2,3026,0,z_P,54,0.022790400098150473,0.1509648969070309,False
F2,3026,0,z_P,55,0.017735871986773045,0.13317609390116925,False
F2,3026,0,z_P,56,0.013865868121820099,0.11775342084975748,False
F2,3026,0,z_P,57,0.020725890918252058,0.14396489474261445,False
F2,3026,0,z_P,58,0.03509385028491543,0.1873335268576221,False
F2,3026,0,z_P,59,0.015779503119584613,0.12561649222767135,False
F2,3026,0,z_P,60,0.014157829786509642,0.11898667902966971,False
F2,3026,0,z_P,61,0.06826871305910766,0.2612828219747859,False
F2,3026,0,z_P,62,0.01869830884535739,0.13674175969818944,False
F2,3026,0,z_P,63,0.026965664478003592,0.16421225434785186,False
F2,3026,0,z_P,64,0.014540027286421621,0.12058203550455442,False
F2,3026,0,z_P,65,0.015605240821815873,0.1249209382842439,False
F2,3026,0,z_P,66,0.04509534465891062,0.21235664496057247,False
F2,3026,0,z_P,67,0.025089978864598628,0.15839816559732828,False
F2,3026,0,z_P,68,0.010025043667688933,0.10012514003829874,False
F2,3026,0,z_P,69,0.028524216794031793,0.168891138885472,False
F2,3026,0,z_P,70,0.034894535061654186,0.18680078977791872,False
F2,3026,0,z_P,71,0.017055529647884964,0.13059682097158784,False
F2,3026,0,z_P,72,0.0377338371799369,0.1942519940179171,False
F2,3026,0,z_P,73,0.03463362591919251,0.1861011174582047,False
F2,3026,0,z_P,74,0.03382721365160311,0.18392175959250473,False
F2,3026,0,z_P,75,0.026696351181561735,0.1633901807990974,False
F2,3026,0,z_P,76,0.014152254453396913,0.11896324833072151,False
F2,3026,0,z_P,77,0.013638995067471705,0.1167861081955885,False
F2,3026,0,z_P,78,0.02531351787132022,0.15910222459576176,False
F2,3026,0,z_P,79,0.043175977566651674,0.20778829987911177,False
F2,3026,0,z_P,80,0.01659191584065357,0.12880961082409018,False
F2,3026,0,z_P,81,0.022265626195670678,0.14921670883540716,False
F2,3026,0,z_P,82,0.024375482354182174,0.15612649472201115,False
F2,3026,0,z_P,83,0.013363280293423013,0.11559965524785536,False
F2,3026,0,z_P,84,0.010974174295583342,0.10475769325249264,False
F2,3026,0,z_P,85,0.015312445270542598,0.12374346556704559,False
F2,3026,0,z_P,86,0.026020115899088855,0.1613075196607054,False
F2,3026,0,z_P,87,0.01203999998399166,0.10972693372181536,False
F2,3026,0,z_P,88,0.008288226646321652,0.09103969818887611,False
F2,3026,0,z_P,89,0.029460133681456828,0.1716395457971642,False
F2,3026,0,z_P,90,0.017309088290626544,0.1315640083405281,False
F2,3026,0,z_P,91,0.020009744479156346,0.1414558039783322,False
F2,3026,0,z_P,92,0.021312520023007177,0.14598808178412093,False
F2,3026,0,z_P,93,0.015863924453574287,0.12595207204954703,False
F2,3026,0,z_P,94,0.02442502585078311,0.1562850787848383,False
F2,3026,0,z_P,95,0.013967870405197813,0.11818574535534229,False
F2,3026,1,z_R,0,0.4171755328398784,0.6458912701375351,False
F2,3026,1,z_R,1,1.3698293158797064,1.1703970761582183,False
F2,3026,1,z_R,2,0.6662687909558723,0.816252896445625,False
F2,3026,1,z_R,3,0.555414715628957,0.7452615082163824,False
F2,3026,1,z_R,4,0.24882487812167978,0.49882349395520637,False
F2,3026,1,z_R,5,0.9761773909915301,0.9880168981305584,False
F2,3026,1,z_R,6,0.9962592826001027,0.9981278889000661,False
F2,3026,1,z_R,7,1.982112665020702,1.4078752306297253,False
F2,3026,1,z_R,8,2.3997625005140972,1.5491166839570534,False
F2,3026,1,z_R,9,0.2453937532039299,0.49537233794786106,False
F2,3026,1,z_R,10,1.3261314222582194,1.15157779687619,False
F2,3026,1,z_R,11,0.2508779349687982,0.5008771655493971,False
F2,3026,1,z_R,12,0.3127460975874988,0.5592370674298144,False
F2,3026,1,z_R,13,0.4709068203414381,0.6862265080433997,False
F2,3026,1,z_R,14,0.6679560387329715,0.8172857754378033,False
F2,3026,1,z_R,15,1.3301289089941086,1.1533121472498713,False
F2,3026,1,z_R,16,1.0281300202775745,1.0139674650981532,False
F2,3026,1,z_R,17,0.2491415595103159,0.49914082132231574,False
F2,3026,1,z_R,18,0.3639315801011538,0.6032674200561089,False
F2,3026,1,z_R,19,1.0720592147473076,1.0354029238645734,False
F2,3026,1,z_R,20,0.30354274144016863,0.5509471312568645,False
F2,3026,1,z_R,21,0.6780749849548217,0.8234530860679445,False
F2,3026,1,z_R,22,0.08746357298574217,0.2957424098531392,False
F2,3026,1,z_R,23,0.39901203291798426,0.6316739925926856,False
F2,3026,1,z_R,24,0.6742739695280074,0.8211418693063991,False
F2,3026,1,z_R,25,0.23372253992882117,0.4834485907817099,False
F2,3026,1,z_R,26,2.7002174608571132,1.6432338424147408,False
F2,3026,1,z_R,27,0.7058378047187113,0.8401415385033115,False
F2,3026,1,z_R,28,0.560581948759741,0.7487202072601894,False
F2,3026,1,z_R,29,0.36715454247689105,0.6059327870951456,False
F2,3026,1,z_R,30,0.38809986066764146,0.6229766132589902,False
F2,3026,1,z_R,31,0.42042646024404723,0.6484030075840543,False
F2,3026,1,z_R,32,0.6700813248877304,0.8185849527616119,False
F2,3026,1,z_R,33,0.24154966909632988,0.49147702804539084,False
F2,3026,1,z_R,34,0.8738847101719706,0.9348180091183367,False
F2,3026,1,z_R,35,0.7907265393597847,0.8892280581267016,False
F2,3026,1,z_R,36,0.6924898613355633,0.8321597570992985,False
F2,3026,1,z_R,37,0.3689829648287768,0.6074396799919946,False
F2,3026,1,z_R,38,0.37054220176860087,0.6087217769791063,False
F2,3026,1,z_R,39,0.24533502132540758,0.4953130538613005,False
F2,3026,1,z_R,40,0.36558039863024283,0.6046324492038472,False
F2,3026,1,z_R,41,0.8592191086148055,0.9269407255131288,False
F2,3026,1,z_R,42,2.1163909402791505,1.4547820937443348,False
F2,3026,1,z_R,43,0.2554657279813423,0.5054361759721422,False
F2,3026,1,z_R,44,0.3308669906867285,0.5752103881943793,False
F2,3026,1,z_R,45,0.5333586433835023,0.7303140717413996,False
F2,3026,1,z_R,46,1.7774110239624668,1.3331957935586456,False
F2,3026,1,z_R,47,0.2573141667038268,0.5072614382188211,False
F2,3026,1,z_R,48,0.4715895100086534,0.6867237508697754,False
F2,3026,1,z_R,49,0.3693936855535549,0.607777661282113,False
F2,3026,1,z_R,50,0.12396252434579283,0.352083121358853,False
F2,3026,1,z_R,51,0.8534280649777165,0.9238117042870352,False
F2,3026,1,z_R,52,0.09291667543237779,0.30482236701459064,False
F2,3026,1,z_R,53,1.2652147746895641,1.1248176628634368,False
F2,3026,1,z_R,54,0.4240892987247107,0.6512213899471597,False
F2,3026,1,z_R,55,0.2578062789697665,0.5077462742056966,False
F2,3026,1,z_R,56,0.16941445565394436,0.4115998732433531,False
F2,3026,1,z_R,57,0.3370241366582774,0.5805377995085913,False
F2,3026,1,z_R,58,1.3281010733838319,1.1524326762912582,False
F2,3026,1,z_R,59,1.353259150276133,1.1632966733710421,False
F2,3026,1,z_R,60,0.4608269882122411,0.6788423883437459,False
F2,3026,1,z_R,61,0.5402392680095512,0.7350097060648596,False
F2,3026,1,z_R,62,0.126750788975816,0.35602077042753555,False
F2,3026,1,z_R,63,0.2934239837805573,0.5416862410847789,False
F2,3026,1,z_R,64,0.3788967319598726,0.6155458812792696,False
F2,3026,1,z_R,65,0.5729207314222456,0.7569152736087743,False
F2,3026,1,z_R,66,0.20584481544422795,0.45370124029390524,False
F2,3026,1,z_R,67,0.1622541894689402,0.4028078815874141,False
F2,3026,1,z_R,68,0.4516609523065632,0.6720572537414973,False
F2,3026,1,z_R,69,0.49179299071204197,0.7012795382100079,False
F2,3026,1,z_R,70,0.6731566088539458,0.8204612171540747,False
F2,3026,1,z_R,71,1.806319688840564,1.34399393184663,False
F2,3026,1,z_R,72,0.5003817320839887,0.7073766550318075,False
F2,3026,1,z_R,73,0.5145242535840071,0.7173034598996488,False
F2,3026,1,z_R,74,0.6304043467669294,0.793980066983378,False
F2,3026,1,z_R,75,0.9048405130368187,0.9512310513417961,False
F2,3026,1,z_R,76,0.4969737332080629,0.7049636396354516,False
F2,3026,1,z_R,77,0.6145948027124533,0.7839609701461249,False
F2,3026,1,z_R,78,0.18583348790959298,0.43108408450045216,False
F2,3026,1,z_R,79,0.11862634225980893,0.3444217505614431,False
F2,3026,1,z_R,80,0.2749025142313846,0.524311466812795,False
F2,3026,1,z_R,81,0.5183253064536746,0.7199481276131459,False
F2,3026,1,z_R,82,0.21356635985380557,0.4621324051111386,False
F2,3026,1,z_R,83,0.7644432471961076,0.8743244519033581,False
F2,3026,1,z_R,84,0.535286122611596,0.7316325051633478,False
F2,3026,1,z_R,85,0.2115515258124388,0.45994730764777697,False
F2,3026,1,z_R,86,0.26163228829895147,0.5115000374378789,False
F2,3026,1,z_R,87,1.5848953111091975,1.2589262532448822,False
F2,3026,1,z_R,88,0.8885255037415546,0.9426163078058615,False
F2,3026,1,z_R,89,0.8361259556824769,0.9143992321095185,False
F2,3026,1,z_R,90,0.28812116057014453,0.5367691874261642,False
F2,3026,1,z_R,91,0.3876133690616121,0.6225860334617314,False
F2,3026,1,z_R,92,0.22796695210089352,0.4774588485941941,False
F2,3026,1,z_R,93,0.2578012768559499,0.5077413483811909,False
F2,3026,1,z_R,94,0.4673169667671238,0.6836058562996106,False
F2,3026,1,z_R,95,0.3395517628736186,0.5827107025562673,False
F2,3026,1,z_P,0,0.012668940992608494,0.11255639027886641,False
F2,3026,1,z_P,1,0.028881426493896873,0.16994536326095183,False
F2,3026,1,z_P,2,0.0265293403541475,0.16287829921185787,False
F2,3026,1,z_P,3,0.018045242301156086,0.1343325809368527,False
F2,3026,1,z_P,4,0.03699450201629055,0.19233954875763473,False
F2,3026,1,z_P,5,0.007830529389884695,0.0884902785049561,False
F2,3026,1,z_P,6,0.015282133535746405,0.12362092677110298,False
F2,3026,1,z_P,7,0.008030664297199924,0.08961397378311,False
F2,3026,1,z_P,8,0.025346624979356615,0.15920623410958698,False
F2,3026,1,z_P,9,0.013656758662118428,0.11686213527964662,False
F2,3026,1,z_P,10,0.02565283384216008,0.16016502065732105,False
F2,3026,1,z_P,11,0.06341952472684469,0.2518323345538549,False
F2,3026,1,z_P,12,0.01860203418509017,0.13638927445034,False
F2,3026,1,z_P,13,0.01479094427325127,0.12161802610325194,False
F2,3026,1,z_P,14,0.0134435753092976,0.11594643293045975,False
F2,3026,1,z_P,15,0.024771887805570252,0.15739087586505848,False
F2,3026,1,z_P,16,0.013434460558402306,0.11590712039560945,False
F2,3026,1,z_P,17,0.012518717884027931,0.11188707648351498,False
F2,3026,1,z_P,18,0.0150423598354754,0.12264729852497934,False
F2,3026,1,z_P,19,0.011157445388673734,0.10562880946348745,False
F2,3026,1,z_P,20,0.011058133090529042,0.10515765825905901,False
F2,3026,1,z_P,21,0.015825463814211252,0.12579929973656948,False
F2,3026,1,z_P,22,0.011864151103334601,0.10892268406229531,False
F2,3026,1,z_P,23,0.01558298742219434,0.12483183657302467,False
F2,3026,1,z_P,24,0.018334505878635044,0.13540496991851902,False
F2,3026,1,z_P,25,0.0122117675615678,0.11050686658107631,False
F2,3026,1,z_P,26,0.0204912500688773,0.14314765128662538,False
F2,3026,1,z_P,27,0.02658317800720024,0.16304348501918203,False
F2,3026,1,z_P,28,0.014255255504300929,0.11939537471904399,False
F2,3026,1,z_P,29,0.009969929851087874,0.09984953605845084,False
F2,3026,1,z_P,30,0.030557112189385168,0.17480592721468333,False
F2,3026,1,z_P,31,0.02038274259283853,0.1427681427799582,False
F2,3026,1,z_P,32,0.01606219961471801,0.12673673348606554,False
F2,3026,1,z_P,33,0.009917602609905474,0.09958716086878606,False
F2,3026,1,z_P,34,0.007377779117622156,0.08589399931090737,False
F2,3026,1,z_P,35,0.02605187119627587,0.16140592057380013,False
F2,3026,1,z_P,36,0.007272636195581262,0.0852797525534711,False
F2,3026,1,z_P,37,0.012175163046697189,0.11034112128620585,False
F2,3026,1,z_P,38,0.02872579343478513,0.1694868532800852,False
F2,3026,1,z_P,39,0.012612936327446582,0.11230732980285206,False
F2,3026,1,z_P,40,0.010646434064474101,0.10318155874221954,False
F2,3026,1,z_P,41,0.007483246487421152,0.08650575985112871,False
F2,3026,1,z_P,42,0.015621449351399273,0.12498579659865065,False
F2,3026,1,z_P,43,0.008705296003403027,0.09330217576993062,False
F2,3026,1,z_P,44,0.01109175354141724,0.10531739429656072,False
F2,3026,1,z_P,45,0.01846439092876338,0.13588374048709206,False
F2,3026,1,z_P,46,0.010372759541965646,0.10184674536756512,False
F2,3026,1,z_P,47,0.018274292157934528,0.13518244027215418,False
F2,3026,1,z_P,48,0.014567420045208132,0.1206955676286753,False
F2,3026,1,z_P,49,0.008933499567831835,0.0945171919167716,False
F2,3026,1,z_P,50,0.01739797875866561,0.1319013978647141,False
F2,3026,1,z_P,51,0.03325493735880062,0.18235936323315186,False
F2,3026,1,z_P,52,0.016941195331016626,0.13015834714307273,False
F2,3026,1,z_P,53,0.01800250409518341,0.13417341053719775,False
F2,3026,1,z_P,54,0.02430427661317431,0.155898289320872,False
F2,3026,1,z_P,55,0.006626489554694554,0.08140325272797491,False
F2,3026,1,z_P,56,0.010837236833371918,0.10410205009207033,False
F2,3026,1,z_P,57,0.008556001009927077,0.0924986540979223,False
F2,3026,1,z_P,58,0.015337019161718278,0.12384271945382287,False
F2,3026,1,z_P,59,0.007753672313677556,0.08805493917820599,False
F2,3026,1,z_P,60,0.015251355083923302,0.12349637680484113,False
F2,3026,1,z_P,61,0.011110099465465685,0.10540445657307705,False
F2,3026,1,z_P,62,0.012304133513270525,0.11092399881572304,False
F2,3026,1,z_P,63,0.016340311679238825,0.12782922857953427,False
F2,3026,1,z_P,64,0.02961766174634648,0.17209782609419122,False
F2,3026,1,z_P,65,0.01992471603773957,0.141154936285415,False
F2,3026,1,z_P,66,0.02677614629116281,0.16363418436000104,False
F2,3026,1,z_P,67,0.019118944932355973,0.13827127298306027,False
F2,3026,1,z_P,68,0.013597805663049573,0.11660962937532034,False
F2,3026,1,z_P,69,0.04177483562633046,0.20438893225008653,False
F2,3026,1,z_P,70,0.010159256208172303,0.10079313571951368,False
F2,3026,1,z_P,71,0.028881893533794237,0.16994673734377555,False
F2,3026,1,z_P,72,0.02199862551853518,0.1483193362934691,False
F2,3026,1,z_P,73,0.01088101604226632,0.104312108799824,False
F2,3026,1,z_P,74,0.021929819571656132,0.14808720259244595,False
F2,3026,1,z_P,75,0.019129388970893838,0.13830903430685154,False
F2,3026,1,z_P,76,0.03077778766373555,0.17543599306794358,False
F2,3026,1,z_P,77,0.019709747631279407,0.14039140868044386,False
F2,3026,1,z_P,78,0.021352935813457305,0.14612643776352485,False
F2,3026,1,z_P,79,0.009959641778625983,0.09979800488299344,False
F2,3026,1,z_P,80,0.018841089441762326,0.13726284800251787,False
F2,3026,1,z_P,81,0.023070592908017638,0.1518900684969812,False
F2,3026,1,z_P,82,0.014685971239753147,0.12118568908808146,False
F2,3026,1,z_P,83,0.01628790109319937,0.12762406157617523,False
F2,3026,1,z_P,84,0.013608613062432752,0.11665596025249954,False
F2,3026,1,z_P,85,0.012012134640774805,0.10959988431004299,False
F2,3026,1,z_P,86,0.0216151217807552,0.14702082090899643,False
F2,3026,1,z_P,87,0.02452797352575075,0.15661409108298893,False
F2,3026,1,z_P,88,0.018359314778570206,0.13549654895446675,False
F2,3026,1,z_P,89,0.013736275376334477,0.11720185739285226,False
F2,3026,1,z_P,90,0.024144928687446224,0.15538638514183353,False
F2,3026,1,z_P,91,0.010200540940091806,0.10099772740062919,False
F2,3026,1,z_P,92,0.021599021558244304,0.1469660558028428,False
F2,3026,1,z_P,93,0.013633758068751485,0.11676368471725909,False
F2,3026,1,z_P,94,0.008623234869128384,0.09286137447361192,False
F2,3026,1,z_P,95,0.013874537958155408,0.11779022861916606,False
F2,3026,2,z_R,0,0.281730411084272,0.5307828285506908,False
F2,3026,2,z_R,1,0.3315480686114094,0.5758021088980219,False
F2,3026,2,z_R,2,0.7473304667037688,0.8644827740931388,False
F2,3026,2,z_R,3,2.204567181267846,1.4847784956914771,False
F2,3026,2,z_R,4,0.9047375925751125,0.9511769512425712,False
F2,3026,2,z_R,5,0.2236268604411194,0.4728920177388485,False
F2,3026,2,z_R,6,0.4552259929903436,0.6747043745154937,False
F2,3026,2,z_R,7,0.299891334837386,0.5476233512528351,False
F2,3026,2,z_R,8,0.5099887078188302,0.7141349367023225,False
F2,3026,2,z_R,9,0.3604039287272921,0.6003365129052972,False
F2,3026,2,z_R,10,0.16912249446332214,0.4112450540290085,False
F2,3026,2,z_R,11,0.5831146232079418,0.7636194230164276,False
F2,3026,2,z_R,12,0.6050571788350405,0.7778542143840583,False
F2,3026,2,z_R,13,0.5397721774237445,0.7346918928528778,False
F2,3026,2,z_R,14,3.4313007451795907,1.8523770526487287,False
F2,3026,2,z_R,15,0.3257773589139319,0.5707690942175583,False
F2,3026,2,z_R,16,0.7183857533130209,0.8475763996909192,False
F2,3026,2,z_R,17,0.34532950782738925,0.587647434970484,False
F2,3026,2,z_R,18,1.7439112222873658,1.3205723086175045,False
F2,3026,2,z_R,19,0.2906728670331337,0.5391408601034925,False
F2,3026,2,z_R,20,0.16813674964337588,0.4100448141891028,False
F2,3026,2,z_R,21,0.5803048266415256,0.7617774127929533,False
F2,3026,2,z_R,22,1.462776005893336,1.2094527712537335,False
F2,3026,2,z_R,23,0.4730890535163362,0.6878146941701203,False
F2,3026,2,z_R,24,1.1314891793475956,1.0637148016962046,False
F2,3026,2,z_R,25,0.2956426166546764,0.5437302793248472,False
F2,3026,2,z_R,26,0.2447455809316706,0.4947176780060225,False
F2,3026,2,z_R,27,0.07666107485354763,0.27687736428525106,False
F2,3026,2,z_R,28,0.4508917563397196,0.6714847402135954,False
F2,3026,2,z_R,29,1.3008190063471776,1.1405345265914477,False
F2,3026,2,z_R,30,1.5347905214077109,1.2388666277722193,False
F2,3026,2,z_R,31,0.6373790760797141,0.798360242045979,False
F2,3026,2,z_R,32,0.4539375214031674,0.6737488563279105,False
F2,3026,2,z_R,33,1.6530010023212172,1.2856908657687576,False
F2,3026,2,z_R,34,0.30006480544669817,0.5477817133189992,False
F2,3026,2,z_R,35,0.8142282077624101,0.9023459468310422,False
F2,3026,2,z_R,36,0.41722825376919687,0.6459320813902936,False
F2,3026,2,z_R,37,0.34236590927740806,0.5851204228852451,False
F2,3026,2,z_R,38,1.1749989835011345,1.0839737005578753,False
F2,3026,2,z_R,39,0.5196263377168892,0.7208511203548824,False
F2,3026,2,z_R,40,0.9263198128632409,0.9624550965438549,False
F2,3026,2,z_R,41,0.4043456742187112,0.6358818083722094,False
F2,3026,2,z_R,42,0.23902355964282798,0.48890035758099826,False
F2,3026,2,z_R,43,0.40333367073397575,0.6350855617426487,False
F2,3026,2,z_R,44,0.4750950551115443,0.6892713943807216,False
F2,3026,2,z_R,45,0.7777480200218053,0.881900232464991,False
F2,3026,2,z_R,46,0.3743422112290378,0.6118351176820744,False
F2,3026,2,z_R,47,0.5082204037754046,0.71289578745803,False
F2,3026,2,z_R,48,0.4340197062887348,0.6588017200104557,False
F2,3026,2,z_R,49,1.0018453220403913,1.0009222357607965,False
F2,3026,2,z_R,50,0.31890270751704386,0.5647147133881354,False
F2,3026,2,z_R,51,0.6062156384647517,0.7785985091590862,False
F2,3026,2,z_R,52,0.2504641774057725,0.5004639621449006,False
F2,3026,2,z_R,53,0.21363687040841792,0.4622086870758899,False
F2,3026,2,z_R,54,1.5885119241447756,1.260361822709961,False
F2,3026,2,z_R,55,0.5302952141907249,0.7282137146406438,False
F2,3026,2,z_R,56,0.2433518883712681,0.4933070933721388,False
F2,3026,2,z_R,57,1.0617493274171235,1.0304122123777084,False
F2,3026,2,z_R,58,1.4351837405066512,1.1979915444220177,False
F2,3026,2,z_R,59,0.5315527955766205,0.7290766733181226,False
F2,3026,2,z_R,60,0.4201957499094281,0.6482250765817597,False
F2,3026,2,z_R,61,1.123067713049786,1.0597488915067503,False
F2,3026,2,z_R,62,0.4974223035161686,0.7052817192556239,False
F2,3026,2,z_R,63,1.0039287107388335,1.0019624298040488,False
F2,3026,2,z_R,64,0.433404338733639,0.658334518868363,False
F2,3026,2,z_R,65,0.5658297640199548,0.7522165672331039,False
F2,3026,2,z_R,66,0.9695400752122179,0.9846522610608366,False
F2,3026,2,z_R,67,0.16553779410862698,0.4068633604892765,False
F2,3026,2,z_R,68,0.230454600468659,0.4800568721189803,False
F2,3026,2,z_R,69,1.6586300548999908,1.2878781211356884,False
F2,3026,2,z_R,70,0.6835364690961869,0.8267626437473979,False
F2,3026,2,z_R,71,0.3436646520779257,0.5862291805070144,False
F2,3026,2,z_R,72,0.45965865027965375,0.6779813052582304,False
F2,3026,2,z_R,73,1.4341992006493745,1.1975805612355999,False
F2,3026,2,z_R,74,1.2651044052382974,1.1247686007523048,False
F2,3026,2,z_R,75,0.8109333877002765,0.9005183994235079,False
F2,3026,2,z_R,76,1.2230171304297839,1.1059010491132486,False
F2,3026,2,z_R,77,0.4440396725785812,0.666363018615665,False
F2,3026,2,z_R,78,0.4350146435919983,0.6595563990986656,False
F2,3026,2,z_R,79,0.8086734055821257,0.8992627010958064,False
F2,3026,2,z_R,80,0.21968207202986748,0.4687025410960212,False
F2,3026,2,z_R,81,1.3273727874292758,1.1521166553041735,False
F2,3026,2,z_R,82,0.22264235493261428,0.4718499284016204,False
F2,3026,2,z_R,83,0.6845695937273197,0.8273872090667825,False
F2,3026,2,z_R,84,0.7163056064578232,0.846348395436432,False
F2,3026,2,z_R,85,0.2237712405135894,0.4730446495983116,False
F2,3026,2,z_R,86,0.3012799241632794,0.5488897194913377,False
F2,3026,2,z_R,87,1.4288765539797577,1.1953562456354832,False
F2,3026,2,z_R,88,0.6605459731051397,0.8127397942177679,False
F2,3026,2,z_R,89,2.4342691546788497,1.5602144579123889,False
F2,3026,2,z_R,90,1.1694020914143528,1.0813889639784349,False
F2,3026,2,z_R,91,0.25635335343010646,0.5063134932332995,False
F2,3026,2,z_R,92,0.5131682329714291,0.7163576152812429,False
F2,3026,2,z_R,93,1.7353951630331133,1.317343980527908,False
F2,3026,2,z_R,94,0.22474840701873472,0.47407637255903684,False
F2,3026,2,z_R,95,0.6914447621283,0.8315315761462699,False
F2,3026,2,z_P,0,0.02437050638061224,0.1561105581971067,False
F2,3026,2,z_P,1,0.04398630844589908,0.2097291311332288,False
F2,3026,2,z_P,2,0.015092576465565678,0.12285184762780606,False
F2,3026,2,z_P,3,0.010046045362958259,0.10022996240126132,False
F2,3026,2,z_P,4,0.015445240416395797,0.12427888161870382,False
F2,3026,2,z_P,5,0.04221691491170241,0.20546755196795044,False
F2,3026,2,z_P,6,0.037592868574034925,0.19388880466400046,False
F2,3026,2,z_P,7,0.016920133465745748,0.13007741335737633,False
F2,3026,2,z_P,8,0.02215865187859767,0.14885782437815512,False
F2,3026,2,z_P,9,0.013208028159102643,0.11492618569804987,False
F2,3026,2,z_P,10,0.021611313597452678,0.14700786916846553,False
F2,3026,2,z_P,11,0.013752995342828795,0.11727316548481496,False
F2,3026,2,z_P,12,0.017839621980669605,0.13356504775078548,False
F2,3026,2,z_P,13,0.038900502719412845,0.19723210367334432,False
F2,3026,2,z_P,14,0.03131164589833542,0.1769509703232379,False
F2,3026,2,z_P,15,0.012428702826520737,0.11148409225768821,False
F2,3026,2,z_P,16,0.018773858855599634,0.13701773190211416,False
F2,3026,2,z_P,17,0.02440362603254254,0.15621659973428734,False
F2,3026,2,z_P,18,0.03589697173323568,0.18946496175608746,False
F2,3026,2,z_P,19,0.0263730941737939,0.16239795002953053,False
F2,3026,2,z_P,20,0.013429398597012376,0.11588528205519619,False
F2,3026,2,z_P,21,0.01445195968163789,0.12021630372639931,False
F2,3026,2,z_P,22,0.026225839832725095,0.16194394040137808,False
F2,3026,2,z_P,23,0.01993447536645298,0.14118950161556978,False
F2,3026,2,z_P,24,0.031960738971140636,0.17877566660801641,False
F2,3026,2,z_P,25,0.011736154365765831,0.10833353297001733,False
F2,3026,2,z_P,26,0.010502957693244894,0.10248393870868203,False
F2,3026,2,z_P,27,0.019533016858459262,0.13976056975577647,False
F2,3026,2,z_P,28,0.013176053839054548,0.11478699333571965,False
F2,3026,2,z_P,29,0.017805987530987447,0.13343907797563442,False
F2,3026,2,z_P,30,0.014961508655582696,0.12231724594505346,False
F2,3026,2,z_P,31,0.012716743142636315,0.11276853791122911,False
F2,3026,2,z_P,32,0.030771746732738595,0.1754187753142137,False
F2,3026,2,z_P,33,0.01339807906974474,0.1157500715755491,False
F2,3026,2,z_P,34,0.03270050300301481,0.18083280400141677,False
F2,3026,2,z_P,35,0.033350363414713736,0.18262081867824856,False
F2,3026,2,z_P,36,0.0071167398257590345,0.08436077184188771,False
F2,3026,2,z_P,37,0.010349315433365971,0.10173158522978973,False
F2,3026,2,z_P,38,0.036700463991034375,0.19157365160959472,False
F2,3026,2,z_P,39,0.01848082382362202,0.13594419378414813,False
F2,3026,2,z_P,40,0.033428994891261436,0.1828359781095106,False
F2,3026,2,z_P,41,0.014697641510764073,0.12123382989398657,False
F2,3026,2,z_P,42,0.025042890667253747,0.1582494570835987,False
F2,3026,2,z_P,43,0.010276334811706445,0.10137225859033844,False
F2,3026,2,z_P,44,0.031081422572280526,0.1762992415533332,False
F2,3026,2,z_P,45,0.013520013027744361,0.11627559085097938,False
F2,3026,2,z_P,46,0.02001353465614363,0.14146920037995417,False
F2,3026,2,z_P,47,0.009514509308070539,0.09754234623008891,False
F2,3026,2,z_P,48,0.03029522072521592,0.17405522320578581,False
F2,3026,2,z_P,49,0.0191931410038386,0.13853931212417145,False
F2,3026,2,z_P,50,0.012316729366500623,0.11098076124491409,False
F2,3026,2,z_P,51,0.01701250520844201,0.13043199457357849,False
F2,3026,2,z_P,52,0.0406710627596683,0.20167067897854735,False
F2,3026,2,z_P,53,0.020409304945605077,0.14286113868230604,False
F2,3026,2,z_P,54,0.014713410539629925,0.12129884805565931,False
F2,3026,2,z_P,55,0.010348671281258751,0.10172841924093164,False
F2,3026,2,z_P,56,0.012660761704679608,0.11252005023407877,False
F2,3026,2,z_P,57,0.023949825786455867,0.15475731254598557,False
F2,3026,2,z_P,58,0.0225301984461181,0.1501006277339242,False
F2,3026,2,z_P,59,0.02284349650071531,0.1511406513837866,False
F2,3026,2,z_P,60,0.012930027092848337,0.11371027698870642,False
F2,3026,2,z_P,61,0.02703190450410824,0.16441382090356102,False
F2,3026,2,z_P,62,0.015499189695443127,0.12449574167594299,False
F2,3026,2,z_P,63,0.024664865405994604,0.15705051864287048,False
F2,3026,2,z_P,64,0.0201931285208394,0.14210252820002675,False
F2,3026,2,z_P,65,0.009279582021498582,0.0963305871543332,False
F2,3026,2,z_P,66,0.011454002420508739,0.1070233732439262,False
F2,3026,2,z_P,67,0.039524831669303984,0.19880853017238467,False
F2,3026,2,z_P,68,0.00778910324856145,0.08825589639543327,False
F2,3026,2,z_P,69,0.023991915825240625,0.1548932400889097,False
F2,3026,2,z_P,70,0.02152669264357123,0.14671977591167196,False
F2,3026,2,z_P,71,0.008656786223710574,0.09304185200064848,False
F2,3026,2,z_P,72,0.03787420693951526,0.19461296703846653,False
F2,3026,2,z_P,73,0.010650039213437254,0.10319902719230087,False
F2,3026,2,z_P,74,0.016625216063472247,0.1289388074377619,False
F2,3026,2,z_P,75,0.015970496591213267,0.12637443013210095,False
F2,3026,2,z_P,76,0.015859621684031877,0.1259349899115884,False
F2,3026,2,z_P,77,0.023903184447749606,0.15460654723442213,False
F2,3026,2,z_P,78,0.023781181902734757,0.15421148434126025,False
