schema_version,seed_base,fold,effective_seed,base_gate,base_degradation,checkpoint_kind,checkpoint_epoch,checkpoint_sha256,split,group,parameter_tensors,parameter_count,gradient_cosine,gradient_cosine_mean,negative_fraction,strong_negative_fraction,very_strong_negative_fraction,weighted_gradient_norm_ratio,weighted_gradient_norm_ratio_mean,base_descent_margin,base_descent_margin_mean,base_descent_failure_fraction,ftv_descent_margin,ftv_descent_margin_mean,n_batches,n_undefined,source_contract_sha256,public_manifest_sha256,contains_patient_ids
1,4026,0,4026,PASS,0.0497572558014174,last,7,6bdcf06413bb283a6033e45b61087f50b98f5a693eb14bae3e6e63ba283154e9,validation,response_projection,4,25152,0.009497378697542299,0.002982798040827862,0.375,0.0,0.0,0.20193408016607375,0.22886780594968234,1.0014737464737118,1.0039653916615858,0.0,1.0376155986987872,1.0131554569343102,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,selected,3,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,train,all_shared,32,917824,0.4773467767242431,0.26149765071507614,0.25,0.25,0.25,0.18654062495148535,0.2025781239328296,1.0695455737376247,1.0387844513227227,0.0,3.2003542445002733,4.151481570502272,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,selected,3,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,train,encoder_overall,28,892672,0.5013327723528433,0.27165858688580913,0.25,0.25,0.25,0.18008607140370253,0.19909534692160857,1.0698348691008426,1.0403600223899865,0.0,3.414764797230654,4.320219828460857,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,selected,3,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,train,encoder_stage_1,7,10112,0.7638082828578414,0.38372567996172263,0.25,0.25,0.25,0.1309514854765244,0.17635543506331552,1.0816019179344654,1.0766704152502535,0.0,5.611100030689442,5.2716587326605335,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,selected,3,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,train,encoder_stage_2,7,42112,0.6476412416622983,0.3309934721342195,0.25,0.25,0.25,0.1305815383536412,0.1710418761048014,1.06388686111088,1.0451638792987354,0.0,5.373765918772737,6.144045162755102,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,selected,3,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,train,encoder_stage_3,7,168192,0.3422018480567649,0.1738813122079549,0.25,0.25,0.25,0.22390911358859367,0.21945463384975858,1.0482452982804644,1.0193313588338755,0.0,2.3553241669918155,3.4668376996899384,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,selected,3,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,train,encoder_stage_4,7,672256,0.14217485958833825,0.07339157835727023,0.25,0.25,0.125,0.3382192862469747,0.37851828477573807,1.0287134720989055,1.0194205305689392,0.0,1.3764464950402053,1.4144252757438553,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,selected,3,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,train,response_projection,4,25152,0.0172013167520458,0.004777397518735297,0.375,0.125,0.0,0.35626558018786303,0.4645064132278402,1.0064879269534845,1.0036088202754008,0.0,1.0212134429240987,1.0114011473704023,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,selected,3,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,validation,all_shared,32,917824,0.3450933175387121,0.2580357340064531,0.125,0.0,0.0,0.04996674161779645,0.06383609355995555,1.0133991309015682,1.017063182827682,0.0,7.40782703807688,7.543826301033781,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,selected,3,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,validation,encoder_overall,28,892672,0.3722884522577611,0.2740425169144034,0.125,0.0,0.0,0.04709598724030495,0.059506094956007685,1.0133991406360554,1.0170854858245413,0.0,8.14618510902387,8.344599202095228,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,selected,3,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,validation,encoder_stage_1,7,10112,0.6545666498979006,0.5701941929205812,0.0,0.0,0.0,0.02995821417149115,0.03798711724478368,1.0165885277865727,1.0230533460908686,0.0,17.971886216411082,24.82672640069292,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,selected,3,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,validation,encoder_stage_2,7,42112,0.4448753514656751,0.26260241668357426,0.375,0.25,0.0,0.0304986278334932,0.035475834465566736,1.010260160795992,1.0113150279422536,0.0,8.615842658032028,10.460398705955873,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,selected,3,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,validation,encoder_stage_3,7,168192,0.13970594623154114,0.1056367678580617,0.375,0.125,0.0,0.05518638493049935,0.06604196681264912,1.0072976761611532,1.00843861028186,0.0,2.859083338039836,3.6297936603222594,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,selected,3,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,validation,encoder_stage_4,7,672256,0.10989558071325176,0.06351978471495794,0.375,0.125,0.0,0.16142840695585592,0.2063843278381889,1.017578886452158,1.0175106843579043,0.0,1.4237323110709308,1.273444874813488,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,4026,0,4026,PASS,0.0497572558014174,selected,3,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,validation,response_projection,4,25152,0.0276871514209885,0.0126733053941412,0.25,0.0,0.0,0.27184291586081843,0.4037230574928822,1.0068542583332807,1.0107966041013317,0.0,1.043656493273622,0.9499375429233101,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,last,6,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,train,all_shared,32,917824,0.4861104181512843,0.45029587269282967,0.0,0.0,0.0,0.20775601869623567,0.22237491728647368,1.1050156352977352,1.0986707747867588,0.0,3.4102469057857485,3.2093477881092793,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,last,6,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,train,encoder_overall,28,892672,0.5070808798464432,0.4671867993253863,0.0,0.0,0.0,0.2019497838103858,0.21373398539264088,1.1055487233345458,1.099014854651695,0.0,3.552851164128409,3.372921676464712,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,last,6,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,train,encoder_stage_1,7,10112,0.6761448659108487,0.6554001781363128,0.0,0.0,0.0,0.13455637501512202,0.13829298974653811,1.1023683377034579,1.0901401489334006,0.0,6.343289557263737,6.522176503265243,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,last,6,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,train,encoder_stage_2,7,42112,0.7087938600946666,0.6762413395201408,0.0,0.0,0.0,0.14814644161095858,0.1559972456233082,1.1093689237176432,1.108273025158847,0.0,5.598432722326866,5.526745129072832,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,last,6,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,train,encoder_stage_3,7,168192,0.48150388396956245,0.435817667466583,0.0,0.0,0.0,0.1966103781651291,0.21055969095124066,1.0997800610019697,1.0918454321559286,0.0,3.432307127582151,3.236173396898263,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,last,6,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,train,encoder_stage_4,7,672256,0.21403259438275735,0.19897460276738027,0.125,0.0,0.0,0.43265679295040327,0.45653892072291113,1.0943404615379952,1.0900240723804595,0.0,1.5715663040378969,1.4675638495075867,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,last,6,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,train,response_projection,4,25152,0.0862899288214556,0.0903840731123032,0.0,0.0,0.0,0.696893453013389,0.7310887843509006,1.0708013781717063,1.0653555499113425,0.0,1.100410562126561,1.1299470317942442,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,last,6,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,validation,all_shared,32,917824,0.4696032319931634,0.44153730523386403,0.0,0.0,0.0,0.1256169329817572,0.11533370514049321,1.0568023776347326,1.0519643216322199,0.0,4.943203412624782,5.084939440378753,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,last,6,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,validation,encoder_overall,28,892672,0.48962721929124825,0.4605218499968866,0.0,0.0,0.0,0.12087557028099069,0.11048109379751317,1.056618732827452,1.0518648398938097,0.0,5.308524075041613,5.468107182871618,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,last,6,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,validation,encoder_stage_1,7,10112,0.6435828708837862,0.5848634714031153,0.0,0.0,0.0,0.07771136662771255,0.06844595296767655,1.043515090576042,1.0424949136113453,0.0,9.756537906190218,9.76762157799147,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,last,6,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,validation,encoder_stage_2,7,42112,0.7556108333097422,0.6999367280300917,0.0,0.0,0.0,0.0863474290154051,0.07744280112311468,1.0573310824298474,1.0550115536834785,0.0,10.017416786820935,10.915312076118575,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,last,6,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,validation,encoder_stage_3,7,168192,0.4843794320860612,0.4535641610131116,0.0,0.0,0.0,0.11452365611833909,0.10572624647842238,1.0566372503368446,1.0484298072241973,0.0,5.490206077327368,5.751304813671741,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
1,5026,1,5027,FAIL,0.082763053935025,last,6,58c3a5510e2b03c1e287961d7e08dde7d87444fe4d628519cdc0244e2801e440,validation,encoder_stage_4,7,672256,0.2284807065936847,0.21322690018234508,0.0,0.0,0.0,0.3054302714222775,0.27646961151941807,1.0594565700795662,1.059705807079025,0.0,1.8259447886759923,1.8228899477372948,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False
