schema_version,seed_base,fold,effective_seed,base_gate,base_degradation,checkpoint_kind,checkpoint_epoch,checkpoint_sha256,split,group,parameter_tensors,parameter_count,gradient_cosine,gradient_cosine_mean,negative_fraction,strong_negative_fraction,very_strong_negative_fraction,weighted_gradient_norm_ratio,weighted_gradient_norm_ratio_mean,base_descent_margin,base_descent_margin_mean,base_descent_failure_fraction,ftv_descent_margin,ftv_descent_margin_mean,n_batches,n_undefined,source_contract_sha256,public_manifest_sha256,contains_patient_ids,selected_epoch,last_epoch,last_minus_selected_epoch,selection_mode,base_gate_pass,static_ftv_delta_spearman,delta_ftv_delta_spearman,delta_ftv_delta_r2,representation_std,g1_val_state_loss,g3_val_state_loss,available_train_loss,available_train_base_loss,available_train_state_loss,available_train_sigreg_loss,available_val_loss,available_val_state_loss,available_val_base_objective,available_ftv_loss,available_val_ftv_loss,selected_epoch_grounded_exposure,cumulative_grounded_exposure_to_selected,history_grounded_exposure_mean,history_grounded_exposure_sd,history_train_total_slope,history_train_base_slope,history_train_ftv_slope,post_selected_val_state_slope,post_selected_val_ftv_slope,selected_to_last_val_state_change,selected_to_last_val_ftv_change,history_rows
1,3026,0,3026,PASS,0.0335947485407933,selected,3,1e4b2039bfe0894ce18facfd84b609776a7c4b199c70ad2d5d18fb02e52e9218,train,all_shared,32,917824,-0.4508479444090112,-0.3149546719062164,0.75,0.75,0.75,0.13667104581370576,0.17850820324367064,0.9402919846101062,0.9261281289135461,0.0,-0.9895622077615067,-0.8337166291849355,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False,3,7,4,primary,True,0.014760686883449,0.0126050420168067,0.0204276820862223,0.6600756645202637,0.0823835141895231,0.085151167632627,1.0654941712106978,1.0262640714645386,0.1454231086231413,9.787121409461612,0.9210565287219592,0.085151167632627,0.8892456514776246,0.1553272091244396,0.1321289757171929,247.0,733.0,244.0,1.632993161855452,-0.1991364167255606,-0.1978060835275517,-0.005041714773095,0.0606131568551063,0.0157133369564505,0.2406896895244102,0.0693425743887991,7
1,3026,0,3026,PASS,0.0335947485407933,selected,3,1e4b2039bfe0894ce18facfd84b609776a7c4b199c70ad2d5d18fb02e52e9218,validation,all_shared,32,917824,0.13278727266350698,0.14370770436229935,0.375,0.375,0.25,0.18680267231381584,0.19483549074667786,1.0291600995698844,1.0268365295255584,0.0,1.6082889959202744,1.9292095299193568,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False,3,7,4,primary,True,0.014760686883449,0.0126050420168067,0.0204276820862223,0.6600756645202637,0.0823835141895231,0.085151167632627,1.0654941712106978,1.0262640714645386,0.1454231086231413,9.787121409461612,0.9210565287219592,0.085151167632627,0.8892456514776246,0.1553272091244396,0.1321289757171929,247.0,733.0,244.0,1.632993161855452,-0.1991364167255606,-0.1978060835275517,-0.005041714773095,0.0606131568551063,0.0157133369564505,0.2406896895244102,0.0693425743887991,7
1,3026,1,3027,PASS,0.0185237851018827,selected,2,1493b9e72b6d074aadaa8e9906dfe2ce01727db4cf342092dd5d1448e19ac19f,train,all_shared,32,917824,0.32425584990700174,0.2774398576369535,0.125,0.0,0.0,0.8581889307902542,0.9265344153852823,1.2642488965296659,1.2762190501700155,0.0,1.2892767962927798,1.3883303352141103,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False,2,6,4,primary,True,0.0843343443211748,0.0799345518397318,0.0665921316276493,0.5468807816505432,0.1120681402481292,0.1141440663948532,1.350694219271342,1.3069632677804857,0.2430491050084432,11.821268036251976,1.0158463573652852,0.1141440663948532,0.9779866687522448,0.1746740495249376,0.1499240968538367,236.0,472.0,235.66666666666663,1.505545305418162,-0.2121120058760351,-0.2087760892855066,-0.0136915293632933,0.0520187703353806,-0.0027695184384567,0.1967205705721516,-0.0075535197620807,6
1,3026,1,3027,PASS,0.0185237851018827,selected,2,1493b9e72b6d074aadaa8e9906dfe2ce01727db4cf342092dd5d1448e19ac19f,validation,all_shared,32,917824,0.21748551946125216,0.20275594759738896,0.25,0.0,0.0,0.6119938280647108,0.6579859382190121,1.1097551839823576,1.1583249654815426,0.0,1.253027882567623,1.28042647425763,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False,2,6,4,primary,True,0.0843343443211748,0.0799345518397318,0.0665921316276493,0.5468807816505432,0.1120681402481292,0.1141440663948532,1.350694219271342,1.3069632677804857,0.2430491050084432,11.821268036251976,1.0158463573652852,0.1141440663948532,0.9779866687522448,0.1746740495249376,0.1499240968538367,236.0,472.0,235.66666666666663,1.505545305418162,-0.2121120058760351,-0.2087760892855066,-0.0136915293632933,0.0520187703353806,-0.0027695184384567,0.1967205705721516,-0.0075535197620807,6
1,3026,2,3028,PASS,0.0141430331895514,selected,3,b058efe7ddb8fcc25bf5323d9118dbd5de83c8c2d0d8017c8c35ca2dca860444,train,all_shared,32,917824,-0.0045142063912972,0.035146569392095844,0.5,0.25,0.0,0.28537786127254516,0.4093085424627595,0.9949980116882529,0.9827892024340665,0.0,1.0179884719869505,1.270711718202805,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False,3,7,4,primary,True,0.0851087275933,0.0825741992359683,0.0456892050126042,0.6367073059082031,0.1197580813376371,0.1214518238567123,1.0696879909152075,1.0322693785031636,0.1555035277491524,9.741842360723586,0.9708725130262452,0.1214518238567123,0.933152365290429,0.1488168328186544,0.150267363167726,238.0,708.0,236.28571428571428,1.3801311186847085,-0.1908341454608096,-0.1878730655730172,-0.0113646186302281,0.0774423326835159,0.0016839921474456,0.311332816242679,0.0024203377274367,7
1,3026,2,3028,PASS,0.0141430331895514,selected,3,b058efe7ddb8fcc25bf5323d9118dbd5de83c8c2d0d8017c8c35ca2dca860444,validation,all_shared,32,917824,-0.1249051729611721,-0.07903288856856397,0.75,0.5,0.25,0.1016510111016651,0.13231273143915798,0.9830805681896899,0.9824594016524288,0.0,0.26017539399823075,0.8907081272201873,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False,3,7,4,primary,True,0.0851087275933,0.0825741992359683,0.0456892050126042,0.6367073059082031,0.1197580813376371,0.1214518238567123,1.0696879909152075,1.0322693785031636,0.1555035277491524,9.741842360723586,0.9708725130262452,0.1214518238567123,0.933152365290429,0.1488168328186544,0.150267363167726,238.0,708.0,236.28571428571428,1.3801311186847085,-0.1908341454608096,-0.1878730655730172,-0.0113646186302281,0.0774423326835159,0.0016839921474456,0.311332816242679,0.0024203377274367,7
1,3026,3,3029,FAIL,0.1806212022682307,selected,2,b68b94138b9d182071eebea7ea57b40fb23d163f8cbd957536d2bbc1b88491b6,train,all_shared,32,917824,-0.194977507619189,-0.07892524075056093,0.75,0.625,0.375,0.5113579455665442,0.5698366636627905,0.9349426175342674,1.0063103469142365,0.0,0.5401982609468676,0.6514439211172792,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False,2,6,4,fallback_base_gate_failed,False,0.0414817673162261,0.1118614273157973,0.0619317602028312,0.1794731765985489,0.0478395028424657,0.0564803313617863,1.418870732897804,1.384441580091204,0.182045219199998,13.359959057399204,1.2051421310290815,0.0564803313617863,1.1768057666534235,0.1400252912503977,0.113500995103453,240.0,479.0,239.0,0.8944271909999159,-0.2479150302556097,-0.2466571957075677,-0.005363301791607,0.0308976227956369,0.0140853600301703,0.1257826820139058,0.0307316125416364,6
1,3026,3,3029,FAIL,0.1806212022682307,selected,2,b68b94138b9d182071eebea7ea57b40fb23d163f8cbd957536d2bbc1b88491b6,validation,all_shared,32,917824,0.0939162483584883,0.08176832835801136,0.375,0.375,0.125,0.32955324211993015,0.36479830906067456,1.0264118707006755,1.0659955710878757,0.0,1.3375048821252498,0.9547927237023043,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False,2,6,4,fallback_base_gate_failed,False,0.0414817673162261,0.1118614273157973,0.0619317602028312,0.1794731765985489,0.0478395028424657,0.0564803313617863,1.418870732897804,1.384441580091204,0.182045219199998,13.359959057399204,1.2051421310290815,0.0564803313617863,1.1768057666534235,0.1400252912503977,0.113500995103453,240.0,479.0,239.0,0.8944271909999159,-0.2479150302556097,-0.2466571957075677,-0.005363301791607,0.0308976227956369,0.0140853600301703,0.1257826820139058,0.0307316125416364,6
1,3026,4,3030,PASS,-0.0081306066818649,selected,3,bef4ad3c15cd227bad8aebe2bc48c6fa5f0681225e725c44dd0b90e65b9335ca,train,all_shared,32,917824,0.5129201025242723,0.32143969818722284,0.25,0.25,0.25,0.5927163649791583,0.5987442311140859,1.1812589058577052,1.166130833648018,0.0,1.9288936861572927,1.8924694767387233,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False,3,7,4,primary,True,0.1241824440619621,0.0666396679153589,0.05712943154166,0.5603751540184021,0.0982466141793353,0.0974478096016182,1.1111480593681335,1.0783277608099435,0.1575626475470406,10.230723108564105,1.0060948158098646,0.0974478096016182,0.9637094829693312,0.133063160217129,0.1714477995128342,223.0,666.0,221.42857142857144,0.9759000729485332,-0.1894488984427481,-0.1875469604519757,-0.0077156495784515,0.0727580391609471,-0.0073640888161731,0.2856836412563797,-0.0250256556001575,7
1,3026,4,3030,PASS,-0.0081306066818649,selected,3,bef4ad3c15cd227bad8aebe2bc48c6fa5f0681225e725c44dd0b90e65b9335ca,validation,all_shared,32,917824,-0.36047868678047906,-0.2569566881367204,0.75,0.75,0.75,0.24292232228028782,0.41356845133036424,0.9270971037936331,0.9705757764181944,0.0,-0.5056446258481987,-0.3621399231802438,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False,3,7,4,primary,True,0.1241824440619621,0.0666396679153589,0.05712943154166,0.5603751540184021,0.0982466141793353,0.0974478096016182,1.1111480593681335,1.0783277608099435,0.1575626475470406,10.230723108564105,1.0060948158098646,0.0974478096016182,0.9637094829693312,0.133063160217129,0.1714477995128342,223.0,666.0,221.42857142857144,0.9759000729485332,-0.1894488984427481,-0.1875469604519757,-0.0077156495784515,0.0727580391609471,-0.0073640888161731,0.2856836412563797,-0.0250256556001575,7
1,4026,0,4026,PASS,0.0497572558014174,selected,3,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,train,all_shared,32,917824,0.4773467767242431,0.26149765071507614,0.25,0.25,0.25,0.18654062495148535,0.2025781239328296,1.0695455737376247,1.0387844513227227,0.0,3.2003542445002733,4.151481570502272,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False,3,7,4,primary,True,0.0412221410303251,0.0936913895993179,0.1682659672419066,0.5820637345314026,0.0933449785571453,0.097989568532991,1.0500222870281763,1.015685410726638,0.1470411944957006,9.65160188220796,0.985066077925942,0.097989568532991,0.9480171898179804,0.134099183412491,0.1521927034955913,243.0,734.0,244.28571428571428,1.1126972805283737,-0.1449724671994745,-0.1425964702554298,-0.009289040273996,0.0614672302091417,-0.0076999245685035,0.2394437723415942,-0.0294380253654415,7
1,4026,0,4026,PASS,0.0497572558014174,selected,3,059c924a192eab6f50820f2989f802719b50a5a8129bc46d2639fe440c78215b,validation,all_shared,32,917824,0.3450933175387121,0.2580357340064531,0.125,0.0,0.0,0.04996674161779645,0.06383609355995555,1.0133991309015682,1.017063182827682,0.0,7.40782703807688,7.543826301033781,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False,3,7,4,primary,True,0.0412221410303251,0.0936913895993179,0.1682659672419066,0.5820637345314026,0.0933449785571453,0.097989568532991,1.0500222870281763,1.015685410726638,0.1470411944957006,9.65160188220796,0.985066077925942,0.097989568532991,0.9480171898179804,0.134099183412491,0.1521927034955913,243.0,734.0,244.28571428571428,1.1126972805283737,-0.1449724671994745,-0.1425964702554298,-0.009289040273996,0.0614672302091417,-0.0076999245685035,0.2394437723415942,-0.0294380253654415,7
1,4026,1,4027,PASS,0.021537100994589,selected,3,e35e63f5256316a330433b134861876d882ba8b2406932173d11ba78cbec3d44,train,all_shared,32,917824,0.5128562125192652,0.5237392923232149,0.0,0.0,0.0,0.3453059862903511,0.3936956234118138,1.1709353217251341,1.1981646081361679,0.0,2.620745082296177,2.8639794259470124,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False,3,7,4,primary,True,0.0230565088993535,0.1116875515470774,0.0745540037211377,0.5498549938201904,0.0826257453107636,0.0844052643322747,1.044321290084294,1.0095697073709398,0.1333987978952271,9.735231899079825,1.0673936309893268,0.0844052643322747,1.031641947336433,0.1406013227178383,0.1420135025096976,236.0,707.0,235.57142857142856,0.9759000729485332,-0.1579679608547765,-0.1562833577191746,-0.0057997700956505,0.070837020941756,-0.0038770409381907,0.2758013133175118,-0.0262380043665568,7
1,4026,1,4027,PASS,0.021537100994589,selected,3,e35e63f5256316a330433b134861876d882ba8b2406932173d11ba78cbec3d44,validation,all_shared,32,917824,0.5122827162759527,0.5083177610896037,0.0,0.0,0.0,0.12740166389128005,0.14971972659739569,1.0673769716308017,1.0742535630241798,0.0,5.2078650583757655,5.207649789049247,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False,3,7,4,primary,True,0.0230565088993535,0.1116875515470774,0.0745540037211377,0.5498549938201904,0.0826257453107636,0.0844052643322747,1.044321290084294,1.0095697073709398,0.1333987978952271,9.735231899079825,1.0673936309893268,0.0844052643322747,1.031641947336433,0.1406013227178383,0.1420135025096976,236.0,707.0,235.57142857142856,0.9759000729485332,-0.1579679608547765,-0.1562833577191746,-0.0057997700956505,0.070837020941756,-0.0038770409381907,0.2758013133175118,-0.0262380043665568,7
1,4026,2,4028,PASS,0.033768509044285,selected,2,9ded31108df3f3fa9df2ac2e68915cb543f39fc931b3631902adae16b6cad3f5,train,all_shared,32,917824,0.17503546002529102,0.08820843566799944,0.375,0.25,0.25,0.9157085936772389,0.8880610555565005,1.094140462338701,1.0192043775444457,0.0,1.2664903305574755,1.1949783365226783,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False,2,6,4,primary,True,0.0611487762898282,0.0219694107440213,0.0470784565091011,0.2673905193805694,0.0800451937416368,0.0827482005904528,1.4257088956378756,1.3907476039159865,0.209197794397672,13.12833073025658,1.1899703149953165,0.0827482005904528,1.1589057406118093,0.1395034062271379,0.1240280906741435,237.0,475.0,237.33333333333331,1.0327955589886444,-0.227859756168054,-0.2250538086404605,-0.0114451319578419,0.0481779145738802,0.0052593951615003,0.1929917455581595,0.0216101746146495,6
1,4026,2,4028,PASS,0.033768509044285,selected,2,9ded31108df3f3fa9df2ac2e68915cb543f39fc931b3631902adae16b6cad3f5,validation,all_shared,32,917824,0.43942852110858516,0.3197334774598293,0.125,0.125,0.125,0.19002941227215306,0.25143971046557045,1.0716951282615212,1.1018708037673421,0.0,2.231474188877526,2.323757274174543,8,0,36166871cf24803cb6d13774a0e74515c1692c7849f5d725e98829284e4bb486,f546d0b153da0143074eb178238a891d0d8d392196329560c3f64d76e2f148fa,False,2,6,4,primary,True,0.0611487762898282,0.0219694107440213,0.0470784565091011,0.2673905193805694,0.0800451937416368,0.0827482005904528,1.4257088956378756,1.3907476039159865,0.209197794397672,13.12833073025658,1.1899703149953165,0.0827482005904528,1.1589057406118093,0.1395034062271379,0.1240280906741435,237.0,475.0,237.33333333333331,1.0327955589886444,-0.227859756168054,-0.2250538086404605,-0.0114451319578419,0.0481779145738802,0.0052593951615003,0.1929917455581595,0.0216101746146495,6
