population,seed,arm,timing,model_family,train_auroc,train_auprc,train_brier,train_calibration_slope,train_ece10,validation_auroc,validation_auprc,validation_brier,validation_calibration_slope,validation_ece10,test_auroc,test_auprc,test_brier,test_calibration_slope,test_ece10,train_test_auroc_gap,validation_test_auroc_gap,train_test_auprc_gap,validation_test_auprc_gap,train_test_brier_gap,validation_test_brier_gap,train_test_calibration_slope_gap,validation_test_calibration_slope_gap,train_test_ece10_gap,validation_test_ece10_gap,supplementary
ftv_complete_375,2026,B0,T0_T3,C+F+M,0.8758497684788202,0.7933998521026382,0.13449641151522276,1.1670138188661896,0.10167848920166286,0.7394698085419734,0.5660302020339365,0.20356672013251725,0.4671016997919033,0.12503929836029035,0.6921440823327616,0.5000612201197375,0.21314594826671487,0.3022511959416142,0.14737834786216303,0.18370568614605864,0.04732572620921183,0.29333863198290067,0.06596898191419898,-0.07864953675149211,-0.00957922813419762,0.8647626229245754,0.1648505038502891,-0.045699858660500164,-0.022339049501872682,True
ftv_complete_375,2026,B0,T0_T3,F,0.7166009260847195,0.45479904130321136,0.18329377827671442,1.233058453964699,0.04677066595806847,0.7275895925380461,0.5878027215083925,0.188501619503997,1.4897972070436722,0.03906294424811034,0.6913207547169811,0.4682411335811604,0.1879431858034445,1.159028415610116,0.02985679457877869,0.025280171367738413,0.03626883782106505,-0.013442092277949014,0.11956158792723215,-0.0046494075267300705,0.000558433700552502,0.07403003835458288,0.3307687914335562,0.016913871379289777,0.00920614966933165,True
ftv_complete_375,2026,B1,T0,C+F,0.7412484993997599,0.5748943434191602,0.23191659016224755,3.7799740074705723,0.24003937235770045,0.7006381934216985,0.5103979586572936,0.23923076724044895,2.322627740453974,0.20793866494370336,0.6880274442538593,0.538897485664505,0.2356217123236572,1.9791826600613769,0.20760909895596014,0.053221055145900587,0.01261074916783922,0.03599685775465522,-0.028499527007211367,-0.003705122161409641,0.003609054916791754,1.8007913474091954,0.343445080392597,0.03243027340174032,0.00032956598774322443,False
ftv_complete_375,2026,B1,T0,C+F+M,0.8008403361344538,0.6757316045431158,0.16410493624738345,1.0377986146249487,0.10589018742758172,0.7144329896907216,0.5175891382336554,0.2067762535997377,0.46384577884527095,0.1413402589540696,0.5973584905660378,0.37666614038373725,0.23847796364706414,82800866894.11949,0.16872764209855248,0.20348184556841598,0.1170744991246837,0.2990654641593785,0.14092299784991813,-0.07437302739968069,-0.03170171004732644,-82800866893.0817,-82800866893.65564,-0.06283745467097077,-0.027387383144482885,False
ftv_complete_375,2026,B1,T0,F,0.5207580174927113,0.3114707118906048,0.2494597940892563,180.46405811489595,0.21122753047080667,0.49405989199803635,0.3342282098219619,0.2495411953935536,-37.470741614827254,0.18278532234463502,0.5020926243567754,0.2921751272631997,0.24948439956033697,-5.860876159501371,0.20541501744682783,0.01866539313593596,-0.008032732358739025,0.019295584627405105,0.04205308255876217,-2.460547108065758e-05,5.679583321663295e-05,186.32493427439732,-31.60986545532588,0.005812513023978838,-0.022629695102192815,False
ftv_complete_375,2026,B1,T0_T1,C+F,0.82020236666095,0.7039175058204599,0.15021336397302898,1.0337381841479443,0.07667549228191312,0.753460972017673,0.5632602998862569,0.19106754888872926,0.42455664461871706,0.13030253488360505,0.6971526586620925,0.5259975356624463,0.19795462758831528,0.32128685761797604,0.10648855747813783,0.1230497079988575,0.05630831335558051,0.17791997015801353,0.037262764223810585,-0.0477412636152863,-0.006887078699586019,0.7124513265299682,0.10326978700074102,-0.029813065196224717,0.023813977405467215,False
ftv_complete_375,2026,B1,T0_T1,C+F+M,0.8762476419139084,0.7979851114028602,0.1244759956274868,1.3198744361789636,0.08349358446295023,0.7904270986745213,0.6151925689133394,0.17152168282762753,0.5657946465831813,0.09641191673778894,0.6679931389365352,0.47909784232007246,0.2103246398897068,0.2684128761258657,0.12837953715755537,0.20825450297737313,0.1224339597379861,0.31888726908278775,0.13609472659326693,-0.08584864426221998,-0.03880295706207926,1.0514615600530979,0.2973817704573157,-0.044885952694605144,-0.03196762041976643,False
ftv_complete_375,2026,B1,T0_T1,F,0.6470794031898474,0.3998274581324778,0.1963504423146477,1.0485689544746053,0.041832803801554394,0.6782523318605792,0.49827404446534884,0.20022799503904365,1.4472484282754177,0.03074984345706503,0.6593481989708404,0.4223046318898934,0.19643059789657366,1.1266414532427544,0.052473986229750594,-0.012268795780993047,0.0189041328897388,-0.022477173757415647,0.07596941257545542,-8.015558192595029e-05,0.003797397142469988,-0.07807249876814915,0.3206069750326632,-0.0106411824281962,-0.021724142772685563,False
ftv_complete_375,2026,B1,T0_T2,C+F,0.8331709826787858,0.7331488171100159,0.14705731536816613,1.0672334953577716,0.0897726274958188,0.7710358370152185,0.5922312262447422,0.18452870228380422,0.5786270670689587,0.10617609887061057,0.726106346483705,0.5400010651611841,0.1887354938947084,0.42596951678238537,0.0951142685321569,0.10706463619508078,0.044929490531513516,0.19314775194883183,0.05223016108355816,-0.041678178526542264,-0.004206791610904176,0.6412639785753862,0.15265755028657335,-0.005341641036338107,0.011061830338453663,False
ftv_complete_375,2026,B1,T0_T2,C+F+M,0.898607442977191,0.826044311718168,0.12209616748649203,1.3527500094700153,0.09640066669792033,0.7917034855179185,0.6141902632383031,0.18857134277263243,65428343174.063515,0.14092682210274604,0.6633962264150943,0.4732473326808192,0.23194775957386546,49161739099.27084,0.15768629122343378,0.23521121656209665,0.12830725910282414,0.35279697903734875,0.14094293055748386,-0.10985159208737343,-0.043376416801233025,-49161739097.91809,16266604074.792671,-0.06128562452551345,-0.016759469120687737,False
ftv_complete_375,2026,B1,T0_T2,F,0.6882730234951124,0.43137928542400844,0.18848998708162787,1.0298676511623164,0.03543381948356552,0.7120765832106039,0.5747389750057845,0.19100897157805033,1.4267657932901625,0.04404900936578839,0.66295025728988,0.43481895924844305,0.19396322798683355,0.9630330684975781,0.030789290939892418,0.02532276620523244,0.04912632592072386,-0.003439673824434608,0.13992001575734148,-0.0054732409052056785,-0.002954256408783218,0.0668345826647383,0.4637327247925844,0.0046445285436731015,0.013259718425895975,False
ftv_complete_375,2026,B1,T0_T3,C+F,0.8253026925055736,0.7177046233836599,0.15848351502328523,1.5120798660489956,0.12410258225584092,0.7570446735395189,0.5756603523880965,0.19177270286782352,0.9256242152106611,0.10592145873058652,0.7154030874785592,0.5393749537451002,0.1929936281829481,0.6387145341362166,0.12101744457375166,0.10989960502701446,0.04164158606095969,0.17832966963855967,0.03628539864299629,-0.034510113159662875,-0.001220925315124577,0.873365331912779,0.2869096810744445,0.0030851376820892618,-0.015095985843165141,True
ftv_complete_375,2026,B1,T0_T3,C+F+M,0.8803772937746528,0.8030955055510097,0.13087470384095462,1.367688796124779,0.10450126067764662,0.7765832106038292,0.6501009970069522,0.18538989410690174,0.6847273598651165,0.14133612702723253,0.7004459691252145,0.5058010932528826,0.20373932869444827,0.40291173614195874,0.12028677113302931,0.17993132464943828,0.07613724147861467,0.29729441229812714,0.14429990375406965,-0.07286462485349365,-0.018349434587546537,0.9647770599828203,0.2818156237231577,-0.015785510455382692,0.021049355894203217,True
ftv_complete_375,2026,B1,T0_T3,F,0.7166009260847195,0.45479904130321136,0.18329377827671442,1.233058453964699,0.04677066595806847,0.7275895925380461,0.5878027215083925,0.188501619503997,1.4897972070436722,0.03906294424811034,0.6913207547169811,0.4682411335811604,0.1879431858034445,1.159028415610116,0.02985679457877869,0.025280171367738413,0.03626883782106505,-0.013442092277949014,0.11956158792723215,-0.0046494075267300705,0.000558433700552502,0.07403003835458288,0.3307687914335562,0.016913871379289777,0.00920614966933165,True
ftv_complete_375,2026,B2,T0,C+F,0.7412484993997599,0.5748943434191602,0.23191659016224755,3.7799740074705723,0.24003937235770045,0.7006381934216985,0.5103979586572936,0.23923076724044895,2.322627740453974,0.20793866494370336,0.6880274442538593,0.538897485664505,0.2356217123236572,1.9791826600613769,0.20760909895596014,0.053221055145900587,0.01261074916783922,0.03599685775465522,-0.028499527007211367,-0.003705122161409641,0.003609054916791754,1.8007913474091954,0.343445080392597,0.03243027340174032,0.00032956598774322443,False
ftv_complete_375,2026,B2,T0,C+F+M,0.8153592865717715,0.6912913158697478,0.20074941610397665,3.954023149922006,0.24932542523595505,0.6919489445262641,0.5007675336069803,0.22429729870125106,1.7526154845117605,0.1483620998741939,0.6618867924528302,0.46889191840674244,0.22069279937062863,1.6599151219749295,0.16318429378987506,0.15347249411894126,0.03006215207343388,0.22239939746300535,0.031875615200237906,-0.019943383266651987,0.0036044993306224293,2.2941080279470767,0.092700362536831,0.08614113144607999,-0.014822193915681153,False
ftv_complete_375,2026,B2,T0,F,0.5207580174927113,0.3114707118906048,0.2494597940892563,180.46405811489595,0.21122753047080667,0.49405989199803635,0.3342282098219619,0.2495411953935536,-37.470741614827254,0.18278532234463502,0.5020926243567754,0.2921751272631997,0.24948439956033697,-5.860876159501371,0.20541501744682783,0.01866539313593596,-0.008032732358739025,0.019295584627405105,0.04205308255876217,-2.460547108065758e-05,5.679583321663295e-05,186.32493427439732,-31.60986545532588,0.005812513023978838,-0.022629695102192815,False
ftv_complete_375,2026,B2,T0_T1,C+F,0.82020236666095,0.7039175058204599,0.15021336397302898,1.0337381841479443,0.07667549228191312,0.753460972017673,0.5632602998862569,0.19106754888872926,0.42455664461871706,0.13030253488360505,0.6971526586620925,0.5259975356624463,0.19795462758831528,0.32128685761797604,0.10648855747813783,0.1230497079988575,0.05630831335558051,0.17791997015801353,0.037262764223810585,-0.0477412636152863,-0.006887078699586019,0.7124513265299682,0.10326978700074102,-0.029813065196224717,0.023813977405467215,False
ftv_complete_375,2026,B2,T0_T1,C+F+M,0.890313839821643,0.8168776699848106,0.11240020689988504,1.2645948509620042,0.05836470363587596,0.7701030927835051,0.5819021681636849,0.17993528761252559,0.5016198718455472,0.09176391896430139,0.7034991423670669,0.5035503180167172,0.1986908616893096,0.2976331289192541,0.09629332218095242,0.18681469745457613,0.06660395041643818,0.31332735196809336,0.07835185014696766,-0.08629065478942456,-0.01875557407678402,0.9669617220427501,0.20398674292629315,-0.03792861854507646,-0.004529403216651032,False
ftv_complete_375,2026,B2,T0_T1,F,0.6470794031898474,0.3998274581324778,0.1963504423146477,1.0485689544746053,0.041832803801554394,0.6782523318605792,0.49827404446534884,0.20022799503904365,1.4472484282754177,0.03074984345706503,0.6593481989708404,0.4223046318898934,0.19643059789657366,1.1266414532427544,0.052473986229750594,-0.012268795780993047,0.0189041328897388,-0.022477173757415647,0.07596941257545542,-8.015558192595029e-05,0.003797397142469988,-0.07807249876814915,0.3206069750326632,-0.0106411824281962,-0.021724142772685563,False
ftv_complete_375,2026,B2,T0_T2,C+F,0.8331709826787858,0.7331488171100159,0.14705731536816613,1.0672334953577716,0.0897726274958188,0.7710358370152185,0.5922312262447422,0.18452870228380422,0.5786270670689587,0.10617609887061057,0.726106346483705,0.5400010651611841,0.1887354938947084,0.42596951678238537,0.0951142685321569,0.10706463619508078,0.044929490531513516,0.19314775194883183,0.05223016108355816,-0.041678178526542264,-0.004206791610904176,0.6412639785753862,0.15265755028657335,-0.005341641036338107,0.011061830338453663,False
ftv_complete_375,2026,B2,T0_T2,C+F+M,0.9112810838621164,0.855993245849762,0.11591917434504914,1.3124112181068537,0.11284715539043844,0.7865488463426608,0.6299334375003484,0.1912669063965846,0.42029642074120327,0.16159738703834592,0.6525900514579761,0.44346567461169795,0.2299954145743224,328181430.36483,0.17596606620345323,0.25869103240414026,0.13395879488468465,0.41252757123806405,0.1864677628886504,-0.11407624022927326,-0.03872850817773779,-328181429.0524188,-328181429.9445336,-0.0631189108130148,-0.014368679165107312,False
ftv_complete_375,2026,B2,T0_T2,F,0.6882730234951124,0.43137928542400844,0.18848998708162787,1.0298676511623164,0.03543381948356552,0.7120765832106039,0.5747389750057845,0.19100897157805033,1.4267657932901625,0.04404900936578839,0.66295025728988,0.43481895924844305,0.19396322798683355,0.9630330684975781,0.030789290939892418,0.02532276620523244,0.04912632592072386,-0.003439673824434608,0.13992001575734148,-0.0054732409052056785,-0.002954256408783218,0.0668345826647383,0.4637327247925844,0.0046445285436731015,0.013259718425895975,False
ftv_complete_375,2026,B2,T0_T3,C+F,0.8253026925055736,0.7177046233836599,0.15848351502328523,1.5120798660489956,0.12410258225584092,0.7570446735395189,0.5756603523880965,0.19177270286782352,0.9256242152106611,0.10592145873058652,0.7154030874785592,0.5393749537451002,0.1929936281829481,0.6387145341362166,0.12101744457375166,0.10989960502701446,0.04164158606095969,0.17832966963855967,0.03628539864299629,-0.034510113159662875,-0.001220925315124577,0.873365331912779,0.2869096810744445,0.0030851376820892618,-0.015095985843165141,True
ftv_complete_375,2026,B2,T0_T3,C+F+M,0.9244246269936545,0.8801121189917462,0.09570704497168585,1.2691091420306393,0.06765196579843356,0.757093765341188,0.5726448566556896,0.2002981302098693,-91940835.8193512,0.14608293329967795,0.6549228130360206,0.44139847610617255,0.22944535151547743,25583607422.878372,0.1587445139547957,0.26950181395763384,0.10217095230516737,0.4387136428855737,0.1312463805495171,-0.1337383065437916,-0.029147221305608123,-25583607421.609264,-25675548258.697723,-0.09109254815636213,-0.012661580655117743,True
ftv_complete_375,2026,B2,T0_T3,F,0.7166009260847195,0.45479904130321136,0.18329377827671442,1.233058453964699,0.04677066595806847,0.7275895925380461,0.5878027215083925,0.188501619503997,1.4897972070436722,0.03906294424811034,0.6913207547169811,0.4682411335811604,0.1879431858034445,1.159028415610116,0.02985679457877869,0.025280171367738413,0.03626883782106505,-0.013442092277949014,0.11956158792723215,-0.0046494075267300705,0.000558433700552502,0.07403003835458288,0.3307687914335562,0.016913871379289777,0.00920614966933165,True
ftv_complete_375,2026,B3,T0,C+F,0.7412484993997599,0.5748943434191602,0.23191659016224755,3.7799740074705723,0.24003937235770045,0.7006381934216985,0.5103979586572936,0.23923076724044895,2.322627740453974,0.20793866494370336,0.6880274442538593,0.538897485664505,0.2356217123236572,1.9791826600613769,0.20760909895596014,0.053221055145900587,0.01261074916783922,0.03599685775465522,-0.028499527007211367,-0.003705122161409641,0.003609054916791754,1.8007913474091954,0.343445080392597,0.03243027340174032,0.00032956598774322443,False
ftv_complete_375,2026,B3,T0,C+F+M,0.8086949065340423,0.7001350518048662,0.21092229066350426,1.747796327200949,0.25186023790086837,0.6960726558664704,0.4932769585528516,0.232733869575846,0.8487756849271438,0.1814380924544333,0.6456946826758148,0.4457375564404179,0.23198180044148728,0.5176015020591717,0.15954779789052434,0.16300022385822754,0.05037797319065562,0.25439749536444833,0.04753940211243368,-0.021059509777983015,0.0007520691343587127,1.2301948251417771,0.3311741828679722,0.09231244001034403,0.021890294563908952,False
ftv_complete_375,2026,B3,T0,F,0.5207580174927113,0.3114707118906048,0.2494597940892563,180.46405811489595,0.21122753047080667,0.49405989199803635,0.3342282098219619,0.2495411953935536,-37.470741614827254,0.18278532234463502,0.5020926243567754,0.2921751272631997,0.24948439956033697,-5.860876159501371,0.20541501744682783,0.01866539313593596,-0.008032732358739025,0.019295584627405105,0.04205308255876217,-2.460547108065758e-05,5.679583321663295e-05,186.32493427439732,-31.60986545532588,0.005812513023978838,-0.022629695102192815,False
ftv_complete_375,2026,B3,T0_T1,C+F,0.82020236666095,0.7039175058204599,0.15021336397302898,1.0337381841479443,0.07667549228191312,0.753460972017673,0.5632602998862569,0.19106754888872926,0.42455664461871706,0.13030253488360505,0.6971526586620925,0.5259975356624463,0.19795462758831528,0.32128685761797604,0.10648855747813783,0.1230497079988575,0.05630831335558051,0.17791997015801353,0.037262764223810585,-0.0477412636152863,-0.006887078699586019,0.7124513265299682,0.10326978700074102,-0.029813065196224717,0.023813977405467215,False
ftv_complete_375,2026,B3,T0_T1,C+F+M,0.8661738981306808,0.7887323378591939,0.1296124692684715,1.4293923326649678,0.08347386495053097,0.761561119293078,0.5922540471146273,0.18109215642606094,0.6899799293984045,0.09939227068739917,0.7057975986277873,0.5107255866106701,0.19350425299492174,0.43876883823290447,0.10060199339853662,0.16037629950289345,0.05576352066529067,0.2780067512485238,0.08152846050395712,-0.06389178372645024,-0.012412096568860803,0.9906234944320633,0.2512110911655,-0.017128128448005653,-0.0012097227111374509,False
ftv_complete_375,2026,B3,T0_T1,F,0.6470794031898474,0.3998274581324778,0.1963504423146477,1.0485689544746053,0.041832803801554394,0.6782523318605792,0.49827404446534884,0.20022799503904365,1.4472484282754177,0.03074984345706503,0.6593481989708404,0.4223046318898934,0.19643059789657366,1.1266414532427544,0.052473986229750594,-0.012268795780993047,0.0189041328897388,-0.022477173757415647,0.07596941257545542,-8.015558192595029e-05,0.003797397142469988,-0.07807249876814915,0.3206069750326632,-0.0106411824281962,-0.021724142772685563,False
ftv_complete_375,2026,B3,T0_T2,C+F,0.8331709826787858,0.7331488171100159,0.14705731536816613,1.0672334953577716,0.0897726274958188,0.7710358370152185,0.5922312262447422,0.18452870228380422,0.5786270670689587,0.10617609887061057,0.726106346483705,0.5400010651611841,0.1887354938947084,0.42596951678238537,0.0951142685321569,0.10706463619508078,0.044929490531513516,0.19314775194883183,0.05223016108355816,-0.041678178526542264,-0.004206791610904176,0.6412639785753862,0.15265755028657335,-0.005341641036338107,0.011061830338453663,False
ftv_complete_375,2026,B3,T0_T2,C+F+M,0.9075115760589951,0.8480341369298829,0.11774917241244524,1.3354840673145896,0.10155586890452181,0.7539027982326951,0.563629701818346,0.20260117443126727,17167442333.741783,0.14810128836636777,0.7030188679245284,0.4941871835500242,0.219972234868657,26290246870.735764,0.14583617377362942,0.20449270813446674,0.050883930308166736,0.3538469533798587,0.06944251826832182,-0.10222306245621175,-0.01737106043738973,-26290246869.40028,-9122804536.99398,-0.04428030486910761,0.002265114592738343,False
ftv_complete_375,2026,B3,T0_T2,F,0.6882730234951124,0.43137928542400844,0.18848998708162787,1.0298676511623164,0.03543381948356552,0.7120765832106039,0.5747389750057845,0.19100897157805033,1.4267657932901625,0.04404900936578839,0.66295025728988,0.43481895924844305,0.19396322798683355,0.9630330684975781,0.030789290939892418,0.02532276620523244,0.04912632592072386,-0.003439673824434608,0.13992001575734148,-0.0054732409052056785,-0.002954256408783218,0.0668345826647383,0.4637327247925844,0.0046445285436731015,0.013259718425895975,False
ftv_complete_375,2026,B3,T0_T3,C+F,0.8253026925055736,0.7177046233836599,0.15848351502328523,1.5120798660489956,0.12410258225584092,0.7570446735395189,0.5756603523880965,0.19177270286782352,0.9256242152106611,0.10592145873058652,0.7154030874785592,0.5393749537451002,0.1929936281829481,0.6387145341362166,0.12101744457375166,0.10989960502701446,0.04164158606095969,0.17832966963855967,0.03628539864299629,-0.034510113159662875,-0.001220925315124577,0.873365331912779,0.2869096810744445,0.0030851376820892618,-0.015095985843165141,True
ftv_complete_375,2026,B3,T0_T3,C+F+M,0.8594169096209914,0.7776345328232126,0.14646266806770442,1.4370594735795912,0.14370048328242738,0.757044673539519,0.5961648703869955,0.18611312071124858,0.7972153856976317,0.10162959945226238,0.7147512864493997,0.5065948440835615,0.19775423496721062,0.44760822571491327,0.12141294599962432,0.1446656231715917,0.042293387090119317,0.2710396887396511,0.08957002630343402,-0.0512915668995062,-0.011641114255962037,0.989451247864678,0.34960715998271846,0.022287537282803055,-0.01978334654736194,True
ftv_complete_375,2026,B3,T0_T3,F,0.7166009260847195,0.45479904130321136,0.18329377827671442,1.233058453964699,0.04677066595806847,0.7275895925380461,0.5878027215083925,0.188501619503997,1.4897972070436722,0.03906294424811034,0.6913207547169811,0.4682411335811604,0.1879431858034445,1.159028415610116,0.02985679457877869,0.025280171367738413,0.03626883782106505,-0.013442092277949014,0.11956158792723215,-0.0046494075267300705,0.000558433700552502,0.07403003835458288,0.3307687914335562,0.016913871379289777,0.00920614966933165,True
ftv_complete_375,3026,B0,T0,C+F,0.7412484993997599,0.5748943434191602,0.23191659016224755,3.7799740074705723,0.24003937235770045,0.7006381934216985,0.5103979586572936,0.23923076724044895,2.322627740453974,0.20793866494370336,0.6880274442538593,0.538897485664505,0.2356217123236572,1.9791826600613769,0.20760909895596014,0.053221055145900587,0.01261074916783922,0.03599685775465522,-0.028499527007211367,-0.003705122161409641,0.003609054916791754,1.8007913474091954,0.343445080392597,0.03243027340174032,0.00032956598774322443,False
ftv_complete_375,3026,B0,T0,C+F+M,0.7699777053678614,0.6392999949258918,0.210791730987817,1.3256250521717217,0.22433030334479287,0.6728031418753069,0.4710155658630841,0.23219498341427725,0.5441468761632192,0.16085433846779254,0.6562607204116637,0.4960681844590194,0.2291049411100029,0.37254652885812156,0.18228541333800213,0.11371698495619764,0.016542421463643153,0.14323181046687244,-0.025052618595935328,-0.018313210122185897,0.003090042304274343,0.9530785233136001,0.17160034730509766,0.042044890006790736,-0.021431074870209593,False
ftv_complete_375,3026,B0,T0,F,0.5207580174927113,0.3114707118906048,0.2494597940892563,180.46405811489595,0.21122753047080667,0.49405989199803635,0.3342282098219619,0.2495411953935536,-37.470741614827254,0.18278532234463502,0.5020926243567754,0.2921751272631997,0.24948439956033697,-5.860876159501371,0.20541501744682783,0.01866539313593596,-0.008032732358739025,0.019295584627405105,0.04205308255876217,-2.460547108065758e-05,5.679583321663295e-05,186.32493427439732,-31.60986545532588,0.005812513023978838,-0.022629695102192815,False
ftv_complete_375,3026,B0,T0_T1,C+F,0.82020236666095,0.7039175058204599,0.15021336397302898,1.0337381841479443,0.07667549228191312,0.753460972017673,0.5632602998862569,0.19106754888872926,0.42455664461871706,0.13030253488360505,0.6971526586620925,0.5259975356624463,0.19795462758831528,0.32128685761797604,0.10648855747813783,0.1230497079988575,0.05630831335558051,0.17791997015801353,0.037262764223810585,-0.0477412636152863,-0.006887078699586019,0.7124513265299682,0.10326978700074102,-0.029813065196224717,0.023813977405467215,False
ftv_complete_375,3026,B0,T0_T1,C+F+M,0.8707048533699194,0.7863898035896545,0.1251139878566264,1.1648961762990395,0.08075793804161367,0.7542955326460481,0.5605181830551085,0.1871600079241034,0.49984740503255254,0.084880960960772,0.7034991423670669,0.5221427289667038,0.1912669314294182,0.31002063044371336,0.11156086821295257,0.16720571100285253,0.050796390278981196,0.2642470746229507,0.038375454088404704,-0.0661529435727918,-0.004106923505314802,0.8548755458553261,0.18982677458883918,-0.030802930171338894,-0.02667990725218057,False
ftv_complete_375,3026,B0,T0_T1,F,0.6470794031898474,0.3998274581324778,0.1963504423146477,1.0485689544746053,0.041832803801554394,0.6782523318605792,0.49827404446534884,0.20022799503904365,1.4472484282754177,0.03074984345706503,0.6593481989708404,0.4223046318898934,0.19643059789657366,1.1266414532427544,0.052473986229750594,-0.012268795780993047,0.0189041328897388,-0.022477173757415647,0.07596941257545542,-8.015558192595029e-05,0.003797397142469988,-0.07807249876814915,0.3206069750326632,-0.0106411824281962,-0.021724142772685563,False
ftv_complete_375,3026,B0,T0_T2,C+F,0.8331709826787858,0.7331488171100159,0.14705731536816613,1.0672334953577716,0.0897726274958188,0.7710358370152185,0.5922312262447422,0.18452870228380422,0.5786270670689587,0.10617609887061057,0.726106346483705,0.5400010651611841,0.1887354938947084,0.42596951678238537,0.0951142685321569,0.10706463619508078,0.044929490531513516,0.19314775194883183,0.05223016108355816,-0.041678178526542264,-0.004206791610904176,0.6412639785753862,0.15265755028657335,-0.005341641036338107,0.011061830338453663,False
ftv_complete_375,3026,B0,T0_T2,C+F+M,0.8570776882181443,0.7785000442835,0.15370008077612085,1.0290046199255356,0.1336068155256043,0.7515954835542464,0.5659282445997599,0.20928736729852587,-14344539098.614372,0.16003426644707805,0.646106346483705,0.4265074364857462,0.24280986400557095,33009642002.371704,0.18802226832284225,0.21097134173443932,0.10548913707054142,0.35199260779775376,0.1394208081140137,-0.0891097832294501,-0.033522496707045074,-33009642001.3427,-47354181100.98608,-0.054415452797237945,-0.027988001875764196,False
ftv_complete_375,3026,B0,T0_T2,F,0.6882730234951124,0.43137928542400844,0.18848998708162787,1.0298676511623164,0.03543381948356552,0.7120765832106039,0.5747389750057845,0.19100897157805033,1.4267657932901625,0.04404900936578839,0.66295025728988,0.43481895924844305,0.19396322798683355,0.9630330684975781,0.030789290939892418,0.02532276620523244,0.04912632592072386,-0.003439673824434608,0.13992001575734148,-0.0054732409052056785,-0.002954256408783218,0.0668345826647383,0.4637327247925844,0.0046445285436731015,0.013259718425895975,False
ftv_complete_375,3026,B0,T0_T3,C+F,0.8253026925055736,0.7177046233836599,0.15848351502328523,1.5120798660489956,0.12410258225584092,0.7570446735395189,0.5756603523880965,0.19177270286782352,0.9256242152106611,0.10592145873058652,0.7154030874785592,0.5393749537451002,0.1929936281829481,0.6387145341362166,0.12101744457375166,0.10989960502701446,0.04164158606095969,0.17832966963855967,0.03628539864299629,-0.034510113159662875,-0.001220925315124577,0.873365331912779,0.2869096810744445,0.0030851376820892618,-0.015095985843165141,True
ftv_complete_375,3026,B0,T0_T3,C+F+M,0.8606311095866919,0.7673206620810599,0.1374407758475172,1.1798422923571632,0.09167715781984584,0.7666175748649975,0.5969183752808199,0.1872846975865279,0.6251155752313357,0.11978644731258517,0.6892624356775299,0.4968621272832051,0.20337820046684726,0.34085294192909127,0.12667056024144352,0.171368673909162,0.07735513918746761,0.27045853479785475,0.10005624799761481,-0.06593742461933005,-0.016093502880319355,0.8389893504280719,0.2842626333022444,-0.03499340242159768,-0.006884112928858349,True
ftv_complete_375,3026,B0,T0_T3,F,0.7166009260847195,0.45479904130321136,0.18329377827671442,1.233058453964699,0.04677066595806847,0.7275895925380461,0.5878027215083925,0.188501619503997,1.4897972070436722,0.03906294424811034,0.6913207547169811,0.4682411335811604,0.1879431858034445,1.159028415610116,0.02985679457877869,0.025280171367738413,0.03626883782106505,-0.013442092277949014,0.11956158792723215,-0.0046494075267300705,0.000558433700552502,0.07403003835458288,0.3307687914335562,0.016913871379289777,0.00920614966933165,True
ftv_complete_375,3026,B1,T0,C+F,0.7412484993997599,0.5748943434191602,0.23191659016224755,3.7799740074705723,0.24003937235770045,0.7006381934216985,0.5103979586572936,0.23923076724044895,2.322627740453974,0.20793866494370336,0.6880274442538593,0.538897485664505,0.2356217123236572,1.9791826600613769,0.20760909895596014,0.053221055145900587,0.01261074916783922,0.03599685775465522,-0.028499527007211367,-0.003705122161409641,0.003609054916791754,1.8007913474091954,0.343445080392597,0.03243027340174032,0.00032956598774322443,False
ftv_complete_375,3026,B1,T0,C+F+M,0.8809535242668497,0.8062803259002738,0.16191358726421518,2.2604189394049956,0.18712184956661285,0.6720667648502701,0.45682747561961085,0.24762139383909967,27485862109.055153,0.18237873896881895,0.6425042881646655,0.4343614034960025,0.24401530371795108,-17145864495.304726,0.18709762777392538,0.23844923610218416,0.029562476685604522,0.37191892240427127,0.02246607212360835,-0.0821017164537359,0.0036060901211485974,17145864497.565145,44631726604.35988,2.4221792687462163e-05,-0.00471888880510643,False
ftv_complete_375,3026,B1,T0,F,0.5207580174927113,0.3114707118906048,0.2494597940892563,180.46405811489595,0.21122753047080667,0.49405989199803635,0.3342282098219619,0.2495411953935536,-37.470741614827254,0.18278532234463502,0.5020926243567754,0.2921751272631997,0.24948439956033697,-5.860876159501371,0.20541501744682783,0.01866539313593596,-0.008032732358739025,0.019295584627405105,0.04205308255876217,-2.460547108065758e-05,5.679583321663295e-05,186.32493427439732,-31.60986545532588,0.005812513023978838,-0.022629695102192815,False
ftv_complete_375,3026,B1,T0_T1,C+F,0.82020236666095,0.7039175058204599,0.15021336397302898,1.0337381841479443,0.07667549228191312,0.753460972017673,0.5632602998862569,0.19106754888872926,0.42455664461871706,0.13030253488360505,0.6971526586620925,0.5259975356624463,0.19795462758831528,0.32128685761797604,0.10648855747813783,0.1230497079988575,0.05630831335558051,0.17791997015801353,0.037262764223810585,-0.0477412636152863,-0.006887078699586019,0.7124513265299682,0.10326978700074102,-0.029813065196224717,0.023813977405467215,False
